scout_target_id,lane_id,canonical_target_key_sha256,prior_seen_status,duplicate_risk,retained_after_duplicate_avoidance,avoidance_reason
TS4-3-3f66cd4c88014e26,lane_3,becd2b8f55f635b293e2ad89730cfdf88f7b0794aa092718ab2741e65c05d446,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-161d9f263c080b3a,lane_3,e4128c2426287dbe6e1e274a44cb8f942a82d0adca5e2878e8b6a439b0de088a,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-4bf2ed41c20c3da1,lane_3,d51d963f87251d64ec2b20f6dcdd706089209f4fb3e16c0c6af6c059fa21954f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-47f4950cd04d133e,lane_3,183556572fc4f23a158cc909ddc51b171cf7f1e4718fc314a27a6935e636ba73,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-b9d8e997ed881982,lane_3,1db2bd897affc2ce1771f6425bb4816edd8a6f31f9a56c15c8ee66f37a5df5ff,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-33db971ba132a749,lane_3,69610de22755903d20480e91d0fdd7d36923238daf29fa8213f52f82f711ca6e,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-63c1cbfcc059c4f7,lane_3,926a4269c78406f6531a1a3cd001aca54b6a94517e39d76260006d256607c8ad,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-7ff64247eec60a13,lane_3,74e94b0abd19572323f9c80c25bb3c64e7891784cb0bc10d2246c82383b39c1a,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-ddafea4c1150ea6f,lane_3,8a157832a9617e92248e89bafacb2a191881e753863b049ea33f0cd69dd14013,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-da395f6b3ff95828,lane_3,5227ba5df5d53145800f40ec861cb7ab1fb5d6ae2957efce5085d9b9c0561c24,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-42a793105e0cb4c6,lane_3,5d46a59840115ad4b1d67cb7bef25acd8884a656c7060e327892b730bcdbb593,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-c20a3ccee1a18adf,lane_3,ecb801b1611a4ac695611f6a626e968f2381d3637b9f79fdefbb67fa7e43a39f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-c69e11b29af2818a,lane_3,41abefee1c59f0cad13ff122d0d67d7d09f5ffe3da6e0b42615f78568c33de8d,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-b6e868192af75b8a,lane_3,9359cd0d7e843ecfa9f295fdfc2f621519c2e923f7f2a83beef4a37d986eb722,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-978a804a7c1b6753,lane_3,51e1313e688821591cf0547c15da1355a4c1ebfc18ebf0060ee3eabd060f68a4,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-b3d4ff2d26878f1c,lane_3,562ad9da9b17a57134dd10cda4d14b24358114b14bd5459e9cb94aa7f5d24fcf,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-56fc8af17c53b325,lane_3,35e155588a5d4ab6c6c8dcf526fd3db57d6f1420afc84494a5288b872b6dd91f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-01ca5c2b364b68f8,lane_3,c1c50eb31848aea139357d16180387ba0042a2ed3765925d539ed06e479b3472,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-1458ac0dcd103803,lane_3,a3abdce671d270b83a37ebca6e4487546ec15e9ed0a8cc5e2c9c8b438f5816db,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-7fd65f469a88dc03,lane_3,cc255895b46ea56f606e2671e4b7339ac10d5655acc603cde787a10e307c0153,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-105644fcfc17deac,lane_3,cbc9fd21d5116dcfd85aee8cd8e99c8403063c6e18859f9309715d58b1674b9d,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-3962a2eb60854865,lane_3,ffe09fb2ccefd12af09d1c0dce7b56a657d0b43c5f2ec207610465c8351c3792,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-7792580afe2f9b0f,lane_3,4ef256817d031af4363a8a4d128aa961684e256c9afb29cb5ecb1d032f316365,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-23dd62ebaf6cc83e,lane_3,4c8bf7efd92e1e6a60b8c6ad32edfd8924478f46c5dc399b101471ae94e0451f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-5d4ab38224322808,lane_3,1bc42dabf0b7aeaa896fa356ceb646878c602ae8dd8d4e5ec39e9dbef0ea9724,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-c9607956e1a00e3d,lane_3,cac3733b865e28806f26ddd70c0294c88dd959432fba6a2d85792eac9371f1a9,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-620449e398c7776b,lane_3,306f5ae98c9d9574b1a20571ede71ad7c5adead297b7e1e2bb05a4787683c221,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-25dde69df0d63b79,lane_3,86a123ed853e84b19b7e33a83f2e6f41152659171ba5cfc44b2e2978e09bc39f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-0be6cb41b5e28296,lane_3,964d9a6e9536960fdba8dffc25eb366cad7e53f156051594ebf0f65638ece39d,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-c1a11a964ca3a958,lane_3,c1fd10ccf2655a20311701fcb2a3eecfc259c8ea80e77e6931546ebf08c1b1d8,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-ae3634649ab38ef3,lane_3,5eaebafb55e4ffaae39931c6470f4ee591565342cb54aa4d14388d358221489b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-bbff41d1673ca0ce,lane_3,814f1f538c930ddfc9dcfd58651cebad379b79466191c1eacda6ffbbd1cbb35a,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-82987f409a15b592,lane_3,cf63bdbf940287246334a513a7c3e923ae0a9cfc08a15071d33b3dc093df28dd,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-57e221ae97ab4a7d,lane_3,3b79f16c3a04783695e79b2fbd08f60bd2355fcc9154e678edd0c1ea93f7289b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-b2fedfc10f6a3274,lane_3,d12e1f7a02848439af34ae192271f6caa85517bbb6eea4183b8de0eaf6bc0443,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-94685f8729c3b6e9,lane_3,242b05c3676de83536f76712b3d27ededec62cb3684e8ab12dd91e1745751e93,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-f01f5e1a9c914354,lane_3,07c951393d4ba9d28a855dfef9d35cc9ea8185f05f32160ba566759d29c0b1ff,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-9ab71f50033d217e,lane_3,37780c9b0ad595a6741a2b08291762179be5c25a7954ef822c57ce1872b4be29,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-d1ac889cc6dabb98,lane_3,7aecc7e30cf7db13eb2d602534d9760e90699b22a29ec805d175bb4f4af1f5c0,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-cdc43dff3c3047e8,lane_3,3fa39370de32f50fec7cb78a271801e32d19bd50cec11acf0fbf37f2f1762ad8,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-466b5673f8e0d69a,lane_3,c2f70f156ea9b09878b78f79647ad36cf40abd14c72ca57005d30b6c87beb919,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-4a83081c5a8b39e6,lane_3,888e66b005a6879352ae0862e59d9b3ef276c43f874dbbcf435704269f371288,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-c96a31fee1c4e25c,lane_3,5530bdb359d88271924bf172c38c1d3598877edfa371d19a5de04b2de624a1e5,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-2b53ad187cdf39aa,lane_3,4579fbfdd27a031d756fdca0686a341d6f60e92e11160a0809cd55ff8046105a,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-05d0aa6c41f75939,lane_3,f78e2e08e2d2e32c3b5f4cebc8087773f597b9540d6d0667b77b0d0311b2b374,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-61c025671efc0827,lane_3,b0e61f181ac69fb28056e1d706b907ac17adceda7e80202dd8b00b0ecf317634,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-6b96d5d4718a1c04,lane_3,398eac23af7a53c52f1f68d4bb8aeed0e34db1858ef16ee486a12d2df567bcce,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-e1dd7e49441d2b78,lane_3,09f6f5cf241e9055a259a27eee8a9a0bdb8230f5b6c32f21ea2221b811f975fe,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-371cdd4401cac21d,lane_3,06c24eaac3a014117ba59b76fababece6454fc8fa33e8d320fe20aee032e22d5,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-784d61316f641acb,lane_3,4fc029dbbccad7bcfa52318dbc6fa9f6e8448fc6f82f2fcf921ff76f6f7c1b44,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-febf78ed803f81c8,lane_3,8ac0de610bb1c4a287940d1bad32adfaebe150474d2c8367045cc3048775300f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-034b5c77e1287b0a,lane_3,2fe8576adb91f91371beb65b33f706665c6eaf0f9469ad1079a4f1d61e70daa0,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-fbc2e9299f20ed26,lane_3,f8899b9664aa28e04afc4f5af137c693aed02c87b5e8f89fe999292437f788a3,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-24f234ce1e3fdcbe,lane_3,5a5fa44953a2ef5350439caa1fd9b5035e69b643c4dbf632e3cc3e9b66b71b6d,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-c299aaa03a57e836,lane_3,f027f000ea0ae6ef64c2a881eddbfe3e80270c188d0761656d0b8c9b6a3760f9,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-1a69c5a680bdf8e9,lane_3,a44c4733f0244570905ae712926606ec7fdad8cf8e53d365171cb89294170bbe,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-702c46967f3d5361,lane_3,0ef2c3eec2a947e647a9d7c3615c8ee1be42efaef5980cf5eb85f9edc619e5c0,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-d0f59741af28329c,lane_3,3827a72e1fd74cfbc7096a0262239fc99b21c399c0894e3f1c1e137e2a123ef6,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-f69079ac4ccf51a9,lane_3,07acd0ab702dcc7186d622600e7fe1632d9b2d4d44f6e82f02308640acd8c19d,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-077544afe4914946,lane_3,f89f98eb9beb54f54a3b2bcd1e6c34769eb2177b126b8b6401db8fad808259de,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-8921f7fb7866775a,lane_3,c3ed0a167fa95479e205a9852e869b42000781081b868b78a464ca3072f24f82,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-8827257647b7a20c,lane_3,3af3a2c977d201f2fa03fa75bd7283fa63da45f7bb768ce8db837d576c81a34b,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-5ada413b94b541d8,lane_3,23bf98140bcbf3ed1a273a0b3bbb1961496caa5c2c6b88139d9282c628f626fe,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-9a5e3efb3d176b20,lane_3,8b81dd8b3f27fe835817e0d53312b730a0f18e5cb026e330dd40718550143871,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-5bb15fdce8c3332a,lane_3,5481c67938b999381aee8695f192c4fa7eb90e2377182e743abc95261b85a6e9,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-53b8654c4ce78d5c,lane_3,05dd1f6e426ef6e8eaf6a560c65e07642c2a8cb530892a0f130e9387984b94e2,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-3bb2a48f5d9d4824,lane_3,a61d1c4f0fc00a4bc84332b4733c78a3ec89c54641d335bb7ffb68375764be2e,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-f6ffd3414e11a3d2,lane_3,4cecf267603638082aad9b3b8a94f4c85886f6e0738628f7568e3904e36cde7e,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-e54243ee7ac6ec27,lane_3,87ccae850a64b25ca29d52047adba745a1e794e83906bb158c9446be080b6381,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-8e848535fde71a40,lane_3,c37b8e1d8fbf58113dba76fa1f8f3b5f1d0dcdb4510e40a7121ac9f6037aec45,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-784a4b22ac87cf11,lane_3,63c4ecce2cd344db57c404ff041fe478552d03f7017be520f529d792fe8b99fe,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-5cbb6b36b0db5c9b,lane_3,7f5d7b2364af8157354f9e300e30343b2a9a01f43bb9971c498f15af64ff3e29,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-47a8914a0ac80cd3,lane_3,1f695abaf4cf0fd3fcbe63f31568971e91db445be06f334e123690897dd8e0dd,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-7ecfa74e4f6406b4,lane_3,56a75c69a2ccfaa0eb418a93b86a67dc03d1018724015fd0f9d676f44b66a2c8,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-4ab8cbdb13f33b38,lane_3,873d70a819020a8919a3212ce55f56b7aa6ca9a697fe79fff7dfee9636a144cd,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-476a1f0590471daf,lane_3,b63f49f42054d9f46b34d57eb9ad2419577141c28dec8c5edbf0bc8c54514c9e,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-b04659e8d275eea2,lane_3,9d9a4961131d5c154169a9adbba3ec7cce0b47fda4297d5fa954d8493bfd2ebe,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-4b4337a5229d1cf5,lane_3,2b6381b90b786ca27ef0864898844bf0de8aa1cd027672c77344cb5877edc013,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-59d0a56512c9fcac,lane_3,1459bf25a97930e54d35e852a417810800742574a91412abe5e9119782589a37,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-48456f8d9600b14d,lane_3,a0a60b063c23643f4f6d5d0e2b7a46631873f3ef2a78e5818c62bc0d36d44071,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-cb4d7a6980e255a5,lane_3,c65dc02d7657fad48f2ec8eaaeb804ba5b4539e8d93615c19cfec20734419ba9,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-23d3d595126f22dd,lane_3,e01da19993d5ef8c36c8144f081cf7a4742c308e6f1505262481cf4dbe6c32ab,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-2fc907da7f7fbbc8,lane_3,a159d5031f56d990caef7b619dcf0434488afc3841ea65d5074fce8de60404cc,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-2edb59a72a6f2239,lane_3,473edb1a9ed9a0386d6f9b14ecc00087727d7fb6beee804ae1f66689de2b3b5c,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-8ef56202ba2d9918,lane_3,be26870e2759aae8da9c79b67e6a81dcfe1b37d09f9c3e116241da5984bf72b1,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-e748a986a4375d01,lane_3,02b1537e0ce8a1495c9bc1b0c13fea94288e4c6a06367799df2f8ca89555b89c,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-39a3a191362e120e,lane_3,600fafeb3ee6273691d3add5be29aaf3edec1fda4cf92f48f3d050fdccf15180,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-6bc9f9727575b155,lane_3,baedda788c1129169cb341b55d7355b645f2800cd2b3629996a420f9f0575be5,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-d629238d197c5f5b,lane_3,0885aace125d42475e1123df5cea380b5088f2cf0fbbb5f468ec8bc076e60172,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-b4470e81d0f8d80c,lane_3,e05472ecca7d42c5eab719f5cb72342fedd36ceae4602ca3c40066f85762d833,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-a9f50797ed37c7b6,lane_3,8be955be02a565c74557cee30ceb40a80a81f8812f667e0c7836aafc965dd491,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-d269fe98f26636ca,lane_3,f69a4331fa326d992304f55b2211c7417f5f92389d407a6cb1154fde84a0a581,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-a4b43e162ab1082f,lane_3,856dc6f65e6ff61581a45a85cd5e4f8121d50618f4c85e1f59caeb487ef333d7,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-5e76e666d402c6ce,lane_3,4c8ea30788e216260db3aa20906e97da9a0e0cf24a91a967c18021e2038e35fb,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-3e03be597c1f619f,lane_3,d4526a5719b36e03990b2881c32ee305691695972d3caf7a627103345e71bbe5,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-c71b8353783af8ce,lane_3,e97564ace67d5907ace8ac7229b309c54f6487b472f9f04b2fd423f156db6f41,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-de98447f92b87297,lane_3,9c6c40595d9b3bf8b5765ce361f99a5026071fad69bfb261d49fedddcae4607a,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-3d2c0d693e461141,lane_3,4c5afc314e77ee7aa74f7f5a97147532707fafffbf23d0bedd5810ae09e4f8f0,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-e37f12d1c614a856,lane_3,41186090e597deb7f9c585091cbed76ff71c730a718d4a41f4b6a8513e80c324,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-233d1f32790cdc85,lane_3,62d2caa1a846f956f74dce292a4d50bbd9bdc07b4d41dbd7924e7b47700876e2,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-3f9321e0fcbcc06f,lane_3,8d6abd5b1bbf91e8e99608988e9b98d753b9d6d0a0275f1b1b7bf09a638b2645,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-08ef41f3d9dad4b4,lane_3,3da58305e7ff5c0d4056e1121b8d854d325e42c10a49f7690bcb731747bd36ba,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-889f66b5263f5bde,lane_3,92720cf8e378aaae5a25cae3f2320738fbcf7445aa486aa017488ec13bcf1955,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-56cf16feb7dbe0d5,lane_3,3244e363b41c6098a4a6e1931a508819acafc2a1174ebdf9d804bb867c36cb58,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-acda27d61f34fb75,lane_3,4b6ca03a5c3aa76e1ed0a26cc7fae5189e1d2cdab638b45ceb8ed750f2ef59ec,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-0d9ed22bee52d743,lane_3,33aa0fa36152869732cebd820668572276c33778f735dbd5dec5b9ff64e35d01,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-71f5044c7d618a75,lane_3,00a2caa3588688a0e34985a8323353e9450127294bf242d450a19220e5b57d38,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-1429a147fab2aff8,lane_3,a7f721005af860444f003b402fd8d0d271d0164b2ad8606cdca6b0b4c67a2061,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-b639f19df457e903,lane_3,854377889a8783ac6aa2f3337761f38d7bdfbd880c1326ffda4d84569f6c8cd6,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-c75a6ef8ffb8dfc1,lane_3,e0c7c3e6ce2b5fe5c87de0eca6526aa2321cc690a70ac7de739dc7865b27a63d,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-fd950d49b65ba2fa,lane_3,982cfb6f93fe0703281cde00aa7b057464800373f8ff68d2e6d3aaaf0746468f,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-9726820880050089,lane_3,8014c934f50435026590db41c1e15085e9da4fc24adb2c2404fedfc8fd5b0d82,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-6a7f2930f425bfdc,lane_3,89077f84801d6671edcc1f2f2797d53797d896d8f1473235dc6cb2aa52ddc43d,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-2d65177d6c61159e,lane_3,1aaee5ac36b60a71e53e430327a7323a841183e73e211448b41146be09110856,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-8513cfff9224c766,lane_3,5aea6e234e6f5beffb42399cc84a619056275bf80a1cb7d119d261952f7b32b2,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-822fb761259343df,lane_3,d5be26496871545c305e999a6550e2efbb0a425c7490feb96611ec1da289b020,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
TS4-3-f90f27a6cfb4a704,lane_3,9770aaf7bcfee03833a55e98982cd91a80cba3791d8fe7a0761d0cb6856bde54,not_seen_in_consolidated_prior_scout_or_candidate_ledgers,low,true,municipality not previously scouted and absent from candidate ledger
