state,region,municipality,retained_source_count,text_ready_count,corrupt_or_unreadable_count,encrypted_or_locked_count,html_text_later_count,needs_review_count,ocr_later_or_defer_count,other_document_text_later_count,oversized_for_text_pass_count,parse_text_layer_later_count,readiness_error_count,shell_or_navigation_only_count,unsupported_for_text_extraction_count
IN,Midwest,Sellersburg,1,0,0,0,0,0,1,0,0,0,0,0,0
IN,Midwest,Shawswick,2,0,0,2,0,0,0,0,0,0,0,0,0
IN,Midwest,St. John,1,1,0,0,1,0,0,0,0,0,0,0,0
IN,Midwest,Wabash,1,1,0,0,0,0,0,0,0,1,0,0,0
IN,Midwest,Warsaw,5,5,0,0,0,0,0,0,0,5,0,0,0
IN,Midwest,Wayne,2,2,0,0,2,0,0,0,0,0,0,0,0
IN,Midwest,Whitestown,3,2,0,0,0,0,1,0,0,2,0,0,0
IN,Midwest,Winfield,5,5,0,0,0,0,0,0,0,5,0,0,0
IN,Midwest,Yorktown,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Andover,2,2,0,0,1,0,0,0,0,1,0,0,0
KS,Midwest,Anthony,2,2,0,0,0,0,0,0,0,2,0,0,0
KS,Midwest,Arkansas City,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Atchison,1,1,0,0,1,0,0,0,0,0,0,0,0
KS,Midwest,Augusta,2,2,0,0,0,0,0,0,0,2,0,0,0
KS,Midwest,Basehor,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Baxter Springs,2,2,0,0,2,0,0,0,0,0,0,0,0
KS,Midwest,Bel Aire,2,2,0,0,0,0,0,0,0,2,0,0,0
KS,Midwest,Burlington,2,1,0,0,1,0,1,0,0,0,0,0,0
KS,Midwest,Chanute,2,2,0,0,0,0,0,0,0,2,0,0,0
KS,Midwest,Cheney,2,2,0,0,1,0,0,0,0,1,0,0,0
KS,Midwest,Cherryvale,2,0,0,0,0,0,2,0,0,0,0,0,0
KS,Midwest,Clearwater,2,2,0,0,0,0,0,0,0,2,0,0,0
KS,Midwest,Coffeyville,2,2,0,0,0,0,0,0,0,2,0,0,0
KS,Midwest,Colby,3,3,0,0,0,0,0,0,0,3,0,0,0
KS,Midwest,Columbus,2,1,0,0,0,0,1,0,0,1,0,0,0
KS,Midwest,Council Grove,3,1,0,0,1,0,2,0,0,0,0,0,0
KS,Midwest,Edwardsville,3,3,0,0,0,0,0,0,0,3,0,0,0
KS,Midwest,Ellsworth,2,2,0,0,0,0,0,0,0,2,0,0,0
KS,Midwest,Eudora,2,2,0,0,2,0,0,0,0,0,0,0,0
KS,Midwest,Galena,2,1,0,0,0,0,1,0,0,1,0,0,0
KS,Midwest,Goodland,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Great Bend,2,2,0,0,2,0,0,0,0,0,0,0,0
KS,Midwest,Halstead,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Herington,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Hillsboro,2,2,0,0,1,0,0,0,0,1,0,0,0
KS,Midwest,Hoisington,2,2,0,0,2,0,0,0,0,0,0,0,0
KS,Midwest,Kechi,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Lansing,2,2,0,0,0,0,0,0,0,2,0,0,0
KS,Midwest,Louisburg,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Maize,1,1,0,0,1,0,0,0,0,0,0,0,0
KS,Midwest,Marysville,4,4,0,0,2,0,0,0,0,2,0,0,0
KS,Midwest,McPherson,1,1,0,0,1,0,0,0,0,0,0,0,0
KS,Midwest,Mission,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Mission Hills,2,2,0,0,0,0,0,0,0,2,0,0,0
KS,Midwest,Mulvane,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Neodesha,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Oakley,2,2,0,0,0,0,0,0,0,2,0,0,0
KS,Midwest,Osage City,3,2,0,0,0,0,1,0,0,2,0,0,0
KS,Midwest,Ottawa,3,3,0,0,1,0,0,0,0,2,0,0,0
KS,Midwest,Park City,2,1,0,0,0,0,0,0,1,1,0,0,0
KS,Midwest,Pratt,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Rose Hill,2,0,0,0,0,0,2,0,0,0,0,0,0
KS,Midwest,Seneca,4,4,0,0,0,0,0,0,0,4,0,0,0
KS,Midwest,Soldier,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,South Hutchinson,1,1,0,0,1,0,0,0,0,0,0,0,0
KS,Midwest,Spring Hill,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Sterling,1,1,0,0,1,0,0,0,0,0,0,0,0
KS,Midwest,Wellington,1,1,0,0,0,0,0,0,0,1,0,0,0
KS,Midwest,Wichita,1,0,0,0,0,0,0,0,1,0,0,0,0
KY,South,Alexandria,1,0,0,0,0,0,1,0,0,0,0,0,0
KY,South,Ashland,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Bardstown,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Bellevue,1,1,0,0,0,0,0,0,0,1,0,0,0
KY,South,Benton,4,2,0,0,2,0,2,0,0,0,0,0,0
KY,South,Brandenburg,1,1,0,0,0,0,0,0,0,1,0,0,0
KY,South,Carrollton,2,1,0,0,1,1,0,0,0,0,0,0,0
KY,South,Cold Spring,2,1,0,0,0,0,0,0,1,1,0,0,0
KY,South,Crittenden,1,0,0,0,0,0,1,0,0,0,0,0,0
KY,South,Danville,1,1,0,0,0,0,0,0,0,1,0,0,0
KY,South,Dayton,1,1,0,0,0,0,0,0,0,1,0,0,0
KY,South,Edgewood,1,0,0,0,0,0,1,0,0,0,0,0,0
KY,South,Flemingsburg,1,1,0,0,0,0,0,0,0,1,0,0,0
KY,South,Fort Mitchell,2,0,0,0,0,0,2,0,0,0,0,0,0
KY,South,Fort Thomas,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Fort Wright,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Highland Heights,2,0,0,0,0,0,2,0,0,0,0,0,0
KY,South,Hurstbourne,2,1,0,0,0,0,1,0,0,1,0,0,0
KY,South,Junction City,3,3,0,0,3,0,0,0,0,0,0,0,0
KY,South,La Grange,1,1,0,0,1,0,0,0,0,0,0,0,0
KY,South,Lancaster,2,2,0,0,2,0,0,0,0,0,0,0,0
KY,South,Lawrenceburg,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Leitchfield,1,1,0,0,0,0,0,0,0,1,0,0,0
KY,South,London,2,1,0,0,1,0,0,0,1,0,0,0,0
KY,South,Ludlow,1,1,0,0,0,0,0,0,0,1,0,0,0
KY,South,Marion,2,2,0,0,1,0,0,0,0,1,0,0,0
KY,South,Mayfield,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Morganfield,1,0,0,0,0,0,1,0,0,0,0,0,0
KY,South,Mount Washington,1,1,0,0,0,0,0,0,0,1,0,0,0
KY,South,Newport,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Oak Grove,2,1,0,0,0,0,1,0,0,1,0,0,0
KY,South,Paducah,3,0,0,0,0,0,3,0,0,0,0,0,0
KY,South,Paris,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Pikeville,1,0,0,0,0,0,1,0,0,0,0,0,0
KY,South,Princeton,2,2,0,0,2,0,0,0,0,0,0,0,0
KY,South,Radcliff,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Russellville,1,1,0,0,0,0,0,0,0,1,0,0,0
KY,South,Shelbyville,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Shepherdsville,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Shively,5,3,0,0,0,0,2,0,0,3,0,0,0
KY,South,Simpsonville,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Somerset,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Southgate,3,0,0,0,0,0,3,0,0,0,0,0,0
KY,South,Springfield,1,1,0,0,0,0,0,0,0,1,0,0,0
KY,South,St. Matthews,5,4,0,0,3,0,1,0,0,1,0,0,0
KY,South,Stanford,2,2,0,0,1,0,0,0,0,1,0,0,0
KY,South,Taylor Mill,4,1,0,0,0,0,3,0,0,1,0,0,0
KY,South,Union,2,2,0,0,2,0,0,0,0,0,0,0,0
KY,South,Vine Grove,3,3,0,0,2,0,0,0,0,1,0,0,0
KY,South,Walton,3,2,0,0,0,1,0,0,0,2,0,0,0
KY,South,West Liberty,1,0,0,0,0,0,1,0,0,0,0,0,0
KY,South,Wilder,2,2,0,0,1,0,0,0,0,1,0,0,0
KY,South,Williamstown,2,2,0,0,0,0,0,0,0,2,0,0,0
KY,South,Wilmore,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Abbeville,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Abita Springs,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Arcadia,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Baker,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Bastrop,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Berwick,2,0,0,0,0,0,2,0,0,0,0,0,0
LA,South,Blanchard,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Breaux Bridge,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Brusly,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Carencro,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Church Point,2,2,0,0,1,0,0,0,0,1,0,0,0
LA,South,Covington,2,2,0,0,2,0,0,0,0,0,0,0,0
LA,South,Delcambre,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Delhi,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Denham Springs,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Erath,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Farmerville,2,1,0,0,0,0,0,0,1,1,0,0,0
LA,South,Ferriday,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Gramercy,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Greenwood,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Haughton,1,0,0,0,0,0,0,0,1,0,0,0,0
LA,South,Iowa,3,2,0,0,1,0,1,0,0,1,0,0,0
LA,South,Jackson,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Jeanerette,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Jena,1,1,0,0,0,0,0,1,0,0,0,0,0
LA,South,Jennings,1,1,0,0,1,0,0,0,0,0,0,0,0
LA,South,Kinder,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Lake Arthur,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Livingston,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Mansfield,4,0,0,0,0,4,0,0,0,0,0,0,0
LA,South,Maurice,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,New Llano,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Patterson,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Pearl River,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Pineville,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Plaquemine,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Ponchatoula,3,3,0,0,1,0,0,0,0,2,0,0,0
LA,South,Port Barre,5,5,0,0,0,0,0,0,0,5,0,0,0
LA,South,Richwood,3,3,0,0,2,0,0,0,0,1,0,0,0
LA,South,Springhill,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,St. Martinville,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Sterlington,3,2,0,0,1,0,1,0,0,1,0,0,0
LA,South,Stonewall,3,0,0,0,0,0,2,0,1,0,0,0,0
LA,South,Vidalia,3,3,0,0,2,0,0,0,0,1,0,0,0
LA,South,Ville Platte,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Vinton,2,2,0,0,0,0,0,0,0,2,0,0,0
LA,South,Vivian,3,3,0,0,1,0,0,0,0,2,0,0,0
LA,South,Walker,2,2,0,0,1,0,0,0,0,1,0,0,0
LA,South,Westwego,3,3,0,0,0,0,0,0,0,3,0,0,0
LA,South,White Castle,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Winnfield,1,1,0,0,0,0,0,0,0,1,0,0,0
LA,South,Youngsville,2,1,0,1,0,0,0,0,0,1,0,0,0
LA,South,Zachary,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Abington,3,3,0,0,0,0,0,0,0,3,0,0,0
MA,Northeast,Auburn,2,2,0,0,2,0,0,0,0,0,0,0,0
MA,Northeast,Bedford,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Belchertown,1,1,0,0,1,0,0,0,0,0,0,0,0
MA,Northeast,Bourne,1,1,0,0,1,0,0,0,0,0,0,0,0
MA,Northeast,Brookline,4,4,0,0,0,0,0,0,0,4,0,0,0
MA,Northeast,Burlington,1,1,0,0,1,0,0,0,0,0,0,0,0
MA,Northeast,Carver,2,1,0,0,0,0,1,0,0,1,0,0,0
MA,Northeast,Clinton,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Danvers,3,3,0,0,0,0,0,0,0,3,0,0,0
MA,Northeast,Dartmouth,2,2,0,0,0,0,0,0,0,2,0,0,0
MA,Northeast,Duxbury,4,2,0,0,0,0,2,0,0,2,0,0,0
MA,Northeast,Easton,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Fairhaven,4,3,0,0,1,0,1,0,0,2,0,0,0
MA,Northeast,Foxborough,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Hanover,2,2,0,0,0,0,0,0,0,2,0,0,0
MA,Northeast,Harwich,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Holliston,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Hopkinton,1,1,0,0,1,0,0,0,0,0,0,0,0
MA,Northeast,Ipswich,1,1,0,0,1,0,0,0,0,0,0,0,0
MA,Northeast,Ludlow,8,4,0,0,0,0,4,0,0,4,0,0,0
MA,Northeast,Marblehead,3,3,0,0,0,0,0,0,0,3,0,0,0
MA,Northeast,Marshfield,3,0,0,0,0,0,2,0,1,0,0,0,0
MA,Northeast,Medway,3,0,0,0,0,0,3,0,0,0,0,0,0
MA,Northeast,Middleborough,4,1,0,0,0,0,3,0,0,1,0,0,0
MA,Northeast,Milford,2,2,0,0,0,0,0,0,0,2,0,0,0
MA,Northeast,Millbury,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Nantucket,1,1,0,0,1,0,0,0,0,0,0,0,0
MA,Northeast,North Andover,2,0,0,0,0,2,0,0,0,0,0,0,0
MA,Northeast,North Reading,2,2,0,0,1,0,0,0,0,1,0,0,0
MA,Northeast,Northborough,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Northbridge,3,3,0,0,3,0,0,0,0,0,0,0,0
MA,Northeast,Norwell,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Oxford,3,3,0,0,1,0,0,0,0,2,0,0,0
MA,Northeast,Raynham,2,1,0,0,0,0,1,0,0,1,0,0,0
MA,Northeast,Rehoboth,1,1,0,0,1,0,0,0,0,0,0,0,0
MA,Northeast,Somerset,4,4,0,0,0,0,0,0,0,4,0,0,0
MA,Northeast,Spencer,2,2,0,0,0,0,0,0,0,2,0,0,0
MA,Northeast,Sudbury,3,2,0,0,0,0,1,0,0,2,0,0,0
MA,Northeast,Wareham,1,1,0,0,0,0,0,0,0,1,0,0,0
MA,Northeast,Westford,3,3,0,0,1,0,0,0,0,2,0,0,0
MA,Northeast,Westport,3,3,0,0,3,0,0,0,0,0,0,0,0
MA,Northeast,Yarmouth,5,5,0,0,0,0,0,0,0,5,0,0,0
MD,South,Boonsboro,3,3,0,0,0,0,0,0,0,3,0,0,0
MD,South,Cecilton,3,1,0,0,0,0,2,0,0,1,0,0,0
MD,South,Church Hill,2,2,0,0,1,0,0,0,0,1,0,0,0
MD,South,Cottage City,1,0,0,0,0,0,0,0,1,0,0,0,0
MD,South,Denton,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Edmonston,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Emmitsburg,2,1,0,0,0,0,1,0,0,1,0,0,0
MD,South,Fairmount Heights,1,1,0,0,1,0,0,0,0,0,0,0,0
MD,South,Forest Heights,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Friendsville,3,2,0,0,0,0,1,0,0,2,0,0,0
MD,South,Galena,1,0,0,0,0,0,1,0,0,0,0,0,0
MD,South,Glenarden,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Indian Head,2,1,0,0,1,0,1,0,0,0,0,0,0
MD,South,Keedysville,3,0,0,0,0,0,3,0,0,0,0,0,0
MD,South,Kensington,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Kitzmiller,5,3,0,0,3,0,2,0,0,0,0,0,0
MD,South,Landover Hills,3,3,0,0,0,0,0,0,0,3,0,0,0
MD,South,Loch Lynn Heights,2,0,0,0,0,0,2,0,0,0,0,0,0
MD,South,Lonaconing,2,2,0,0,0,0,0,0,0,2,0,0,0
MD,South,Mardela Springs,2,0,0,0,0,0,2,0,0,0,0,0,0
MD,South,New Market,3,3,0,0,3,0,0,0,0,0,0,0,0
MD,South,North Chevy Chase,2,1,0,0,0,0,1,0,0,1,0,0,0
MD,South,North East,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Oxford,1,0,0,0,0,0,0,0,1,0,0,0,0
MD,South,Perryville,1,0,0,0,0,0,0,0,1,0,0,0,0
MD,South,Pittsville,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Pocomoke City,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Poolesville,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Port Deposit,2,1,0,0,0,0,0,0,0,1,0,1,0
MD,South,Preston,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Queenstown,2,2,0,0,0,0,0,0,0,2,0,0,0
MD,South,Rock Hall,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Seat Pleasant,2,2,0,0,0,0,0,0,0,2,0,0,0
MD,South,Sharpsburg,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Sharptown,1,1,0,0,1,0,0,0,0,0,0,0,0
MD,South,St. Michaels,1,1,0,0,0,0,0,0,0,1,0,0,0
MD,South,Sudlersville,1,0,0,0,0,0,1,0,0,0,0,0,0
MD,South,Trappe,1,0,0,0,0,0,1,0,0,0,0,0,0
MD,South,University Park,2,2,0,0,2,0,0,0,0,0,0,0,0
MD,South,Washington Grove,2,2,0,0,1,0,0,0,0,1,0,0,0
MD,South,Westernport,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Bar Harbor,2,2,0,0,0,0,0,0,0,2,0,0,0
ME,Northeast,Belgrade,2,2,0,0,0,0,0,0,0,2,0,0,0
ME,Northeast,Berwick,3,0,0,0,0,0,3,0,0,0,0,0,0
ME,Northeast,Boothbay,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Bridgton,2,1,0,0,0,0,1,0,0,1,0,0,0
ME,Northeast,Brunswick,4,3,0,0,0,0,1,0,0,3,0,0,0
ME,Northeast,Buxton,1,0,0,0,0,0,1,0,0,0,0,0,0
ME,Northeast,Calais,2,2,0,0,2,0,0,0,0,0,0,0,0
ME,Northeast,Camden,3,3,0,0,0,0,0,0,0,3,0,0,0
ME,Northeast,Casco,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,China,2,0,0,0,0,0,2,0,0,0,0,0,0
ME,Northeast,Clinton,2,1,0,0,0,0,1,0,0,1,0,0,0
ME,Northeast,Dover-Foxcroft,1,1,0,0,1,0,0,0,0,0,0,0,0
ME,Northeast,Eastport,2,2,0,0,0,0,0,0,0,2,0,0,0
ME,Northeast,Eliot,2,2,0,0,2,0,0,0,0,0,0,0,0
ME,Northeast,Fairfield,4,2,0,0,0,2,0,0,0,2,0,0,0
ME,Northeast,Falmouth,2,2,0,0,0,0,0,0,0,2,0,0,0
ME,Northeast,Farmington,2,1,0,0,0,0,1,0,0,1,0,0,0
ME,Northeast,Fort Fairfield,3,1,0,0,0,0,2,0,0,1,0,0,0
ME,Northeast,Fort Kent,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Freeport,2,0,0,0,0,0,2,0,0,0,0,0,0
ME,Northeast,Glenburn,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Gorham,2,2,0,0,0,0,0,0,0,2,0,0,0
ME,Northeast,Gray,2,2,0,0,0,0,0,0,0,2,0,0,0
ME,Northeast,Greene,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Hallowell,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Hampden,3,1,0,0,0,0,2,0,0,1,0,0,0
ME,Northeast,Harpswell,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Hermon,1,0,0,0,0,0,1,0,0,0,0,0,0
ME,Northeast,Houlton,4,0,0,0,0,0,4,0,0,0,0,0,0
ME,Northeast,Jay,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Kennebunk,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Kittery,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Lebanon,1,1,0,0,1,0,0,0,0,0,0,0,0
ME,Northeast,Limerick,2,0,0,0,0,0,2,0,0,0,0,0,0
ME,Northeast,Lincoln,3,2,0,0,0,0,1,0,0,2,0,0,0
ME,Northeast,Lisbon,4,3,0,0,0,0,1,0,0,3,0,0,0
ME,Northeast,Madawaska,2,2,0,0,0,0,0,0,0,2,0,0,0
ME,Northeast,Madison,2,2,0,0,1,0,0,0,0,1,0,0,0
ME,Northeast,Millinocket,2,0,0,0,0,0,2,0,0,0,0,0,0
ME,Northeast,Monmouth,2,1,0,0,1,0,1,0,0,0,0,0,0
ME,Northeast,New Gloucester,2,0,0,0,0,0,2,0,0,0,0,0,0
ME,Northeast,Norridgewock,2,0,0,0,0,0,2,0,0,0,0,0,0
ME,Northeast,North Berwick,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,North Yarmouth,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Oakland,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Old Orchard Beach,3,0,0,2,0,0,1,0,0,0,0,0,0
ME,Northeast,Orono,3,1,0,0,1,0,2,0,0,0,0,0,0
ME,Northeast,Orrington,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Oxford,1,0,0,0,0,0,1,0,0,0,0,0,0
ME,Northeast,Paris,3,3,0,0,2,0,0,0,0,1,0,0,0
ME,Northeast,Pittsfield,1,1,0,0,1,0,0,0,0,0,0,0,0
ME,Northeast,Poland,1,1,0,0,0,0,0,0,0,1,0,0,0
ME,Northeast,Portland,1,1,0,0,1,0,0,0,0,0,0,0,0
ME,Northeast,Raymond,1,0,0,0,0,0,1,0,0,0,0,0,0
ME,Northeast,Rockport,2,2,0,0,1,0,0,0,0,1,0,0,0
ME,Northeast,Rumford,4,2,0,0,0,0,2,0,0,2,0,0,0
ME,Northeast,Sabattus,1,0,0,0,0,0,1,0,0,0,0,0,0
ME,Northeast,Scarborough,3,1,0,0,0,0,2,0,0,1,0,0,0
ME,Northeast,Skowhegan,1,0,0,0,0,0,1,0,0,0,0,0,0
ME,Northeast,South Berwick,2,2,0,0,0,0,0,0,0,2,0,0,0
ME,Northeast,Topsham,1,0,0,0,0,0,1,0,0,0,0,0,0
ME,Northeast,Turner,2,1,0,0,0,0,1,0,0,1,0,0,0
ME,Northeast,Vassalboro,1,0,0,0,0,0,0,0,1,0,0,0,0
ME,Northeast,Waldoboro,2,0,0,0,0,0,2,0,0,0,0,0,0
ME,Northeast,Warren,3,2,0,0,2,0,1,0,0,0,0,0,0
ME,Northeast,Waterboro,2,2,0,0,0,0,0,0,0,2,0,0,0
ME,Northeast,Wilton,1,0,0,0,0,0,1,0,0,0,0,0,0
ME,Northeast,Winslow,3,1,0,0,0,0,2,0,0,1,0,0,0
ME,Northeast,Winterport,2,2,0,0,0,0,0,0,0,2,0,0,0
ME,Northeast,Winthrop,1,0,0,0,0,0,1,0,0,0,0,0,0
ME,Northeast,Wiscasset,3,3,0,0,1,0,0,0,0,2,0,0,0
ME,Northeast,York,1,0,0,0,0,0,1,0,0,0,0,0,0
MI,Midwest,Albion,3,1,0,0,0,0,2,0,0,1,0,0,0
MI,Midwest,Allegan,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Allendale charter,2,1,0,0,0,0,0,0,1,1,0,0,0
MI,Midwest,Alma,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Alpena,3,3,0,0,0,0,0,0,0,3,0,0,0
MI,Midwest,Antwerp,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Belding,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Benton charter,3,3,0,0,0,0,0,0,0,3,0,0,0
MI,Midwest,Beverly Hills,3,3,0,0,0,0,0,0,0,3,0,0,0
MI,Midwest,Big Rapids,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Brighton,5,5,0,0,0,0,0,0,0,5,0,0,0
MI,Midwest,Brownstown charter,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Cadillac,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Caledonia,3,2,0,0,0,0,1,0,0,2,0,0,0
MI,Midwest,Center Line,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Charlotte,3,2,0,0,1,0,0,0,1,1,0,0,0
MI,Midwest,Cheboygan,2,2,0,0,1,0,0,0,0,1,0,0,0
MI,Midwest,Chelsea,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Coldwater,1,1,0,0,1,0,0,0,0,0,0,0,0
MI,Midwest,Commerce charter,3,3,0,0,0,0,0,0,0,3,0,0,0
MI,Midwest,Comstock charter,1,1,0,0,1,0,0,0,0,0,0,0,0
MI,Midwest,Coopersville,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Davison,2,1,0,0,0,0,1,0,0,1,0,0,0
MI,Midwest,DeWitt,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Delhi charter,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Detroit,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Dowagiac,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,East Grand Rapids,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Eaton Rapids,1,1,0,0,0,0,0,0,0,1,0,0,0
MI,Midwest,Ecorse,3,0,0,0,0,0,3,0,0,0,0,0,0
MI,Midwest,Farmington,3,3,0,0,0,0,0,0,0,3,0,0,0
MI,Midwest,Flint,2,2,0,0,2,0,0,0,0,0,0,0,0
MI,Midwest,Frankenmuth,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Fraser,1,1,0,0,1,0,0,0,0,0,0,0,0
MI,Midwest,Fruitport charter,2,2,0,0,0,0,0,0,0,2,0,0,0
MI,Midwest,Gaines charter,1,1,0,0,0,0,0,0,0,1,0,0,0
