readiness_id,source_review_download_id,combined_review_id,source_candidate_id,verification_row_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,final_canonical_locator,source_domain,source_family_hint,document_type_hint,source_review_priority,retained_file_path,retained_file_type,retained_file_size_bytes,retained_file_sha256,file_extension,detected_file_type,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
CBRDY-20260728-1dcdf78bba6b9e47d92f,CBSRD-20260728-8b546148be636f7cadfb,CBCR-20260728-08289,TS4L-73f191165803ecc430c0,BCV-20260728-04493,targeted_prior_unrouted,readiness_lane_003,752,IN,Midwest,Cedar Lake,,"Town Council Public Meeting Agenda (Feb 20, 2024) — Ordinance No. 1485 (Amending Town Salary Ordinance No. 1481 establishing calendar year 2024 salaries)",https://cedarlakein.gov/Documents/Agenda_Minutes/Town_Council/2024/2024-02-20_Town_Council_Agenda.pdf,https://cedarlakein.gov/Documents/Agenda_Minutes/Town_Council/2024/2024-02-20_Town_Council_Agenda.pdf,cedarlakein.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-8b546148be636f7cadfb.pdf,pdf,7281846,a3d7d340acf33c8ec7788d964498bcfeda528d537c4cab2399c4a1cdc8b831d7,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-cb792738106c862022d1,CBSRD-20260728-202763501cae96f13b20,CBCR-20260728-08840,TS4L-d52d135cb4b4aad43783,BCV-20260728-02350,targeted_prior_unrouted,readiness_lane_003,753,IN,Midwest,Cedar Lake,,"Town Council Public Meeting Agenda (Dec 1, 2020) — Ordinance No. 1370 (Y2021 Salary Ordinance)",https://cedarlakein.gov/Documents/Agenda_Minutes/Town_Council/2020/2020-12-01_Town_Council_Agenda.pdf,https://cedarlakein.gov/Documents/Agenda_Minutes/Town_Council/2020/2020-12-01_Town_Council_Agenda.pdf,cedarlakein.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-202763501cae96f13b20.pdf,pdf,2005987,d0f5ad6948741bc2d65f8ccc64e24d47d57e012be358f7a8b483995638888dd9,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-cf2a47d1c62f1f9f68c1,CBSRD-20260728-6d405ca894df7864e4ef,CBCR-20260728-08908,TS4L-dfb2372368d0ff3f7d8f,BCV-20260728-06636,targeted_prior_unrouted,readiness_lane_003,754,IN,Midwest,Cedar Lake,,"Town Council Public Meeting Agenda (Nov 2, 2021) — Ordinance No. 1400 (Y2022 Salary Ordinance)",https://cedarlakein.gov/Documents/Agenda_Minutes/Town_Council/2021/2021-11-02_Town_Council_Agenda.pdf,https://cedarlakein.gov/Documents/Agenda_Minutes/Town_Council/2021/2021-11-02_Town_Council_Agenda.pdf,cedarlakein.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-6d405ca894df7864e4ef.pdf,pdf,254398,fe245282764dfcc19785bc27e51333e92090db37ecf6b9b676ec7426063b2fb4,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-d754fecd72b389463e1f,CBSRD-20260728-98a65328633a69301064,CBCR-20260728-07690,TS4L-08d4bdc93856ffabfbde,BCV-20260728-03267,targeted_prior_unrouted,readiness_lane_003,755,IN,Midwest,Centre,,2022 Budget Order — County: Boone; Unit: 0001 Center Township (incl. FIRE fund line),https://www.in.gov/dlgf/files/2022-reports/2022-budget-orders/Boone-2022-Budget-Order.pdf,https://in.gov/dlgf/files/2022-reports/2022-budget-orders/Boone-2022-Budget-Order.pdf,in.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-98a65328633a69301064.pdf,pdf,1208958,4e499dd6df291590485eab85ba2bd26c027b79e67cb4dcca10c34719dbe619bc,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-36ff84e6935a6c763110,CBSRD-20260728-3736d064d5ae1f63e137,CBCR-20260728-00101,B4XPAR-20260727-000109,BCV-20260728-02713,broad_4x1000_deduped,readiness_lane_003,756,IN,Midwest,Cumberland,Hancock County (18059; primary); Marion County (18097),"Ordinance No. 2022-15 Establishing Town Holidays, Salaries, Wages, and Other Compensation for the Year 2023",https://cms6.revize.com/revize/cumberland/ORDINANCE%202022-15%202023%20Salary%20Ordinance.pdf,https://cms6.revize.com/revize/cumberland/ORDINANCE%202022-15%202023%20Salary%20Ordinance.pdf,cms6.revize.com,other_local_government_pay_policy,ordinance_or_policy,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-3736d064d5ae1f63e137.pdf,pdf,279421,f5ea5022edcd0f91b2c52f93d2cca0f4b5e1e7992b0d85efbff17154c68263e6,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-2d75fc2b216823801f32,CBSRD-20260728-669ef0a3179962aa7edb,CBCR-20260728-00102,B4XPAR-20260727-000110,BCV-20260728-04856,broad_4x1000_deduped,readiness_lane_003,757,IN,Midwest,Cumberland,Hancock County (18059; primary); Marion County (18097),"Ordinance No. 2021-16 Establishing Town Holidays, Salaries, Wages, and Other Compensation for the Year 2022",https://cms6.revize.com/revize/cumberland/ORDINANCE%202021-16%202022%20Salary%20Ordinance.pdf,https://cms6.revize.com/revize/cumberland/ORDINANCE%202021-16%202022%20Salary%20Ordinance.pdf,cms6.revize.com,other_local_government_pay_policy,ordinance_or_policy,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-669ef0a3179962aa7edb.pdf,pdf,265073,20f1f941fb0b4a604726d64b733983cf3b10e8ee3e5c3bba4af2030d9af65d69,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-323f2fae88fed89bf91f,CBSRD-20260728-b9c068dfbbf2da5c0848,CBCR-20260728-01673,B4XPAR-20260727-001807,BCV-20260728-05035,broad_4x1000_deduped,readiness_lane_003,758,IN,Midwest,Decatur,Adams County (18001; primary),"Resolution Authorizing the City Manager to Execute the Collective Bargaining Agreement Regarding Pay, Benefits, and Work Conditions between the Decatur Police Benevolent and Protective Association Labor Committee and the City of Decatur",https://decatur.novusagenda.com/Agendapublic/MeetingView.aspx?MinutesMeetingID=0&doctype=Agenda&meetingid=430,https://decatur.novusagenda.com/Agendapublic/MeetingView.aspx,decatur.novusagenda.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-b9c068dfbbf2da5c0848.html,html,4466,54c97210530594507a4f847b1c573b0989b4ee9da7ab3560a37470945eda1096,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-6f7bc9c86801b869e332,CBSRD-20260728-3f3dbcb95c4c7f473135,CBCR-20260728-07979,TS4L-3da0b2f9385b597e9a6b,BCV-20260728-07228,targeted_prior_unrouted,readiness_lane_003,759,IN,Midwest,East Chicago,,"City of East Chicago Board of Public Works meeting minutes (contains notice of termination details for Teamsters Local Union 142 CBA effective Jan 1, 2017 through Dec 31, 2020)",https://www.eastchicago.com/AgendaCenter/ViewFile/Minutes/_09232020-798,https://eastchicago.com/AgendaCenter/ViewFile/Minutes/_09232020-798,eastchicago.com,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-3f3dbcb95c4c7f473135.pdf,pdf,285948,dfaa519f9a1721bc0dbc0af9affe133ff284275cc9ef192806d4772543fcd518,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-b30cc79004220e0a5249,CBSRD-20260728-ab14fb29300df55458cf,CBCR-20260728-08450,TS4L-8fae07aa8f1f1e798cf1,BCV-20260728-05086,targeted_prior_unrouted,readiness_lane_003,760,IN,Midwest,East Chicago,,City of East Chicago Board of Public Works meeting minutes (Resolution 2020-39: MOU with Teamsters Local Union 142 regarding overtime and emergencies),https://www.eastchicago.com/AgendaCenter/ViewFile/Minutes/_11122020-822,https://eastchicago.com/AgendaCenter/ViewFile/Minutes/_11122020-822,eastchicago.com,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-ab14fb29300df55458cf.pdf,pdf,287607,91d164080d0ae399a39094ab593a28196e0607b50fd928b98fc68709cf276439,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-cf9553810e6baf8b6441,CBSRD-20260728-4a5591722429a6ab57ce,CBCR-20260728-01675,B4XPAR-20260727-001809,BCV-20260728-00799,broad_4x1000_deduped,readiness_lane_003,761,IN,Midwest,East Chicago,Lake County (18089; primary),EC OCSC - FIRE DEPARTMENT (agenda/minutes referencing “salary ordinance”),https://www.eastchicago.com/AgendaCenter/ViewFile/Agenda/_03142022-1481,https://eastchicago.com/AgendaCenter/ViewFile/Agenda/_03142022-1481,eastchicago.com,salary_ordinance,agenda_cover_sheet,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-4a5591722429a6ab57ce.pdf,pdf,340790,3e5bfa8ad39863e0212a9b1a7cced306f0d88656a1f7ebed26e23d3b96b3ef3d,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-6069fa7db51223068d49,CBSRD-20260728-1ad7ef21b38de4dd8eb0,CBCR-20260728-01676,B4XPAR-20260727-001810,BCV-20260728-02943,broad_4x1000_deduped,readiness_lane_003,762,IN,Midwest,East Chicago,Lake County (18089; primary),EAST CHICAGO OCSC - FIRE DEPARTMENT (agenda/minutes referencing “salary ordinance” planning/testing),https://www.eastchicago.com/AgendaCenter/ViewFile/Agenda/_02032025-2031,https://eastchicago.com/AgendaCenter/ViewFile/Agenda/_02032025-2031,eastchicago.com,salary_ordinance,meeting_minutes,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-1ad7ef21b38de4dd8eb0.pdf,pdf,1104279,b72899f41cf9d08293c306dfc2012991eb23b60d71284128a1ffff668afccd21,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-974d12958ba36fb4189d,CBSRD-20260728-137bfc443f1e397be720,CBCR-20260728-03320,B4XPAR-20260727-003611,BCV-20260728-05199,broad_4x1000_deduped,readiness_lane_003,763,IN,Midwest,Elwood,Madison County (18095; primary); Tipton County (18159),City of Elwood Meeting Notices / Agendas / Minutes (landing page; potential attachments for salary/wage ordinances),https://elwood-in.com/meeting-notices-agendas/,https://elwood-in.com/meeting-notices-agendas,elwood-in.com,salary_ordinance,index_page,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-137bfc443f1e397be720.html,html,205114,769e3524686275346e7aee4ee4d7693ecce31cb334248fe628ddaab833e814cd,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-d0af748268e61a42d805,CBSRD-20260728-c6e54bb58b1329a2517e,CBCR-20260728-07868,TS4L-2b8ef548bd9839b4a56f,BCV-20260728-00928,targeted_prior_unrouted,readiness_lane_003,764,IN,Midwest,Evansville,,Employee Contracts & MOUs - Evansville-Vanderburgh School Corporation,https://www.evscschools.com/employment/employee-contracts-mous,https://evscschools.com/employment/employee-contracts-mous,evscschools.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-c6e54bb58b1329a2517e.html,html,48163,2c595845534680800be88e40071e7b64d3b73c8d3277cc5625293944bb4551b0,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-f26dee5e38c6e8f2d08d,CBSRD-20260728-e78415cb4236d99b3fa2,CBCR-20260728-00108,B4XPAR-20260727-000116,BCV-20260728-04291,broad_4x1000_deduped,readiness_lane_003,765,IN,Midwest,Garrett,DeKalb County (18033; primary),"Council Agenda January 6, 2026 (includes: Ordinance amending Wage Ordinance 2025-09 POL/FIRE)",https://81b0a71b-a7a1-414b-af62-5cf86951dfc5.filesusr.com/ugd/8607a3_e46658e355894a9abcc8b7f3597387a2.pdf,https://81b0a71b-a7a1-414b-af62-5cf86951dfc5.filesusr.com/ugd/8607a3_e46658e355894a9abcc8b7f3597387a2.pdf,81b0a71b-a7a1-414b-af62-5cf86951dfc5.filesusr.com,agenda_packet_or_minutes,agenda_cover_sheet,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-e78415cb4236d99b3fa2.pdf,pdf,127319,283410936b91584766ad64ee2566a588b24e00aa719268cb5dbea026c6613c7e,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-45df6ab9758173cc0545,CBSRD-20260728-a07e68a9fb106a9daaad,CBCR-20260728-00109,B4XPAR-20260727-000117,BCV-20260728-00004,broad_4x1000_deduped,readiness_lane_003,766,IN,Midwest,Garrett,DeKalb County (18033; primary),"Council Agenda January 20, 2026 (includes: Ordinance amending Wage Ordinance 2025-09 POL/FIRE)",https://81b0a71b-a7a1-414b-af62-5cf86951dfc5.filesusr.com/ugd/8607a3_6e28a1b781af4e168287593cb47cca74.pdf,https://81b0a71b-a7a1-414b-af62-5cf86951dfc5.filesusr.com/ugd/8607a3_6e28a1b781af4e168287593cb47cca74.pdf,81b0a71b-a7a1-414b-af62-5cf86951dfc5.filesusr.com,wage_schedule,agenda_cover_sheet,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-a07e68a9fb106a9daaad.pdf,pdf,128208,035b2a57277790424d8dea4c198d14a9b389c33b8860b0c1f8677408d6e85cca,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-25ce278980eefa06f9fc,CBSRD-20260728-01cd15bdcf287bc7023b,CBCR-20260728-03325,B4XPAR-20260727-003616,BCV-20260728-03944,broad_4x1000_deduped,readiness_lane_003,767,IN,Midwest,Hartford City,Blackford County (18009; primary),"Common Council Meeting Minutes (January 5, 2026) — “Ordinance 2025-15 Amended Salary Ordinance for 2026” (referenced)",https://static1.squarespace.com/static/54ecc164e4b056f5cc4c102e/t/6994c41b069edf60258d2aec/1771357212011/COUNCIL%2BMINUTES%2BFOR%2BJANUARY%2B5%2B2026.pdf,https://static1.squarespace.com/static/54ecc164e4b056f5cc4c102e/t/6994c41b069edf60258d2aec/1771357212011/COUNCIL%2BMINUTES%2BFOR%2BJANUARY%2B5%2B2026.pdf,static1.squarespace.com,salary_ordinance,meeting_minutes,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-01cd15bdcf287bc7023b.pdf,pdf,129869,c00c847f20e73d4002b00ce2957a4756c941fa0c2ea9898261d2060a837bb1e1,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-409563d64bb26c052320,CBSRD-20260728-23897bd43aba6ba389a8,CBCR-20260728-08615,TS4L-accdb5e9bf45d6017b99,BCV-20260728-04442,targeted_prior_unrouted,readiness_lane_003,768,IN,Midwest,Honey Creek,,Indiana DLGF / Indiana Business Research Center | Budget Notices - Honey Creek Township (unit view),https://budgetnotices.in.gov/Unit_View.aspx?unit_id=1554,https://budgetnotices.in.gov/Unit_View.aspx,budgetnotices.in.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-23897bd43aba6ba389a8.html,html,844965,8681cf05c2909c652ed149f11e87bc4f6994ecdcb104823cc33ac9c27014c964,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-fb1c041e1cff97936d9c,CBSRD-20260728-7067a40a89fda2ae337b,CBCR-20260728-01689,B4XPAR-20260727-001824,BCV-20260728-06504,broad_4x1000_deduped,readiness_lane_003,769,IN,Midwest,Indianapolis city (balance),Marion County (18097; primary),"Agreement Between the City of Indianapolis and the Fraternal Order of Police, Lodge #86 (Effective January 1, 2021 Through December 31, 2024)",https://ballotpedia.s3.amazonaws.com/images/d/db/Indianapolis_CBA.pdf,https://ballotpedia.s3.amazonaws.com/images/d/db/Indianapolis_CBA.pdf,ballotpedia.s3.amazonaws.com,cba,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-7067a40a89fda2ae337b.pdf,pdf,4611416,9979761d26a6dcb358fefbf5c15c00397dc62475cecffafcf2d6298ff1cc27c2,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-351f2ed1894d249a9542,CBSRD-20260728-43b57184455259accc5f,CBCR-20260728-01690,B4XPAR-20260727-001825,BCV-20260728-07598,broad_4x1000_deduped,readiness_lane_003,770,IN,Midwest,Indianapolis city (balance),Marion County (18097; primary),"IFD Contract 2014-2016 Final (City of Indianapolis and Indianapolis Professional Fire Fighters, Local 416)",https://l416.com/wp-content/uploads/2015/01/IFD-Contract-2014.2016_Final.pdf,https://l416.com/wp-content/uploads/2015/01/IFD-Contract-2014.2016_Final.pdf,l416.com,cba,cba,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-43b57184455259accc5f.pdf,pdf,392689,a35ea3b32ec787e31d2db11a3c7537fd62c0970dfc85243052cc83cfc706433b,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-68112d07b7a727f09447,CBSRD-20260728-af7c335938ffe61ca426,CBCR-20260728-08352,TS4L-8039675a62e503222425,BCV-20260728-05410,targeted_prior_unrouted,readiness_lane_003,771,IN,Midwest,Jackson,,IN.gov Townships — Jackson Township 89: Meeting Agenda & Minutes,https://www.in.gov/townships/jackson89/meeting-agenda-and-minutes/,https://in.gov/townships/jackson89/meeting-agenda-and-minutes,in.gov,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-af7c335938ffe61ca426.html,html,28561,899b8c461e0c6f284b84c80b454b55aa0e1d8d7fc69523dfada090f7056c4632,.html,html,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-31984ccd772c31eb75db,CBSRD-20260728-ff2df8200fa63139972d,CBCR-20260728-08685,TS4L-ba1d72cf875b41cae89d,BCV-20260728-03285,targeted_prior_unrouted,readiness_lane_003,772,IN,Midwest,Jasper,,MINUTES OF A REGULAR MEETING OF THE COMMON COUNCIL (includes ORDINANCE NO. 2023-38: Affixing Salaries and Wages ... for the Year 2024),https://www.jasperindiana.gov/egov/documents/1706016452_97842.pdf,https://jasperindiana.gov/egov/documents/1706016452_97842.pdf,jasperindiana.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-ff2df8200fa63139972d.pdf,pdf,98938,57aeef7d859236f090b3c339f861fd4a30a42ec199602fdba30c370ac0bcd374,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-24810276dcff14633500,CBSRD-20260728-2feb7e2d361cced8ae20,CBCR-20260728-09012,TS4L-f32f4e6f894059b2e89b,BCV-20260728-07570,targeted_prior_unrouted,readiness_lane_003,773,IN,Midwest,Jasper,,MINUTES OF A REGULAR MEETING OF THE COMMON COUNCIL (includes ORDINANCE NO. 2022-4: Affixing Salaries and Wages ... for the Year 2022),https://www.jasperindiana.gov/egov/documents/1650895805_13578.pdf,https://jasperindiana.gov/egov/documents/1650895805_13578.pdf,jasperindiana.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-2feb7e2d361cced8ae20.pdf,pdf,38757,7ea8f07f74242695208b392a591528aa7db6320f2da083e2eee184cd39a92efc,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
CBRDY-20260728-2291bfc9eb7be2383110,CBSRD-20260728-485eee7eaf216d4821aa,CBCR-20260728-08847,TS4L-d643f41f2fb949bdd94f,BCV-20260728-01002,targeted_prior_unrouted,readiness_lane_003,774,IN,Midwest,Kokomo,,2025 CBA COMPLIANCE CHECKLIST (Appendix A-1: 2025-2026 Salary Schedule; Kokomo Compensation Model Specifications),https://gateway.ifionline.org/public_download/cbr_contract_uploads/2025/11602_1850_2025_20251107102119679.pdf,https://gateway.ifionline.org/public_download/cbr_contract_uploads/2025/11602_1850_2025_20251107102119679.pdf,gateway.ifionline.org,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,medium,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/retained_sources/source_review_lane_003/CBSRD-20260728-485eee7eaf216d4821aa.pdf,pdf,18153004,d104ae308955fd27b8a53a5073e24882efec880fb042cdf1b818b531c45b39c9,.pdf,pdf,downloaded_or_retained,retained,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Locked local-only readiness row; no extraction, OCR, rendering, rating, ingestion, codification, or analysis."
