relative_path,file_size_bytes,file_size_human,sha256_if_available,hash_status,retention_decision,cleanup_level
tmp/broad_state_4x2500_span_rating_dashboard_cleanup_relay_status_2026-07-30.json,1427,1.39 KiB,45fef0de09367c528e73a55ae27d0d3a965d5358cf261036422b2b896ef4d0f8,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_limited_exact_span_qualitative_readiness_review_relay_2026-07-25_9767732798f4d5a9e0cb08c1edefee45dbccdae0.zip,716376,699.59 KiB,85b629210a5cbc94574ee19b14c2a9b3de1f7747670034e8564c87f75910a875,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_by_state_source_scout_wave_relay_2026-07-27_dcf42778b3ccaa6e17146adea2b39d849838c8a1.zip,17844,17.43 KiB,34dbb3764a7d905ed87efdfb28fd5cf3767adae68310a3d9997bd9bdbfa663cb,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_4x2500_wage_growth_continuity_relay_2026-07-31_5c2c23fae31589def35f604402df569e3599057d.zip,561148,548.00 KiB,370b591e396bdcf1b0e179498473ad26392e92cc05668688aa025e27c64afe8b,computed,replace_with_compact_summary,1_or_2
tmp/gabriel_huit_code_packet_2026-07-17.zip,30901,30.18 KiB,fc97f5f8da99bdf2614c2ac7c29970df67f9285b8fe881c8ef5257717d924a9b,computed,replace_with_compact_summary,1_or_2
tmp/national_batch01_ma_live_scout_2026-07-16_relay_7ce744b.zip,382330,373.37 KiB,78a203da722f2068d1bc7be37ffbb2788e1f1870ea659ae65b8334c50d580dd2,computed,replace_with_compact_summary,1_or_2
tmp/combined_broad_exact_span_rating_17259_relay_2026-07-28_8ff655e.zip,99548,97.21 KiB,4e78d9b07209ce10f77f4c479b26cc898abf696dfff0f06213fbfc5fc509612c,computed,replace_with_compact_summary,1_or_2
tmp/combined_broad_exact_span_rating_summary_16947_relay_2026-07-28_bff7369.zip,87622,85.57 KiB,03f6080979ff6f83e0d425cad7eb08c0bbe16fea4e5496757f7d070b4838a3c6,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_text_extraction_relay_2026-08-02_5b319c24.zip,20962,20.47 KiB,764571dca57aba65dec6f4cd246d8fbd6a2b24126ce82c9f2eb26020cfce66f3,computed,replace_with_compact_summary,1_or_2
tmp/source_review_batch2_500_live_collection_lite_relay_2026-07-24_4db4317.zip,925226,903.54 KiB,4551e83c999e4d2c080324c9fe3e16bdd33bc8f0de0763235d2da7e00edb6c5e,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_limited_qualitative_usage_registry_review_relay_2026-07-25_f6c66ed.zip,20084,19.61 KiB,349194f82293be682b188acb212e1e052dd381188f471c64968c563264331bd6,computed,replace_with_compact_summary,1_or_2
tmp/targeted_text_layer_extraction_321_relay_2026-07-26_d73bf6a.zip,13958,13.63 KiB,30c2880587cab45e1bbf319e6053dc30d08bf1254ac42e8f9f5b5902d432aad1,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_final_provisional_schema_readiness_review_relay_2026-07-25_aa2a473f0f997a37fb764587683955b738d306b3.zip,688578,672.44 KiB,05bd4038c89d05e535ca05b979bfeede73be69fdcc53955d5a5ae1c0f41aa83f,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_exhaustive_pipeline_relay_2026-08-05_e2ccee6d.zip,16303,15.92 KiB,77eb913febe30d61fe0f99b2250257ddc393c2c0452faa0cf928fee58b68021f,computed,replace_with_compact_summary,1_or_2
tmp/national_batch01_nj_live_direct_sdk_2026-07-20_relay_8b36263.zip,471637,460.58 KiB,1072c54d91c267b5fcf43fe9d5da4d0e6dc7fa250b16312b529d68339eae8606,computed,replace_with_compact_summary,1_or_2
tmp/post_pi_wave1_worker_3_prep_relay_2026-07-23_5212d6d.zip,33562,32.78 KiB,697bfbedb20ecdd82aa65e74cc95ef8951bf5da8a7b5154f61d681823c8a3a2b,computed,replace_with_compact_summary,1_or_2
tmp/national_batch01_ny25_filter_contract_dry_run_2026-07-20_relay_a393f60.zip,3349897,3.19 MiB,ef2efd5547c29e73c3f5758eef341cc5c95859f269247676c0c1a30d9cbb794e,computed,replace_with_compact_summary,1_or_2
tmp/verification_scale_round1_3x750_serial_merge_relay_2026-07-24_2bab4b0.zip,1325676,1.26 MiB,426f3966856365a27b2ca194aa2b52fcd7a922f21149a5e08720401235c78ac8,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_exhaustive_pipeline_resume_relay_2026-08-05_4a2dd47f586be829163087693fbb5c6980d2cba4.zip,15384,15.02 KiB,060880abe8feefd31384b1dc5839ea7448fba4b3cd976a0fdacd1d6c3978bf6d,computed,replace_with_compact_summary,1_or_2
tmp/text_table_auto_gabriel_gate2_refinement_relay_2026-07-25_90891ea.zip,834390,814.83 KiB,e9e7660ed5c779b7a643662e0fbd9183dc7b184a6c85897010bcab32f1f35992,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_5lane_scout_infrastructure_relay_2026-07-31_e898ee0aad376f5fdf7afc5018661afd7c6f808e.zip,3308801,3.16 MiB,ff2404900c783d153812a1e3700a680438a4d824dd6f77d3c45fa3eafc505298,computed,replace_with_compact_summary,1_or_2
tmp/gabriel_scout_pa25batch_relay_bundle_2026-07-15.zip,438569,428.29 KiB,0e0c0199a5d520bfb9b55a603e66584ccba71cd81ea5e3141028a150ee1510ca,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_mathematical_execution_descriptive_analysis_relay_2026-08-05_cff1596e.zip,48233,47.10 KiB,bb1b5977cfb8649a13e207bc891e64e1a16465b29ca016d81c7ba1a06d8712fc,computed,replace_with_compact_summary,1_or_2
tmp/scaled_verification_framework_relay_2026-07-23_3616bae.zip,1512641,1.44 MiB,4b27082dcc9e898dda9c3c5cb0cb244c79ab2ad6705a3df2b6e82aabe1003d13,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_5lane_live_scout_relay_2026-07-31_9691e139672fbd06b22f91ae13d4cd2acbd88c93.zip,26417,25.80 KiB,5956028b61c608d843e974ddc8829acfbb2a864d21fcc57cbbcb492fc9b5ad09,computed,replace_with_compact_summary,1_or_2
tmp/pa_full_state_municipality_scout_manifest_2026-07-16_relay_0d6b3a9.zip,2652284,2.53 MiB,f8ef2b7bb462034676e7edb76ae6bee37c7ffb2aef259ccf1b85e6ca896ed73d,computed,replace_with_compact_summary,1_or_2
tmp/three_worker_50row_batch_prep_2026-07-21_relay_1d68a0e.zip,469240,458.24 KiB,253832f891cfac9c9bfa68b7332a369e92408965ed5aa35ea708cd1ae69c5d4b,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_claim_oriented_qa_rating_phase_close_relay_2026-07-25_4c6b816.zip,29188,28.50 KiB,11196476a8cfb5162602dc4e211d534338aa56c0d18368450a8e537d010ed877,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_limited_exact_span_qualitative_usage_review_relay_2026-07-25_f723623.zip,727500,710.45 KiB,a1c3d0e6d9d891247b061ee33e80f40dd12bc6ca1e7a85ee72435b54a83eaff8,computed,replace_with_compact_summary,1_or_2
tmp/combined_broad_rating_ingestion_codification_16947_relay_2026-07-28_46dc9e7.zip,37800,36.91 KiB,f6ea68207bce290bb9c297fe06018cabc751a1977ff8f2e5a14f168603cd3dfd,computed,replace_with_compact_summary,1_or_2
tmp/aggressive_3x300_parallel_round_prep_relay_2026-07-23_663ffaf.zip,769732,751.69 KiB,c912b3249672c3061421ddb3f001ba67d7b222d843859526c120733f8e533222,computed,replace_with_compact_summary,1_or_2
tmp/worker_3_tx50_prep_relay_20260721_worker3_tx50_attempt1.zip,30179,29.47 KiB,34b720da88ef7cbd4f5cd9580d82da80a4375a2f37582272af0f04fcc42d7388,computed,replace_with_compact_summary,1_or_2
tmp/national_batch01_tx_source_verification_2026-07-16_relay_55bedf2.zip,12389846,11.82 MiB,9e3a14ec4da157adf353edd25a4da08feff1c9053a410a6cf38579c9c28ce8bf,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_5lane_live_scout_relay_2026-07-31_9691e1395381abc6a1298be171aa8fbe7489eded.zip,26414,25.79 KiB,04180176090de2bfddea3178e7f25a145cc55686cb542a6755ed6981a79d21af,computed,replace_with_compact_summary,1_or_2
tmp/text_table_auto_gabriel_gate3_compensation_relay_2026-07-25_2076575.zip,845275,825.46 KiB,9e19305b1c50eb2e6e7295ae1c0c9e1f736a081971857052b505e0a0a7501564,computed,replace_with_compact_summary,1_or_2
tmp/live_dashboard_content_audit_fix_and_tier_c_readiness_prep_relay_2026-07-27_99f0911.zip,30207,29.50 KiB,4e030eddddcbaacac05153277494929af145060a2321a352c4986b4222004d28,computed,replace_with_compact_summary,1_or_2
tmp/parallel_round2_3x150_live_collection_relay_2026-07-23_4f9c865.zip,2331100,2.22 MiB,cd06251971c1a0417593d0c2cea96dceae5c39dab2cc834e1de58c0c4f1cc45b,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_limited_qualitative_usage_registry_acceptance_relay_2026-07-25_02d3710.zip,18824,18.38 KiB,1676d27610f6c9c8a15fc60c27329deed2b7c12de14fe3c866054db705a963e5,computed,replace_with_compact_summary,1_or_2
tmp/content_triage_full_universe_metadata_serial_merge_relay_2026-07-24_79df80c.zip,2243117,2.14 MiB,00a53da3aa47c34622f9a8af8698455fb0579e13caac70223bf1d3ee71d2f312,computed,replace_with_compact_summary,1_or_2
tmp/tier_c_evidence_span_rating_159_relay_2026-07-27_17ca848.zip,15395,15.03 KiB,75f989a0b1dc9ef35922cbed7dc1781ccf2b4eaaf826db45ca02090c85ed5ea9,computed,replace_with_compact_summary,1_or_2
tmp/gabriel_working_vs_broken_scout_comparison_2026-07-17_relay_dd53c4d.zip,367109,358.50 KiB,289ca82c58b56da228d3e41bffacdcfca6734deaa549953de956dda1ada35f81,computed,replace_with_compact_summary,1_or_2
tmp/targeted_source_review_download_429_relay_2026-07-26_d39fdd7.zip,12952,12.65 KiB,0eff0f7cae99b5570f1e9101de5c5ac07b4037e9b2cd505180d45333af7043da,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_available_external_data_full_verification_relay_2026-08-05_6bf6e6b8ec0052218a0dd90d38584b2c47c3f5a7.zip,19291,18.84 KiB,9f6855ed2c589cca09a45fa44d53133677469e351ee2cca705340c48510b95a1,computed,replace_with_compact_summary,1_or_2
tmp/broad_candidate_verification_4x3000_relay_2026-07-28_e8adad9c6bcafe0255b8269c5b0f8494a5aa33b7.zip,88376,86.30 KiB,31023a976863d54dbbb16d97035480e85a9b39ad0ecbc9fb97584f349c7d34e8,computed,replace_with_compact_summary,1_or_2
tmp/tier1_wave2_worker_2_prep_relay_2026-07-22_37125c7.zip,31706,30.96 KiB,5e5db9b6ea9dcbd03b2985e766b6c6def4acee1ab3f1b2e189e1602f8f4d3a61,computed,replace_with_compact_summary,1_or_2
tmp/checkpoint_3x160_parallel_round_prep_relay_2026-07-23_67a41c4.zip,689457,673.30 KiB,3bf4bc0d1b3e17450d170796d0efcfd8c3c44b620550155d2e662f60909d9794,computed,replace_with_compact_summary,1_or_2
tmp/tier1_worker_3_prep_relay_2026-07-22_80f808a.zip,33265,32.49 KiB,a6cf34693ed264f5a54ec7444f655dd018fb9ff0b03efc76bb067b55bcecc916,computed,replace_with_compact_summary,1_or_2
tmp/direct_sdk_scout_backend_2026-07-20_relay_ad52791.zip,412332,402.67 KiB,9f06a4a1e516210f4e0ecd9e40d370229f32e6800b95a9619d405634ce6a10ce,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_available_external_data_full_verification_relay_2026-08-05_aa63f6310435cba369d8c0e75a51858d309eeb02.zip,21407,20.91 KiB,6d3fd453546f000c30074c9136ddf9fabaee6bec60cec02c942dadc2fff61c6b,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_bounded_schema_repair_followup_relay_2026-07-25_579cf0f.zip,1076111,1.03 MiB,67e238253c28037a94db8010555d9883b2420472c9704d423024c2132d14b191,computed,replace_with_compact_summary,1_or_2
tmp/text_table_detection_full_run_serial_merge_relay_2026-07-24_32ae355.zip,1749798,1.67 MiB,2289b7d54b4531404b54c51db75cc392090d6920441086d24b2d691c40239282,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_limited_qualitative_usage_layer_acceptance_relay_2026-07-25_016bc1b.zip,719976,703.10 KiB,f568ca937f8d80a2df235a6cf19c5224668be5eb62f6cc6c567f6c509e5050f0,computed,replace_with_compact_summary,1_or_2
tmp/national_batch01_il25_3_filter_contract_dry_run_2026-07-20_relay_4146bfb.zip,1216370,1.16 MiB,752c4efb0bc7d81867aba1d4b0ecfc6607520d5e32dee4932f4fdfae672f77d7,computed,replace_with_compact_summary,1_or_2
tmp/direct_sdk_outer_timeout_fix_relay_2026-07-23_3a7d762.zip,540979,528.30 KiB,245f011e12583481352754f5abfc167fe4813c64a2fac8e6d8d41f4ae9bad5bd,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_limited_qualitative_usage_layer_relay_2026-07-25_b6f97c0.zip,740961,723.59 KiB,f7214711fc95ae7f2146a6422e1264098139bd33c720ed59ec171730a233c963,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_provisional_claim_review_636_relay_2026-07-25_a42b556.zip,28418,27.75 KiB,939a53f771efec804339594ece447dbf35d4b34d46ba2ab95b05b064df2b4c10,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_deterministic_ingestion_codification_relay_2026-08-05_b21b623c.zip,36816,35.95 KiB,e2fd4585d4d468de79ac23233b8a4f54dd2f77e34fe6f27cce8d24ef06a9ef64,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_4x2500_rating_ingest_codify_pi_evidence_relay_2026-07-30_3c3bb2ac01b0d069b79484f4facd92d096410cb8.zip,1079891,1.03 MiB,16d934ad591dfbf0876271adbc9a7e8a025142db458a5524718bcf26b0544ca4,computed,replace_with_compact_summary,1_or_2
tmp/content_triage_framework_relay_2026-07-24_eccbd0d.zip,991519,968.28 KiB,3d0681da88228fc291ce05c94e8b1ed0d8617f726319037c1652229e95db6b93,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_pdf_text_readiness_relay_2026-08-02_4901d1c5.zip,21697,21.19 KiB,279b5262bd37a5b3d654c517e128b6d149f1575bb90fd5dd25fec5bcb901e2a0,computed,replace_with_compact_summary,1_or_2
tmp/source_review_pilot1_httpx_retry_relay_2026-07-24_5e14f63.zip,305543584,291.39 MiB,,deferred_large_file,replace_with_compact_summary,1_or_2
tmp/2024_Gaz_counties_national.zip,141679,138.36 KiB,3c337402b5c6e8d5aa26b4278ccf4edc8989f2683765b3ffbf22296cdb2df3a0,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_source_review_download_relay_2026-08-02_63a0cea3b8b93a3bd3a1f964ed52d3b624ef4b78.zip,204671,199.87 KiB,7c68673c2f302f2cb7dc82fc49f7201098641d435a46ffa770c31ab7c05e8000,computed,replace_with_compact_summary,1_or_2
tmp/scout_pace_resume_improvements_2026-07-21_relay_67c2c5d.zip,527129,514.77 KiB,350f53581f1193dac1b0ed188d35afad15865cdc78850c81ee3df17e1517b5b0,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_4x2500_normalization_rescue_gap_growth_claims_relay_2026-07-30_9baeed5089b663d5b853e04c3b84fc810e1ff5f9.zip,3311340,3.16 MiB,6cf3c6083423d7c5f3de674c241335844f8adc7da143c719ca8d5a1558cc7247,computed,replace_with_compact_summary,1_or_2
tmp/tier1_coordinator_150row_serial_live_retry_relay_2026-07-22_25445fe.zip,3703454,3.53 MiB,8a10ee8c26df977b759f63976aa9dc31c490023ac8eb8e6ce6dc1008943dbf87,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_available_external_candidate_review_relay_2026-08-05_0b99e8fb6f2746eb818ad3125676b1c7e3433591.zip,19959,19.49 KiB,9beb2512a2256dca03e23dc709ceb7cf20898b64fad4629f76da9651a34eb6ca,computed,replace_with_compact_summary,1_or_2
tmp/text_table_independent_adjudication_prep1_relay_2026-07-24_51f709a.zip,787821,769.36 KiB,b9aec6b69b5e78b6e4986d82705a619c2ba57bbbee66dd13dd31f05fb08cd580,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_4x2500_pi_report_pdf_dashboard_publish_relay_2026-07-30_30ea71276af07e1ffb0778cfc4cb943b01917055.zip,98466,96.16 KiB,ed92021c649294288badecc5f12d37586a0716f58770485d8fe08294f1684711,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_text_extraction_relay_summary_2026-08-02.json,3322,3.24 KiB,855d88593e3a5cc9e810e075f4c3f373f30a92923ca4dc44fa1a1acb2a223a79,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_exhaustive_pipeline_resume_relay_2026-08-05_0f231408250cb80e9471eca62de7c229c285a833.zip,19518,19.06 KiB,0c9c0b01049009cf1434c1aeaa3925e9b1280d628b88a60adedac2ecc0cd22f3,computed,replace_with_compact_summary,1_or_2
tmp/pi_progress_pdf_dashboard_publish_relay_2026-07-22_c3bdbc7.zip,781282,762.97 KiB,9e55c16cea5b34bfe78140de4290020cf2d56e5d2b0a37998df9e2d931f74a9a,computed,replace_with_compact_summary,1_or_2
tmp/bounded_internal_mechanism_linkage_claim_memo_relay_2026-07-26_fb3ec07.zip,32526,31.76 KiB,96d51de0b57ad7f433fc2ecbcf58b7c1555b08e4adeb40ae69c2766478d4d6dc,computed,replace_with_compact_summary,1_or_2
tmp/tier_c_evidence_span_rating_summary_140_relay_2026-07-27_a81ea22986144d98c939b6d007c2475d29a29757.zip,27186,26.55 KiB,14656d43a2f788521a7da5e37d07b3359e763917289db17e15ad76b3ca75c651,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_mechanism_claim_limitations_visual_atlas_relay_2026-08-06_d1dd03ea.zip,30627,29.91 KiB,999fb7cebfdf74479f8bb8d040be96c35abab7520145d694bfd2893b472dd99d,computed,replace_with_compact_summary,1_or_2
tmp/package_source_review_batch3_merge_relay_985d581.sh,1954,1.91 KiB,2d8f15a6c54e4f99a1b6be390e00656dab82b02384b367d2a52896b93e35e68e,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_4x2500_pdf_text_readiness_relay_2026-07-30_4f2317e9002beddbfc8839ba03862f454b44f87c.zip,2181215,2.08 MiB,6056465cb520baa3976b8e7999da193e374e99d229bb37d9372d986ecdcac10b,computed,replace_with_compact_summary,1_or_2
tmp/global_analysis_readiness_gate_relay_2026-07-28_2556a22.zip,27250,26.61 KiB,b43269861f4d90cc282e7844511e2b657a55376f818d721e7b45d8003f8a0d1e,computed,replace_with_compact_summary,1_or_2
tmp/verification_scale_round2_3x1000_remainder_serial_merge_relay_2026-07-24_e028432.zip,2621422,2.50 MiB,166e68ca26f66297d033b649aa2b2ae98e27b9d2d051f05dce653b6d393ba98b,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_claim_package_prep_relay_2026-08-03_e1c79f2e15021c532be357082b876bc7c3787d90.zip,27796,27.14 KiB,3f7fde84c85743981cbd1cc65d1b0cc978f8059ff846df8c489a0ae3badbd8b1,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_reconciliation_linkage_relay_2026-08-05_572ed3f6.zip,52480,51.25 KiB,5cf7475bd68640c882b29f0a739f3319b14315476fca13ef8a4732e85e4080ef,computed,replace_with_compact_summary,1_or_2
tmp/post_pi_wave1_dashboard_worker_prep_relay_2026-07-23_6db14f0.zip,634767,619.89 KiB,a33bdc0d02e35f78e3ef521398139981a96adc0c9073a5b010f1d59813f4164b,computed,replace_with_compact_summary,1_or_2
tmp/package_text_table_calibration_subset1_relay.sh,2356,2.30 KiB,d48d94d32f9c62a502d2f5b68ccf7fc2f051f120845f8a3de3e313754006d0c1,computed,replace_with_compact_summary,1_or_2
tmp/relay_inspect_filter_55bedf2/relay_contents.txt,10063,9.83 KiB,46364267b44bba98c58fdab494b2d6381d68d31a38ead0bcf0faa8f49683871e,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_4x2500_mechanism_attributed_wage_growth_continuity_2026-07-31_logs/relay_status.json,857,857.00 B,d3c886c71f5d7d2da1508aa9d479dbcd14d9707e7c64a0432b7c87c605f8d018,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_targeted_hosted_search_scout_hold_relay_2026-08-04/relay_summary.json,5188,5.07 KiB,7ec28a221b1d43203e19fa7783120e871700fb96c1358239fec47fe67dda96e3,computed,replace_with_compact_summary,1_or_2
tmp/relay_inspect_il25_3_0e710b7/tmp/national_batch01_il25_2_live_direct_sdk_2026-07-20_relay_0e710b7/relay_contents.txt,7220,7.05 KiB,0f35e0ce4f3cbefab3162a1a2e0110dfed8a5d738bef665e54c2882ee4b2d5a1,computed,replace_with_compact_summary,1_or_2
tmp/national_batch01_nj_preflight_stop_2026-07-20_relay/relay_contents.txt,3934,3.84 KiB,8a360cc572319bfaec9ce166da37d846779969df592e809f5e2f44df15031da0,computed,replace_with_compact_summary,1_or_2
tmp/text_table_independent_adjudication_prep1_relay_2026-07-24_51f709a/relay_manifest.md,775,775.00 B,9381b5881533b7f9dd1ae012d10b7dc724baa5791a81b04560e99b696d9842b4,computed,replace_with_compact_summary,1_or_2
tmp/relay_stage_55bedf2/relay_contents.txt,10063,9.83 KiB,46364267b44bba98c58fdab494b2d6381d68d31a38ead0bcf0faa8f49683871e,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_extraction_1000_onecase_relay_2026-07-25_b15e73f_metadata/relay_manifest.txt,1014,1014.00 B,3ffc1df7ab0aec714eea85b8856d23cdb136958ee87cd813de5de710e2257dcf,computed,replace_with_compact_summary,1_or_2
tmp/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25-partial-prompt-validator-stop/future_stage_relay_schema_contract.md,531,531.00 B,c2ba68cf785f17a4f4473d42bdeb266b29e6dc389efc3fbc1c0884f0b264d531,computed,replace_with_compact_summary,1_or_2
tmp/whole_corpus_relay_6e3292d4c619/relay_summary.json,19593,19.13 KiB,0ecffdee8fee67dd29a0eed0a191690eeff663814fc000d87610aab25a9d142a,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_integration_claim_adjudication_2026-08-06_logs/relay_summary.json,5213,5.09 KiB,661b9a487fa085271837ceaca711e0e8cd97550be81976ac71d7919d95cdcfdb,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_4x1000_parallel_live_scout_relay_2026-07-27_c839a853/relay_contents.txt,5210,5.09 KiB,b9b8a75780154a5d5a085c6814b73eb7f0fd90ef65a2fed3eab9fc61835480fb,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_targeted_hosted_search_scout_2026-08-04_logs/relay/relay_summary.json,35701,34.86 KiB,f56141f97c2f126f4983960d7954feee9e986d63dd5388bf8260f1a941e4edef,computed,replace_with_compact_summary,1_or_2
tmp/relay_inspect_il25_2_live_2831ee0/tmp/national_batch01_il25_2_filter_contract_dry_run_2026-07-20_relay_2831ee0/relay_contents.txt,5784,5.65 KiB,ec35742b266a7df02c82f8ba6b33e4a0cb32d5ab1eb0ebd90c162a4da279931d,computed,replace_with_compact_summary,1_or_2
tmp/compensation_extraction_1000_targeted_qa_relay_2026-07-25_0fc3ae5_metadata/relay_manifest.txt,822,822.00 B,5d9f1115b2b325c725d9c9f36897b645c279b7d5015668ba9405a80eb92cf23f,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_normalization_matching_2026-08-05_logs/relay_manifest.json,3966,3.87 KiB,eed739564a6eda57eeea15a7e0ce09a6b11d6a7b4ae3d59f0b2f1fab23def3c7,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_normalization_matching_prep_2026-08-03_logs/relay/relay_summary.json,7517,7.34 KiB,8b1da41fe973a0197ee8268965f50c53ec61bf9062a394d57c8ba792a8c7069e,computed,replace_with_compact_summary,1_or_2
tmp/text_table_detection_pilots/TEXT-TABLE-DETECTION-FULL-PARSE-TEXT-2026-07-24/serial_merge_validation_2026-07-24/build_lite_relay.py,4283,4.18 KiB,1374bf7cca11ef8bba240f80c2c8c487833592afede3d06c906b8b61db0d2463,computed,replace_with_compact_summary,1_or_2
tmp/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25-pre-bug-report-refresh/future_stage_relay_schema_contract.md,531,531.00 B,c2ba68cf785f17a4f4473d42bdeb266b29e6dc389efc3fbc1c0884f0b264d531,computed,replace_with_compact_summary,1_or_2
tmp/tier1_worker_batch_prep_2026-07-22_relay_364fd9d/relay_contents_post_zip.txt,3808,3.72 KiB,254ce06dfa7e40d810c29c0e4cb0d1903b55083ac1113ef940e811437614c2fd,computed,replace_with_compact_summary,1_or_2
tmp/tier1_worker_batch_prep_2026-07-22_relay_364fd9d/docs/analysis/tier1_coordinator_after_worker_relays_handoff_2026-07-22.md,2326,2.27 KiB,2b075d7d8580a62a4905aab55ae76ad6f3dfd71bda252ea74ce82ac9e3303c3b,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_provisional_claim_review_636_relay_2026-07-25_a42b556_metadata/relay_metadata.json,709,709.00 B,0fe42291a0821ea0bca8bc49191e359593230fbfb5d16ae2f774e66bbeba5fd3,computed,replace_with_compact_summary,1_or_2
tmp/national_batch01_ca25_live_direct_sdk_validation_2026-07-21/build_relay.py,5336,5.21 KiB,c85bab20705129693789f9af08a610ae7249397cb730f7d2f5994a04d6d0fc2e,computed,replace_with_compact_summary,1_or_2
tmp/national_batch01_ca25_live_direct_sdk_validation_2026-07-21/__pycache__/build_relay.cpython-311.pyc,8387,8.19 KiB,84253cac17f18c403573e64df4f3d639a2de15d47f120859ebac856efda1bb41,computed,replace_with_compact_summary,1_or_2
tmp/relay_inspect_ny25_live_a393f60/tmp/national_batch01_ny25_filter_contract_dry_run_2026-07-20_relay_a393f60/relay_contents.txt,5872,5.73 KiB,b2ca602e46c1487ee0b2e2815f16230c395bbb5020c27c936068eb48197c6d3a,computed,replace_with_compact_summary,1_or_2
tmp/parallel_scout_stage1_preparation_validation_2026-07-21/build_relay.py,6144,6.00 KiB,d715fd2ebd6420087400ef963ee75646e95e65da1e1a837da43126c6dfa768b8,computed,replace_with_compact_summary,1_or_2
tmp/parallel_scout_stage1_preparation_validation_2026-07-21/__pycache__/build_relay.cpython-311.pyc,9260,9.04 KiB,c2841bee741edf8befb44224fa642a13f467de1ed8b91f556084a8ef68e6eadb,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_reconciliation_linkage_2026-08-05_logs/relay_manifest.json,8431,8.23 KiB,1f4aaec92c87e39f85186f0dbf3497529cee911ccd43afe63c67528eb56cdb5f,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_remaining_municipalities_quantitative_normalization_matching_2026-08-03_logs/relay/relay_summary.json,26611,25.99 KiB,bab018b5e746d04af84ae851180bc80a283cf8426fbabad76ffddea1cb0130d6,computed,replace_with_compact_summary,1_or_2
tmp/broad_state_whole_corpus_external_data_deterministic_ingestion_codification_2026-08-05_logs/relay_manifest.json,7308,7.14 KiB,38dff87082f729a83599e88652fa6377df75edae3a45eeb075346362ae4a05fb,computed,replace_with_compact_summary,1_or_2
tmp/compensation_evidence_extraction_1000_repair_relay_2026-07-25_b00c797/relay_manifest.txt,558,558.00 B,78534300f15b6b4812042eb90906612a4c5d4598c651919ad1ae71ef4999055e,computed,replace_with_compact_summary,1_or_2
