inventory_id,relative_path,artifact_family,artifact_subfamily,file_size_bytes,clean_repo_decision,source_library_decision,original_archive_decision,post_acceptance_cleanup_decision,cleanup_level,lane_id,lineage,absolute_path_hash,filename,extension,tracked_status,ignored_status,untracked_status,symlink_status,file_size_human,modified_time,created_time_if_available,SHA256_if_available,existing_hash_source,exact_duplicate_group_id,near_duplicate_group_id_if_available,canonical_source_id_if_available,task_id_if_available,source_type_if_available,municipality_if_available,state_if_available,period_if_available,original_URL_pointer_if_available,extraction_status_if_available,claim_or_report_dependency,current_use_status,superseded_status,sensitive_material_risk,machine_specific_path_risk,redistribution_risk,cleanup_priority,estimated_reclaimable_bytes,replacement_summary_path,retention_reason,exclusion_reason,unresolved_question,logical_file_count
INV-afc427ad4b5aee8956b7,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/dashboard_remaining_text_extraction_update_summary.json,dashboard,json,1219,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-e3b992e3db9229b78582,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/dashboard_visibility_check_for_bounded_memo_decision.json,dashboard,json,2161,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-6db0de80b10efe104425,docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_dashboard_update_summary.md,dashboard,md,386,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-7b603711e262ccf51a27,docs/analysis/quantitative_direct_text_claim_triage_862_dashboard_status_note_2026-07-26.md,dashboard,md,353,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-475413a077e400abbddb,docs/analysis/compensation_evidence_final_qa_categorization_phase_close_dashboard_status_note_2026-07-25.md,dashboard,md,895,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-76122f40fe12a2ec8ce4,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/next_tier_c_text_layer_extraction_prompt.md,dashboard,md,1212,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-6f76640d92824c11c8c9,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_readiness_dashboard_map_update_decision.json,dashboard,json,2710,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-fa625dcdaf89d8a06eab,docs/analysis/compensation_extraction/COMBINED-BROAD-CANDIDATE-REVIEW-AFTER-4X3000-VERIFICATION-2026-07-28/dashboard_stale_overview_guard_after_candidate_review.md,dashboard,md,191,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-752481efe412c0f1a1c4,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/dashboard_fix_and_tier_c_source_review_download_556_validation_2026-07-27.md,dashboard,md,2184,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-be89012ab857b57e68ea,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_preserved_source_review_exclusions_summary.json,dashboard,json,302,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-e81e2fe5b41dc7ba9f91,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_locked_queue.csv,dashboard,csv,1032930,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-d020288790aa1224c9a3,docs/analysis/targeted_scouting_four_lane_staggered_live_dashboard_status_note_2026-07-25.md,dashboard,md,446,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-1a4cf7e1e75fd8813913,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-PARALLEL-LONG-RUN-2026-07-28/broad_candidate_verification_4x3000_dashboard_update_summary.md,dashboard,md,426,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-d85a20686c4b4d859d6b,docs/analysis/text_table_calibration_subset1_dashboard_status_note_2026-07-24.md,dashboard,md,986,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-b104a22e51975afaaaf2,docs/analysis/text_table_calibration_subset1_review_dashboard_status_note_2026-07-24.md,dashboard,md,1036,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-fe937ae02748ae7daaa3,docs/analysis/compensation_extraction/DASHBOARD-GITHUB-PAGES-DEPLOYMENT-REPAIR-2026-07-30/forbidden_action_audit.json,dashboard,json,474,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-d904564da023a4518d74,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SCOUT-INFRASTRUCTURE-PREP-2026-07-29/broad_state_4x2500_scout_live_run_dashboard_accounting_plan.md,dashboard,md,397,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-ddd954cbedbebf134c52,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-RESUME-LANE-004-2026-07-28/dashboard_stale_overview_guard_after_lane_004_resume.json,dashboard,json,249,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-cf5cce2a3ba2707232ba,docs/analysis/compensation_evidence_qualitative_evidence_contract_followup_dashboard_status_note_2026-07-25.md,dashboard,md,610,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-f09c402eddf899680bb0,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_no_call_validation.md,dashboard,md,553,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-176f439de66b968489a0,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_pdf_summary.json,dashboard,json,468,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-4fdf3e0ddc1dd928fe0a,docs/analysis/compensation_extraction/LIVE-DASHBOARD-CONTENT-AUDIT-FIX-AND-TIER-C-READINESS-PREP-2026-07-27/dashboard_current_status_contract.json,dashboard,json,1371,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-f8f3d1e0490190feeedf,docs/analysis/compensation_extraction_1000_dashboard_status_note_2026-07-25.md,dashboard,md,1074,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-81aefd8c01877c3d8da4,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_invariant_checks.json,dashboard,json,677,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-e1db34801354e611950e,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_dry_run_manifest.csv,dashboard,csv,107140,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-81621b23c4777194d50a,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/next_task.md,dashboard,md,786,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-b87a283181e21882ad94,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_mechanism_coverage_summary.json,dashboard,json,357,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-2035802d343383e57767,docs/analysis/compensation_extraction/LIVE-DASHBOARD-CONTENT-AUDIT-FIX-AND-TIER-C-READINESS-PREP-2026-07-27/dashboard_current_status_visibility_check.json,dashboard,json,873,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-b13840809bd3b427decf,docs/analysis/retained_source_storage_history_repair_dashboard_status_note_2026-07-28.md,dashboard,md,681,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-e73c1875a001bde8c463,docs/analysis/compensation_extraction/DASHBOARD-GITHUB-PAGES-DEPLOYMENT-REPAIR-2026-07-30/dashboard_pages_repair_summary.md,dashboard,md,1538,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-17f4b5e87bbbfc880755,docs/analysis/targeted_text_layer_extraction_321_dashboard_status_note_2026-07-26.md,dashboard,md,392,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-59f2e2727e8dc3e3773c,docs/analysis/combined_broad_candidate_review_dashboard_status_note_2026-07-28.md,dashboard,md,260,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-8656e785cf68f812c075,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-TEXT-EXTRACTION-2026-07-30/dashboard_status_input.json,dashboard,json,717,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-779f37c52376f443ab49,docs/analysis/text_table_detection_refine1_dashboard_status_note_2026-07-24.md,dashboard,md,1180,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-8e332cae55ca99793783,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-SCOUT-DRY-RUN-PREP-2026-07-27/broad_state_4x1000_scout_dry_run_prep_dashboard_update_summary.md,dashboard,md,317,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-21b8fbb1140c20669fb1,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_locked_queue_summary.json,dashboard,json,695,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-39633204102124c6073a,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/dashboard_external_data_non_ocr_extraction_update_summary.json,dashboard,json,1363,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-5a3c161ce7aa5edc3de8,docs/analysis/source_review_pilot1_httpx_retry_dashboard_refresh_2026-07-24.md,dashboard,md,1931,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-ce4e84d6e207289ccc5d,docs/analysis/compensation_extraction/DASHBOARD-GITHUB-PAGES-DEPLOYMENT-REPAIR-2026-07-30/dashboard_deployment_config_audit.json,dashboard,json,961,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-b232bdd05c46d8cb20f4,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_weak_or_needs_review.csv,dashboard,csv,103291,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-f65dc1c6573f8addd30d,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_validation_2026-07-27.md,dashboard,md,108,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-af2001f1f3531fe8ab4c,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/partial_checkpoint_dashboard_preservation_audit.json,dashboard,json,296,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-ce23afa1627f477bc42a,docs/analysis/compensation_extraction/COMBINED-BROAD-SOURCE-REVIEW-DOWNLOAD-5589-PARALLEL-LANES-2026-07-28/dashboard_overview_metric_sync_after_source_review_download.md,dashboard,md,206,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-ba1691f11a4b0222f56e,docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/dashboard_overview_metric_sync_after_pdf_text_readiness.md,dashboard,md,199,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-00cbd6517730b70b33d7,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-2026-07-31/dashboard_remaining_live_scout_update_summary.json,dashboard,json,2434,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-ce7ea12fc2b7b312e4c1,docs/analysis/future_2x2000_dashboard_status_note_2026-07-24.md,dashboard,md,1069,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-1c5b0f129f71a2003761,docs/analysis/combined_broad_source_review_download_5589_dashboard_status_note_2026-07-28.md,dashboard,md,566,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-1b5328f29c368d6042bf,docs/analysis/dashboard_data_schema_2026-07-21.md,dashboard,md,8782,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-4433bf2cb5f9af10a41a,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_city_cycle_unit_coverage_summary.json,dashboard,json,273,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-d35541a2ac6f1b55c6a5,docs/analysis/dashboard_visibility_check_for_bounded_memo_2026-07-27.md,dashboard,md,2255,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-e8e841ab3d2ad6cc2432,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_preflight_checks.json,dashboard,json,704,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-1ab66403906078d015a8,docs/analysis/compensation_evidence_limited_qualitative_usage_registry_acceptance_dashboard_status_note_2026-07-25.md,dashboard,md,845,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-cf81fbd0070846fa44e3,docs/analysis/dashboard_full_hub_update_notes_2026-07-22.md,dashboard,md,4709,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-dd07b891ba7669de2f18,docs/analysis/compensation_extraction/TIER-C-READINESS-AND-DASHBOARD-MAP-UPDATE-WITH-BROAD-SCOUTING-STRATEGY-2026-07-27/tier_c_pdf_text_layer_readiness_463_html_results.csv,dashboard,csv,97634,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-a1410ff0c647a65b289b,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_weak_or_needs_review.csv,dashboard,csv,20241,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-ae1b629a995b36a4495f,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_geographic_region_coverage_summary.json,dashboard,json,387,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-9f43dc40df0342a6c623,docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/dashboard_stale_overview_guard_after_pdf_text_readiness.md,dashboard,md,239,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-a4ba5545950b7e0e1c38,docs/analysis/compensation_extraction/TARGETED-TIER-C-VERIFICATION-FROM-BOUNDED-MEMO-GAPS-AND-DASHBOARD-VISIBILITY-CHECK-2026-07-26/targeted_tier_c_verification_unavailable.csv,dashboard,csv,356700,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-aade4597b51e034cdbe1,docs/analysis/source_review_pilot1_live_dashboard_status_note_2026-07-24.md,dashboard,md,991,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-eb26f2b98078a76435d0,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-SCOUT-INFRASTRUCTURE-2026-07-31/dashboard_remaining_scout_infrastructure_update_summary.json,dashboard,json,1514,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-fee64c58782f5082657e,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/targeted_tier_c_source_review_download_556_results_summary.json,dashboard,json,799,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-8c3e31885937b9bc2a17,docs/analysis/compensation_evidence_limited_qualitative_usage_layer_qa_review_dashboard_status_note_2026-07-25.md,dashboard,md,871,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
INV-e0d74e9294694058ffc3,docs/analysis/compensation_extraction_500_targeted_qa_dashboard_status_note_2026-07-25.md,dashboard,md,1135,exclude,exclude,retain,retain,none,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,Preserve project lineage in the original archive.,Not required in the compact handoff repository.,,
