relative_path,artifact_family,primary_decision,clean_repo,source_library,original_archive,post_acceptance_cleanup,cleanup_level,bytes,reason
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/affected_mathematical_output_manifest.json,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,43,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/mixed_or_countervailing_claims.csv,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,6035,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/proposed_only_sequences.jsonl,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,540485,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/cross_examined_counterexample_reserve_packet.csv,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,569,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/figures/F08/figure_metadata.json,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,3222,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/mechanisms/mechanism-fiscal-constraint_caption.json,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,491,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/claim_rejected_evidence_links.csv,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,1731,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/approved_visuals_with_caveats.csv,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,5388,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/cross_examined_local_comparison_table.jsonl,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,14440,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/report_section_language_boundary_crosswalk.jsonl,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,894,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/figures/F11/figure_metadata.json,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,3204,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/claim_adjudication_ready_local_comparison_table.jsonl,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,14440,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/packet_membership_audit.jsonl,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,259250,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/claim_counterexample_links.jsonl,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,5572,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/staffing_side_distribution.jsonl,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,818,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/urbanicity_analysis_registry.json,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,342,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/next_task.md,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,603,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/figure_title_subtitle_table.jsonl,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,2735,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/implementation_elapsed_time_results.csv,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,7,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/staffing_context_only.jsonl,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/adjudication_superseded_output_manifest.json,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,481,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/implementation_status_distribution.jsonl,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,152,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/corpus_scale_visual_table.csv,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,238,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/final_hex_layer_validation.md,QA,retain_in_clean_repo,retain,exclude,retain,retain,none,213,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/lanes/visual_lane_005_render_result_ledger.jsonl,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,1820,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/headline_number_formula_audit.jsonl,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,979,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/growth_cross_exam_summary.md,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,231,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/claim_falsification_evidence_requirements.csv,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,3457,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/04_AGGRESSIVE-SEMANTIC-CROSS-EXAMINATION/aggressive_rejected.csv,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,84718,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/held_source_recovery_decision_registry.json,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,367,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/mathematical_sampled_qa_records.csv,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,783,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/implementation_cross_exam_summary.md,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,246,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/01_EVIDENCE-TIER-REDESIGN/aggressive_implementation_registry.md,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,302,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/methods_headlines.csv,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,415,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/lanes/visual_lane_004_figure_queue.csv,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,656,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/large_file_audit.json,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,387,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/rejected_conflicting_records.csv,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,569,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/final_figure_caption_stub_manifest.jsonl,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,3888,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-BOUNDED-SCHEMA-REPAIR-FOLLOWUP-2026-07-25/bounded_schema_repair_followup_validation_2026-07-25.md,schema,retain_in_both,retain_if_essential,exclude,retain,retain,none,1959,Candidate for clean-repository reproducibility and onboarding.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/terminology_consistency_audit.md,report,retain_in_clean_repo,retain,exclude,retain,retain,none,103,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/headline_adjudication_summary.json,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,210,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/counterexample_analysis_registry.md,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,208,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/adjudication_stage_checkpoint.json,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,219,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/regression_gate_results.json,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,2408,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/math_lane_002_visual_table_ledger.jsonl,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,131,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/04_AGGRESSIVE-SEMANTIC-CROSS-EXAMINATION/aggressive_tier_3_upheld.csv,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,637350,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/claim_critical_cross_examination_methodology_note.json,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,273,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/regression_design_readiness_assessment.md,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,266,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/cross_exam_lane_003_hold_ledger.jsonl,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,8456,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/cross_exam_lane_003_queue.jsonl,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,1984522,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/broader_bounded_claim_wording_table.csv,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,2716,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/canonical_claim_locked_queue.csv,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,69291,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/visual_atlas_stage_checkpoint.json,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,102,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/limitations/failed-attempts-repair-timeline_metadata.json,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,946,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/corpus_scale_accounting_note.md,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,193,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/mathematically_enriched_core_packet.csv,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,1124454,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/evidence_hold_distribution.jsonl,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,602,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/cross_exam_second_pass_qa_adjudication.csv,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,45987,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/staffing_wrong_side.csv,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,569,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/01_EVIDENCE-TIER-REDESIGN/combined_aggressive_registry_hash.json,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,1317,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/unsearched_target_claim_limitation_matrix.csv,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,2222,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/evidence_hold_distribution.csv,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,373,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/figure_caption_stub_table.jsonl,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,3808,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/final_claim_wording_table.csv,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,18088,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/structured_schema_hint_summary.json,schema,retain_in_both,retain_if_essential,exclude,retain,retain,none,161,Candidate for clean-repository reproducibility and onboarding.
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/unique_review_record_manifest.json,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,173,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/headline_number_correction_ledger.csv,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,569,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/visual_targeted_storage_recovery_queue.csv,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,6,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/figure_to_claim_crosswalk.jsonl,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,862,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/final_adjudicated_claim_table.jsonl,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,73834,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/implementation_lifecycle_visual_table.csv,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,489,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/staffing_wrong_type.jsonl,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/mechanisms/mechanism-ordinance-council-adoption_metadata.json,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,1548,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/visual_figure_specifications.md,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,153,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/staffing_channel_review_registry.md,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,260,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/adjudication_lane_001_evidence_role_ledger.jsonl,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,2743,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/claim_class_sensitivity_summary.json,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,175,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/regression_not_run_reason.json,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,2016,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/limitation_visual_page_plan.jsonl,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,943,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/final_claim_class_registry.json,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,289,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/adjudication_quality_gate_results.md,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,410,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/mechanism_observation_family_mix.csv,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,182,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/final_adjudicated_claim_table.md,claim_adjudication,retain_in_clean_repo,retain,exclude,retain,retain,none,3482,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/limitations/comparability-limits_metadata.json,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,858,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/rejected_implementation_sequences.jsonl,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/visual_design_system.json,visual_data,retain_in_clean_repo,retain,exclude,retain,retain,none,861,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/07_DASHBOARD-RELAY/aggressive_failed_rule_repair_queue.csv,semantic_review,retain_in_clean_repo,retain,exclude,retain,retain,none,6,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/visual_figure_specifications.json,mathematical_analysis,retain_in_clean_repo,retain,exclude,retain,retain,none,17950,"Current final-stage finding, boundary, figure, dashboard, or validation asset."
