inventory_id,relative_path,artifact_family,artifact_subfamily,logical_file_count,file_size_bytes,file_size_human,task_id_if_available,current_use_status,clean_repo_decision,original_archive_decision,post_acceptance_cleanup_decision,cleanup_level,estimated_reclaimable_bytes,retention_reason,lane_id,lineage
INV-dec584b263c15d562162,docs/analysis/compensation_extraction/GLOBAL-ANALYSIS-READINESS-GATE-AFTER-BROAD-INGESTION-2026-07-28/global_analysis_readiness_gate_input_reconciliation_summary.json,ingestion,ingestion_output,,4025,,,,exclude,retain,eligible_after_reconstruction_validation,3,4025,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-aeeab0ce6648c7cdc485,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-70ca6cc56db65bd5d8d4.txt,extracted_text,txt,,65111,,,,exclude,retain,eligible_after_source_library_acceptance,4,65111,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ab15576caafc46e943bf,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-FINAL-QA-CATEGORIZATION-AND-GABRIEL-ATTRIBUTE-READINESS-2026-07-25/allowed_claims_now.md,rating,rating_output,,517,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-76ca3ef61030336d56b6,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-ANALYSIS-READINESS-REVIEW-2026-07-25/limited_exact_span_qualitative_readiness_decision.json,raw_span,span,,2556,,,,exclude,retain,eligible_after_reconstruction_validation,3,2556,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8e2ed14914cd75378c9d,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promotion_stress_test_report.md,raw_span,span,,811,,,,exclude,retain,eligible_after_reconstruction_validation,3,811,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-365dec21d03e719ba75e,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-BOUNDED-QUALITATIVE-SPAN-DISAMBIGUATION-FOLLOWUP-2026-07-25/span_disambiguation_invariant_checks.json,raw_span,span,,652,,,,exclude,retain,eligible_after_reconstruction_validation,3,652,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8dbb55e8ecf16afde58d,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promoted_view.csv,raw_span,span,,2301543,,,,exclude,retain,eligible_after_reconstruction_validation,3,2301543,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-68534e7526ec6498cb4c,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SPAN-EXTRACTION-2026-07-30/span_extraction_summary.json,raw_span,span,,3956,,,,exclude,retain,eligible_after_reconstruction_validation,3,3956,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-6c71e32402482f0bd102,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/canonical_external_recruitment_retention_layer_pointer_manifest.csv,ingestion,ingestion_output,,32050,,,,exclude,retain,eligible_after_reconstruction_validation,3,32050,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-1ca96202f52b2fe0de30,docs/analysis/compensation_extraction/TIER-C-EVIDENCE-SPAN-RATING-159-EXACT-SPANS-2026-07-27/tier_c_evidence_span_rating_159_invariant_checks.json,rating,rating_output,,770,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-72058da404898093d225,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-GABRIEL-CLAIM-RATING-SUMMARY-REVIEW-636-2026-07-25/provisional_mechanism_findings_from_valid_ratings.md,rating,rating_output,,841,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-1de7733f2fe37a90dc77,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/adjudication_second_pass_qa_summary.json,claim_adjudication,claim_output,,126,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-0990fae80ea38bbc3d37,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-9f89b394a005fd35ca66.txt,extracted_text,txt,,35267,,,,exclude,retain,eligible_after_source_library_acceptance,4,35267,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ec30b8fc46037a8a017b,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/math_lane_001_module_queue.csv,mathematical_analysis,analysis_output,,193,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5c7c872f96fe6b71b121,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-MATCHED-STRUCTURE-PARAPHRASE-REPAIR-2026-07-30/matched_structure_summary.md,normalization,normalization_output,,405,,,,exclude,retain,eligible_after_reconstruction_validation,3,405,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-a8c155397513d0ba04a4,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/bounded_mathematical_repair_queue.jsonl,mathematical_analysis,analysis_output,,0,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-72d03f49f47593cadfec,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/staffing_hypothesis_type_summary.json,normalization,normalization_output,,198,,,,exclude,retain,eligible_after_reconstruction_validation,3,198,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-287047b89bdc3b3ce119,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/matched_growth_hash_manifest.jsonl,normalization,normalization_output,,0,,,,exclude,retain,eligible_after_reconstruction_validation,3,0,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-2a03f3709e8fd54da9de,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SIDE-RELEVANCE-RECONCILIATION-2026-08-03/reconciled_side_relevance_span_layer.csv,raw_span,span,,28047385,,,,exclude,retain,eligible_after_reconstruction_validation,3,28047385,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8e77371e8c2fb0e2bda9,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-31fa13139e53776e0402.txt,extracted_text,txt,,33335,,,,exclude,retain,eligible_after_source_library_acceptance,4,33335,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-3d7748d06e1db300244c,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-17259-PARALLEL-LIVE-LANES-2026-07-28/combined_broad_exact_span_rating_17259_weak_or_not_compensation_relevant_ratings.csv,rating,rating_output,,5537845,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-7ab33b9454a957de0ded,docs/analysis/compensation_extraction/COMBINED-BROAD-RATING-INGESTION-CODIFICATION-16947-VALID-RATINGS-2026-07-28/lanes/ingestion_lane_001/lane_001_errors.csv,rating,rating_output,,40,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ba1818db6e20b3a02bdc,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/analytical_unit_registry.json,mathematical_analysis,analysis_output,,750,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-83845d75275180dfcd10,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-17259-PARALLEL-LIVE-LANES-2026-07-28/combined_broad_exact_span_rating_17259_validation_2026-07-28.md,rating,rating_output,,1415,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-be67f9993c2f4332cf84,docs/analysis/compensation_extraction/COMBINED-BROAD-RATING-INGESTION-CODIFICATION-16947-VALID-RATINGS-2026-07-28/combined_broad_rating_ingestion_codification_16947_non_base_compensation.csv,rating,rating_output,,942016,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-3887ba32827191b6c344,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/ingestion_stage_checkpoint.json,ingestion,ingestion_output,,322,,,,exclude,retain,eligible_after_reconstruction_validation,3,322,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-4378ff379f02e2c1eabf,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-SUMMARY-16947-VALID-RATINGS-2026-07-28/combined_broad_exact_span_rating_summary_16947_claim_relevance_summary.json,rating,rating_output,,371,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-62f6dde771f695c9c611,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/normalization_error_queue.csv,normalization,normalization_output,,7,,,,exclude,retain,eligible_after_reconstruction_validation,3,7,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-8786862e513ae1e2e412,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/ambiguity_manual_review_spans.csv,raw_span,span,,30096,,,,exclude,retain,eligible_after_reconstruction_validation,3,30096,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-88823fbf8217d889909b,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-d3854aa3638478ca544c.txt,extracted_text,txt,,7573,,,,exclude,retain,eligible_after_source_library_acceptance,4,7573,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-64b469676cf92467524c,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/evidence_coverage_registry.md,mathematical_analysis,analysis_output,,160,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-2c6bb36d13a43af0920d,docs/analysis/text_table_auto_gabriel_gate2_vs_gate1_comparison_2026-07-25.md,rating,rating_output,,5737,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-a908e1e2ffe885106f30,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-744da59ec36b723de669.txt,extracted_text,txt,,28392,,,,exclude,retain,eligible_after_source_library_acceptance,4,28392,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-e75e07273d8a192ae1a5,docs/analysis/text_table_independent_human_adjudication_prompt_2026-07-24.md,claim_adjudication,claim_output,,1645,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-68fb4fec8ff1b6371da6,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/canonical_span_linkage_summary.json,raw_span,span,,70,,,,exclude,retain,eligible_after_reconstruction_validation,3,70,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ba0a1bf793544be55184,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/cross_exam_correction_manifest.json,semantic_review,review_output,,86,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-0acc0bfb220850814119,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/local_comparison_review_registry.json,semantic_review,review_output,,283,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-215cf1ccced9e2665c6d,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/conflict_exclusion_summary.json,normalization,normalization_output,,46,,,,exclude,retain,eligible_after_reconstruction_validation,3,46,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-1ad15ff4ef3e3b1a0bd9,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/external_observation_conflict_layer_pointer_manifest.csv,ingestion,ingestion_output,,1426,,,,exclude,retain,eligible_after_reconstruction_validation,3,1426,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-ae20cb2dc036c5e791c3,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-RATING-INGEST-CODIFY-PI-EVIDENCE-2026-07-30/pi_report_claim_language_bank.md,rating,rating_output,,5985,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-a701f2aaa543eb367637,docs/analysis/compensation_extraction/GLOBAL-ANALYSIS-READINESS-GATE-AFTER-BROAD-INGESTION-2026-07-28/global_analysis_readiness_gate_flags.csv,ingestion,ingestion_output,,2803,,,,exclude,retain,eligible_after_reconstruction_validation,3,2803,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-509e476dfffe9b2c2e46,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/classification_run_state.json,ingestion,ingestion_output,,280,,,,exclude,retain,eligible_after_reconstruction_validation,3,280,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b440bac4fcbe99ec2d9d,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/rule_yield_summary.json,ingestion,ingestion_output,,7275,,,,exclude,retain,eligible_after_reconstruction_validation,3,7275,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-6f04c22149b1d3d19505,docs/analysis/compensation_extraction/COMBINED-BROAD-SPAN-EVIDENCE-EXTRACTION-3815-PARALLEL-LANES-2026-07-28/combined_broad_span_extraction_3815_source_family_summary.json,raw_span,span,,7223,,,,exclude,retain,eligible_after_reconstruction_validation,3,7223,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-6f8f35dca52163d74550,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-9b0cd5defec39ee7cdb9.txt,extracted_text,txt,,3747,,,,exclude,retain,eligible_after_source_library_acceptance,4,3747,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-c7fefda8ed277d2d0507,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-BOUNDED-QUALITATIVE-SPAN-DISAMBIGUATION-FOLLOWUP-2026-07-25/span_disambiguation_regression_test_inventory.json,raw_span,span,,821,,,,exclude,retain,eligible_after_reconstruction_validation,3,821,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-476eefe552e9b651d163,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/exploratory_claims.csv,claim_adjudication,claim_output,,6,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-4c4ae14e5f71c52c3bb8,docs/analysis/compensation_extraction/BOUNDED-TIER-C-EVIDENCE-MEMO-SUPPLEMENT-140-RATING-SUMMARY-2026-07-27/post_tier_c_source_family_diversification_recommendation.md,rating,rating_output,,567,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-566a17bd1bb675b3519a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0052f949afa142673070.txt,extracted_text,txt,,160012,,,,exclude,retain,eligible_after_source_library_acceptance,4,160012,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-52950d65b265a4f0834f,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-PROMOTION-HARDENED-2026-07-25/limited_exact_span_qualitative_promotion_failure_mode_matrix.csv,raw_span,span,,1556,,,,exclude,retain,eligible_after_reconstruction_validation,3,1556,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-5a106d69e14b7c594b29,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/reconciliation_lane_001_conflict_ledgers.csv,reconciliation,reconciliation_output,,1041,,,,exclude,retain,eligible_after_reconstruction_validation,3,1041,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-a939872b562ed7273083,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SPAN-EXTRACTION-2026-07-30/span_candidates.jsonl,raw_span,span,,49138108,,,,exclude,retain,eligible_after_reconstruction_validation,3,49138108,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-022cb6f75bec0a84b5be,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-NORMALIZATION-RESCUE-GAP-GROWTH-CLAIMS-2026-07-30/validation_report.md,normalization,normalization_output,,1533,,,,exclude,retain,eligible_after_reconstruction_validation,3,1533,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-468f26879637fe79ebc0,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/normalization_stage_transition_log.jsonl,normalization,normalization_output,,1542,,,,exclude,retain,eligible_after_reconstruction_validation,3,1542,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-33fd990603370d379092,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-21bccc8a39fc9e1d4a5f.txt,extracted_text,txt,,20916,,,,exclude,retain,eligible_after_source_library_acceptance,4,20916,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-beb287750629222dcf3b,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/09_EXTERNAL-DATA-INGESTION-CODIFICATION/conflict_cross_examination_queue.jsonl,ingestion,ingestion_output,,174055,,,,exclude,retain,eligible_after_reconstruction_validation,3,174055,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-20d4c11dcbe13e779dd5,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/excluded_headlines.csv,claim_adjudication,claim_output,,6,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-94b971f1e86d514a9687,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/html/TXT321-92b6921135c4ec9a56e8.txt,extracted_text,txt,,1199,,,,exclude,retain,eligible_after_source_library_acceptance,4,1199,Extracted text is a source-library companion and remains separate from source binaries.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-3c3dc278888f9110a295,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/tier_c_evidence_span_records_summary.json,raw_span,span,,637,,,,exclude,retain,eligible_after_reconstruction_validation,3,637,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-68222c45412532951502,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/tier_c_evidence_span_extraction_results_summary.json,raw_span,span,,985,,,,exclude,retain,eligible_after_reconstruction_validation,3,985,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-b55bb916e2c6c4222792,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/whole_corpus_mathematical_analysis_methodology_note.md,mathematical_analysis,analysis_output,,877,,,,retain,retain,retain,none,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-3c7f9798022d99c698af,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-RATING-INGESTION-CODIFICATION-2026-08-02/local_context_candidate_queue.jsonl,rating,rating_output,,2613805,,,,exclude,retain,retain,none,0,Preserve project lineage in the original archive.,handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
INV-d2201e58f6fd36091c54,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SIDE-RELEVANCE-RECONCILIATION-2026-08-03/claim_readiness_side_reconciliation_summary.json,reconciliation,reconciliation_output,,3996,,,,exclude,retain,eligible_after_reconstruction_validation,3,3996,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",handoff_inventory_lane_004,filesystem_stat_and_project_path_rules
