artifact_family,relative_path,decision,bytes,reason,physical_action_this_task
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/04_AGGRESSIVE-SEMANTIC-CROSS-EXAMINATION/aggressive_unresolved.csv,retain,546,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/staffing_reduction_vacancy_current_corpus_layer.jsonl,retain,2910920,Superseded historical output; retain compact lineage and selected milestones.,none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/aggressive_run_state.json,retain,5104,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
validation,docs/analysis/text_table_detection_full_run_serial_merge_readiness_audit_2026-07-24.md,retain,4834,Superseded historical output; retain compact lineage and selected milestones.,none
raw_span,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-LIMITED-EXACT-SPAN-QUALITATIVE-USAGE-REVIEW-2026-07-25/limited_exact_span_qualitative_usage_review_stress_test_report.md,retain,436,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/broad_state_4x1000_parallel_live_scout_lane_001_summary.json,retain,478,Superseded historical output; retain compact lineage and selected milestones.,none
ingestion,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/external_administrative_observation_summary.json,retain,927,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
checkpoint,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/master_stage_checkpoint.json,retain,251,Reconstructible runtime material with low historical value.,none
checkpoint,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/01_RESIDUAL-HOSTED-SEARCH-SCOUT/residual_search_lane_004_checkpoint.json,retain,572,Reconstructible runtime material with low historical value.,none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-SPAN-EXTRACTION-2026-08-02/span_extraction_lane_002_queue.csv,retain,1070226,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
rating,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-SUMMARY-16947-VALID-RATINGS-2026-07-28/combined_broad_exact_span_rating_summary_16947_global_descriptive_ready_summary.json,retain,252,Preserve project lineage in the original archive.,none
documentation,docs/analysis/compensation_extraction/TARGETED-SOURCE-VERIFICATION-TIER-A-B-FROM-FOUR-LANE-CANDIDATE-REVIEW-2026-07-26/targeted_source_verification_tier_a_b_mechanism_coverage.csv,retain,563,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/priority_extraction_summary.json,retain,743,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SCOUT-INFRASTRUCTURE-PREP-2026-07-29/broad_state_4x2500_scout_master_locked_queue.csv,retain,12569988,Reconstructible runtime material with low historical value.,none
documentation,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-RESUME-LANE-004-2026-07-28/broad_candidate_verification_4x3000_final_failed_or_unavailable.csv,retain,2715953,Superseded historical output; retain compact lineage and selected milestones.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/non_scalar_structured_evidence_layer.csv,retain,2323871,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/COMBINED-BROAD-CANDIDATE-REVIEW-AFTER-4X3000-VERIFICATION-2026-07-28/combined_broad_candidate_review_lane_004_lock.json,retain,274,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-STAGGERED-LIVE-RUN-FROM-PREP-2026-07-25/lane_outputs/lane_2/targeted_scouting_lane_2_city_cycle_unit_coverage.csv,retain,70102,Superseded historical output; retain compact lineage and selected milestones.,none
ingestion,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/classification_lane_004_queue.csv,retain,204365,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/readiness_event_linkage_summary.json,retain,175,Superseded historical output; retain compact lineage and selected milestones.,none
ingestion,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/audit_final_whole_corpus_unique_pdf_manifest.jsonl,retain,7593262,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
validation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01/large_file_audit.json,retain,92,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-VERIFICATION-2026-08-01/verification_lane_005_results.jsonl,retain,3136769,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SOURCE-REVIEW-DOWNLOAD-2026-07-30/source_review_lane_001_queue.jsonl,retain,1755862,Reconstructible runtime material with low historical value.,none
rendered_visual,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/mechanisms/mechanism-ordinance-council-adoption.svg,retain,207835,Superseded historical output; retain compact lineage and selected milestones.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/02_AGGRESSIVE-NORMALIZATION-MATCHING/aggressive_lane_003_checkpoint.json,retain,523,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
rating,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/no_gabriel_visual_interpretation_note.json,retain,190,Preserve project lineage in the original archive.,none
extracted_text,docs/analysis/compensation_extraction/TARGETED-TEXT-LAYER-EXTRACTION-321-READINESS-READY-SOURCES-2026-07-26/extracted_text/pdf/TXT321-fcb4cf2d39c521acb229.txt,retain,421756,Extracted text is a source-library companion and remains separate from source binaries.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_run_manifest.json,retain,680,Superseded historical output; retain compact lineage and selected milestones.,none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/adoption_payment_wording_audit.csv,retain,3177,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/archive_readiness_diagnostics.jsonl,retain,0,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_lane_001_artifact_pointer_ledger.part-002.csv,retain,7026652,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/QUANTITATIVE-DIRECT-TEXT-CLAIM-TRIAGE-862-PRESERVED-ROWS-2026-07-26/quantitative_direct_text_claim_triage_862_cola_cpi_values.csv,retain,13509,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/05_EXTERNAL-DATA-READINESS/json_extraction_queue.csv,retain,1,Reconstructible runtime material with low historical value.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/generic_portal_without_direct_evidence_queue.jsonl,retain,19996,Reconstructible runtime material with low historical value.,none
claim_adjudication,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/approved_visuals.csv,retain,4502,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/operational_incident_log.jsonl,retain,2272,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/08_EXTERNAL-DATA-DETERMINISTIC-CLASSIFICATION-INGESTION-PREP/exact_raw_span_duplicate_links.jsonl,retain,1660,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/01_EVIDENCE-TIER-REDESIGN/aggressive_growth_registry.md,retain,301,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/mathematical_counterexample_reserve_packet.jsonl,retain,0,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
validation,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-PREP-DRY-RUN-FROM-PROVISIONAL-CLAIM-REVIEW-2026-07-25/targeted_scouting_four_lane_no_call_validation.md,retain,506,Superseded historical output; retain compact lineage and selected milestones.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/mechanism_hex_density_visual_ready_layer.csv,retain,424,Superseded historical output; retain compact lineage and selected milestones.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/superseded_visual_asset_manifest.json,retain,33,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/compensation_extraction/QUANTITATIVE-DIRECT-TEXT-CLAIM-TRIAGE-862-PRESERVED-ROWS-2026-07-26/quantitative_direct_text_claim_triage_862_invariant_checks.json,retain,668,Superseded historical output; retain compact lineage and selected milestones.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f3654081c05ffc425ef5.txt,retain,15064,Extracted text is a source-library companion and remains separate from source binaries.,none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SPAN-EXTRACTION-2026-07-30/span_extraction_lane_004_queue.jsonl,retain,3147123,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
raw_span,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-BOUNDED-PDF-TEXT-SPAN-CAPTURE-SYSTEM-HARDENING-AND-READINESS-PREP-2026-07-25/quantitative_analysis_view_candidate_span_capture_followup.csv,retain,1786736,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
raw_span,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/07_EXTERNAL-DATA-FIELD-SPAN-EXTRACTION/unresolved_external_evidence_claim_linkage_queue.jsonl,retain,6034841,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_to_event_links.part-022.csv,retain,404070,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/master_run_state.json,retain,1905,Superseded historical output; retain compact lineage and selected milestones.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/claims/claim-card-unsup-03_caption.json,retain,505,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
rendered_visual,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/methodology/full-workflow-overview.png,retain,125336,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-STAGGERED-LIVE-RUN-FROM-PREP-2026-07-25/targeted_scouting_four_lane_mechanism_gap_coverage.csv,retain,352,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-SOURCE-REVIEW-DOWNLOAD-2026-07-30/lanes/source_review_lane_004/summary.json,retain,1114,Superseded historical output; retain compact lineage and selected milestones.,none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/documentary_qualitative_counterexamples.csv,retain,1542,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-VERIFICATION-2026-08-01/lanes/verification_lane_003/lane_manifest.json,retain,597,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-4X1000-PARALLEL-LIVE-SCOUT-STAGGERED-2026-07-27/lanes/lane_003/lane_003_results.csv,retain,389063,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-CANDIDATE-VERIFICATION-4X3000-RESUME-LANE-004-2026-07-28/broad_candidate_verification_4x3000_final_results_summary.json,retain,1182,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-5LANE-LIVE-SCOUT-RETRY-2026-08-01/scout_lane_003_results.jsonl,retain,5593879,Superseded historical output; retain compact lineage and selected milestones.,none
reconciliation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/10_EXTERNAL-DATA-RECONCILIATION-LINKAGE/reconciliation_operational_incident_log.jsonl,retain,219,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-TEXT-EXTRACTION-2026-08-02/text_extraction_lane_002_results.jsonl,retain,2329851,Superseded historical output; retain compact lineage and selected milestones.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-c306775877a8e190984f.txt,retain,4362,Extracted text is a source-library companion and remains separate from source binaries.,none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8a9248018b96b4c2eb1d.txt,retain,31207,Extracted text is a source-library companion and remains separate from source binaries.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_to_event_links.part-028.csv,retain,234390,Superseded historical output; retain compact lineage and selected milestones.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/11_EXTERNAL-DATA-NORMALIZATION-MATCHING/normalized_mechanism_hex_visual_index.csv,retain,217,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/corpus_scale_visual_table.jsonl,retain,258,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
queue,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-CANDIDATE-REVIEW-2026-07-30/verification_ready_queue_manifest.json,retain,988,Reconstructible runtime material with low historical value.,none
documentation,docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_state_summary.json,retain,26386,Superseded historical output; retain compact lineage and selected milestones.,none
dashboard,docs/analysis/compensation_extraction/BROAD-STATE-BY-STATE-SOURCE-SCOUT-WAVE-2026-07-27/broad_state_by_state_source_scout_dashboard_update_summary.md,retain,279,Preserve project lineage in the original archive.,none
rating,docs/analysis/compensation_extraction/TARGETED-EVIDENCE-SPAN-RATING-201-EXACT-SPANS-2026-07-26/targeted_evidence_span_rating_201_summary.md,retain,533,Preserve project lineage in the original archive.,none
rendered_visual,docs/dashboard/public/reports/whole_corpus_mechanism_claim_limitations_visual_atlas_2026-08-06/assets/thumbnails/comparability-limits.png,retain,45884,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/captcha_or_bot_protection_queue_shard_manifest.json,retain,538,Reconstructible runtime material with low historical value.,none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MATHEMATICAL-EXECUTION-AND-DESCRIPTIVE-ANALYSIS-2026-08-05/staffing_distribution_visual_table.jsonl,retain,957,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
rating,docs/analysis/compensation_extraction/COMBINED-BROAD-EXACT-SPAN-RATING-17259-PARALLEL-LIVE-LANES-2026-07-28/lanes/rating_lane_001/lane_001_request_metadata.csv,retain,1284731,Preserve project lineage in the original archive.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/01_RESIDUAL-HOSTED-SEARCH-SCOUT/residual_search_lane_003_candidates_shard_manifest.json,retain,550,Superseded historical output; retain compact lineage and selected milestones.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EVIDENCE-CORRECTION-IMPLEMENTATION-EVENT-RECODING-AND-VISUAL-PREP-2026-08-04/global_wage_gap_readiness_gate.json,retain,193,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/04_EXTERNAL-DATA-SOURCE-REVIEW-DOWNLOAD/retained_source_version_relationships_shard_manifest.json,retain,546,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_evidence_claim_oriented_phase_close_result_2026-07-25.md,retain,1314,Superseded historical output; retain compact lineage and selected milestones.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-MECHANISM-CLAIM-LIMITATIONS-VISUAL-ATLAS-2026-08-06/claim_visual_manifest.csv,retain,10134,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-VERIFICATION-2026-08-01/verification_lane_003_results.csv,retain,1583189,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/post_pi_wave1_priority_refresh_decision_2026-07-23.md,retain,915,Superseded historical output; retain compact lineage and selected milestones.,none
visual_data,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-VISUAL-PRODUCTION-AND-QA-2026-08-06/final_safety_hex_table.csv,retain,283979,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
extracted_text,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-53a80254f701db71f9c2.txt,retain,56464,Extracted text is a source-library companion and remains separate from source binaries.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-TEXT-EXTRACTION-2026-07-30/text_extraction_lane_001_results.jsonl,retain,3177683,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/COMBINED-BROAD-TEXT-EXTRACTION-4051-PARALLEL-LANES-2026-07-28/lanes/extraction_lane_003/lane_003_extracted_ok.csv,retain,2038048,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/physical_payload_extraction_results.part-002.csv,retain,10762976,Superseded historical output; retain compact lineage and selected milestones.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/implementation_confirmation_field_extraction_queue.part-002.csv,retain,6291124,Reconstructible runtime material with low historical value.,none
queue,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/source_review_ready_queue.part-004.csv,retain,5388299,Reconstructible runtime material with low historical value.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/pdf_extraction_results.part-002.csv,retain,3915440,Superseded historical output; retain compact lineage and selected milestones.,none
claim_adjudication,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-INTEGRATION-AND-CLAIM-ADJUDICATION-2026-08-06/visual_approval_registry.json,retain,343,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
schema,docs/analysis/compensation_extraction/COMPENSATION-EVIDENCE-PIPELINE-HARDENING-READINESS-ACCELERATOR-2026-07-25/future_stage_relay_schema_contract.md,retain,531,Candidate for clean-repository reproducibility and onboarding.,none
semantic_review,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-CLAIM-CRITICAL-SEMANTIC-CROSS-EXAMINATION-2026-08-06/cross_exam_lane_001_queue.csv,retain,1324595,"Current final-stage finding, boundary, figure, dashboard, or validation asset.",none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-REMAINING-MUNICIPALITIES-REPO-DEEP-CLEAN-ARCHIVE-2026-08-03/remaining_municipalities_repo_deep_clean_archive_summary.md,retain,630,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/COMBINED-BROAD-PDF-TEXT-LAYER-READINESS-4961-PARALLEL-LANES-2026-07-28/combined_broad_pdf_text_layer_readiness_4961_shell_or_navigation_only_summary.json,retain,157,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/TARGETED-SCOUTING-FOUR-LANE-CANDIDATE-REVIEW-2026-07-26/targeted_scouting_four_lane_candidate_mechanism_coverage_review.csv,retain,624,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/03_EXTERNAL-DATA-VERIFICATION/verification_request_ledger.csv,retain,3271295,Superseded historical output; retain compact lineage and selected milestones.,none
documentation,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-EXTERNAL-DATA-EXHAUSTIVE-RESIDUAL-SEARCH-AND-FULL-PIPELINE-2026-08-04/06_EXTERNAL-DATA-EXTRACTION/extraction_to_candidate_links_shard_manifest.json,retain,1747,Superseded historical output; retain compact lineage and selected milestones.,none
normalization,docs/analysis/compensation_extraction/BROAD-STATE-WHOLE-CORPUS-AGGRESSIVE-BOUNDED-REANALYSIS-AND-CROSS-EXAMINATION-2026-08-06/02_AGGRESSIVE-NORMALIZATION-MATCHING/aggressive_lane_004_checkpoint.json,retain,521,"Large reproducibility layer; retain lineage, schemas, scripts, and compact canonical summaries before cleanup.",none
mathematical_analysis,docs/analysis/compensation_extraction/BROAD-STATE-4X2500-MECHANISM-ATTRIBUTED-WAGE-GROWTH-CONTINUITY-2026-07-31/source_reported_growth_rate_records.jsonl,retain,625203,Preserve project lineage in the original archive.,none
