adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,claim_linkage_status_after,compensation_basis_after,conflict_flags,conflict_reconciliation_status,department_after,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,municipality_after,pay_basis_after,period_after,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,reconciled_external_observation_id,side_after,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,mathematical_result,formula,numerator,denominator,supporting_or_countervailing_role,semantic_question_to_resolve,recommended_review_method,final_adjudication
False,,EXTINGEST-80177313fd85b1af49e6d945,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-facae9c1c37c48566bb18987,,cog_2025_166854,not_applicable,2026,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-4fa59e0fb7c436e538d1d8f7,unclear,cc11c23321a100de7effe479586c94014cac304a4712676594b63b8513be0dfb,1280637,1280629,01/01/20,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-49a4a4c86d893f80952c224e,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-c7a6cae492a71f535c622ffe,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-857d576c4b99e968cb5e20be,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,1722932,1722931,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-66b7c44e2f2efde8a1ba122f,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b844f8777dd86d6e78cf2181,,cog_2025_209858,not_applicable,2022,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-74835ac1d4002f5f1b1125f1,unclear,9eadc7352a1ecc7727b3bcfca3480eb26498634a643eb40b5c55a3eaf714a588,2161601,2161600,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-a30e98286c92119976872dfc,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-a717d2a7732a58bfb00fd707,,cog_2025_209567,not_applicable,2015,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-f073548e5da3530c7da5cb81,unclear,ada792ca1859b5e81e72a7fbd5c7018019d2539c79abbd98397df57c4d61aee9,324813,324811,01,155,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-75c68d830898d6c63c25481f,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-1f848847e08df7c687733492,MECH-08,cog_2025_209858,not_applicable,2014,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-b933d83c89205ec710f71a88,unclear,b5054b32831a7582b20974c98407a958ffa23e5bfeff449ca101be2119c65a93,24968,24963,-2010,12,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-41dc871c4178397d4ff36dd1,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-ec383a7c419f21bb08604e34,MECH-08,cog_2025_209858,not_applicable,2014,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-2d35eb93a74088583c43c22f,unclear,b5054b32831a7582b20974c98407a958ffa23e5bfeff449ca101be2119c65a93,788209,788204,-2012,86,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-bb3ce595a85a68e0f7eb5b42,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-b92b4dfa8db2a094f45141e6,MECH-08,cog_2025_212146,not_applicable,undated,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-b642b4befda77949c162d0d7,unclear,1536cc3e0e5ccc81136b3e4e6072338087ffbfef546cc011ab3132fe3f549bf0,17628,17626,98,9,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-eea064fd56817184fa10d3c7,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-1371acb551324aad4abe6322,,cog_2025_128343,not_applicable,2026,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-118cdd5005a2a152d096d869,unclear,019db9c8a1bf41f7536d4c5e0443db377d311bc3821b5ec5161d6e2f1590b24f,36915,36914,0,18,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-3f3d30a36fee2c6cb0e92824,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-9f58d3fbc5507513e20af5bd,,cog_2025_171049,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-f4cf4063b8cacf5897f9d8ab,unclear,dadefb01b093939d6114cd923f4cea71a41c319b95376796a39ccbcb1dd075dd,45879,45878,0,21,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-238730fc1f2969898efb2e89,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-67970df370aac8c6b7695718,MECH-08,cog_2025_205404,not_applicable,undated-source-B4X2500LIVE-20260729-007127,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-2d6de58bf3e8259cb5aea3be,unclear,cabbcecb05390cc23336dfac57fb574890dafa408b0c89d97adc8919d2578f7e,19715,19711,1212,8,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-16bcf0768898f6f9f270cb23,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f8aae1fedc5523f441e0fe65,MECH-08,cog_2025_211815,not_applicable,2019,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-c6f64b8d27ec3ac4d043be0d,unclear,466d794481bb106cadf63d4d418a5298b1e4481b07d0614f01b0bd70cb93b7bf,72812,72808,-253,50,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-7d6b52b1a4159e2974dae1f3,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-cd4fc88b984e9e269e813bf5,,cog_2025_173846,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-31bd0dda3eb946a178a3af62,unclear,2258aaabc686100e02a0343e96b0fe9a92a8ce63571c94e888581b3acab3cb27,3731,3685,"Aye – Evans, Hughes, Anschutz, Wray, and Bray",3,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-abf6e183a5365bb35b36ebe1,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-8ad856fd0cc399d6396a8f00,,cog_2025_207659,not_applicable,2014,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-f16add7c13dd55527dae67d0,unclear,ab630c6fbd7a5434e0d727c1fc8232b7b3cf7c2b5bd2d4ce6dcdab31c9353f45,,,CODESIGNATING ''CARLOS OLIVA WAY',,3013,html_table_3,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-7b867604fb2d0a362348a8c5,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-a9dbea92a68f5adb55e4d491,,cog_2025_170800,not_applicable,2025,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-b63e1af50a5392f5070a8737,unclear,9eba24ee01666e0a37fc34a3c89d96244bfb5ca780e46f0936f32ecdc3e55fea,100739573,100739570,"12,",,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-cf7894a2c20b214b479140c4,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-cd459cee9290f87f8d9a8a1f,MECH-08,cog_2025_207659,not_applicable,2020,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-3add549861034168d396b218,unclear,a5dc3b1cd179a03085d33d2e89ec3b2959665450b9c5e25a439108605eabb786,64941,64937,2020,26,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-c0eb072023bf919a85444c31,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-5ad76a041216df1c9b9bd667,MECH-08,cog_2025_172444,not_applicable,2025,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-92169cd8295ba86fab2717c8,unclear,6140f166d2e4ca39160cfc986cd591567dbb423d83cfd5b83aea61002bc53622,14604,14599,-2022,9,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-d2da320fb76b1819425d5622,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-0e1a63e90016c5fa4955332d,MECH-08,cog_2025_167883,not_applicable,undated,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-1dbf0419693760a91d35d4fd,unclear,f15ce4dce21222378038a677412c31b17c03f973b36a26b6a6d04b20277e366e,56573,56571,24,4,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-09ddf38b3b20997e8e65b594,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-725aaab599e765f4e0388ea2,MECH-08,cog_2025_172407,not_applicable,2026,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-d4e649aa9ae821b54e8733c7,unclear,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,363415,363413,22,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-5fd03216e11e3ecf07b4fd19,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-e51458bba7a6d00f017f1287,,cog_2025_194856,not_applicable,2024,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-baba393796b51b34acb22d79,unclear,d8894d2f60331b8e4b052db1d4dfc050bc448da894e6ae6492e19016bcd3390c,,,19-JUN-12,,33,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-e1189bf80295e4358d3c6743,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-3f104b44c0245995931ad279,,cog_2025_131431,not_applicable,2023,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-937b4ba918e83ec7822185fc,unclear,2b7b439a86d288edc99afa670111d1981d9c4aab178fdbf9325b914e69208106,258110,258109,0,146,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-9078df096254525b9600ddf7,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-92b4302fadd7702849cac9d6,MECH-08,cog_2025_212146,not_applicable,undated,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-3b29622883d15f22ddb18358,unclear,673acb0cb7c12b6912431513fcd6d8fb140b0c8f41b483b397fd5fd4b376add2,155406,155403,153,61,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-1c6d03093ae9f4bceed5af2d,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-c0fa86727ee66db9b2716c7c,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-6f0a07ad32ed7c03568669a6,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,127700,127693,100.00%,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-70af202d923894ed0a2a4282,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-a8ac743cbfeb7579f8a4359f,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-d567e53f4f5903c5061fe48e,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,173499,173496,501,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-7da76e010f93f568cb48cd21,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f71d5b997c7e174baad948bc,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-222987e3409f14d1a8285b18,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,448119,448118,1,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-9c9c0d8a73bdd724ef9b90a5,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-32a74d33bda1a097900bd87f,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-0532b2b3ba7c3d784993e41f,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,"City Mayor for BOWLING GREEN CITY, Wood County (Vote for 1)",,3,html_table_47,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-ad2ce15eaf0657dd4cb40c08,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-da27867dde3aa2b4384f6801,,cog_2025_173206,not_applicable,2019,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-76fb577d4596321bb906d9fd,unclear,f1c9b904f77308593cf797593fb8d9a04a1b86e69b0b0823903d9605c9abd966,,,"309 / 1,048",,121,html_table_1531,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-4f67a0952cc2e85c45eb67b2,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-eb3f4f0f2af54dc1fcf45947,,cog_2025_209092,not_applicable,2024,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-0db139e66574a5f4261c87e3,unclear,1d481bb257bce6f112f54ca62fbbfb39055c07a41445f73bb4bbcc1f4409f25d,84805,84804,1,75,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-27f1aa3e9a2161e848bde013,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-ce38bd6b35b9f07f6db2685b,MECH-08,cog_2025_207660,not_applicable,2020,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-ee7a6e2c31aa9d1a73be1bef,unclear,63830e1da2c66964e47cc831788846802a8264f60b0ec360ef2ea45a80fc0371,64840,64836,2021,,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-a6429583e381363a4b0fa4e8,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-c396183751e4ad2df4fc6d9d,MECH-08,cog_2025_170709,not_applicable,2014,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-39b0584dcf7afc6fcf407ba2,unclear,0f4f3f853d4e223e465dca7e72f63cd52a80db3601d55e385c3a20f9f0236940,1875643,1875639,2014,560,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-ffaa195358732b9d47cc535f,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-9ecd44c49562193470a1404f,,cog_2025_173290,not_applicable,2023,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-050c0415141fc4eaf4e2617a,unclear,8804e26efe727147cbf056f125af14f6cc26da23acde34b67d81034fd9ad600a,109446,109445,1,47,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-2ae5133a61fa799bc4f92b32,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-7ead1264a2a45d939a41c5c3,,cog_2025_186673,not_applicable,2024,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-209226fc6d192e089ef48bc6,unclear,92c1bb7d32bcb96949585516b994926b5a8e0f038af171e32a45e3c9eeda6255,439917,439916,4,177,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-9c6bece96bd9b95bc77536a6,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-1a08a508f9f0228762cf961f,,cog_2025_186673,not_applicable,2024,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-758555c1666d0feee3c293b3,unclear,92c1bb7d32bcb96949585516b994926b5a8e0f038af171e32a45e3c9eeda6255,707037,707036,3,284,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-19337da91c8bf39e27d31dab,event_linked_claim_pending,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-e2a44d7d43ad27b7b0607ea9,,cog_2025_186673,not_applicable,2024,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,EXTRECON-7060e11facd7fd23f242e9f8,unclear,92c1bb7d32bcb96949585516b994926b5a8e0f038af171e32a45e3c9eeda6255,1450724,1450723,2,591,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-f7c753f2c8864e41db0f6187,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-6e23f5448d578eb5b22520ab,MECH-08,cog_2025_211815,not_applicable,2019,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-993b171ad0dfe6b8045dbbf5,unclear,1aa750a72c34738cda2041511536aa3f180874450af4f4ff27ea446ff118250c,190015,190011,2019,103,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-67e7acec60d704f6f3eba2c0,exact_claim_id_link,not_applicable,,not_applicable,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-c90e9fd32016ec18956b1000,MECH-08,cog_2025_225679,not_applicable,2021,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,EXTRECON-a94745fb3c64883fdf04c61f,unclear,2a3dce9b6efcc668ac4490c65ecb42fe3fdf6a1e534cfe57ec4c90a82eaa62b1,78319,78318,0,23,,,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-5cd09fcc7b8bd50538b55c6b,event_linked_claim_pending,not_applicable,source_local_incompatible_literal_values,genuine_unresolved_value_conflict,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-657ca7f9eedb8477b14ce423,,cog_2025_164488,not_applicable,2023,pending_reconciliation,conflicting_value_or_identity|lifecycle_sequence_relevance,conflict adjudication,EXTRECON-311ee3fe442534e91a953850,unclear,db70d2e9b59040247f7b5af45708f68cfd8265e1099b56b05b2953b1c16905f2,,,2023-84,,85,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
False,,EXTINGEST-6cc54772991360fe118cae5b,event_linked_claim_pending,not_applicable,source_local_incompatible_literal_values,genuine_unresolved_value_conflict,unclear,remove from claim evidence; preserve lineage,retain in bounded claim evidence,EXTOBS-f039a741df9a197d8b4cacce,,cog_2025_164328,not_applicable,2024,pending_reconciliation,conflicting_value_or_identity|lifecycle_sequence_relevance,conflict adjudication,EXTRECON-cea4c802ded10199de99f9c8,unclear,0c5ee0baf126b7067803faee1e5fdd0eb2ed19d25aa8b8a984f6a058c7eb7d4b,,,Approve the Engineering Services Agreement for the 812 3rd Street NW Drainage Project,,20,html_table_1,external clean wage/growth matching remained zero; record retained for bounded semantic review,none unless an existing documentary calculation is explicitly carried,see linked analytical result,see linked analytical result,requires_semantic_review,Does the exact source coordinate support the proposed analytical role and bounded claim link?,direct manual source review,False
