missingness_id,municipality,state,compensation_cycle_or_year,side,role_unit,current_claim_family,current_evidence_status,missing_external_variable,why_variable_matters,expected_claim_upgrade,search_priority,search_family,expected_public_availability,likely_source_family,target_query_hints,existing_source_linkage_fields,external_search_executed,resolution_status,compacted_search_target_id,candidate_discovery_only
EXTMISS-9020330803eff1af176f1ae4,Middlesex,NC,2019,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex NC 2019 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-49d49d26a6378a6cae60977d,true
EXTMISS-c98fbf1f8bc53f269ff68aad,Middlesex,NC,2019,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex NC 2019 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-49d49d26a6378a6cae60977d,true
EXTMISS-b2db4ac251ca2e9a97b56583,Middlesex,NC,2019,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex NC 2019 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-a61cd4df6a014f80f72797cb,Middlesex,PA,2025,police,police,budget_pay_plan,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-d6451ccd21ff88b2fded6ca8,Middlesex,PA,2025,police,police,budget_pay_plan,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-aca9175f7da3f1a774b2a2b3,Middlesex,PA,2025,police,police,budget_pay_plan,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-bcaae4a0aeea964f6680d8ef,Middlesex,PA,2025,police,police,budget_pay_plan,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-96ed9613877d95082fa14602,Middlesex,PA,2025,police,police,budget_pay_plan,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-3838302c7da6616aa70200f9,Middlesex,PA,2025,police,police,budget_pay_plan,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-88c0825bd8b77aaddff72f00,Middlesex,PA,2025,police,police,budget_pay_plan,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-a61cd4df6a014f80f72797cb,Middlesex,PA,2025,police,police,non_base_compensation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-d6451ccd21ff88b2fded6ca8,Middlesex,PA,2025,police,police,non_base_compensation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-aca9175f7da3f1a774b2a2b3,Middlesex,PA,2025,police,police,non_base_compensation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-bcaae4a0aeea964f6680d8ef,Middlesex,PA,2025,police,police,non_base_compensation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-96ed9613877d95082fa14602,Middlesex,PA,2025,police,police,non_base_compensation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-3838302c7da6616aa70200f9,Middlesex,PA,2025,police,police,non_base_compensation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-88c0825bd8b77aaddff72f00,Middlesex,PA,2025,police,police,non_base_compensation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 police authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-b976092fded14938be723afd,Middlesex,PA,2025,unclear,unclear,budget_pay_plan,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-af13fc16400cc06529ea0f5f,Middlesex,PA,2025,unclear,unclear,budget_pay_plan,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-85fe8f858d864d94e70dc836,Middlesex,PA,2025,unclear,unclear,budget_pay_plan,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-a7c9d2a2504173590942e593,Middlesex,PA,2025,unclear,unclear,budget_pay_plan,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-81aaf42c01085f9e43b0d598,Middlesex,PA,2025,unclear,unclear,budget_pay_plan,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-8129ec493285477364d39aec,Middlesex,PA,2025,unclear,unclear,budget_pay_plan,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-8dea3a7b5c868fa0695e6319,true
EXTMISS-68603d71bcff4b6fa5033a7f,Middlesex,PA,2025,unclear,unclear,budget_pay_plan,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middlesex PA 2025 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-cb56ff6f6315e0194a0fc05f,Middletown,NJ,2024,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown NJ 2024 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a2d51556e64047c467d27727,true
EXTMISS-9b64f80331cfa69efd267854,Middletown,NJ,2024,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown NJ 2024 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a2d51556e64047c467d27727,true
EXTMISS-40476113c40b99dca9b5cff9,Middletown,NJ,2024,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown NJ 2024 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a2d51556e64047c467d27727,true
EXTMISS-af516bad449f76a5197e6e48,Middletown,NJ,2024,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown NJ 2024 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a2d51556e64047c467d27727,true
EXTMISS-bc4b8452e4c2c70b473d140b,Middletown,NJ,2024,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown NJ 2024 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a2d51556e64047c467d27727,true
EXTMISS-c218bd752f8cab3541780448,Middletown,NJ,2024,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown NJ 2024 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a2d51556e64047c467d27727,true
EXTMISS-ae5d225eadf52e50f1b3088e,Middletown,NJ,2024,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown NJ 2024 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-6c253132098fa65f5abb510c,Middletown Springs,VT,2020,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2020 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-7466064ca2809888477bcf31,true
EXTMISS-74367f7520416b8c6a38e980,Middletown Springs,VT,2020,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2020 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-7466064ca2809888477bcf31,true
EXTMISS-ad3fa331036fc43f240e015b,Middletown Springs,VT,2020,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2020 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-7466064ca2809888477bcf31,true
EXTMISS-77d99e1d2eb235ebeed8a07f,Middletown Springs,VT,2020,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2020 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-7466064ca2809888477bcf31,true
EXTMISS-dab1359d3710cb4cb02164b9,Middletown Springs,VT,2020,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2020 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-7466064ca2809888477bcf31,true
EXTMISS-b9fcf04da7bdce2cec24bee4,Middletown Springs,VT,2020,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2020 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-7466064ca2809888477bcf31,true
EXTMISS-34797b051222eeb2f5b82fb7,Middletown Springs,VT,2020,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2020 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-66ba07afd838f62cbd40b92c,Middletown Springs,VT,2025,unclear,unclear,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2025 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a04d8cca0a3bdac09492e47d,true
EXTMISS-6c0d81411850a2a66dfff88f,Middletown Springs,VT,2025,unclear,unclear,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2025 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a04d8cca0a3bdac09492e47d,true
EXTMISS-458d0c725d59dce7a9da91e2,Middletown Springs,VT,2025,unclear,unclear,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2025 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a04d8cca0a3bdac09492e47d,true
EXTMISS-ceeebe452e081e0b75c7fb30,Middletown Springs,VT,2025,unclear,unclear,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2025 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a04d8cca0a3bdac09492e47d,true
EXTMISS-3e5c4df27b458f073caf3ef8,Middletown Springs,VT,2025,unclear,unclear,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2025 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a04d8cca0a3bdac09492e47d,true
EXTMISS-b503b7a64ccc832ec84826e8,Middletown Springs,VT,2025,unclear,unclear,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2025 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-a04d8cca0a3bdac09492e47d,true
EXTMISS-7357e0f81db7187c465b1206,Middletown Springs,VT,2025,unclear,unclear,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Middletown Springs VT 2025 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-f30d8a7c934abc8d60829ddc,Midway,NC,2025,unclear,unclear,non_base_compensation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Midway NC 2025 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-218b59f0c187d2af71019780,true
EXTMISS-72be696e885d28c8bb26042f,Midway,NC,2025,unclear,unclear,non_base_compensation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Midway NC 2025 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-218b59f0c187d2af71019780,true
EXTMISS-47ec54c843883380351e2a01,Midway,NC,2025,unclear,unclear,non_base_compensation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Midway NC 2025 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-218b59f0c187d2af71019780,true
EXTMISS-33445a0a68ac23930965c435,Midway,NC,2025,unclear,unclear,non_base_compensation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Midway NC 2025 unclear employee tenure,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-218b59f0c187d2af71019780,true
EXTMISS-92134d8c630848644eb3e54c,Midway,NC,2025,unclear,unclear,non_base_compensation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Midway NC 2025 unclear payroll-effective date,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-218b59f0c187d2af71019780,true
EXTMISS-2bbcdab18e31505854699b20,Midway,NC,2025,unclear,unclear,non_base_compensation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Midway NC 2025 unclear pension contributions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-218b59f0c187d2af71019780,true
EXTMISS-74deb6b6e94984db7e836e3c,Midway,NC,2025,unclear,unclear,non_base_compensation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Midway NC 2025 unclear authoritative coordinates,municipality|state|cycle|side|role,false,resolved_by_bulk_reference,,true
EXTMISS-a7558df0a3ce9ee5538f892f,Mifflin,OH,2024,unclear,unclear,across_the_board_raise,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Mifflin OH 2024 unclear actual wages paid,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-dc8870397375158c471629e6,true
EXTMISS-fe9e7f3eb849b49a8a516826,Mifflin,OH,2024,unclear,unclear,across_the_board_raise,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Mifflin OH 2024 unclear authorized positions,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-dc8870397375158c471629e6,true
EXTMISS-b7b7dcbe4f2cbac071282ed4,Mifflin,OH,2024,unclear,unclear,across_the_board_raise,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Mifflin OH 2024 unclear applicant counts,municipality|state|cycle|side|role,false,candidate_discovered,EXTSEARCH-dc8870397375158c471629e6,true
