search_target_id,lane_id,terminal_target_status,primary_call_completed,repair_call_used,candidate_count,failure_class,completed_at
EXTSEARCH-84d39ec92fdfe3b3ddf7cb96,external_search_lane_004,candidate_found,true,false,24,,2026-08-05T00:25:41.178403+00:00
EXTSEARCH-f1891932f41e1c44157c4231,external_search_lane_004,candidate_found,true,false,28,,2026-08-05T00:25:48.963238+00:00
EXTSEARCH-985f846f9deceb1a9ac6715f,external_search_lane_004,candidate_found,true,false,23,,2026-08-05T00:25:56.382405+00:00
EXTSEARCH-5dff46093c38759d67aee931,external_search_lane_004,candidate_found,true,false,17,,2026-08-05T00:26:03.795462+00:00
EXTSEARCH-8335060d780c1e2f9c8e4048,external_search_lane_004,candidate_found,true,false,18,,2026-08-05T00:26:10.331152+00:00
EXTSEARCH-642f4f07806df400554a87dd,external_search_lane_004,candidate_found,true,false,20,,2026-08-05T00:26:16.505986+00:00
EXTSEARCH-e07ef86bff579e9dfdfdc5bb,external_search_lane_004,candidate_found,true,false,21,,2026-08-05T00:26:22.495755+00:00
EXTSEARCH-2987923dc087b50596bb8623,external_search_lane_004,candidate_found,true,false,28,,2026-08-05T00:26:29.335268+00:00
EXTSEARCH-e6c72f40c686cd886b4ab4ef,external_search_lane_004,candidate_found,true,false,18,,2026-08-05T00:26:37.703808+00:00
EXTSEARCH-8341394fff197e9cd2414b7c,external_search_lane_004,candidate_found,true,false,20,,2026-08-05T00:26:44.543344+00:00
EXTSEARCH-b75813d066360a39f53da7e7,external_search_lane_004,candidate_found,true,false,29,,2026-08-05T00:26:53.683099+00:00
EXTSEARCH-d6349669c8804d964d1cde4b,external_search_lane_004,candidate_found,true,false,29,,2026-08-05T00:27:02.244031+00:00
EXTSEARCH-688e2259f7127537f201d029,external_search_lane_004,candidate_found,true,false,29,,2026-08-05T00:27:11.253090+00:00
EXTSEARCH-f445f96982ab52165cf8e18e,external_search_lane_004,candidate_found,true,false,17,,2026-08-05T00:27:19.073896+00:00
EXTSEARCH-cb62a42b5d4292c8b3d0e5e6,external_search_lane_004,candidate_found,true,false,16,,2026-08-05T00:27:28.184630+00:00
EXTSEARCH-73b73f8949151162508cfab9,external_search_lane_004,candidate_found,true,false,13,,2026-08-05T00:27:37.195055+00:00
EXTSEARCH-bc2282600929a6c21bc6764f,external_search_lane_004,candidate_found,true,false,22,,2026-08-05T00:27:45.961759+00:00
EXTSEARCH-a04d8cca0a3bdac09492e47d,external_search_lane_004,candidate_found,true,false,12,,2026-08-05T00:27:52.656418+00:00
EXTSEARCH-29558470be33410c27f59aec,external_search_lane_004,candidate_found,true,false,18,,2026-08-05T00:28:00.951290+00:00
EXTSEARCH-805d8074fa4093ddfa3625f2,external_search_lane_004,candidate_found,true,false,25,,2026-08-05T00:28:09.922591+00:00
EXTSEARCH-a3fad3a2286dcf3a5b217342,external_search_lane_004,candidate_found,true,false,25,,2026-08-05T00:28:17.559518+00:00
EXTSEARCH-bdc73ea4bb3442b188ec80fb,external_search_lane_004,candidate_found,true,false,25,,2026-08-05T00:28:24.916057+00:00
EXTSEARCH-692269f10e344434298a7739,external_search_lane_004,candidate_found,true,false,14,,2026-08-05T00:28:30.805332+00:00
EXTSEARCH-22891a8ea2bee8d07814923e,external_search_lane_004,candidate_found,true,false,34,,2026-08-05T00:28:39.088637+00:00
EXTSEARCH-6406e584557019decfa79749,external_search_lane_004,candidate_found,true,false,26,,2026-08-05T00:28:47.049669+00:00
EXTSEARCH-d7cc9152fd67974d1d48be6a,external_search_lane_004,candidate_found,true,false,25,,2026-08-05T00:28:53.486136+00:00
EXTSEARCH-50e99c31fb2892fd8fb527e6,external_search_lane_004,candidate_found,true,false,27,,2026-08-05T00:29:01.677312+00:00
EXTSEARCH-6ea692c245a4a1f1f0eac064,external_search_lane_004,candidate_found,true,false,23,,2026-08-05T00:29:08.109531+00:00
EXTSEARCH-1fd0aae25c1547c1245db918,external_search_lane_004,candidate_found,true,false,27,,2026-08-05T00:29:16.278955+00:00
EXTSEARCH-908452345cb852d293d99f45,external_search_lane_004,candidate_found,true,false,21,,2026-08-05T00:29:22.566466+00:00
EXTSEARCH-adc79915c3bf748a81f087b1,external_search_lane_004,candidate_found,true,false,17,,2026-08-05T00:29:29.123265+00:00
EXTSEARCH-3cc7087198d8cfdd5ba14d79,external_search_lane_004,candidate_found,true,false,38,,2026-08-05T00:29:37.314789+00:00
EXTSEARCH-d8be43e3cfb75d16d96bbaba,external_search_lane_004,candidate_found,true,false,30,,2026-08-05T00:29:46.633351+00:00
EXTSEARCH-c787576717c464a0df378c73,external_search_lane_004,candidate_found,true,false,23,,2026-08-05T00:29:54.927911+00:00
EXTSEARCH-1b82e161f9a7be2bc8b763c2,external_search_lane_004,candidate_found,true,false,30,,2026-08-05T00:30:02.201705+00:00
EXTSEARCH-03ed41af8a9301a1359601cb,external_search_lane_004,candidate_found,true,false,23,,2026-08-05T00:30:11.222532+00:00
EXTSEARCH-a9a5659e5033005b558e5783,external_search_lane_004,candidate_found,true,false,23,,2026-08-05T00:30:20.523650+00:00
EXTSEARCH-51c1bd406f4fefd335aa432d,external_search_lane_004,candidate_found,true,false,25,,2026-08-05T00:30:28.210093+00:00
EXTSEARCH-b5bf55adcefd5b5f643949fc,external_search_lane_004,candidate_found,true,false,28,,2026-08-05T00:30:37.216581+00:00
EXTSEARCH-ae0f8adbb1946cb1609f5cba,external_search_lane_004,candidate_found,true,false,31,,2026-08-05T00:30:44.009735+00:00
EXTSEARCH-0e721ef1c1b547dbc272925f,external_search_lane_004,candidate_found,true,false,24,,2026-08-05T00:30:50.217153+00:00
EXTSEARCH-27629fd80cd6b4dc21cc3ea5,external_search_lane_004,candidate_found,true,false,26,,2026-08-05T00:31:00.193667+00:00
EXTSEARCH-281c69eef58af9f8ebe3ff81,external_search_lane_004,candidate_found,true,false,19,,2026-08-05T00:31:07.016505+00:00
EXTSEARCH-00ba5614070e9a47f5a8c829,external_search_lane_004,candidate_found,true,false,16,,2026-08-05T00:31:14.048192+00:00
EXTSEARCH-4ba3a6bb34a39e93cfdf10be,external_search_lane_004,candidate_found,true,false,19,,2026-08-05T00:31:21.358959+00:00
EXTSEARCH-47be881ca366200dceccc2d9,external_search_lane_004,candidate_found,true,false,22,,2026-08-05T00:31:28.083976+00:00
EXTSEARCH-560f5c55f85312b5596776e5,external_search_lane_004,candidate_found,true,false,30,,2026-08-05T00:31:36.210825+00:00
EXTSEARCH-129d90c76404972c1be04524,external_search_lane_004,candidate_found,true,false,26,,2026-08-05T00:31:43.167805+00:00
EXTSEARCH-f3f7868dbf54dd0a947759a1,external_search_lane_004,candidate_found,true,false,12,,2026-08-05T00:31:50.603083+00:00
EXTSEARCH-549ae0de511b451838002d07,external_search_lane_004,candidate_found,true,false,26,,2026-08-05T00:31:59.881890+00:00
