municipality_id,municipality,state,state_fips,county_fips,place_fips,county_subdivision_fips,latitude,longitude,coordinate_source,coordinate_reference_year,coordinate_match_method,coordinate_match_confidence,coordinate_conflict_flag,lower_48_flag,alaska_flag,hawaii_flag,coordinate_missing_flag
cog_2025_163110,Macomb City,IL,17,17109,,45915,40.470149,-90.683114,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209113,Mad River,OH,39,39023,,46788,39.870348,-83.925565,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204767,Madelia,MN,27,27165,39230,,44.048164,-94.419927,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_161942,Madison,GA,13,13211,49196,,33.579038,-83.475971,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190540,Madison,MN,27,27073,39266,,45.012763,-96.189057,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_211815,Madison,OH,39,39017,,46340,39.536324,-84.425675,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164303,Madrid,IA,19,19015,48450,,41.875688,-93.820526,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_205070,Maggie Valley,NC,37,37087,40600,,35.525762,-83.061907,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_110812,Magnolia,OH,39,39151,46844,,40.653062,-81.292758,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_169647,Malcolm,NE,31,31109,30345,,40.909047,-96.866058,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193787,Malone,NY,36,36033,,44721,44.772856,-74.28157,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170553,Malverne,NY,36,36059,44787,,40.674541,-73.672101,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170678,Mamaroneck,NY,36,36119,44831,,40.936452,-73.726138,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_124273,Manalapan,FL,12,12099,42700,,26.56664,-80.040186,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170315,Manalapan,NJ,34,34025,,42990,40.282353,-74.346564,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166856,Mancelona,MI,26,26009,,50640,44.89486,-84.979559,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208392,Manistee,MI,26,26101,,50740,44.286276,-86.24874,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_169555,Manley,NE,31,31025,30415,,40.918428,-96.165733,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204999,Manlius,NY,36,36067,,45029,43.052949,-75.980474,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_202496,Manor,PA,42,42071,,46992,39.984798,-76.415482,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208465,Mantorville,MN,27,27039,39986,,44.065198,-92.747168,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193887,Mantua,OH,39,39133,47180,,41.281952,-81.222399,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_205220,Manzanita,OR,41,41057,45700,,45.716584,-123.935073,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_205688,Maple,WI,55,55031,,48725,46.607955,-91.704602,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167883,Maple Grove,MN,27,27035,,40148,46.296846,-94.01356,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_128793,Maple Lake,MN,27,27171,40220,,45.232626,-94.009546,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208475,Maple Plain,MN,27,27053,40256,,45.008633,-93.662369,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170264,Maple Shade,NJ,34,34005,,43740,39.952381,-74.994896,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166189,Mapleton,ME,23,23003,,43255,46.702008,-68.112001,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166489,Marblehead,MA,25,25009,,38400,42.495629,-70.83582,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_168977,Marceline,MO,29,29115,45866,,39.717518,-92.947351,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225665,Margaretta,OH,39,39043,,47572,41.428366,-82.828677,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208757,Margate City,NJ,34,34001,43890,,39.330913,-74.506849,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164133,Marion,IN,18,18145,,47052,39.600514,-85.738805,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_186969,Marion,OH,39,39063,,47698,41.02912,-83.58485,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167262,Markey,MI,26,26143,,51780,44.379091,-84.672927,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_101716,Marlborough,CT,09,09110,,45820,41.636439,-72.454002,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194661,Marshall,MN,27,27083,40688,,44.449061,-95.789201,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209843,Marshfield,WI,55,55141,49675,,44.663291,-90.171736,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166376,Marydel,MD,24,24011,51025,,39.113071,-75.74951,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_176490,Marysvale,UT,49,49031,48610,,38.436649,-112.261968,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_187268,Marysville,PA,42,42099,47968,,40.337629,-76.932069,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209101,Mason,OH,39,39165,48188,,39.360722,-84.295867,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_207780,Matteson,IL,17,17031,47540,,41.508871,-87.746044,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_175726,Maury City,TN,47,47033,46540,,35.814475,-89.223868,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_129115,May,MN,27,27163,,41120,45.16441,-92.834255,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204738,Mayer,MN,27,27019,41138,,44.888916,-93.894539,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_205067,McAdenville,NC,37,37071,39880,,35.265415,-81.079919,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194102,McEwen,TN,47,47085,44840,,36.109837,-87.635517,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209220,McKees Rocks,PA,42,42003,46264,,40.469019,-80.063328,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225773,McLeansboro,IL,17,17065,45824,,38.090269,-88.538611,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_135103,Meadowlakes,TX,48,48053,47330,,30.564223,-98.295075,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204788,Medford,MN,27,27147,,41444,44.175801,-93.222513,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_212147,Medford,WI,55,55119,50425,,45.135433,-90.343502,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_131268,Medina,NY,36,36073,46415,,43.219742,-78.387874,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_132690,Medina,OH,39,39103,,48804,41.177695,-81.822594,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_188039,Meeme,WI,55,55071,,50625,43.933318,-87.863709,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_211729,Melbourne,KY,21,21037,51438,,39.031927,-84.370706,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_124230,Melbourne Beach,FL,12,12009,44000,,28.066869,-80.559603,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225793,Melvern,KS,20,20139,45700,,38.507339,-95.637764,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204949,Menands,NY,36,36001,46536,,42.69118,-73.726188,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170325,Mendham,NJ,34,34027,,45360,40.801262,-74.570122,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170153,Merchantville,NJ,34,34007,45510,,39.950222,-75.050337,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167033,Meridian charter,MI,26,26065,,53140,42.725291,-84.419722,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173662,Merrill,OR,41,41035,47700,,42.025866,-121.600723,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_131404,Mexico,NY,36,36075,,46822,43.455062,-76.204628,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_124228,Mexico Beach,FL,12,12005,44300,,29.945923,-85.412254,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_191198,Miami,OH,39,39057,,49336,39.799255,-83.871516,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_171432,Michigan City,ND,38,38063,52740,,48.02442,-98.12012,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170275,Middle,NJ,34,34009,,45810,39.093265,-74.838922,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170996,Middleburgh,NY,36,36095,,46855,42.621162,-74.312553,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172877,Middlefield,OH,39,39055,,49714,41.467906,-81.039395,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_171244,Middlesex,NC,37,37127,42700,,35.789383,-78.204811,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174296,Middlesex,PA,42,42019,,49056,40.707082,-79.927088,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170317,Middletown,NJ,34,34025,,45990,40.404786,-74.071404,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_176633,Middletown Springs,VT,50,50021,,44800,43.487222,-73.125431,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_221122,Midway,NC,37,37057,42860,,35.975135,-80.220448,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173181,Mifflin,OH,39,39139,,50092,40.771407,-82.410251,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_208487,Milaca,MN,27,27095,42110,,45.758035,-93.651565,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164439,Miles,IA,19,19097,52050,,42.048121,-90.313318,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172834,Milford,OH,39,39039,,50190,41.390919,-84.740122,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_172648,Milford Center,OH,39,39159,50218,,40.179306,-83.43854,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_191386,Millcreek,PA,42,42075,,49560,40.334032,-76.210324,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_139790,Millersburg,PA,42,42043,49680,,40.543191,-76.952904,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166811,Millington,MI,26,26157,54220,,43.272814,-83.523817,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_191862,Millston,WI,55,55053,,52050,44.242637,-90.634863,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193750,Millstone,NJ,34,34025,,46560,40.213339,-74.431681,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_167613,Milroy,MN,27,27127,42362,,44.41775,-95.553595,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_169701,Minatare,NE,31,31157,32305,,41.811557,-103.500926,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193645,Miner,MO,29,29201,48656,,36.906857,-89.535886,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177479,Mineral Point,WI,55,55049,,53125,42.871128,-90.146467,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170580,Minoa,NY,36,36067,47757,,43.074279,-76.008372,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177787,Minong,WI,55,55129,,53275,46.11635,-91.927007,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_110061,Mocksville,NC,37,37059,43720,,35.899716,-80.561095,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170201,Monmouth Beach,NJ,34,34025,47130,,40.335895,-73.985608,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209362,Monongahela,PA,42,42059,,50400,39.814629,-79.946718,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170310,Monroe,NJ,34,34023,,47280,40.319482,-74.428785,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225689,Monroe,OH,39,39135,,51548,39.873578,-84.642443,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_184094,Monroe,WI,55,55045,53750,,42.603019,-89.637626,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_163416,Montgomery,IL,17,17203,,50231,40.645875,-89.224831,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170342,Montgomery,NJ,34,34035,,47580,40.426124,-74.678446,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_113680,Montgomery,TX,48,48339,49128,,30.390385,-95.698168,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170661,Monticello,NY,36,36105,48175,,41.652528,-74.68776,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_136545,Monticello,WI,55,55045,54000,,42.744662,-89.590257,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_133585,Montoursville,PA,42,42081,50720,,41.246493,-76.9167,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_163473,Montpelier,IN,18,18009,50796,,40.549779,-85.287013,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_183978,Montville,OH,39,39103,,51856,41.096631,-81.834919,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162059,Moore,ID,16,16023,54100,,43.73441,-113.36734,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_194662,Moorhead,MN,27,27027,43864,,46.864704,-96.744552,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164284,Moravia,IA,19,19007,53985,,40.891662,-92.819972,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_205005,Moreau,NY,36,36091,,48318,43.247423,-73.665699,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_225551,Morgan,IN,18,18119,,51048,39.36467,-86.888053,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166807,Morrice,MI,26,26155,55560,,42.836015,-84.184476,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_204935,Morris,NJ,34,34027,,48090,40.796131,-74.493803,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_191567,Morrison,TN,47,47177,50220,,35.607118,-85.907448,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173935,Morton,PA,42,42045,51176,,39.911583,-75.326754,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209805,Mosinee,WI,55,55073,54500,,44.79182,-89.684328,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170215,Mount Arlington,NJ,34,34027,48690,,40.920751,-74.640791,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177145,Mount Calvary,WI,55,55039,54650,,43.823838,-88.241105,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_171237,Mount Gilead,NC,37,37123,44900,,35.216362,-80.005007,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170679,Mount Kisco,NY,36,36119,48890,,41.201696,-73.728258,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170871,Mount Morris,NY,36,36051,,48956,42.664871,-77.904533,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_105442,Mount Olivet,KY,21,21201,53976,,38.530874,-84.033867,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_162997,Mount Vernon,IL,17,17081,,51193,38.338846,-88.862313,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209573,Mount Vernon,TX,48,48159,49860,,33.177431,-95.224447,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_134898,Mountain City,TN,47,47091,50400,,36.469565,-81.804891,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_123758,Mountain Village,CO,08,08113,52550,,37.932416,-107.857737,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170244,Mountainside,NJ,34,34039,48510,,40.680722,-74.360292,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_164613,Moville,IA,19,19193,54930,,42.490235,-96.067924,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174248,Muhlenberg,PA,42,42011,,52200,40.395104,-75.924885,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_169759,Mullen,NE,31,31015,,33215,42.924611,-98.507166,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_170253,Mullica,NJ,34,34001,,49410,39.598812,-74.67447,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174593,Muncy,PA,42,42081,,52280,41.254232,-76.805327,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_165851,Munfordville,KY,21,21099,54570,,37.27887,-85.898704,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_193670,Murray,NE,31,31025,33425,,40.916421,-95.927428,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_173286,Muskingum,OH,39,39167,,53452,39.481272,-81.482001,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166490,Nahant,MA,25,25009,,43580,42.41824,-70.932728,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_111928,Nanty-Glo,PA,42,42021,52616,,40.470561,-78.834011,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_132644,Napoleon,OH,39,39069,,53564,41.380618,-84.176403,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_168000,Nashwauk,MN,27,27061,,44998,47.417788,-93.202867,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_135238,Natalia,TX,48,48325,50400,,29.185467,-98.852054,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209578,Navasota,TX,48,48185,50472,,30.386399,-96.090734,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_190505,Negaunee,MI,26,26103,,56880,46.550473,-87.545345,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_209775,Neillsville,WI,55,55019,55800,,44.560316,-90.590781,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_177290,Nekoosa,WI,55,55141,55875,,44.313177,-89.907891,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_130320,Neligh,NE,31,31039,,33845,41.957415,-96.607238,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_174435,Nether Providence,PA,42,42045,,53104,39.899537,-75.365395,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_201996,Nevis,MN,27,27057,45340,,46.964831,-94.842984,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_168426,New Auburn,MN,27,27143,,45394,44.671187,-94.189307,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_112127,New Britain,PA,42,42017,,53304,40.306887,-75.2073,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_166888,New Buffalo,MI,26,26021,,57230,41.785867,-86.719456,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
cog_2025_163589,New Chicago,IN,18,18089,52776,,41.558729,-87.271706,U.S. Census Bureau 2024 National Gazetteer,2024,stable state/county/local-geography FIPS join,high,false,true,false,false,false
