search_target_id,municipality_id,municipality,state,period_start,period_end,period_label,side_scope,department_or_unit_scope,external_data_family,search_priority,expected_claim_upgrade,expected_public_availability,likely_source_families,query_primary,query_repair,linked_root_event_count,linked_mechanism_exposure_event_count,linked_claim_count,linked_external_gap_count,existing_source_reuse_count,compacted_from_raw_target_count,lane_id,lineage_raw_target_ids
EXTSEARCH-41a10a97b9710078b94fb404,cog_2025_139356,Kinderhook,NY,2020,2020,2020,non_safety,non_safety,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Kinderhook"" ""NY"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Kinderhook"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-4cd1e9290238f561ad0271e6|EXTTARGET-5edd77c29f01b39c51b6d37e|EXTTARGET-688f6966c02045ee341ec36d|EXTTARGET-6f856b58905a572b3b0247b9|EXTTARGET-b34c8d0d46242b9ba88410f6|EXTTARGET-d432c0966f7ffc2fcbd0eb73
EXTSEARCH-413d4d44fd6c78fc03b8353e,cog_2025_186694,Kingston,NY,2024,2024,2024,fire|side_independent,fire|side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Kingston"" ""NY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Kingston"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,8,0,12,0,12,external_search_lane_002,EXTTARGET-074da952cc363fc5984536bd|EXTTARGET-1b061955f30f36c627ae584b|EXTTARGET-243d93dd9067fee993728865|EXTTARGET-244dd877231cdc308d5c8bc8|EXTTARGET-2fd3ef1fc4ca4fb444c0f4bd|EXTTARGET-46af8472fb9c3a2a57bbe4c2|EXTTARGET-751b36ea98e5a0b15dae72c4|EXTTARGET-7acd655bd51b7abbff2f4b10|EXTTARGET-7f41c83a99783e73609ea509|EXTTARGET-bb01e1c08666025baf50e803|EXTTARGET-ca72709b4e83879b2c478657|EXTTARGET-dd0cfd359bfc32f7a87d26a4
EXTSEARCH-6775b5151123c399f8478a02,cog_2025_131390,Kirkland,NY,,,undated,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Kirkland"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Kirkland"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-469e29d9e7bf7c01b7bb7989|EXTTARGET-4b8bbc3582f80dc3027ce6af|EXTTARGET-5f5bb699f0de2e068d6fc1f5|EXTTARGET-693f96c4ff6da5112d9ff44c|EXTTARGET-c3230e5cdf26a415b1d0bb81|EXTTARGET-ed407f3ec00db0d2dbd8e235
EXTSEARCH-e2be3e32df56bf6ecd8e2a99,cog_2025_170495,Lake Placid,NY,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Lake Placid"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Lake Placid"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-0f5025cdc6bc99aa2180ef43|EXTTARGET-1bb6c6a870753b62930c4ec4|EXTTARGET-819739ebbdb286e0001aefb0|EXTTARGET-d6215a1ba75c707ef68c04d2|EXTTARGET-f0e9c40dc7a43061fcaa77a6|EXTTARGET-fb45d9cf018f702f0155c228
EXTSEARCH-c62b7dd66d3e158241719a3b,cog_2025_109487,Lakewood,NY,,,undated,mixed|police,mixed|police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Lakewood"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Lakewood"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,8,0,12,0,12,external_search_lane_002,EXTTARGET-06d1ca145e4d2f2903ea2710|EXTTARGET-0dfef2ece375e947119463a7|EXTTARGET-2f314548e73aa17b185d3c5b|EXTTARGET-4e6f97c19f62e1cf34051a02|EXTTARGET-58d01b771ff15548f5352329|EXTTARGET-7940d86ce822fa53e5d737f3|EXTTARGET-83176e9547a17ed5257731e8|EXTTARGET-c9b3598f15cdb585cdef344d|EXTTARGET-ca4efe0c39fef853f7d16d59|EXTTARGET-ca74af1e11100eeaa7db611f|EXTTARGET-d62a2ad82a58ef18b42a2068|EXTTARGET-f38f45f2f5afb9346f029267
EXTSEARCH-3959f436b1ad7cf77a32b201,cog_2025_170807,Lancaster,NY,2024,2024,2024,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Lancaster"" ""NY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Lancaster"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",4,13,0,12,0,24,external_search_lane_002,EXTTARGET-1c43eabbf6de8ce53bcf56da|EXTTARGET-1c43eabbf6de8ce53bcf56da|EXTTARGET-42a5815aa5715c74032f5547|EXTTARGET-42a5815aa5715c74032f5547|EXTTARGET-433962dd6709aa5e1b782c56|EXTTARGET-433962dd6709aa5e1b782c56|EXTTARGET-4e34af91797aef637912ba71|EXTTARGET-4e34af91797aef637912ba71|EXTTARGET-6073e82ddda906b1cca864a4|EXTTARGET-6073e82ddda906b1cca864a4|EXTTARGET-a4e951a033b1728a699c415c|EXTTARGET-a4e951a033b1728a699c415c|EXTTARGET-c7b5a3d3b77ebee40c01e9b0|EXTTARGET-c7b5a3d3b77ebee40c01e9b0|EXTTARGET-e0fd617c2a81c985f9558b4f|EXTTARGET-e0fd617c2a81c985f9558b4f|EXTTARGET-e1c41e566a5dc1cb12eb0ee1|EXTTARGET-e1c41e566a5dc1cb12eb0ee1|EXTTARGET-e39cd14595f240e562dfdaf6|EXTTARGET-e39cd14595f240e562dfdaf6|EXTTARGET-e92e8866058344adad982540|EXTTARGET-e92e8866058344adad982540|EXTTARGET-fdb0c725880dd53bcbb94c97|EXTTARGET-fdb0c725880dd53bcbb94c97
EXTSEARCH-b3ed32d602cc63a9c7952012,cog_2025_204982,Larchmont,NY,2024,2024,2024,fire|police,fire|police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Larchmont"" ""NY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Larchmont"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",3,13,0,12,0,18,external_search_lane_002,EXTTARGET-19b85574e9d69fc426097b33|EXTTARGET-19b85574e9d69fc426097b33|EXTTARGET-207cfaac010f32157092316c|EXTTARGET-248d6dec2a9c751ff98eeff5|EXTTARGET-248d6dec2a9c751ff98eeff5|EXTTARGET-48098fad25e567eaa3d9d61e|EXTTARGET-48098fad25e567eaa3d9d61e|EXTTARGET-8cf7ecd6822706b5687e54c9|EXTTARGET-8d148510696097b599ff1dda|EXTTARGET-8fc08db169a77348af1f2584|EXTTARGET-8fc08db169a77348af1f2584|EXTTARGET-9de0154bb3bcc40eb12978b7|EXTTARGET-9e4e2275b9276eb96fcfc1d0|EXTTARGET-9e4e2275b9276eb96fcfc1d0|EXTTARGET-d7f0dd9242f38deeedf416f9|EXTTARGET-d89d9d2ddb929c8e9eeb19c3|EXTTARGET-d89d9d2ddb929c8e9eeb19c3|EXTTARGET-da2e9579740746c84ecf6ed0
EXTSEARCH-c24c40300c0361d205cbb504,cog_2025_170916,Lysander,NY,2022,2022,2022,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Lysander"" ""NY"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Lysander"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-1b38a995bdf85754e64dc2be|EXTTARGET-3e0f1b9409090828bc02b0c0|EXTTARGET-42356e9752ae606a8a5b1e0e|EXTTARGET-74ccde6315d7aedf736bfa6a|EXTTARGET-bdae5e4bff1ab9e91e2fa69a|EXTTARGET-cd89c913973465ef1e871247
EXTSEARCH-7a4bf16b05b9bb863eeee87d,cog_2025_170871,Mount Morris,NY,2022,2022,2022,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Mount Morris"" ""NY"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Mount Morris"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_002,EXTTARGET-04b4d359470511dd30dcd685|EXTTARGET-3f3621bf304dd136abfcb81e|EXTTARGET-52a502607c8ddbdf9e62a794|EXTTARGET-6494fa6846421ecf456c11ca|EXTTARGET-840010abbbfd26ab583a7c55|EXTTARGET-d305becddbff22d7885a9f90
EXTSEARCH-b328892e19e6469ff64c19ce,cog_2025_190997,Niskayuna,NY,2018,2018,2018,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Niskayuna"" ""NY"" ""2018"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Niskayuna"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-15a56f7878ff86a3624d0dd0|EXTTARGET-7024cacbfe0bc24f3c2f9d0c|EXTTARGET-7d37e2cdbb3a4e42ea149d31|EXTTARGET-a2466f9ba6e1305620c9bd76|EXTTARGET-e5b90c4bc331eb0f041784cd|EXTTARGET-e6279403f875a46e74442c6d
EXTSEARCH-4b1aa24451dac50d61d8959c,cog_2025_190997,Niskayuna,NY,2019,2019,2019,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Niskayuna"" ""NY"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Niskayuna"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-4d60ac9632d814e8892e06c7|EXTTARGET-63019cc07bbdd99fe28dfd9d|EXTTARGET-6b1c037cb1ef4a686f2fd739|EXTTARGET-6e062e21e4ff06073302545d|EXTTARGET-73e27ae7864dd15512e7cc3b|EXTTARGET-8b3f169fe96c2cece9466ac1
EXTSEARCH-cba21678c278d552fc54ca64,cog_2025_170969,Orangetown,NY,2024,2024,2024,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Orangetown"" ""NY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Orangetown"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-090a72a8cd84e9009e1ede77|EXTTARGET-434ef966cb7acb00a37633b4|EXTTARGET-5d97b9c5df92d338e89068b4|EXTTARGET-70b3a1357daeba08b05569de|EXTTARGET-882497223c761163186a5474|EXTTARGET-d81a39ab81665008102f0c12
EXTSEARCH-c72733f7b3637ac0d8c376e8,cog_2025_186678,Orchard Park,NY,2021,2021,2021,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Orchard Park"" ""NY"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Orchard Park"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-0afbff47141b1de52509f607|EXTTARGET-3e144fae2a15f9c177ee708b|EXTTARGET-4c7286e2c144e6e6f0b703e0|EXTTARGET-67c61adc231310d2653db2a5|EXTTARGET-b6494b26d5fdf2a439e429c4|EXTTARGET-e303a6bda6ee7aabc4668a08
EXTSEARCH-6e9be421f630ff99bd92c0b0,cog_2025_170918,Otisco,NY,2021,2021,2021,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Otisco"" ""NY"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Otisco"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-09728a2b5d4b6fd08e9ba044|EXTTARGET-3653be2c6287e8e057101c73|EXTTARGET-3cf745ffad6ce2bcf2abcf0d|EXTTARGET-db0b175ed12b133471dc72f5|EXTTARGET-e25f9549a4ca9d2f701c33cf|EXTTARGET-f94dcfea6f1dbfa5534c0638
EXTSEARCH-cd1f13590ada018ef7d57118,cog_2025_171034,Owego,NY,2024,2024,2024,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Owego"" ""NY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Owego"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-29ac9c48e08e36314a9cc679|EXTTARGET-66020c9af3ed5d55c8f4104c|EXTTARGET-72451500e6629fa3ecc6bbae|EXTTARGET-79e1ed823c4b08ed86fd726a|EXTTARGET-bdeb19e7955a35131718d071|EXTTARGET-fee169bb1505db9cd40f0067
EXTSEARCH-4a599ec7c8844e8b3b10870b,cog_2025_208900,Pittsford,NY,,,undated,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Pittsford"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Pittsford"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-2a9fb48cff597290077cb589|EXTTARGET-5762e93528868efe45c3c93d|EXTTARGET-63a8ca3dc0a4fbabc0bedd94|EXTTARGET-a5db127272d6254bb9d7a86f|EXTTARGET-ae45f546d71b4d34aef3e38d|EXTTARGET-ef47eba93f1be3ef14b8b7ea
EXTSEARCH-1269da56f9a8184e6b09d865,cog_2025_190970,Port Jervis,NY,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Port Jervis"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Port Jervis"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,6,0,6,0,12,external_search_lane_002,EXTTARGET-0dabff4bf95d5616d85e96f9|EXTTARGET-0dabff4bf95d5616d85e96f9|EXTTARGET-32a90746acedfa447d3ac498|EXTTARGET-32a90746acedfa447d3ac498|EXTTARGET-66504d920e8442bb8dfa7df8|EXTTARGET-66504d920e8442bb8dfa7df8|EXTTARGET-80a861ca97bf8da3e75d564c|EXTTARGET-80a861ca97bf8da3e75d564c|EXTTARGET-b08bfe6694a945cfbea5b324|EXTTARGET-b08bfe6694a945cfbea5b324|EXTTARGET-b5006b285bf1b4db7136cadb|EXTTARGET-b5006b285bf1b4db7136cadb
EXTSEARCH-2f13de3771e11aefbe4c8226,cog_2025_170653,Sag Harbor,NY,,,undated,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Sag Harbor"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Sag Harbor"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-028aed3cbfa7ead93d39a0be|EXTTARGET-172a33968d1856d17cb37009|EXTTARGET-2b318d932a824d22918f501f|EXTTARGET-50fc4c469b61d47bbbcc30fe|EXTTARGET-686583dd1aa215cba0f5e86f|EXTTARGET-7896cc3f8085b5c79275b806
EXTSEARCH-15076da2ebf3509297ef781c,cog_2025_170629,South Glens Falls,NY,2018,2018,2018,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""South Glens Falls"" ""NY"" ""2018"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""South Glens Falls"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-2695454afc21dae74a37cba7|EXTTARGET-5b791e2763d2a28f7f4a7b6a|EXTTARGET-6a5196771c7b83669ad12d82|EXTTARGET-865b14292285f276135bef56|EXTTARGET-ad644dc00dc1c11d3b2540fa|EXTTARGET-f6d6c767618de0113f1f47ec
EXTSEARCH-13b9eb444749358ef0f29cf6,cog_2025_170629,South Glens Falls,NY,2022,2022,2022,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""South Glens Falls"" ""NY"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""South Glens Falls"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-5f3402b343116d0efee149ea|EXTTARGET-c0d6f28728b773819bd2173f|EXTTARGET-cb7ba7f0849abd957e373693|EXTTARGET-e0d453eddb2200adffe9954d|EXTTARGET-f9ccfa2ba8d650cc201cf455|EXTTARGET-fe1a756d96e895dbed2ef441
EXTSEARCH-627ba5af448bcfecc5798901,cog_2025_170684,Tuckahoe,NY,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Tuckahoe"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Tuckahoe"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_002,EXTTARGET-2160ff0d62ae0048b7ecf001|EXTTARGET-405e57c4b3afb96fd1df2e3a|EXTTARGET-98271b3633e7c26ef16a7770|EXTTARGET-c1e3f1e56b2402848f5f2d11|EXTTARGET-f0d87313fc22891e6e82b3d9|EXTTARGET-f2e382da3d32a806e85e1bf3
EXTSEARCH-d831f1ea3012a413df25203e,cog_2025_131311,Vestal,NY,2024,2024,2024,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Vestal"" ""NY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Vestal"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-2f9f294bb71354613286a8cf|EXTTARGET-933a64e56ea01ff1e86ca20e|EXTTARGET-94241fce79de95af7a1165af|EXTTARGET-c4ced285de8a3718a41dac55|EXTTARGET-ca720629ddc8a8b5f6a2f82b|EXTTARGET-f274c31f265599cb7e0af64a
EXTSEARCH-178e3865d587b2ce8483acc0,cog_2025_171081,Warsaw,NY,2024,2024,2024,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Warsaw"" ""NY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Warsaw"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_002,EXTTARGET-0b5ccc5992db990ab90e5647|EXTTARGET-1aebaa99f7e432973646528b|EXTTARGET-3bf1eb0ed94eeab61449e174|EXTTARGET-82213b084ae46b6fc4aafa07|EXTTARGET-f5521686d3474ffb3531f3fe|EXTTARGET-f85ed133bece7f40ef20bbfe
