hex_cell_id,geography_panel,mechanism_view_name,safety_event_count,non_safety_event_count,event_count_difference,interpretation_guard
ALASKA_INSET-cog_2025_160773,alaska_inset,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,compensation_outcome:base_wage_change,1,1,0,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,compensation_outcome:benefit_cost_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,compensation_outcome:longevity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,compensation_outcome:no_direct_compensation_outcome,2,0,2,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,compensation_outcome:non_base_compensation_other,9,0,9,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,compensation_outcome:reimbursement,2,0,2,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,compensation_outcome:retroactive_pay,13,2,11,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,compensation_outcome:step_progression,4,0,4,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,compensation_outcome:uniform_or_equipment_allowance,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,institutional_channel:budget_pay_plan_process,4,0,4,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,institutional_channel:collective_bargaining,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,institutional_channel:none_identified,24,2,22,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,institutional_channel:settlement_or_mou,2,0,2,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,pressure_channel:bargaining_leverage,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,pressure_channel:fiscal_constraint,4,0,4,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,pressure_channel:none_identified,24,2,22,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,timing_implementation:one_time,4,0,4,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,timing_implementation:payroll_effective_date,20,2,18,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,timing_implementation:recurring,7,1,6,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,timing_implementation:retroactive,13,2,11,event-count difference; not prevalence difference
CONUS50-+00014-+00018,lower_48,timing_implementation:unclear,3,0,3,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,compensation_outcome:across_the_board_raise,3,1,2,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,compensation_outcome:benefit_cost_change,1,1,0,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,compensation_outcome:cola_cpi_adjustment,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,compensation_outcome:retroactive_pay,12,1,11,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,compensation_outcome:step_progression,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,compensation_outcome:stipend_or_premium,2,0,2,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,compensation_outcome:uniform_or_equipment_allowance,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,institutional_channel:none_identified,15,1,14,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,pressure_channel:fiscal_constraint,2,0,2,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,pressure_channel:none_identified,14,1,13,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,pressure_channel:vacancy_pressure,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,timing_implementation:one_time,2,0,2,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,timing_implementation:payroll_effective_date,12,1,11,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,timing_implementation:recurring,7,1,6,event-count difference; not prevalence difference
CONUS50-+00014-+00019,lower_48,timing_implementation:retroactive,12,1,11,event-count difference; not prevalence difference
CONUS50-+00014-+00020,lower_48,compensation_outcome:no_direct_compensation_outcome,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00020,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00020,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00020,lower_48,timing_implementation:budget_appropriation,1,0,1,event-count difference; not prevalence difference
CONUS50-+00014-+00020,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00005,lower_48,compensation_outcome:no_direct_compensation_outcome,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00005,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00005,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00005,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00011,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00011,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00011,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00011,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00011,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00013,lower_48,compensation_outcome:classification_band_change,2,0,2,event-count difference; not prevalence difference
CONUS50-+00015-+00013,lower_48,compensation_outcome:retroactive_pay,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00013,lower_48,institutional_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00013,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00013,lower_48,pressure_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00013,lower_48,timing_implementation:ordinance_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00013,lower_48,timing_implementation:payroll_effective_date,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00013,lower_48,timing_implementation:retroactive,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,compensation_outcome:across_the_board_raise,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,compensation_outcome:holiday_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,compensation_outcome:no_direct_compensation_outcome,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,compensation_outcome:retroactive_pay,5,0,5,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,institutional_channel:budget_pay_plan_process,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,institutional_channel:none_identified,7,0,7,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,pressure_channel:fiscal_constraint,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,pressure_channel:market_recruitment_retention,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,pressure_channel:none_identified,6,0,6,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,timing_implementation:one_time,2,0,2,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,timing_implementation:payroll_effective_date,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,timing_implementation:recurring,4,0,4,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,timing_implementation:retroactive,5,0,5,event-count difference; not prevalence difference
CONUS50-+00015-+00014,lower_48,timing_implementation:unclear,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,compensation_outcome:across_the_board_raise,2,0,2,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,compensation_outcome:classification_band_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,compensation_outcome:holiday_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,compensation_outcome:lump_sum,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,compensation_outcome:no_direct_compensation_outcome,0,3,-3,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,compensation_outcome:non_base_compensation_other,4,0,4,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,compensation_outcome:retroactive_pay,8,0,8,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,compensation_outcome:step_progression,1,1,0,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,compensation_outcome:stipend_or_premium,2,0,2,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,institutional_channel:budget_pay_plan_process,0,4,-4,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,institutional_channel:collective_bargaining,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,institutional_channel:none_identified,12,0,12,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,institutional_channel:ordinance_council_adoption,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,pressure_channel:bargaining_leverage,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,pressure_channel:fiscal_constraint,0,4,-4,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,pressure_channel:none_identified,12,0,12,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,timing_implementation:one_time,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,timing_implementation:payroll_effective_date,9,3,6,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,timing_implementation:recurring,4,1,3,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,timing_implementation:retroactive,8,0,8,event-count difference; not prevalence difference
CONUS50-+00015-+00015,lower_48,timing_implementation:unclear,2,0,2,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,compensation_outcome:across_the_board_raise,5,0,5,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,compensation_outcome:classification_band_change,2,0,2,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,compensation_outcome:cola_cpi_adjustment,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,compensation_outcome:no_direct_compensation_outcome,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,compensation_outcome:non_base_compensation_other,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,compensation_outcome:retroactive_pay,15,1,14,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,compensation_outcome:step_progression,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,compensation_outcome:uniform_or_equipment_allowance,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,institutional_channel:budget_pay_plan_process,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,institutional_channel:none_identified,21,1,20,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,institutional_channel:settlement_or_mou,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,pressure_channel:fiscal_constraint,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,pressure_channel:inflation_indexing,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,pressure_channel:none_identified,21,1,20,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,timing_implementation:one_time,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,timing_implementation:payroll_effective_date,16,1,15,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,timing_implementation:recurring,6,0,6,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,timing_implementation:retroactive,15,1,14,event-count difference; not prevalence difference
CONUS50-+00015-+00016,lower_48,timing_implementation:unclear,2,0,2,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,compensation_outcome:across_the_board_raise,4,0,4,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,compensation_outcome:base_wage_change,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,compensation_outcome:no_direct_compensation_outcome,8,1,7,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,compensation_outcome:non_base_compensation_other,3,0,3,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,compensation_outcome:retroactive_pay,8,1,7,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,compensation_outcome:step_progression,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,institutional_channel:budget_pay_plan_process,7,1,6,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,institutional_channel:none_identified,13,1,12,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,pressure_channel:fiscal_constraint,7,1,6,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,pressure_channel:market_recruitment_retention,2,0,2,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,pressure_channel:none_identified,12,1,11,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,timing_implementation:one_time,4,1,3,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,timing_implementation:payroll_effective_date,15,2,13,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,timing_implementation:recurring,7,0,7,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,timing_implementation:retroactive,8,1,7,event-count difference; not prevalence difference
CONUS50-+00015-+00017,lower_48,timing_implementation:unclear,2,0,2,event-count difference; not prevalence difference
CONUS50-+00015-+00019,lower_48,compensation_outcome:across_the_board_raise,3,1,2,event-count difference; not prevalence difference
CONUS50-+00015-+00019,lower_48,compensation_outcome:retroactive_pay,2,1,1,event-count difference; not prevalence difference
CONUS50-+00015-+00019,lower_48,compensation_outcome:stipend_or_premium,1,0,1,event-count difference; not prevalence difference
CONUS50-+00015-+00019,lower_48,institutional_channel:none_identified,3,2,1,event-count difference; not prevalence difference
CONUS50-+00015-+00019,lower_48,pressure_channel:none_identified,3,2,1,event-count difference; not prevalence difference
CONUS50-+00015-+00019,lower_48,timing_implementation:payroll_effective_date,3,2,1,event-count difference; not prevalence difference
CONUS50-+00015-+00019,lower_48,timing_implementation:recurring,3,1,2,event-count difference; not prevalence difference
CONUS50-+00015-+00019,lower_48,timing_implementation:retroactive,2,1,1,event-count difference; not prevalence difference
CONUS50-+00016-+00006,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00006,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00006,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00006,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00006,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00006,lower_48,timing_implementation:budget_appropriation,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00006,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00006,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00006,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00007,lower_48,compensation_outcome:overtime,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00016-+00007,lower_48,institutional_channel:none_identified,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00016-+00007,lower_48,pressure_channel:none_identified,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00016-+00007,lower_48,timing_implementation:recurring,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,compensation_outcome:across_the_board_raise,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,compensation_outcome:cola_cpi_adjustment,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,compensation_outcome:holiday_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,compensation_outcome:no_direct_compensation_outcome,3,3,0,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,compensation_outcome:stipend_or_premium,0,1,-1,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,institutional_channel:budget_pay_plan_process,3,4,-1,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,institutional_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,pressure_channel:fiscal_constraint,3,4,-1,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,pressure_channel:inflation_indexing,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,pressure_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,timing_implementation:payroll_effective_date,6,4,2,event-count difference; not prevalence difference
CONUS50-+00016-+00014,lower_48,timing_implementation:recurring,3,1,2,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,compensation_outcome:longevity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,compensation_outcome:no_direct_compensation_outcome,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,compensation_outcome:non_base_compensation_other,3,0,3,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,compensation_outcome:step_progression,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,institutional_channel:budget_pay_plan_process,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,institutional_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,pressure_channel:fiscal_constraint,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,pressure_channel:none_identified,3,0,3,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,timing_implementation:payroll_effective_date,5,0,5,event-count difference; not prevalence difference
CONUS50-+00016-+00015,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,compensation_outcome:across_the_board_raise,5,0,5,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,compensation_outcome:benefit_cost_change,3,0,3,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,compensation_outcome:longevity,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,compensation_outcome:lump_sum,4,0,4,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,compensation_outcome:no_direct_compensation_outcome,3,0,3,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,compensation_outcome:non_base_compensation_other,6,0,6,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,compensation_outcome:overtime,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,compensation_outcome:retroactive_pay,22,0,22,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,compensation_outcome:uniform_or_equipment_allowance,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,institutional_channel:budget_pay_plan_process,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,institutional_channel:none_identified,28,0,28,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,institutional_channel:ordinance_council_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,institutional_channel:settlement_or_mou,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,pressure_channel:fiscal_constraint,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,pressure_channel:none_identified,28,0,28,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,timing_implementation:one_time,8,0,8,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,timing_implementation:ordinance_adoption,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,timing_implementation:payroll_effective_date,22,0,22,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,timing_implementation:recurring,10,0,10,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,timing_implementation:retroactive,22,0,22,event-count difference; not prevalence difference
CONUS50-+00016-+00016,lower_48,timing_implementation:unclear,3,0,3,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,compensation_outcome:base_wage_change,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,compensation_outcome:holiday_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,compensation_outcome:lump_sum,2,0,2,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,compensation_outcome:no_direct_compensation_outcome,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,compensation_outcome:non_base_compensation_other,3,1,2,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,compensation_outcome:retroactive_pay,9,0,9,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,institutional_channel:budget_pay_plan_process,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,institutional_channel:collective_bargaining,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,institutional_channel:none_identified,12,1,11,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,pressure_channel:bargaining_leverage,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,pressure_channel:fiscal_constraint,1,0,1,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,pressure_channel:none_identified,12,1,11,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,timing_implementation:one_time,6,0,6,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,timing_implementation:payroll_effective_date,10,1,9,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,timing_implementation:recurring,4,0,4,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,timing_implementation:retroactive,9,0,9,event-count difference; not prevalence difference
CONUS50-+00016-+00017,lower_48,timing_implementation:unclear,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00008,lower_48,compensation_outcome:across_the_board_raise,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00008,lower_48,compensation_outcome:benefit_cost_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00008,lower_48,compensation_outcome:retroactive_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00008,lower_48,institutional_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00008,lower_48,pressure_channel:none_identified,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00008,lower_48,timing_implementation:payroll_effective_date,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00008,lower_48,timing_implementation:recurring,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00008,lower_48,timing_implementation:retroactive,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,compensation_outcome:across_the_board_raise,2,0,2,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,compensation_outcome:base_wage_change,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,compensation_outcome:no_direct_compensation_outcome,3,1,2,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,compensation_outcome:non_base_compensation_other,3,0,3,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,compensation_outcome:retroactive_pay,7,0,7,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,institutional_channel:budget_pay_plan_process,3,1,2,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,institutional_channel:none_identified,10,0,10,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,pressure_channel:fiscal_constraint,3,1,2,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,pressure_channel:none_identified,10,0,10,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,timing_implementation:one_time,3,0,3,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,timing_implementation:payroll_effective_date,9,1,8,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,timing_implementation:recurring,3,0,3,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,timing_implementation:retroactive,7,0,7,event-count difference; not prevalence difference
CONUS50-+00017-+00015,lower_48,timing_implementation:unclear,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:across_the_board_raise,9,0,9,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:base_wage_change,2,0,2,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:benefit_cost_change,3,0,3,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:holiday_pay,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:longevity,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:lump_sum,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:no_direct_compensation_outcome,3,0,3,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:non_base_compensation_other,7,1,6,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:overtime,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:retroactive_pay,18,0,18,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:step_progression,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,compensation_outcome:uniform_or_equipment_allowance,4,0,4,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,institutional_channel:budget_pay_plan_process,2,0,2,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,institutional_channel:collective_bargaining,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,institutional_channel:none_identified,27,1,26,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,institutional_channel:settlement_or_mou,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,pressure_channel:bargaining_leverage,1,0,1,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,pressure_channel:fiscal_constraint,2,0,2,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,pressure_channel:none_identified,28,1,27,event-count difference; not prevalence difference
CONUS50-+00017-+00016,lower_48,timing_implementation:one_time,3,0,3,event-count difference; not prevalence difference
