search_target_id,municipality_id,municipality,state,period_start,period_end,period_label,side_scope,department_or_unit_scope,external_data_family,search_priority,expected_claim_upgrade,expected_public_availability,likely_source_families,query_primary,query_repair,linked_root_event_count,linked_mechanism_exposure_event_count,linked_claim_count,linked_external_gap_count,existing_source_reuse_count,compacted_from_raw_target_count,lane_id,lineage_raw_target_ids
EXTSEARCH-3c97dc09b3ef1b62af248b6b,cog_2025_170264,Maple Shade,NJ,2026,2026,2026,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Maple Shade"" ""NJ"" ""2026"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Maple Shade"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-2e029a0f10a81b745f051043|EXTTARGET-624a84f85d6350d2bf0bd1d8|EXTTARGET-78b7f96c37ea97bf3fac12ee|EXTTARGET-d11257c7f04e192b6a134459|EXTTARGET-eed668225e00ff8325bd80e2|EXTTARGET-f7bbcb4fcb9bcf1f54eeca5e
EXTSEARCH-44892acacce2cc19115a7145,cog_2025_170325,Mendham,NJ,2020,2020,2020,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Mendham"" ""NJ"" ""2020"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Mendham"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-0122fe1762cad3c7614aecdc|EXTTARGET-0715bca953b18adf55f1352e|EXTTARGET-12d3d78a6b9e8398973d306d|EXTTARGET-5207d674296fd18490efb522|EXTTARGET-6862e18dc68975fb5bbf674d|EXTTARGET-fd15b56b04d4ecca40a0f041
EXTSEARCH-5992e607273e28a053aea63c,cog_2025_170325,Mendham,NJ,2022,2022,2022,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Mendham"" ""NJ"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Mendham"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-4c4360bd2ac58488663b46a4|EXTTARGET-899bab309fce8eeaded3025f|EXTTARGET-93131f0d2c099191e03d2420|EXTTARGET-ac095a47f9ef3ff776429d99|EXTTARGET-ef1f3eea56039a71e3fa40f5|EXTTARGET-fb9e2a7688d0c327b16d8cc3
EXTSEARCH-acaed9c8b2f262db4fa6f561,cog_2025_170275,Middle,NJ,2019,2019,2019,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Middle"" ""NJ"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Middle"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-1c0a18a4c2093c4f583572ea|EXTTARGET-381f3fa5015ddf9f38c79dd3|EXTTARGET-b459100442cade9ddb8fb19d|EXTTARGET-ce7267e5227e1499e8fc275f|EXTTARGET-cf40883488143bf80b96419a|EXTTARGET-d0351f63d59ed2c5a32be634
EXTSEARCH-a2d51556e64047c467d27727,cog_2025_170317,Middletown,NJ,2024,2024,2024,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Middletown"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Middletown"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-8da2020eea9db60d587bd1f5|EXTTARGET-8e9db57afce06d700fb92f48|EXTTARGET-963d05d048e1a941d1779ee3|EXTTARGET-9a8ff8d2197a93a58e8fa686|EXTTARGET-ced80404a83380c0b1368106|EXTTARGET-fe65ac06e277b999ee6aedd9
EXTSEARCH-8bc5ee16d2c6ea9bed48a95f,cog_2025_193750,Millstone,NJ,2023,2023,2023,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Millstone"" ""NJ"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Millstone"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,5,0,6,0,12,external_search_lane_001,EXTTARGET-0583eb0ebf2e7e4c77894abb|EXTTARGET-0583eb0ebf2e7e4c77894abb|EXTTARGET-337b5969b424de35b6494980|EXTTARGET-337b5969b424de35b6494980|EXTTARGET-6af8287a60f4e332fcc10c21|EXTTARGET-6af8287a60f4e332fcc10c21|EXTTARGET-7efd3ddfff69019e62ea2efd|EXTTARGET-7efd3ddfff69019e62ea2efd|EXTTARGET-acc5318d1e322349078aa65f|EXTTARGET-acc5318d1e322349078aa65f|EXTTARGET-d4bb7c2ff0f4249fcb2928ec|EXTTARGET-d4bb7c2ff0f4249fcb2928ec
EXTSEARCH-8be6f5ced925c39439f2d018,cog_2025_204935,Morris,NJ,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Morris"" ""NJ"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Morris"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-627eae7629bfff4a6ef506e9|EXTTARGET-82632a286997cca51eb4f5e5|EXTTARGET-8e3beb69d9aacba94875e0c6|EXTTARGET-c04ad0528dfce30655c86697|EXTTARGET-e485533c83e35f7682e337e4|EXTTARGET-e885d04237d99dc40116009d
EXTSEARCH-9fb684c65a84c0424a38a527,cog_2025_170311,North Brunswick,NJ,2022,2022,2022,non_safety,non_safety,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""North Brunswick"" ""NJ"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""North Brunswick"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",3,12,0,12,0,18,external_search_lane_001,EXTTARGET-19fe9e092ba8f4868ea227b8|EXTTARGET-2c117f84060dc7376e8033dd|EXTTARGET-2c117f84060dc7376e8033dd|EXTTARGET-331f2276744c4b97051b8305|EXTTARGET-5ac72017ebcbbd5dd2e2a5af|EXTTARGET-6c69461dbe2e8ca53279e469|EXTTARGET-6ed30b479e5f34910e7dbe2d|EXTTARGET-6ed30b479e5f34910e7dbe2d|EXTTARGET-7092d746a304050f49980a23|EXTTARGET-7092d746a304050f49980a23|EXTTARGET-710225f32ac411e75efc3d60|EXTTARGET-710225f32ac411e75efc3d60|EXTTARGET-894279d189c1add3d2aadde7|EXTTARGET-894279d189c1add3d2aadde7|EXTTARGET-afaff0100201b826d9a62ac6|EXTTARGET-afaff0100201b826d9a62ac6|EXTTARGET-b7068569398a31beb31574bc|EXTTARGET-fac26157c82b2fffbafc94f4
EXTSEARCH-277cdac2cd21ff58f9478f93,cog_2025_170311,North Brunswick,NJ,2024,2024,2024,non_safety,non_safety,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""North Brunswick"" ""NJ"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""North Brunswick"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,7,0,6,0,12,external_search_lane_001,EXTTARGET-30e702ad03df83c526f16b88|EXTTARGET-30e702ad03df83c526f16b88|EXTTARGET-8c806fe2669dea5a795f422c|EXTTARGET-8c806fe2669dea5a795f422c|EXTTARGET-ac822a663bb4c55cae13df0a|EXTTARGET-ac822a663bb4c55cae13df0a|EXTTARGET-af78a62b4e13ea5a2a81171d|EXTTARGET-af78a62b4e13ea5a2a81171d|EXTTARGET-c524545affa46fef283b59e6|EXTTARGET-c524545affa46fef283b59e6|EXTTARGET-f5bee7eb6f179d93c0fd4018|EXTTARGET-f5bee7eb6f179d93c0fd4018
EXTSEARCH-27495f06fafffbd3be35ca7e,cog_2025_130886,Nutley,NJ,2023,2023,2023,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Nutley"" ""NJ"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Nutley"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-430969cb26a3bb12eda98c60|EXTTARGET-5548f486c31d6782eba29a0d|EXTTARGET-6222852d4ccafa4150d32619|EXTTARGET-644f4334ceb499036892f95c|EXTTARGET-94a051c7a2cba548fa1338f9|EXTTARGET-ef1a185236bef1204ce25414
EXTSEARCH-7744823a5e3ce7680592d0eb,cog_2025_170131,Old Tappan,NJ,2015,2015,2015,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Old Tappan"" ""NJ"" ""2015"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Old Tappan"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_001,EXTTARGET-41be1157b16bf322e9715a3c|EXTTARGET-4b4e58383c6c43c050ccfb07|EXTTARGET-5cbc7b331290d6e6844fda1a|EXTTARGET-68a60f29388e5d0dc3670340|EXTTARGET-96a8e185a100fa47939a352c|EXTTARGET-b97f62f414b096bce7690237
EXTSEARCH-29765911bf06faa41a41b826,cog_2025_170188,Pennington,NJ,2022,2022,2022,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Pennington"" ""NJ"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Pennington"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-1035ba0062884ea7ea978bb7|EXTTARGET-13957d90b9f641c44cadc8e9|EXTTARGET-471ffeccd4e9a1ea06dc9d3d|EXTTARGET-7daa4e79e737cc4f45d1e0c7|EXTTARGET-aaf25a533e0eabcac4c544bf|EXTTARGET-cfdf3e4c66bf28eb1cb344aa
EXTSEARCH-e868d7050b4dd3aafa451a47,cog_2025_130876,South Hackensack,NJ,2023,2023,2023,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""South Hackensack"" ""NJ"" ""2023"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""South Hackensack"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-3450bf87c1f1185c185fbd35|EXTTARGET-3c09ab297805e887e7c52d84|EXTTARGET-52945a02bdb650d616c566bd|EXTTARGET-7a567fb68f57756982212c55|EXTTARGET-904cb82b4e085f8ee8054096|EXTTARGET-e587901e4af0de396dcfb056
EXTSEARCH-c592c4d168856098e0d814eb,cog_2025_208774,Stanhope,NJ,2021,2021,2021,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Stanhope"" ""NJ"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Stanhope"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-289259a2159208570e886da8|EXTTARGET-353c25d65efc56a11c4c66c4|EXTTARGET-473933b8aeaefb2b8bfb4cd5|EXTTARGET-47b4699b6ff8805d245a4b3c|EXTTARGET-500431fae5dac9be427854a6|EXTTARGET-98ec6320dc5c3a90db3a772b
EXTSEARCH-8328548d92d9a9775e33c5cb,cog_2025_190904,Tewksbury,NJ,2022,2022,2022,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Tewksbury"" ""NJ"" ""2022"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Tewksbury"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-17de2f02977116f175af3040|EXTTARGET-78b29ac4191b304c8e67f770|EXTTARGET-7d311a7738fe9af8c96c8ee8|EXTTARGET-a6dbb167ec7d2ae2be61620d|EXTTARGET-c295582e751eeb878f138c09|EXTTARGET-c3e56a8c1899ef8841a9f6e7
EXTSEARCH-f125f6de351d88c5d1058fca,cog_2025_109138,Upper,NJ,2025,2025,2025,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Upper"" ""NJ"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Upper"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-4caa9e39a6dad0dd5f7ec9c7|EXTTARGET-59ff284e461462feb2fa5f81|EXTTARGET-7262e14cf008a249faa727dd|EXTTARGET-93f492137806024fcb271972|EXTTARGET-97df534b6c84804dd99ed86a|EXTTARGET-9ad81ef6d8a205415db4f0ab
EXTSEARCH-d643c15f676c5998bc6b78e1,cog_2025_225018,Washington,NJ,2019,2019,2019,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Washington"" ""NJ"" ""2019"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Washington"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,9,0,6,0,12,external_search_lane_001,EXTTARGET-26da584578a0ba49e488738b|EXTTARGET-26da584578a0ba49e488738b|EXTTARGET-6c8e7dc9f41b41a341f95961|EXTTARGET-6c8e7dc9f41b41a341f95961|EXTTARGET-b35c2ae969a33a81d7778ab1|EXTTARGET-b35c2ae969a33a81d7778ab1|EXTTARGET-ce566d23c7311cc09f884990|EXTTARGET-ce566d23c7311cc09f884990|EXTTARGET-e552c03e2d70c98151b6cbf5|EXTTARGET-e552c03e2d70c98151b6cbf5|EXTTARGET-ea8ad43988d8b5d97d7feaa0|EXTTARGET-ea8ad43988d8b5d97d7feaa0
EXTSEARCH-2062f238c6ccc2c080bc20de,cog_2025_130877,Wyckoff,NJ,2017,2017,2017,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Wyckoff"" ""NJ"" ""2017"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Wyckoff"" ""NJ"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,6,0,6,0,6,external_search_lane_001,EXTTARGET-195548660aeb4e771028cba1|EXTTARGET-1c4aef4e1683a6b72ede46a2|EXTTARGET-84a5c45efc86c963acefee45|EXTTARGET-a9fbbadcf81cb36ad5bf6f8c|EXTTARGET-b531bc1ee7cd70462e11149e|EXTTARGET-fc83e05f330b6d0b57ec8729
EXTSEARCH-ba2900c5ebd9c9df31865fd6,cog_2025_170800,Alden,NY,2025,2025,2025,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Alden"" ""NY"" ""2025"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Alden"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,5,0,6,0,6,external_search_lane_001,EXTTARGET-3009e7dbcafe84d7ea482065|EXTTARGET-652c091761806d4e2bd5d5d2|EXTTARGET-710a3af7952d1dfa65c48643|EXTTARGET-9ebd2c7b5b7b404feee7d387|EXTTARGET-b3d5a71407edc290d8d91d97|EXTTARGET-fab06b179719b447fc6a074d
EXTSEARCH-4da105770582a96dbdd1561d,cog_2025_170800,Alden,NY,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Alden"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Alden"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",2,7,0,6,0,12,external_search_lane_001,EXTTARGET-081082aa0aa86b2012e814f1|EXTTARGET-081082aa0aa86b2012e814f1|EXTTARGET-9322ce290981e2d6c68c8ba7|EXTTARGET-9322ce290981e2d6c68c8ba7|EXTTARGET-9f0d9cb2aca4b4f09deb9ef3|EXTTARGET-9f0d9cb2aca4b4f09deb9ef3|EXTTARGET-b98c7aee2a5eef01947e1469|EXTTARGET-b98c7aee2a5eef01947e1469|EXTTARGET-dd85998660d52ba905adb54d|EXTTARGET-dd85998660d52ba905adb54d|EXTTARGET-e8d63c09c56a873de7eb2ed2|EXTTARGET-e8d63c09c56a873de7eb2ed2
EXTSEARCH-468965fdbb7e8e9a9570bddd,cog_2025_170675,Ardsley,NY,2021,2021,2021,police,police,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Ardsley"" ""NY"" ""2021"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Ardsley"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_001,EXTTARGET-0f9fce87e3dd12701e85e401|EXTTARGET-3c4cf553e40eff21b58b96d8|EXTTARGET-42682a3513369dc690f1421c|EXTTARGET-b2fdb37a44d3fcbb6c407568|EXTTARGET-eb0bd673d525f148c6414268|EXTTARGET-f3d3f91e766465284153aa33
EXTSEARCH-ea89b26560bdb226ca3ba0c7,cog_2025_170801,Aurora,NY,,,undated,all_units,all_units,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Aurora"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Aurora"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,7,0,6,0,6,external_search_lane_001,EXTTARGET-2a6a3e3111b9896899374f9e|EXTTARGET-33b910babb1a8cc75dfb94dc|EXTTARGET-361c295b9052eda7e879f1c8|EXTTARGET-6dc2edc5df058a4c208ba4ac|EXTTARGET-8b25ccf852616af98e710e8d|EXTTARGET-904617537ecf47fa84bccd9c
EXTSEARCH-57945db44fbf373e11f14ad8,cog_2025_131431,Avoca,NY,2024,2024,2024,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Avoca"" ""NY"" ""2024"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Avoca"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-014de4b63fbd6a20050dedfa|EXTTARGET-0d3e8c37167d17612a9d7715|EXTTARGET-1f463554365017a2d7fb6da3|EXTTARGET-892d241730708f2134a4754c|EXTTARGET-bff58cb0980675b733b9605a|EXTTARGET-ea1719150b158a41a807046a
EXTSEARCH-fd7a18bd98c2bcc987e776a2,cog_2025_131431,Avoca,NY,,,undated,side_independent,side_independent,benefits_and_total_compensation|implementation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,Tier 1,"implementation, payroll, workforce, progression, benefit, and staffing gaps linked to this municipality-period action bundle",moderate,official municipal payroll/open data|adopted budget|HR/staffing report|ordinance/resolution|compensation study|benefits schedule,"""Avoca"" ""NY"" ""municipal"" payroll salaries earnings overtime budget authorized positions vacancies staffing recruitment retention turnover salary step schedule ordinance resolution pay plan pension health contribution compensation study","""Avoca"" ""NY"" site:.gov (budget OR payroll OR ""salary schedule"" OR staffing OR vacancies OR ""compensation study"")",1,4,0,6,0,6,external_search_lane_001,EXTTARGET-4dd7255490edc99a3cb2ba84|EXTTARGET-570f307d25ffa9554cfc2fbc|EXTTARGET-5ac007a1096e3d4af10bfef6|EXTTARGET-60be39ae2bf3c6dc5279c525|EXTTARGET-930ea09af6de405d4c6b4c04|EXTTARGET-d97075ed3c574e8448f47661
