canonical_candidate_id,wave_1_candidate_ids,wave_2_candidate_ids,candidate_url,normalized_url,candidate_title,candidate_snippet,candidate_domain,official_source_flag_from_search,municipality,state,period,side_scope,department_scope,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrades,original_external_data_families,search_priority,source_quality_score,candidate_relevance_score,prior_provisional_bucket,prior_provisional_family,duplicate_linkage_status,search_wave_provenance,search_target_ids,search_call_ids,query_versions,source_candidate_id,discovered_at,likely_source_type_from_search,likely_file_type_from_search,review_id,primary_external_data_family,secondary_external_data_families,direct_staffing_relevance,administrative_source_type,primary_source_quality,claim_upgrade_tags,administrative_directness_score,official_source_score,expected_field_yield_score,event_linkage_score,claim_upgrade_score,verification_priority_score,duplicate_risk_score,navigation_risk_score,review_confidence_score,reason_codes,concise_review_rationale,review_confidence,final_priority_bucket,official_source_flag,review_method,candidate_review_lane_id,reviewed_at
RESCAND-f0c6cd4f30fec2aaaf3c6c82,,RESCAND-f0c6cd4f30fec2aaaf3c6c82,https://monticellomn.gov/AgendaCenter/ViewFile/Agenda/_01122026-1229?packet=true,https://monticellomn.gov/AgendaCenter/ViewFile/Agenda/_01122026-1229?packet=true,,"I searched for **metadata-only candidate discovery** matching your target pattern: - **Municipality:** “Balkan”, **MN** - **Period:** **2022** - **Side/event/missing field:** unclear (you indicated *unclear actual wages paid, total earnings, overtime, premiums, retroactive payments*) - **Source-family target:** “**municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record**” - **Constraint:** do **not** verify or download candidate URLs; return o",monticellomn.gov,true,Balkan,MN,2022,unclear,unclear,ROOTCOMP-38c684ffb37f2e7ae126c871,MECHEXP-2c5b2c16027b0dec7408d2f5|MECHEXP-3f0cb543e0a4a09403c0e3b7|MECHEXP-98070148d8b91ce1d4fc3c81|MECHEXP-bbbb0f504e1926fa6a8b3b50,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|upgrades implementation from documented term to paid outcome,payroll_and_earnings,,official_domain_metadata,unreviewed,high_priority_verification_ready,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-b20b8ac00cc367cf8ef6af09|EXTTARGET-6010cccf0dd46ec7976c8c67,RESCALL-5137a723b248ffcc275b58b2,wave2_event_specific_v1,RESCAND-f0c6cd4f30fec2aaaf3c6c82,2026-08-05T02:19:33.184176+00:00,official_government_search_result,web,AVAILREVIEW-46c4a49bae49d974c4814f5f,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,4,4,4,4,4,0,0,4,administrative_source_type_signal|direct_or_likely_official_administrative_evidence|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates payroll roster in payroll and earnings. Final bucket: high priority verification ready.,high,high_priority_verification_ready,true,deterministic_local_metadata_only,candidate_review_lane_004,2026-08-05T14:35:38.826684+00:00
RESCAND-f0d2c16602e79e2ac7de9a58,,RESCAND-f0d2c16602e79e2ac7de9a58,https://codes.ohio.gov/ohio-administrative-code/rule-123%3A1-5-03,https://codes.ohio.gov/ohio-administrative-code/rule-123%3A1-5-03,,"I ran live hosted web search, but I **cannot reliably generate a “Brewster, OH (2026) police applicant counts/turnover/retention/vacancy duration/recruitment & compensation studies” candidate set from official municipal administrative records** based on what was discoverable in the search results. What I *did* find (metadata-only): - **Brewster (OH) municipal ordinance attachments / wage-related documents** (relevant to *municipal compensation* but I did not verify the specific 2026 police staff",codes.ohio.gov,true,Brewster,OH,2026,police,police,ROOTCOMP-0958449300948a6a0195e4d2|ROOTCOMP-19257741fd93963dcff0bfb8,MECHEXP-18ccf2a57ac329e71dd4b21f|MECHEXP-193881fc5a3002c3f8bfb85e|MECHEXP-4a4f2f9244228151bd374e5c|MECHEXP-5d9eb770e2d7f491283fe9b1|MECHEXP-61d1b55ef49134ee435984b9|MECHEXP-6d9188b6a5aa490289542e00|MECHEXP-7005320e9accbfa8b796143f|MECHEXP-a72e6767e478f2f3c0b50322|MECHEXP-b171de9eb51464024a86ed71|MECHEXP-f1075cc7c1936fd9b1dc5eb7,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests recruitment and retention pressure with comparable administrative outcomes,recruitment_and_retention,,official_domain_metadata,unreviewed,medium_priority_verification_ready,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-73e9fd4d4cc1861e6e976ce3|EXTTARGET-f28d951e64cc55462c24368c,RESCALL-83721b2af276ee58c01a8ec7,wave2_event_specific_v1,RESCAND-f0d2c16602e79e2ac7de9a58,2026-08-05T03:15:37.910475+00:00,official_government_search_result,web,AVAILREVIEW-c94b27bd83d1883e80ec3862,multi_family_administrative_source,implementation_confirmation|recruitment_and_retention|staffing_and_headcount,direct_vacancy_metric,ordinance_or_resolution,direct_official_administrative_source,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,4,3,4,4,4,0,0,4,administrative_source_type_signal|direct_or_likely_official_administrative_evidence|direct_staffing_relevance|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates ordinance or resolution in multi family administrative source. Final bucket: high priority verification ready.,high,high_priority_verification_ready,true,deterministic_local_metadata_only,candidate_review_lane_005,2026-08-05T14:39:39.158125+00:00
RESCAND-f0d415928ff7c840eabbf253,,RESCAND-f0d415928ff7c840eabbf253,https://www.copley.oh.us/DocumentCenter/View/9462/CopleyPDHiring-Information2025,https://www.copley.oh.us/DocumentCenter/View/9462/CopleyPDHiring-Information2025,,"I found **candidate sources** (metadata-only) that appear relevant to **“Copley, OH — 2020 — police — applicant counts / turnover / retention / vacancy duration / recruitment & compensation studies retroactivity_implementation / municipal payroll–open data / adopted budget / HR report / Census or USDA official municipal administrative record”**. I did **not** verify, open, or download any candidate URLs beyond the search-result metadata. ## Candidate discovery (target: municipality + 2020 + poli",www.copley.oh.us,unconfirmed,Copley,OH,2020,police,police,ROOTCOMP-67901a4769cc496a778acb60|ROOTCOMP-ae6bb549e09f2b90b2a81869|ROOTCOMP-db53a535d0c480a2bdcfeb20|ROOTCOMP-fc47a8df0cb758c955b7da42,MECHEXP-0582221dff363cc236d5e14b|MECHEXP-1fd67473200d15ca7f2db680|MECHEXP-266e20fb0c737d6c68698508|MECHEXP-277abf3068485e4aa6847c51|MECHEXP-3379b6759ccf46d9b801301f|MECHEXP-3b1349ba874b342b5f21e68e|MECHEXP-4afb001e64e91cea6115e756|MECHEXP-5c999845e8ed7a1890d6a37b|MECHEXP-698b1cabb898c867ceca6094|MECHEXP-6dcbf1b4693560333ed84fb4|MECHEXP-964ddaab06e37b10a8be1d3e|MECHEXP-ac65788179f49357a8f5c23f|MECHEXP-b49a9ca4d4d4ba92697b9dc9|MECHEXP-bb5e82d824aeb52ee412b5e2|MECHEXP-dad6c046f53566eabf375520|MECHEXP-e57c76206a76b9ba3a08debe|MECHEXP-f45b7c37217b457c3b431b3c|MECHEXP-f5420f74f8538fb9f68e2eaf|MECHEXP-fd14e1c10f71562a7ed4a812,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests recruitment and retention pressure with comparable administrative outcomes,recruitment_and_retention,,unreviewed,unreviewed,deferred_low_signal,multi_family_administrative_source,canonical_with_upstream_raw_duplicate_links,external_search_wave_002_exhaustive_residual,EXTSEARCH-8c82386fe6cfc2b64486feb0|EXTTARGET-4c6b2957d0ef379e4f7cbb00,RESCALL-0f68c00fb168587627882c63,wave2_event_specific_v1,RESCAND-f0d415928ff7c840eabbf253,2026-08-05T03:35:51.800947+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-a45e9b700bb28f60bc8a81b7,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,direct_vacancy_metric,payroll_roster,likely_official_primary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,3,4,4,4,4,2,0,3,administrative_source_type_signal|direct_or_likely_official_administrative_evidence|direct_staffing_relevance|mechanism_event_linked|root_event_linked,likely official primary source; metadata indicates payroll roster in multi family administrative source. Final bucket: high priority verification ready.,moderate,high_priority_verification_ready,true,deterministic_local_metadata_only,candidate_review_lane_001,2026-08-05T14:23:39.066929+00:00
RESCAND-f0d6238648ea103b78cf9480,,RESCAND-f0d6238648ea103b78cf9480,https://www.openrecords.pa.gov/Appeals/DocketGetFile.cfm?id=31034,https://www.openrecords.pa.gov/Appeals/DocketGetFile.cfm?id=31034,,"I ran live, hosted web search for **metadata-only candidate discovery** for your target: - **Municipality:** Bushkill (interpreted as **Bushkill Township, Northampton County, PA**) - **Period:** **2025** - **Side:** unclear - **Event:** unclear - **Missing fields targeted:** employee **tenure**, **step placement**, **rank progression**, **promotion timing**, **incumbent vs new-hire tier**, and **non-base compensation** - **Source-family target:** municipal **payroll/open data**, **adopted budget",www.openrecords.pa.gov,true,Bushkill,PA,2025,unclear,unclear,ROOTCOMP-f81f107fc1dd30f00e8d20cc,MECHEXP-2aa73b2c84e1612bf18b5963|MECHEXP-683fb019e7d855a57c355b18|MECHEXP-7b3ca9759b828eb836243bcc|MECHEXP-d30d92c989cc699ec1984824,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,,official_domain_metadata,unreviewed,medium_priority_verification_ready,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-921dff35d68272fe8681c1be|EXTTARGET-b1b46764f6db15523cd24c69,RESCALL-26a0b2078e55e9227f117ae5,wave2_event_specific_v1,RESCAND-f0d6238648ea103b78cf9480,2026-08-05T03:18:58.159002+00:00,official_government_search_result,cfm,AVAILREVIEW-a64bc9f4b1a447fc6ba68a4f,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,4,4,4,4,4,0,0,4,administrative_source_type_signal|direct_or_likely_official_administrative_evidence|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates payroll roster in multi family administrative source. Final bucket: high priority verification ready.,high,high_priority_verification_ready,true,deterministic_local_metadata_only,candidate_review_lane_001,2026-08-05T14:23:39.373830+00:00
RESCAND-f0d83d1fa204470c6c6eee5f,,RESCAND-f0d83d1fa204470c6c6eee5f,https://www.briellenj.gov/AgendaCenter/ViewFile/Minutes/_11172025-29,https://www.briellenj.gov/AgendaCenter/ViewFile/Minutes/_11172025-29,,"I searched the web for **metadata-only candidate discovery** for: - Municipality: **Avon-by-the-Sea, NJ** - Period/side/event: **2021**, **police** (authorized vs filled; vacancy rate; layoffs/attrition; retroactivity/implementation) - Missing fields: specifically the *police authorized positions*, *filled positions*, *vacancy rate*, *layoffs*, *attrition*, *retroactive implementation*, and any *HR report / adopted budget / municipal administrative record* that would contain those. - Source-fami",www.briellenj.gov,true,Avon-by-the-Sea,NJ,2021,police,police,ROOTCOMP-ee1e0fa515b7009784b23d1a,MECHEXP-30aa0653ff2fcd7ee329b95e|MECHEXP-5e172304decd1c4b77cdcdca|MECHEXP-acf0f499f9c4f4de1e32f3d8|MECHEXP-bded4cebca6de4b8a8e02d17|MECHEXP-fde0a8dd1d2408ac17989561,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests vacancy and staffing-reduction mechanisms with denominators,staffing_and_headcount,,official_domain_metadata,unreviewed,high_priority_verification_ready,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-3e41b57338be13d6d9ee5150|EXTTARGET-d7203dea19f6b3f23d1dda84,RESCALL-56e40f94c6964719138ef7e3,wave2_event_specific_v1,RESCAND-f0d83d1fa204470c6c6eee5f,2026-08-05T02:31:39.458560+00:00,official_government_search_result,web,AVAILREVIEW-3924e9550adbd716ca304369,staffing_and_headcount,implementation_confirmation,direct_position_reduction_metric,staffing_table,direct_official_administrative_source,upgrades_implementation_confirmation|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,4,4,4,4,4,0,0,4,administrative_source_type_signal|direct_or_likely_official_administrative_evidence|direct_staffing_relevance|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates staffing table in staffing and headcount. Final bucket: high priority verification ready.,high,high_priority_verification_ready,true,deterministic_local_metadata_only,candidate_review_lane_005,2026-08-05T14:39:39.403971+00:00
RESCAND-f0dcbad1512313da28c667f5,,RESCAND-f0dcbad1512313da28c667f5,https://werc.wi.gov/interest-award-summaries-1990-91/,https://werc.wi.gov/interest-award-summaries-1990-91,,"I treated your target as **Municipality = Village of Butler, WI** (Waukesha County) for **Period/Event = calendar year 2023** and searched for **metadata-only candidate discovery** covering: **police pension contributions; health-cost shares; leave; premium eligibility & take-up; minimum-staffing / overtime effects; retroactivity/implementation**, using **municipal payroll/open-data + adopted budget + HR report + Census/USDA official administrative record families**. I did **not** verify or down",werc.wi.gov,true,Butler,WI,2023,police,police,ROOTCOMP-2711bda1675974b47791e063|ROOTCOMP-2e127a1b05ec5065b479cc04|ROOTCOMP-6613b197d5559ecc9aca9d52|ROOTCOMP-c760518e85d2dfed3f5fb38c,MECHEXP-1713b8166b684d501b1d77ca|MECHEXP-1897b61ecc65ee98d7d11208|MECHEXP-20410f06e577c5ba3ccf5b56|MECHEXP-3bfacfa67226c4650c0c5f54|MECHEXP-4fab7e4be39eb9fe9162001d|MECHEXP-5144f38be3f31cebb87aaa11|MECHEXP-70949c7b8a5eb72c4c3a6bbf|MECHEXP-98069d60c3c8c887483e51a7|MECHEXP-9d904302326f904be2f8a7d4|MECHEXP-bedc0ef8873f554eb26b661e|MECHEXP-c74e2d811315aa774a33a9f7|MECHEXP-d31fd69de5fee5ff08bf082a|MECHEXP-e58131d8c0cc594bf0d6bb96|MECHEXP-e7347b1bb8f503a448a67dc5|MECHEXP-fd51ec460b9d219156abf552,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|separates wages from benefits and measures recurring total-compensation effects,benefits_and_total_compensation,,official_domain_metadata,unreviewed,medium_priority_verification_ready,multi_family_administrative_source,canonical_with_upstream_raw_duplicate_links,external_search_wave_002_exhaustive_residual,EXTSEARCH-2474a6d76b9cdb486164cd07|EXTTARGET-2a78031fb4ebf7e10eccf1fa,RESCALL-55dc4c8a78584c0cdc64243d,wave2_event_specific_v1,RESCAND-f0dcbad1512313da28c667f5,2026-08-05T02:58:18.008782+00:00,official_government_search_result,web,AVAILREVIEW-93f27714f3c2626c9bc2dd09,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,contextual_staffing_only,payroll_roster,direct_official_administrative_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,4,4,4,4,4,4,2,0,4,administrative_source_type_signal|direct_or_likely_official_administrative_evidence|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates payroll roster in multi family administrative source. Final bucket: high priority verification ready.,high,high_priority_verification_ready,true,deterministic_local_metadata_only,candidate_review_lane_005,2026-08-05T14:39:37.787196+00:00
RESCAND-f0dd7e4fe57d4085cfaa2150,,RESCAND-f0dd7e4fe57d4085cfaa2150,https://ia.iowadot.gov/erl/archiveoct2022/CM/content/Appendix%202-14.pdf,https://ia.iowadot.gov/erl/archiveoct2022/CM/content/Appendix%202-14.pdf,,"I ran live web search for **metadata-only candidate discovery** using your target pattern: **“Andrew” + “IA” + undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d** with **unclear/unclear** missing fields, aiming at **municipal payroll/open data**, **adopted budgets**, and **HR/administrative records** that could contain **wages paid, total earnings, overtime, premiums, and retroactive payments**, under the **budget_pay_plan / municipal payroll / HR report / Census-USDA official administrati",ia.iowadot.gov,true,Andrew,IA,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,unclear,unclear,ROOTCOMP-b9b7a2f20266b93987d1355b,MECHEXP-05417436f59e136a37792ecc|MECHEXP-85a740eb17baa1ac0f69812f|MECHEXP-8c52580618c7a9e2580d2f09|MECHEXP-b0ef3309df5c605fcfd6b68a|MECHEXP-b7c2adc356570f50342d711e,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|upgrades implementation from documented term to paid outcome,payroll_and_earnings,,official_domain_metadata,unreviewed,high_priority_verification_ready,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-09c79735b786ae1640d98b5c|EXTTARGET-facd201ee561a8b706cbd2f9,RESCALL-f563ada0ad6336474950f94f,wave2_event_specific_v1,RESCAND-f0dd7e4fe57d4085cfaa2150,2026-08-05T02:21:57.387655+00:00,official_government_search_result,pdf,AVAILREVIEW-74a46d514acb6d3c774671dd,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,4,4,4,4,4,0,0,4,administrative_source_type_signal|direct_or_likely_official_administrative_evidence|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates payroll roster in payroll and earnings. Final bucket: high priority verification ready.,high,high_priority_verification_ready,true,deterministic_local_metadata_only,candidate_review_lane_002,2026-08-05T14:27:38.831893+00:00
RESCAND-f0efc2cb436944cbbfed4c15,,RESCAND-f0efc2cb436944cbbfed4c15,https://www.pittsfield-mi.gov/190/Collective-Bargaining-Agreements,https://www.pittsfield-mi.gov/190/Collective-Bargaining-Agreements,,"I used live web search to find *metadata-only* sources that plausibly contain/enable your requested fields for **“Bloomfield” (MI), 2026, fire fire employee tenure/step placement/rank progression/promotion timing/incumbent vs new-hire tier budget/pay plan/adopted budget/HR report/Census or USDA official municipal administrative record”**. However, I **cannot safely complete the actual candidate discovery** you asked for because your target appears internally inconsistent: the sources I found for",www.pittsfield-mi.gov,true,Bloomfield,MI,2026,fire,fire,ROOTCOMP-b81fa9df950cea0f217ca566|ROOTCOMP-e08f309bee0ce504feecd8e2,MECHEXP-204553a9ae2464b35a2da5ce|MECHEXP-3223735b2b9623de955ac1d5|MECHEXP-38e4dbc720115e284d23880e|MECHEXP-3b17701ddb65ff5306367b92|MECHEXP-5beadcf68074e014a271b194|MECHEXP-79b8d1d4a1ddc87a72d2056a|MECHEXP-c3a433d954349f64d4226567|MECHEXP-cdf85a950da142e07b574c15,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,,official_domain_metadata,unreviewed,medium_priority_verification_ready,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-1d2d02dcb150cbe4ae7bc133|EXTTARGET-3f81dec2f3a22685af82730c,RESCALL-6fcefe6130464ac0aaf2de2b,wave2_event_specific_v1,RESCAND-f0efc2cb436944cbbfed4c15,2026-08-05T03:08:00.829909+00:00,official_government_search_result,web,AVAILREVIEW-d389faa8b5084d642913be25,tenure_and_progression,implementation_confirmation,unrelated_to_staffing,salary_schedule,direct_official_administrative_source,upgrades_implementation_confirmation|upgrades_mechanism_claim,4,4,3,4,4,4,0,0,4,administrative_source_type_signal|direct_or_likely_official_administrative_evidence|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates salary schedule in tenure and progression. Final bucket: high priority verification ready.,high,high_priority_verification_ready,true,deterministic_local_metadata_only,candidate_review_lane_002,2026-08-05T14:27:39.467591+00:00
RESCAND-f0f007ae57fece3e6d94f8d3,,RESCAND-f0f007ae57fece3e6d94f8d3,https://www.austintexas.gov/council/2024/20240816-reg,https://www.austintexas.gov/council/2024/20240816-reg,,"I ran a live hosted metadata-only search for your target tuple: - **Municipality:** “Au Train”, **State:** “MI” - **Period:** “2024” - **Side:** unclear - **Event:** unclear - **Missing fields:** payroll-effective date, ordinance adoption date, budget appropriation date, contract ratification date, payment confirmation (non_base_compensation) - **Source-family target:** municipal payroll/open data, adopted budget, HR report, Census/USDA *official municipal administrative record* ### Result (cand",www.austintexas.gov,true,Au Train,MI,2024,unclear,unclear,ROOTCOMP-dda63f727f7eb2987daac9d7,MECHEXP-3daf624698b23f6699b06547|MECHEXP-41e34b557e4e9ef3cce832e8|MECHEXP-8509df5c1652ee257b0ca509|MECHEXP-c4c8935a26d4521f0838b34d,,confirms whether negotiated or adopted terms became operative and paid|confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome,implementation,,official_domain_metadata,unreviewed,medium_priority_verification_ready,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-b68e447466d99eb52cca23fb|EXTTARGET-d08d3b5652519f6681eca08f,RESCALL-312de316db953e0c0a603b05,wave2_event_specific_v1,RESCAND-f0f007ae57fece3e6d94f8d3,2026-08-05T02:36:31.024874+00:00,official_government_search_result,web,AVAILREVIEW-9d4fa7383a559cd7bebba32c,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,4,4,4,4,4,0,0,4,administrative_source_type_signal|direct_or_likely_official_administrative_evidence|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates payroll roster in payroll and earnings. Final bucket: high priority verification ready.,high,high_priority_verification_ready,true,deterministic_local_metadata_only,candidate_review_lane_004,2026-08-05T14:35:38.640174+00:00
RESCAND-f0f0cdbe5ffec65e5685bcd8,,RESCAND-f0f0cdbe5ffec65e5685bcd8,https://www.miamidade.gov/govaction/commleg.asp?comSponsor=455,https://www.miamidade.gov/govaction/commleg.asp?comSponsor=455,,"I ran live hosted web search for **metadata-only candidate discovery** for: - **Municipality:** Biscayne Park, FL - **Period:** 2020 - **Side/Entity:** police (municipal police payroll / pension / benefits) - **Missing fields to target:** police pension contributions; health-cost shares; leave; premium eligibility & take-up; minimum-staffing overtime effects; retroactivity/implementation - **Source-family target:** municipal payroll / open data; adopted budget; HR report; Census/USDA *official m",www.miamidade.gov,true,Biscayne Park,FL,2020,police,police,ROOTCOMP-fbae2d51501ca53daf5e2466,MECHEXP-676893c2edb8f86dac608a4b|MECHEXP-8b7c4a0e5123587427ced9fd|MECHEXP-8dc25b8c2a8af86bc9960870|MECHEXP-ae697d61dc380f91dda936e0|MECHEXP-be8b115d9b74430b410f40c5,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|separates wages from benefits and measures recurring total-compensation effects,benefits_and_total_compensation,,official_domain_metadata,unreviewed,medium_priority_verification_ready,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-edb7ff761ff9ba5f0aff0524|EXTTARGET-5570556203f61d7a4fd567ab,RESCALL-1eda0e718385cdb21dde7100,wave2_event_specific_v1,RESCAND-f0f0cdbe5ffec65e5685bcd8,2026-08-05T02:40:29.800555+00:00,official_government_search_result,asp,AVAILREVIEW-e613f689efd586eaa770b5c6,multi_family_administrative_source,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings,contextual_staffing_only,payroll_roster,direct_official_administrative_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_total_compensation_comparison,4,4,4,4,4,4,0,0,4,administrative_source_type_signal|direct_or_likely_official_administrative_evidence|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates payroll roster in multi family administrative source. Final bucket: high priority verification ready.,high,high_priority_verification_ready,true,deterministic_local_metadata_only,candidate_review_lane_005,2026-08-05T14:39:37.818362+00:00
