canonical_payload_id,extraction_result_id,structured_record_count,embedded_artifact_pointer
EXTPAYLOAD-624677051d3b588fe67636a7,EXTEXTRACT-ff8e3bf70c8d68aaa349f517,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c3/EXTPAYLOAD-624677051d3b588fe67636a7.embedded_structured.jsonl.gz
EXTPAYLOAD-62476e608ec2856ffec7a4b2,EXTEXTRACT-3e8ab5fd17aba4eeecec0afe,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/19/EXTPAYLOAD-62476e608ec2856ffec7a4b2.embedded_structured.jsonl.gz
EXTPAYLOAD-625beaa9c223f4b5cfc19a7f,EXTEXTRACT-013365ffba13a6ea10a2060b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/47/EXTPAYLOAD-625beaa9c223f4b5cfc19a7f.embedded_structured.jsonl.gz
EXTPAYLOAD-62606c7756451a210d158132,EXTEXTRACT-ee3da1f71b2e65b25e430bc2,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f6/EXTPAYLOAD-62606c7756451a210d158132.embedded_structured.jsonl.gz
EXTPAYLOAD-628993026b5124de74b0bf26,EXTEXTRACT-f1e0ae4f80a3b439297dfa5a,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f0/EXTPAYLOAD-628993026b5124de74b0bf26.embedded_structured.jsonl.gz
EXTPAYLOAD-62a2d9ae7a585d1082fbd5be,EXTEXTRACT-f32b92ad394d23ef6fbc18eb,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1f/EXTPAYLOAD-62a2d9ae7a585d1082fbd5be.embedded_structured.jsonl.gz
EXTPAYLOAD-62a5972224ba4d878e941767,EXTEXTRACT-25bbbda46a2afb0edd11a0c8,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/53/EXTPAYLOAD-62a5972224ba4d878e941767.embedded_structured.jsonl.gz
EXTPAYLOAD-62bab876ff85818cc8f9c494,EXTEXTRACT-060e83eda57eb8a07100cae9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f8/EXTPAYLOAD-62bab876ff85818cc8f9c494.embedded_structured.jsonl.gz
EXTPAYLOAD-632fd646728415f8ff23c7d1,EXTEXTRACT-1926214c2f07b7677a739da0,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3e/EXTPAYLOAD-632fd646728415f8ff23c7d1.embedded_structured.jsonl.gz
EXTPAYLOAD-6362722e38ae2045ea92cc38,EXTEXTRACT-1507ef17de42d74be10c029a,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-6362722e38ae2045ea92cc38.embedded_structured.jsonl.gz
EXTPAYLOAD-636c63f132098e3846e5b69e,EXTEXTRACT-a728c540da3c4496ed7630e7,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e4/EXTPAYLOAD-636c63f132098e3846e5b69e.embedded_structured.jsonl.gz
EXTPAYLOAD-638ec5018a2b1731c83c2c94,EXTEXTRACT-12173568246c83a1503e4023,8,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/08/EXTPAYLOAD-638ec5018a2b1731c83c2c94.embedded_structured.jsonl.gz
EXTPAYLOAD-63a67e07f572c368281c51cb,EXTEXTRACT-8f102e624e82ee3f7ec0f4cc,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/00/EXTPAYLOAD-63a67e07f572c368281c51cb.embedded_structured.jsonl.gz
EXTPAYLOAD-63bbe6acd03e921a32a2c3c4,EXTEXTRACT-b553364fcccb3f7da008d813,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/04/EXTPAYLOAD-63bbe6acd03e921a32a2c3c4.embedded_structured.jsonl.gz
EXTPAYLOAD-63e7b99f598f38dfac418db3,EXTEXTRACT-f27a51b0235f395d6f571537,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6e/EXTPAYLOAD-63e7b99f598f38dfac418db3.embedded_structured.jsonl.gz
EXTPAYLOAD-63eefc6e3a2131825b70b56e,EXTEXTRACT-780214aa162c5f59b7a57f6a,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e0/EXTPAYLOAD-63eefc6e3a2131825b70b56e.embedded_structured.jsonl.gz
EXTPAYLOAD-641405afde7053d1cb95f63f,EXTEXTRACT-7a0c2cf89ce68bc91bef27d8,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3/EXTPAYLOAD-641405afde7053d1cb95f63f.embedded_structured.jsonl.gz
EXTPAYLOAD-642876973eadab87c3d4567f,EXTEXTRACT-f2ddea0dcd89c5ecd87c24ad,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ac/EXTPAYLOAD-642876973eadab87c3d4567f.embedded_structured.jsonl.gz
EXTPAYLOAD-6456b2cb8bd541e9d8ab137f,EXTEXTRACT-780495854f0b052ad5918423,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/06/EXTPAYLOAD-6456b2cb8bd541e9d8ab137f.embedded_structured.jsonl.gz
EXTPAYLOAD-64670a4e0a8e8938d899afdc,EXTEXTRACT-4b34c33b231d2facbba9152c,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ae/EXTPAYLOAD-64670a4e0a8e8938d899afdc.embedded_structured.jsonl.gz
EXTPAYLOAD-6468571ea12d1afc028f46ec,EXTEXTRACT-1c121d679d63e59f696c726a,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/14/EXTPAYLOAD-6468571ea12d1afc028f46ec.embedded_structured.jsonl.gz
EXTPAYLOAD-646baad9a304487b4b9a3a2a,EXTEXTRACT-367e024ee51754738dd7ad33,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/88/EXTPAYLOAD-646baad9a304487b4b9a3a2a.embedded_structured.jsonl.gz
EXTPAYLOAD-6492a5fce179da1d4c8a64f4,EXTEXTRACT-38a15a9daf5485600a9e21f0,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-6492a5fce179da1d4c8a64f4.embedded_structured.jsonl.gz
EXTPAYLOAD-64ae9a5544558f44b5587bfd,EXTEXTRACT-5c88cbdd3dbdcbb14bfa108d,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/48/EXTPAYLOAD-64ae9a5544558f44b5587bfd.embedded_structured.jsonl.gz
EXTPAYLOAD-64bacac7e9a04a23a468d9a0,EXTEXTRACT-1ba73fc7ef115e34fa4f1b99,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7d/EXTPAYLOAD-64bacac7e9a04a23a468d9a0.embedded_structured.jsonl.gz
EXTPAYLOAD-64d68f2b970c238eacaffdff,EXTEXTRACT-2a7a90d32d8a0e8c9fd5d2d2,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/92/EXTPAYLOAD-64d68f2b970c238eacaffdff.embedded_structured.jsonl.gz
EXTPAYLOAD-64e46edcebb9cec56ad465fb,EXTEXTRACT-d9a6f841f71deda9bf401f8a,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8f/EXTPAYLOAD-64e46edcebb9cec56ad465fb.embedded_structured.jsonl.gz
EXTPAYLOAD-64e944237f6ea4e9042afd0a,EXTEXTRACT-494f732971e5a0b5bfc1d5de,4,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e0/EXTPAYLOAD-64e944237f6ea4e9042afd0a.embedded_structured.jsonl.gz
EXTPAYLOAD-65162264ccad2198b7cf3d9a,EXTEXTRACT-f9815b5eaf5ccdcab127f5ac,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/41/EXTPAYLOAD-65162264ccad2198b7cf3d9a.embedded_structured.jsonl.gz
EXTPAYLOAD-651bafb2a19a4252b9950b1e,EXTEXTRACT-faaf2fe454c19458846989ed,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/54/EXTPAYLOAD-651bafb2a19a4252b9950b1e.embedded_structured.jsonl.gz
EXTPAYLOAD-65502b0f64221ec1c16cc309,EXTEXTRACT-d2433f24ea86870532a2a085,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/89/EXTPAYLOAD-65502b0f64221ec1c16cc309.embedded_structured.jsonl.gz
EXTPAYLOAD-65567f9a162e1935fd03465a,EXTEXTRACT-1b96ee1f5c5f5a1b7d1b9579,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/71/EXTPAYLOAD-65567f9a162e1935fd03465a.embedded_structured.jsonl.gz
EXTPAYLOAD-65595f875a7f06f611d42088,EXTEXTRACT-f90e7d3b856956d6e11a49e5,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a0/EXTPAYLOAD-65595f875a7f06f611d42088.embedded_structured.jsonl.gz
EXTPAYLOAD-6574112fc0ed97f0e79a9007,EXTEXTRACT-3569458abe2e15da77260ff9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/69/EXTPAYLOAD-6574112fc0ed97f0e79a9007.embedded_structured.jsonl.gz
EXTPAYLOAD-65b2d52f9bceb54c88d03ba4,EXTEXTRACT-38d41185098154ddbfb24840,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-65b2d52f9bceb54c88d03ba4.embedded_structured.jsonl.gz
EXTPAYLOAD-65d6776af286e07114aef0c3,EXTEXTRACT-a5fd117910ba018a5e4e89e3,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/10/EXTPAYLOAD-65d6776af286e07114aef0c3.embedded_structured.jsonl.gz
EXTPAYLOAD-65eb921912e438568ce41c8a,EXTEXTRACT-791a317fb933135cc0744335,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/40/EXTPAYLOAD-65eb921912e438568ce41c8a.embedded_structured.jsonl.gz
EXTPAYLOAD-65f3914107b1965c483e1664,EXTEXTRACT-a9074e7ef31ffa9fb530fefd,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2b/EXTPAYLOAD-65f3914107b1965c483e1664.embedded_structured.jsonl.gz
EXTPAYLOAD-65f8e2e1c1c019179326abf3,EXTEXTRACT-d564f1af17fd3a11899fc795,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/94/EXTPAYLOAD-65f8e2e1c1c019179326abf3.embedded_structured.jsonl.gz
EXTPAYLOAD-660eac6c5b3a34680e5e20b0,EXTEXTRACT-8c8e25f82626c325a686e945,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/24/EXTPAYLOAD-660eac6c5b3a34680e5e20b0.embedded_structured.jsonl.gz
EXTPAYLOAD-6619540e2fd56c4254d7c6f3,EXTEXTRACT-b9339f9dc9abe844e5b3582f,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/77/EXTPAYLOAD-6619540e2fd56c4254d7c6f3.embedded_structured.jsonl.gz
EXTPAYLOAD-661c055987d1f693ad6ae266,EXTEXTRACT-25842b14a23240facb9622e2,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1f/EXTPAYLOAD-661c055987d1f693ad6ae266.embedded_structured.jsonl.gz
EXTPAYLOAD-665b7598deafc6eb7b4452ae,EXTEXTRACT-79fb37d255b6d5c6813e93b3,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/cb/EXTPAYLOAD-665b7598deafc6eb7b4452ae.embedded_structured.jsonl.gz
EXTPAYLOAD-665b880a7768215d3b9698be,EXTEXTRACT-c4f5a5698174a383f1769e46,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6c/EXTPAYLOAD-665b880a7768215d3b9698be.embedded_structured.jsonl.gz
EXTPAYLOAD-6671efe674d2bf7b0fd2d6f7,EXTEXTRACT-7c5ddcb64a34f60c8226af8d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1a/EXTPAYLOAD-6671efe674d2bf7b0fd2d6f7.embedded_structured.jsonl.gz
EXTPAYLOAD-667db8f2747f9ae21c854654,EXTEXTRACT-f15029c5ddccf8c58fbb815d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e8/EXTPAYLOAD-667db8f2747f9ae21c854654.embedded_structured.jsonl.gz
EXTPAYLOAD-668838b49c6b85d57a5170d1,EXTEXTRACT-83ff436bf9ee7701713a567f,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f8/EXTPAYLOAD-668838b49c6b85d57a5170d1.embedded_structured.jsonl.gz
EXTPAYLOAD-6689e1ffe8be5a6a2732b7cf,EXTEXTRACT-86b8ca05b862141c5b06a302,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bc/EXTPAYLOAD-6689e1ffe8be5a6a2732b7cf.embedded_structured.jsonl.gz
EXTPAYLOAD-66a2cd14968b1d1e1e26d3a1,EXTEXTRACT-5abc0c0a7f29d3a9a0c72fab,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c2/EXTPAYLOAD-66a2cd14968b1d1e1e26d3a1.embedded_structured.jsonl.gz
EXTPAYLOAD-66e0c3848f35f7a021a39321,EXTEXTRACT-fd460d3e4c42331e4604adb9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8b/EXTPAYLOAD-66e0c3848f35f7a021a39321.embedded_structured.jsonl.gz
EXTPAYLOAD-66e46cdb5b1a85de146164bd,EXTEXTRACT-b007fd2da6c06577872549fd,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ad/EXTPAYLOAD-66e46cdb5b1a85de146164bd.embedded_structured.jsonl.gz
EXTPAYLOAD-66fb396ce91a368be288244e,EXTEXTRACT-36f371757f57639631372a45,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/83/EXTPAYLOAD-66fb396ce91a368be288244e.embedded_structured.jsonl.gz
EXTPAYLOAD-670a8ff23cf6d0a6ab8c797d,EXTEXTRACT-086f1fa20b4060e21ae92560,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fe/EXTPAYLOAD-670a8ff23cf6d0a6ab8c797d.embedded_structured.jsonl.gz
EXTPAYLOAD-671c2adb218d904c8addb196,EXTEXTRACT-8707390ae31a617a72d00572,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/50/EXTPAYLOAD-671c2adb218d904c8addb196.embedded_structured.jsonl.gz
EXTPAYLOAD-67212cdb64f749a91bbfe7b8,EXTEXTRACT-a2d5229668337a81b15841d4,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5d/EXTPAYLOAD-67212cdb64f749a91bbfe7b8.embedded_structured.jsonl.gz
EXTPAYLOAD-673769e71f6695617c88df62,EXTEXTRACT-485bef3a2786311cba102707,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/38/EXTPAYLOAD-673769e71f6695617c88df62.embedded_structured.jsonl.gz
EXTPAYLOAD-67b0168c1a9f165f4b054949,EXTEXTRACT-158b99e988553268f818eae8,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c0/EXTPAYLOAD-67b0168c1a9f165f4b054949.embedded_structured.jsonl.gz
EXTPAYLOAD-67cfcc350eec8a561874e221,EXTEXTRACT-64bf7c3f3dcbc93b17df89fc,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/19/EXTPAYLOAD-67cfcc350eec8a561874e221.embedded_structured.jsonl.gz
EXTPAYLOAD-67de727a2e03fdb695db53e0,EXTEXTRACT-f0ac36e8392017259e9fee11,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-67de727a2e03fdb695db53e0.embedded_structured.jsonl.gz
EXTPAYLOAD-67f31886b345dc9a807f97d6,EXTEXTRACT-86d8ba1dedcec4c154513bba,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/49/EXTPAYLOAD-67f31886b345dc9a807f97d6.embedded_structured.jsonl.gz
EXTPAYLOAD-67f3de967a058620639c50a9,EXTEXTRACT-4bd4b3f184afdf0f1521ffae,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2e/EXTPAYLOAD-67f3de967a058620639c50a9.embedded_structured.jsonl.gz
EXTPAYLOAD-683a618a8fb319cbdcbb5a06,EXTEXTRACT-890527065fdf88890d50224b,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e2/EXTPAYLOAD-683a618a8fb319cbdcbb5a06.embedded_structured.jsonl.gz
EXTPAYLOAD-68712ee4939c908675b63a9d,EXTEXTRACT-60ec1b90327604d56c073f91,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/67/EXTPAYLOAD-68712ee4939c908675b63a9d.embedded_structured.jsonl.gz
EXTPAYLOAD-68791e3a53faccd65cd145ea,EXTEXTRACT-b8a8e39268fbf1ed10d54133,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/50/EXTPAYLOAD-68791e3a53faccd65cd145ea.embedded_structured.jsonl.gz
EXTPAYLOAD-68a3ca3f3b15aa4c853e65f7,EXTEXTRACT-7827fc53641dc205f55c4ec0,9,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/72/EXTPAYLOAD-68a3ca3f3b15aa4c853e65f7.embedded_structured.jsonl.gz
EXTPAYLOAD-68dc81f3b2fbff43edbed50d,EXTEXTRACT-81a824632ef24e6bee2345f1,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/77/EXTPAYLOAD-68dc81f3b2fbff43edbed50d.embedded_structured.jsonl.gz
EXTPAYLOAD-68f850d5ecbf451656fe9b12,EXTEXTRACT-59c8d46e288f58c70bdf0bba,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d0/EXTPAYLOAD-68f850d5ecbf451656fe9b12.embedded_structured.jsonl.gz
EXTPAYLOAD-690d665b67fe77780226e3d8,EXTEXTRACT-6bd1994f0028025612f02602,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/55/EXTPAYLOAD-690d665b67fe77780226e3d8.embedded_structured.jsonl.gz
EXTPAYLOAD-692c8309d3cb349097bdc669,EXTEXTRACT-36db8fefb0f0de68127179d7,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f7/EXTPAYLOAD-692c8309d3cb349097bdc669.embedded_structured.jsonl.gz
EXTPAYLOAD-6951c5c180d7cb6a69495a8d,EXTEXTRACT-3f14bcac30dbad0eb97395ce,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3a/EXTPAYLOAD-6951c5c180d7cb6a69495a8d.embedded_structured.jsonl.gz
EXTPAYLOAD-69889192a1d5347276d459e0,EXTEXTRACT-e91f53832d7e96aecfe21fd0,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2e/EXTPAYLOAD-69889192a1d5347276d459e0.embedded_structured.jsonl.gz
EXTPAYLOAD-69a2235c9d0e65c602ccf84c,EXTEXTRACT-5b4d403a7ad5f45d47a004b0,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/20/EXTPAYLOAD-69a2235c9d0e65c602ccf84c.embedded_structured.jsonl.gz
EXTPAYLOAD-69a718b1c5d8309b04921c03,EXTEXTRACT-7b91b88a71f63046b97e2afb,2769,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/21/EXTPAYLOAD-69a718b1c5d8309b04921c03.embedded_structured.jsonl.gz
EXTPAYLOAD-69b3eaf134e6585f955061b0,EXTEXTRACT-df3a43e0ee254e68185538cf,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6f/EXTPAYLOAD-69b3eaf134e6585f955061b0.embedded_structured.jsonl.gz
EXTPAYLOAD-69c38bea2e4ae56b29ed3269,EXTEXTRACT-3b4abb042a8769dc01292623,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/eb/EXTPAYLOAD-69c38bea2e4ae56b29ed3269.embedded_structured.jsonl.gz
EXTPAYLOAD-69de188462c3ce47b8d57db0,EXTEXTRACT-8f5c15ccd16dd50d37f99062,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f6/EXTPAYLOAD-69de188462c3ce47b8d57db0.embedded_structured.jsonl.gz
EXTPAYLOAD-69f582cbc2fa4d430a2f9f01,EXTEXTRACT-f2796967356a78039c7f5982,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/18/EXTPAYLOAD-69f582cbc2fa4d430a2f9f01.embedded_structured.jsonl.gz
EXTPAYLOAD-6a059903a1201092c7a17ba8,EXTEXTRACT-ee89db7bf50333db99ca8a26,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a3/EXTPAYLOAD-6a059903a1201092c7a17ba8.embedded_structured.jsonl.gz
EXTPAYLOAD-6a0b2f25ab9ea674d2e95d92,EXTEXTRACT-513e0a065aa1c1b77a37c1e9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b0/EXTPAYLOAD-6a0b2f25ab9ea674d2e95d92.embedded_structured.jsonl.gz
EXTPAYLOAD-6a21e266c0ac36c349bfdc57,EXTEXTRACT-01d5dcc41fca4da1cc4b5a9e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ab/EXTPAYLOAD-6a21e266c0ac36c349bfdc57.embedded_structured.jsonl.gz
EXTPAYLOAD-6a2cdc88bc56a107bf221e78,EXTEXTRACT-326b50194e8895b544ae94c1,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/30/EXTPAYLOAD-6a2cdc88bc56a107bf221e78.embedded_structured.jsonl.gz
EXTPAYLOAD-6a32ff39b9c9c934503b73f3,EXTEXTRACT-2aaa9af7632bc7650eba626f,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f9/EXTPAYLOAD-6a32ff39b9c9c934503b73f3.embedded_structured.jsonl.gz
EXTPAYLOAD-6a532346da11697c30d9f33f,EXTEXTRACT-ae5b43bbee6b1b44c0f1b182,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b2/EXTPAYLOAD-6a532346da11697c30d9f33f.embedded_structured.jsonl.gz
EXTPAYLOAD-6a66f833d3977694c86239ec,EXTEXTRACT-baef6d49c2467d0614b4c2e6,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/96/EXTPAYLOAD-6a66f833d3977694c86239ec.embedded_structured.jsonl.gz
EXTPAYLOAD-6a982bc97928732b5a2f8f23,EXTEXTRACT-2bffc59f46db38d7127c0bb8,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ee/EXTPAYLOAD-6a982bc97928732b5a2f8f23.embedded_structured.jsonl.gz
EXTPAYLOAD-6a9e65a4c73a3f7dc769853d,EXTEXTRACT-613cd12992a9e6b4508bddb1,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4a/EXTPAYLOAD-6a9e65a4c73a3f7dc769853d.embedded_structured.jsonl.gz
EXTPAYLOAD-6a9edecf03de3fcaeff07a26,EXTEXTRACT-9e89c7ac713b9aa86703580d,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7c/EXTPAYLOAD-6a9edecf03de3fcaeff07a26.embedded_structured.jsonl.gz
EXTPAYLOAD-6aae8cf63d881c2ef216871e,EXTEXTRACT-84d2659f74572e8f32648fda,6,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a2/EXTPAYLOAD-6aae8cf63d881c2ef216871e.embedded_structured.jsonl.gz
EXTPAYLOAD-6ab9c4b0e5324e823f6c02de,EXTEXTRACT-849a8bd27045fb131b27cc8c,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/28/EXTPAYLOAD-6ab9c4b0e5324e823f6c02de.embedded_structured.jsonl.gz
EXTPAYLOAD-6ab9d1f22a2ed7c0c950cbd3,EXTEXTRACT-fdabd16295373515cee81342,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a7/EXTPAYLOAD-6ab9d1f22a2ed7c0c950cbd3.embedded_structured.jsonl.gz
EXTPAYLOAD-6ac2b19d08bc493df0635dab,EXTEXTRACT-135bd998adfae654bb670d42,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/67/EXTPAYLOAD-6ac2b19d08bc493df0635dab.embedded_structured.jsonl.gz
EXTPAYLOAD-6ae63f42c2baa1abfd9c8c00,EXTEXTRACT-e6121b49a9aa2ed528fb072e,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d6/EXTPAYLOAD-6ae63f42c2baa1abfd9c8c00.embedded_structured.jsonl.gz
EXTPAYLOAD-6aff8a0810d4342cf90e4f3a,EXTEXTRACT-a5e60605e5ff757e52fb5964,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/40/EXTPAYLOAD-6aff8a0810d4342cf90e4f3a.embedded_structured.jsonl.gz
EXTPAYLOAD-6b2f372824eb94ac2576848c,EXTEXTRACT-3bb014c92c99a9050c2495c9,1,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/62/EXTPAYLOAD-6b2f372824eb94ac2576848c.embedded_structured.jsonl.gz
EXTPAYLOAD-6b4899a73ec13e610a9e686a,EXTEXTRACT-32a9a4bb915a6984bd39db69,2,artifacts/local_structured_external_data/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/48/EXTPAYLOAD-6b4899a73ec13e610a9e686a.embedded_structured.jsonl.gz
