MIME_type,SHA_256,administrative_source_type,analytical_rows_extracted,byte_size,candidate_fanout,canonical_payload_id,canonical_retained_source_ids,canonical_source_fanout,canonical_source_record_ids,claim_fanout,deferred_queue,department_scope,detected_file_type,diagnostic_full_text_persisted,diagnostics_json,duplicate_retained_source_ids,event_fanout,expected_claim_upgrade_tags,extraction_priority,extraction_ready,inspected_at,inspection_runtime_seconds,linked_candidate_ids,linked_claim_ids,linked_mechanism_exposure_event_ids,linked_root_event_ids,linked_search_waves,local_artifact_path,municipality,ocr_performed,original_filename,payload_origin,period,primary_extraction_queue,prior_retained_source_reuse_ids,readiness_lane_id,readiness_lane_sequence,readiness_reason_codes,readiness_result_id,readiness_status,review_priority,secondary_processing_hints,secondary_source_families,side_scope,source_family,source_quality,state,version_relationship_ids,retained_source_ids,duplicate_source_ids,prior_reuse_source_ids,candidate_ids,search_wave_provenance,municipality_names,states,periods,side_scopes,department_scopes,primary_source_family,root_event_ids,mechanism_event_ids,claim_ids,extraction_lane_id,extraction_lane_sequence
text/html; charset=UTF-8,148b3b07cbbb3b16055c1964fb1275819d6ee99738adce18ee78517873aa71cd,payroll_roster,0,187795,1,EXTPAYLOAD-d00a4eb0d16b16dae1a48b2e,EXTSOURCE-d00a4eb0d16b16dae1a48b2e,1,EXTREADYQ-6c3266da89026f5a06b0c319,5,,fire,html,False,"{""bounded_inspection"":false,""bytes_inspected"":187795,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":2,""link_count"":550,""navigation_density"":0.182724,""payload_bytes"":187795,""row_element_count"":0,""script_count"":32,""structured_data_script_count"":1,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":21532}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:47.695310+00:00,0.004117,EXTCAND-200571948681cf20a5803777,,MECHEXP-5e56f1487b41968d5549aaac|MECHEXP-748186d7b86d637f9335807d|MECHEXP-ab666466758ff8698d9a96be|MECHEXP-b19fc5353c2308eaaaa79acb|MECHEXP-df75cb1d13ebac9d24a4ddfe,ROOTCOMP-a7b9f71e62ac50eec2b70d15,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/148b3b07cbbb3b16055c1964fb1275819d6ee99738adce18ee78517873aa71cd.html,Washington,False,common-budget-and-fiscal-terms,current_30_gib_store,2016,html_table_candidate_queue,,readiness_lane_005,1464,structured_data_or_dataset_signal,EXTREADINESS-344b4801a4aa2e8576133185,html_structured_data_candidate,high,table_candidate,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,fire,multi_family_administrative_source,official_administrative_summary,MI,,EXTSOURCE-d00a4eb0d16b16dae1a48b2e,,,EXTCAND-200571948681cf20a5803777,external_search_wave_001_compacted,Washington,MI,2016,fire,fire,multi_family_administrative_source,ROOTCOMP-a7b9f71e62ac50eec2b70d15,MECHEXP-5e56f1487b41968d5549aaac|MECHEXP-748186d7b86d637f9335807d|MECHEXP-ab666466758ff8698d9a96be|MECHEXP-b19fc5353c2308eaaaa79acb|MECHEXP-df75cb1d13ebac9d24a4ddfe,,extraction_lane_004,1422
application/pdf,5e17244aa19cd62aea0073a4b2a2ae88e533b452e78e46b6dc2a7a6c3accbb7d,payroll_roster,0,10624501,1,EXTPAYLOAD-d013b1b2aeb463c5915e0a83,EXTSOURCE-d013b1b2aeb463c5915e0a83,1,EXTREADYQ-52af4145d4a833b75943c707,5,,unclear,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":217,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.6\r%âãÏÓ\r\n"",""sampled_image_object_count"":2,""sampled_page_count"":5,""sampled_text_characters"":9984,""valid_pdf_signature"":true}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:02:36.789901+00:00,0.189917,RESCAND-2752efdc4d05bcd3125caf22,,MECHEXP-01f5f6cb0b271357dda37a9f|MECHEXP-3a028dfe84b88251781d8f89|MECHEXP-40e02ea50fa7c6deee74ec29|MECHEXP-41b13561b8ed0d2e6a2bb03f|MECHEXP-9988a440d6360ee6be06d6b1|MECHEXP-b06f106b0b30222890a74a31|MECHEXP-cc07a33e614084c30463d727|MECHEXP-edd846c54994504bac3c6af6,ROOTCOMP-8a61462ed69c965f853fbfce|ROOTCOMP-ffb9af7ddbb8361ca4a58b1a,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5e17244aa19cd62aea0073a4b2a2ae88e533b452e78e46b6dc2a7a6c3accbb7d.pdf,Calamus,False,IA Report Final.pdf,current_30_gib_store,2024,parse_text_pdf_extraction_queue,,readiness_lane_003,2730,usable_sampled_text_layer,EXTREADINESS-a4fd456f1a0047318844a318,parse_text_pdf_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,unclear,multi_family_administrative_source,direct_official_administrative_record,IA,,EXTSOURCE-d013b1b2aeb463c5915e0a83,,,RESCAND-2752efdc4d05bcd3125caf22,external_search_wave_002_exhaustive_residual,Calamus,IA,2024,unclear,unclear,multi_family_administrative_source,ROOTCOMP-8a61462ed69c965f853fbfce|ROOTCOMP-ffb9af7ddbb8361ca4a58b1a,MECHEXP-01f5f6cb0b271357dda37a9f|MECHEXP-3a028dfe84b88251781d8f89|MECHEXP-40e02ea50fa7c6deee74ec29|MECHEXP-41b13561b8ed0d2e6a2bb03f|MECHEXP-9988a440d6360ee6be06d6b1|MECHEXP-b06f106b0b30222890a74a31|MECHEXP-cc07a33e614084c30463d727|MECHEXP-edd846c54994504bac3c6af6,,extraction_lane_005,2648
application/pdf,2769d3d47c64e644834775b5158252cf0ea15a1c1bfc9c84097677da072fb4b0,staffing_table,0,1727727,1,EXTPAYLOAD-d022b79f3d0e72067b64f51e,EXTSOURCE-d022b79f3d0e72067b64f51e,1,EXTREADYQ-896e53ae1201389d9dd20830,2,,all_units,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":33,""page_height_max"":792.0,""page_height_min"":540.0,""page_width_max"":960.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r%âãÏÓ\r\n"",""sampled_image_object_count"":8,""sampled_page_count"":5,""sampled_text_characters"":4839,""valid_pdf_signature"":true}",,5,upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:02:36.845537+00:00,0.055052,EXTCAND-c872924a8c31ef03b9ca3128,,MECHEXP-2a0c7be76e232622a5fcac5a|MECHEXP-8330c491271b1677670ddf70|MECHEXP-aba9df569def50d36415aa63|MECHEXP-f00b9497ca04c0d4241846b7,ROOTCOMP-6c2e465ff3d2d3ada6bfc6a9,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2769d3d47c64e644834775b5158252cf0ea15a1c1bfc9c84097677da072fb4b0.pdf,Grand Chute,False,pkt_tb_8-13-25.pdf,current_30_gib_store,undated,parse_text_pdf_extraction_queue,,readiness_lane_003,2731,usable_sampled_text_layer,EXTREADINESS-4cddc58a941ce1e61789f410,parse_text_pdf_ready,high,,benefits_and_total_compensation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,direct_official_administrative_record,WI,,EXTSOURCE-d022b79f3d0e72067b64f51e,,,EXTCAND-c872924a8c31ef03b9ca3128,external_search_wave_001_compacted,Grand Chute,WI,undated,all_units,all_units,multi_family_administrative_source,ROOTCOMP-6c2e465ff3d2d3ada6bfc6a9,MECHEXP-2a0c7be76e232622a5fcac5a|MECHEXP-8330c491271b1677670ddf70|MECHEXP-aba9df569def50d36415aa63|MECHEXP-f00b9497ca04c0d4241846b7,,extraction_lane_002,2654
application/pdf,212a3a0ad69286533bf399bf524b47c579ae10e899bfbf7bf5d45f1315eb61a6,payroll_roster,0,18284986,1,EXTPAYLOAD-d023eb65ce58b018186ae9d7,EXTSOURCE-d023eb65ce58b018186ae9d7,1,EXTREADYQ-e95026ae6da0bd7f1041356e,6,,all_units,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":165,""page_height_max"":792.0,""page_height_min"":612.0,""page_width_max"":792.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r%âãÏÓ\r\n"",""sampled_image_object_count"":1,""sampled_page_count"":5,""sampled_text_characters"":5911,""valid_pdf_signature"":true}",,10,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T19:05:23.222835+00:00,0.184988,EXTCAND-e103eaaa13b9cb59c2bbff5d,,MECHEXP-3d1b8cf60f35d3b10ebb76d7|MECHEXP-715423ccbb97c97794b3f8a0|MECHEXP-78832538b0363ee4cc72e9b4|MECHEXP-7898b5988639b8b03c78aa97|MECHEXP-7c7c3b002cfd5ab5458a2958|MECHEXP-c1074e252ba2097bbe9db2dd|MECHEXP-d249bd7b86ad443263d48d0c|MECHEXP-ffc823791861ab25016507aa,ROOTCOMP-58e96633e29680f90cc1a38b|ROOTCOMP-6e8b7c61eeaeb32c9da8eb59,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/212a3a0ad69286533bf399bf524b47c579ae10e899bfbf7bf5d45f1315eb61a6.pdf,LaGrange,False,2025-Town-of-Ulster-Adopted-Package.pdf,current_30_gib_store,2024,parse_text_pdf_extraction_queue,,readiness_lane_004,2721,usable_sampled_text_layer,EXTREADINESS-7d61bf05c5a9ebc773d5217c,parse_text_pdf_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,multi_family_administrative_source,direct_official_administrative_record,NY,EXTVERSION-6ac635af22ac152aa9233aa8,EXTSOURCE-d023eb65ce58b018186ae9d7,,,EXTCAND-e103eaaa13b9cb59c2bbff5d,external_search_wave_001_compacted,LaGrange,NY,2024,all_units,all_units,multi_family_administrative_source,ROOTCOMP-58e96633e29680f90cc1a38b|ROOTCOMP-6e8b7c61eeaeb32c9da8eb59,MECHEXP-3d1b8cf60f35d3b10ebb76d7|MECHEXP-715423ccbb97c97794b3f8a0|MECHEXP-78832538b0363ee4cc72e9b4|MECHEXP-7898b5988639b8b03c78aa97|MECHEXP-7c7c3b002cfd5ab5458a2958|MECHEXP-c1074e252ba2097bbe9db2dd|MECHEXP-d249bd7b86ad443263d48d0c|MECHEXP-ffc823791861ab25016507aa,,extraction_lane_003,2638
text/html;charset=UTF-8,76014b91659caaddade39bb67504130e1502f28b097d9163c1fbcc9e05ded375,payroll_roster,0,972344,1,EXTPAYLOAD-d025fa4fbd2f918291770c54,EXTSOURCE-d025fa4fbd2f918291770c54,1,EXTREADYQ-adb7126411d4ad613745b9b9,6,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":972344,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":0,""link_count"":2,""navigation_density"":0.117647,""payload_bytes"":972344,""row_element_count"":0,""script_count"":72,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":98}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:48.183172+00:00,0.004665,EXTCAND-4c7c0c346773c13477e1e548,,MECHEXP-18aa78a65ff3f106b783b7bf|MECHEXP-519d69ee0c6debc6830b42ab|MECHEXP-70442cd59ffa8cb3bebd56bc|MECHEXP-8ce7fe413b425232cbb61582|MECHEXP-a1f5c6b6586c0bde7ad9f050,ROOTCOMP-736600197db265015f0dd357,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/76014b91659caaddade39bb67504130e1502f28b097d9163c1fbcc9e05ded375.html,Sisseton,False,news,current_30_gib_store,2022,html_text_extraction_queue,,readiness_lane_002,1472,sparse_nonempty_visible_html_text,EXTREADINESS-759ebb545f247b5c567df881,html_low_text_usable,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,police,multi_family_administrative_source,official_administrative_summary,SD,,EXTSOURCE-d025fa4fbd2f918291770c54,,,EXTCAND-4c7c0c346773c13477e1e548,external_search_wave_001_compacted,Sisseton,SD,2022,police,police,multi_family_administrative_source,ROOTCOMP-736600197db265015f0dd357,MECHEXP-18aa78a65ff3f106b783b7bf|MECHEXP-519d69ee0c6debc6830b42ab|MECHEXP-70442cd59ffa8cb3bebd56bc|MECHEXP-8ce7fe413b425232cbb61582|MECHEXP-a1f5c6b6586c0bde7ad9f050,,extraction_lane_003,1457
application/pdf,f2eb1f2d35776ad652192eb9e5a7ad32a193347cce8753cf0f5f0dce568f18a3,payroll_roster,0,21565,1,EXTPAYLOAD-d02745687e57bb98f057654c,EXTSOURCE-d02745687e57bb98f057654c,1,EXTREADYQ-1fe4a4a04b0d0b1bfaad5f4a,5,,fire,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":7,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.4\r%âãÏÓ\r\n"",""sampled_image_object_count"":0,""sampled_page_count"":5,""sampled_text_characters"":3868,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:02:36.864839+00:00,0.018531,RESCAND-e8dbdb288e1eac0c24a120c5,,MECHEXP-00bdbea600d5d25dcabec439|MECHEXP-7d6532a559f14fd1df1c98f5|MECHEXP-7e15ba5249cb9fc24b5a63bd|MECHEXP-8870d731a4e4877025805c2e|MECHEXP-d71d9944444d188e2d6b369d,ROOTCOMP-a98372e68bd1af9a7b705043,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f2eb1f2d35776ad652192eb9e5a7ad32a193347cce8753cf0f5f0dce568f18a3.pdf,Augusta charter,False,2022-EEOP.pdf,current_30_gib_store,2022,parse_text_pdf_extraction_queue,,readiness_lane_003,2732,usable_sampled_text_layer,EXTREADINESS-7670571afbb3bcdfb6756784,parse_text_pdf_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,fire,multi_family_administrative_source,direct_official_administrative_record,MI,,EXTSOURCE-d02745687e57bb98f057654c,,,RESCAND-e8dbdb288e1eac0c24a120c5,external_search_wave_002_exhaustive_residual,Augusta charter,MI,2022,fire,fire,multi_family_administrative_source,ROOTCOMP-a98372e68bd1af9a7b705043,MECHEXP-00bdbea600d5d25dcabec439|MECHEXP-7d6532a559f14fd1df1c98f5|MECHEXP-7e15ba5249cb9fc24b5a63bd|MECHEXP-8870d731a4e4877025805c2e|MECHEXP-d71d9944444d188e2d6b369d,,extraction_lane_001,2650
application/pdf,0afd64caa08aea9a8efb098f21db328e2e35b141f15761cd35ad10d0e6ecf03a,payroll_roster,0,1446301,1,EXTPAYLOAD-d02ae5904514c40f4065c6bb,EXTSOURCE-d02ae5904514c40f4065c6bb,1,EXTREADYQ-6873360d4ff81658db33bb32,6,,all_units,pdf,False,"{""diagnostic_text_persisted"":false,""embedded_attachment_names"":0,""empty_text_sampled_pages"":0,""encrypted"":false,""likely_image_only"":false,""page_count"":60,""page_height_max"":792.0,""page_height_min"":792.0,""page_width_max"":612.0,""page_width_min"":612.0,""password_restriction"":false,""pdf_eof_marker_present"":true,""pdf_header"":""%PDF-1.7\r\n%¡³Å×\r"",""sampled_image_object_count"":7,""sampled_page_count"":5,""sampled_text_characters"":1192,""valid_pdf_signature"":true}",,6,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:56:23.773078+00:00,0.02149,EXTCAND-49746e83095085b756b82bad,,MECHEXP-2e7891ecedd711cb350d3652|MECHEXP-4fb92028ca18834fe7d82c14|MECHEXP-5469e7d164fc16d8f002625c|MECHEXP-a2d45748e5891deb94f8ce74|MECHEXP-c1dc9a3c64d445ac9a1b6682,ROOTCOMP-3158cbf799971663590e9042,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0afd64caa08aea9a8efb098f21db328e2e35b141f15761cd35ad10d0e6ecf03a.pdf,Chouteau,False,download,current_30_gib_store,2026,parse_text_pdf_extraction_queue,,readiness_lane_001,2730,usable_sampled_text_layer,EXTREADINESS-e54697165ef30d53a2766b9c,parse_text_pdf_ready,high,,benefits_and_total_compensation|implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,all_units,multi_family_administrative_source,direct_official_administrative_record,OK,,EXTSOURCE-d02ae5904514c40f4065c6bb,,,EXTCAND-49746e83095085b756b82bad,external_search_wave_001_compacted,Chouteau,OK,2026,all_units,all_units,multi_family_administrative_source,ROOTCOMP-3158cbf799971663590e9042,MECHEXP-2e7891ecedd711cb350d3652|MECHEXP-4fb92028ca18834fe7d82c14|MECHEXP-5469e7d164fc16d8f002625c|MECHEXP-a2d45748e5891deb94f8ce74|MECHEXP-c1dc9a3c64d445ac9a1b6682,,extraction_lane_003,2639
text/html; charset=utf-8,18c6716ffaca1ad502f650616c0f97dbb39ba54d4b475766cd815debcdfcdf3a,payroll_roster,0,52445,1,EXTPAYLOAD-d0339d1ffa6c8558b76dece3,EXTSOURCE-d0339d1ffa6c8558b76dece3,1,EXTREADYQ-e929b1b9f202ce75d30df690,6,,all_units,html,False,"{""bounded_inspection"":false,""bytes_inspected"":52445,""diagnostic_text_persisted"":false,""encoding"":""utf-8"",""form_count"":1,""link_count"":73,""navigation_density"":0.122689,""payload_bytes"":52445,""row_element_count"":8,""script_count"":15,""structured_data_script_count"":1,""table_count"":2,""valid_html_structure"":true,""visible_text_characters"":4307}",,9,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis|upgrades_total_compensation_comparison,extraction_priority_high,True,2026-08-05T18:57:48.184858+00:00,0.001243,EXTCAND-c88892a171878d8c07729cad,,MECHEXP-1242ba8b757745600eb3d6c6|MECHEXP-24c7b15b70be2354bf825ee7|MECHEXP-398e614860dc5cb56b35ff6d|MECHEXP-56fab2d35bb1c0496516a99f|MECHEXP-aaa38741122257aedb49ecd1|MECHEXP-b40376267aa55393fbdb0eb4|MECHEXP-de090fdcd1e3f1eb96574489,ROOTCOMP-5a553f21bdb561d623c450c5|ROOTCOMP-65bc1c923cb911afed456039,external_search_wave_001_compacted,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/18c6716ffaca1ad502f650616c0f97dbb39ba54d4b475766cd815debcdfcdf3a.html,Flora,False,History.aspx,current_30_gib_store,2022,html_table_candidate_queue,,readiness_lane_002,1473,structured_data_or_dataset_signal,EXTREADINESS-8f999500dbd8707c41aa3fe2,html_structured_data_candidate,high,table_candidate,benefits_and_total_compensation|implementation_confirmation|recruitment_and_retention|staffing_and_headcount|tenure_and_progression,all_units,payroll_and_earnings,official_administrative_summary,IL,,EXTSOURCE-d0339d1ffa6c8558b76dece3,,,EXTCAND-c88892a171878d8c07729cad,external_search_wave_001_compacted,Flora,IL,2022,all_units,all_units,payroll_and_earnings,ROOTCOMP-5a553f21bdb561d623c450c5|ROOTCOMP-65bc1c923cb911afed456039,MECHEXP-1242ba8b757745600eb3d6c6|MECHEXP-24c7b15b70be2354bf825ee7|MECHEXP-398e614860dc5cb56b35ff6d|MECHEXP-56fab2d35bb1c0496516a99f|MECHEXP-aaa38741122257aedb49ecd1|MECHEXP-b40376267aa55393fbdb0eb4|MECHEXP-de090fdcd1e3f1eb96574489,,extraction_lane_002,1430
text/html; charset=utf-8,aa4b2c14642a976f50728b8a7611cf22e0c4975bd33a9746791aeeed31cf80f3,payroll_roster,0,118158,1,EXTPAYLOAD-d035a0003b30d49c6198b606,EXTSOURCE-d035a0003b30d49c6198b606,1,EXTREADYQ-be5320e36ad563f73c20ed26,5,,police,html,False,"{""bounded_inspection"":false,""bytes_inspected"":118158,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":2,""link_count"":130,""navigation_density"":0.391566,""payload_bytes"":118158,""row_element_count"":0,""script_count"":45,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":2386}",,8,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,extraction_priority_high,True,2026-08-05T19:06:47.698016+00:00,0.002325,RESCAND-332dfad704b7923e92cfe540,,MECHEXP-3d158b95622801c608965468|MECHEXP-58057fefdc8e43ded421561b|MECHEXP-84d3fe171986b70568aa2269|MECHEXP-901a44243be39c23f6df3449|MECHEXP-9393a3c7dd0350cbd92003c9|MECHEXP-eff71bcadc239aa2a693681e,ROOTCOMP-7c657ebc57715d0271e60ef7|ROOTCOMP-f6f85054d5080c886c48dcb8,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/aa4b2c14642a976f50728b8a7611cf22e0c4975bd33a9746791aeeed31cf80f3.html,Crow Wing,False,Annual-Reports,current_30_gib_store,2026,html_text_extraction_queue,,readiness_lane_005,1465,substantive_visible_html_text,EXTREADINESS-89eaa630d9939e5fcea88289,html_text_ready,high,,implementation_confirmation|payroll_and_earnings|recruitment_and_retention|staffing_and_headcount,police,multi_family_administrative_source,official_administrative_summary,MN,,EXTSOURCE-d035a0003b30d49c6198b606,,,RESCAND-332dfad704b7923e92cfe540,external_search_wave_002_exhaustive_residual,Crow Wing,MN,2026,police,police,multi_family_administrative_source,ROOTCOMP-7c657ebc57715d0271e60ef7|ROOTCOMP-f6f85054d5080c886c48dcb8,MECHEXP-3d158b95622801c608965468|MECHEXP-58057fefdc8e43ded421561b|MECHEXP-84d3fe171986b70568aa2269|MECHEXP-901a44243be39c23f6df3449|MECHEXP-9393a3c7dd0350cbd92003c9|MECHEXP-eff71bcadc239aa2a693681e,,extraction_lane_004,1423
text/html; charset=UTF-8,550ae56791e8656ea8b98cd5049d7551dacce7c9a57cb51f9df0861b16ecb539,payroll_roster,0,429361,1,EXTPAYLOAD-d0364d89bcaa44712a3c830d,EXTSOURCE-d0364d89bcaa44712a3c830d,1,EXTREADYQ-db4351ad94396c7ea7b8b18f,4,,unclear,html,False,"{""bounded_inspection"":false,""bytes_inspected"":429361,""diagnostic_text_persisted"":false,""encoding"":""UTF-8"",""form_count"":1,""link_count"":1622,""navigation_density"":0.395128,""payload_bytes"":429361,""row_element_count"":0,""script_count"":9,""structured_data_script_count"":0,""table_count"":0,""valid_html_structure"":true,""visible_text_characters"":31899}",,5,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,extraction_priority_high,True,2026-08-05T19:06:47.708000+00:00,0.009612,RESCAND-6d6b2c6ddae97a2d87e499d9,,MECHEXP-6f9b12cdfe5aca81d6605043|MECHEXP-7c43a4f39883a05c3bc01a7a|MECHEXP-ab47a04a9906be60fc3b8a78|MECHEXP-e77bb4cce46a1373f5027394,ROOTCOMP-6b6d4507011e0682cdae31a7,external_search_wave_002_exhaustive_residual,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/550ae56791e8656ea8b98cd5049d7551dacce7c9a57cb51f9df0861b16ecb539.html,Champaign,False,meetings_CB.php,current_30_gib_store,2025,html_text_extraction_queue,,readiness_lane_005,1466,substantive_visible_html_text,EXTREADINESS-9cc0b03921dc6c36d929d28b,html_text_ready,high,,implementation_confirmation,unclear,payroll_and_earnings,official_administrative_summary,IL,,EXTSOURCE-d0364d89bcaa44712a3c830d,,,RESCAND-6d6b2c6ddae97a2d87e499d9,external_search_wave_002_exhaustive_residual,Champaign,IL,2025,unclear,unclear,payroll_and_earnings,ROOTCOMP-6b6d4507011e0682cdae31a7,MECHEXP-6f9b12cdfe5aca81d6605043|MECHEXP-7c43a4f39883a05c3bc01a7a|MECHEXP-ab47a04a9906be60fc3b8a78|MECHEXP-e77bb4cce46a1373f5027394,,extraction_lane_001,1472
