external_staffing_unit_id,observation_id,municipality,department,side,period,observation_type,field_name,raw_value,normalized_value,unit,staffing_hypothesis_type,terminal_match_status,source_SHA_256,source_coordinate_input_sha256,claim_ids
EXTSTAFF-78f485652a0d93a49b564336,EXTRECON-0be8a64c9c17f28d5576ea1d,cog_2025_225793,unclear,unclear,2024,vacant_position_observation,vacant_positions,73,73,,vacancy_without_elimination,matched_staffing_ready,63bfc99f1d758c4ff983c2c6164c4c0e0d7fb307d460a1782e31f3fb0df931b3,5dfd13665eb80ed1ce614efb95dbc86b5e14e6bb92d3464f2d61ab96093d310a,MECH-06
EXTSTAFF-ed0ff542bf3cb2364e6af2e6,EXTRECON-de6ad1ee404a5f5c6a2e9cca,cog_2025_225793,unclear,unclear,2024,vacant_position_observation,vacant_positions,"-125,",-125,,vacancy_without_elimination,matched_staffing_ready,63bfc99f1d758c4ff983c2c6164c4c0e0d7fb307d460a1782e31f3fb0df931b3,8df408257c98dcfebddf3b7ec064230f06df6fe5bca9e71694a52f3e14df0db1,MECH-06
EXTSTAFF-a1d50e8d3cadfac83d44268a,EXTRECON-07e1f7715e0848176d7fe091,cog_2025_225793,unclear,unclear,2024,vacant_position_observation,vacant_positions,20,20,,vacancy_without_elimination,matched_staffing_ready,63bfc99f1d758c4ff983c2c6164c4c0e0d7fb307d460a1782e31f3fb0df931b3,87bcf2110e8fac4ea24079712d5a744404a8845859bc00575e4a68c402f324fe,MECH-06
EXTSTAFF-070a90343b60afccec8f594a,EXTRECON-c055325b87342c7dbe988a5f,cog_2025_225793,unclear,unclear,2024,vacant_position_observation,vacant_positions,25,25,,vacancy_without_elimination,matched_staffing_ready,63bfc99f1d758c4ff983c2c6164c4c0e0d7fb307d460a1782e31f3fb0df931b3,42b20e1cb56606d0bf658a9132b0dd8a8878c87522336b356b214efb4f40bc68,MECH-06
EXTSTAFF-6c0a376a71a759a63596c89d,EXTRECON-b541bd6da30112f9a063f4eb,cog_2025_225793,unclear,unclear,2024,vacant_position_observation,vacant_positions,19,19,,vacancy_without_elimination,matched_staffing_ready,63bfc99f1d758c4ff983c2c6164c4c0e0d7fb307d460a1782e31f3fb0df931b3,f10c3ac44f07c08af318f3742b4bee7a1d5da3908c94a8acb622fb13cfd0edf5,MECH-06
EXTSTAFF-c90807bba6d62c66c1eaaf35,EXTRECON-f14c42af4f35ee9332bf0e0f,cog_2025_225793,unclear,unclear,2024,vacant_position_observation,vacant_positions,25,25,,vacancy_without_elimination,matched_staffing_ready,63bfc99f1d758c4ff983c2c6164c4c0e0d7fb307d460a1782e31f3fb0df931b3,3ee85e0f7013e091a133c0388a8b0e9bcbc65162555f411c834df44907b8aa86,MECH-06
EXTSTAFF-4cd82745ae5f8cfb6494c4d0,EXTRECON-4cc5070fe248d1f5622a319b,cog_2025_225793,unclear,unclear,2024,vacant_position_observation,vacant_positions,25,25,,vacancy_without_elimination,matched_staffing_ready,63bfc99f1d758c4ff983c2c6164c4c0e0d7fb307d460a1782e31f3fb0df931b3,e3a0ad86649353e96663b3d663e27fe0cf78439c1375336a1361ba69e17c5f06,MECH-06
EXTSTAFF-5b726d33e1e2ed29222c2446,EXTRECON-ebbc634b12af2e03b17d7932,cog_2025_225793,unclear,unclear,2024,vacant_position_observation,vacant_positions,20,20,,vacancy_without_elimination,matched_staffing_ready,63bfc99f1d758c4ff983c2c6164c4c0e0d7fb307d460a1782e31f3fb0df931b3,f85589021d61db4f48616a8b8d848ebc90ca5ea8c4270ec221774a5bbc3a602c,MECH-06
EXTSTAFF-957e93b4771ad0f804f87a15,EXTRECON-fa6242750e8c57a6e4fc8d51,cog_2025_225793,unclear,unclear,2024,vacant_position_observation,vacant_positions,"-127,",-127,,vacancy_without_elimination,matched_staffing_ready,63bfc99f1d758c4ff983c2c6164c4c0e0d7fb307d460a1782e31f3fb0df931b3,d5412f9671cf20d6041be85008cb2d6903a10826d3b7aca97845df5c7fbf96b0,MECH-06
EXTSTAFF-268cb291ed124b4964ac3e33,EXTRECON-e85f6671168aa528f5e6c4c3,cog_2025_225793,unclear,unclear,2024,vacant_position_observation,vacant_positions,"3,",3,,vacancy_without_elimination,matched_staffing_ready,63bfc99f1d758c4ff983c2c6164c4c0e0d7fb307d460a1782e31f3fb0df931b3,536f9ba14fc1aa60e1ab9c8952bfa5d0ea299882c139055fdfd6e0eecb86c20b,MECH-06
EXTSTAFF-7278f07e5453c4bdda0d4d6e,EXTRECON-5144ff5e780200e932930160,cog_2025_173206,unclear,unclear,2021,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,e834d807ccab5c0e610759de3d685e7fe351a3c4df052aa7cc1d4fd815d0e4c4,d553b50965d9e284f181962a08720b5811401121bda7d2ec32c5c9b24aede3d6,MECH-06
EXTSTAFF-4c00657167bbcc8dc1c7dfdd,EXTRECON-900a2bb89de325ba879bc077,cog_2025_225354,police,police,2022,vacant_position_observation,vacant_positions,2021,2021,,vacancy_without_elimination,matched_staffing_ready,eb7e3c3624ba6feb74e1721e85e1ffcf9268e14875c38b6629d5811d3ee20e53,9671224c1f8addc4a8140271473bba8f3f324594cb0c58a3d983ac086ade4075,MECH-06
EXTSTAFF-06c15f998b3271ba342c5292,EXTRECON-23023c9866436919cccc1431,cog_2025_225354,unclear,unclear,2022,vacant_position_observation,vacancy_rate_explicit,2023,2023,,vacancy_without_elimination,matched_staffing_ready,eb7e3c3624ba6feb74e1721e85e1ffcf9268e14875c38b6629d5811d3ee20e53,187c9ec13192b7f718702a401ad4ab2a432508ba52389e5d78f92ad0f91ac0ef,
EXTSTAFF-7ce308d4dae249b2ce22d815,EXTRECON-9f4a5cd60f4b158550244390,cog_2025_170299,unclear,unclear,2026,vacant_position_observation,vacant_positions,2027,2027,,vacancy_without_elimination,matched_staffing_ready,d96cc0c88d677c6bd7bf32e6402c1b7289d7d64adc86b41ab69d30c76dcb5725,96429e84dba903c8966b5211f387fcf66bd914fc66a6b6830b9528d2feab56da,MECH-06
EXTSTAFF-930d3382fde049be34cbd234,EXTRECON-55a451669b10727f23c46992,cog_2025_204767,unclear,unclear,undated,vacant_position_observation,vacancy_rate_explicit,15%,15,,vacancy_without_elimination,matched_staffing_ready,8dc4c1e71bdbb0bb66780c53d3b5c8538086128a64f5513eae9d9250adf754da,f3553b59cc6e2e48b1d65ba9799906a31449a687b1ff67e17ede365eaa7fc8b0,
EXTSTAFF-56ce436ea6f9c64847cebd77,EXTRECON-8c7149d3e7f22bb74962c085,cog_2025_204767,police,police,undated,vacant_position_observation,vacancy_rate_explicit,37%,37,,vacancy_without_elimination,matched_staffing_ready,8dc4c1e71bdbb0bb66780c53d3b5c8538086128a64f5513eae9d9250adf754da,1a9ae359dfd301f63860fc1b284635d0cd538d3377df8b0a6b5bd1b729f0adef,
EXTSTAFF-d35317eaf3f1d9c5487c28f5,EXTRECON-48a926acb43cab7a5a6db0f3,cog_2025_204767,unclear,unclear,undated,vacant_position_observation,vacant_positions,5,5,,vacancy_without_elimination,matched_staffing_ready,8dc4c1e71bdbb0bb66780c53d3b5c8538086128a64f5513eae9d9250adf754da,1dbbd5833e480f80376fae0aa49d6bb7f6efad9d95da0446ef58eba95b6998de,MECH-06
EXTSTAFF-5212c98e4f4c6f77dbf76ef9,EXTRECON-49af3221e6e849c387c4cf24,cog_2025_204767,unclear,unclear,undated,vacant_position_observation,vacancy_rate_explicit,17%,17,,vacancy_without_elimination,matched_staffing_ready,8dc4c1e71bdbb0bb66780c53d3b5c8538086128a64f5513eae9d9250adf754da,34a3fd678e1b7ff4ab627b4e8312853c4e824c07e3bf699491093dfb03f4234f,
EXTSTAFF-e55abf81a591729e8c094a17,EXTRECON-9db083369e142593d52bcb66,cog_2025_204767,unclear,unclear,undated,vacant_position_observation,vacancy_rate_explicit,23.8%,23.8,,vacancy_without_elimination,matched_staffing_ready,8dc4c1e71bdbb0bb66780c53d3b5c8538086128a64f5513eae9d9250adf754da,37368f8f14887d22fb4522f053bde9ff1720605addd8f49b6da61cdb903e105f,
EXTSTAFF-3c8626fdadfc2d7de3288a96,EXTRECON-d703e40e26fc310f36d6e5b2,cog_2025_204462,unclear,unclear,2024,vacant_position_observation,vacant_positions,2025,2025,,vacancy_without_elimination,matched_staffing_ready,9df29fa0f3a399f524e759bf6ea32c7218e898eaf072154b9ad404e1c04539e7,f0d0f8d7325127632b6a5695c013e77f42861f5f403d44e29a161ceaa4808309,MECH-06
EXTSTAFF-1749b81204b0b7777194fd77,EXTRECON-cc50cbff1e41b2f44f84cc4d,cog_2025_204462,unclear,unclear,2024,vacant_position_observation,vacant_positions,35,35,,vacancy_without_elimination,matched_staffing_ready,9df29fa0f3a399f524e759bf6ea32c7218e898eaf072154b9ad404e1c04539e7,382c83778671e3ef7769f28d8ddc27a249390e056a61befeeecb4ba21d88b04e,MECH-06
EXTSTAFF-0d03205190cc7dfa40970fca,EXTRECON-93dffccc788f0f38fd76a5a5,cog_2025_204462,unclear,unclear,2024,vacant_position_observation,vacant_positions,Nearly 99% of all Iowa full-time teaching positions filled in 2025-26; National vacancy rate 3 times higher than Iowa,Nearly 99% of all Iowa full-time teaching positions filled in 2025-26; National vacancy rate 3 times higher than Iowa,,vacancy_without_elimination,matched_staffing_ready,9df29fa0f3a399f524e759bf6ea32c7218e898eaf072154b9ad404e1c04539e7,09213749f3e842889fb58ff320c7ea9df22d4f49cfabb3557c0c3a8750df5aa2,MECH-06
EXTSTAFF-56d4eccd5f2a0447ac535cd4,EXTRECON-9afcd965714f98ac9339a8eb,cog_2025_177374,unclear,unclear,2024,vacant_position_observation,vacant_positions,2,2,,vacancy_without_elimination,matched_staffing_ready,f462af012944fced9ca73d9dcc88375e39f921280c331981232abac5a60fb8f5,3982304cabd47a1bba424b80f2dae706337a6aa45ca3826c2d5d296c7da2830d,MECH-06
EXTSTAFF-d960d69cb1db485a4ecc91b7,EXTRECON-084ac6f2ff7ec58a42262e5e,cog_2025_167532,unclear,unclear,undated-source-B4X2500LIVE-20260729-007971,layoff_observation,layoffs,2020,2020,,layoff,matched_staffing_ready,98b32ca5de1b24858068e76a3afcf17bb815afb7dccc53afb618860da0754c6d,f92cef6cbaeddd07bd6f66083977663d364b1e5e623870c3112b2fdc19e99613,
EXTSTAFF-398065088ef789697b0b61df,EXTRECON-f2e1c21357bd9bd8401dca6a,cog_2025_167532,unclear,unclear,undated-source-B4X2500LIVE-20260729-007971,hiring_freeze_observation,hiring_freeze,2021,2021,,hiring_freeze,matched_staffing_ready,98b32ca5de1b24858068e76a3afcf17bb815afb7dccc53afb618860da0754c6d,c45e225440ad20f1349af18f232e73cfc27e1f702d02e89abdcf5893408f830f,MECH-06
EXTSTAFF-409a1f098c49eee2e296b997,EXTRECON-bf0d24f6695b7bdaa5a57049,cog_2025_111013,unclear,unclear,2024,vacant_position_observation,vacant_positions,39,39,,vacancy_without_elimination,matched_staffing_ready,b578be96749942d94bf5dd8fa9311187a68fb5fa82477738c832cec95bd44619,749a264809dd7b3eb000a04a48e7c52ee48e562e7a26558ad5bb2690ef6e8165,MECH-06
EXTSTAFF-0aadfdd2065d8a7618947ceb,EXTRECON-30cb8b00509ae8f3a7019d8a,cog_2025_100234,unclear,unclear,2020,vacant_position_observation,vacant_positions,"57,",57,,vacancy_without_elimination,matched_staffing_ready,598653db84443d000fdd2c9097d8ffa96c6644f7919d5b833d0e8ef43baee8b9,14ae10630a189dbacfa4847ce6af86cc9a956c6437fecb75b3d774c819fea43a,MECH-06
EXTSTAFF-91c2da11f712dae71fa06bee,EXTRECON-2963b85ff7445ab7f0da98c5,cog_2025_100234,unclear,unclear,2020,vacant_position_observation,vacant_positions,"57,",57,,vacancy_without_elimination,matched_staffing_ready,598653db84443d000fdd2c9097d8ffa96c6644f7919d5b833d0e8ef43baee8b9,d3d01339d6bbf0b2fb8a9c9bac4b83acb1467d2b56bacddebf8638e7493661e3,MECH-06
EXTSTAFF-349c466d617a6aac6b5107cb,EXTRECON-31648e519490400f27363558,cog_2025_100234,unclear,unclear,2020,vacant_position_observation,vacant_positions,2019,2019,,vacancy_without_elimination,matched_staffing_ready,598653db84443d000fdd2c9097d8ffa96c6644f7919d5b833d0e8ef43baee8b9,5cf49fc35702946675b2f2a1cd313c3fb6366171fa8ccde28235a2d331928cea,MECH-06
EXTSTAFF-21e6d6bb53f3db76f87d2e9a,EXTRECON-098ed6a7cdb7b2079a4c9128,cog_2025_225686,unclear,unclear,2021,vacant_position_observation,vacant_positions,29,29,,vacancy_without_elimination,matched_staffing_ready,2e7cc5a66191fdd23f868646d3b900a832d2a13c367cb99c315f14544b15b6da,dd5f71d6518db7970cd3b7fd2b8f81a60c95b6e15b589568a92a12368f76fb42,MECH-06
EXTSTAFF-10208086add6611d63800ca5,EXTRECON-604a5980c55fdef286ee5dd2,cog_2025_203929,unclear,unclear,undated,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,7faf622040d22415a9567ed3e3690bfd0e953c5b130c6994b1e5fa0cc121c4ba,bd8175c14ee4533220894d37198e0aade76423ce1cd47c7808eaecfca74b74f6,
EXTSTAFF-a773d8bc5ed1cceccb200963,EXTRECON-0dd249897fbcfc15b4a1e05c,cog_2025_211815,unclear,unclear,2016,layoff_observation,layoffs,17.2,17.2,,layoff,matched_staffing_ready,1d62f7fbff667ada9ce356cadb4bfcd77a0e8c8926265ab93d29186e5019be9f,f79e612baf10272ecc01344118209060a6fb78d07edb3a3a858050987ac32ebd,
EXTSTAFF-50c1e183f0297a1c28b10ad6,EXTRECON-ff691e852984623ac4ba673a,cog_2025_173234,unclear,unclear,2022,authorized_position_observation,authorized_positions,2018,2018,,authorized_position_reduction,matched_staffing_ready,a3df1e466e39c24d3539f28e0859fe0432f289a5f372ff80b56872ee21921e43,c4513677c6eb09d4ed8a3ad1ec4a114cb4cf47040a3b892fa42b036a63fc9927,
EXTSTAFF-d55f4c7de94777a2019a3b8c,EXTRECON-810e2cb22ae5f9cbeeb7bba3,cog_2025_211690,unclear,unclear,undated,vacant_position_observation,vacant_positions,4,4,,vacancy_without_elimination,matched_staffing_ready,0b787cfcf04c39852018aec1a28915e7cb3b98209c55321d728af9ac0d937a66,4cf00531b812fe85a0ca2280364c7a06f6d2853ba877c2c91a0b0bef5277fea0,MECH-06
EXTSTAFF-480017ccb627da8ff7c27468,EXTRECON-3cf052898626188e45e55809,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,3,3,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,f4fc110a35c59dc072bb3237773c78663e3814af5e242368c8d2f1c4f4e1591f,
EXTSTAFF-5b6a4fc02a9677a0689f5288,EXTRECON-6106a440b99579abc07a4f24,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,3,3,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,b70239741edcd3293786f69410672f5583a2956af17bd913730b3ce3c3ef9e67,
EXTSTAFF-f3684377139486ff04848719,EXTRECON-063e60d69210fb50ee273ccb,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,1,1,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,156f356cb47d5840ec703a12dcb05ffe8a0fec1ad2bb94276b75b2f53ce015fc,
EXTSTAFF-572ba2531a7f6a8ba70d25a1,EXTRECON-45abedaa1a11e7f83d298ce3,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,44,44,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,964525277cd73cf59d96cc66832aebba8d29acbc1eb454913639601543d5170a,
EXTSTAFF-109289528f946f9d292ce61c,EXTRECON-bb50e96b57a66c3eae390463,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,8,8,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,6eb56176c9be80d9b28aeefb9da1d5c2f7a2c3d34b2b7a930342e9582d697fbb,
EXTSTAFF-1e55a2c5e9d397a3132fb1a4,EXTRECON-4e8641b0f01cb625d83323c8,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,1,1,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,1aee7b47fe248176ebae383f7c7f8de17cad5e89cda767ef93c7ec2c517ad0f5,
EXTSTAFF-7aa49dfd1ec2bb3c4307cd99,EXTRECON-88e7e88cfb00c60d36ce8f29,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,2,2,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,72f450e5f6df540082173706485d26be31242de4774b86250d6a269d9e689e8b,
EXTSTAFF-76cf2cad61d30bb6f88ecf27,EXTRECON-eb7fcaab12d7c9047080f6d5,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,1,1,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,085542325f4b6b594e1250fea14eb9bdbf2f04815e3a51a1913b5e48f8920be6,
EXTSTAFF-3637bac7c55f1f7091908711,EXTRECON-8c181f150315c448fa8dae81,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,"4,000",4000,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,3ec7cb8c3f5f1e5f45b54cef7cbd5f119c414632f0a13ae979ea3ab33e539607,
EXTSTAFF-a6ae04f86dda6274c4f83d3d,EXTRECON-8e10ae0c6b947e02422b8d74,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,2,2,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,c3043a96bbda40f9e8f09d4ba58d4c9134067be135f5cbbeb9b3df9830372548,
EXTSTAFF-3efb4d1b8e358bfef1d2191c,EXTRECON-62f2fdc9ae1c2d69add5a923,cog_2025_131361,unclear,unclear,2026,authorized_position_observation,authorized_positions,15,15,,authorized_position_reduction,matched_staffing_ready,74a1f2c6d22bf136354031d4a7bdfa37a3e992101489c3204e9756e68b5cac5d,2996b58538c1aaf8a503b4bcbf4775b87f5aefd652437fc3238a12d02516c5d6,
EXTSTAFF-07005220ab260d5e85a08b9b,EXTRECON-bbba3212180c0b715c63cbf1,cog_2025_168410,unclear,unclear,2023,vacant_position_observation,vacant_positions,32,32,,vacancy_without_elimination,matched_staffing_ready,cefa5d9f5c5cd92a687a883f04282b6023862e9d29c5af5fc0c50e4eb10ef076,a6be777dbbbd1eb26dff2afa0aab5576d572bf4dba7e02ec13b9d81bf77de9b7,MECH-06
EXTSTAFF-1e1695a6cb52799ef00d7ca9,EXTRECON-bc797e2eee3887cef6a96f20,cog_2025_128510,unclear,unclear,2025,vacant_position_observation,vacancy_rate_explicit,18%,18,,vacancy_without_elimination,matched_staffing_ready,625305bf0675ff258e1e8bc66fb872bc163a623c7d5fa901eea948a5a0e0a350,55e0a8ed6ef2bf5a451b37afd37071de7efd67c14d57c2ffab343cbbbd617824,
EXTSTAFF-3dd5b486c11734c363bab972,EXTRECON-87650fce91a4ac28dc7970ef,cog_2025_190997,unclear,unclear,2018,vacant_position_observation,vacant_positions,120,120,,vacancy_without_elimination,matched_staffing_ready,f8d31f660a89d1cb0f60af2b0781ca795147d35e321f0c3917d97169ff7b4508,4777e750fb4979c5acd821de967c5556757acf1eb8f645dd7f3873e0905b9dd0,MECH-06
EXTSTAFF-93240dd9c0a4b2ef78956bd9,EXTRECON-4abbc8a610813d90107b91ba,cog_2025_194692,unclear,unclear,2025,vacant_position_observation,vacant_positions,3,3,,vacancy_without_elimination,matched_staffing_ready,1b4b539c6d19bda239cb222604b6031ae33f9d7941b58025e8f20f882b9fb0c6,f622a8f39a3a8dbf674524997797537bf67c34e4de3ddba33182122ce0970f9e,MECH-06
EXTSTAFF-f58e4d7573e339a466fd768b,EXTRECON-2a440ed0a5726ba4c8f195a5,cog_2025_194692,unclear,unclear,2025,vacant_position_observation,vacant_positions,22,22,,vacancy_without_elimination,matched_staffing_ready,1b4b539c6d19bda239cb222604b6031ae33f9d7941b58025e8f20f882b9fb0c6,eccfaddfcddb1d8bd099b1427b00e9efb15935e1f90178d4e204111eec79f583,MECH-06
EXTSTAFF-978e27911b02599c65d10ae0,EXTRECON-151110498c6eaeca8ca2864a,cog_2025_194692,unclear,unclear,2025,vacant_position_observation,vacant_positions,2022,2022,,vacancy_without_elimination,matched_staffing_ready,1b4b539c6d19bda239cb222604b6031ae33f9d7941b58025e8f20f882b9fb0c6,d85a0c5c137e596cc16f0c7d3d26f86b22dac756d3471b4092abf1ef18860700,MECH-06
EXTSTAFF-cfad6639e962104b7a31b683,EXTRECON-adcb2e92ebe941524c8defc1,cog_2025_184103,fire,fire,undated-source-B4X2500LIVE-20260729-008912,vacant_position_observation,vacant_positions,8.1%,8.1,,vacancy_without_elimination,matched_staffing_ready,78be025517b14695592d4588e862498b297ca4405422bd6cd49985f6d40cd8ea,1c57cf61290f41f6aeb188c9478f47113ed1a50de42ed444a8afd3f715cc04a5,MECH-06
EXTSTAFF-da302b26125279e8e38b479a,EXTRECON-5fc22009fd198785de343926,cog_2025_184103,fire,fire,undated-source-B4X2500LIVE-20260729-008912,vacant_position_observation,vacant_positions,12,12,,vacancy_without_elimination,matched_staffing_ready,78be025517b14695592d4588e862498b297ca4405422bd6cd49985f6d40cd8ea,1856c76fe646849431be73eb1226c4e67e8789f32366e7538c104eda8991b40b,MECH-06
EXTSTAFF-6e929d92675965c38bfd87a7,EXTRECON-adda6ebebecb2aa0758f50af,cog_2025_184103,unclear,unclear,undated-source-B4X2500LIVE-20260729-008912,vacant_position_observation,vacant_positions,21.6,21.6,,vacancy_without_elimination,matched_staffing_ready,78be025517b14695592d4588e862498b297ca4405422bd6cd49985f6d40cd8ea,8375302e77ef31067ab983d94b67aacf7c176debd37afa80e790790e925014a3,MECH-06
EXTSTAFF-a6ec44eacc29e4167b0afc7c,EXTRECON-aa712a6f2ea480e0811f75ba,cog_2025_184103,unclear,unclear,undated-source-B4X2500LIVE-20260729-008912,vacant_position_observation,vacancy_rate_explicit,6.7%,6.7,,vacancy_without_elimination,matched_staffing_ready,78be025517b14695592d4588e862498b297ca4405422bd6cd49985f6d40cd8ea,34a80b9acf6b0956dfa7ac5b83eec8fb7ad4a68688e13a065ff91c25c31a369f,
EXTSTAFF-6dd68357f3392aac4230bec4,EXTRECON-ac352efcedb0956b36e9e8c2,cog_2025_185062,unclear,unclear,2017,vacant_position_observation,vacant_positions,"-18,",-18,,vacancy_without_elimination,matched_staffing_ready,d60cb44af0e1c73323b6ee5c77bd0d664a6748c6c9b25d8729e0c9f15e81d919,9d5b749ee855f0db0048ef64410a20f23d065bc61aae26adce6ab6463b548696,MECH-06
EXTSTAFF-9ab5f4cd1c754798f8dcd65e,EXTRECON-a87d7ccc8fadb50c4075de7e,cog_2025_185062,unclear,unclear,2017,vacant_position_observation,vacancy_rate_explicit,41,41,,vacancy_without_elimination,matched_staffing_ready,d60cb44af0e1c73323b6ee5c77bd0d664a6748c6c9b25d8729e0c9f15e81d919,687a89e767e7d931b8c4f58ba2b4d91b96e54b7180d8eed5004a5c9dd911aa18,
EXTSTAFF-6ae5b0a57cf00686e6908bcb,EXTRECON-21da61e9ac5bd1c571646595,cog_2025_185062,unclear,unclear,2017,vacant_position_observation,vacant_positions,10,10,,vacancy_without_elimination,matched_staffing_ready,d60cb44af0e1c73323b6ee5c77bd0d664a6748c6c9b25d8729e0c9f15e81d919,0247220803bdb46411ce39c1bb1ee06cfc7ee5c27154e1a2d03a37a6dbd879bf,MECH-06
EXTSTAFF-23e9ab8eefa3b56b6e8d2de1,EXTRECON-53e50adbc3f42afe4d18c914,cog_2025_161291,police,police,2025,vacant_position_observation,vacancy_rate_explicit,18,18,,vacancy_without_elimination,matched_staffing_ready,37dc12a6a55b70db8d52049fa0b02c70914489d74b6dc6a360bfbaa63345da15,281cb0b875e6d2e8373db42d3fbf46fd8b50ee5e9b5a74ef1b6de3e42a193aa6,
EXTSTAFF-f4ec246370e6875853eb28f0,EXTRECON-1d55055eda301201b643a8dd,cog_2025_123727,unclear,unclear,undated,vacant_position_observation,vacant_positions,-2021,-2021,,vacancy_without_elimination,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,8de522139677ddb68c004683b0296d43fc9413a092b4ad0b4ff03703ae952de2,MECH-06
EXTSTAFF-fc68d873b0e1f0fc508013b1,EXTRECON-a04c58a859c77b5dcbc7246d,cog_2025_123727,unclear,unclear,undated,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,181c9a39a7152bcac6477f2da68b8363844f24821efe8d60c115c1d44d7bef10,MECH-06
EXTSTAFF-63d8975ad7947840333e5ae0,EXTRECON-24b16678fec4afda457dbd49,cog_2025_123727,unclear,unclear,undated,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,1d5ecd1594f24ae5a47f91a23b8ed9626d5f4f01d19128311bb717f6ab1d8580,MECH-06
EXTSTAFF-f2a7b3d41621cd16a618530b,EXTRECON-3a952fde97c951d513a7aadd,cog_2025_123727,unclear,unclear,undated,vacant_position_observation,vacant_positions,1,1,,vacancy_without_elimination,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,5e76d8e04300ec5b8158ea1da50d92100bc9807a5a82317f394d3d781ab2f6f4,MECH-06
EXTSTAFF-156101cbe56bcca66ee1db9b,EXTRECON-6d3a1c961022cca913f3e034,cog_2025_123727,unclear,unclear,undated,budgeted_position_observation,budgeted_positions,37,37,,budgeted_position_reduction,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,2a7b4345a77420aea9bd3259e8a9c9a821c047162a91d4be614f04f2e381ccac,MECH-09
EXTSTAFF-79c7c559bacacfe6d61c2340,EXTRECON-86380729324298298af90371,cog_2025_123727,unclear,unclear,undated,vacant_position_observation,vacant_positions,17%,17,,vacancy_without_elimination,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,4ef06789c1c6a083bd98c4919095f15e6d1c2ae14ed8c994caba15298ccb2ba5,MECH-06
EXTSTAFF-fda51e2adf53c70b73495c2e,EXTRECON-88dc02edbc4d0d2899807d96,cog_2025_123727,unclear,unclear,undated,budgeted_position_observation,budgeted_positions,2011,2011,,budgeted_position_reduction,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,8609fc36c25f5b7a37325f509e2d4294723153e00126b6d0dc041d243984f665,MECH-09
EXTSTAFF-e781136023501e62b1dd6a90,EXTRECON-4a94cbfcf45e93313aeae8fd,cog_2025_123727,unclear,unclear,undated,budgeted_position_observation,budgeted_positions,459.0,459,,budgeted_position_reduction,matched_staffing_ready,0f07c4d695b65e6f78897ef5b25ebf8af9943033e6b078b00833d32db2bb7a89,f85b27e23f8b015d3bc3cb19965dac92aa446d8c521e06e8a38ab51d8bf46620,MECH-09
