external_total_compensation_unit_id,observation_id,municipality,period,side,component_type,raw_value,normalized_value,status,component_sum_calculated,source_SHA_256,source_coordinate_input_sha256
EXTTOTAL-3b03ebbce4eaa40f5a25ba83,EXTRECON-efda9ec78621aa354071080a,cog_2025_209137,2019,police,benefit_component,3.0%,3,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,c2d136bd905cf532cdf7f21d265f9a58a35c4ad2c1d036a5d9303288dc2442b0
EXTTOTAL-0f7f24fc9f9ba7ee627e4bf2,EXTRECON-28cd62ba7899a4b01d861993,cog_2025_209137,2019,side_independent,benefit_component,"65,000",65000,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,ec9463555148103656c68344d8b6289960326525cbde0e86c82b3955412e53d2
EXTTOTAL-84abbbf1d22c464a595fe01d,EXTRECON-1ab0f48fb3c95dfc2235126e,cog_2025_209137,2019,side_independent,benefit_component,"6,817",6817,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,7f4350ef89ee14e5c4c1114184939ed1d03f6f2681b85bf7bcb931328a3600b9
EXTTOTAL-b2e6539adcecdd4f9778b0bf,EXTRECON-52ee4057ef91e6d5a0705581,cog_2025_209137,2019,side_independent,benefit_component,44,44,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,aadc0d3bc9527210677584febec38ff758586fce8581df69a31dd5c4ab2b76c3
EXTTOTAL-042c53f434ab13b462b319fe,EXTRECON-45cfaafb2253fb8c6bc45ddf,cog_2025_209137,2019,side_independent,benefit_component,"189,085",189085,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,b3acb1bc2fe9c74eba3fd5ed417e1a78467da1c7d03b8230dafebbe7698c588f
EXTTOTAL-9fe3ca56fd7c7109b3fe42cb,EXTRECON-fcb356ccfd901a1588cb1e1b,cog_2025_209137,2019,side_independent,benefit_component,"8,687",8687,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,327e949b29a20621d13c19206e8225524874cd9314616fd7996ce2cf19ac73ec
EXTTOTAL-dc8dc039d4cbc09fa45d2779,EXTRECON-8cbbdba175531583e4796953,cog_2025_209137,2019,side_independent,benefit_component,247,247,incomplete_component_set,False,f79d74da4b897dd02bd6e9b7f3f7f58ca46e63f585bc4d5cdafc02b4648b4900,9bab55c63bbfc6081a64b20d715dfe536cb7d8c96804ebc216e326e8c3d090da
EXTTOTAL-d36bb5a880fdeec2252714e8,EXTRECON-d76a1cd79216bf32569e8f67,cog_2025_190414,2020,side_independent,unclear,"$155,326",155326,incomplete_component_set,False,063d864df68bf395e1e1e65888c1bedb71d534fcd33eb7f061152a4cbd1bc04f,9283f169b192117fe19cf30fcc52482f008e36d7414fa632df2747b57ff641a4
EXTTOTAL-2ed3d460f174ddaa0d056db2,EXTRECON-fa97f38f3625f84272a998e4,cog_2025_172918,2018,side_independent,benefit_component,59,59,incomplete_component_set,False,21dc98c7e521f3bf85234fb549c0672dbc4334bbb0b7822a841c477ffda99b1c,5fd83bcfe5039e09d3bb19eccb824bd77ce3e428bb26da3ba7241a707d303cb1
EXTTOTAL-5d44ad30f094e7881f830039,EXTRECON-a4dfe7d7cecaf65a56268f57,cog_2025_166790,undated-source-B4X2500LIVE-20260729-002884,side_independent,unclear,"$108,165",108165,incomplete_component_set,False,93528aa7111cd4e1c3e53c29e20eefbf3bb7ad066f9c7b890ffc5a1d7989a53d,d2798f06976d130588a04267d68e748edcb7d5f04852740ac61013d6a5d1512f
EXTTOTAL-32a1a9455499d9356cc630e7,EXTRECON-8ea65ce8c1cc7aae753b6ee6,cog_2025_167055,2019,side_independent,benefit_component,"35,226,100",35226100,incomplete_component_set,False,540fc5f6c6e4ff09ecd67d85617a407b5ece5dff4a8904e370af3e28abdce725,30d45695f71c684c54e16c1b3da4f73ba4835eeec645718413ceee578c12b24c
EXTTOTAL-9f744e00b26f423c0842cb0e,EXTRECON-2668ff2e6b2ed99dcee45178,cog_2025_173257,2016,side_independent,unclear,2016,2016,incomplete_component_set,False,1bb865385b770321ccb74b083ab1aa971f4957045d9ff029a03fca93d9801cd8,476ca43c84d56e04eb10c78e2e3c311eeb69e6ac3b9e8b7485993e60eab8c0e6
EXTTOTAL-0c86a9c4ec92c3e0043e6660,EXTRECON-64dfd8110ba1647667ffdfaa,cog_2025_173257,2016,side_independent,unclear,2016,2016,incomplete_component_set,False,1bb865385b770321ccb74b083ab1aa971f4957045d9ff029a03fca93d9801cd8,39ab8b60efb4c48cf8db52a6b8f52700d1d9185e7b72821e16e597a1fee5409e
EXTTOTAL-a6ca87187d099adda0a23a39,EXTRECON-af3f8346ecd29a29410afd04,cog_2025_170646,2025,side_independent,unclear,$30.6,30.6,incomplete_component_set,False,658a403131fb5d819fa7494dca86ed37ba2f975b387dd35f58f3442b0043bcbe,b1c0a83425418e29105896190b5c220fd891efc0c5879409cbe936d82bc8c957
EXTTOTAL-0f2141e9742b85e53496bad1,EXTRECON-4a7a24ac0983472de809dbf0,cog_2025_127642,2026,side_independent,benefit_component,$200,200,incomplete_component_set,False,ca14c230a500b1df077771ec2d5ad91f47474c96aa9a5097080b21d545536b32,41794b548be8fb55b6639d1dfc808ac095609760acb79a1022ff655b2fd30fcf
EXTTOTAL-a4919cad09af02657c28f5af,EXTRECON-5f40e40d932d0157101e65b9,cog_2025_209122,2016,side_independent,benefit_component,1,1,incomplete_component_set,False,909365d5d855c26fed3f8ad682c08d61073d83c71b3dbd4e2969a58a88c59c92,122d6e795c7390e5fc2e1a35c3f099766059e0e16d9975353ba6975b9be647e3
EXTTOTAL-d0581e1f8ef2dbba3a2dfbb1,EXTRECON-0d413372ad6d50c043981499,cog_2025_166790,undated-source-B4X2500LIVE-20260729-002884,side_independent,benefit_component,"13,500",13500,incomplete_component_set,False,0420a99058d9b4807be7412e5c0cd5bc237f78acdf48a12fe7aa9a92ba2e0a86,39581ec92460aacea949721b6960ab84cfa7d16ea4d3ac759b738627fd1e22f8
EXTTOTAL-bf51a03b8a939ad0d15293b0,EXTRECON-557847b2c05af7cafe54cb13,cog_2025_207913,2021,side_independent,benefit_component,15,15,incomplete_component_set,False,9ea1de229dfd3aabdde868aef68e43b205478058863c2d0dbf0e8939eb4b0ec6,e791daba3ad2ec9646d1eee1c5f81c225d3ae8ad3a6de5d8dece1458fb833c56
EXTTOTAL-d76ab51a052cb41f83c8ca99,EXTRECON-0de7a9a7569e26dcedac8412,cog_2025_161942,2024,side_independent,unclear,"2022,",2022,incomplete_component_set,False,73a2c5d3e832bc7e76268e96fccd4b9f57f05a0578e59930225943c331bce30a,5d0966d2b7bc083fc05251e5a034d51d5f47e5c74520f261e81471b0a02d2df9
EXTTOTAL-52b3f71cb1d1db6a80f2028d,EXTRECON-7ded55cd151170133f1d3fbf,cog_2025_172918,2018,side_independent,benefit_component,0.00,0,incomplete_component_set,False,727059201a297d5036a7884fba4082a1d6ad88fe785f231655ceb6953b6d22b4,96d007ecdc3910bd0faf4089a57722c35e455d92e21a885559d574afc15390c1
EXTTOTAL-82a3723943c4a9c3a7690ed4,EXTRECON-718b18406f9e4281b213e653,cog_2025_172918,2018,side_independent,benefit_component,-100.00%,-100,incomplete_component_set,False,727059201a297d5036a7884fba4082a1d6ad88fe785f231655ceb6953b6d22b4,0f78e50c1ba4fef84d1f08416d93d66209eb6f414f9120aa07202aab65351721
EXTTOTAL-9103c5ab51479145a8ea01e4,EXTRECON-a36025f443b427a7896908ba,cog_2025_172918,2018,side_independent,benefit_component,0.00,0,incomplete_component_set,False,727059201a297d5036a7884fba4082a1d6ad88fe785f231655ceb6953b6d22b4,10f8b84fe8ef846948f827e979000c5381d17fd90c6814cc2ad63c436fa33ed8
EXTTOTAL-fdadb03082db31e1e1736e31,EXTRECON-5d9b105cc66acfe94a7de957,cog_2025_172918,2018,side_independent,benefit_component,0.00,0,incomplete_component_set,False,727059201a297d5036a7884fba4082a1d6ad88fe785f231655ceb6953b6d22b4,659f878c74bc682804c051264d69eb9524ca0c97c2548f124f26b00fa1db6de2
EXTTOTAL-f22a947da89c4742101db038,EXTRECON-91deffb6ef74256f42227c1f,cog_2025_172918,2018,side_independent,benefit_component,"5,351.44",5351.44,incomplete_component_set,False,727059201a297d5036a7884fba4082a1d6ad88fe785f231655ceb6953b6d22b4,fab4a96cf89e817f010a5c0e5d393eb7a549ee8589ad7c08ec5e3dd9ee933639
EXTTOTAL-ab82c1d2927d9ecc89d84078,EXTRECON-cf370da30647e69ca5030cfe,cog_2025_170697,undated-source-B4X2500LIVE-20260729-008894,side_independent,benefit_component,20,20,incomplete_component_set,False,516ddc9d4509a7f12fee64280c74ce7be80d4547773b11da901db5fa4c40862e,1634d497cfb139fa18ff2a29e20ede32a93ee677ce49c9dc66e9208e9fb98ade
EXTTOTAL-45ccc2c0256dc4ff692f9243,EXTRECON-f5236ac9e214baf56a56be6e,cog_2025_205389,2021,side_independent,benefit_component,"14,400",14400,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,a9b5e225d73c65cad24bba1cd35373f6e3e285b2edf657fbf1013d02ab04dfbb
EXTTOTAL-7d23eb4e519a1d41780ce6d1,EXTRECON-979f4790c4ef942cd029d3e1,cog_2025_205389,2021,side_independent,benefit_component,"17,640",17640,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,58f2e6d1a917c56be2ae484a7526a05d259ab9fad9d56e96689e78f71111a32f
EXTTOTAL-afc9d69d51b79ececa668380,EXTRECON-14a8ca9ff78a6848859b4855,cog_2025_205389,2021,side_independent,benefit_component,"7,189",7189,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,222d52c7f5938951d097420f22e87ec07b7156b298c99fb7bd99888360762bd8
EXTTOTAL-c157c98cce02c00cec46178a,EXTRECON-2be3666c4faa7062ec5b7d9a,cog_2025_205389,2021,side_independent,benefit_component,"6,954",6954,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,47a6be307c5d96010328273f5f5d5f137bf8f617cb88bd6dee8ff48cbb074721
EXTTOTAL-4893c48498f72b9220e9f4aa,EXTRECON-2ea81926c131d0ecf588d6fd,cog_2025_205389,2021,side_independent,benefit_component,"3,161",3161,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,b4cc45702d9711f74d423651887df36d6aedf1f9964d7c1330bf0aba9064cc9d
EXTTOTAL-eadc72dc092c4e5f1f6b0d7c,EXTRECON-1a7ad7168c160a07b1f07516,cog_2025_205389,2021,side_independent,benefit_component,01213104130,1213104130,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,6b7c7533a1a16fbbc4256be6345c383e1d92c8f122d0006412d83c51b4b6bcdb
EXTTOTAL-71cbc0ce0113d0e8b43c2bc3,EXTRECON-6f5314ccd66b67e978b0cadf,cog_2025_205389,2021,side_independent,benefit_component,"4,514",4514,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,0f47473379119fa03c476a03084a83f1eb111d649addf1d65850853424942799
EXTTOTAL-7d644ff1705e43888bcf55ad,EXTRECON-1680e681eb3a2c62cfdb98f1,cog_2025_205389,2021,side_independent,benefit_component,"4,514",4514,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,39dcaa59170523efe364d1f1f307be85b6f751704b39b760df5dcb7ef6e69360
EXTTOTAL-7914531bd806557909fac36d,EXTRECON-c54144c3573d1b9cb189f0f8,cog_2025_205389,2021,side_independent,benefit_component,"4,514",4514,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,ec296118a4479cd83ac264f3c1ea3b86736e6e38b145022c679afa6dfe33e5a1
EXTTOTAL-d9d6727472a3c0927272b8e8,EXTRECON-3786671aee3518e033316305,cog_2025_205389,2021,side_independent,benefit_component,"4,477",4477,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,c2bfc0e95679dd18029ca3101fdecb3d41281cefb4de29d079f0e86a21be613f
EXTTOTAL-a788683b68ae0061df40a8bf,EXTRECON-7d4cb9c0c65d3a1467e43c6c,cog_2025_205389,2021,side_independent,benefit_component,"9,002",9002,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,a87c418e731d31dca43c497a15f63e0b56eeb8dd4b6b7f0c57d603f06ca60ad9
EXTTOTAL-be389922bd40f4973bec41be,EXTRECON-2906e895589da22ca72bf145,cog_2025_205389,2021,side_independent,benefit_component,"13,467",13467,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,582cec6da68bc8f2de9d12a5a2ea5e1da5bbdd1252b74110213402ee22fd3afc
EXTTOTAL-4f90e952244b6c4ec375e2b1,EXTRECON-e5a5fc0d006cfb154ce55a20,cog_2025_205389,2021,side_independent,benefit_component,"4,514",4514,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,7135b36e861a1ba571b23beb259c85e05e9da786677ff4476b46a064875242ca
EXTTOTAL-cf76aa67f3cdd141fe489edd,EXTRECON-c38dc648b9d61debe60882c5,cog_2025_205389,2021,side_independent,benefit_component,"4,501",4501,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,cec000b3145b4ff5834317a38d1af400860def253abf6b2bb2d4515646b3743a
EXTTOTAL-a3016ea916a893830672a51b,EXTRECON-520e8f805433ac7a3b94588e,cog_2025_205389,2021,side_independent,benefit_component,491640,491640,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,c05ea7ecda807fb893e385b93aa37c88f0adc96fba4b9ee1c967ba139659676f
EXTTOTAL-e63c63f494be97b09eb29aed,EXTRECON-0eb078184fd137c6663487b9,cog_2025_205389,2021,side_independent,benefit_component,"11,960",11960,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,ea1fcc1da81e9c6e8460aa31575e456c32a5e7f68e25f079140ec0d14bb04785
EXTTOTAL-cd21f89321696d4cb7b9b326,EXTRECON-9fc90faaacac4b17e5de7360,cog_2025_205389,2021,side_independent,benefit_component,01516104210,1516104210,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,c9253204ffe613b5cfc3bcb443a308752aa05a27600ef57c49b01d79dd643a97
EXTTOTAL-c8a7db5ed2c339a17b2d9545,EXTRECON-aaca1ae8efa0c277f442e1c1,cog_2025_205389,2021,side_independent,benefit_component,132,132,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,3957cb6d7cb5757ca4152f0d9eccd6c0a011baa4fccea518b1dca5b0f569790d
EXTTOTAL-49705ccb27e1d4b432d885f2,EXTRECON-b3098d01c54bfa7eec3338fb,cog_2025_205389,2021,side_independent,benefit_component,600,600,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,bafb3bf21dfae66278556d65281e8dd8efa173d48f7d46476ec87febb7a4f5aa
EXTTOTAL-f4dd274600c3170216fa8bb0,EXTRECON-559aecccade227f6081cb465,cog_2025_205389,2021,side_independent,benefit_component,"4,252",4252,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,2199b00e8e36ba41ceff52e875697003cbc4121c9658ff5e706349642fb7902c
EXTTOTAL-645237aba18472e2b638fc10,EXTRECON-cacd2c8fb0c1a6ac8148e276,cog_2025_205389,2021,side_independent,benefit_component,564,564,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,78e390369ea4c96fceb817c18868bb4e694b054cfc340e9f6978dcd0bc33561d
EXTTOTAL-88f63ade1f8f6b8e84aca094,EXTRECON-8102511dc3a907e4719a5bd4,cog_2025_205389,2021,side_independent,benefit_component,"16,762",16762,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,b1fda20846ba969163a19316147a82278ae7db1b226e7533845105bee06f2858
EXTTOTAL-dd929d0147fc86208908f91b,EXTRECON-0c55159da4f3959d72e8a01e,cog_2025_205389,2021,side_independent,benefit_component,"17,413",17413,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,518151177188af5c173ecc3320502bb121509477cbd279b5721150741c82152d
EXTTOTAL-77b03a4b05ffebe5b547d848,EXTRECON-a262a12c7d5f52871a5c3f1b,cog_2025_205389,2021,side_independent,benefit_component,"2,477",2477,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,366ad50ced127107e3505aa27f019aa0305fdabe7b11aef7692d0c07fc1f3183
EXTTOTAL-c7235d97e44e0bb9f704d502,EXTRECON-6f2d75ac462c2c249f90165c,cog_2025_205389,2021,side_independent,benefit_component,0,0,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,15e3a03cab07662a32fcabd1bd06989addf5811ea56c30240666e387d08d910d
EXTTOTAL-f6f2c22d5e325f3429c84239,EXTRECON-424095c2f57bd2c6bab1f642,cog_2025_205389,2021,side_independent,benefit_component,0,0,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,2e0c3edbea64aa22200244ecf02716d56383c3e1b4fa7f23ddbdcd5d92c3c971
EXTTOTAL-910890fa127f687044bdd07b,EXTRECON-48426b92cbf19e33bf8d6c14,cog_2025_205389,2021,side_independent,benefit_component,"1,496",1496,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,ec1c56f18a9625cc26faa3e5666c1fb0d24552b1e7ecaa9292b326efe4faefde
EXTTOTAL-9bf6d574821bf31005a19047,EXTRECON-c13dbac455c734584fe3fc90,cog_2025_205389,2021,side_independent,benefit_component,450,450,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,bcd7c3598a205cd8f606a8fc759375841e28843da40d63fd14c1165689ee1c0c
EXTTOTAL-7eba6446dc216deaf8bbad79,EXTRECON-03e9fb7ee575764b04e36eff,cog_2025_205389,2021,side_independent,benefit_component,449,449,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,fc737ef7aab51343ffd72e34c48fd30bca36ada716950e73d645e6f5c927ace3
EXTTOTAL-728d80cb51e844e18c9be3bf,EXTRECON-76d5cd29b5cda76e1df69528,cog_2025_205389,2021,side_independent,benefit_component,"1,984",1984,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,6cd6dabbb2947fbb1aa6d5c85687ce1d4b38d4f5a9cac8d06278ee1728ed8dfd
EXTTOTAL-1995cd10448d58e4559583bd,EXTRECON-d8c4f12e88ae88e859ef5ba0,cog_2025_205389,2021,side_independent,benefit_component,02425585820,2425585820,incomplete_component_set,False,21742b62c067abd6522c3b0be98e0b1f793fe35f3255ad525abbea4a8b591eee,7141d010e4e559f57bdffb1416077f4bd6ef9003d4866160fd0f8da81a174974
EXTTOTAL-9d3e6dd1634df777b892352b,EXTRECON-23d679410c9c22dfce8a0552,cog_2025_194695,2024,side_independent,unclear,150,150,incomplete_component_set,False,e8d8fd90b21312290f8e78bec4facf4ba841e1db517b7ad199aa9b316f3dc9dc,860c20edd8bd26ea7888cb41e24f5a6704c9d4252d9701d6c5ab388bfe440697
EXTTOTAL-65788a16fac83153f22c2e43,EXTRECON-1997a27e7bb0d78198ae7e4a,cog_2025_194695,2024,side_independent,unclear,150,150,incomplete_component_set,False,e8d8fd90b21312290f8e78bec4facf4ba841e1db517b7ad199aa9b316f3dc9dc,ecdb28a1306dbea1dd9074e6e6f5ce8e039f4f5d67c7f1e6295b0ad5543240a6
EXTTOTAL-cddae68ea794b62f7f72978b,EXTRECON-905a24f2eab0a1dfb71181ae,cog_2025_194695,2024,side_independent,unclear,150,150,incomplete_component_set,False,e8d8fd90b21312290f8e78bec4facf4ba841e1db517b7ad199aa9b316f3dc9dc,cd88c4744a3f338c23faca8766fdf131ca2ca55592aa1d5c7896c3cf3940ebd8
EXTTOTAL-54b868a73142c341267c4969,EXTRECON-419eaf0c28db802a2a6b1ed1,cog_2025_130829,2024,side_independent,unclear,"65,123",65123,incomplete_component_set,False,1e3602f1214d05ffe53d53bf1d33b365ca6b4a87bb28bd58b0b8d3759c188c40,4e4b120fc8102cd29a9adae07c620d510dbdeda01c155ec6536d89ba395cda02
EXTTOTAL-050309620e37f23530da1137,EXTRECON-fdb2565dbeb0851b60cf0ac2,cog_2025_102211,2025,side_independent,benefit_component,2.039,2.039,incomplete_component_set,False,c91cf3cbb1a5bb3bcf3dc574a8ba8c699c83d907251b7cc7dece18796d71ecf9,b48dc19c1b2720f305ab7ab30345c8650ae849165202e9ac58578c0b48c8b753
EXTTOTAL-94635efa8e6de76fd6100e8e,EXTRECON-e35a3d780be867abf1bd93fb,cog_2025_168977,2023,side_independent,benefit_component,"3,000",3000,incomplete_component_set,False,805e637e076add4464537be25908b811a826b201d3ce29cf49560af27994c3fa,b706b14c2a93d900e2feab21bb96c7ac77ecbed0fc077d4f43b303fdfb546ad4
EXTTOTAL-c4b75da4e43019702997b681,EXTRECON-80cfaad0395e78d2b21eb3b5,cog_2025_208927,2022,side_independent,benefit_component,"July 1, 1995","July 1, 1995",incomplete_component_set,False,d5872a4dae251fd3bf6f924b02261eb6188168760ebfbceca79d70e855fab405,aba84b0882d7fa462487a60d5328af459a02c71f4494ddf4a44b8e3b4ecd8390
EXTTOTAL-d75fdb7b35c5332abec7365b,EXTRECON-49295853e177de4446271fe7,cog_2025_194555,2025,side_independent,benefit_component,"55,906",55906,incomplete_component_set,False,3b630cff0379bca873de6a514a06dbb5496b344daac12993d6b28906e37099d9,64cb702ce7551973bbbfed7dcfb67e98d286c1c022410c4fc3fe74ae9a98573c
EXTTOTAL-bd1843bd2cded7c6a4a70ac1,EXTRECON-2ff46cbcede27b70fab3f6b9,cog_2025_170601,2020,side_independent,benefit_component,"245,000",245000,incomplete_component_set,False,5c108f5ff2c2f0840f8bbca1ba865e2a29db6745b433a4c6b5b1f0d62a9327af,73444e72f6c00f19e7438038686f067837a093fd13f5bcdf52489c4f5b861ee1
EXTTOTAL-a070eb21dff5ae9631cc65a4,EXTRECON-cea821b0bd7fe53cd949e21d,cog_2025_131247,2024,side_independent,benefit_component,"additional cost,","additional cost,",incomplete_component_set,False,ddec8703ddb63f953fe8f6f275976dc0ae57c954985a396a236a68a709de8758,1d41f84d6887933df974f5acc4ad7824edeeff6d34f640588259da0a430ad39d
EXTTOTAL-73abc0932936e3fefe5858cb,EXTRECON-05fb6f3fb426bcc0763d80ea,cog_2025_194865,2019,side_independent,benefit_component,16,16,incomplete_component_set,False,6f0ad8b2c839f4e952362977cb5714909c3164daecfb0a6fc3673ddebbb0387a,f7965d9aec24ff477bfc7843d1258122bd6392ed90a8b097ce91e13cdcf6c42d
EXTTOTAL-9cf5d17d7fd26d7f869d72d7,EXTRECON-5eab52b9761ae5d4a293aeb5,cog_2025_161149,2024,side_independent,unclear,"1,",1,incomplete_component_set,False,8110b20096afb829cb5457a361fa4d28ebef935cefbd413473924753a2d97c77,83c27476e18423e71f8d988216a3c9884ce4f81e96a9467f5c50e980d8806aa4
EXTTOTAL-e342069abe19caa5585c2e6f,EXTRECON-6e104f28e27ea1654a20c5db,cog_2025_100715,2021,side_independent,benefit_component,-5294,-5294,incomplete_component_set,False,5bd31b6e35c1b728289f1bf9c37416bd4c8c3f970098f9cd0c18cc53b7c05c65,103b990a04528ebf982714804dcf7c49e4c14ebb0137191d81082f5152f2e45f
EXTTOTAL-1a1027188c1e4590b22096cc,EXTRECON-c366fc7ac1f1e1c61c224e50,cog_2025_100715,2021,side_independent,benefit_component,1,1,incomplete_component_set,False,5bd31b6e35c1b728289f1bf9c37416bd4c8c3f970098f9cd0c18cc53b7c05c65,6faa4dc633845106af1e3491b9866039312a853e7595f2dcea5c1934ea4ace9d
EXTTOTAL-1c512c263f770e52c8330ad2,EXTRECON-b56cc70895c146675dde0465,cog_2025_100715,2021,side_independent,benefit_component,-800,-800,incomplete_component_set,False,5bd31b6e35c1b728289f1bf9c37416bd4c8c3f970098f9cd0c18cc53b7c05c65,fd43ca800bb7aae014d2abeec35e7eed6a0962f1f66a56c5a17d9a8db277006c
EXTTOTAL-b6690be21f1ce8b3185aace3,EXTRECON-89f5eb38b119008297497133,cog_2025_100715,2021,side_independent,benefit_component,1,1,incomplete_component_set,False,5bd31b6e35c1b728289f1bf9c37416bd4c8c3f970098f9cd0c18cc53b7c05c65,6e0c2c17fb6cbe3df340d77491ecf227a5e903b1e744f321ed8525bb348b85a1
EXTTOTAL-8440d0e2c475632f7d4f9fd5,EXTRECON-8c1b823667cf40c538c6e5b4,cog_2025_100715,2021,side_independent,benefit_component,-800,-800,incomplete_component_set,False,5bd31b6e35c1b728289f1bf9c37416bd4c8c3f970098f9cd0c18cc53b7c05c65,642cbcba25715af1167acf1384943bd9780e94e6ab883bd5e3d480299e2b38e5
EXTTOTAL-017c0a65499633805482960b,EXTRECON-4470e527c7c92b639a11d017,cog_2025_100715,2021,side_independent,benefit_component,-800,-800,incomplete_component_set,False,5bd31b6e35c1b728289f1bf9c37416bd4c8c3f970098f9cd0c18cc53b7c05c65,434ad931c71048ee82918d63980ffa9f6cd9615f14107eee9e227e3686cd5c5a
EXTTOTAL-ebdc1338d3971f468ff283db,EXTRECON-f4c0956d3283e2dc5c4562aa,cog_2025_100715,2021,side_independent,benefit_component,-952,-952,incomplete_component_set,False,5bd31b6e35c1b728289f1bf9c37416bd4c8c3f970098f9cd0c18cc53b7c05c65,e56b1fdba253b5144bef2e8927b7b6eef70051c8f88ff0f165db2980cce33058
EXTTOTAL-008e6d95d577b1aeecf7ea3a,EXTRECON-c12ef612d69e3291b53dd25d,cog_2025_100715,2021,side_independent,benefit_component,-5294,-5294,incomplete_component_set,False,5bd31b6e35c1b728289f1bf9c37416bd4c8c3f970098f9cd0c18cc53b7c05c65,4e419875b0ff64b7e28178638698b6f38352fcff47699bfa7de7b13f6860528b
EXTTOTAL-f4db26683457280d6fd99b61,EXTRECON-573c7dea3e804ba8781ae60e,cog_2025_208927,2025,side_independent,benefit_component,"3,600",3600,incomplete_component_set,False,c54425edcffc188c018a876e75f681ea61884bd4bc87929a0e335ba151c5b7b8,edbf807d375fec68cf3b4eb74dd709b6f23c2b9215ff5abcc91b0f734658ec96
EXTTOTAL-bcb20e8a60b8af4da5c160bb,EXTRECON-bd6e5897a0f79f4820396d85,cog_2025_175976,2020,side_independent,unclear,10,10,incomplete_component_set,False,9cd556efe3f3c2ac4b66cd7bf631f1163c25d9e9ec6a004c1b95de931f5a730f,e2af29fa2cf3c9f0926b7a03f8e20a450aeba56529c39211a475870447578fe1
