external_staffing_unit_id,observation_id,municipality,department,side,period,observation_type,field_name,raw_value,normalized_value,unit,staffing_hypothesis_type,terminal_match_status,source_SHA_256,source_coordinate_input_sha256,claim_ids
EXTSTAFF-a622bb1aa0f707d17b0c7b60,EXTRECON-7580d2e9f2d82d2b293f3644,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,5,5,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,3b790e34455df76f6c219990d59b178b97eb264e84579cfeaf422700623320ac,
EXTSTAFF-51dda3c1ebc6df762754561f,EXTRECON-207e61bdfaed3ff99f731747,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,8,8,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,5d7682c65e8c8009589caa9d18d97e0bdb6b0fa0b63df5f8cf35587fb19b86f4,
EXTSTAFF-38aca2a92cb8cfcbdfe83388,EXTRECON-43ab092e0a586ee4a4bb59c4,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,b5be18dc6706eb5d6d5c3065e9e472de7da26bd6438036c08abf5087c3db44d3,
EXTSTAFF-f6812e738f6a57fc2831703c,EXTRECON-2bd521bd77126ab3f87e0045,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,5,5,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,dd61fa20350b5f9037549bfe92fa2316d8ae1d775830a8bb2e2ffc425af55702,
EXTSTAFF-ff7c2f566637569571ad53d4,EXTRECON-09216a5b311ebb64cf845fa9,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,fb96c303b9c9c815a32e70003ecae96cd5000b59a2fc3a71413b821d0fa70df2,
EXTSTAFF-e8f61fb5a2149f327b39f715,EXTRECON-da220565d6e65876abeae947,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,c8304f6b12008b617d85dfb3868ca98c2ee7fa8419109302200b15fecd974850,
EXTSTAFF-e575cdb54ca7efdd342a3b3b,EXTRECON-80d50e26482be06b19576bec,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,6,6,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,ec125e588aafb8d99e4d970bd7846b53dce6dfac1cab36de5b8fbccee8de5864,
EXTSTAFF-0b1953388fcac14e8e7ea2a0,EXTRECON-bc3ca479e1ca1040e50b8736,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,1ccc1e22d19a05be6b0e653fa7fad898454b6c2ec90757f8dc6b5403f39f219e,
EXTSTAFF-1d7d8d7625bd937faffcb0ab,EXTRECON-5eaa7db395a86d229c2f6c04,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,3,3,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,e4ca1a5306ef9d306d5cd27d3017e284ce231608b821c061afc7c62d4880475f,
EXTSTAFF-5f3b166c64b77784eeba2d28,EXTRECON-a1deedf3e2a4b82aa90d916a,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,8,8,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,ba103c20f91141fd535632fe8ebc379ce163c819c7dbf401f2e59e1f72e79273,
EXTSTAFF-2947503094acf2247f6ba0ff,EXTRECON-17b8bbc5c8f3725001814a12,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,d2ba92a179d15b93c6324d0df723388ec0ec76f9d8c2332387681823bf9bdb8a,
EXTSTAFF-8578f0c0644eb611a989c4e2,EXTRECON-c25a267e4e0e3fabfd92c13e,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,3,3,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,b966e6e2823b2d7da7f4e6567b7a7f31b1fdd3eaad27e33696e62b04f79dd42d,
EXTSTAFF-4f89c0b3b288fab65ed60e2b,EXTRECON-2d4d928fe8c9a38614705cbc,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,9,9,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,b9613c973013a55d724bf4db3e241ba09d128899b87a9dc2e1ae251dfade55fb,
EXTSTAFF-2faf50e210cde583b3d073db,EXTRECON-a3d847573606dbe9d55bfe33,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,a63fae0531ebc2eee37f65a3bafaaba27eb1b39b2e81bdcc9889273ba68084af,
EXTSTAFF-b54f1d5ae5e1fef6c5439359,EXTRECON-d3772e25f05d0eb519a52ae9,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,73df79a163f3b5c5ae4f8432c9728159cd13ec4ac04bd166602ba081620b75c3,
EXTSTAFF-0f2d13a61663c97af4e89b74,EXTRECON-a10e4ede6ff9e584872ff3d5,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,0,0,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,456c86242c039fcfd74a5470550f6bbbb8031b8a312bf51c72291d9607d3a7ed,
EXTSTAFF-4d3940ea77ba93256db48bac,EXTRECON-9f17ec1df4b4bd6255158fa2,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,067910be7e7d3c630de2fd128d81678edb0cf5278dd5b5cc58f53f1da8a7bb73,
EXTSTAFF-f7020c432bf2ef29e3d227f1,EXTRECON-c9a0c5535d2cb620321d9559,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,4,4,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,05d5793d1dd8f7ff7c86ad2a367e9011e9976f6f2730f1828f3ffdedebe75861,
EXTSTAFF-122ce6504d4dd4c406de2a9e,EXTRECON-596c3c4aea5338f6d956f0c3,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,4fa7ecac7f9a29507fe33742028dd096e2ceb034800a77693b2aaa0df1c53a7d,
EXTSTAFF-2915ae80ea903b9c7b6f6391,EXTRECON-eeaaaa9b710bcc2b03d29078,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,ebcd3ffa378bfd852c6c60efba35bb0c133b1f6f001214ea0aaf6531b1019edb,
EXTSTAFF-827bf9aafafbb0c57dd7b69c,EXTRECON-f7c97eae80611ea019e3df6c,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,4534b88fedb199a27c517c4761df17278001f24205cac31da373ce02d55923d1,
EXTSTAFF-7d2ec2641a57a4e3a8b43d7d,EXTRECON-cf10d5606763657bd5db77f5,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,9240ba500c2f817c83f760cac9000d46c249ee1e6dda010209bd9035ff29b3a0,
EXTSTAFF-e933591e184d68ba9851d067,EXTRECON-cb46675cad28d86e10379cfd,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,c64e85b200d3566ae583ecabebefa330dbf7a375948efb679cf05b124cdf740b,
EXTSTAFF-528d0afaf0eb815fb04a0818,EXTRECON-b7d77c1d53ab8d32acdd2108,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,7,7,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,8598def2eef0f788c2f41f208b740e2960b481e2db4541da2a82afd341c8dbcf,
EXTSTAFF-6edd826adcb6682d2282a90a,EXTRECON-dcea294daf8e686b26c02107,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,5837b34b56359bddf1e7c2f0955a4a70f8ac4a07807cd59a3a6f73d85ccc811a,
EXTSTAFF-960b696b419060dcf2263368,EXTRECON-83f7dc1b62ffb233f2ea0738,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,eea2ad2b4c9103bf59ba1a628dd4ce16c908064fb50b1249f0df037e071e7fcb,
EXTSTAFF-841c46f3d7b8db581518f50c,EXTRECON-9339f3e1dcc9fe51e7f1ff44,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,9,9,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,4e25e0ee6c1523c3762538e3dd379266845a6d4cecc1b0101018e7215a8ed457,
EXTSTAFF-d4d3a53ab3dcd9a21f5385b1,EXTRECON-bdad733736c0ca96eb733b89,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,20110f59d55f56524815e8548308ae8599cf324cdba8374bf901ae1c8540ddc3,
EXTSTAFF-865fc97b562d311d5036e073,EXTRECON-146abaf1e92d5f303836f6a3,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,4,4,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,910b971fd3a2b70e31c41bcd4cd59fc6573f56c79037e8304e9a418a2077198a,
EXTSTAFF-3cb74be05949432c2aa29839,EXTRECON-3c0fc71f78a7e3657f2e61c8,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,4,4,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,648ec49b01c7e0cf004c52a84839420c8010d4b7cb0b953e9678155462185526,
EXTSTAFF-12699bf210949af546a9f2ee,EXTRECON-e67d0435fe9ce569bdefa945,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,3,3,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,d76c2e1826f39eee206cc8852b30ec32878d5d94fcbd0242c7f7323833a25fac,
EXTSTAFF-2d3b37816d33e463d5fb89bb,EXTRECON-49f89861cd3c975db761ffb4,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,98ed5753e066cf14d9da036e0439b89307b1e4fb964865b9666cbf27842130a4,
EXTSTAFF-30e70d1041195b8a0a52f002,EXTRECON-7f0de373c1625c3eb9fc537c,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,7,7,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,1a70e425a77621a643d9d34e8167d7f48bc775d1d0011b161f8acec38ec42da9,
EXTSTAFF-67c32847ea362999bb536500,EXTRECON-0959ac397c801eaf7f806d89,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,613c714e48ab5f9b88ddd8614749535beda9bfff32ababa36aa2679526146f0b,
EXTSTAFF-77259b63bb438106b22485fd,EXTRECON-16a75d5c21746b9033687521,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,3,3,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,7d77ed6ab6ebe40134b5160d4eafd595c7940463f89f99202304d8452462d504,
EXTSTAFF-0de625c172ff3dcc7da5de78,EXTRECON-87f1fc34e3b1c05bf23de669,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,9bd6de61766604525e679ae6d24f30fbd04d6604ff285c2ea3a1b1fabc1ca769,
EXTSTAFF-7469406f42756ea0f37fd6f5,EXTRECON-95b3fae434fbe4d076216113,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,6,6,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,da17ddf1d90f9ec2c7d0cb6d330ba12ac15a21924eec92213b762e2034ea21be,
EXTSTAFF-759a0623d90f651cda14b47e,EXTRECON-14cd32cc3749de76bd21dbf2,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,19dc7110f5879c44b0aa07848a99b172ca2bd275a82ad4a1d6e5f0b073aee9cd,
EXTSTAFF-e92d385cf0244ce2c125f940,EXTRECON-09304b714ddde4eb261795b2,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,2572276d5ce5ae6b6fe9c1effb28a94bffdb592d3881b8a58cae80a6a930cef5,
EXTSTAFF-0253a15fc645930d053d5ca5,EXTRECON-ffa4eb7382929cca1dc066db,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,0,0,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,931d67e3075844800117c2c705afcf93a7b3e930f2365ea97cee300ed90d6d6c,
EXTSTAFF-0dd8cf90657bf5e7eb83cf2c,EXTRECON-5addeb411ea8f311cb2978ed,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,6,6,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,3e3f79c1469f1ce4bf5203f546a18dc4ba4ea046337b7f9e9f29fbfcbd6e7c24,
EXTSTAFF-f352e19c03ed62db8009432d,EXTRECON-eb9e3652303d0856afe19f32,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,5,5,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,f1a5e004a87dcb444e44e9d0f1b172654d15a82a9ea996c57917fea14424011f,
EXTSTAFF-439552e3a1d3923548a85b91,EXTRECON-ab55b9ae98297b95844687bb,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,9,9,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,73be22f0bc8e13dd4c331b92833994000dd9597f3c036143015c5296c5718b45,
EXTSTAFF-ad22741010112976eedabce0,EXTRECON-acf175a6ab48c56fd9f8e89b,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,4,4,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,e7c4bd50ce4b7d5a44503f748536e7c9cc89bb86b5d7c48e745e128387d86dbb,
EXTSTAFF-61ff71a4b446ca078ce37f50,EXTRECON-04274dd1f4ef5f870636c39b,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,717d870f77077ad0be60de2bf8da9fe565bd3a2f5a6add80a9b129051ee6e8bc,
EXTSTAFF-98424d9f6fc1937c315194a2,EXTRECON-3f1c589a5f76e592516fc11b,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,7c0d3b2c0b5a8469b070f9eb8b2e81dcc1d48caf102613c2fe24e3cbc71cf049,
EXTSTAFF-4d42ae0c6aada61096ad5065,EXTRECON-f1cfe3f172db83dc5dfe2475,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,65648b620cab1b86f8b38a7f7949d9192b767eac16a13eb59c6a36c6aa7fe135,
EXTSTAFF-d86e07e1ff13e96f22ebf080,EXTRECON-1ad5a093ddacbb7c884ff26a,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,0,0,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,c940853bc68ff098386b21f99b9a818d1b6fa2c771ff63f283647d1d61652d40,
EXTSTAFF-08c3458f08e15b9139b4af94,EXTRECON-7be1e88a073aeb63ac64df5e,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,a6972c83d9df85e9419898cacbc29c637def9b27211487f47e3de35c400e323d,
EXTSTAFF-de5857f7f7cd388872d2eba2,EXTRECON-b089cde761e4e755e5acbc6c,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,0,0,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,1ee79b2fbdd70200486dd0d2693edeff045ae19a3f45aa9b97eacac185389a8f,
EXTSTAFF-cffbfcf082d31e8866bafe41,EXTRECON-41e6960d311f6efe56c7731e,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,7,7,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,89925a264f2eec560165046e7dc8565c9022b8db434ac96fbd837c23c2eb1508,
EXTSTAFF-fa87f4eabff472bcb9b079c2,EXTRECON-c5529feb6e5d3ee09a055557,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,2,2,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,417d9f3a410f18ea499286ff5dcbe904f11437811c158c4c1dd26dceb109226a,
EXTSTAFF-9f2e81755b9928625cf232ab,EXTRECON-e7b136f3d7c5566ac191fd34,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,8,8,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,b20e6bae891c98f18a4854bea19966fcb67e5128b9eb3d0605fe8b12c4c2fdf3,
EXTSTAFF-8f353178585727acf12c8c16,EXTRECON-1173bb23e43c61f224a1008f,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,8,8,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,0e8da38124473e374b029805f50b909414a79b43c9a21b2a37165ba615827dcc,
EXTSTAFF-9dfafab1655c07badd3b7d79,EXTRECON-a24c83d719d28929969c47d3,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,6,6,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,5e0cc641ea0ff5c61d3da891a1d0227436e01a3c6ccf08b7d3a75fe02ddb9b82,
EXTSTAFF-b0e940a7cb9b4397098c4ab8,EXTRECON-520edc551cb37603ce41728a,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,2a87d7a1115b59a014ad76c3a42ca5cfb6cb4d5e062e9de6dba7e922c34994a6,
EXTSTAFF-e36d56411dd3340a64bcb6a4,EXTRECON-90fef518319c7b359bc6d1f7,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,7,7,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,5f4a5240a1376848955f870e5257465e0adb6cec705879e613c2f519c844acce,
EXTSTAFF-47ff33a86adb67923acce604,EXTRECON-5dbdae06f46f0b729ebd49cd,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,8,8,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,24015ddb882c5173fe1f38fe19202fdc028863c226421d1ade90410f0dc043cc,
EXTSTAFF-65c3467a81bf48d142d393aa,EXTRECON-3cba82ed5ffff6d143c44982,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,9,9,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,8006fa2057905938c0156f4c2f8f884235495f79f177c96851ceb2307821140f,
EXTSTAFF-2f2e58d48e1157a017bd1063,EXTRECON-cd1fbf3207b9db4fa6560032,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,7,7,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,bce4de5a9cb382cbb9ca9b753ef14aaf9ee3ed42657176ebdd4d223c2ab90869,
EXTSTAFF-ea23bf200febfe287907153c,EXTRECON-998e8578e46c6773d6105723,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,0,0,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,f5b6dda1294826e87a51cc6a8382cda395e559a670f2228a23fd91d4e80e944a,
EXTSTAFF-52dea36936a7f22a6ee7ff21,EXTRECON-6da3a6523791e281d518c204,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,6,6,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,13d5429aaedf5d08ea4addbfd29daf8a89e009ca033b986958d32f428c9e6d95,
EXTSTAFF-f9566ca7946fe8b9e443bb81,EXTRECON-178947c3e23f4167e69fd6bb,cog_2025_161950,unclear,unclear,undated-source-B4X2500LIVE-20260729-009296,vacant_position_observation,vacancy_rate_explicit,1,1,,vacancy_without_elimination,matched_staffing_ready,282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,773cb77cdfa99660a84a36de25dab4e4ce90c2303b00eab4ca034763395b0d9d,
