external_total_compensation_unit_id,observation_id,municipality,period,side,component_type,raw_value,normalized_value,status,component_sum_calculated,source_SHA_256,source_coordinate_input_sha256
EXTTOTAL-485fb0c0a4c352dcdcee4658,EXTRECON-39223d0c5ab3c9d5afa965f2,cog_2025_194253,undated,side_independent,benefit_component,"19,431",19431,incomplete_component_set,False,458e0be46c5281edb671bb2623568a7780d61246098f5e5df600d6402d19280e,23c146234fcf8660e1e424a85384e3f649640bd8e7c7bd0bb4bfe0ed52d373b2
EXTTOTAL-342a15d66a024a265806e29c,EXTRECON-404afdf64318972f2f7b1d57,cog_2025_194253,undated,side_independent,benefit_component,"20,000",20000,incomplete_component_set,False,458e0be46c5281edb671bb2623568a7780d61246098f5e5df600d6402d19280e,f0a3485d3ae18798b20346b7056a705f64c32056959017ee61412edf08dcb0b8
EXTTOTAL-c462181d9fb927282a77de32,EXTRECON-0084473c78d47b351432b396,cog_2025_194253,undated,side_independent,benefit_component,500,500,incomplete_component_set,False,458e0be46c5281edb671bb2623568a7780d61246098f5e5df600d6402d19280e,c041a85ba42f4fb209ec4974322a187ba7544b8ece38c0c952ad9f6effeed92c
EXTTOTAL-ed5d1fc63dac850439ef9dea,EXTRECON-94f530eae0d65e2fac786994,cog_2025_194253,undated,side_independent,benefit_component,"65,198",65198,incomplete_component_set,False,458e0be46c5281edb671bb2623568a7780d61246098f5e5df600d6402d19280e,d27f28665a9dfb3e4922806ce93a1aa52d71791b9a3f78ef54e9febab5b1f3e7
EXTTOTAL-9737d472cf58b5f4bf6a8b72,EXTRECON-01b4b3c1087b9164fc3910db,cog_2025_194253,undated,side_independent,benefit_component,0,0,incomplete_component_set,False,458e0be46c5281edb671bb2623568a7780d61246098f5e5df600d6402d19280e,9fab72fd8f45c32a8da4a809190ab0d9febd548e8901bfe37a7bddfec78ab593
EXTTOTAL-fe147755f2d6cf6171369996,EXTRECON-6898cc91a6523a2481588743,cog_2025_225678,undated-source-BRMGRS-20260802-5feb5a1c80793ddbf12b1d6d,side_independent,benefit_component,"21,885",21885,incomplete_component_set,False,f152494d64e81aceaad01e8449bc42609519e33b45ad6bbf0eb147c31289253f,ce0defb0f6ccf24c385f006159084794ee12a21416d508cc77f0e4f8a3799776
EXTTOTAL-a18d6c07b88612e28d1eb29e,EXTRECON-9abef3f8e548abb41b317012,cog_2025_225678,undated-source-BRMGRS-20260802-5feb5a1c80793ddbf12b1d6d,side_independent,benefit_component,"3,000",3000,incomplete_component_set,False,f152494d64e81aceaad01e8449bc42609519e33b45ad6bbf0eb147c31289253f,76efb46bcd2907c781d9d9369958a2d782470448dd2fa63aa63e50626ab7bcd1
EXTTOTAL-47507f46c681fedf4bd76944,EXTRECON-f6d46f979ce7d2e48c1baf21,cog_2025_225678,undated-source-BRMGRS-20260802-5feb5a1c80793ddbf12b1d6d,side_independent,benefit_component,"17,500",17500,incomplete_component_set,False,f152494d64e81aceaad01e8449bc42609519e33b45ad6bbf0eb147c31289253f,0f44cf56a1ab340f43e7a92c8b1ed3c69d826d281e8cb973ac818b1d11b8d983
EXTTOTAL-117f95512c31a5e8495aedac,EXTRECON-8896716abd4e6e5fac57fc0c,cog_2025_225678,undated-source-BRMGRS-20260802-5feb5a1c80793ddbf12b1d6d,side_independent,benefit_component,"1,000",1000,incomplete_component_set,False,f152494d64e81aceaad01e8449bc42609519e33b45ad6bbf0eb147c31289253f,54efd81f7a2a747fa69c11eebb341402047da18deb337706139d92e0ce48d6d9
EXTTOTAL-ef245a53940f633a87c632c8,EXTRECON-21c7cf13e428994f3ca72fa4,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,16a5098f2890cdb928afa41e16095b49df3d68446cba3acce7d9bb8c14b353c4
EXTTOTAL-5655c348c30fde77a6a76aef,EXTRECON-4e7b92db561d894255840755,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,3580a1bb7cdc0a94fb58a6db2dce85c1512259e90ddd2dafcf94e0aae74b2aad
EXTTOTAL-6cdf30990d0401f0adebd221,EXTRECON-be02d5a2cf5bb53268e8d66a,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,3f62f96caa2506255a9ca0e967f84cc22debb210a3267926570d21bb32c34e7e
EXTTOTAL-9d72f570873634f4497475e4,EXTRECON-d409ba8a3026a03e8e306c51,cog_2025_209137,2022,police,benefit_component,1.0%,1,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,f7936d3983eb2a9f6320e72f105701f3ce7a1cf4531d7023df87040b806a2b10
EXTTOTAL-fbacc5c9d6726215ea0d4d18,EXTRECON-64e8e47a6bfffb5d44ca0bb8,cog_2025_209137,2022,police,benefit_component,1.0%,1,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,7751485b776859e78e2cc5bf09cd27585d0233168e15e1ff106eac8cd9145518
EXTTOTAL-00f74cdbc899b59b457d7a67,EXTRECON-444e1cf884837d3345910979,cog_2025_209137,2022,police,benefit_component,"$3,287",3287,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,5582c728f2b098ec316b48b0c66ec3fd1e74cdfc1dfa9f09d03b7955ce43aff0
EXTTOTAL-c8d8498b9d67f3872d4ef85a,EXTRECON-108fe84ad2649228b0ba105a,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,dfab083ce69433b7622d30da77ea651f153a226107baba5858f82ad0019613a0
EXTTOTAL-03195908b818b347756406b5,EXTRECON-5731976123db58d5c8a032fa,cog_2025_209137,2022,side_independent,benefit_component,"$3,300",3300,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,5cecacbe1c81855491dcd49fc519d0dd008127451fd259b6989971c92f626adb
EXTTOTAL-9e11fcd79687fd5160419d55,EXTRECON-4cebad9bc2e3368ddb112c75,cog_2025_209137,2022,police,benefit_component,"$5,891",5891,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,5af5287b755719c5e55d019b26b3d41c4a4a4d9f26ab63d029284628d3ecf84b
EXTTOTAL-7bde8dfbccfb5827ea00463e,EXTRECON-ddb5a3fe0ad66379006da889,cog_2025_209137,2022,police,benefit_component,"$2,021",2021,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,45bde8d2e8653b23e665637175cec4dfd98e29d9f95c41b21dcd4c2fa6da68b5
EXTTOTAL-b787623d12168270b8057cd4,EXTRECON-021a17b68c16d198c62661d1,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,28e3acb379676a243764810593dccfb62c0071f5b443bc634e5f3b71829f5769
EXTTOTAL-6a32db96f6361b2699365405,EXTRECON-6998a03902656d747ca3060c,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,ec29a9da9fad3a2803936b3be186bbfd18cff46adb66ce99432b16aae3e5ed99
EXTTOTAL-7a6bc35d4f6453d4ab6b2ac5,EXTRECON-ecbe1b8fdaaa559636039d05,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,280cb4f0a3a0680407ca7bbb40929fc75c16e02d948b78b0d527d317bc24f8be
EXTTOTAL-e936698a5a09ac02c93d0af0,EXTRECON-808ac5f0143a9ed7c5792b9a,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,e72eccad98c9085b86f92f42a26ca2fb39368bb0a83376f5ff36285f780b946a
EXTTOTAL-4ab82b9206970e491c359972,EXTRECON-e5701277e437efbe74d5a934,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,6abbab8dfcffd7e35aa0b6753cecc9cb12007872be84a48fa6381c1ea7538e13
EXTTOTAL-e1fc4c7dacc527887fa2629b,EXTRECON-09ab3930b2608f58524d4a43,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,48b11f3be24b3e2dc37d5d28e981dda41a7f24387c1ca969bf739d237cbf3630
EXTTOTAL-004a728657828e792a5885b2,EXTRECON-2a02db180810fdd48cf8dc74,cog_2025_209137,2022,side_independent,benefit_component,"$1,000,000",1000000,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,dcf2bb01b9d400afa3b3ace45fe83289700a915bd815d22a7c11ba7e6d96226b
EXTTOTAL-7ad58314520a13b769da475f,EXTRECON-e153fe2cfd647afcd840830f,cog_2025_209137,2022,police,benefit_component,1.0%,1,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,3fa493fe4fce75672c7569f744c61028b212aadfb74606217b34d3b77c8f08dc
EXTTOTAL-43ceac5e46b12a1e53bea5a7,EXTRECON-841a8630a85fea4ae88fd044,cog_2025_209137,2022,police,benefit_component,1.0%,1,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,80a5bbb9a63fd096b9068860d2cb0673733481e32449a091f4fa8e27cee43c07
EXTTOTAL-402431e3d447f877bf115d68,EXTRECON-bb6af27494ad1b1695bb792b,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,d1695c2e16b6a365fa4c35875ae1ca8f5b63e56911646303a744d5994f7d7546
EXTTOTAL-638b67d1bbb8a03e803fbaba,EXTRECON-1e49f8d7399ad8d98a980202,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,5fe53516e5937ae942e5ba707d42f7ebc5e223ff613d57c17a504c34a2c1311f
EXTTOTAL-9b52fcc00e8f76fd73683e6d,EXTRECON-4c6e65834c326ba49f8d96c4,cog_2025_209137,2022,police,benefit_component,$829,829,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,f960655c573dd9973513bcd224d01de404de278f78594992494751c0d904f8e7
EXTTOTAL-3e0466e3007ce48549596223,EXTRECON-fb4da390fbd7bfaebdce91ad,cog_2025_209137,2022,police,benefit_component,"$8,995",8995,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,05a0d024ee0065cc9e8e2adc461f2db53d0c919cafb9d2c146e154ade5e214d6
EXTTOTAL-8020b61b98eead9bf0d1293a,EXTRECON-2def93795c57a745da79ec2e,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,9fa278c9437aa520f090b4923dccb58d16c7235e3b9f27c4e01a3eb024f4f892
EXTTOTAL-f8a79b6d9a9ae1b831962742,EXTRECON-e684144452af6917211eb8b0,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,e7cbbcb340f5935872caa30b630b9145e28c93f99bbff1b8cf469296d267f692
EXTTOTAL-f5d17350bf9c907f434d99f3,EXTRECON-f2e8fcb5eff2a6be97570dc4,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,983b68e8e374cab84ed1cb3ece43476fddae870cefbaafabbddc9b6488e91597
EXTTOTAL-dbe11b59ded423eb177a4b8c,EXTRECON-04644ae4fcb4f8ea99f67c00,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,4ea50fc30a264aa2be6429e9a2cfece599f66233e168074ff84dc543df0b82ce
EXTTOTAL-ca741c040e19e2c1a0ab46b6,EXTRECON-333bfca63ea9c3db4b2b0e3c,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,983b2985ec3b5f8a318d18877a4157839331df6c7d4b6186eb2a29171021e081
EXTTOTAL-ffe167e38b9982488481bf09,EXTRECON-3a0f552d1d91f758cab6587d,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,b965ce5c2b7364e0f5c4034684a2cb12690080a7a7c3056c82d7372baa17bdfd
EXTTOTAL-ddaedab7f06dd608a3de5e1d,EXTRECON-181784f144fd1e0d491a28c2,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,cac438773c069d70e9cc2a8666a31bee7dd5eb11cb0e90e7c9ad42c938f5acb8
EXTTOTAL-2393a188e9793efafe4f1823,EXTRECON-3e276abe9e90e1e04ffec40c,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,0b20b7f13faede1eb212deca6142df2930752f6a9c067bad2837d00d3839db53
EXTTOTAL-7705d86616bdf58e912fe76c,EXTRECON-8f2d2d904a16e18653a5377e,cog_2025_209137,2022,police,benefit_component,"$2,110",2110,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,ee39c7eab751b92e59788c0cd7642d70a94b48ebb449dd77b036c0b22e116224
EXTTOTAL-31dbd7d54c023ba7a3826859,EXTRECON-9ef8748623da4a2bbe862b40,cog_2025_209137,2022,side_independent,benefit_component,"$1,964",1964,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,1389908be21fd17cabaa4afd12dd2a48cd50cfbea1586686bb74ad3e3add9f05
EXTTOTAL-a603c7b6422fff3e27edb181,EXTRECON-8263487eb5d2f3fbff945edd,cog_2025_209137,2022,police,benefit_component,1.0%,1,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,1da8421cc0d477a81af7c19b4ca604138efa0068e13fefc59166a679c73bc31e
EXTTOTAL-d66bd1a36ca7c9f7f050d96b,EXTRECON-17fa02ea7a0313c274c1f360,cog_2025_209137,2022,side_independent,benefit_component,$0,0,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,0f8dd89887d796723497ea38adba90126b1ab1457e4b483e473ed777050293b0
EXTTOTAL-3ded6e8f41bf245eb12d7085,EXTRECON-1de83cd896eac162a0383405,cog_2025_209137,2022,side_independent,benefit_component,$96,96,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,45fb0d39bca700f8dc197a719041bcc75a658345a2e72a0cefc93414148b07f9
EXTTOTAL-af55eded4725238dfdba9553,EXTRECON-8528c0968ed725cc7c6556fd,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,41434c2db2c54441599ee431fbab022a3e54d50480ad3f8df3e013681fb5b189
EXTTOTAL-3763683b8a25c85bdce813f1,EXTRECON-ddba7077c460470b9aa14b68,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,7340a3bcc67e3304abacf967a947d5f8175aa5d511314351dc8cf58d0d12393c
EXTTOTAL-1f2efb9488e9980ec7c5d546,EXTRECON-90dd7a4b3d8da9ae33edc6c5,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,0f9a3df177073f3f02b88792bb4e37c78ce3e5ae8fe15132221102ff728909e9
EXTTOTAL-85a66760ec07d63a99685b74,EXTRECON-1aaa8a62160a9167b62c28c8,cog_2025_209137,2022,police,benefit_component,3.5%,3.5,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,e9f55ebb24ba9bb72d5a63d377f83000e2fe9a1503afd4060edeb7f11d5400c8
EXTTOTAL-ceef9492aa1cf90e8f2ae8c9,EXTRECON-56bcb13f8c02e1515c95fefa,cog_2025_209137,2022,police,benefit_component,"$914,049",914049,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,06e9619e23e7a7b9aa93e324f8e0efb9fe99e8967c1b2d99cd7b7f917cf73432
EXTTOTAL-08af515c0926d2378abb9bd2,EXTRECON-1bbe833520d293bf5e650632,cog_2025_209137,2022,police,benefit_component,3.0%,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,21dcf99187e1a5c0cd0f05cc63f01fe7fb1f2ce9e756643b70dd3f3a02c9f39a
EXTTOTAL-9fa2ba6aa790753f4b9b5c40,EXTRECON-838395c3bcf8a5c2b5083540,cog_2025_209137,2022,police,benefit_component,"$25,358",25358,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,c47bfc6ebf7bbf5ca19472610d5bb096886eac11b401503cbd05307d4f557059
EXTTOTAL-3351628600f668f4dad87d65,EXTRECON-c2447b8f249781ed4b658f55,cog_2025_209137,2022,side_independent,benefit_component,461,461,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,f0503cd17ed079f6a7b043f3ae88771513727f5689ffa6f2ccc510ff54cf65e8
EXTTOTAL-b8bb62a24b259f7750948402,EXTRECON-ed02b00832e8226a7b8c3731,cog_2025_209137,2022,side_independent,benefit_component,"29,000",29000,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,8702a4a0d9fa838cf990d43a110d48b45a5e31fa05e64db618a44e96f224b02c
EXTTOTAL-4e4695fe4138985437590a8e,EXTRECON-2ffebf50ce2422306e9d7e3b,cog_2025_209137,2022,side_independent,benefit_component,3,3,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,78ba737b4e0000349774a0ed3168b97dce7c683392d78fd8c1f85b994d6df1e2
EXTTOTAL-f967a78799d540f396645980,EXTRECON-a61660a73c3a2c438745b309,cog_2025_209137,2022,side_independent,benefit_component,"70,200",70200,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,cd4eb55661bf3d25a42893c4c802d42a5e87baaade62f137a46e9e0b85a858ab
EXTTOTAL-622d2450df98ccb00f803a05,EXTRECON-14ebec7bbb205a12ebb95120,cog_2025_209137,2022,side_independent,benefit_component,"52,478",52478,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,0aa4875bf2fbd8940846d455442cc88f6606b6546dda1195c0fda9691a2e9df8
EXTTOTAL-8370ed266838f51fb603a52b,EXTRECON-ca9ebb4324d9aa5e565d8563,cog_2025_209137,2022,side_independent,benefit_component,"45,000",45000,incomplete_component_set,False,fd3a301046c0117988e3aa2d2b133fd93835752e22820065454102c97e93a6ae,2ed7b67e1d0d5f84e75119966f503e4b1fca4933b8bf3ba1bdf074a5719a4f2c
EXTTOTAL-436a7cd19f907a5d1959c92a,EXTRECON-27dc4be5c8a112a1718d7c23,cog_2025_168410,2023,side_independent,benefit_component,2022,2022,incomplete_component_set,False,49edb67175b9453ef4f0ee59fd7f2111c53c5074dd55b89b044bbc79d4adb5b4,916b127dfd4697be48da76efe9a149867ebc3f0b861895f5e610294562716692
EXTTOTAL-cda6173cf64f4ae203b2007f,EXTRECON-720d3dd6dd967cc609b3440d,cog_2025_170601,2017,side_independent,unclear,21,21,incomplete_component_set,False,f378df1b6ec2a0efcbabaa6c16c0fdb26778d2d3bf0b430d352ca8040521fb25,92c40665fc050460ddb0246ea0bd5c2a2f523d21b47e397695e176af72ecef29
EXTTOTAL-86b0502a6819826a788218ab,EXTRECON-e9452528bb7796df3c62dfc4,cog_2025_163344,2021,side_independent,unclear,"$258,669",258669,incomplete_component_set,False,b0c063ac753b95d4eda8213e9807eb95c273c9035c0efeda6333a1afaf8205ce,907a667d5ad6eeff68c287d76a9c12ae538e17ed3d0de77ede8ec726ae3dd345
EXTTOTAL-8519b09a90058cf87dc3eb05,EXTRECON-4daf914b2e71d2775dc5c075,cog_2025_162219,2020,side_independent,benefit_component,0,0,incomplete_component_set,False,7d1c73cf4f1fae2f06886a61d6d10504b5e971f74ebeffc13b0feb272d538f1c,7e0d8e96f1f819215e23063ed78b00b540f70cb413f028341f7ffc13f4cece40
EXTTOTAL-65835411774beb8feeffbec3,EXTRECON-f7c2e58c5e5e0e0ea50f64fe,cog_2025_175024,2015,side_independent,benefit_component,"3,821.00",3821,incomplete_component_set,False,82b89bf2f4e547ef55588ffad9bbc9d27d0ad92fe19543d9e9589a9b7ea8b87f,d82db2cebefcaf5418649ef3dc408832859f0ed647ae17cf06c3f290eca639e0
EXTTOTAL-ec9fe34a7f9d88a5bb31b29c,EXTRECON-122989731e0332a0baa706ce,cog_2025_208920,undated,side_independent,benefit_component,"$62,000",62000,incomplete_component_set,False,f0179377f5bed69ff2a05cecec654bcc1e2ef1fd818d506237e12397000d5b65,98261a8e2932caf2e5370275db1a1babbc41d53462c5a1cc1cea4c988e6475bc
EXTTOTAL-0a7ad637cd4ad2316d1546e9,EXTRECON-a1e6dcdbe2c85e1cd693ba00,cog_2025_161508,2015,side_independent,unclear,"1,140,000",1140000,incomplete_component_set,False,a77deb48a02d2e042e483d0c92a05ef5cca0aec4dc13f2b3d6d78ab21fa63899,133775266dc225f7e57c6990f0ca4ad6992e726a0bff7c0ecb5cf825605895ed
EXTTOTAL-03d6f214bc23d4562fe41a92,EXTRECON-ffcaeaf9d206cd65af5e3e3e,cog_2025_102384,2022,side_independent,unclear,12%,12,incomplete_component_set,False,ff1a49d381d249c98ce43cd5a7143208d10a754a27d47a9ce04f618d62d977eb,c92b1fbdbb9805461ae5903d17c90e7c6f2acd48fb19f517cee4e23a81ff5f18
EXTTOTAL-e9422207ecf6edbb7caf1601,EXTRECON-451e1796d57f02d3fc8c5d0d,cog_2025_204955,2017,side_independent,benefit_component,"59,500",59500,incomplete_component_set,False,2ac27e600f57a06157961f265617caf6063ecc4ee6bfd04f04c353c3f5e383b8,e1f226cd21f444187223ea044c20947936f595ea6cac105f988cda04b5eef04a
EXTTOTAL-f43d46b0056fb5140154340f,EXTRECON-9095d3c77b283956a607c867,cog_2025_225686,2019,side_independent,benefit_component,50%,50,incomplete_component_set,False,ef13c782e0fed6fd2aae2c9f4362bad17fa66d5c0e5628ca995ffffba8770bf3,a9c529c4051969bb976d3a0fd00347c74f615e399371652b3853b5d9c47c6ede
EXTTOTAL-91ff05e3ae78cd8fa217f911,EXTRECON-12cb7abf381ed99087febf5a,cog_2025_162791,2023,side_independent,benefit_component,"1,007,215",1007215,incomplete_component_set,False,1bdc25e504a06e3e455a98195aa99b319dbcf7759474a05101d931dff9853821,7c1fb4a37b34c8ad1a03da5277817d3e76101dfe41db0e593ee08ccc43cb8522
EXTTOTAL-27775621ba44b276724c788e,EXTRECON-c1f9e7fe909c716a298ce013,cog_2025_172701,2017,fire,unclear,900,900,incomplete_component_set,False,9f87c87b5852273415f4b6115984aca130186a88a8a80a53d50c560371c0de06,2a10ad53e286c69fa49b5ee758db7997aeae0896ce6211c59abd5f46db133791
EXTTOTAL-1ed461e501a632d562bca057,EXTRECON-84d376369bf5b91447254e02,cog_2025_173234,2025,side_independent,benefit_component,$350.00,350,incomplete_component_set,False,97f59edd07bcfda90c9c20a1ab99bd50ae760f3db6d1c2bbcdbb8c70af2392e0,23de75860e327c2e02966e709171c700a4c9f22b7d8371197793f87a341eb8d0
EXTTOTAL-e408453869926c3972acec75,EXTRECON-831d59528c4c8ef2cbdbe6ab,cog_2025_167627,2019,side_independent,unclear,"32,250",32250,incomplete_component_set,False,43b88778460c7a5e4b2ac7683946b8d9ef3ed46fa26476f1fd6bc2ddbf81bb2d,95a981ca1a2cddff8f60ec0119d33ce377e22184237f570b30c04eeea8bcb7ad
EXTTOTAL-35c80c20bdf0e264d184843b,EXTRECON-b41471bb668736e9dd6327f1,cog_2025_177781,2025,side_independent,benefit_component,"$3,000",3000,incomplete_component_set,False,b44c6b2e5a47a41fab8d3fa771c07c1a0ef7f9b2561bca0e330bbc6d3823cf1b,39a09b591ff1df1fc57b537ddd39b7c886d53986bf4f508ae5db86a587d689f4
EXTTOTAL-cfcd2413cc131a8cee284e93,EXTRECON-21247845065f875785b50e1f,cog_2025_177781,2025,side_independent,benefit_component,18.8%,18.8,incomplete_component_set,False,b44c6b2e5a47a41fab8d3fa771c07c1a0ef7f9b2561bca0e330bbc6d3823cf1b,118ab03623d58e79d645b81cfb060acde0295046842cb6090fb0a319b8fcdbb0
EXTTOTAL-fb0069cfbb3211b9341815a8,EXTRECON-574af242a7489c5f33c7286c,cog_2025_177781,2025,side_independent,benefit_component,"$2,500",2500,incomplete_component_set,False,b44c6b2e5a47a41fab8d3fa771c07c1a0ef7f9b2561bca0e330bbc6d3823cf1b,1026add6f57757013302ba1b88300823eca0c51cd32c3283dee95d70e77194c2
EXTTOTAL-a48aa899284bb95d341b3364,EXTRECON-a5e5f7087069f1d01510f304,cog_2025_212146,undated,side_independent,benefit_component,18.57%,18.57,incomplete_component_set,False,1536cc3e0e5ccc81136b3e4e6072338087ffbfef546cc011ab3132fe3f549bf0,1ad821f8e195ae4e15051fee12635a269ba2101831bfa8f72831092d2abfdd62
EXTTOTAL-5c2685d1fc647d109035edf6,EXTRECON-db370afa9bab21c7bc02cca1,cog_2025_173234,2026,side_independent,benefit_component,0%,0,incomplete_component_set,False,4adab08bb6e53bc813598c3ea40d9fe61ff5ff1c63b02080509172847711519b,fba4c01cb4e89d544f1084872fb0c81576b72d7ce4e26f54e00f2a092fd1e89b
EXTTOTAL-4a4537b3ef81cb20ba4f5304,EXTRECON-864e6fd623726d2ee8b8ae4b,cog_2025_170299,2025,side_independent,benefit_component,"1,429",1429,incomplete_component_set,False,e57fa011df04b5dcfef69b8f52540720b74254ae0f51fe88f03a43f6d9bbe4de,e40495a537ae8d4029b0aa5423ab5512bb3f1dac80faa67b497a250c55034750
EXTTOTAL-61ee3c41c76090cd02ab5bd3,EXTRECON-9fe972b372e7e97a0ab6481c,cog_2025_204779,2026,side_independent,benefit_component,0%,0,incomplete_component_set,False,9f81f99eb4ed55da5c3aeebfdee11fa5cca2973712b458b1440ca41a80a8a272,5754559d9b24b6463e8e467aa82cc4854105f9b4514e56af774d253fa744a6fd
