scout_candidate_id,scout_target_id,lane_id,shard_id,worker_id,state,region,municipality,county,unit_type_hint,occupation_group_hint,possible_bargaining_unit,possible_cycle_or_year,source_title,source_locator_or_url,source_domain,normalized_locator,source_family_hint,document_type_hint,source_family_confidence,possible_mechanism_hints,sanitized_snippet,search_query_family,broad_geographic_target_reason,source_family_diversification_reason,matched_safety_non_safety_opportunity_flag,duplicate_locator_flag,prior_seen_locator_flag,candidate_quality_tier,verification_status,download_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,discovery_run_id,lane_completed_at,candidate_id,canonical_review_locator,review_score,review_score_reasons,primary_bucket,priority_bucket,prior_duplicate_source,cba_non_cba_hint,review_method,source_review_status
B4X2500LIVE-20260729-009304,B4X2500-20260729-09195,scout_lane_004,broad_4x2500_shard_004,worker_004,GA,South,Centerville,Houston County (13153; primary),police,police,,unclear,Fire | City of Centerville website (department page; context only),https://www.centervillega.org/fire/,centervillega.org,https://centervillega.org/fire,unknown_or_needs_review,context_only,low,non_safety_constraint_signal,Used only as a discovery pointer to the city’s document ecosystem; not a labor source.,civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009304,https://centervillega.org/fire,37,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_police:10;mechanism_hint_present:8;structured_web_locator:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009312,B4X2500-20260729-09203,scout_lane_004,broad_4x2500_shard_004,worker_004,GA,South,Dahlonega,Lumpkin County (13187; primary),non_safety,non_safety,,unclear,CITY OF DAHLONEGA PAY STRUCTURE (unreadable due to fetch limit; only lead) / MEET Packet attachment name,https://mccmeetings.blob.core.usgovcloudapi.net/dahlonega-pubu/MEET-Packet-fc2eb3dfcacf4877ae145947be4e230e.pdf,mccmeetings.blob.core.usgovcloudapi.net,https://mccmeetings.blob.core.usgovcloudapi.net/dahlonega-pubu/MEET-Packet-fc2eb3dfcacf4877ae145947be4e230e.pdf,unknown_or_needs_review,blocked_or_unreadable,low,non_safety_constraint_signal,"The landing search snippet indicates a 'City of Dahlonega Pay Structure' document within a MEET Packet PDF, which may contain civilian municipal compensation structure.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009312,https://mccmeetings.blob.core.usgovcloudapi.net/dahlonega-pubu/MEET-Packet-fc2eb3dfcacf4877ae145947be4e230e.pdf,34,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_blocked_or_unreadable:-10;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009329,B4X2500-20260729-09219,scout_lane_004,broad_4x2500_shard_004,worker_004,GA,South,Hamilton,Harris County (13145; primary),non_safety,non_safety,,unclear,City of Hamilton Code of Ordinances (Municode landing page) — Part II (w/ search in site),https://library.municode.com/ga/hamilton,library.municode.com,https://library.municode.com/ga/hamilton,unknown_or_needs_review,index_page,low,,"City municipal workforce compensation and/or personnel classifications are sometimes set by ordinance/policy; this page is the most direct official index for Hamilton, GA codified personnel/compensation provisions.",civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009329,https://library.municode.com/ga/hamilton,34,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_non_safety:10;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009358,B4X2500-20260729-09244,scout_lane_004,broad_4x2500_shard_004,worker_004,GA,South,Rossville,Walker County (13295; primary),non_safety,non_safety,,unclear,"Rossville, GA Code of Ordinances (Municode) — online code landing",https://library.municode.com/ga/rossville,library.municode.com,https://library.municode.com/ga/rossville,unknown_or_needs_review,index_page,low,non_safety_constraint_signal,Official city compensation/pay-related ordinances may be codified and searchable here.,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009358,https://library.municode.com/ga/rossville,49,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009370,B4X2500-20260729-09252,scout_lane_004,broad_4x2500_shard_004,worker_004,GA,South,Tallapoosa,Haralson County (13143; primary),unclear,unclear,,unclear,Tallapoosa Action Summary From November 11 Council Meeting (mentions pay increases and holiday pay for all full-time employees),https://www.tallapoosaga.gov/2024/11/tallapoosa-action-summary-from-november-11-council-meeting/,tallapoosaga.gov,https://tallapoosaga.gov/2024/11/tallapoosa-action-summary-from-november-11-council-meeting,unknown_or_needs_review,context_only,low,,"Points to a council action that may have included binding wage/holiday pay changes for city employees, but the operative compensation terms are not included in the summary.",arbitration_factfinding,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009370,https://tallapoosaga.gov/2024/11/tallapoosa-action-summary-from-november-11-council-meeting,30,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009371,B4X2500-20260729-09256,scout_lane_004,broad_4x2500_shard_004,worker_004,GA,South,Uvalda,Montgomery County (13209; primary),non_safety,non_safety,,unclear,2018 Municipal Government Wage and Salary Survey (DCA) — includes Uvalda entries (salary/wage survey by job category),https://dca.georgia.gov/document/reports/municipalmainworks2018pdf/download,dca.georgia.gov,https://dca.georgia.gov/document/reports/municipalmainworks2018pdf/download,unknown_or_needs_review,context_only,low,,Potential context for ordinary municipal/general compensation levels reported by Uvalda positions; not a binding agreement.,compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009371,https://dca.georgia.gov/document/reports/municipalmainworks2018pdf/download,38,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_non_safety:10;structured_web_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009372,B4X2500-20260729-09256,scout_lane_004,broad_4x2500_shard_004,worker_004,GA,South,Uvalda,Montgomery County (13209; primary),non_safety,non_safety,,unclear,2006 Municipal Government Wage and Salary Survey (DCA) — General & Administrative section includes Uvalda entries,https://dlg.usg.edu/record/dlg_ggpd_y-ga-bc495-pe5-bs1-bw37-b2006-bv-p2-belec-p-btext,dlg.usg.edu,https://dlg.usg.edu/record/dlg_ggpd_y-ga-bc495-pe5-bs1-bw37-b2006-bv-p2-belec-p-btext,unknown_or_needs_review,context_only,low,,"May provide context for general/administrative municipal pay levels, but cannot substitute for a wage-setting ordinance or binding labor instrument.",compensation_classification_study,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009372,https://dlg.usg.edu/record/dlg_ggpd_y-ga-bc495-pe5-bs1-bw37-b2006-bv-p2-belec-p-btext,34,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_context_only:3;family_confidence_low:0;unit_hint_non_safety:10;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009384,B4X2500-20260729-09270,scout_lane_004,broad_4x2500_shard_004,worker_004,KY,South,Blue Ridge Manor,Jefferson County (21111; primary),unclear,unclear,,unclear,Blue Ridge Manor Code of Ordinances (American Legal Publishing) — main code library entry,https://codelibrary.amlegal.com/codes/blueridgemanorky/latest/overview,codelibrary.amlegal.com,https://codelibrary.amlegal.com/codes/blueridgemanorky/latest/overview,unknown_or_needs_review,index_page,low,,A city code library may contain enacted compensation/classification provisions if present in the municipality’s ordinances.,agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009384,https://codelibrary.amlegal.com/codes/blueridgemanorky/latest/overview,26,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_index_page:3;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009434,B4X2500-20260729-09358,scout_lane_004,broad_4x2500_shard_004,worker_004,LA,South,Hall Summit,Red River Parish (22081; primary),unclear,unclear,,unclear,"VILLAGE OF HALL SUMMIT, LOUISIANA — Schedule of Compensation, Benefits, and Other Payments to Agency Head or Chief Executive Officer (For the Year Ended December 31, 2022)",https://lla.la.gov/publicreports.nsf/0/cd718d6557f46a8386258a05006fd5e6/%24file/0000254b.pdf,lla.la.gov,https://lla.la.gov/publicreports.nsf/0/cd718d6557f46a8386258a05006fd5e6/%24file/0000254b.pdf,wage_schedule,insufficient_source,high,strike_or_no_strike_constraint,"May indicate that compensation disclosures exist for leadership, but it does not provide municipal labor agreement or wage schedule terms.",cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009434,https://lla.la.gov/publicreports.nsf/0/cd718d6557f46a8386258a05006fd5e6/%24file/0000254b.pdf,67,upstream_quality_medium_candidate:12;source_family_wage_schedule:24;document_type_insufficient_source:-10;family_confidence_high:8;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009435,B4X2500-20260729-09359,scout_lane_004,broad_4x2500_shard_004,worker_004,LA,South,Hornbeck,Vernon Parish (22115; primary),non_safety,non_safety,,unclear,"Town of Hornbeck, Louisiana (Louisiana Legislative Auditor public reports) — Payroll and Personnel / authorized salary/pay rate references",https://app.lla.state.la.us/PublicReports.nsf/0/2bf68db74ac0693d86258c0c0059b10c/%24file/000068f1.pdf,app.lla.state.la.us,https://app.lla.state.la.us/PublicReports.nsf/0/2bf68db74ac0693d86258c0c0059b10c/%24file/000068f1.pdf,unknown_or_needs_review,insufficient_source,low,strike_or_no_strike_constraint,"May contain leads indicating where Hornbeck’s authorized pay rates are documented (e.g., personnel files/policies), but it is not itself a municipal labor-source wage document.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009435,https://app.lla.state.la.us/PublicReports.nsf/0/2bf68db74ac0693d86258c0c0059b10c/%24file/000068f1.pdf,38,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_insufficient_source:-10;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009436,B4X2500-20260729-09359,scout_lane_004,broad_4x2500_shard_004,worker_004,LA,South,Hornbeck,Vernon Parish (22115; primary),non_safety,non_safety,,unclear,"Town of Hornbeck, Louisiana (Louisiana Legislative Auditor public reports) — Payroll and Personnel (personnel/pay rate references)",https://app2.lla.state.la.us/publicreports.nsf/0/6c9db12077b09c978625836800633cb2/%24file/0001b1e8.pdf?.7773098=&openelement=,app2.lla.state.la.us,https://app2.lla.state.la.us/publicreports.nsf/0/6c9db12077b09c978625836800633cb2/%24file/0001b1e8.pdf,unknown_or_needs_review,insufficient_source,low,,"Potential breadcrumb to where authorized salary/pay rates are maintained, but not a qualifying labor-source document.",mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009436,https://app2.lla.state.la.us/publicreports.nsf/0/6c9db12077b09c978625836800633cb2/%24file/0001b1e8.pdf?.7773098=&openelement=,30,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_insufficient_source:-10;family_confidence_low:0;unit_hint_non_safety:10;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009439,B4X2500-20260729-09363,scout_lane_004,broad_4x2500_shard_004,worker_004,LA,South,Lucky,Bienville Parish (22013; primary),unclear,unclear,,unclear,"Village of Lucky, Louisiana — Basic Financial Statements with Accountant's Report (As of and for the Year Ended June 30, 2011)",https://app.lla.state.la.us/PublicReports.nsf/871AD44674F760ED862579DC004F1288/%24FILE/000292D7.pdf,app.lla.state.la.us,https://app.lla.state.la.us/PublicReports.nsf/871AD44674F760ED862579DC004F1288/%24FILE/000292D7.pdf,unknown_or_needs_review,insufficient_source,low,non_safety_constraint_signal;fiscal_constraint_signal,Official state-hosted audit for the Village of Lucky referencing contract labor costs that may require further search for underlying wage/HR documents.,civil_service_hr_pay,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,medium_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009439,https://app.lla.state.la.us/PublicReports.nsf/871AD44674F760ED862579DC004F1288/%24FILE/000292D7.pdf,37,upstream_quality_medium_candidate:12;source_family_unknown_or_needs_review:2;document_type_insufficient_source:-10;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009441,B4X2500-20260729-09366,scout_lane_004,broad_4x2500_shard_004,worker_004,LA,South,Mer Rouge,Morehouse Parish (22067; primary),unclear,unclear,,unclear,Louisiana Legislative Auditor public report for Village of Mer Rouge (includes payroll/personnel audit procedures and findings; not a labor contract),https://www.lla.la.gov/publicreports.nsf/0/bad1d3212106a681862588f300572be4/%24file/000000ac.pdf,lla.la.gov,https://lla.la.gov/publicreports.nsf/0/bad1d3212106a681862588f300572be4/%24file/000000ac.pdf,unknown_or_needs_review,insufficient_source,low,non_safety_constraint_signal,"May indicate that authorized salary/pay rates are maintained, but it does not itself provide the municipal labor pay source needed for a safety/non-safety wage comparator.",agenda_minutes_attachment,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009441,https://lla.la.gov/publicreports.nsf/0/bad1d3212106a681862588f300572be4/%24file/000000ac.pdf,30,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_insufficient_source:-10;family_confidence_low:0;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009442,B4X2500-20260729-09367,scout_lane_004,broad_4x2500_shard_004,worker_004,LA,South,Merryville,Beauregard Parish (22011; primary),non_safety,non_safety,,unclear,"Town of Merryville, Louisiana — Audit Report 2019 (Includes policy relating to vacation and sick leave)",https://app.lla.la.gov/publicreports.nsf/0/e91f9194502f66db862584e0006e5f14/%24file/r_2293.pdf,app.lla.la.gov,https://app.lla.la.gov/publicreports.nsf/0/e91f9194502f66db862584e0006e5f14/%24file/r_2293.pdf,unknown_or_needs_review,insufficient_source,low,non_safety_constraint_signal,Contains municipal personnel compensation-related policy terms (leave/comp time) that may be relevant to ordinary non-safety employee labor conditions.,local_pay_policy,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009442,https://app.lla.la.gov/publicreports.nsf/0/e91f9194502f66db862584e0006e5f14/%24file/r_2293.pdf,38,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_insufficient_source:-10;family_confidence_low:0;unit_hint_non_safety:10;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009448,B4X2500-20260729-09373,scout_lane_004,broad_4x2500_shard_004,worker_004,LA,South,Pollock,Grant Parish (22043; primary),unclear,unclear,,unclear,Town of Pollock Ordinances (compiled PDF) — potential compensation/pay provisions,https://www.pollockla.us/vertical/sites/%7B1C2835B5-EB1A-4BE9-ACBC-9E3F74CFD247%7D/uploads/TOWN_OF_POLLOCK_ORDINANCES.pdf,pollockla.us,https://pollockla.us/vertical/sites/%7B1C2835B5-EB1A-4BE9-ACBC-9E3F74CFD247%7D/uploads/TOWN_OF_POLLOCK_ORDINANCES.pdf,wage_schedule,insufficient_source,high,,"A compiled municipal ordinances document may include adopted compensation rates or pay schedules referenced by the Town council minutes (e.g., updates to Ordinance #03-99).",salary_wage_schedule,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009448,https://pollockla.us/vertical/sites/%7B1C2835B5-EB1A-4BE9-ACBC-9E3F74CFD247%7D/uploads/TOWN_OF_POLLOCK_ORDINANCES.pdf,52,upstream_quality_low_candidate:5;source_family_wage_schedule:24;document_type_insufficient_source:-10;family_confidence_high:8;unit_hint_unclear:2;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009452,B4X2500-20260729-09383,scout_lane_004,broad_4x2500_shard_004,worker_004,LA,South,Waterproof,Tensas Parish (22107; primary),non_safety,non_safety,,unclear,"Town of Waterproof, Louisiana — Legislative Auditor audit (vacation pay policy reference)",https://app.lla.la.gov/publicreports.nsf/0/86256ea9004c005986256f96004d7e58/%24file/0000026f.pdf,app.lla.la.gov,https://app.lla.la.gov/publicreports.nsf/0/86256ea9004c005986256f96004d7e58/%24file/0000026f.pdf,unknown_or_needs_review,insufficient_source,low,,Mentions a Town policy affecting employee pay (vacation pay) that may relate to compensation practices for ordinary municipal employees.,mou_settlement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009452,https://app.lla.la.gov/publicreports.nsf/0/86256ea9004c005986256f96004d7e58/%24file/0000026f.pdf,30,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_insufficient_source:-10;family_confidence_low:0;unit_hint_non_safety:10;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009482,B4X2500-20260729-09442,scout_lane_004,broad_4x2500_shard_004,worker_004,NC,South,Biscoe,Montgomery County (37123; primary),unclear,unclear,,unclear,personnel-policy.pdf (Town of Biscoe) - not accessible (404),https://townofbiscoe.gov/assets/personnel-policy.pdf,townofbiscoe.gov,https://townofbiscoe.gov/assets/personnel-policy.pdf,unknown_or_needs_review,insufficient_source,low,,"May previously have contained compensation/personnel pay policy; if later restored under a new URL, it could provide binding wage-policy text.",cba_agreement,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009482,https://townofbiscoe.gov/assets/personnel-policy.pdf,22,upstream_quality_low_candidate:5;source_family_unknown_or_needs_review:2;document_type_insufficient_source:-10;family_confidence_low:0;unit_hint_unclear:2;structured_web_locator:5;document_shaped_locator:5;government_domain_hint:4;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
B4X2500LIVE-20260729-009487,B4X2500-20260729-09444,scout_lane_004,broad_4x2500_shard_004,worker_004,NC,South,Boiling Spring Lakes,Brunswick County (37019; primary),unclear,unclear,,unclear,FY 2026 Adopted Budget (includes narrative about employee salary adjustments/COLA and longevity bonus; budget worksheet content),https://www.cityofbsl.org/sites/default/files/uploads/2026-adopted-budget.pdf,cityofbsl.org,https://cityofbsl.org/sites/default/files/uploads/2026-adopted-budget.pdf,budget_or_pay_plan,insufficient_source,high,non_safety_constraint_signal,Could reflect annual pay-setting mechanics (COLA/longevity) that affect employee wages.,arbitration_factfinding,unscouted municipality selected through state-balanced priority ranking,rotate official local-government labor and pay document families; non-CBA families deliberately included,false,false,false,low_candidate,not_verified,not_downloaded,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Sanitized discovery metadata only; candidate review deferred.,BROAD-STATE-4X2500-LIVE-SCOUT-2026-07-29,2026-07-30T01:18:57.502441-04:00,B4X2500LIVE-20260729-009487,https://cityofbsl.org/sites/default/files/uploads/2026-adopted-budget.pdf,48,upstream_quality_low_candidate:5;source_family_budget_or_pay_plan:16;document_type_insufficient_source:-10;family_confidence_high:8;unit_hint_unclear:2;mechanism_hint_present:8;structured_web_locator:5;document_shaped_locator:5;compensation_or_labor_terms:5;geographic_balance_south:2;non_cba_source_diversity:2,repair_needed,repair_needed,,non_cba_or_other_hint,local_metadata_title_snippet_url_only,not_source_reviewed
