readiness_queue_id,retained_source_id,canonical_source_review_id,local_artifact_path,SHA_256,byte_size,detected_file_type,MIME_type,readiness_hint,source_quality,primary_content_family,administrative_source_type,linked_source_review_ids,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,source_review_only,analytical_extraction_performed
EXTREADYQ-d899547636ba0787bd064bf9,EXTSOURCE-31f0bb90fcb29a6872e82bd3,EXTSRCREV-71eaaa78e99c1503e8974784,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/14fa1c1756affa19cb5b37dd7dd6b3eca00a1ffb2fd84bd49fa28beedc381a94.html,14fa1c1756affa19cb5b37dd7dd6b3eca00a1ffb2fd84bd49fa28beedc381a94,25263,html,text/html,html_text_candidate,official_administrative_summary,implementation_confirmation,ordinance_or_resolution,EXTSRCREV-71eaaa78e99c1503e8974784,EXTCAND-7ac0c24a9eb94c358f57d4c8,ROOTCOMP-d1eb28fc470ab1931dfbd292,MECHEXP-2d236aaa56e32d45b625c3a6|MECHEXP-53a4b388877af8c844669435|MECHEXP-5e9ee158149d696943fedb9b|MECHEXP-67f615c71a589a9e843970df|MECHEXP-e5063f509c8d58a5d199a593,,True,False
EXTREADYQ-ddd682977a62b91bb709caf4,EXTSOURCE-31f75f3effaa2184cb17362e,EXTSRCREV-aafd79ae5cc31639a2921826,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/688f0e282318cbb8901b95668d8e27f623d593ff313e9bd26bbe7a83f6f564fd.pdf,688f0e282318cbb8901b95668d8e27f623d593ff313e9bd26bbe7a83f6f564fd,153875,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-aafd79ae5cc31639a2921826,RESCAND-34f2b160898138f00b99ac65,ROOTCOMP-96ed16f4cc8ca12f1821e18b,MECHEXP-02cf3739210362455d2594ae|MECHEXP-21ae47769e764b9c9b6e35b5|MECHEXP-31143a3a189cf37d98f93926|MECHEXP-a7027bee60ff3aa9fdd249fe,,True,False
EXTREADYQ-07db1187ed6bf7213cfe2665,EXTSOURCE-31f9c47ef6890a725b4c8501,EXTSRCREV-54045af9ccd96c108b16698a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b54d4c8e3f4ca6d678b04cd8ea90b5f3c5f9e7637aa602628ac5b5f78a078d03.html,b54d4c8e3f4ca6d678b04cd8ea90b5f3c5f9e7637aa602628ac5b5f78a078d03,153482,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-54045af9ccd96c108b16698a,RESCAND-66ddcdfd1e8ba84e7b8d24a5,ROOTCOMP-471a1570145a7be0e7652999|ROOTCOMP-b0f967537f2356da5e4a4bc4|ROOTCOMP-c311975e50c628d0c3b0f2d4,MECHEXP-067203eee148b33ca4611474|MECHEXP-0bd7bbfd371906cf90a1c56d|MECHEXP-1b29e715e15aa590cda029aa|MECHEXP-2940df81e543b43d400cd634|MECHEXP-4f6b464af328856e77f63224|MECHEXP-5b1a1832c4ea2903769c89a4|MECHEXP-7dfeb4cf092ba741e678bfbd|MECHEXP-813fdea20a18231b14d3c07c|MECHEXP-83062d7a7232e9419396fa9a|MECHEXP-cf125c54d5d66f7df426089d|MECHEXP-e395aa2d4c4b67f38265228a,,True,False
EXTREADYQ-19ef8e45ea4229deea033b17,EXTSOURCE-31fd5f4542517a3e82eda2e5,EXTSRCREV-78df4f4585e8b1ab0a15c6b9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/247f40df47400398be6f1db1f69f26978156ba396d32c747c0330e6156eace47.html,247f40df47400398be6f1db1f69f26978156ba396d32c747c0330e6156eace47,321597,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-78df4f4585e8b1ab0a15c6b9,EXTCAND-0dcf561d5ca4c91f3f066982,ROOTCOMP-039d0f4c03c274926a91a9c0|ROOTCOMP-12f75d4e221a796d296f3a96|ROOTCOMP-5bf38f35c87847c7f8b293df,MECHEXP-18e99a15ff4c2787d03de01d|MECHEXP-345e9d27122310bfb25ed56f|MECHEXP-3e3d763849fc50d65d2176ec|MECHEXP-416dc00b44b2933a9a8a88c6|MECHEXP-4cb941b31dba90325ab93a13|MECHEXP-64df6f96ce231102b5e89fd0|MECHEXP-8fb85781074b1bdb1aef8596|MECHEXP-fac683b76407a95fce101f25,,True,False
EXTREADYQ-a5afb7c0cd9100a2dd8e262a,EXTSOURCE-32007bb34f71d1c48d5a6d93,EXTSRCREV-d3d2ece2fd36a839fe162ca4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/72b4c1910d2b69ed124130a5ed987c977ce883bc9e3711a877d1cda0af6069b1.pdf,72b4c1910d2b69ed124130a5ed987c977ce883bc9e3711a877d1cda0af6069b1,1150512,pdf,application/pdf;charset=UTF-8,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-d3d2ece2fd36a839fe162ca4,RESCAND-67639f3e24a32948692e2895,ROOTCOMP-53cc270fe609aba013451d4c,MECHEXP-1a647d4f97770fddfe98cb7c|MECHEXP-1beeec19c0048bef29687ea5|MECHEXP-6628b6b6c4f7eab903f70fba|MECHEXP-d18ccd2ceda3abe97e17b51d|MECHEXP-f541df89d381657901a337c1,,True,False
EXTREADYQ-1680ad4945c1291149157a91,EXTSOURCE-3204252143740233bb8d04ae,EXTSRCREV-6edaeeec01f9a066ada049ae,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e8b0882a36f174f281fe74db24e00e27534b36d3c9bb84713d1b615d8009879f.html,e8b0882a36f174f281fe74db24e00e27534b36d3c9bb84713d1b615d8009879f,331913,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,contextual_controls,government_dataset,EXTSRCREV-6edaeeec01f9a066ada049ae,RESCAND-4dbeb20cb4a2b1ec7389c89d,ROOTCOMP-1272a44aaacc528568f4a60f,MECHEXP-1f5236dfe8327fd58f68e52b|MECHEXP-5595eb3b1041f86ff62f1978|MECHEXP-9d48a9f9f30c2b890c8400a6|MECHEXP-ae1ce07aaa125b24071eaad4|MECHEXP-f57e4580255e2dffe9b79ce5,,True,False
EXTREADYQ-9aa933966e46589d5c067711,EXTSOURCE-32052064e20049095f8dce38,EXTSRCREV-1c45374453082eab408ba829,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2f442e92013bd2cb963610454e272d059cd4c553ba924e289630dbffc1ddc6ee.html,2f442e92013bd2cb963610454e272d059cd4c553ba924e289630dbffc1ddc6ee,1681,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-1c45374453082eab408ba829,RESCAND-a679d36ffaddc441717e33ea,ROOTCOMP-96ed16f4cc8ca12f1821e18b,MECHEXP-02cf3739210362455d2594ae|MECHEXP-21ae47769e764b9c9b6e35b5|MECHEXP-31143a3a189cf37d98f93926|MECHEXP-a7027bee60ff3aa9fdd249fe,,True,False
EXTREADYQ-ad62934e82dc50e65f8e805e,EXTSOURCE-320617e7f5f6320cd18f5b59,EXTSRCREV-3655ff48b7c97850294f6afd,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2b84505a55edc357865b3b14efbd3e9e00d13bb597065b1947115e6da04f4896.pdf,2b84505a55edc357865b3b14efbd3e9e00d13bb597065b1947115e6da04f4896,2923217,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,payroll_roster,EXTSRCREV-3655ff48b7c97850294f6afd,RESCAND-b294bd00600204e918740a35,ROOTCOMP-5596bc6961ad9b7775cf8c8c,MECHEXP-17a889967341568d37d94dfb|MECHEXP-2df0097a6237ed7b07de4ab0|MECHEXP-3155a37194da73009f174a2b|MECHEXP-4effffce3a646c5e53e1e1dd|MECHEXP-6a47a1200a1a014927b86d07|MECHEXP-9229db9c07cc715a021aea38|MECHEXP-d028431dbac469f95de43819,,True,False
EXTREADYQ-ba874d302fa5c6ac7c30111f,EXTSOURCE-32074b99a32209bcbb30d0f5,EXTSRCREV-3c9c00ee670e32170d4b790c,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7247545f7e2c4465084fe5d20c7b94347db8850ac0fdc83357644fb709d5335b.html,7247545f7e2c4465084fe5d20c7b94347db8850ac0fdc83357644fb709d5335b,38106,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-3c9c00ee670e32170d4b790c,EXTCAND-1ec8bf035e367a8c5c723126,ROOTCOMP-3e4cde9f2df9108af4f852f3,MECHEXP-053fcb3aecd3734a04f2b340|MECHEXP-2b5796cf57167b0437720c30|MECHEXP-4c9015da991f17e59a243e3d|MECHEXP-6e97416d2eb8ad30053c914e|MECHEXP-8acbdbbb6d07ce6ec47b5a6b|MECHEXP-a6ebc30889b554fd089e8a26,,True,False
EXTREADYQ-656270e5eff3b04be692947f,EXTSOURCE-320cc297e6976cf36ca7640d,EXTSRCREV-4a941545fd61bd383f2cee01,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/122399b1cf997eb0db270c3ace33bfcdb63c535d38ee7a8158ab4ff06ad48930.pdf,122399b1cf997eb0db270c3ace33bfcdb63c535d38ee7a8158ab4ff06ad48930,11502811,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,payroll_roster,EXTSRCREV-4a941545fd61bd383f2cee01,RESCAND-2d5013452a418400dedefb9b,ROOTCOMP-8a61462ed69c965f853fbfce|ROOTCOMP-ffb9af7ddbb8361ca4a58b1a,MECHEXP-01f5f6cb0b271357dda37a9f|MECHEXP-3a028dfe84b88251781d8f89|MECHEXP-40e02ea50fa7c6deee74ec29|MECHEXP-41b13561b8ed0d2e6a2bb03f|MECHEXP-9988a440d6360ee6be06d6b1|MECHEXP-b06f106b0b30222890a74a31|MECHEXP-cc07a33e614084c30463d727|MECHEXP-edd846c54994504bac3c6af6,,True,False
EXTREADYQ-c5b6422f93339166ddacc4d5,EXTSOURCE-320fc2b983411e611e08804e,EXTSRCREV-d17d6ba99cd2216b8503b99e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/09b1d47f97199c891ca612da642673afb21613dcf4f84a80704f12b59a366fcc.pdf,09b1d47f97199c891ca612da642673afb21613dcf4f84a80704f12b59a366fcc,404876,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,payroll_roster,EXTSRCREV-d17d6ba99cd2216b8503b99e,RESCAND-67a009105d96327688c3437f,ROOTCOMP-4834db0fefec91cfa75e4054,MECHEXP-19625448a50b3c0002e5e859|MECHEXP-78400a6f1606ed2037ca5e70|MECHEXP-8d2eb23795f1d925641fe245|MECHEXP-9f5eb9536b0f8aa70bb06837|MECHEXP-ebc45dfdfe439d789f0f8107,,True,False
EXTREADYQ-5cb926ff0b4dbfcde52b8836,EXTSOURCE-3214db25061b83245ad97ca1,EXTSRCREV-06e8e160c0325e6effa001ec,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/34e5ef423cf28d224e98ca20f84f3b89a1bde9b8d9f18b80e13dc3c8ab145f2f.pdf,34e5ef423cf28d224e98ca20f84f3b89a1bde9b8d9f18b80e13dc3c8ab145f2f,11310977,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-06e8e160c0325e6effa001ec,EXTCAND-067a00922a2734d1c6bd0545,ROOTCOMP-08a66c1ee67147d560198849,MECHEXP-1e0969577c4208fcfa2fc3c1|MECHEXP-2df5f2a6a42538e788433ed6|MECHEXP-a0e897c2673b46028c6a96a7|MECHEXP-a58461f7da39deaca4a69945|MECHEXP-b3ffa96faeb8f389bd329334|MECHEXP-c949c13630e18dd3c4251344,,True,False
EXTREADYQ-b27a65b4a9fc9007a588e6c5,EXTSOURCE-321c675098f7079df60da373,EXTSRCREV-7ee69d00730dc710249e0b18,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/90a6e477fd249fd97e18aa73d873b234ae92374a592da9478b7b62836a481ed5.html,90a6e477fd249fd97e18aa73d873b234ae92374a592da9478b7b62836a481ed5,430416,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-7ee69d00730dc710249e0b18,EXTCAND-1b7e9980fbbb153e62d873a0,ROOTCOMP-297c82cffba6d9d2cf844c7f,MECHEXP-3357fcb514aa1daa6b0cea2d|MECHEXP-3c266276e45869857cb4cb5e|MECHEXP-46a00bfd8ff85fadccbc21a1|MECHEXP-495a04149c86f7470eebd512|MECHEXP-a542adf31a91ca5195d48b4e,,True,False
EXTREADYQ-33a762910a21fe78ad0622c3,EXTSOURCE-321e17d0f3742f4571b52428,EXTSRCREV-04b0073b41036e97840b36c5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6e49688333848ace4f2fbeaae47c249338002328001d043e62bd3f3df40df5ad.pdf,6e49688333848ace4f2fbeaae47c249338002328001d043e62bd3f3df40df5ad,69001,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-04b0073b41036e97840b36c5,EXTCAND-7acf8b840accab54d1e2e81d,ROOTCOMP-6ce7fa6e96551e31d1d8e61f,MECHEXP-1d638f033c1950a6d9d160f1|MECHEXP-74b503f99442bce09758492c|MECHEXP-781cac23ed593abfdbd2e681|MECHEXP-ba9ec5f9b5773676e78b9c41|MECHEXP-e8f481969a81aa1473655590,,True,False
EXTREADYQ-440ff48d6fba031619169a28,EXTSOURCE-3223b24a4b834b6168a14be0,EXTSRCREV-608600b54654a3cbd428dfe6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e3fbeb3b110d1a402aeea0b4e2d4057522c04c1cd9500d3ab2fa7dae2f18de68.html,e3fbeb3b110d1a402aeea0b4e2d4057522c04c1cd9500d3ab2fa7dae2f18de68,563691,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-608600b54654a3cbd428dfe6,RESCAND-849b34c3e99117e1da1e994e,ROOTCOMP-75d92e0424fd86cdd4fdaba8,MECHEXP-55ec744da41c67c7800bb5b8|MECHEXP-5e1de75037139ef94d34e44e|MECHEXP-adf87f33e4a54c3524ad0ac2|MECHEXP-bebb17cabf9708eea179d9b9,,True,False
EXTREADYQ-934ca52ffbb8ea39ae612186,EXTSOURCE-322850394f7f03e92e810eee,EXTSRCREV-5210c544343a876479d7163a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/734e577042646718b4b82ae9289968a092ca1bd82b0f1a8afb95d7cfa20b3133.html,734e577042646718b4b82ae9289968a092ca1bd82b0f1a8afb95d7cfa20b3133,385956,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-5210c544343a876479d7163a,RESCAND-274d2fd8fa2224a970e64702,ROOTCOMP-6ab1ba5ed8eca9812854c6d6,MECHEXP-390ef3b65aea32594b732157|MECHEXP-8a043a878448bdb6f1b6f30a|MECHEXP-a4adcdded8938c5f9ce8e493|MECHEXP-a68b08e67eb3698cf02ef270,,True,False
EXTREADYQ-85ba339783038b9d137eeabc,EXTSOURCE-3237770b6388fe4270bd8efb,EXTSRCREV-87757cef3c86567e7ea5dac6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/23038680c03d6d5abc1668b21a55d86865dd17518db7c22828506c57e7daf81b.pdf,23038680c03d6d5abc1668b21a55d86865dd17518db7c22828506c57e7daf81b,4356765,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-87757cef3c86567e7ea5dac6,EXTCAND-a276775f374bbab1a3c19d6b,ROOTCOMP-42b5cb3827a4a712d754b811,MECHEXP-2ccec005c1ab4aa882122b20|MECHEXP-388f878d38688a039f2f5cd8|MECHEXP-97173da52787fcdb26906c64|MECHEXP-f069d1c7b2050f977d1cf04c,,True,False
EXTREADYQ-3e9c8f287c51b8a7b3077bc7,EXTSOURCE-3238ec6bf59704d8f362c8cd,EXTSRCREV-487d7db7d1f7aa27f11955e7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/aaa13fcc4c32365dea258819ea3b56bf9472f883eba96ea68fda0d114b9cf61d.pdf,aaa13fcc4c32365dea258819ea3b56bf9472f883eba96ea68fda0d114b9cf61d,19826782,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-487d7db7d1f7aa27f11955e7,EXTCAND-8b8dc46bcf59dc2c37148357,ROOTCOMP-57a2bc34d49ba8ee8d8567f4,MECHEXP-08de8fc0ed236e1773f660fd|MECHEXP-5cc2393990f040ea9719a4e5|MECHEXP-60574fe600e3b3bee5341c05|MECHEXP-b68b43d0fe5e790b9c9a7283|MECHEXP-b714cfbd22fd768009877de6,,True,False
EXTREADYQ-f48a8133a1f274b359626a78,EXTSOURCE-3239fe30d09b0a8996599faf,EXTSRCREV-60cd0472904c040691bdf168,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f849668552d84cf3e80ec1f34790bd514053f001f4c4ed8cb2e8cac5d843ab76.pdf,f849668552d84cf3e80ec1f34790bd514053f001f4c4ed8cb2e8cac5d843ab76,242593,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,payroll_and_earnings,payroll_roster,EXTSRCREV-60cd0472904c040691bdf168,RESCAND-7936cc1559434229c344cebc,ROOTCOMP-22b6b1e4cbdb454a143b676e|ROOTCOMP-8e2c565f31ba60b4d636a063|ROOTCOMP-959597fd9612d5c05857e49a|ROOTCOMP-eb19e377aaa05215359b351c,MECHEXP-1b126978821fffd16f9011e5|MECHEXP-2cf6443affa37a9f3bf872b9|MECHEXP-3b3b47052f8011a65310ae78|MECHEXP-58d47180c7fb3080e38fda98|MECHEXP-81d2c4d74ea5cb6321aa4a26|MECHEXP-88d1e8719a1d026e6b1f15f6|MECHEXP-a184a2420fa49b57a509b40e|MECHEXP-a9d74fc3d533ffd80302f020|MECHEXP-cda064781d2e896d7885f9d6|MECHEXP-e24953f85e72bdb97a22f5a8|MECHEXP-e890c671cbd5d2aff3e5a1ed|MECHEXP-f0c330004eec2818637b00f8|MECHEXP-fbed68d9e5e390da649790bb|MECHEXP-fd3db8e0d6e88aa5718c74c5,,True,False
EXTREADYQ-537211180d468177d3f14f9f,EXTSOURCE-323bb8895476bcd97d637a47,EXTSRCREV-8e99595f2a7cfa4921fcd058,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2c36e8fc61c2e5e1314468ffa4335d6ef918634c4e0364ff82c5de3a6fbfeceb.html,2c36e8fc61c2e5e1314468ffa4335d6ef918634c4e0364ff82c5de3a6fbfeceb,32241,html,text/html,html_text_candidate,official_administrative_summary,multi_family_administrative_source,compensation_study,EXTSRCREV-8e99595f2a7cfa4921fcd058,RESCAND-e55048f627e16785367482f1,ROOTCOMP-852350e8ca4586fdf1f8a69b|ROOTCOMP-ed50d3ff4778e576730b8cee,MECHEXP-2b78c7f2b60b236e306fb782|MECHEXP-31c3c0a8fbe3e2bbbe90f5d9|MECHEXP-447788363be4bbb5bda5a41e|MECHEXP-6a92028f58d5d6237132c06e|MECHEXP-7811a9522108cf735ff19d90|MECHEXP-c25be42a29e5cf14ff7a679a|MECHEXP-e6f21cd53ef8f5d2669a71f3,,True,False
EXTREADYQ-52adff07ecb785774b1f5060,EXTSOURCE-323d7728b6bb682a8823bf72,EXTSRCREV-7d41bbf08c06ae8b5ae0dbdc,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/e61656d59105190ff124109a4eb67e0e99dfdd736fa9a15f0c64fba7adac8997.html,e61656d59105190ff124109a4eb67e0e99dfdd736fa9a15f0c64fba7adac8997,1131760,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-7d41bbf08c06ae8b5ae0dbdc,EXTCAND-dbef9df3db0b6d384de61399,ROOTCOMP-40cdbaf045de6c25a6d4b153|ROOTCOMP-db70054b6f75fc323344a2bb,MECHEXP-09893cd0006b0e8558b61a05|MECHEXP-14886cb407dff4dc05de9177|MECHEXP-14bbe3f7243377320b7f81c5|MECHEXP-221828094f5ae401ea3eba19|MECHEXP-2306c38a2a2a28c2097e0d2d|MECHEXP-40205db9ee43338b9fa8d5a5|MECHEXP-740975764638b4cad7c3c069|MECHEXP-904c9b2f680a4e129171965a,,True,False
EXTREADYQ-4fd1c0701909724b51b61838,EXTSOURCE-32437265a031ad4b7a9fe464,EXTSRCREV-d6a8bd5da5b525e873bc034f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c3f60e3ca5e0d4e74774a91e594d7c3ec85290d643f2cf08b39bb84da019d2c9.html,c3f60e3ca5e0d4e74774a91e594d7c3ec85290d643f2cf08b39bb84da019d2c9,45968,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-d6a8bd5da5b525e873bc034f,EXTCAND-290b03dcfb26ac01d31ed709,ROOTCOMP-18312c229acc06e7e198ddd3,MECHEXP-52580cf1dd975ad654b2cbc3|MECHEXP-a3f6938b28e408050093855b|MECHEXP-c99cb61146a2dc6da0fafe8d|MECHEXP-ce80bf6fb47b17e7e2e80eeb,,True,False
EXTREADYQ-fe39930307224bd56d3beb4a,EXTSOURCE-3245e3aa88a35da08368d194,EXTSRCREV-62006ee2b674c8a6eb5aa565,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/9d17b3d51e320f8f61d0840b96ae0f4c0ed543c5488a02a920c98cdfca2b765f.html,9d17b3d51e320f8f61d0840b96ae0f4c0ed543c5488a02a920c98cdfca2b765f,76085,html,text/html,html_text_candidate,official_administrative_summary,unclear,salary_schedule,EXTSRCREV-62006ee2b674c8a6eb5aa565,EXTCAND-b08afbec431de71b5802ec5a,ROOTCOMP-d8e83f40086055d66180650f,MECHEXP-0a83927befc66b20cc230eaa|MECHEXP-2fe6915e9e88835839ed8e6c|MECHEXP-39be6553c055e6cffc7879a6|MECHEXP-ab1053baa55812701f9bb405|MECHEXP-ba750cdb3b126ae22876af68|MECHEXP-f363b1cd00229ca4f1aa08c9,,True,False
EXTREADYQ-9d42d122c3b3927fd9159451,EXTSOURCE-32477c7a06c40ab6af36dcec,EXTSRCREV-914c0c5e0f510df6cdc42ead,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/0a1e3d55daaf0260c1256d66d6bed738396f5a9aec836f464c43523403a90676.html,0a1e3d55daaf0260c1256d66d6bed738396f5a9aec836f464c43523403a90676,1603960,html,text/html;charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-914c0c5e0f510df6cdc42ead,EXTCAND-e413921869474fc3105c2663,ROOTCOMP-4228e911b3d129008527d589,MECHEXP-16c4ffea4c9ce0a289416e2d|MECHEXP-365944c502557033e1f13e86|MECHEXP-81deadd283324c6b7b9ade2a|MECHEXP-c407d99e7fffb5e07990c3cf,,True,False
EXTREADYQ-20e76ffd772bf94797685a86,EXTSOURCE-324c64888f1f00b308225a69,EXTSRCREV-0ad74ecc6e8cffe3b72dd362,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dc33a0c0098e5f2cfd394be3c6aed248025b4232ea8fd3f76df0d562c2bc28a7.html,dc33a0c0098e5f2cfd394be3c6aed248025b4232ea8fd3f76df0d562c2bc28a7,345906,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,contextual_controls,payroll_roster,EXTSRCREV-0ad74ecc6e8cffe3b72dd362,RESCAND-54c9a45d74dae4475b72705a,ROOTCOMP-469580b4763553e8fa04d6db,MECHEXP-1029d4c4bf352d442337ca1c|MECHEXP-61f2d4eeb4966fe61dc2268b|MECHEXP-702b0a872b120e8899b28912|MECHEXP-b37531bfb6674b9846544ea1|MECHEXP-f68e34ca2dcaaeec67d07de7,,True,False
EXTREADYQ-dd590bc15f70feebf8520533,EXTSOURCE-32525933c62003005783d971,EXTSRCREV-74418261954bfbf802b7112b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/31ff185fdeefc0e33db8d97ae2998904f8d07e2c9a99896484ce7e7e82a38fa1.pdf,31ff185fdeefc0e33db8d97ae2998904f8d07e2c9a99896484ce7e7e82a38fa1,3720508,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-74418261954bfbf802b7112b,EXTCAND-f8c77acd3a48228fe1eb47ab,ROOTCOMP-00053d7874fe43bdec446dc0|ROOTCOMP-3ef761a5ab58e570d374e855,MECHEXP-16301b656a5d655bf66b4707|MECHEXP-451c10e585967d1818e98f59|MECHEXP-5175c1073fc85c7661a09168|MECHEXP-90d5cdb9c905fca6c033e9b0|MECHEXP-935a9481f87832b469d8c5c3|MECHEXP-9824705906ab58dfd2ebcfea|MECHEXP-9e9b168adfe055ef1060b2b0|MECHEXP-ddb419460d63b0ccfaeeaae6|MECHEXP-eb0441262159cddb80f48eb9|MECHEXP-f30c9de3e2be8e6d1033a14b,,True,False
EXTREADYQ-1e010e7d14d971faa70c2d5a,EXTSOURCE-32548e4dab594ee8ab6030a2,EXTSRCREV-4d295321c4f0af33f5a5c914,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/d2d6ab8e4c10f34b462c02ce30fc35d0e228b291bc327b1ad6854303245da2aa.html,d2d6ab8e4c10f34b462c02ce30fc35d0e228b291bc327b1ad6854303245da2aa,20166,html,text/html,html_text_candidate,official_administrative_summary,multi_family_administrative_source,ordinance_or_resolution,EXTSRCREV-4d295321c4f0af33f5a5c914,EXTCAND-fd13f73316a42aea22d1c113,ROOTCOMP-6813695584fbb5a3de8c83ab,MECHEXP-3eac92d53fc6c51e0c079f10|MECHEXP-441679683e585f3291e75746|MECHEXP-70172c22a02f76c76fc6dda9|MECHEXP-d28169da33a42dedfc38e46e|MECHEXP-f7474addf3279093f6da8f7b,,True,False
