retained_source_id,source_review_id,canonical_locator_id,canonical_candidate_id,linkage_basis
EXTSOURCE-a83a2d83e3ee21cb4b3ecef0,EXTSRCREV-290e2ce15107b55c0cc0d406,EXTLOC-c8cbb25e82cf4f222493b142,EXTCAND-7c4d865f8d9b9372a7c484a6,verified locator candidate lineage
EXTSOURCE-b2e19c84a4e6e915b26cc01e,EXTSRCREV-4a3de4ce77cf43c0e6214832,EXTLOC-c8d3087d4938a069f45c0640,EXTCAND-d0a3474d409cb42e5f5e599a,verified locator candidate lineage
RMSRD-20260802-4baf8a8b02d47cd2aab7,EXTSRCREV-ef97177ceecb23cbe3885b86,EXTLOC-c8d32c9299255a5d2ec6b25b,EXTCAND-bbde70f7a5cf56e08c96e5d6,verified locator candidate lineage
EXTSOURCE-461d8b4feaa7ec5f6384c90c,EXTSRCREV-c9f205d5ad09554afa89fe3d,EXTLOC-c8d7a05a01c4e8c79dc75c3a,RESCAND-18bc8499a0531a9558c4637a,verified locator candidate lineage
EXTSOURCE-3fe5a0252648d844f9516ea5,EXTSRCREV-572c6564e0ae338d12063c00,EXTLOC-c8e0b1b0b980d78caa2c479f,EXTCAND-b61f6cb148ab1c8a4e502e09,verified locator candidate lineage
EXTSOURCE-a9445d169682e4a887e856e9,EXTSRCREV-eee79bcb4ea7fdd3bd516858,EXTLOC-c8e846881aba9be3f66ca5b4,EXTCAND-d77c6c55412b495a30d35226,verified locator candidate lineage
EXTSOURCE-92f1579e68c56a2077b8c037,EXTSRCREV-3d34f7c949584bc6169702d1,EXTLOC-c8ecc9d6faacbbbbed337d6f,EXTCAND-929aba112e89896e767bab44,verified locator candidate lineage
EXTSOURCE-b749089762845ab411af8ef6,EXTSRCREV-d33af9230517baebfb5f6686,EXTLOC-c8eef52da914cee9804e2f4d,RESCAND-1e8e93d40b4a9c5311e450f4,verified locator candidate lineage
EXTSOURCE-7a4f1db99adcc9634070c4cf,EXTSRCREV-203e092daa8e3749b0255833,EXTLOC-c8f1de36e26e91cebb3bdcdc,RESCAND-dea17073f8cc0b7a819d84f8,verified locator candidate lineage
EXTSOURCE-c812c9d78bfbb623d6afcae5,EXTSRCREV-054708a57661ca2c86ed9763,EXTLOC-c8f7362a94ca6c14e51cdc80,EXTCAND-5defb0f599d870f3452996fd,verified locator candidate lineage
EXTSOURCE-02f4f5affcf60bed10abef01,EXTSRCREV-f796533b3ea3b5b92430f413,EXTLOC-c8f73f2b5cbe8287067ebf4f,RESCAND-b0445859847f02afd35db8cd,verified locator candidate lineage
EXTSOURCE-419735b2ce34e451b9eed016,EXTSRCREV-bdd968945ab363f2328cb4c9,EXTLOC-c8f88665190749e1754b7e3c,RESCAND-648012766f00a7fe18e4b971,verified locator candidate lineage
EXTSOURCE-235c6c17892c8671c4eea4e0,EXTSRCREV-cd75256b4af265611a3bbcbd,EXTLOC-c903e2c1fe0e0cb6d26e3198,RESCAND-74e57de041a5056a7bf8c227,verified locator candidate lineage
EXTSOURCE-aa3a773a57d71b91ca320ea5,EXTSRCREV-b0cf29b46d14b08b869a8698,EXTLOC-c9076495b88eb914c63ffd68,EXTCAND-92e01c16fb011971285beaa7,verified locator candidate lineage
EXTSOURCE-79f98695e96778493cb03756,EXTSRCREV-9d32299fc4ec9a408d654009,EXTLOC-c9078cd799d21ec3f45c5f99,RESCAND-59000781a8d879e609f26ef0,verified locator candidate lineage
EXTSOURCE-ef2f50185a707a10bbb38c15,EXTSRCREV-7c652b090c28d4d256235a29,EXTLOC-c908bc25ff2b954b50563aee,EXTCAND-79bb439b53704f2b24dd1d80,verified locator candidate lineage
EXTSOURCE-15ce494057e9818a076a007d,EXTSRCREV-08a0dca62e75547a26dd044a,EXTLOC-c90b7bf11854329cc7ab459e,RESCAND-8aaf58702787473d5a47ddde,verified locator candidate lineage
EXTSOURCE-a2a5efbc4e0089e9ccfb03be,EXTSRCREV-7857322376fefcf9c9f0790c,EXTLOC-c90c4aaab815391a020a53de,EXTCAND-1e6d2ebe868d37de88a60e2e,verified locator candidate lineage
EXTSOURCE-32e01c8a138db0343ecf62d9,EXTSRCREV-c150073ac165a9c55dc3c4b1,EXTLOC-c90eba9d1a09c30d4f15a498,RESCAND-de9a25179e6096dab1ba4438,verified locator candidate lineage
EXTSOURCE-13a3e0afb0ecca93a84afd69,EXTSRCREV-8bd4aff1a42f61fad864c251,EXTLOC-c90ee2083f4ffcd8e4b84170,RESCAND-41cd857fb48ab426da185c2b,verified locator candidate lineage
EXTSOURCE-1506b53bae23460c4c99f2e4,EXTSRCREV-301b9033b3abe40f355885bf,EXTLOC-c9103686764291e8d4e849c2,RESCAND-7096feb2a8b694f0464152ea,verified locator candidate lineage
EXTSOURCE-10099b26cd857ad02a3e0d24,EXTSRCREV-f30bb476c81a04a6a87939bd,EXTLOC-c9169460e383c47285e3a785,EXTCAND-744507eac843a5b441c9b57e,verified locator candidate lineage
EXTSOURCE-91b98e503bea1393e2a6b9e5,EXTSRCREV-a2c862f23bb06b2210d87f33,EXTLOC-c91c88eee306c2876e89a463,RESCAND-b0ec39119d45716d4147e843,verified locator candidate lineage
EXTSOURCE-0079b97aaafbf6d8287ecb36,EXTSRCREV-8b10269f8dcac8b5a419c187,EXTLOC-c91e774b53108021dcd2c14c,RESCAND-9949d635bce603504f892796,verified locator candidate lineage
EXTSOURCE-30e5e8699c42a0a4a51aa139,EXTSRCREV-3e5eb36856558a2cd247199c,EXTLOC-c91fc654bf8fca1292c58f28,EXTCAND-12276fb0173c5905a8a19374,verified locator candidate lineage
EXTSOURCE-8005787d2c3a67a6f3cb80be,EXTSRCREV-fae1ae75a391d072ac5a5dbb,EXTLOC-c92228b4bf54334d4417b456,RESCAND-d5dbacb631d880ed2be292b3,verified locator candidate lineage
EXTSOURCE-b8d3af235b01b418ebc015dd,EXTSRCREV-45569f2b295666a020ba2fe1,EXTLOC-c92a100da7fb62c21eb9e7fe,EXTCAND-ec3e3e79b257317ce8b7ad8b,verified locator candidate lineage
EXTSOURCE-f356f7f5edb933130bf00427,EXTSRCREV-3bf558f41822db1b03fc0d2b,EXTLOC-c92ab0fc1241d2ee08dd01e0,RESCAND-0e6e1c35cbaa73b82ea1eed8,verified locator candidate lineage
EXTSOURCE-e18d63806e86077c70fdd14b,EXTSRCREV-7c71d120df7f176e62764ef1,EXTLOC-c93945021ad0d2111d1da30a,EXTCAND-1592c0b87af6f5a8f1605901,verified locator candidate lineage
EXTSOURCE-4c683ed80ed7794553107c7b,EXTSRCREV-47358be28d683f8122e4548c,EXTLOC-c94a076defcebf6afc818013,EXTCAND-27d2741edf5204c595b475aa,verified locator candidate lineage
EXTSOURCE-4428c7b01a85d09293dea497,EXTSRCREV-29821a96e7fe37f8e9b43113,EXTLOC-c95229a45b732c06a2d1df80,EXTCAND-59e9c6b3043d79a5b247f880,verified locator candidate lineage
EXTSOURCE-3d1a143194a69eb6b7be9ff8,EXTSRCREV-c6a0ac91c6c85ef2ba0fc1e1,EXTLOC-c953ac49126bbcc300b323fd,RESCAND-675e00b87ff37c2327e667cc,verified locator candidate lineage
EXTSOURCE-9315d9ea818515d17fe7661b,EXTSRCREV-cfebf5fb51d69ed686759eaf,EXTLOC-c957cd16d35b0ad7a3e94b87,RESCAND-2bee801f868686bac99180c5,verified locator candidate lineage
EXTSOURCE-c64476771ece30f1fad82974,EXTSRCREV-0b07718a8d1973d83a12a95b,EXTLOC-c9599032f6ed0731ad591823,RESCAND-18b0e3cd787979f430228429,verified locator candidate lineage
EXTSOURCE-1a942bccf547d28bc26e1b62,EXTSRCREV-c950328111876084cf9f2dfd,EXTLOC-c95d7b5429432848a893bb5c,RESCAND-36184e661e80a966647c6f60,verified locator candidate lineage
EXTSOURCE-9291ed0fbfa1d266e4b9a5da,EXTSRCREV-6aad0a4c2fbe604e420cfbce,EXTLOC-c9658bb8f920689b261378ff,EXTCAND-b9f9a3df0b0f8ea351be644f,verified locator candidate lineage
EXTSOURCE-9a5da73b4e02a4832e2b70db,EXTSRCREV-ac23603ba2af9beeac5c271d,EXTLOC-c967a2adc4d30c952829b8ee,RESCAND-949baaf1daa601d2c3e64d4f,verified locator candidate lineage
EXTSOURCE-902158a7eb14c4cb4e8d5b79,EXTSRCREV-87c7b69ccd940b73268b397c,EXTLOC-c96e5689856079dc1835dfa6,RESCAND-fddba253fcda910c92e47d95,verified locator candidate lineage
EXTSOURCE-4636354da15135b4c4dd4e0a,EXTSRCREV-cfeeca375417f1251cac0754,EXTLOC-c97b095595b7b5fc3eeea99d,RESCAND-f985e959d0c127203379dd28,verified locator candidate lineage
EXTSOURCE-b23e175b0cb2d3584d2116e3,EXTSRCREV-fc984a6cfaebf4dc69b303f4,EXTLOC-c97ccf699a1da90fa4655d1a,RESCAND-fae0be5d3ef00f22aba99491,verified locator candidate lineage
EXTSOURCE-8d2f85b3796ae7df6cb27884,EXTSRCREV-99c3989b7f3db055c4dc819f,EXTLOC-c97eada7bcc935bd2cea1855,RESCAND-7aa562d0238bc53213d14c7b,verified locator candidate lineage
EXTSOURCE-74990546b0b9fa34936252d6,EXTSRCREV-dfc3077fc60b93075a601cce,EXTLOC-c980709b0ba3052629a0aa49,RESCAND-96b613a1a45626d9f4ca0332,verified locator candidate lineage
EXTSOURCE-39835b4a827486e178b8b133,EXTSRCREV-f9d709ead2335dd221fe193c,EXTLOC-c986651a7acd1b8d8635952a,EXTCAND-4e6d692272f3115ac30f910f,verified locator candidate lineage
EXTSOURCE-d86e56c62057ae7b48d99021,EXTSRCREV-e54ef04c0631cc7caead3058,EXTLOC-c98e36d9ff5e19bf40bf1472,RESCAND-2dcfd0819185d7d8ff8b86a3,verified locator candidate lineage
EXTSOURCE-84c1c30b9f650e2f8037e62e,EXTSRCREV-ad01cdda91b2ffdbca9da153,EXTLOC-c990f1b9c668313eba51c6a5,EXTCAND-ea2f81c47bb50ccba86ad270,verified locator candidate lineage
EXTSOURCE-24a9a74b320daa22f5848104,EXTSRCREV-0f42320b53e50ff85fb05b6f,EXTLOC-c995d68bf583bb4a3fd11f4d,EXTCAND-01436bf235b38757dcc946ea,verified locator candidate lineage
EXTSOURCE-20031786058219f33d3ef3ec,EXTSRCREV-1d8b5e47c34a3c26b82653d7,EXTLOC-c999cefe40f0cdf63e9bf212,EXTCAND-c918159e62b011899a4741ed,verified locator candidate lineage
EXTSOURCE-837ef0108786de2c669bdf72,EXTSRCREV-5b79cd804ce9d02fb1e3fc08,EXTLOC-c99cea22c3d26140e39f81e3,RESCAND-f829da645784bd0c9c89eb22,verified locator candidate lineage
EXTSOURCE-e118857e7ed9f3aa83a773dc,EXTSRCREV-7b63657e93be91e22306c16a,EXTLOC-c99e1fde894a5d3e49318fdf,EXTCAND-d3a2636a6ddc1330ab312e57,verified locator candidate lineage
EXTSOURCE-10232ad08327d6a673f4fcdc,EXTSRCREV-65faa443aef6216a200544aa,EXTLOC-c9a5692a9c8f4ce3f9223ba6,RESCAND-07412ac3504aeb83b73466e6,verified locator candidate lineage
EXTSOURCE-a35ba9e4840df28ab97f746f,EXTSRCREV-3fbcd8bc4034c9591127fb12,EXTLOC-c9a5717f38e517953420d831,RESCAND-4591a053290e2e8410b73734,verified locator candidate lineage
EXTSOURCE-f000fb6b62861ad5ab35eeec,EXTSRCREV-282d7993c93a8c63fae9ca1f,EXTLOC-c9b18ff6d22a3b7e0ce00c21,RESCAND-4863cb586368c2ca4b038163,verified locator candidate lineage
EXTSOURCE-abb5dd9646064b73972c5ee1,EXTSRCREV-77652e2cf137d2e987215f33,EXTLOC-c9b2e7eb7aea5b559f0f4067,RESCAND-eb0bdbf0bee365f611bf6b56,verified locator candidate lineage
EXTSOURCE-91191c3a0c55bb4a5f3fbe4e,EXTSRCREV-2a6703fe5b6611fe6b1bfb15,EXTLOC-c9b32d40b8d2c38c6d2ea276,EXTCAND-f98e67dd707e40520bd3391d,verified locator candidate lineage
EXTSOURCE-f851edd2db018d39103cfc90,EXTSRCREV-9bf248edf419179f82760ae1,EXTLOC-c9c1cbe31a1412fd6a042c2a,RESCAND-951a1fe6c9473c70abc9ba3c,verified locator candidate lineage
EXTSOURCE-708f4db476ca0f2c050d692f,EXTSRCREV-328747e1657179dcb147b5bd,EXTLOC-c9c8fd8117d5d7ce2ae2ef30,RESCAND-1d8d34d4af58f2605768c866,verified locator candidate lineage
EXTSOURCE-1183c7d2947f9ddc3f251b4b,EXTSRCREV-f0f8f58ad9452ae57c5c07a6,EXTLOC-c9cb221d8089bc15e39720fd,EXTCAND-57cc6ca182551fc9b81753a6,verified locator candidate lineage
EXTSOURCE-27d30499f0f88d9205520114,EXTSRCREV-7cd40a75b100397b422e089f,EXTLOC-c9cd221f3858b43f3112a17e,RESCAND-e53080c0273bb2f37692dc94,verified locator candidate lineage
EXTSOURCE-0dab0c4f048727bc661d0b10,EXTSRCREV-40d7d4589ea021a81ddfc4c0,EXTLOC-c9cd55d7cf1dabf387611564,RESCAND-dcc40abcb326af2b8e2cd911,verified locator candidate lineage
EXTSOURCE-582555810ad408030ce927ef,EXTSRCREV-47cda001b96b2bf77870094b,EXTLOC-c9cdc12a8cf45207788b6e9c,EXTCAND-a3c3944f00db12852848ebe9,verified locator candidate lineage
EXTSOURCE-50e5de6745dc643a75808b70,EXTSRCREV-1b26a712c7ab3929436e2afa,EXTLOC-c9d231f8392f6dfdb1b4a6af,RESCAND-b7ec552cc5035e7c74bc8620,verified locator candidate lineage
EXTSOURCE-5426b23094436f1292159a76,EXTSRCREV-17ab35d4af7b325d40996627,EXTLOC-c9d36676a394c1de93492990,EXTCAND-2ce0f9b32d620caf19888aec,verified locator candidate lineage
EXTSOURCE-438cb68ab5a18234af764bc6,EXTSRCREV-ececc151feaa6b6d113feb7a,EXTLOC-c9d99292b5c810a3feb3b542,EXTCAND-3be67db94ea4991f018b3e3f,verified locator candidate lineage
EXTSOURCE-23e99d38bbd3a5fc3ed49a8d,EXTSRCREV-0457a5b9a4a85f8b078ceca2,EXTLOC-c9dfb0359511867c19409840,RESCAND-6454e8f8e8c0c77abd0ea97b,verified locator candidate lineage
EXTSOURCE-1f4152afc846b569cc430242,EXTSRCREV-bf5da44f4906d11cd9ee9025,EXTLOC-c9e1191b37ff1cdad40922f3,EXTCAND-bb2c2b5f1089339359964965,verified locator candidate lineage
EXTSOURCE-8fe82559380e269f2a88012a,EXTSRCREV-942433319d17b6b774ed3758,EXTLOC-c9ef8ac49ceffc27d4b3d5ec,RESCAND-05ddb4e5ed4ceedaf1507302,verified locator candidate lineage
EXTSOURCE-2c4d222f391df1a9a4c31759,EXTSRCREV-56b26f695e9ac45d52c32120,EXTLOC-c9f93c9988747c0ace37cc7f,EXTCAND-0d9adbd9270af5548d6b5225,verified locator candidate lineage
EXTSOURCE-910252080bff4f5052bf2351,EXTSRCREV-b5805acfbb31fdb623649044,EXTLOC-c9ff2a3efd22858e8f7249a6,RESCAND-f4d85d83b360af95088bac1a,verified locator candidate lineage
EXTSOURCE-8a49b710d8b9bba30bf0b3c4,EXTSRCREV-0bbcc4cd487e75c51395d5b9,EXTLOC-ca00f26fb6eec8bf3c7dfc76,RESCAND-197dd685780495716663e211,verified locator candidate lineage
EXTSOURCE-9f05ffccb53130e244bbbff9,EXTSRCREV-057996c86d6f739ad9353ca9,EXTLOC-ca07eb7b13d0da65b3941da1,RESCAND-39a8ab257dff898823b6e09f,verified locator candidate lineage
EXTSOURCE-9bd65818b0f97173fbbdc4d3,EXTSRCREV-f5cf23cf7369fefd3cf8319b,EXTLOC-ca0a44b0dea0565045de40b8,RESCAND-5edc378b93f1a1cd534f06fd,verified locator candidate lineage
EXTSOURCE-0d345d99d11612f1013e2fa0,EXTSRCREV-bf5fc719a123f7ae5abe99ab,EXTLOC-ca1059796422fe6a6d6c7c4a,EXTCAND-42588690855831890399a18c,verified locator candidate lineage
EXTSOURCE-1494a174198e6eb8056c4561,EXTSRCREV-75bd44467696b4b4a3731284,EXTLOC-ca10944e36dc082f6f2a69e9,EXTCAND-638f1f2399f42800f165ff41,verified locator candidate lineage
EXTSOURCE-8ceaf7059acbb6dc5841bac5,EXTSRCREV-5d5ee527242b141de6c43a7b,EXTLOC-ca1987ac2b4680a056b35770,RESCAND-cc9a0adddda6a6b123272493,verified locator candidate lineage
EXTSOURCE-8f15138798ef83afa3b578a0,EXTSRCREV-af751984243073150bd50557,EXTLOC-ca19cb871005c84450f85f79,EXTCAND-1235a44b00dbcd710c347e08,verified locator candidate lineage
EXTSOURCE-4614ca10593de441b2c7eb2d,EXTSRCREV-09de7348ebfcf617b2d5c733,EXTLOC-ca2227d756bc33cd593e525b,EXTCAND-3888eda1a3f91efe0444aaa7,verified locator candidate lineage
EXTSOURCE-78beae44d3d798d45bbb8dd0,EXTSRCREV-e42e90538d0916331c23a0ac,EXTLOC-ca25abd1d1b66879c38f46fc,RESCAND-5dc55e29af9b532ce82e8834,verified locator candidate lineage
EXTSOURCE-de7c46d226b51e38f1feebe0,EXTSRCREV-598c34a175d442211f9d3e5f,EXTLOC-ca2fa26d4c85d6e8aba6efcb,EXTCAND-b539b9ea172a81772a50543b,verified locator candidate lineage
EXTSOURCE-5ba9b031a019ab00676365e7,EXTSRCREV-a27bfe0cfaec9e73c4d1f548,EXTLOC-ca359f8d84a1d93e8af4ba4b,EXTCAND-9e76b243d96b9ea2b3cceab0,verified locator candidate lineage
EXTSOURCE-fa3d0129749f37ecf1be2983,EXTSRCREV-27fa2685ec5ed04159034fcf,EXTLOC-ca37541be942a461f0244f8b,EXTCAND-d2b482b031508e0d63e1155b,verified locator candidate lineage
EXTSOURCE-753eeea3f9d131f40f938ce7,EXTSRCREV-ed403f06f544b681b33b65fb,EXTLOC-ca3a23885dad598124c77e32,RESCAND-1965ae230e3427d750faf4c6,verified locator candidate lineage
EXTSOURCE-1315efc96b0394169d071e34,EXTSRCREV-1d35ebf5e9c59f38e755c7e2,EXTLOC-ca3da5d31155cf4058c70eea,RESCAND-6ce975c4b9c0705d0b0170e2,verified locator candidate lineage
EXTSOURCE-9f57666d72a9b0644fa88bd8,EXTSRCREV-6ec6a7a42d55f4cb24f291d6,EXTLOC-ca3eca4e4c06374572e3aa20,RESCAND-eb38e3c88b47f318989a98a4,verified locator candidate lineage
EXTSOURCE-dfce33226b4b9f324eac6abb,EXTSRCREV-1eee10e66ee929c24e5a1f7f,EXTLOC-ca3f97774d02a6e965c9307c,EXTCAND-28941d5d5a1edb951bae18a9,verified locator candidate lineage
EXTSOURCE-0a3de33b3b81e07826695ec8,EXTSRCREV-2a01fff007d69b5de1efc883,EXTLOC-ca4569e4ea25bcd3e04e0f96,RESCAND-913700614c9dd160f8b2a4b5,verified locator candidate lineage
EXTSOURCE-f7fe403b69be49feb5cce0ca,EXTSRCREV-4220f608e437daad2067ed3b,EXTLOC-ca56274d02733c2565a44525,RESCAND-79df2c225cb3d3c2b7c4e81c,verified locator candidate lineage
EXTSOURCE-2a29d7472d511c25dfa76bba,EXTSRCREV-923b3f333abd1e3111595925,EXTLOC-ca5648970a7e923ae3e71752,EXTCAND-74f6820d14ce0e16712b7eb7,verified locator candidate lineage
EXTSOURCE-e82d00fb32d46f01a7ecf0b8,EXTSRCREV-bb5e891d1d4abdc7daf6ad26,EXTLOC-ca5aecb17826ea4b40090ec6,RESCAND-4b57bfb8fc302c1538f035f3,verified locator candidate lineage
EXTSOURCE-0cf8262903d64bb8aef94cfd,EXTSRCREV-7160e29ee4139efeeeeecb8a,EXTLOC-ca643a79b9cc2382bea2391b,RESCAND-84738c459c9e2384c8c4c951,verified locator candidate lineage
EXTSOURCE-78534362d6bd1347255cdeaa,EXTSRCREV-0bcec731e6b1eae9e32d70e0,EXTLOC-ca6d2ede62d7de3a14e5ace1,EXTCAND-9d376d63405b6560688c3c66,verified locator candidate lineage
EXTSOURCE-1e08cf278e3c04354d05b3de,EXTSRCREV-578fbbef03e2fb6b102dcc00,EXTLOC-ca7543497e9918e1cffb776c,EXTCAND-3b506d4fe8df72608b55484b,verified locator candidate lineage
EXTSOURCE-f492fa1b14f04a424b06c4e5,EXTSRCREV-227a28e2d0efc00c4f993963,EXTLOC-ca763007fdb971322df990d2,EXTCAND-fdc197d077fd866d96de9ec6,verified locator candidate lineage
EXTSOURCE-3fcd1ed44f2d3ba082710de0,EXTSRCREV-c7ad438e434ee4f4fbae3871,EXTLOC-ca777fb01de73b1d5253dc0d,EXTCAND-0054de8c3a494818f82d8286,verified locator candidate lineage
EXTSOURCE-d149a6d4015cbd799488e17e,EXTSRCREV-a656ec6c4b3ee5b929e33e65,EXTLOC-ca8ac92865aae62ca5dfda72,RESCAND-0bebb54060313b4761b43c7d,verified locator candidate lineage
EXTSOURCE-9fa10c239f91a035f77d7367,EXTSRCREV-407fb670b120ff2ad3c60c92,EXTLOC-ca917bc74cbf7172d277f040,RESCAND-813d5484f0ae7b564d286cb4,verified locator candidate lineage
EXTSOURCE-56511b025a5424262abf35af,EXTSRCREV-dbd3830dd481a392f68e6913,EXTLOC-ca9374cd27c6a7b0a228ebf5,EXTCAND-fc041c14eed714bb69e42287,verified locator candidate lineage
EXTSOURCE-9986ab0fdcec66feaaa0f0f7,EXTSRCREV-07608d85cda9897e57a288d4,EXTLOC-ca95b4299023859e931690c5,RESCAND-2251d68185053b2ae71afc5f,verified locator candidate lineage
EXTSOURCE-1d36d41ad1b08ecf14a637a4,EXTSRCREV-f5173955d43e582def568d30,EXTLOC-ca9a3995c6d8db3aa8bff472,RESCAND-fe882e52efe274dae6b9cc7d,verified locator candidate lineage
EXTSOURCE-81844d69018130e261abcf39,EXTSRCREV-a2c30e1a3c59df1e4ccfd989,EXTLOC-ca9d98dcbd0adf6b3f889a71,EXTCAND-7754d19ea4499caddbc2cd5c,verified locator candidate lineage
EXTSOURCE-daddb67f0a838b44a49e9e4f,EXTSRCREV-b986a0eb949d6dd67b15bd78,EXTLOC-caa71bb515a31fcd0c03cc30,RESCAND-aa14457ad2534e6ae1c45c0f,verified locator candidate lineage
EXTSOURCE-392b8c0b2752a3a60d9eaa9b,EXTSRCREV-b9bbfad983326a9aa6ccbb8d,EXTLOC-caaecc506b803a8f58310013,EXTCAND-dd6da048d82963ea89314cce,verified locator candidate lineage
EXTSOURCE-f10f491aa7d75bdba6fd344f,EXTSRCREV-9a80f1ba27d5b35e55e46ef4,EXTLOC-cab2ffcf67ce57acabfb4b47,RESCAND-359fe24d9da91843f60302b5,verified locator candidate lineage
EXTSOURCE-213c6f4bbafbb7fff59f2e2f,EXTSRCREV-286398dfbebb76d866e17a6a,EXTLOC-cab42b91af2bb40edcf68567,RESCAND-c11412d8731915710668e1eb,verified locator candidate lineage
EXTSOURCE-503567094fd1461f18717bca,EXTSRCREV-64ac3b31aeeb65fdeee02bac,EXTLOC-cabdfe9b1b0a6b939d9ac373,EXTCAND-17b6f89fae312277f25106b7,verified locator candidate lineage
EXTSOURCE-41cd6bd5c622ced2c68c3683,EXTSRCREV-4a384a54695d776154643229,EXTLOC-cac313f95a9dd767bbc99714,EXTCAND-b35bd52cdc31402286027154,verified locator candidate lineage
EXTSOURCE-46a52522b9ec20e5ae0ac751,EXTSRCREV-a362e6d2066abc8473e94b09,EXTLOC-cacc14568a19498b19980c6d,EXTCAND-e6393d5c638354c31a3d2b90,verified locator candidate lineage
EXTSOURCE-c8bd9caec9abc4e1a35727df,EXTSRCREV-e4929fb01bfbb8d90bc9e06d,EXTLOC-cadeaf4deb7d33c1647f8e09,EXTCAND-e79692be52e7d4439efecb07,verified locator candidate lineage
EXTSOURCE-6ff593e9e8752d3f029210ea,EXTSRCREV-ebc99990e2a250e8ea81e8b7,EXTLOC-cadf0d06884cba49c1f34b0e,RESCAND-2dec603db8f6a78ef32aa0eb,verified locator candidate lineage
EXTSOURCE-799cc8c3ea386743ad010044,EXTSRCREV-ba68bcba2a07dfb8c2eab488,EXTLOC-cae5f60445c984e54751983d,EXTCAND-b36430dc76377fbfd65bd627,verified locator candidate lineage
EXTSOURCE-bfd605d7516162f0947b3777,EXTSRCREV-98a514003e8771840d103f16,EXTLOC-cae5f63451d7d936a1e7abb4,RESCAND-b65c0dd9eb5632eda5cd2d39,verified locator candidate lineage
EXTSOURCE-71d4a7aaca7302804a8e6aef,EXTSRCREV-3b36c02c90e404ecda99ab08,EXTLOC-caeb9290cb2fa3f5d0d83413,EXTCAND-00e1d47e6daf4b82fac10846,verified locator candidate lineage
EXTSOURCE-370eafa885341da205ec2f66,EXTSRCREV-34ff5ac3c94e05494fbffb45,EXTLOC-caec5ebfd21530930507f758,RESCAND-90a3ea371b168393924cfb08,verified locator candidate lineage
B4X2500SRD-20260730-128657fff75ea8c6fb89,EXTSRCREV-302ceced62bc3d5b5973d4da,EXTLOC-caf1200bce3dc6e83b23c229,RESCAND-d5576f5725894bf9da744065,verified locator candidate lineage
EXTSOURCE-fdffa3c95d5118bf1d204445,EXTSRCREV-00e9f08f4b8648dfcf9f195a,EXTLOC-caf432b6deda3a27bed8b7e2,EXTCAND-9e5948218c415fff73370898,verified locator candidate lineage
EXTSOURCE-578787d5229266404146c50d,EXTSRCREV-cefd8b6e06c4f954a29dae12,EXTLOC-caf4e13d64077dadc85fc250,RESCAND-ec8932518ba57cf46f3e9711,verified locator candidate lineage
EXTSOURCE-d2429ed63c713599ea64cce7,EXTSRCREV-f357473f0e340e1f21927237,EXTLOC-caf5be8e5c067a5a57e14798,RESCAND-d5c2626cbdcb860f871209f6,verified locator candidate lineage
EXTSOURCE-c56b90cd7a63eac0d84707a0,EXTSRCREV-866cc2c607e3f49e6592fd93,EXTLOC-cafa51e2fb8e7355ec815576,RESCAND-f26c463ee657e5ddf1c506bc,verified locator candidate lineage
EXTSOURCE-d83147ab18e2e6eda25f2ba8,EXTSRCREV-00be9977db1eb19d771d39a2,EXTLOC-cb024cc279a0b8cf5561eefd,EXTCAND-10739bc1b15aed2e1c331c4e,verified locator candidate lineage
EXTSOURCE-652636c87c04db4807fe446e,EXTSRCREV-55aaa7a2a0407cfa4a36e1b1,EXTLOC-cb066477722b6223151ba5b6,RESCAND-4742bd6d02afbbd8f16baa55,verified locator candidate lineage
EXTSOURCE-5194d5a4ddd120c9bc0f108d,EXTSRCREV-95f1d2f44879f273559d2fa5,EXTLOC-cb0bdcd73e34a309b54c063d,EXTCAND-9949a0bd14ff79351da34135,verified locator candidate lineage
EXTSOURCE-f810c30e2f644c8eccf7fd38,EXTSRCREV-453120278a5ab70c117b7b1f,EXTLOC-cb0d176206a010edfe878666,RESCAND-61736134452263ccc947dc2e,verified locator candidate lineage
EXTSOURCE-afb3b612c5fdd82f37d207ce,EXTSRCREV-6ad2ad35bcdd44fb426b451e,EXTLOC-cb0dae46f984a60f2edf8fa9,EXTCAND-ebbe04215f733e3121b81d7e,verified locator candidate lineage
EXTSOURCE-83cfc76ede10968eea34cacf,EXTSRCREV-d5bcbab4247297d37ad8fc07,EXTLOC-cb1098f1908ed6f9cd01007e,EXTCAND-7b7bc2c39d4c8680c80b4f38,verified locator candidate lineage
EXTSOURCE-36430debe56af1951211e318,EXTSRCREV-804682a73761228825a7c4f9,EXTLOC-cb17b1881e139a668f17783e,EXTCAND-e14c6bf177ec53656c1cc716,verified locator candidate lineage
EXTSOURCE-1c1fbf2d5179559c1594dbd8,EXTSRCREV-31d5d2de7645ae3d15273b66,EXTLOC-cb286f92285f47fa9e75a41e,EXTCAND-2a82be608b99bc669b779f8f,verified locator candidate lineage
EXTSOURCE-db745242033c862f395c45dd,EXTSRCREV-c262b65e0599cd05a1e06d8c,EXTLOC-cb327d3e4b8b8743c5f56a76,EXTCAND-a38df0589ef3b377c2be3248,verified locator candidate lineage
