attempt,reason,recorded_at,request_id,retry_after,source_review_id
1,HTTP 429,2026-08-05T17:41:08.520272+00:00,EXTDLREQ-9406997eac54abbeb2f69504,,EXTSRCREV-90a9f067cfb16a73c2da079c
1,HTTP 429,2026-08-05T17:41:11.386126+00:00,EXTDLREQ-fa04be9450c67a911b38e724,,EXTSRCREV-72f16eff40f32fa0dc908bba
1,HTTP 429,2026-08-05T17:41:12.670739+00:00,EXTDLREQ-ac7a74a40a81cbf60da84fea,,EXTSRCREV-abe2d5ab3080fa24c00f4534
1,HTTP 429,2026-08-05T17:41:14.216800+00:00,EXTDLREQ-b15e8161dc1f05173ef352cf,,EXTSRCREV-5ef251a97e1d5362520c332a
1,HTTP 429,2026-08-05T17:41:15.460990+00:00,EXTDLREQ-8bae6912c761816a4427fa06,,EXTSRCREV-1ab0d89facad28806beae672
1,HTTP 429,2026-08-05T17:41:16.908421+00:00,EXTDLREQ-ba3504e107fff8eeba4e6c93,,EXTSRCREV-8afc5f991a3ca77b57269f0c
1,HTTP 429,2026-08-05T17:41:18.430635+00:00,EXTDLREQ-fa2ff217c978ee898bf6f7cf,,EXTSRCREV-6491f995d003b2f1ec258833
1,HTTP 429,2026-08-05T17:41:19.671674+00:00,EXTDLREQ-cb8d5c2137f886c72eb93a16,,EXTSRCREV-2fc28532d60e909e9fd1f3f7
1,HTTP 429,2026-08-05T17:41:21.166257+00:00,EXTDLREQ-adeaecd71592a269994663c5,,EXTSRCREV-6b5205c4aa61bf3d6f66b39e
1,HTTP 429,2026-08-05T17:41:22.492154+00:00,EXTDLREQ-caca85204086c3b1a4d63c2d,,EXTSRCREV-63fbb656bb791050828b8b2b
1,HTTP 429,2026-08-05T17:41:23.772626+00:00,EXTDLREQ-c5c4670609e74bbb5056cc61,,EXTSRCREV-ad2e2118364e224b78956988
1,HTTP 429,2026-08-05T17:41:25.256999+00:00,EXTDLREQ-3be77ee371b7739e05e782ab,,EXTSRCREV-23ada2176432337f9200c45b
1,HTTP 429,2026-08-05T17:41:26.657302+00:00,EXTDLREQ-153a2e5803ce04f3339d817c,,EXTSRCREV-83b7eb2a2e6fe94370bbfa1a
1,HTTP 429,2026-08-05T17:41:27.962002+00:00,EXTDLREQ-b2cfc9816b5c480642082e45,,EXTSRCREV-227811fffbcf97f1ac7d58ba
1,HTTP 429,2026-08-05T17:41:29.710487+00:00,EXTDLREQ-3e71cb1451f343e7bf20992f,,EXTSRCREV-0c790fce1ab370c414a53681
1,HTTP 429,2026-08-05T17:41:31.272602+00:00,EXTDLREQ-d7dee0729dc4a0af83b96fb8,,EXTSRCREV-9c12ebb4fd4bbe6bd0b77284
1,HTTP 429,2026-08-05T17:41:32.507658+00:00,EXTDLREQ-c40e5c7592409fbe1f48bed6,,EXTSRCREV-52f0a88c37fdca2ee9f57c15
1,HTTP 429,2026-08-05T17:41:33.830585+00:00,EXTDLREQ-ee606a7cf66c41247ba2b805,,EXTSRCREV-0eaf40346694126678deb70e
1,HTTP 429,2026-08-05T17:41:35.419934+00:00,EXTDLREQ-45848619de831904df545581,,EXTSRCREV-13a2ee7a115e05986fb5d698
1,HTTP 429,2026-08-05T17:41:36.709485+00:00,EXTDLREQ-e5701e629cd047c0e4d1e4e5,,EXTSRCREV-97114631a1a77626e0d56593
1,HTTP 429,2026-08-05T17:41:38.308248+00:00,EXTDLREQ-b29b8499537ea5094fe43694,,EXTSRCREV-9c4bfe1af07a005c2d8850a5
1,HTTP 429,2026-08-05T17:41:39.550007+00:00,EXTDLREQ-31dc40c7a895426826226066,,EXTSRCREV-097f9d38c953dc98befac66e
1,HTTP 429,2026-08-05T17:41:40.830126+00:00,EXTDLREQ-94b7118d62abd335a4785960,,EXTSRCREV-878d6f01a63289221ad765e8
1,HTTP 429,2026-08-05T17:41:42.294573+00:00,EXTDLREQ-cf30dd71957be18f0efd1040,,EXTSRCREV-c8ce8a4eabf180d84db04494
1,HTTP 429,2026-08-05T17:41:43.692988+00:00,EXTDLREQ-6a339a8497b18043bd73a82a,,EXTSRCREV-f1ef84b9d844043dc148f370
1,HTTP 429,2026-08-05T17:41:45.853018+00:00,EXTDLREQ-46778e7dc92134a17d8e0d29,,EXTSRCREV-f6758cb799312fbb436e4803
1,HTTP 429,2026-08-05T17:41:47.412753+00:00,EXTDLREQ-e2e853606db1a10469490a83,,EXTSRCREV-439c18014137b8b613f31c50
1,HTTP 429,2026-08-05T17:41:48.670992+00:00,EXTDLREQ-15e76245f770d7e96c9e9427,,EXTSRCREV-1e83024d89a4e11ce52187ce
1,HTTP 429,2026-08-05T17:41:50.190612+00:00,EXTDLREQ-d5b596ea016e02922e59ffcc,,EXTSRCREV-c43fa0f7ac6ad60db8d0f369
1,HTTP 429,2026-08-05T17:41:51.481399+00:00,EXTDLREQ-a4c4dc934dc69b537af82348,,EXTSRCREV-845c575cccfd9db656908cf3
1,HTTP 429,2026-08-05T17:41:52.952555+00:00,EXTDLREQ-5028d5075c53691d2294bb2c,,EXTSRCREV-68744697c7555ae14c6e3b93
1,HTTP 429,2026-08-05T17:41:54.474255+00:00,EXTDLREQ-c7f2441ef5bc83648e610b62,,EXTSRCREV-4cfe117d5a105931fb1bff2d
1,HTTP 429,2026-08-05T17:41:55.920051+00:00,EXTDLREQ-79ea8a458d0c0faad9fd8e45,,EXTSRCREV-ee1db78eaf66562abdcb65e5
1,HTTP 429,2026-08-05T17:41:57.387818+00:00,EXTDLREQ-b24024c367deaa67fa1cc769,,EXTSRCREV-e2613fc2ac553933a386a1b4
1,HTTP 429,2026-08-05T17:41:58.917596+00:00,EXTDLREQ-2223d1f4169b0f372c1b729e,,EXTSRCREV-381ef63c00398be763f207d3
1,HTTP 429,2026-08-05T17:42:00.346325+00:00,EXTDLREQ-d48a790a00dd22a9ee9e6d17,,EXTSRCREV-94708056269aca7003023ee9
1,HTTP 429,2026-08-05T17:42:01.612854+00:00,EXTDLREQ-af05a64e4e53fcc3b2a0d8c4,,EXTSRCREV-aa8dd0f5f7b6f7602199da45
1,HTTP 429,2026-08-05T17:42:02.900645+00:00,EXTDLREQ-a46d5c834a9b0985d3a13ad7,,EXTSRCREV-22919502f2211088dcbca430
1,HTTP 429,2026-08-05T17:42:04.353645+00:00,EXTDLREQ-a1d92c3e2d2eb2289313ad0a,,EXTSRCREV-341c2d8b83f13a43915631dc
1,HTTP 429,2026-08-05T17:42:05.609107+00:00,EXTDLREQ-bee20d3a11889ad04e41a493,,EXTSRCREV-0dab8d375636a5feb72b8459
1,HTTP 429,2026-08-05T17:42:06.844177+00:00,EXTDLREQ-dafc530ffb6270fee2be68a6,,EXTSRCREV-200a5851a0e853d9e593280e
1,HTTP 429,2026-08-05T17:42:08.302429+00:00,EXTDLREQ-6ea7d5aee2f5fcede5d84541,,EXTSRCREV-43878894b3956d1b7dbdde44
1,HTTP 429,2026-08-05T17:42:09.605593+00:00,EXTDLREQ-4ffb7ea6bb49a94b61959066,,EXTSRCREV-7fde4a025410d9e79a72485b
1,HTTP 429,2026-08-05T17:42:10.953954+00:00,EXTDLREQ-246e47c477112c8b8382392a,,EXTSRCREV-fbef68de475944f50e972d92
1,HTTP 429,2026-08-05T17:42:12.497155+00:00,EXTDLREQ-75c7e5addbbeff581294c25a,,EXTSRCREV-2de1de7a4a184d0357000a95
1,HTTP 429,2026-08-05T17:42:13.745472+00:00,EXTDLREQ-dd5d0ec623ce0a73bb251b55,,EXTSRCREV-1ddcd6871a4d75bd5895a4d9
1,HTTP 429,2026-08-05T17:42:15.206415+00:00,EXTDLREQ-2e93e803f1e326371be362c6,,EXTSRCREV-0d54b2fd090fd91bd6afd9dd
1,HTTP 429,2026-08-05T17:42:16.480901+00:00,EXTDLREQ-551398638432ee943d174b06,,EXTSRCREV-85bb1528718bf7394b692bb0
1,HTTP 429,2026-08-05T17:42:17.760419+00:00,EXTDLREQ-7f8ba53dd47a26bd43f7ad53,,EXTSRCREV-b0a1d5591992af4991b20116
1,HTTP 429,2026-08-05T17:42:19.237967+00:00,EXTDLREQ-186b1d673ac76dc39d7a833b,,EXTSRCREV-83d055b1631dbfb36287efe9
1,HTTP 429,2026-08-05T17:42:20.496023+00:00,EXTDLREQ-60d0ab1b96cde2c90fa8dd78,,EXTSRCREV-1b5dcdcb874ff523e30a77dc
1,HTTP 429,2026-08-05T17:42:21.787058+00:00,EXTDLREQ-0e425cd18c54f81a984d3cbd,,EXTSRCREV-51854d1fd504e5d229c078e9
1,HTTP 429,2026-08-05T17:42:23.278661+00:00,EXTDLREQ-2cdd12551a8c7fd614ce9284,,EXTSRCREV-a9f41d1dfaa2e24b772d2a9b
1,HTTP 429,2026-08-05T17:42:26.896918+00:00,EXTDLREQ-04fc9153b6bcb8143cfe5ba9,,EXTSRCREV-6985701d55d4c51d743493bf
1,HTTP 429,2026-08-05T17:42:28.545439+00:00,EXTDLREQ-31f1150656e88c88a064b826,,EXTSRCREV-f7d5aab92ae539c34ff0d2b6
1,HTTP 429,2026-08-05T17:42:29.804029+00:00,EXTDLREQ-e63ed44b52f3a5d696b3a914,,EXTSRCREV-2110c2f8ccecbe4a102a1b6a
1,HTTP 429,2026-08-05T17:42:31.266206+00:00,EXTDLREQ-b63e297008d3c030b7e454f1,,EXTSRCREV-17e4784936e8f61a6c73cf00
1,HTTP 429,2026-08-05T17:42:32.547122+00:00,EXTDLREQ-28c092b16726bec64b037cb5,,EXTSRCREV-435c864b538fe0c3003e6f88
1,HTTP 429,2026-08-05T17:42:33.800441+00:00,EXTDLREQ-7dd39d90c151f91f721da923,,EXTSRCREV-618476a9a9792fb778cf7c2f
1,HTTP 429,2026-08-05T17:42:35.392322+00:00,EXTDLREQ-b8696c26278fef358054d638,,EXTSRCREV-6614581ae58108fa76c5752f
1,HTTP 429,2026-08-05T17:42:36.700722+00:00,EXTDLREQ-870fbe5515b14c19ada4011d,,EXTSRCREV-e5b63d5976469d8975bc6e12
1,HTTP 429,2026-08-05T17:42:38.203155+00:00,EXTDLREQ-c2bb7f89e61b6888cfab464c,,EXTSRCREV-5481b71e58f8991c90f2e172
1,HTTP 429,2026-08-05T17:42:40.002784+00:00,EXTDLREQ-14d27508fc95427d2c6f856c,,EXTSRCREV-317a1dde590c283e360e83eb
1,HTTP 429,2026-08-05T17:42:41.238446+00:00,EXTDLREQ-eec199fa06f497fa37fa6ac9,,EXTSRCREV-ec0c3a204c91f14c5ba12aca
1,HTTP 429,2026-08-05T17:42:42.630056+00:00,EXTDLREQ-136f293c1f2d856b0fd4aa2d,,EXTSRCREV-75668790aec235f7fef8dff7
1,HTTP 429,2026-08-05T17:42:43.967479+00:00,EXTDLREQ-2d638e9f07342386c858a8fe,,EXTSRCREV-0f00cd1e602fc069db4cfd74
1,HTTP 429,2026-08-05T17:42:45.405863+00:00,EXTDLREQ-1fb17d45ee4d888752514837,,EXTSRCREV-9065f4edbea3ad0393ff8506
1,HTTP 429,2026-08-05T17:42:46.703614+00:00,EXTDLREQ-cdd74a838c2ac7735fd9f07a,,EXTSRCREV-1605ea89dd8d4e175d833ec0
1,HTTP 429,2026-08-05T17:42:47.977981+00:00,EXTDLREQ-c9cf592cbbac7513684c6e3d,,EXTSRCREV-adadbcc27c33692a453a3462
1,HTTP 429,2026-08-05T17:42:49.452240+00:00,EXTDLREQ-3cd9b6b15225b2aa077ed312,,EXTSRCREV-d6acf296a63f58aed732c47c
1,HTTP 429,2026-08-05T17:42:50.774949+00:00,EXTDLREQ-be5db626d4ec229286289648,,EXTSRCREV-12810e92fe74f80583b1dd69
1,HTTP 429,2026-08-05T17:42:52.751316+00:00,EXTDLREQ-b1813496910e7186b1cbbdf1,,EXTSRCREV-4be9e3bac6cb07dee2bcfdf2
1,HTTP 429,2026-08-05T17:42:54.396328+00:00,EXTDLREQ-2f4a8fb2ce23b45e8de936b1,,EXTSRCREV-333d1a5cdb9ae1b118ba5c4a
1,HTTP 429,2026-08-05T17:42:55.770302+00:00,EXTDLREQ-36567210f6da8008f38f2444,,EXTSRCREV-125a795d3c6e5bdf601e46ab
1,HTTP 429,2026-08-05T17:42:57.247888+00:00,EXTDLREQ-6265ccdffea4f4349306466d,,EXTSRCREV-373033157e632d5143473fdc
1,HTTP 429,2026-08-05T17:42:58.523512+00:00,EXTDLREQ-c0e6b5e0aab1c0b2ae65dcb1,,EXTSRCREV-f1f764360a0e5c1a0f8caf32
1,HTTP 429,2026-08-05T17:42:59.822541+00:00,EXTDLREQ-51a8264ec70d7dda757786bf,,EXTSRCREV-c6842318cf5a5d698f207fcd
1,HTTP 429,2026-08-05T17:43:01.386815+00:00,EXTDLREQ-355ae5b91fd86331270e79b9,,EXTSRCREV-4bc5b2683af81130589c1cff
1,HTTP 429,2026-08-05T17:43:02.713085+00:00,EXTDLREQ-224eef872415291c44c0e989,,EXTSRCREV-4a89b97af4f66909aae05679
1,HTTP 429,2026-08-05T17:43:04.283418+00:00,EXTDLREQ-efcbb6a2bebc9c1dbf67c998,,EXTSRCREV-035b955d6caa92ecb7fa1ce2
1,HTTP 429,2026-08-05T17:43:05.545079+00:00,EXTDLREQ-ca1680da4ad88488fb494e20,,EXTSRCREV-2c3922621a05082dcf91aaf7
1,HTTP 429,2026-08-05T17:43:06.782459+00:00,EXTDLREQ-de7ac282ac018b6ae93cc5d1,,EXTSRCREV-086fd1317779ca061c0c2e97
1,HTTP 429,2026-08-05T17:43:08.297374+00:00,EXTDLREQ-56a155da71f9acad6f7948a0,,EXTSRCREV-54026ddeb231bc11e229fa1f
1,HTTP 429,2026-08-05T17:43:09.585206+00:00,EXTDLREQ-dc4ee5817abb1886c364e0bb,,EXTSRCREV-a3ae4c3799fadb404fe05b46
1,HTTP 429,2026-08-05T17:43:11.291174+00:00,EXTDLREQ-9b922a5aafcd31e82dcacc26,,EXTSRCREV-d069a59dd4ecc4b174e33abe
1,HTTP 429,2026-08-05T17:43:12.543331+00:00,EXTDLREQ-25f1de54c77a9b2f80a62c51,,EXTSRCREV-6f58b4077869e6d6b1e62fda
1,HTTP 429,2026-08-05T17:43:13.954336+00:00,EXTDLREQ-98292b2b79c9f8c5ec44e1a9,,EXTSRCREV-d1d2bb5aeefcbd9b9989ac90
1,HTTP 429,2026-08-05T17:43:15.406844+00:00,EXTDLREQ-d182eb6354fde5511c7bdcd4,,EXTSRCREV-e3dfd1c442c6f10dbd2f06fe
1,HTTP 429,2026-08-05T17:43:17.297094+00:00,EXTDLREQ-f22fffc5992053e9ad613d3c,,EXTSRCREV-09b3b53376f832238d5fbe63
1,HTTP 429,2026-08-05T17:43:18.695205+00:00,EXTDLREQ-be18f49dfdfe2083f3d88cfd,,EXTSRCREV-f483bc2f48f98346c008e74f
1,HTTP 429,2026-08-05T17:43:20.002270+00:00,EXTDLREQ-360f281ddcd4f90bc1f2b97b,,EXTSRCREV-41364d7b7ffb754b83149dc5
1,HTTP 429,2026-08-05T17:43:21.240839+00:00,EXTDLREQ-14a79129549d2f021253986f,,EXTSRCREV-c5da390e1540115c9ad14d62
1,HTTP 429,2026-08-05T17:43:22.515228+00:00,EXTDLREQ-f3225fefab43f99e0f69e277,,EXTSRCREV-29cd19e43e14a54ca3679784
1,HTTP 429,2026-08-05T17:43:23.908953+00:00,EXTDLREQ-8f482c22fbc98493d6e7f2b3,,EXTSRCREV-0eed8cf59077283b2b0e2211
1,HTTP 429,2026-08-05T17:43:25.405156+00:00,EXTDLREQ-d04451770376e4d7f10b25d4,,EXTSRCREV-b6d1efdaf4f4d2092d6ca775
1,HTTP 429,2026-08-05T17:43:26.729491+00:00,EXTDLREQ-e1a5dd4be46837e3f6e08edb,,EXTSRCREV-4958b7bc28d31aed2f7dd894
1,HTTP 429,2026-08-05T17:43:28.858850+00:00,EXTDLREQ-db4a03db2275f7bfd9226dbc,,EXTSRCREV-594172165f3d167a1d9ba516
1,HTTP 429,2026-08-05T17:43:30.372657+00:00,EXTDLREQ-8c1a58c6cdde65c10067343b,,EXTSRCREV-8a617f2fe20f8ae30c7e086e
1,HTTP 429,2026-08-05T17:43:31.769810+00:00,EXTDLREQ-88f63feb02d4c65edb692d8d,,EXTSRCREV-edb35192d39435d5f8e3e5f6
1,HTTP 429,2026-08-05T17:43:33.264005+00:00,EXTDLREQ-9352f9585c13436c29ef5a40,,EXTSRCREV-7f557efd4f2f2e3ccff77dfe
1,HTTP 429,2026-08-05T17:43:34.539504+00:00,EXTDLREQ-9d119f40c303f66a4eb74d15,,EXTSRCREV-98343014d0676f77c9b9cf57
1,HTTP 429,2026-08-05T17:43:35.841058+00:00,EXTDLREQ-aac2460d113cef78d9d969e6,,EXTSRCREV-84012b69128e428767f7a019
1,HTTP 429,2026-08-05T17:43:38.327891+00:00,EXTDLREQ-fb3fb57e8ba84da3a8e45d62,,EXTSRCREV-74a4e77f17143360f385934e
1,HTTP 429,2026-08-05T17:43:39.632341+00:00,EXTDLREQ-74620e3c544a2c4a5516fc5b,,EXTSRCREV-a2448569ee341c52e791111d
1,HTTP 429,2026-08-05T17:43:40.938297+00:00,EXTDLREQ-607fbbea6203b9e987793e9c,,EXTSRCREV-e903765de865dadebea97da0
1,HTTP 429,2026-08-05T17:43:42.655928+00:00,EXTDLREQ-d35ac0d0139bb912ac03790c,,EXTSRCREV-3ea603455c18ad7cde2c7611
1,HTTP 429,2026-08-05T17:43:44.252226+00:00,EXTDLREQ-9f36fddff3edb7e41e7fe339,,EXTSRCREV-6fb368498ee93fb54769091d
1,HTTP 429,2026-08-05T17:43:45.553412+00:00,EXTDLREQ-7e30f3602376fb450c131947,,EXTSRCREV-950b775c8da573b850dbc43c
1,HTTP 429,2026-08-05T17:43:46.802597+00:00,EXTDLREQ-11f962a97e0a5b219db60c17,,EXTSRCREV-81a698967d93622a25cb55cc
1,HTTP 429,2026-08-05T17:43:48.728545+00:00,EXTDLREQ-587a5b51e7c4bcec5bbfa49c,,EXTSRCREV-3f26b05459b45a05aa510784
1,HTTP 429,2026-08-05T17:43:50.245218+00:00,EXTDLREQ-f0a72f7e88d8f73a1b301175,,EXTSRCREV-5e2e7fe0efac258b56b3d18f
1,HTTP 429,2026-08-05T17:43:51.486946+00:00,EXTDLREQ-315b6691e701170b22684b73,,EXTSRCREV-175258b78d393922bfd44f08
1,HTTP 429,2026-08-05T17:43:52.769414+00:00,EXTDLREQ-9f96cfb3d92aec87903f3f82,,EXTSRCREV-21562a1cef7989066a622b27
1,HTTP 429,2026-08-05T17:43:54.227749+00:00,EXTDLREQ-bd3868bcc7e2e0323e48c3c8,,EXTSRCREV-da372a162c15b820c2b048d6
1,HTTP 429,2026-08-05T17:43:56.484394+00:00,EXTDLREQ-e87126d54fb2785fc7eeafb9,,EXTSRCREV-581cd68d22a8d37edee5afa3
1,HTTP 429,2026-08-05T17:43:57.796605+00:00,EXTDLREQ-d2f284937e1ad3d3e2b9356d,,EXTSRCREV-78d4d06dceec878f204e127d
1,HTTP 429,2026-08-05T17:43:59.276392+00:00,EXTDLREQ-e936f8398f7c4b1584c13e33,,EXTSRCREV-41cb26eac69a89ba85212216
1,HTTP 429,2026-08-05T17:44:00.573819+00:00,EXTDLREQ-c102a58d0ce026e1b9c18917,,EXTSRCREV-9dc91340836376ee16902bda
1,HTTP 429,2026-08-05T17:44:01.906005+00:00,EXTDLREQ-58fc2c7d663ff8e0afaf89ce,,EXTSRCREV-01070475cd1ffe36af043258
1,HTTP 429,2026-08-05T17:44:03.398913+00:00,EXTDLREQ-1bd720e6d203472e56eecae8,,EXTSRCREV-6ddc5b24c5a4d1f8a09e9387
1,HTTP 429,2026-08-05T17:44:04.742207+00:00,EXTDLREQ-79bb5fb3e472c9711e11005a,,EXTSRCREV-23090a06fc99eb6f0ff83a6a
1,HTTP 429,2026-08-05T17:44:06.358388+00:00,EXTDLREQ-4be3b9bf665aaedc75b2ebaf,,EXTSRCREV-2960e1513f8f51cf0518e1ac
1,HTTP 429,2026-08-05T17:44:07.703220+00:00,EXTDLREQ-0a4d4e50ee942827fbbbc452,,EXTSRCREV-55f453d505e785856e7db254
1,HTTP 429,2026-08-05T17:44:10.546003+00:00,EXTDLREQ-1a2935c5f9491cf3da1887f1,,EXTSRCREV-7598d04e4585811ae9abfdb1
1,HTTP 503,2026-08-05T17:19:53.262830+00:00,EXTDLREQ-9f355915356eb31f0228a33e,600,EXTSRCREV-f5173955d43e582def568d30
1,ReadTimeout,2026-08-05T17:21:40.014916+00:00,EXTDLREQ-7b49e8c5be75a97849cecb1a,,EXTSRCREV-c4fb33b0c31e5f06b9b6036e
1,HTTP 503,2026-08-05T17:23:04.004648+00:00,EXTDLREQ-85c48e0e29547841be6f1e2f,,EXTSRCREV-06103d0cc2c85748fbdc3a96
1,ReadTimeout,2026-08-05T17:23:38.499197+00:00,EXTDLREQ-3631b0c464a1f5c675aa8b0e,,EXTSRCREV-a711206778b75cad4f729f65
1,ReadError,2026-08-05T17:25:37.168980+00:00,EXTDLREQ-ed05c8a1be3e3e9377da7992,,EXTSRCREV-ddff547806dbce4ad182ef5c
1,ReadTimeout,2026-08-05T17:41:38.729388+00:00,EXTDLREQ-c73332feed689aa6997e5db0,,EXTSRCREV-4190cd493ecfb6ed9376115a
1,ConnectError,2026-08-05T17:43:04.340838+00:00,EXTDLREQ-6243639de4874b1fc8c26d1c,,EXTSRCREV-1b9f19a08f7daec3a75a3dca
1,ReadTimeout,2026-08-05T17:42:32.060998+00:00,EXTDLREQ-56bc089e8abc199aaa7ad3d3,,EXTSRCREV-a29cd8928a72491cb8bd3046
1,ConnectError,2026-08-05T17:43:40.177833+00:00,EXTDLREQ-e0531d45667facc2470bb159,,EXTSRCREV-cf4b144ac4f1827de1fae6ad
1,RemoteProtocolError,2026-08-05T17:45:25.889246+00:00,EXTDLREQ-c29a845471f283b325852139,,EXTSRCREV-c1012c9bc4a422fee8c91534
1,HTTP 504,2026-08-05T17:45:51.688576+00:00,EXTDLREQ-2ccece9f38cd6e3d14eb2954,,EXTSRCREV-fa73a6a16f1e74cac2c180fa
1,RemoteProtocolError,2026-08-05T17:46:19.780715+00:00,EXTDLREQ-fbaad51cbf7b3ce24648a98e,,EXTSRCREV-9181ee455ee5063266a8d7de
1,ConnectError,2026-08-05T17:28:11.594539+00:00,EXTDLREQ-4bcd4cb993ef1e1b185f9333,,EXTSRCREV-2c26a9dd24f7f0b8adb03d39
1,ReadTimeout,2026-08-05T17:28:16.813569+00:00,EXTDLREQ-1e11ec674b1fb3d746dd3750,,EXTSRCREV-8efc67c5e6d93b1b42520e48
1,ConnectTimeout,2026-08-05T17:28:50.774739+00:00,EXTDLREQ-c69b421ea9c97c4a00ab8d38,,EXTSRCREV-d102d7177eac669d3d1aae88
1,ReadTimeout,2026-08-05T17:29:33.419200+00:00,EXTDLREQ-8ecec9d06dea6a3a43279848,,EXTSRCREV-4c98518ccd09a25aa15fc1c6
1,ReadTimeout,2026-08-05T17:29:35.683019+00:00,EXTDLREQ-d286763ab9ab6a239e306e29,,EXTSRCREV-6f5c65f2763e001df301ab9e
1,ConnectError,2026-08-05T17:31:28.926647+00:00,EXTDLREQ-0c0055af04ef46f370b786b6,,EXTSRCREV-74b7dbdbb8cdb03622b2c9fb
1,HTTP 503,2026-08-05T17:32:05.977671+00:00,EXTDLREQ-e7845cc766eb13f6e5a6510e,,EXTSRCREV-1bde728c5b487f9e2370c279
1,ConnectTimeout,2026-08-05T17:32:18.702395+00:00,EXTDLREQ-5393b025eab0cb860f6e78a7,,EXTSRCREV-dfd4e05f764319ae9d3004a6
1,ConnectError,2026-08-05T17:32:48.242868+00:00,EXTDLREQ-5f9c736445a00f7b4fac4e05,,EXTSRCREV-65d9e2dbab3c5786da6b5af3
1,ConnectTimeout,2026-08-05T17:33:31.990720+00:00,EXTDLREQ-18c739e28f4010bb9fe74172,,EXTSRCREV-96fa665d52d52e30fee2146d
1,ConnectTimeout,2026-08-05T17:34:32.259507+00:00,EXTDLREQ-8009011a287cfb7160c6f10a,,EXTSRCREV-1eae9d75ab0863c553a5b059
1,ConnectTimeout,2026-08-05T17:34:29.560710+00:00,EXTDLREQ-5cffde8e119b2ea3f93997bb,,EXTSRCREV-23f486fb6fd908ebfa7866c9
1,ConnectTimeout,2026-08-05T17:34:53.400876+00:00,EXTDLREQ-e94cdba3ee3a61058f9c1ed5,,EXTSRCREV-90f7ff3cb64526759ee83d4a
1,ConnectTimeout,2026-08-05T17:35:16.484610+00:00,EXTDLREQ-9bae193113a8be373f5c241a,,EXTSRCREV-fcc883c0931d0b2fb21db79f
1,ReadError,2026-08-05T17:35:52.385233+00:00,EXTDLREQ-feb02dffaec82deb61378456,,EXTSRCREV-25d8348531500d0d0daf2929
1,ConnectTimeout,2026-08-05T17:35:48.561032+00:00,EXTDLREQ-06f4af71148f71a8fe703eba,,EXTSRCREV-9ca82e9ba2ec96ca0ec4b6f4
1,ConnectTimeout,2026-08-05T17:35:57.496228+00:00,EXTDLREQ-a7070036b698029606da5888,,EXTSRCREV-24ff55b9735ca0ef1d53f898
1,ConnectTimeout,2026-08-05T17:36:29.812347+00:00,EXTDLREQ-0eb579e7093630adf2d6e1ac,,EXTSRCREV-e776e6f41fb73f5041055808
1,ConnectTimeout,2026-08-05T17:36:38.511419+00:00,EXTDLREQ-a363acd1ad907d8c46059991,,EXTSRCREV-9847e2af272e23336029255e
1,ConnectTimeout,2026-08-05T17:37:10.955242+00:00,EXTDLREQ-5c097388af13e5f4adf27c49,,EXTSRCREV-3ee0c0bfeb3f03faab979b94
1,ReadError,2026-08-05T17:38:37.138037+00:00,EXTDLREQ-fe05538dbc8243a61cda2893,,EXTSRCREV-f9116b63ebbe266170d8d4c6
1,ReadTimeout,2026-08-05T17:38:58.734184+00:00,EXTDLREQ-ee091331cdb90f4d16a622c2,,EXTSRCREV-05219ed92c5548468f203368
1,HTTP 503,2026-08-05T17:40:49.824233+00:00,EXTDLREQ-025f0ca97d3eef7a67718392,60,EXTSRCREV-a31fac71e23bad9eb1a55669
1,HTTP 503,2026-08-05T17:40:56.795748+00:00,EXTDLREQ-4b3b11d55e3e07ec9bc4fb3c,3600,EXTSRCREV-2cadba8aa65563416358f82f
1,HTTP 503,2026-08-05T17:41:08.405429+00:00,EXTDLREQ-1faa8d6250098cf7f45299b8,3600,EXTSRCREV-2e44d8c1beb8548928c6760c
1,HTTP 503,2026-08-05T17:41:14.091074+00:00,EXTDLREQ-99049b18881112da4880f474,3600,EXTSRCREV-e411bb2dc54b2c3cb08da4ba
1,HTTP 503,2026-08-05T17:41:21.066694+00:00,EXTDLREQ-f3e4bf19f89adf4a744ba3c5,3600,EXTSRCREV-e72504e463742834fc9542fd
1,HTTP 503,2026-08-05T17:41:26.923657+00:00,EXTDLREQ-b1383dbba2eacc9217c7b018,3600,EXTSRCREV-b36997dd43938c1394542f63
1,HTTP 503,2026-08-05T17:41:32.632979+00:00,EXTDLREQ-958a61c1406f28e31f24ffa7,3600,EXTSRCREV-7a2191ebdeac240fc4dc2e5d
1,ConnectError,2026-08-05T17:53:43.755311+00:00,EXTDLREQ-e3a95c8b186478e0bb4e2cee,,EXTSRCREV-911512c249bb5cfc0a14074c
1,ConnectTimeout,2026-08-05T17:55:34.558424+00:00,EXTDLREQ-62f1fd19e860cc0b1e8c3815,,EXTSRCREV-09e42ea145f529519eb013cc
1,ReadTimeout,2026-08-05T17:56:15.808617+00:00,EXTDLREQ-b01bd1b4d035a6f12f94c1ae,,EXTSRCREV-3f45b3489c8756c295441442
1,HTTP 429,2026-08-05T17:56:51.993083+00:00,EXTDLREQ-7e2c67ee03de1b3d059c2c78,,EXTSRCREV-b32fd1d76564cf3c621afdaf
1,HTTP 429,2026-08-05T17:57:59.893809+00:00,EXTDLREQ-9256e4796e9282772b443ad5,,EXTSRCREV-bac319eb05423259ddd6a7de
