readiness_queue_id,retained_source_id,canonical_source_review_id,local_artifact_path,SHA_256,byte_size,detected_file_type,MIME_type,readiness_hint,source_quality,primary_content_family,administrative_source_type,linked_source_review_ids,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,source_review_only,analytical_extraction_performed
EXTREADYQ-98d29dca0782ced0c975f08c,EXTSOURCE-b8288a91fdeabbd3541d6bd0,EXTSRCREV-a138b0490a8f6754656950d7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5994cb091f90e5761f34b23a51f406502931b505c2cabc3f87240204235d954e.html,5994cb091f90e5761f34b23a51f406502931b505c2cabc3f87240204235d954e,300669,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,contextual_controls,payroll_roster,EXTSRCREV-a138b0490a8f6754656950d7,RESCAND-de1b58c3b590807382113187,ROOTCOMP-62b96ad7c5052c0bb85fead8|ROOTCOMP-a4ac54d78711ececb43c03ab,MECHEXP-01b2ef28d2bb833af0f7b9ee|MECHEXP-574cd93acf6ef9e1f5562794|MECHEXP-6df78a2f186b0ea7e6673a9f|MECHEXP-88ab0b44d62837b94024e8d0|MECHEXP-9428e66823a564ded6e98047|MECHEXP-9bc8ca01a189a0d448975852|MECHEXP-adcb9c5590968382d0a39a88|MECHEXP-b68d5a203d166e30d9f7c59e|MECHEXP-be7c4a04f060ae1fa5d0e781|MECHEXP-ee5715e2316dba737e9746db|MECHEXP-fe875f15dbf348ac5162b1f6,,True,False
EXTREADYQ-11f5ef4319f8e19b37098593,EXTSOURCE-b82dd68d8f1a869a9027899c,EXTSRCREV-7f352aee65e238e776d4dc02,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1954b04b50dc6bcab207d86587cc98281fa1a1e27c8165554748814dbfffff6b.pdf,1954b04b50dc6bcab207d86587cc98281fa1a1e27c8165554748814dbfffff6b,302424,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,unclear,other,EXTSRCREV-7f352aee65e238e776d4dc02,RESCAND-d4f3db3f8837502ee6d209ef,ROOTCOMP-f262d7211e080fb9aac3a3ab,MECHEXP-06017acde981a604c622ae55|MECHEXP-202998fb289469f853dbcfa0|MECHEXP-c04bc915ef8e0a76f85d206b|MECHEXP-dcda1b8b87daedf72e75e7d5,,True,False
EXTREADYQ-8f7c7c4b91e7b7c2aca09d22,EXTSOURCE-b82f1f32644260d39c582025,EXTSRCREV-979a6c15a8d051be4a8f0363,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1248fc4ae2dd7d88801a58d3db2dd7cb89d987791147cfef97a23d585e1bcfc5.pdf,1248fc4ae2dd7d88801a58d3db2dd7cb89d987791147cfef97a23d585e1bcfc5,752212,pdf,application/pdf; charset=utf-8,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-979a6c15a8d051be4a8f0363,EXTCAND-3d561103e9418b052ebbb68f,ROOTCOMP-17c5320a58c10ee7df5eb6d9,MECHEXP-296416278a40845f28bd9144|MECHEXP-372c863bdd67988eb2a13102|MECHEXP-3dbe0319e5039357b747995d|MECHEXP-a150a7d6119ed11db521a89d|MECHEXP-bed6ba582313ed78389001f0,,True,False
EXTREADYQ-abdc13c1eba107610753adbf,EXTSOURCE-b8345cdab3ee6d4bc8597b0f,EXTSRCREV-be931fb01b9ab0a5a429807f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/695718513cc411237e9d9de68199c315a7c148c3c9d3e17dae8aed53214b5a28.html,695718513cc411237e9d9de68199c315a7c148c3c9d3e17dae8aed53214b5a28,323092,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,contextual_controls,payroll_roster,EXTSRCREV-be931fb01b9ab0a5a429807f,RESCAND-5acd0ab7727ba02b9b38c3a3,ROOTCOMP-62b96ad7c5052c0bb85fead8|ROOTCOMP-a4ac54d78711ececb43c03ab,MECHEXP-01b2ef28d2bb833af0f7b9ee|MECHEXP-574cd93acf6ef9e1f5562794|MECHEXP-6df78a2f186b0ea7e6673a9f|MECHEXP-88ab0b44d62837b94024e8d0|MECHEXP-9428e66823a564ded6e98047|MECHEXP-9bc8ca01a189a0d448975852|MECHEXP-adcb9c5590968382d0a39a88|MECHEXP-b68d5a203d166e30d9f7c59e|MECHEXP-be7c4a04f060ae1fa5d0e781|MECHEXP-ee5715e2316dba737e9746db|MECHEXP-fe875f15dbf348ac5162b1f6,,True,False
EXTREADYQ-eb5050bf3bcb59b24509a492,EXTSOURCE-b841729e0c990fc59a3ab68d,EXTSRCREV-93560f57c080395fa57292ea,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f9e0835bc530a4ef02321ac648590df0902d1d5ffa68f06ab4a154a5429cbf66.html,f9e0835bc530a4ef02321ac648590df0902d1d5ffa68f06ab4a154a5429cbf66,35518,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-93560f57c080395fa57292ea,RESCAND-8d5bbd628cd5d143b5c11dbe,ROOTCOMP-8076d5b345579b96e1ad52b8,MECHEXP-06f1113a36b5e0b452ffdd7e|MECHEXP-665bdbb3d09fd8a52aeda91c|MECHEXP-779d1a79422740d5b3b058f0|MECHEXP-7dbc9cfcff4251095b930523|MECHEXP-7eac0ea7bfb81cac6ca33adb|MECHEXP-9380d00a54c3dce81bd8d6fb|MECHEXP-d87ecdb4fe09d56612c89676,,True,False
EXTREADYQ-b6aa2d5b0d2395610170d8d5,EXTSOURCE-b8480c380e196c199120c825,EXTSRCREV-8dac0d4ff556cba103cf8e97,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/17e45f4f120288fc47f48fcf609f23a6cb51dcdecfba003e53ed5515001db6c8.html,17e45f4f120288fc47f48fcf609f23a6cb51dcdecfba003e53ed5515001db6c8,193533,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-8dac0d4ff556cba103cf8e97,RESCAND-b7fc3b4ec39df49dea4b4f50,ROOTCOMP-a98372e68bd1af9a7b705043,MECHEXP-00bdbea600d5d25dcabec439|MECHEXP-7d6532a559f14fd1df1c98f5|MECHEXP-7e15ba5249cb9fc24b5a63bd|MECHEXP-8870d731a4e4877025805c2e|MECHEXP-d71d9944444d188e2d6b369d,,True,False
EXTREADYQ-98659cef66a7a8d2339098f5,EXTSOURCE-b849f5696cb937b4a5cbd29d,EXTSRCREV-9e203184db4f267c3061a2e9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/18e21a64cd50c027b828d2b42e8b89fc7c60ccca86da48cd31f67ebbd22ff7cb.pdf,18e21a64cd50c027b828d2b42e8b89fc7c60ccca86da48cd31f67ebbd22ff7cb,192026,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,staffing_table,EXTSRCREV-9e203184db4f267c3061a2e9,EXTCAND-6d2a6c321971dfebcfbc63be,ROOTCOMP-e022f6e9a0270078589928ad,MECHEXP-19fad36004f17cfb3ba8c44a|MECHEXP-46075d0b787dbae6510790c7|MECHEXP-a6671a33f8a2c4e4afa52094|MECHEXP-d1b3256ca5cd759af05c4e51,,True,False
EXTREADYQ-f4c4e4f26ba91f225cc03ac7,EXTSOURCE-b84b2a55a200d12a0b1f4114,EXTSRCREV-ffaa503371f053977303d8a0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4811343fc3d4f2bae7e4650524617c5da7a21e317cc4b7cc23736ffcd3d1c76f.html,4811343fc3d4f2bae7e4650524617c5da7a21e317cc4b7cc23736ffcd3d1c76f,91657,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-ffaa503371f053977303d8a0,RESCAND-d85d8ee2edd77fd21f546974,ROOTCOMP-b90e5f2a768fb33454466796,MECHEXP-b40ce5062de366b25a622d54|MECHEXP-b7527ac401858e4516f1a248|MECHEXP-b8207bf84bde02b51a1e8fef|MECHEXP-e99b2441d47fd662a37324f3|MECHEXP-f20061f59c083756d3f56277,,True,False
EXTREADYQ-18c687884e764c04324826ad,EXTSOURCE-b8545cc8b058f3cdd11b21ae,EXTSRCREV-895252525adb212c04a3aba7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a7272ad07590750f885cff4bfada2f6ea99330304657df67a2d034a61be889de.pdf,a7272ad07590750f885cff4bfada2f6ea99330304657df67a2d034a61be889de,1773498,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-895252525adb212c04a3aba7,EXTCAND-2a7795c2920b6e5ddcd8fdf6,ROOTCOMP-673a3f41cfcc3381f2467c06|ROOTCOMP-9a939db09e2281b648089f2e,MECHEXP-1926e6e244b23012336110b0|MECHEXP-5c2565e02fdb96fa9ec06d7c|MECHEXP-834c58a669496eb9b4b4c569|MECHEXP-8cc07d17d310e19a1261790f|MECHEXP-cf56b8fb003b2a9189fa0f36|MECHEXP-df582044fb919d65fd350245|MECHEXP-e40f0ae03163fc239eaab11c,,True,False
EXTREADYQ-b4a782036d7083b018e61622,EXTSOURCE-b8619e9d4f995065de597c41,EXTSRCREV-f77151389cbc7d11a2e8f991,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7d1605190dff783acd3365c1b3d6752c787c850819d4f2f853b42ed80ac42477.html,7d1605190dff783acd3365c1b3d6752c787c850819d4f2f853b42ed80ac42477,48059,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,benefits_and_total_compensation,pension_or_retirement_document,EXTSRCREV-f77151389cbc7d11a2e8f991,EXTCAND-07db6bbfb869996ac20c7e0c,ROOTCOMP-2fe7ce399615dd65ba69867c,MECHEXP-4910b2ebddcd845f9978da22|MECHEXP-bdd935ae36fa4acf951e5a62|MECHEXP-cfe78dead0dad5465126fc1c|MECHEXP-f01bb19716b391a54172f2b8,,True,False
EXTREADYQ-8d399b961429f68c5763adb3,EXTSOURCE-b862e2d743e1cf0a4e305126,EXTSRCREV-4995e480c4b39c3fd1db03b9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/8110b20096afb829cb5457a361fa4d28ebef935cefbd413473924753a2d97c77.html,8110b20096afb829cb5457a361fa4d28ebef935cefbd413473924753a2d97c77,141058,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,benefits_and_total_compensation,payroll_roster,EXTSRCREV-4995e480c4b39c3fd1db03b9,EXTCAND-0d19b40856637648678556dc,ROOTCOMP-14ae680190ee0550ae9da63b|ROOTCOMP-4d65163d3dc538fb2d9ad50b|ROOTCOMP-509c255348bfda60c75cce3f,MECHEXP-00ae396ef943de59d3faf371|MECHEXP-0c39a45386a5289b0f40a030|MECHEXP-0ce523323f6062b224354b7e|MECHEXP-0ff2db4b3d227596669648e7|MECHEXP-11da2a673de94c86cc053d92|MECHEXP-23615a3e647d5f0587487740|MECHEXP-53bd2073334da81edd97c527|MECHEXP-745ce8258b517135c3b9d278|MECHEXP-8d81176dfd7fcac8c9390ac8|MECHEXP-b29557b41c98f493cffc204f|MECHEXP-bb4dfd482978295a797f0103|MECHEXP-c87c800c59eeb1bea92f1618|MECHEXP-f995550df0dcbebd95718956,,True,False
EXTREADYQ-7da04ba7943e90ecbe3b2576,EXTSOURCE-b865231d54d0aedfb375d84d,EXTSRCREV-8bd4c36da2e4277b67473ad5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/80179af48a53fc41efd83462336f2d400030b486a79e35ebaeaab0fcc59cee42.pdf,80179af48a53fc41efd83462336f2d400030b486a79e35ebaeaab0fcc59cee42,175507,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-8bd4c36da2e4277b67473ad5,RESCAND-7c4b1ed9968d1f7724d9218f,ROOTCOMP-873dc744994848c7a245c105,MECHEXP-07b89e20bfa663a796e011f4|MECHEXP-13e680d0fe096693699a934e|MECHEXP-1c81a2ac39652d4d5135b5bb|MECHEXP-8b893df5c39eeaea61544430|MECHEXP-ee08d5445b9e2cef1d92f266,,True,False
EXTREADYQ-a7eda0701fb3442dca718b5f,EXTSOURCE-b868690edff5dee0f7636425,EXTSRCREV-5d698d9860399ecf2af758bc,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5d56703387af60c2e0e437a97254a2b7f2767924943c5129bc7ed3f703462705.html,5d56703387af60c2e0e437a97254a2b7f2767924943c5129bc7ed3f703462705,39422,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,implementation_confirmation,ordinance_or_resolution,EXTSRCREV-5d698d9860399ecf2af758bc,RESCAND-61eea163dd9470f19579b844,ROOTCOMP-110494cc88d947b1fb81d9bc,MECHEXP-34475f3d07fa6ee3fc0f3576|MECHEXP-4c3b94ed66c589a6658ec64c|MECHEXP-939bc3c61def2587b8c5d082|MECHEXP-b3a217d36dce0e8b0e35e8a5,,True,False
EXTREADYQ-5bbbab0aa4ddfc923929835f,EXTSOURCE-b872f29e1c76927dd9eaf237,EXTSRCREV-4646a9a978bb2eeaa58cf3bf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/28519545b445692f3992faff980aeae55955f629268e9e98b494ae7cfd04841f.html,28519545b445692f3992faff980aeae55955f629268e9e98b494ae7cfd04841f,92637,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,staffing_and_headcount,other,EXTSRCREV-4646a9a978bb2eeaa58cf3bf,RESCAND-27e349839f80cf727ecd2fdb,ROOTCOMP-2d37a8a5660d4b9f3b6af254,MECHEXP-0840c2377c4beb9cbb298537|MECHEXP-0c6a46c61aa312241d1ea9a2|MECHEXP-5d51df67d8c0109154a7295b|MECHEXP-c254dc04100a1d37a3de7a0b|MECHEXP-d754172da4e6dae20100ee0d,,True,False
EXTREADYQ-022dbf7c04917b7d840b52b5,EXTSOURCE-b876d1747310faf5aad4a238,EXTSRCREV-f146a7d863cb420d938410b7,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/79c995892fe83b43abb0916e5b4040a9a2d0251d5185ce7d79f60e293d0298da.html,79c995892fe83b43abb0916e5b4040a9a2d0251d5185ce7d79f60e293d0298da,46603,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,benefits_and_total_compensation,pension_or_retirement_document,EXTSRCREV-f146a7d863cb420d938410b7,EXTCAND-af14e9a80260f68842036afa,ROOTCOMP-73e7e0b55b4edb52d83bc957|ROOTCOMP-a959f0c857f62621e8e32ec3,MECHEXP-1f772c51b6e76199992608d0|MECHEXP-36ebad7814195d45f325a7cc|MECHEXP-4a66b4bc26fa29cc1bf6bc69|MECHEXP-6ee931d58a713862076e7fc3|MECHEXP-7f5a2d10df174ed4ffc91130|MECHEXP-86e91c587c12be90816bc155|MECHEXP-9351694238cef679e30444e0,,True,False
EXTREADYQ-4a57d484b1310e92a258ed42,EXTSOURCE-b87809ee866de1f9af272139,EXTSRCREV-c11c878fc7f7a72fcc92a4d9,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/12ee4a0336a39201868ca9e0ae432eee337280cbc6d5533d5e23e5df5e3ad27d.html,12ee4a0336a39201868ca9e0ae432eee337280cbc6d5533d5e23e5df5e3ad27d,133716,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-c11c878fc7f7a72fcc92a4d9,RESCAND-f5a2d6fcf333e2366eac25b7,ROOTCOMP-661be0a64a199c2916f197a6,MECHEXP-136adb531716fdd84dcf9d6a|MECHEXP-856be1e19e1ed443f746d863|MECHEXP-954ff60930850b840039a94f|MECHEXP-9bba167a9afd8e1f6963be18|MECHEXP-ee2b340a633042f721013d80|MECHEXP-f96083de548d05c3a08bcde4,,True,False
EXTREADYQ-3b4a4b0cd6988e6c43747cc7,EXTSOURCE-b87dd890d3c5b06125cd22ca,EXTSRCREV-03fa5716107b45e4804f795e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/eb08da462a4c6ba5d69b78f31af9c5e59ab266bf2406fae9f67c7066b3e2b644.html,eb08da462a4c6ba5d69b78f31af9c5e59ab266bf2406fae9f67c7066b3e2b644,110755,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-03fa5716107b45e4804f795e,EXTCAND-afcabcdcfe8ed31a8bf756f1,ROOTCOMP-401983e6df0b1dd77c008bee,MECHEXP-2f20cb04974eecabdfbf156f|MECHEXP-55802c874b021cbeb43956a0|MECHEXP-5a5c61235f0b333e4a59bc6a|MECHEXP-6de24b45b9d1d0a80e117989|MECHEXP-dbcdc43bedb160fa5a356872,,True,False
EXTREADYQ-927922f5c9b6708e5688d8a5,EXTSOURCE-b87e7772faeb9cc9c19abbda,EXTSRCREV-427afa3a21a46291b582cde2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ea7fd5a42ea08f4eb8121ea8cf4027d5e864693a8acadf5ca189007bf7ae5954.pdf,ea7fd5a42ea08f4eb8121ea8cf4027d5e864693a8acadf5ca189007bf7ae5954,1455057,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-427afa3a21a46291b582cde2,RESCAND-09d7fd0526163b3a405b700d,ROOTCOMP-0958449300948a6a0195e4d2|ROOTCOMP-19257741fd93963dcff0bfb8,MECHEXP-18ccf2a57ac329e71dd4b21f|MECHEXP-193881fc5a3002c3f8bfb85e|MECHEXP-4a4f2f9244228151bd374e5c|MECHEXP-5d9eb770e2d7f491283fe9b1|MECHEXP-61d1b55ef49134ee435984b9|MECHEXP-6d9188b6a5aa490289542e00|MECHEXP-7005320e9accbfa8b796143f|MECHEXP-a72e6767e478f2f3c0b50322|MECHEXP-b171de9eb51464024a86ed71|MECHEXP-f1075cc7c1936fd9b1dc5eb7,,True,False
EXTREADYQ-09f63ccda8be8d2badcb0ace,EXTSOURCE-b88b3207893b791cc592be37,EXTSRCREV-2fbd31245c73d8de91fe2aa4,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f0e1333ef7a3ec66ef2c2622a43a4504005e292cd1f59600108a7d6357a3f9ac.html,f0e1333ef7a3ec66ef2c2622a43a4504005e292cd1f59600108a7d6357a3f9ac,6613874,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-2fbd31245c73d8de91fe2aa4,RESCAND-fddd808c3b021922d5f4a515,ROOTCOMP-2fa01605114e0ca6d7450397,MECHEXP-140d1af0eb3ac6bc3b427fed|MECHEXP-4aa625c7b304c9e5fcade74d|MECHEXP-93deb0f1d27215e2cef39464|MECHEXP-9b4af06e1824d4a6a76f97e7|MECHEXP-a68f87476f29bc5dea1ba43b|MECHEXP-a88c44f239ebe7ea2e827eef,,True,False
EXTREADYQ-905c171f2e5ba57a1aa5884b,EXTSOURCE-b88b8b25d3cdce2a49e54552,EXTSRCREV-8b350e3facf535487e63cda1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/75bbfe89b7ae9b471bebdde32ba2820aa9b1d89f97f147e1e6d4896f90081c1a.html,75bbfe89b7ae9b471bebdde32ba2820aa9b1d89f97f147e1e6d4896f90081c1a,110254,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-8b350e3facf535487e63cda1,RESCAND-e22bab0f0e14e47ef11ed870,ROOTCOMP-41248b9b54edf00765a42d9d|ROOTCOMP-d29d8f074816861301e78f68,MECHEXP-2431f4aa3546da2821795037|MECHEXP-575f0091bd7736e2d1127e4f|MECHEXP-63050b09e2f2a561be312908|MECHEXP-8f6a2ea708c3b87390ab9cc9|MECHEXP-cc3497a498f040f5e86aa4ae|MECHEXP-d1b54b5110e5ace1968c689b|MECHEXP-e38d37cc516ae81c41a858d7,,True,False
EXTREADYQ-503432a67730637b8d859154,EXTSOURCE-b894f7b97522a66c12da826f,EXTSRCREV-9e9e9948f4fadbbd3a394033,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/06753ba3cda548040e26560dc88f1d4da529295b1c4b72ad0f0fa64c907ba93c.html,06753ba3cda548040e26560dc88f1d4da529295b1c4b72ad0f0fa64c907ba93c,508501,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,implementation_confirmation,ordinance_or_resolution,EXTSRCREV-9e9e9948f4fadbbd3a394033,EXTCAND-6915cd77bf144bd823e7a13f,ROOTCOMP-85ffb70ac427b3a595e60f62,MECHEXP-19d4dd6a6b3153f025fe467b|MECHEXP-2eaf50a6749aa3a4172c723c|MECHEXP-53a9de45eaaf6d17d3b584f4|MECHEXP-632ae2a2e421db09e9f50342|MECHEXP-6f8a66d5119c53ccf7c1f42f|MECHEXP-b9596e62487213e1839042c9|MECHEXP-c98683e52bc99868dfa5c414,,True,False
EXTREADYQ-6d766917aae0c45719327caf,EXTSOURCE-b896aa2a5b78de65c93d4d7b,EXTSRCREV-dd428af5a3d94b8c6bada896,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/c8f051b34f9487c7a20def0530a9ad46258c99b6776a2079c9172d723e96ca2f.pdf,c8f051b34f9487c7a20def0530a9ad46258c99b6776a2079c9172d723e96ca2f,1195419,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-dd428af5a3d94b8c6bada896,EXTCAND-16ce8480b1be60a7201372d8,ROOTCOMP-cee5640f34217c955c843b36,MECHEXP-27e463da3f856998c1ea646e|MECHEXP-345544fd4e575b4ae27e88fb|MECHEXP-cef85967efeccee6109f09ed|MECHEXP-e5ccccd5be047fa2064102ec|MECHEXP-edd5165d8c8d50f5f9c44a99,,True,False
EXTREADYQ-fd44f444096fe93b9100aea9,EXTSOURCE-b89b43f2da49c79b9e9ae8de,EXTSRCREV-7587da965e6bd1a81aaae868,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/55628e5165033adc09b6c1044803eb5cf2fcbf19f13dd1d101f7f928a9070df3.pdf,55628e5165033adc09b6c1044803eb5cf2fcbf19f13dd1d101f7f928a9070df3,1117581,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-7587da965e6bd1a81aaae868,EXTCAND-c1fb017d5c02cd85950348bd,ROOTCOMP-fc49bcf3fb8f8675662c1ef3,MECHEXP-0b405a1e9585bd4b83b7e942|MECHEXP-2e4f8f32e43ca2cda36d91e9|MECHEXP-b951577bf5151b91279148e2|MECHEXP-f2629b14757ccf1af7c66d3f,,True,False
EXTREADYQ-4348eb568e87366bdef86a08,EXTSOURCE-b89eec5596bc50dc1f208bf6,EXTSRCREV-847cb49c885581aa6a22889a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/fc0b8767665fad4011131bb28d89acd442c250560ff98f63fac0a704d32d9020.pdf,fc0b8767665fad4011131bb28d89acd442c250560ff98f63fac0a704d32d9020,6155407,pdf,application/pdf,parse_text_pdf_candidate,direct_official_administrative_record,multi_family_administrative_source,payroll_roster,EXTSRCREV-847cb49c885581aa6a22889a,EXTCAND-c024021ee809cb03ba894d36,ROOTCOMP-9d2d2d39888b801153958f2e,MECHEXP-1a4f2c70a48bceb1a908063b|MECHEXP-445046cf9c4bd28318f567a9|MECHEXP-6d8a5915448395a312cc569a|MECHEXP-8d8ddcc7bcd27204b7b4b5c9|MECHEXP-966f4a03f5ed175f4a1d7f55,,True,False
EXTREADYQ-32284f8b5a1bbe4de9339629,EXTSOURCE-b8a08e18cd7a0a46c3f7979e,EXTSRCREV-5dfd6e41a6f9041fde4cd4f2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f45d0083d74aad511f737b90808528a05f1b5a3f10406432f3d2153dc901f9b9.html,f45d0083d74aad511f737b90808528a05f1b5a3f10406432f3d2153dc901f9b9,217900,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-5dfd6e41a6f9041fde4cd4f2,EXTCAND-7e5e7962bb65972b5b2af94c,ROOTCOMP-5495819d63082dfac506d234|ROOTCOMP-55935de48481eebe09358883|ROOTCOMP-a099ce668df8748148690039,MECHEXP-0652b3eb6ca8840bff99e084|MECHEXP-08232bd68cb16e4c47675a6e|MECHEXP-13d0d9342fece2e7ffef81a6|MECHEXP-15e19ccafa94eeb799141187|MECHEXP-3b4a14bd755562635b5a5405|MECHEXP-5e39db035fb9e0788f2790bb|MECHEXP-7e278a4e6686eef521570286|MECHEXP-85e4162d65c763c4fe224c14|MECHEXP-9c1ff4a378a74702811fa150|MECHEXP-b396bab8797fe94f29aa0204|MECHEXP-b3abf94c36c450c54420b427|MECHEXP-c1394a8d2b89d52c1b34cfbf,,True,False
EXTREADYQ-45db3eb3da156d50beda54ba,EXTSOURCE-b8acec1650b01cae02ce1ef4,EXTSRCREV-631b6eae6ea41d5ac8601bde,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/fda97122ff34e7b7cfae59580aa25bc7f93e96425e576cd817068f1fe47c4459.html,fda97122ff34e7b7cfae59580aa25bc7f93e96425e576cd817068f1fe47c4459,79415,html,text/html; charset=utf-8,html_text_candidate,official_administrative_summary,payroll_and_earnings,payroll_roster,EXTSRCREV-631b6eae6ea41d5ac8601bde,RESCAND-28300643d150f451025a2248,ROOTCOMP-39a0cd1c58eba94878efe9a5|ROOTCOMP-5285ae188a11bc41421bd62b,MECHEXP-16fa7821a96a7a9e2b1fa909|MECHEXP-1cc655e3c91103f82a9f5d8b|MECHEXP-1ede2376bac35c5c1786dd22|MECHEXP-59dc6727cc81126cd79da3a9|MECHEXP-8fb9ec7e3d1d03a0a68d166d|MECHEXP-8fd45e3d4f96067acbefa28d|MECHEXP-97498903a5fd300281901f0b|MECHEXP-ddac8562e6a3a869635d00e3,,True,False
EXTREADYQ-7bff91124e4ae67b36938136,EXTSOURCE-b8aeb7f24405543f575d53ea,EXTSRCREV-9a95d8fbfc31e02518ba2541,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3c90a774072666f6cb8656dad696b590a1819ca941133eaca0ca5c2f32255739.html,3c90a774072666f6cb8656dad696b590a1819ca941133eaca0ca5c2f32255739,59384,html,text/html; charset=UTF-8,html_text_candidate,official_administrative_summary,multi_family_administrative_source,payroll_roster,EXTSRCREV-9a95d8fbfc31e02518ba2541,EXTCAND-3681d917a24a12028dc380e8,ROOTCOMP-8558ff8e171a405779020380,MECHEXP-0029e743db40d4f641579e1a|MECHEXP-b27c3dcebb6bef0b077a48e6|MECHEXP-badc9281d7cd2c71c052145a|MECHEXP-bef5614a62518ae3e05feaf5,,True,False
