retained_source_id,SHA_256,byte_size,detected_file_type,local_artifact_path
EXTSOURCE-dc323807a14848b08dee608f,a4ba3536dc10d4601c56abc3fac4a565c8f93ec130fbbf9586f75f1b7833db73,99801,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a4ba3536dc10d4601c56abc3fac4a565c8f93ec130fbbf9586f75f1b7833db73.pdf
EXTSOURCE-f4662b2d2d8d7333f1ec03ed,3dcfccd949f2a2ea0212a0c8a31a554411d4ae8929b3a80a992e8f06d6a060e6,26106,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/3dcfccd949f2a2ea0212a0c8a31a554411d4ae8929b3a80a992e8f06d6a060e6.html
EXTSOURCE-56b6997e55e40abf53d25e1f,81607272eba3ea4d793179992dc97f2e9403564c3aa3323f14b72f00569cec63,107000,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/81607272eba3ea4d793179992dc97f2e9403564c3aa3323f14b72f00569cec63.html
EXTSOURCE-2a85b990cecd1aa334e6942d,0e41b15ae9f4d49e9b97a0c880817807952f6643fce83e69813a2c3822bba46e,4002176,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/0e41b15ae9f4d49e9b97a0c880817807952f6643fce83e69813a2c3822bba46e.pdf
EXTSOURCE-852aac10b05919ec4b4d71c7,621ffee4b0f1d9267b8b4c2268312a7ff5c8bb3d6ffd9d0ed8dcd76cc0ad636e,39282,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/621ffee4b0f1d9267b8b4c2268312a7ff5c8bb3d6ffd9d0ed8dcd76cc0ad636e.html
EXTSOURCE-f91ed8c69037a4ef88ec4712,7f1cfd27e0e7e2b56b43b2eac8bb7bdc8c4700836368a504a6e5d9f6c2c15265,412349,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7f1cfd27e0e7e2b56b43b2eac8bb7bdc8c4700836368a504a6e5d9f6c2c15265.html
EXTSOURCE-73e193f2f55e3d7c97d9320e,fddfde1458dfcc0c511f4093700262f10eda813afe34f2f801a1e50db619c566,170122,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/fddfde1458dfcc0c511f4093700262f10eda813afe34f2f801a1e50db619c566.pdf
EXTSOURCE-c861a283da734504eb89009f,7eb74dc72eea923f14cc24f2cf90251944138e578c817ee28cfb97337f0549a8,63994,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7eb74dc72eea923f14cc24f2cf90251944138e578c817ee28cfb97337f0549a8.html
EXTSOURCE-45407b4b386b33a1a7dc2d7c,deb7d853bda98e23be1c54a9b0a3c176d623fdfb5cd4b0da99056c42b97cbd78,101465,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/deb7d853bda98e23be1c54a9b0a3c176d623fdfb5cd4b0da99056c42b97cbd78.html
EXTSOURCE-97ff8add839d3062a6d98bfa,4d87212962af0e1350c07d3c9ce92979e0d8169c58f2c9c1bbb0b7316215f50f,47625,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4d87212962af0e1350c07d3c9ce92979e0d8169c58f2c9c1bbb0b7316215f50f.html
EXTSOURCE-31e6f12c8b3ac4f8825e365f,82a8c28e360a733a4f38b1854fa25a01e1ae385f8802fb04f0825731cd709e68,11012493,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/82a8c28e360a733a4f38b1854fa25a01e1ae385f8802fb04f0825731cd709e68.pdf
EXTSOURCE-9c6d866962654cc1a225d048,db396048452a151aa2da1051b2585697cb3e5f5e056ecfef91d9784a7f58d736,30099,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/db396048452a151aa2da1051b2585697cb3e5f5e056ecfef91d9784a7f58d736.html
EXTSOURCE-160f9adb81dd2689969cbd60,32f769224416cf4f422aa94c8c082803b4950cf0417b7f17b59b8f1e7e8adcfd,101356,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/32f769224416cf4f422aa94c8c082803b4950cf0417b7f17b59b8f1e7e8adcfd.html
EXTSOURCE-24d198092ff5b12b949f671b,f3f6828ef1c2d6b211257bbbd27a4cbbcad38c4893852ae3124ffa191babf03e,157693,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f3f6828ef1c2d6b211257bbbd27a4cbbcad38c4893852ae3124ffa191babf03e.html
EXTSOURCE-a7cecfcfd205d938f2590e78,47f8b2153c4fadcd92ab1bc0887bb64b5df4aa1522adda49611e8b280b5b0444,8869523,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/47f8b2153c4fadcd92ab1bc0887bb64b5df4aa1522adda49611e8b280b5b0444.pdf
EXTSOURCE-83d6fe680470d1b95f25cb51,f0e64ec53acd0a91a52b6e55af01c5af64a1cc13c5298e6c0bf6a252f5558be4,120486,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f0e64ec53acd0a91a52b6e55af01c5af64a1cc13c5298e6c0bf6a252f5558be4.html
EXTSOURCE-9d7da6c27c42af7c0d631819,1a627e3871c7d782cd112b096a9a4cca5d336bb26dde240c28223832297c9dc8,18835,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1a627e3871c7d782cd112b096a9a4cca5d336bb26dde240c28223832297c9dc8.pdf
EXTSOURCE-9264d572ab3ea0cf62545536,59127ae8514cd9ed9130980db226794abb804808f2fd4459ec7667bfa32f890c,89810120,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/59127ae8514cd9ed9130980db226794abb804808f2fd4459ec7667bfa32f890c.pdf
EXTSOURCE-dd98ab0ac8127730c0b4b1bb,338ef20412badf5af08cfa4ea77745f818a12f9e901fb89414f19e55a800efe9,677474,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/338ef20412badf5af08cfa4ea77745f818a12f9e901fb89414f19e55a800efe9.pdf
EXTSOURCE-2262ea871d0ec3f2ad7ccd80,571789eca1044b54e9d98c3a8422ebb80cb7500c6f4f1d35d739a9b82c2588b7,15461,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/571789eca1044b54e9d98c3a8422ebb80cb7500c6f4f1d35d739a9b82c2588b7.html
EXTSOURCE-d7cccaf107991fe367cd070f,966787d4aa1b81ad9245e8e20fb4282d1e9fc0446ec911d264581140dee50c50,540536,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/966787d4aa1b81ad9245e8e20fb4282d1e9fc0446ec911d264581140dee50c50.pdf
EXTSOURCE-13ea67af3aeb9cae31118549,871fc6b38d26d5cd5c6a381ebe07bfaab7253bea8ae8dbbb517c023c7f204e1d,262995,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/871fc6b38d26d5cd5c6a381ebe07bfaab7253bea8ae8dbbb517c023c7f204e1d.html
EXTSOURCE-7abf9630e0566931e1ba1245,2e1d42b475c7d050d8d90f6c4b9149ab5b904c27ad0081d0e4f581e749ab4bfb,43925117,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2e1d42b475c7d050d8d90f6c4b9149ab5b904c27ad0081d0e4f581e749ab4bfb.pdf
EXTSOURCE-28ead67dfeb2dcac37e2bdac,f68ceb60e6194628d84bc5d8442d11dccdd2520dcffd363f86f7e62f20fab197,46859,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f68ceb60e6194628d84bc5d8442d11dccdd2520dcffd363f86f7e62f20fab197.html
EXTSOURCE-a35761f61bdedeb3b8e47048,c747928fb40c8a41987a85a40fe72e81267976763dfbe811f0f8c860c29842e5,36370,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c747928fb40c8a41987a85a40fe72e81267976763dfbe811f0f8c860c29842e5.html
EXTSOURCE-3b02c5d3da62f050cc122b96,fb231b4fe12495a4dd1b7487017ebf794a547f0c1cebcd32f2623d5cdc731229,33036780,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/fb231b4fe12495a4dd1b7487017ebf794a547f0c1cebcd32f2623d5cdc731229.pdf
EXTSOURCE-05a90c9520e0ed3388351b25,d28ee7b240f95c3bf825b4f47f601111392a209dc2677076cf1fde47c5a5aaad,18822620,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d28ee7b240f95c3bf825b4f47f601111392a209dc2677076cf1fde47c5a5aaad.pdf
EXTSOURCE-aa111b61da04c1e80a37e1fb,325c58e517d687ce8796efafd2d29323618e8c5019aae7001fe899b506cd3620,1947970,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/325c58e517d687ce8796efafd2d29323618e8c5019aae7001fe899b506cd3620.html
EXTSOURCE-1c7a49547655a70b345aac35,c9c407e3c4b404451f05e7a5ee3d90d9d412812d1a024de7ba39f59abb1c2fba,125005,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c9c407e3c4b404451f05e7a5ee3d90d9d412812d1a024de7ba39f59abb1c2fba.html
EXTSOURCE-580130e1d152096b01d05e0e,f1aa94c84ddffb2834462d0680a0831e0d94a73d116961ca17a8aed6fc944353,55030,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/f1aa94c84ddffb2834462d0680a0831e0d94a73d116961ca17a8aed6fc944353.html
EXTSOURCE-db99175966a6be466582698c,684df7bcddd0c5e41231211024fdc33b875e1868dfd072d9183578189ac3b4be,48364113,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/684df7bcddd0c5e41231211024fdc33b875e1868dfd072d9183578189ac3b4be.pdf
EXTSOURCE-988ee7be73e73f8b6ba65e3a,16271a660994ac0bb0dde22a0e831567bd73a6d15a23d694c32387a83adc0fcb,211541,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/16271a660994ac0bb0dde22a0e831567bd73a6d15a23d694c32387a83adc0fcb.pdf
EXTSOURCE-7c772448f87e792539cfc2b5,062fa3f904d0a9ea007daf12c00deba9786583c4c8f30e1c19a6462685f4783d,525615,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/062fa3f904d0a9ea007daf12c00deba9786583c4c8f30e1c19a6462685f4783d.pdf
EXTSOURCE-bed94d9788dc8ce48c331f08,ef036a71191249974df1f88464b08eeec8521ba6afb6214f37f9cee582de4c94,3514562,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ef036a71191249974df1f88464b08eeec8521ba6afb6214f37f9cee582de4c94.pdf
EXTSOURCE-018266f237cd46940aa9aaee,6c485e1b13892146e6705cb2758deed303760714a0f77e1ff334a3ebf6024800,303243,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6c485e1b13892146e6705cb2758deed303760714a0f77e1ff334a3ebf6024800.pdf
EXTSOURCE-54ac4ae59719a97fbd00eaa7,bfb28e473244e4056ec2a0aa0d190503095a126988c7d867763d67b339be0462,1075618,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bfb28e473244e4056ec2a0aa0d190503095a126988c7d867763d67b339be0462.pdf
EXTSOURCE-febf0da99e39f07b6c6a21cf,5e1db970879bfd7a1c9f50c7a0a40e2d0544ebc64a7de319b549a60077cd47dd,71381,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5e1db970879bfd7a1c9f50c7a0a40e2d0544ebc64a7de319b549a60077cd47dd.html
EXTSOURCE-a02944fd31ffb6d3c46d06a2,5be0f7993ec7df3fcd27000b9dd294247262ec4a67c5eb35ba57047a26b63c1d,640503,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5be0f7993ec7df3fcd27000b9dd294247262ec4a67c5eb35ba57047a26b63c1d.pdf
EXTSOURCE-7098459e61a8d5d01f3c8d9e,128dce5f592e1a02bb170a10f34786cf0400e1279e2197ec780cad6d447e149d,820068,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/128dce5f592e1a02bb170a10f34786cf0400e1279e2197ec780cad6d447e149d.pdf
EXTSOURCE-cd5ad97b1ab1531de2f465bb,bc5dd6285aa677d6579a8019ee05e8f37ca00ee1447d87f972df2c2d76c8b706,967011,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/bc5dd6285aa677d6579a8019ee05e8f37ca00ee1447d87f972df2c2d76c8b706.pdf
EXTSOURCE-20718d07b01f54f5300be61b,64e4e378854dccd319c2679ded27fd4dbd198cc760adb48b1e4e535680af774d,84225,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/64e4e378854dccd319c2679ded27fd4dbd198cc760adb48b1e4e535680af774d.html
EXTSOURCE-60cfbcb3e46e0a9c98e061b0,375bdd60a386aac390f41ca28ea146279068348b8cdf029cb797edf494ff7873,25614221,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/375bdd60a386aac390f41ca28ea146279068348b8cdf029cb797edf494ff7873.pdf
EXTSOURCE-58d35ef5fb3d7dfdfceda0a1,5b18ffca9931c6a484cf6994cd3369adc33a4e3664f70bb8ac43170b0dca20d9,99330,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5b18ffca9931c6a484cf6994cd3369adc33a4e3664f70bb8ac43170b0dca20d9.html
EXTSOURCE-281af9d77806c0728dbede15,dc44f240d0fbe2624b66aab499564a611f89799cb7667994433c9e5d155f9c2b,160680,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/dc44f240d0fbe2624b66aab499564a611f89799cb7667994433c9e5d155f9c2b.pdf
EXTSOURCE-ea538deb990ee4e9326a46f9,ad2ac20f0221faec89d515310eff24e7704da2e6bdba467feaab4e0271a1d895,783260,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ad2ac20f0221faec89d515310eff24e7704da2e6bdba467feaab4e0271a1d895.pdf
EXTSOURCE-567f1454f227169e40b77a20,99db85ee077105de3a72681930af42649970163f27c98fdef9d0f5f8a94d3a17,348243,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/99db85ee077105de3a72681930af42649970163f27c98fdef9d0f5f8a94d3a17.html
EXTSOURCE-d5a6c34f4616e94d2a5c3bad,04f3f8fd863f212c07b179645e4c05fed87b3628c93f3d114d6c51ab9eb810f8,232524,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/04f3f8fd863f212c07b179645e4c05fed87b3628c93f3d114d6c51ab9eb810f8.html
EXTSOURCE-55c29d1d674fe14bb32895d4,8a96d84b1d0429056f30d0ce8d878680a994eb2e368ae22f30807bc312354959,1397970,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/8a96d84b1d0429056f30d0ce8d878680a994eb2e368ae22f30807bc312354959.pdf
EXTSOURCE-b5b7ddc14e3d21a8afe314fc,2596b15bb4100f78e9d0e4002d50731e5280075481afa244851cbb45614b0337,465124,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2596b15bb4100f78e9d0e4002d50731e5280075481afa244851cbb45614b0337.pdf
EXTSOURCE-ba7bcafe2743c6a249d0970d,a94a96e82899ca8de2e4bbaafc9e8caac4905961dce4dbf13b0a3f3c1ec778c4,25715346,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a94a96e82899ca8de2e4bbaafc9e8caac4905961dce4dbf13b0a3f3c1ec778c4.pdf
EXTSOURCE-67cba21c4ee05e8868f509ab,a6999580641331f3420511326cae467b0174b2f629f69def4b8ef97c587fd9ca,13251,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a6999580641331f3420511326cae467b0174b2f629f69def4b8ef97c587fd9ca.html
EXTSOURCE-008722483bb20edd6fe1784e,65b3e5bc4313943df63d3f1c0a68211ffd46a3a7cd5d5889c86fb39fca7d53eb,2587419,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/65b3e5bc4313943df63d3f1c0a68211ffd46a3a7cd5d5889c86fb39fca7d53eb.pdf
EXTSOURCE-137255c7b19f349cc820ae93,1193fdbfe7b3ab1228e1d96adab2d7d4df7f6f7bbaf709ad2fdc5ca04d524008,262996,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1193fdbfe7b3ab1228e1d96adab2d7d4df7f6f7bbaf709ad2fdc5ca04d524008.pdf
EXTSOURCE-01eb62c7b1dd801db46c166e,7f5928ad4868379acde62e2a709807ee61791c5ff4fbc2c740a02ccd96798d14,87546,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7f5928ad4868379acde62e2a709807ee61791c5ff4fbc2c740a02ccd96798d14.html
EXTSOURCE-455249c5287af0d41b2de7d9,68033582e2405c576e0b3ff3014c9e8d285a9c9bebb21b60fe942200ae9c3e24,17952707,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/68033582e2405c576e0b3ff3014c9e8d285a9c9bebb21b60fe942200ae9c3e24.pdf
EXTSOURCE-68711d9b1d1a50f472aef293,25e4d705c1ec1665ffda00727d00fff12046e1a6085a6b97f66b3677ae5b7551,47358,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/25e4d705c1ec1665ffda00727d00fff12046e1a6085a6b97f66b3677ae5b7551.html
EXTSOURCE-f2b50484bd42454fd47bae14,9f11635ea55c5c310b188bccdd6780c794185619a53c86c5eb885a8ec57dda91,159639,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/9f11635ea55c5c310b188bccdd6780c794185619a53c86c5eb885a8ec57dda91.pdf
EXTSOURCE-705e098dd9f5011d29531612,734fe980919669da0e801eb8d1ad68e5edaca32c3b4e270edbca5ee9b7ef5be5,39167,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/734fe980919669da0e801eb8d1ad68e5edaca32c3b4e270edbca5ee9b7ef5be5.html
EXTSOURCE-503b0bcacf8436312819c8c9,5f908337bd4f533751a06c858825573baed3190ce606d7fd1ef9a3894ba30044,86261,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5f908337bd4f533751a06c858825573baed3190ce606d7fd1ef9a3894ba30044.html
EXTSOURCE-8331edf7f6b33f1a17adfc33,bd44fe1f7e74f12af692071c6d114b6e9a94520fade7311eb40f98cdad22f6fb,29905,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/bd44fe1f7e74f12af692071c6d114b6e9a94520fade7311eb40f98cdad22f6fb.html
EXTSOURCE-7bc76bfe4b39801b5535c739,dc7ab9b1f43f525c30b5cce4e514e5b6899f2657933acc03930145b56435528d,3372,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/dc7ab9b1f43f525c30b5cce4e514e5b6899f2657933acc03930145b56435528d.html
EXTSOURCE-996829ffb681e1ef8e2f8495,1152f8b82db7ec140f6e45080a60b1c946c816689d3203fb789a3b2821f31f8b,49840952,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1152f8b82db7ec140f6e45080a60b1c946c816689d3203fb789a3b2821f31f8b.pdf
EXTSOURCE-5584b0dcb7449be529c9befd,2e267184160a54285ba737a3dbfb96e78f2b5378b3d3339a99234ec3543cf044,181209,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2e267184160a54285ba737a3dbfb96e78f2b5378b3d3339a99234ec3543cf044.pdf
EXTSOURCE-1d0b1debad64b474967d248d,79fe827d5664272614568c19b334e69cd9fa2c0b38459963756eff017bf205c7,16656,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/79fe827d5664272614568c19b334e69cd9fa2c0b38459963756eff017bf205c7.html
EXTSOURCE-bb589122d2272a72644eafa9,f49063e485bda90101fec176a18ec0f482fc6d29478fb8ff68fac6c74f334eb5,925878,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f49063e485bda90101fec176a18ec0f482fc6d29478fb8ff68fac6c74f334eb5.pdf
EXTSOURCE-31a561d9d33dc9dd604fcba2,16a0570f928b6637faaf69babe4890115a205a059e5e491c95d00e63f2d3e2b7,101549,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/16a0570f928b6637faaf69babe4890115a205a059e5e491c95d00e63f2d3e2b7.html
EXTSOURCE-f836675491a0c2ed9beebaea,09327c67bb4cff90a72dbfcaba37a877b3f89fdbe09c198f7b681a7a80ee093f,4916946,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/09327c67bb4cff90a72dbfcaba37a877b3f89fdbe09c198f7b681a7a80ee093f.pdf
EXTSOURCE-f90d33066b3938b814f35ce9,2fede5d08a7b59521db18d40d188eaaa878ec8ec920b2dd264f63cdf7b85f4fa,351435,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/2fede5d08a7b59521db18d40d188eaaa878ec8ec920b2dd264f63cdf7b85f4fa.html
EXTSOURCE-00700bc266d4ba049ff71656,ad1791a1d315654d2d729125bc2f7a5731657ac6d97842759b039a781841f241,359401,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ad1791a1d315654d2d729125bc2f7a5731657ac6d97842759b039a781841f241.pdf
EXTSOURCE-15d4e1f325ae979b8f3aad26,6917937237383448a8b83715a9457bfc23bb3a3bee0198b7230a936ff9b6e70d,422004,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6917937237383448a8b83715a9457bfc23bb3a3bee0198b7230a936ff9b6e70d.pdf
EXTSOURCE-43758d8d5a6b20fadcf096ba,ada7f92b285513ac29b972853e6dd7341c55d6677da5044e1de1a4b7ba3aecc2,108796,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/ada7f92b285513ac29b972853e6dd7341c55d6677da5044e1de1a4b7ba3aecc2.html
EXTSOURCE-587b858cfeb6e6d3d42c8f37,2040c68da385d5280768e2d3b07057b8d8a03f5926ef27bad0e419b3f441d301,36294397,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2040c68da385d5280768e2d3b07057b8d8a03f5926ef27bad0e419b3f441d301.pdf
EXTSOURCE-e215771c77c91e4908f0383f,ae24a2987501f1c4912bf54d552168cce1eefff86b82daf711731721cca66971,151454,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ae24a2987501f1c4912bf54d552168cce1eefff86b82daf711731721cca66971.pdf
EXTSOURCE-09c3d26ff8a9a3bd6ed4f93d,d4b86fb85654b9a8f864c5cd0ea260a2903580de9d028a0aca76e0dfb3d95f83,348454,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d4b86fb85654b9a8f864c5cd0ea260a2903580de9d028a0aca76e0dfb3d95f83.pdf
EXTSOURCE-5f84700d2c3a2272608025ed,66b4c50c3cc77d7fb07b228b567a0333c8bc1b58bcfe11d4961f102da8ef1868,57698,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/66b4c50c3cc77d7fb07b228b567a0333c8bc1b58bcfe11d4961f102da8ef1868.pdf
EXTSOURCE-03ae25016df9dd52c6751092,09dec80b5714b124f08c4eeead79f2155c6954345f63a659b51e809f5e1047c9,139863,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/09dec80b5714b124f08c4eeead79f2155c6954345f63a659b51e809f5e1047c9.html
EXTSOURCE-d262e00ad703c846979f4ad2,3f9b4426553842a092d3a5e685ebe0c4e8eb339c1c075ad3975642ab7404fc85,1086653,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/3f9b4426553842a092d3a5e685ebe0c4e8eb339c1c075ad3975642ab7404fc85.pdf
EXTSOURCE-4955934ac071b877b0819b59,710f3db537e8e4322a1025050e90460ab3841260082eed2ec2e7932a56efc17e,32305,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/710f3db537e8e4322a1025050e90460ab3841260082eed2ec2e7932a56efc17e.html
EXTSOURCE-0de8fbf79566d1cc01afa967,05c7e4c85001ce312bfeb38bdab5d863e32ccb86a8679416fdfea1d63ec2d198,370882,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/05c7e4c85001ce312bfeb38bdab5d863e32ccb86a8679416fdfea1d63ec2d198.html
EXTSOURCE-5492c39d3f77c52896b6c874,68e6dc1f5619d5b02bbc0b120672cff6becf5be855f47b1f68abc2e4252fbead,10571965,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/68e6dc1f5619d5b02bbc0b120672cff6becf5be855f47b1f68abc2e4252fbead.pdf
EXTSOURCE-d0e823586ed605dbbd0208d3,738b5b46ee66e0b87584daddfd4f2c8e3c1ed53d8ec4a9912ccca7ce9eac3fd6,17494,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/738b5b46ee66e0b87584daddfd4f2c8e3c1ed53d8ec4a9912ccca7ce9eac3fd6.html
EXTSOURCE-e8e30af2d9a62e76bfb123e4,685f772a174940acee207e2d06dcdd5345eb5482c537b47e5c0d45f7d7f9f38a,3453777,pdf,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/685f772a174940acee207e2d06dcdd5345eb5482c537b47e5c0d45f7d7f9f38a.pdf
EXTSOURCE-22118284aedd858db775fd6d,5104f77afeea321ca843c06296349d8fe97dfcb7dc1bde87192a868238f9ae58,139382,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/5104f77afeea321ca843c06296349d8fe97dfcb7dc1bde87192a868238f9ae58.html
EXTSOURCE-06cc9db58754d209d64f4dda,a335429e1496defc20e60a6fafe17410175617b25c24d3f17d01a3a44410ffd2,3245,html,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/a335429e1496defc20e60a6fafe17410175617b25c24d3f17d01a3a44410ffd2.html
