source_review_id,canonical_locator_id,duplicate_status,canonical_retained_source_id,SHA_256,canonical_local_artifact_path,linked_candidate_ids,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids
EXTSRCREV-84f4687830e685e51ac8a273,EXTLOC-832b7e3331d2bdee1910a2b4,duplicate_exact_payload,EXTSOURCE-4f09f39dc54a10e12b484234,b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62.html,EXTCAND-b2cc8f4e5e86e5e8332596bd,ROOTCOMP-b36e5aa0d59fa72998caf2ec|ROOTCOMP-e5fa5b5befbbbc6742838f79,MECHEXP-3a14ba526a96119af6423609|MECHEXP-3b270ea9fbecf061cfafae06|MECHEXP-4d9cc9efc8e2a5f1efc41e4d|MECHEXP-69fde4cc2ceecaa1dffaf9bb|MECHEXP-8c812faddc815db3b4dc56d2|MECHEXP-9d7570afdcf1c9fbfaf04498|MECHEXP-e89868eeb3e2688776a653ae,
EXTSRCREV-2a981adf9c50c6c8d870390f,EXTLOC-83da0b7fd7bc11c83bff31b8,duplicate_exact_payload,EXTSOURCE-ae56a4b9cf26abd8c1113daa,28cfc9c86a164b1154b459671df425ba712b847307999afd7b6f0dfb7225e45d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/28cfc9c86a164b1154b459671df425ba712b847307999afd7b6f0dfb7225e45d.html,RESCAND-ee9f0174ab05f37049e341e9,ROOTCOMP-a2e499fd3890919fd81f876c,MECHEXP-1c4f6835bf8c62c9fb5d94b9|MECHEXP-73cf8806aa15450454e534f6|MECHEXP-78db690f8f47903696d16121|MECHEXP-d2309e728a1316aa760c086f|MECHEXP-da11333b170e74d5245e1bc9,
EXTSRCREV-5c8ab322341f5eee69b430a6,EXTLOC-8414ff208b052cbb934963ff,duplicate_known_retained_source,B4X2500SRD-20260730-8bbf151122bd4aab504b,818b384d2fc520d0221d3741fb3515b2b366804910fa2e4118398c3f68f58ab1,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-8bbf151122bd4aab504b.pdf,EXTCAND-f8eed78182d2843dfbf5bb0b,ROOTCOMP-e42b0ad16c789c36cba50a5d,MECHEXP-4bae831f4ecdc68b9d862cc1|MECHEXP-b6047cbb4b59c8fe5ab11fa1|MECHEXP-bfa7317860620cdfdd9c1d50|MECHEXP-d1e0f4cfdb550ce4601f6169|MECHEXP-d55a97c0ab31b9f0eb843f29,
EXTSRCREV-990af17cdbdd543d3499235a,EXTLOC-84256c6423f61742fbeea8b3,duplicate_exact_payload,EXTSOURCE-4f09f39dc54a10e12b484234,b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62.html,EXTCAND-e6c768cee730a973773efec4,ROOTCOMP-307cbca9d6687cd5154223d5|ROOTCOMP-338db00350d82cab51bd129c|ROOTCOMP-76156947a6e81addb842b02b|ROOTCOMP-a6e8eee035acf441eb74214c,MECHEXP-19c919fd10f826d7d9269a87|MECHEXP-1d3885713137afa6e00af8ef|MECHEXP-22ad69b778f72398cbe4386b|MECHEXP-233d21efb90d35d0ad5ac286|MECHEXP-3ec7b335fa9c32dbb5e1a2ce|MECHEXP-426398728c8dfa4a7143c05a|MECHEXP-564aca1198b63a4a53c2ae15|MECHEXP-5f3154ab75a16fddb2f6bd12|MECHEXP-6f6073dd4b6672f1cf9c60aa|MECHEXP-7ba19decabe94e31d140e694|MECHEXP-82a34d7e292c4c9b7c6eaa40|MECHEXP-8e32f4c553b706b92b2effc6|MECHEXP-ac7389aeb21d1ccc0536a484|MECHEXP-b0e6f80ed911e08fc3094e9b|MECHEXP-b85ee4b3031c76e82296e82e|MECHEXP-b928f0b982725677630d3386|MECHEXP-ca3ab556b869979b42003dca|MECHEXP-ee4c50920429727f85f9e0b4,
EXTSRCREV-ecf8d6b95ea05edcc324b654,EXTLOC-84d48f3845df81c4e42322bb,duplicate_exact_payload,EXTSOURCE-a274166e6e2672566ab1844b,c457f4f16eb00f3881c6e8b67649d88b6a30eaacc370b68965ab41236317969f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/c457f4f16eb00f3881c6e8b67649d88b6a30eaacc370b68965ab41236317969f.html,RESCAND-e9d4e31d7701a99e28e1dc07,ROOTCOMP-293f731a6a5cccc6192d7b64|ROOTCOMP-5529395141ddc32cfebff5bb|ROOTCOMP-758ee478d16dece219ba50ae|ROOTCOMP-bfd6a979abc8ab1f98307b54|ROOTCOMP-c1c2bd9c90ac3a73982f690a,MECHEXP-10f4ec1b762ef65f1551a8a2|MECHEXP-2a1bfe297fc5829855d1c5b0|MECHEXP-2a50b4b60b684cea7023c6eb|MECHEXP-2b5da0808868e9717c9cb997|MECHEXP-3756afb24eca50cb2f6653fc|MECHEXP-5d7a2097ed4c7cde6ba4b98a|MECHEXP-5e1e3981a9402b5833ba7035|MECHEXP-64153d49b465edc2144bf4d3|MECHEXP-68a991ffc5fe0e60081085e8|MECHEXP-79de8f2c36b8260ea6a59dcc|MECHEXP-86661c109ab99c3c4d21c228|MECHEXP-95266e7de88f08821ff24560|MECHEXP-9fc83832b22f3fe4a5c03b14|MECHEXP-a9153295941546685be98268|MECHEXP-b9786d094e99c889ed387281|MECHEXP-b9e334a96d07e5b48fcdc3bd|MECHEXP-be06d0f85c048b53c3b29499|MECHEXP-cd216deebddfb3279b16907b|MECHEXP-e617177353145324f95b8e75|MECHEXP-f159c5b5e00c21caf832d503|MECHEXP-f2210fbaf4e308a23451fcae|MECHEXP-f8f925727e326f4accceb2d4,
EXTSRCREV-5bb5fe1660e5be9534714fd6,EXTLOC-855eafde024f5fdde4c08f11,duplicate_exact_payload,EXTSOURCE-376bf85f2d7b2fd7fa3a2f8a,f55479488414df67c4b5f1f1fdd5f6409f0d522943e2bd6ed08b8793eab592fa,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/f55479488414df67c4b5f1f1fdd5f6409f0d522943e2bd6ed08b8793eab592fa.pdf,EXTCAND-c65e44ca68e36aa369ad1200,ROOTCOMP-449305a7d4fc00e8cf8d0481,MECHEXP-1659177507bebcb24d83dcc0|MECHEXP-1f2512ef28508cb37d095223|MECHEXP-4212935db6465c8cb084e5b1|MECHEXP-adae0aac877f9a19667bb8c5|MECHEXP-fd8a612443f00cc3db9caaf9,
EXTSRCREV-0f086a2d1646c219c6fe8d43,EXTLOC-85a11dda6d025851646258d3,duplicate_exact_payload,EXTSOURCE-59b0e0a07d06211af31d1b2b,888a9ee1e03c6600b169d266763008bf12fc6e72c748aeb4d5ca1de72cc8dfa1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/888a9ee1e03c6600b169d266763008bf12fc6e72c748aeb4d5ca1de72cc8dfa1.html,EXTCAND-52bf1137f17f794edbd23f32,ROOTCOMP-6ba794f0ec32bb439e4bc7ea,MECHEXP-09b7e02f0dad957460af1ebd|MECHEXP-50a8fbbfa3dfde92fd2b0d92|MECHEXP-954a5ebc6896f6a02f8d2588|MECHEXP-9b24f2d81fbe9a726496a07f|MECHEXP-dec4312460a39af000c16474,
EXTSRCREV-38509de09ccd5ed7f8f85d71,EXTLOC-868790bd1c54fdfa6f5c2547,duplicate_exact_payload,EXTSOURCE-45a5d0eba02270265d04d31e,6f8ac33a97d5327d7546a02f6afbe755889f6a9252d8299a1ae8703519c8b6b1,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6f8ac33a97d5327d7546a02f6afbe755889f6a9252d8299a1ae8703519c8b6b1.html,EXTCAND-1fae8312d753c9ba504df308,ROOTCOMP-6822ea7100514a6fa93232b7|ROOTCOMP-cff3b837f3da59a583bce735,MECHEXP-28597c128f113f3a0ef50e3d|MECHEXP-341d2f9de1befec4b195c13a|MECHEXP-34ef47400b7c1d04f8691edb|MECHEXP-3ac9e17a06081b29dd5a541c|MECHEXP-7dd6222ae862077b198746b3|MECHEXP-c053b3de05b2829c3f04ab8c|MECHEXP-c3dea9b9060ad7c5a5232f7f,
EXTSRCREV-8fe4df53b0068ff79be15841,EXTLOC-86b090184d7a284c9fdaa8b0,duplicate_exact_payload,EXTSOURCE-1c09f39a39ff82eef6859e75,4e20677c79bb79a1f7634fc1ff0dd7576b9478931a641cb448aa9af7daa6dd50,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/4e20677c79bb79a1f7634fc1ff0dd7576b9478931a641cb448aa9af7daa6dd50.html,RESCAND-e065b24b1b6b3a45cf294f75,ROOTCOMP-a3bd736deb6f4f567ca04181|ROOTCOMP-bccf67bcad76c5f9ec62e8d0,MECHEXP-04bd21559872af7193b7ca26|MECHEXP-1fcf03efad371a04442a7ca8|MECHEXP-2ce379d8e780c2a122cdf82d|MECHEXP-36cf6bbc78972b8c6455c6e3|MECHEXP-5a2393c69d29611ace1ad0cb|MECHEXP-60ebd05f8163c9371afe4939|MECHEXP-665098d92813e331b8d2b4e5|MECHEXP-f49a44f0fc966475368e3861,
EXTSRCREV-172d6a24491d4a6359bc9647,EXTLOC-86b67a7201f124a409a5ecb9,duplicate_exact_payload,EXTSOURCE-d8dbdef5e37c55882a39014d,fb93607ce78fdfd255fd2262c8d51e3f74efbf32dd8750264568c1f69d1bf8ac,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/fb93607ce78fdfd255fd2262c8d51e3f74efbf32dd8750264568c1f69d1bf8ac.pdf,RESCAND-88dfd030bf7f258eac6ec57f,ROOTCOMP-efe20566368ccb6ecd5a5882,MECHEXP-02cf7e3d44a4b3272a8ec691|MECHEXP-1b342a5c2ea48f77ea09b16a|MECHEXP-2dba81e5204b0859611cd840|MECHEXP-6877af5727967e4ef060e83f|MECHEXP-bb9d3e8955914417ea2fd0e5|MECHEXP-c3c4741aecdd37117fd535e7|MECHEXP-d2c4df343af781ed39ecde0a,
EXTSRCREV-0c63aa584eaedabf612d28ea,EXTLOC-86ee18c07a55f5974d236091,duplicate_known_retained_source,B4X2500SRD-20260730-2277bf3590be08864654,8b0e9ce7d9ec84ee2efa309a644fc97385c5561c4d5f38dec1557f2a8a9ba498,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-2277bf3590be08864654.pdf,RESCAND-9a64679cddddddbb1b0ce463,ROOTCOMP-0ebcf61c0687db47dba316b2|ROOTCOMP-28fdda973cfe62f16b9c1559,MECHEXP-196ee985f6483ebaf168f3bd|MECHEXP-412e451bfdd4e2f648f5d456|MECHEXP-4a4bc0fe8966f39a5077c2a9|MECHEXP-a9beb4cfce66e7f466967445|MECHEXP-ab0fce37b0daf6044de19405|MECHEXP-b9149ebba2904535461838b7|MECHEXP-d17e0d4eabc8e1e5ac8e049f,
EXTSRCREV-5445c7fa3db652327bfd4d2c,EXTLOC-8713821ef90a946dcd70ef90,duplicate_known_retained_source,B4X2500SRD-20260730-77c94cfc3e4508c59d8c,416f95c6a18d933622989b225670c0536ee1428ef13cd093b55a6275a729fdfe,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-77c94cfc3e4508c59d8c.pdf,EXTCAND-b5f5ac1599b9036aecf7e50a,ROOTCOMP-2b4e33f5020c1f832be98e09|ROOTCOMP-45460374c43281ea12e86826|ROOTCOMP-722e21812991dcdbd4fdf2ed,MECHEXP-1dca66556f8b476db4ceac4d|MECHEXP-2c2efb583fd24dcfe27ab5c1|MECHEXP-386ecc08df21c3bd4719ab20|MECHEXP-5559d24f4c7fb07536c2f0a0|MECHEXP-568848790488605cd2b38d55|MECHEXP-7e95a446415a76d7b377de8c|MECHEXP-84b8adc7ff3512475913cb93|MECHEXP-956b017619169e58aa756130|MECHEXP-a9b2b5a23155541d55638f83|MECHEXP-b00ce77336d45061dcc9a3a2|MECHEXP-dc19cb8c7004c9231af079a7|MECHEXP-f29b9dc1ce0ab5559dff45e6,
EXTSRCREV-7a34dffbe8eecf82cc26ff9c,EXTLOC-87529068dcc189cc7fe74b95,duplicate_exact_payload,EXTSOURCE-a093113d2b958ba112198fa8,ef01cc138d9150ecea0f3f1b0059a6aaa2d2a05514714c491355e48ea79c748f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/ef01cc138d9150ecea0f3f1b0059a6aaa2d2a05514714c491355e48ea79c748f.pdf,RESCAND-e0db645625d6e87a30175300,ROOTCOMP-5da4bc1d071f700be51ce2e2|ROOTCOMP-928a9c1c8abf53fba44b9993|ROOTCOMP-fc787a13e86a836f219c5e0f|ROOTCOMP-fec73e68a97093b208046813,MECHEXP-0c90f267d4acfa6079f34a29|MECHEXP-1e67c9561b433905a80f1509|MECHEXP-2c64f1bd660666eef3ed3b93|MECHEXP-4cbc2d41353b7b5225ae40c3|MECHEXP-5602dde65ac8ed66ee66cfa7|MECHEXP-560db09b7273c2c0839ceaca|MECHEXP-5fd3299d0a5bdbc4eaa0a0fc|MECHEXP-70fcaafadf928f044437ff52|MECHEXP-88274e4d1390ccb14208bcb3|MECHEXP-aa8e8aef6eec16a3baa8d3cc|MECHEXP-b5f9c89c9d2319c4e1587b51|MECHEXP-ba151ab0ce32a2d8761d816c|MECHEXP-c5e31e313441c8c36aece9e8|MECHEXP-db32ffebf799878a44a762a0|MECHEXP-efbbf26292b3ad094c3988d5|MECHEXP-f7c9327bc67295c0044eb58d,
EXTSRCREV-22439b255b4a7814870edecd,EXTLOC-8781657ecdcfec8130427ba0,duplicate_known_retained_source,B4X2500SRD-20260730-4286a622717dd95a9653,6a48d36a16684715f0195406094ad4c3b8f4d188fa6ee6aaf88b76707b7ca419,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-4286a622717dd95a9653.pdf,EXTCAND-ba38b0a6dea4c38735461657,ROOTCOMP-215a2ea87a7ba0d9950d65a1|ROOTCOMP-8b59357003c493bac2ed5f74,MECHEXP-1d6247818b81a6d12ecbcfed|MECHEXP-3f506249f3eaff6ed17a933d|MECHEXP-463cecb73cbf2935cfa1ab60|MECHEXP-4822cf87539e3051c60f0312|MECHEXP-4e554e2805e19ecb213f7695|MECHEXP-774532da0c5056e9a3c96acd|MECHEXP-fe9b500aea27011dc38f06f2,
EXTSRCREV-744e4a810e38b2a0491a895c,EXTLOC-87b195142f91b6487a5e0472,duplicate_exact_payload,EXTSOURCE-b6cd16ded2bfb88cfd82203a,213738b20afbc0b837683c108a430635f340b14604ac97aae5751eae9a0918e3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/213738b20afbc0b837683c108a430635f340b14604ac97aae5751eae9a0918e3.html,RESCAND-29778cac83630a3017fd38f2,ROOTCOMP-9a1ae9473389bc73d28446af,MECHEXP-18f1506410cbbc35f3f547a8|MECHEXP-4a16408f120d94c3bd4dc0bd|MECHEXP-7bb2defb4cc00e606b4360e4|MECHEXP-c970142a17afcea829075aee,
EXTSRCREV-c3bb5cbfe56fa3a151ec4a5f,EXTLOC-87e6c9a3b2b803d3465510b1,duplicate_exact_payload,EXTSOURCE-bbf4fbd20cd78602fb835a05,6c53ba8101c4d128c048ce4d5f5175b149898ad92daf32c62e02bfda4cdb17e6,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/6c53ba8101c4d128c048ce4d5f5175b149898ad92daf32c62e02bfda4cdb17e6.html,RESCAND-c61cb01c230ec792d8ee0392,ROOTCOMP-c7e8afc01d4545fd757c6fc6,MECHEXP-0405a5df91265c7c82b5d38a|MECHEXP-1668524a7700ef00069090db|MECHEXP-3c1d9dd86aa62dcabaf5a6f2|MECHEXP-a636552bbc5c0ecef1fcdc0a,
EXTSRCREV-adeb2c75da6fe8f9562e8936,EXTLOC-88229e7eeaee146ff75a5307,duplicate_exact_payload,EXTSOURCE-4f09f39dc54a10e12b484234,b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62.html,EXTCAND-82074d5e8791a3282b2fe0d1,ROOTCOMP-f5070a9e8123180073306dcc,MECHEXP-5c849c36efd6b109b8d1f36f|MECHEXP-b7c846a5a23cb2086745ea34|MECHEXP-c81e66726065ae554c780507|MECHEXP-ef50e230b6b51b18c6d50723,
EXTSRCREV-0fcc3a9595c51b721f77a0e9,EXTLOC-882cd4b3d4ec248cbd64a68b,duplicate_known_retained_source,RMSRD-20260802-b7f79c0e25f95d63875a,1b88e65e5784b81717356c13ffe2a842adbaccc2db193b5a250bc4bb55e471dd,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-b7f79c0e25f95d63875a.pdf,EXTCAND-404c01541e8227e2fdcd49f4,ROOTCOMP-dda63f727f7eb2987daac9d7,MECHEXP-3daf624698b23f6699b06547|MECHEXP-41e34b557e4e9ef3cce832e8|MECHEXP-8509df5c1652ee257b0ca509|MECHEXP-c4c8935a26d4521f0838b34d,
EXTSRCREV-5f014e169a08bc1310156f7f,EXTLOC-885df0a5b430f70ccd181e87,duplicate_exact_payload,EXTSOURCE-4f09f39dc54a10e12b484234,b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62.html,EXTCAND-f3436246f9d17d840863d3f6,ROOTCOMP-253ce00a5751facaa399ef80,MECHEXP-365db613654d9e54e9feee38|MECHEXP-4c4710e53fb46172cd2fc727|MECHEXP-5c645a14c71db436eca14781|MECHEXP-76df57cb09c90e6debcb4862|MECHEXP-9f6dc759660dc63e96d21e29,
EXTSRCREV-d510720579b090632149399f,EXTLOC-8918f278d3f633331ff3db1e,duplicate_exact_payload,EXTSOURCE-4cedc0c78256ac2cc8f784af,32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/32ed63159c77e21ee19ca1b9aa3213ccf0218eb59539560b132a8e68ef0e18ea.html,RESCAND-0f939551ad8a125f91789fb9,ROOTCOMP-77b88e5b29a88a6ee39e9637,MECHEXP-069da9114ae7d5b6d266d62a|MECHEXP-52965e678ff2222a3d145a8a|MECHEXP-837d37ea6b1d83aed0ca52ef|MECHEXP-b190da1df256937d3adf5c5e|MECHEXP-fdfe015ff7820731dd279c0c,
EXTSRCREV-06a041fed47e1c75e0c2cb0c,EXTLOC-894b1a94fcd54698568dd3eb,duplicate_known_retained_source,RMSRD-20260802-52de53b581eb05ff1567,ef73c117324ac090dcbbc5224b9f9d737003ff9880b4d42ce3b0fc21cc1faa4d,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-52de53b581eb05ff1567.pdf,EXTCAND-05f942f25ba42c9632d413c5,ROOTCOMP-453b6befa21df431a3273d32|ROOTCOMP-82cfda8b2208034a980da92e,MECHEXP-0011f25cb6cee324bd41ca2a|MECHEXP-04642c98096cee5c50a5f362|MECHEXP-35212bd359d274fcab234c50|MECHEXP-3dfd93995457914c3fcae6d2|MECHEXP-682beb5a0ce5f1742aa75518|MECHEXP-8771525f7de8a51de210dc4d|MECHEXP-a5ee3d78b1d5a33a4e92376a|MECHEXP-d86408b14de54281b72cdfd6,
EXTSRCREV-aeebd33a7c42a378ddd89b44,EXTLOC-89fa82339b59ffaf43f94c6e,duplicate_known_retained_source,B4X2500SRD-20260730-8c925a3679b91f286567,2bb7b8ea2d1526e5058dcc6fb07fb09d600afa5edabfb8211ccae1313673ad72,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_002/B4X2500SRD-20260730-8c925a3679b91f286567.pdf,EXTCAND-9d7ad0d435d09907445d5f4f,ROOTCOMP-0c247d0e5c30c847ed24d229|ROOTCOMP-2f417719478a9239179beef0,MECHEXP-2ab493e2c4111416424e39ac|MECHEXP-4708d8f7848b36d060d176c2|MECHEXP-9b3f64d621d3372bb52142bd|MECHEXP-bdb71d08ac707778932af812|MECHEXP-d0506554047765d79de85ce1|MECHEXP-d521ceb88b2ddca72fdbb4c7|MECHEXP-d5e7001fe7b897fe4976e73d|MECHEXP-d8d2ca8e0bbb3d392c08e7b2,
EXTSRCREV-2756b5ac82fb412c36a49e2e,EXTLOC-8a181ac57365c926774654f7,duplicate_exact_payload,EXTSOURCE-8607ae5fe2c6682f09250518,492e0e9f02a61a20ac9378467b82de857047cc3eb0fe840be70df996d4e66dff,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/492e0e9f02a61a20ac9378467b82de857047cc3eb0fe840be70df996d4e66dff.pdf,RESCAND-3d3bd44b130613024aab2d81,ROOTCOMP-cfd7515849c5c7d5111c31a6,MECHEXP-23a3c1384c96a61aa1478c16|MECHEXP-67af477ede64914f2c32eb21|MECHEXP-7c0daf8ca20b4ea187bdc180|MECHEXP-909c284f3c622de4a4665018|MECHEXP-c112a4aea99b89b7b4510b73,
EXTSRCREV-5214536b0090abc07005d176,EXTLOC-8a26ab59489f93d312644d70,duplicate_exact_payload,EXTSOURCE-4f09f39dc54a10e12b484234,b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62.html,EXTCAND-dd8e0acdebb4230f86b4c24e,ROOTCOMP-b36e5aa0d59fa72998caf2ec|ROOTCOMP-e5fa5b5befbbbc6742838f79,MECHEXP-3a14ba526a96119af6423609|MECHEXP-3b270ea9fbecf061cfafae06|MECHEXP-4d9cc9efc8e2a5f1efc41e4d|MECHEXP-69fde4cc2ceecaa1dffaf9bb|MECHEXP-8c812faddc815db3b4dc56d2|MECHEXP-9d7570afdcf1c9fbfaf04498|MECHEXP-e89868eeb3e2688776a653ae,
EXTSRCREV-3fe692c75d88aa35e80934ac,EXTLOC-8a9df1858dbf3eab2ffacab9,duplicate_known_retained_source,B4X2500SRD-20260730-adac0c48402d695f114b,b113b904f7331593db9b2bd8fa4125202dc272debed97aa5488a2dc34abde102,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_004/B4X2500SRD-20260730-adac0c48402d695f114b.pdf,EXTCAND-3104d0847e0d62e254b19dc4,ROOTCOMP-f5d2e85c701cc17e8a61426b,MECHEXP-1c2a84ac3fa594e6b4bdb6be|MECHEXP-22c03137fc086b6c7ec29519|MECHEXP-234cabc13e9e15e99939af89|MECHEXP-674f60cf822551d0c25e96d8|MECHEXP-884e3f2595108f028a15113a|MECHEXP-e176e850860b5dd6b5893dab|MECHEXP-f461ffa3d8d83c3e132fc278,
EXTSRCREV-9302ae3b016e9e6b96a64932,EXTLOC-8ab9becddba90e7a1e6c3861,duplicate_exact_payload,EXTSOURCE-90f48144df65b13a71f8e578,1916fa770146d2fb17fea710a7be632397ce0b71ed5ddc74e21d3ae77f2ef46d,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/1916fa770146d2fb17fea710a7be632397ce0b71ed5ddc74e21d3ae77f2ef46d.html,EXTCAND-313768e81a43b5c693445d68,ROOTCOMP-64b301f73b321c9c409a60a7,MECHEXP-a74bf4a9f425f04e46f42181|MECHEXP-ad7e3ed612f2d386c861c2d4|MECHEXP-e2389c5e46790babee36e38c|MECHEXP-f88c07a7c3ce0f4b3abf04b5|MECHEXP-f98899920edff17c0c468e60,
EXTSRCREV-a2e4d2ac0ac87fc1ae70240b,EXTLOC-8ac5a945a5d44af25080b694,duplicate_exact_payload,EXTSOURCE-4f09f39dc54a10e12b484234,b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/b3bc1117be439117860a9d7c842e01efb95f685fe15f84eccbdf899480a6bd62.html,RESCAND-064101cc65299f4765c8df54,ROOTCOMP-293f731a6a5cccc6192d7b64|ROOTCOMP-5529395141ddc32cfebff5bb|ROOTCOMP-758ee478d16dece219ba50ae|ROOTCOMP-bfd6a979abc8ab1f98307b54|ROOTCOMP-c1c2bd9c90ac3a73982f690a,MECHEXP-10f4ec1b762ef65f1551a8a2|MECHEXP-2a1bfe297fc5829855d1c5b0|MECHEXP-2a50b4b60b684cea7023c6eb|MECHEXP-2b5da0808868e9717c9cb997|MECHEXP-3756afb24eca50cb2f6653fc|MECHEXP-5d7a2097ed4c7cde6ba4b98a|MECHEXP-5e1e3981a9402b5833ba7035|MECHEXP-64153d49b465edc2144bf4d3|MECHEXP-68a991ffc5fe0e60081085e8|MECHEXP-79de8f2c36b8260ea6a59dcc|MECHEXP-86661c109ab99c3c4d21c228|MECHEXP-95266e7de88f08821ff24560|MECHEXP-9fc83832b22f3fe4a5c03b14|MECHEXP-a9153295941546685be98268|MECHEXP-b9786d094e99c889ed387281|MECHEXP-b9e334a96d07e5b48fcdc3bd|MECHEXP-be06d0f85c048b53c3b29499|MECHEXP-cd216deebddfb3279b16907b|MECHEXP-e617177353145324f95b8e75|MECHEXP-f159c5b5e00c21caf832d503|MECHEXP-f2210fbaf4e308a23451fcae|MECHEXP-f8f925727e326f4accceb2d4,
EXTSRCREV-51188ce0d85d72fb2b6b0686,EXTLOC-8b7e0e7ff38a24bccf080e7a,duplicate_known_retained_source,B4X2500SRD-20260730-f64211b07e5a620104ec,a26fce5e897cb8bb4976f8b419ff295c75c0090f3b26cff348b4b45ba9111f24,artifacts/local_retained_sources/broad_state_4x2500_source_review_download_2026-07-30/source_review_lane_001/B4X2500SRD-20260730-f64211b07e5a620104ec.pdf,RESCAND-4edbf9997f302263af9cba2d,ROOTCOMP-4834db0fefec91cfa75e4054,MECHEXP-19625448a50b3c0002e5e859|MECHEXP-78400a6f1606ed2037ca5e70|MECHEXP-8d2eb23795f1d925641fe245|MECHEXP-9f5eb9536b0f8aa70bb06837|MECHEXP-ebc45dfdfe439d789f0f8107,
EXTSRCREV-43a756d3e06b06821c94a05c,EXTLOC-8c351ac01687435b50635f07,duplicate_exact_payload,EXTSOURCE-072fc3c06b636ee4cebe76fc,d1ded72d7a655e4c1e4cba502c54c9ddf526cf652557dbdc78affe0c75eafd89,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/d1ded72d7a655e4c1e4cba502c54c9ddf526cf652557dbdc78affe0c75eafd89.pdf,RESCAND-e182d48c07fedd6898d2d044,ROOTCOMP-2f883deef7c431502f0aaeae|ROOTCOMP-b933434dde93695c9d0f777b,MECHEXP-0f1beaf2dfca160bd295c2e7|MECHEXP-35b3c5a5fe57cc705345bba6|MECHEXP-37f0a058a2c2694066e6f769|MECHEXP-52d0773e35537c62bb6e51a8|MECHEXP-6fc3f956ebcb777aed236227|MECHEXP-a286c4818cc7bcdca8320558|MECHEXP-d50fd64a8f371e597c60cf72|MECHEXP-ef9cbaf73fa96d4cc58c475b,
