extracted_text_id,retained_source_id,candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,source_review_download_status,download_status,local_retained_path,readiness_status,readiness_reason,content_type_hint,file_extension,file_size_bytes,file_sha256,page_count,html_text_readiness_hint,file_integrity_status,extraction_status,extraction_reason,extracted_text_path,extracted_text_sha256,extracted_text_size_bytes,extracted_char_count,extracted_non_whitespace_char_count,extracted_page_count,page_count_metadata,extraction_method,bounded_input_or_output_truncated,ocr_used,pdf_rendering_used,model_api_used,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes
TXT378-71ce29bbb8f06b76bca7,RS556-0f46bd04b90f52d28778,TS4L-7b4c3b43d3cd742092b4,lane_3,tier_c,verification_ready_low,https://www.waynesboro.va.us/Archive.aspx?AMID=36,"Waynesboro, VA — Budgets (Approved) archive listing for FY 2014 through FY 2024",Waynesboro,VA,South,non_safety_municipal_units,non_safety_municipal_units,,Fiscal year budgets within 2014-2024 window (specific FY period not selected here),2014-07-01,2024-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality_name_match,overlaps_2014_2024_window_expected,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-0f46bd04b90f52d28778.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,116575,b90965269aca6974f4d24135f58fcc5e894fadf0288bef728b9a446e3fa0647b,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-71ce29bbb8f06b76bca7.txt,89efd7034d6dfce0e1cdefe8325e905d4bbcab821419feecd456d298f73250e6,2142,2138,1781,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-b8169d7fea16437adca2,RS556-109810e3150ac0eed8bf,TS4L-9aa8014cb41f25417d7b,lane_3,tier_c,verification_ready_low,https://www.osc.ny.gov/local-government/audits/town/2015/03/20/town-milton-financial-records-and-reports-and-sales-tax-revenues-2014m-357,NY State Comptroller audit report: Town of Milton — Financial Records and Reports and Sales Tax Revenues (2014M-357),Milton,NY,Northeast,non_safety_municipal_units,non_safety_municipal_units,,2014 (audit reference label 2014M-357; report issued in 2015),2014-01-01,2014-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same_municipality_name_and_state_confirmed (Town of Milton, Saratoga County, New York)",overlaps_target_window (2014-2024),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-109810e3150ac0eed8bf.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,105215,624308247872550a6cca523d77adb9e0ee9cac7e1125f2bd513d38ce0ec91d13,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-b8169d7fea16437adca2.txt,bf17680ab38c75e1c0ad429e3b3b72d65c1e93a5622de7387bca721fb1913208,5704,5669,4818,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-2d43c053612019d30daa,RS556-3731b17595db7f1becc2,TS4L-b3d6cf0c9c181a08123f,lane_3,tier_c,verification_ready_low,https://www.westmemphisar.gov/Archive.aspx?AMID=44,Archive Center • Budget (includes “2024 Budget for City of West Memphis”),West Memphis,AR,South,non_safety_municipal_units,City workforce compensation budget line items (non-safety),,FY2024 (budget archive item),2024-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3731b17595db7f1becc2.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,89974,0329e71ecc0383823216b7ec71c6f987cbdab316c3410809782f952bb98bd328,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-2d43c053612019d30daa.txt,3b37a89593b69f5bb7a457756106459355a5aaab05f3e25dac28fb9e92cad28c,859,856,729,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-b84120cde74708b16057,RS556-460736a8765ee47a0d25,TS4L-75926d8df5afd8ad83b5,lane_3,tier_c,verification_ready_low,https://www.ueunion.org/ue-news/2014/north-haven-public-works-members-bargain-significant-pay-raises,"North Haven Public Works Members Bargain Significant Pay Raises (UE News, Feb 13, 2014)",North Haven,CT,Northeast,non_safety_municipal_units,Public Works (non-safety municipal employees; UE Local 222 Sub-local 58 referenced),UE Local 222 Sub-local 58 (Department of Public Works employees),"Four-year agreement (retroactive and effective pay increases described; article dated Feb 13, 2014)",2011-07-01,2015-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Direct same-city match (North Haven, CT explicitly referenced)",Partial overlap with 2014-2024 window (pay mechanism includes 2014-07-01 effective date),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-460736a8765ee47a0d25.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,41852,29fb9306a3fe4724670e66771b9953a0f2e504d8717c95cda44dd2c93edba95d,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-b84120cde74708b16057.txt,2a278395f4e67dc490c7c30beaac723ba8e06304e1093d042993077d8ab0a385,7141,7095,5912,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-7fd651908d2b0f7367a4,RS556-55f432e985f02dde0b8c,TS4L-8a5d115479f53ecfcb2d,lane_3,tier_c,verification_ready_low,https://documents.paristexas.gov/WebLink/DocView.aspx?dbid=0&id=1112620,"2017-038 - Adopting a budget for the ensuing fiscal period beginning October 1, 2017 and ending September 30, 2018 (City of Paris, TX)",Paris,TX,South,non_safety_municipal_units,City of Paris municipal employees (non-safety / general government workforce; compensation/pay-related budget ordinance),,2017-2018 fiscal period (ordinance adopting budget),2017-10-01,2018-09-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same municipality (Paris, TX)",overlaps target window (2014-2024),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-55f432e985f02dde0b8c.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,47143,b431dcf8321acc10d72ff663d3b6ef0c3719beaaa0a3ecc7e94800c63130cfd0,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-7fd651908d2b0f7367a4.txt,2d8c1db5d8d0c5b2920ce8efebbd07d0c00a7c85b14cf55fb23461f83f45de58,1114,1113,930,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-73a945284ae67db80290,RS556-57f95514fb7f44481804,TS4L-4ac0d8fdbce4e3e65495,lane_3,tier_c,verification_ready_low,https://southoldtownny.gov/380/Accounting-Personnel,"Accounting & Personnel | Southold, NY - Official Website (includes link to Town of Southold CSEA Agreement)",Southold,NY,Northeast,non_safety_municipal_units,Non-safety municipal employees (CSEA represented positions),CSEA (see linked “Town of Southold CSEA Agreement”),2014-2024 (access point to specific CBA documents/periods),,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_expected,within_2014_2024_unknown_specific_overlap,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-57f95514fb7f44481804.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,102841,196d03ee86e1c1f3ef9f1516ebb07b3faeb01230159259571373eeb15b824046,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-73a945284ae67db80290.txt,ccf32a9ae5caaeef35ea1a9a18cc555955b8217ddbf1d94962eed71ed9195b7e,2961,2957,2538,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-7af134ef6ae5a113fb88,RS556-5e49649bafb78faa3830,TS4L-8249a0b5c4f3b4181b5a,lane_3,tier_c,verification_ready_low,https://westcolumbiasc.civicweb.net/filepro/documents/17016/,City of West Columbia Document Center (Ordinances) — includes “ORDINANCE_Adopting FY 2019-2020 Budget”,West Columbia,SC,South,non_safety_municipal_units,non_safety_municipal_units,,FY 2019-2020 budget (ordinance; as listed in City of West Columbia document center),2019-07-01,2020-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same_city_match_expected (West Columbia, SC document center)",overlaps_expected_target_window_2014_2024,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-5e49649bafb78faa3830.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,389125,4c33f2683156a55d50d8e5cc1adbd00f076d49a4981e274316f8d84020f00d96,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-7af134ef6ae5a113fb88.txt,436de0a6bc801c7a9ef0b80c7122a4a065a19b52da8b11116b73a2bca4314742,9549,9544,8392,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-a656f03b561c8081eb0e,RS556-841760f18ae714a4627c,TS4L-4079c5b57955e90d5890,lane_3,tier_c,verification_ready_low,https://www.cityofeasley.com/subpages/annual-budget,City of Easley - Annual Budget (hosted index page),Easley,SC,South,non_safety_municipal_units,City employees (non-safety; via associated annual budget documents),,Annual budget documents (2014-2024 range; to be selected from page list),2014-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Easley, SC city page (same-city exact)",Designed to support locating documents within 2014-2024,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-841760f18ae714a4627c.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,121499,9ef5c84f9ca60dca9175cca01bbed692de05bd7670c721d8c99cbf31410399fa,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-a656f03b561c8081eb0e.txt,f1423b827e69fd4fc8c4d4ed5312da407f5e851373ebf9b9a34c35844823b433,3636,3616,3110,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-3ce2fdee1c221d6d11dc,RS556-874d9086c5649eb37d4a,TS4L-21bf91753fac25987d09,lane_3,tier_c,verification_ready_low,https://www.townofhopemills.com/293/Adopted-Budgets,"Adopted Budgets | Hope Mills, NC - Official Website",Hope Mills,NC,South,non_safety_municipal_units,non_safety_municipal_units,,2014-2024 (collection page pointing to multiple adopted budget PDFs),2014,2024,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same municipality (Hope Mills, NC)",overlapping (likely multiple fiscal years within 2014-2024),verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-874d9086c5649eb37d4a.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,106415,6e759c05e1d4f1180f3767cad00b951233a18011c18672b880584cc842a6d131,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-3ce2fdee1c221d6d11dc.txt,f5a7b53437e6d18939cc902ec433f779b8310f4ee4573d0a362386cf05e10e1a,1453,1452,1226,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-63fe652efe92a2afe94d,RS556-8af10c0b9c493977d255,TS4L-ee332e1a6db46c70e4b2,lane_3,tier_c,verification_ready_low,https://www.randolphnj.org/548/Labor-Agreements,"Labor Agreements | Randolph Township, NJ",Randolph,NJ,Northeast,non_safety_municipal_units,Municipal employees / clerical employees (RTEA-related; non-police and fire),RTEA (Randolph Township Employees Association) / non-police and fire collective negotiations summary links,2014-2024 window (landing page for agreements; includes 2024 RTEA and PERC non-police/fire summary items),2014-01-01,2024-12-31,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlaps_2014_2024_window,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-8af10c0b9c493977d255.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,148971,3b1198b7c2f13e6f64fa92b740e1f790230c8c6c434c64c5ebddc4f6285741c3,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-63fe652efe92a2afe94d.txt,75fa335a19ee5b7f4d1312c0905d0e5d7a70717637bbc8452660e5dfd0fbcd5f,3772,3771,3216,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-2b3f7916e9412ee74c5e,RS556-c05a1832f80245194f16,TS4L-b2210bd4fcc71f9b725c,lane_3,tier_c,verification_ready_low,https://www.clemsoncity.org/207/Annual-Operating-Budget,"Annual Operating Budget | Clemson, SC (City of Clemson)",Clemson,SC,South,non_safety_municipal_units,non_safety_municipal_units,,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality,unknown_overlap_with_2014_2024,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-c05a1832f80245194f16.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,101452,284d178a07a5a3385e187fd40bcf82caf9f1372272a75eb32411de391ed5e7fb,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-2b3f7916e9412ee74c5e.txt,964e5e8ed662a9d6c4c87dec03822fefe7cefef851f5d9ee3e44b43fa51e2ead,2392,2391,2038,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-eb452aa799b66e2a4b61,RS556-18ba642c6783b35bf143,TS4L-91a72083ac88561c13bb,lane_4,tier_c,verification_ready_low,https://www.hidalgocounty.us/1183/Salary-Schedule-Database,"Salary Schedule Database | Hidalgo County, TX - Official Website",Hidalgo,TX,South,safety_and_non_safety_compensation_units,Law enforcement (safety) and other county classifications (non-safety),,Salary schedules (multiple years/tables available; includes Law Enforcement Step and Grade Pay Plan),2014,2024,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,likely_same_city,overlaps_2014_to_2024,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-18ba642c6783b35bf143.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,102816,e26bafb85c11fbf67a9d47480a94fa70810bcfd6f640910a7aabc68736cf8477,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-eb452aa799b66e2a4b61.txt,cf16a6707f6044b021f90897f088df9c78396c237bd5c87ddc9d825bf7b7b6db,3039,3037,2631,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-974bf82b8b632b52e519,RS556-1c58bc750a01772a517c,TS4L-aa02d90716bb0a22f47c,lane_4,tier_c,verification_ready_low,https://hartselle.org/253/Join-Hartselle-PD,Join Hartselle PD (City of Hartselle) – includes “Current Pay Plan as of October 2025” plus wage increase rules and shift differentials,Hartselle,AL,South,safety_and_non_safety_compensation_units,Law enforcement (Police Officer / Police Department); includes incentives and shift differentials,,(page states) Current Pay Plan as of October 2025 (not a 2014-2024 dated series on-page),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same municipality (Hartselle, AL)","uncertain; page itself is dated as of Oct 2025, outside 2014-2024",verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-1c58bc750a01772a517c.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,101005,47c328bf0d9e2635e0c736669e29698925a5b21dba38b0d9653d9e2ca80901e9,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-974bf82b8b632b52e519.txt,b4b7a0a7edd2fdc4befe78b925310f7b1a617417a34b5a85d2802e6ac4af238f,15446,15358,12880,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-39e4e4cfad2cd0bc567e,RS556-29194719c93d93f4dec7,TS4L-2bad16f6bb01367619cb,lane_4,tier_c,verification_ready_low,https://www.cityofportlandtn.gov/bids.aspx?PRINT=YES&bidID=39,"Bid Postings • Portland, TN • Request for Proposals: Compensation Study for the City of Portland, Tennessee (deadline Feb 27, 2024)",Portland,TN,South,safety_and_non_safety_compensation_units,Citywide (safety and non-safety positions implied by city compensation study),,"2024 (RFP posted for a compensation study; solicitation deadline Feb 27, 2024)",2024-02-27,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_match,overlapping_with_2014_2024_window,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-29194719c93d93f4dec7.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,100448,13f9aed242b08e8558377fb1bf2290fb4ffbe1b50100422c8184e80d6d8a1155,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-39e4e4cfad2cd0bc567e.txt,b5482b7179766a702b2df91b8f74a558b6b6ec42de16d16773d8453e93845d36,1705,1699,1448,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-d2f2801c91922fe5df49,RS556-342d8a81008f9f54c99a,TS4L-8be4f2325351eea0fc30,lane_4,tier_c,verification_ready_low,https://www.goeldorado.com/city-document-search/,"City Document Search - El Dorado, Arkansas (Ordinances, Resolutions & Minutes)",El Dorado,AR,South,safety_and_non_safety_compensation_units,public safety (police/fire) + general city employees,,2014-2024 (searchable archive; exact document years need follow-up),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city,likely_overlap_unconfirmed,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-342d8a81008f9f54c99a.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,132071,85567174272a1fd94c91a03960754e8b0a095eba1c6575846902e6ead4868fdf,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-d2f2801c91922fe5df49.txt,69039c4199ccda80e2a6d8ed1138ffe80345e275e0014274ce67bfbe58448bca,2698,2683,2293,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-824de788e794d4ac4cb2,RS556-3fa77bbb2094f7f176f6,TS4L-2639965333dc4cc67f52,lane_4,tier_c,verification_ready_low,https://jacksonvilletx.org/bids.aspx?bidID=36,"Bid Postings • Compensation and Classification Study (Jacksonville, TX)",Jacksonville,TX,South,safety_and_non_safety_compensation_units,Police and Fire (public safety) / includes classification and compensation study scope,,2014-2024 target window (study solicitation; specific term not shown in lead snippet),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same_city (Jacksonville, TX)",unknown_from_lead,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3fa77bbb2094f7f176f6.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,137179,e30685dad8bfce4ece4231207f5ee692246059764aa218a84f8cf5c5f8cdb0eb,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-824de788e794d4ac4cb2.txt,dccd9f70df029ac15b97b8e80016445dcbfa1f999a0b2a2d7b9938580c33d642,2388,2384,1972,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
TXT378-77289732ea0177ea16f1,RS556-63a66fadb95d2c4dd509,TS4L-6861c8b82ebc237a332f,lane_4,tier_c,verification_ready_low,https://cityofmillbrook.org/council-agendas/,Council Agendas — Welcome Home to the City of Millbrook Alabama (web index; includes references to Personnel Policy resolutions),Millbrook,AL,South,safety_and_non_safety_compensation_units,city personnel (may include public safety-related personnel policy amendments),,index page containing agenda entries (includes an example: “RESOLUTION 26-38 Amending Resolution 14-01. Personnel Policy.”),2014,2026,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city,overlaps_2014_2024_window,verified_source_lead,retained_downloaded_source,downloaded_retained,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-63a66fadb95d2c4dd509.html,html_text_later,bounded_html_structure_has_usable_visible_text,text/html,.html,67495,4aae6bc85ccb7a90684073ab00df3f87a18cef735826ee433b87fecd1c0d22fe,,text_ready,integrity_pass,extracted_ok,local_machine_readable_text_extracted_with_closed_downstream_statuses,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/html/TXT378-77289732ea0177ea16f1.txt,311c7752adae48d13a37a1d0af375091f7b89542c6e059916b39db44e9ffd2fa,3419,3371,2846,,,local_html_visible_text_parser,false,false,false,false,not_rated,not_ingested,not_codified,not_causal_evidence,false,Text extraction is not evidence rating; extracted text is not causal or globally analysis-ready evidence.
