extracted_text_id,retained_source_id,extracted_text_path,extracted_text_sha256,extracted_text_size_bytes
TXT378-bdbdbb9768d99eaef524,RS556-9cc961eb84093b52f5c8,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-bdbdbb9768d99eaef524.txt,a312b55ae1220feeaa57a505e15d9e86d936db3e73f02185dca12b07e6be238d,91377
TXT378-f5124f3e4ad90fe23a65,RS556-9dd0c6138e1af1b2a201,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f5124f3e4ad90fe23a65.txt,807891d72b1fc4ce22659c96adc9771056327d1946b4fbd8205bc70a9dd48a6b,91144
TXT378-f7abecbf0820c94c6389,RS556-9e8a6fcebe7d12518f9f,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f7abecbf0820c94c6389.txt,8d4b5319263abf344300a97980acac81c59fcc6c4fad26173272758179fba98c,97378
TXT378-26d677c20704e39fff11,RS556-a61f93ef26952862ea1b,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-26d677c20704e39fff11.txt,f702c9c6cf26d1507521d029adf4977839ed1b6c5f769d83876fc49414563d1f,36759
TXT378-28945c8975f5eda244c2,RS556-a6a636a2003b755d1ac1,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-28945c8975f5eda244c2.txt,025ce8527d59628d17a4eb6197369ee3300c7aa1d7d878992564741f8f93c0c6,98675
TXT378-93bdf7efe020699e2971,RS556-a7c38bd407f2e9ca674a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-93bdf7efe020699e2971.txt,4c167facda12374cde27bff6d10ec502a731f246a048bdeb64a7a91f4bf5413d,7612
TXT378-f86d6bcb3ee0346b5c51,RS556-aa3680407a440f709f18,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f86d6bcb3ee0346b5c51.txt,0d608ebc15159a93cac37161058424bdfc67b9ac2104472e96b836539fa2a926,6549
TXT378-0fe1c80c19d58ffc6f7a,RS556-ac622a3e1b3312d0f776,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0fe1c80c19d58ffc6f7a.txt,103cbc85a6b998c52b61447ce08e756908e32d2680399e5c258b3ef049f21448,8760
TXT378-b5491b4ecafe59dbb692,RS556-af8329849b6fdb6b5b4f,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-b5491b4ecafe59dbb692.txt,da9cef41871dd6224f35fd4342ebfc702ba6089863ecb803afffede34913b547,13081
TXT378-ac84db04a1fca21adf05,RS556-b05bc560d6cf941234ab,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-ac84db04a1fca21adf05.txt,e5ffb75beba2729f605cb44f3e54f3ea0d0d84bc6eb1780604b830d1081975c4,108218
TXT378-9b0cd5defec39ee7cdb9,RS556-b3bd2c0dde60dd579cbe,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-9b0cd5defec39ee7cdb9.txt,c5d6fb55b5b375a4cca807cf06ff91972f0237f5fd476c788127ed1cdb384b37,3747
TXT378-41d6d5b6be5eba6434ca,RS556-b61a548b39f0eeb201d8,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-41d6d5b6be5eba6434ca.txt,b84afe2d9b93973b5a826306aa4aee51303bef06556108153a74d205a354dd05,34077
TXT378-efa1deab334ec28178c9,RS556-b792b9ab095c072cadf8,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-efa1deab334ec28178c9.txt,10a6bbe74f46a25817b54e5595b07cea319a5017b8013b2e6939de6fb7b78e4d,167741
TXT378-a4ab8168e4e4609aadb6,RS556-bd5289b10001b43b977c,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-a4ab8168e4e4609aadb6.txt,b5e1ce019814ae3659c289d0d09f4e9f0a37eee1d600686759aa32f3d9c0c7d4,37641
TXT378-53a80254f701db71f9c2,RS556-bdd9de11180bb6622249,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-53a80254f701db71f9c2.txt,a973bb7d037b828fa1054a1cdaf2a5ac7671f3a6c5bad25bf954ebaca5ca02fa,56464
TXT378-e3aeeb654e03e5c1de62,RS556-becc6d6c73251b3f3017,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e3aeeb654e03e5c1de62.txt,6baaacfcc60fe46b6dcd672b7baaebb286a2bda0af3dc5ebca4889f4949cd6bd,39546
TXT378-4c7a674f19f46761fc82,RS556-c5644699bb618e6ff796,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4c7a674f19f46761fc82.txt,c3f8167ae786c8e88e353be1782ccdaf50599b649ee3c77f1a996137a31d1ff1,78562
TXT378-d6d5539e3c3f9c1ff9cb,RS556-c7c4fe318202cc06613f,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-d6d5539e3c3f9c1ff9cb.txt,3551ba15e500d609040dceb2bbbe94dc33b5b1482088fa2b15fef003bc81da89,27000
TXT378-f72ecaa6b965694478af,RS556-c7f2ade4963500a70cf7,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f72ecaa6b965694478af.txt,af1fa2301c86c23e0c5600494b5ba9222e05f703e2fcf4c5d48903cc16a6edd2,23219
TXT378-6754a1d67c8cefbe3b1c,RS556-c8965120ab708c1ca6d5,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6754a1d67c8cefbe3b1c.txt,adc20da4768a47d9a075cd79c41ac54ad18ff6d4900a58fd325cd5f7540410df,52733
TXT378-be6244c31d46f344bd9d,RS556-c9315853bac3955bc375,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-be6244c31d46f344bd9d.txt,f1186993f757243d7a0d53429313a9402e5220ddbe30f37e2fb6764a49578733,8935
TXT378-cf8f183a02b959efe040,RS556-c9e5d3b54571b21eb958,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cf8f183a02b959efe040.txt,34afb5f7167d3c76a90a71dda03852c019a83203cd9eb9bc5258eb65892e0ba7,17496
TXT378-6a856c2cf1a37ababaac,RS556-d156e1bca4cf4c1cb5fd,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6a856c2cf1a37ababaac.txt,bd98a5be880b517324afa6f1ea3d0b049b948245e4754d7c07f8df2df434e1c8,12776
TXT378-3a06fef6ef0c60c8dd31,RS556-d30ee037ff9862be23a2,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-3a06fef6ef0c60c8dd31.txt,b86c973cbd5441152b2d8dc298b9f595623b091af7fde639767151bad8ca3d89,21852
TXT378-fba70f10b2ede06b075a,RS556-de421d57d2dbd15b7e80,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-fba70f10b2ede06b075a.txt,8051a0538db9ddc1da7b63f8dafa111e8dcdd747ede80de87a17170ad4ca424b,289964
TXT378-3495ac1ac7a4c3126035,RS556-de8f26dea46d631bb65a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-3495ac1ac7a4c3126035.txt,dd2bc0a9d1812a94e461c89aacededde9aceb72aed20c157f17c6857b2c5fbb9,2206
TXT378-2c5bd3be6bdb46ba70f7,RS556-df3503729ebf7214f7a1,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-2c5bd3be6bdb46ba70f7.txt,8fb024721bb504b05d18af645c80c600570ce7a3b1e906ae467ac2cc1b9aa0d6,168620
TXT378-a70ac603ff594a168f0d,RS556-df400bd5b6d10bf360a3,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-a70ac603ff594a168f0d.txt,f6f0374959f0e79107b08a6a47e667d6e67e6130a181485279f0c3e4f2baebb1,196651
TXT378-cc0317c6dc7fd8d333e3,RS556-e54e9d71e0f68171f7e2,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cc0317c6dc7fd8d333e3.txt,e359603e9c7b4ba2267a26731e41158242dbc52b493e75aefffd9d503918172d,3030
TXT378-06662ef2e427bacdf803,RS556-ec9b4dad516aab8a0c5c,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-06662ef2e427bacdf803.txt,b9748fd7584813f9f448d15ba8e0eb71a4c2b63d399e641b5952efcf12b46471,89247
TXT378-01acf9b5cffc0e24d921,RS556-eef3acc71627290c3a9f,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-01acf9b5cffc0e24d921.txt,d29b53f80a0420643d3db6a427379a798a974cb96219569c27a1d038abdd76ad,135659
TXT378-34a45fd0f370bbaf0bb7,RS556-fa43b6eb09e3d9e53af7,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-34a45fd0f370bbaf0bb7.txt,e4347f7d44b25ba79574f7481a9fdd62bfea44424f6f992b9402210fab27cbac,242846
TXT378-0070dd1e115222d890f0,RS556-014adcd7a77f4f146a19,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0070dd1e115222d890f0.txt,6af5fa6a5d486acd048f41f72a72522f400d59179efe3ab6f4aedd32e201db7d,32917
TXT378-eb59a482e29a51ce8a15,RS556-0512d4577d0b6a5f2d28,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-eb59a482e29a51ce8a15.txt,d9fc28b8424aaaae2d618df8a73bf3f54bda23a7b1e47295960dd97229ca01e5,92372
TXT378-6ea7cfd9ac934635249c,RS556-05301c1c949b10f7c0ed,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6ea7cfd9ac934635249c.txt,16a275dadbe68d26578477d115db3a997f5c4faa01207bf788ec2bad2c9440d7,41556
TXT378-0743fd44113b73f6ebf3,RS556-07793198556a4ed21224,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-0743fd44113b73f6ebf3.txt,71d5d8734b650a1c678368da3c41d6b7ba605ec3ab5ebf60b50f19e20592a29c,7096
TXT378-f5c52eb2b2a57b0dcc37,RS556-09c201aef3f8146d43a5,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f5c52eb2b2a57b0dcc37.txt,d2070a074f489e7a1e884f2a305bb6ad29dde6ae57d5be31950282b140189ef7,259494
TXT378-f46410730abc2203ad1a,RS556-0d7b33cfe4db50db8374,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f46410730abc2203ad1a.txt,4b4ef79856512c6c77e9072b7aa07238e5c8dcbfc20f42456bcc911de636afc4,274795
TXT378-31a005eb0aa446f40e4b,RS556-0e824d58cbca674d563d,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-31a005eb0aa446f40e4b.txt,0ed071bd0dd3bd11727fe0124289272e6640d7e3d43469d1a3717647c943a740,42623
TXT378-86ffa394be6c2a4688fe,RS556-0ef1be83158519b83df8,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-86ffa394be6c2a4688fe.txt,87c5034f40c0c099f75566b9281447345da7e512fb09fce5b814db02aa5797c3,115659
TXT378-1b21910b9203d63f7969,RS556-104793c806c260fb023f,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-1b21910b9203d63f7969.txt,d878919478108875e9b63a2f07a494fab912d51def24ee559c9106ff711d3592,103231
TXT378-161d0b8130a1bf5025e1,RS556-137489d58d1d0359a091,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-161d0b8130a1bf5025e1.txt,221b6d8bcee2daeed4a5841d4b3e7da285acdbc1f9d6b8310e1fb7759dbb4d22,252113
TXT378-56fcd37a3d776c47edcc,RS556-1f671baaa3df9f6dc9ac,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-56fcd37a3d776c47edcc.txt,c10b0627982f9af0ad4f1ad9fd6bec4d79ad1bf9c5c7a41801884f4a9b837aa4,37331
TXT378-bc57b4ff5dbdd969f8a7,RS556-22af5eecd9cf966f8deb,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-bc57b4ff5dbdd969f8a7.txt,e71f7a3bdfe5489eda60c84fed5a04798988c18d1d1b65fea7da0095c2c48cd0,13192
TXT378-aa5b037a15e48c021ce7,RS556-2971f00fc8f454b2e9d5,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-aa5b037a15e48c021ce7.txt,01ebdfa078b5bd51d9f9d7a9c20f6fc35a1bc8b5111b2ba1637d01cb6282d2fc,202434
TXT378-20fda811bdd3e0072cf2,RS556-2db7b84cecc047c6b149,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-20fda811bdd3e0072cf2.txt,042cb66614d66e74643f4c29b4e642533ecb7b0d933006c1c4670ac7e4b5a3d4,313685
TXT378-31fa13139e53776e0402,RS556-2fd85ac957e5a1eddd0a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-31fa13139e53776e0402.txt,6a581c5240e59a9958a4e76eb75782837d1f5fc4aa76137e2a0b6d18a4a95902,33335
TXT378-ef5cb7b947a08d2659f2,RS556-3088f1942d24825e2768,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-ef5cb7b947a08d2659f2.txt,ef616e1e4fa2134ae726490f7b60e2371b4a9e361bb264f805f39301b77514dd,7722
TXT378-af8d9a40fc76ad54258c,RS556-3433fe38fb8d06f65057,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-af8d9a40fc76ad54258c.txt,941bfded0ddfd762027cddb38732e3fd74c49f433e0d4b8512bd3aa33356f9a2,142801
TXT378-76d7a341791a5531eceb,RS556-3564ad4e70b138c79e9e,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-76d7a341791a5531eceb.txt,a5c033ba4ffb68298d1b4008f660f1fbce0e4fcf48c5afe42f568faf2a9fdfeb,6572
TXT378-f5559425f35f8a401a52,RS556-37ec5cc84d5860bc88da,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f5559425f35f8a401a52.txt,3c32afd0b0110aa704d8c4d9e1092df3fe978a5046c901941e75e78683f30d5e,256573
TXT378-620f64dbc55236cd2d11,RS556-39cbece61d06224bb0c7,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-620f64dbc55236cd2d11.txt,c789438bd255f678d620641dde9c7e428b2fcebc623a91efe138c859be2426ea,257949
TXT378-d45934670b68ba9ef8fe,RS556-3ef090669f26cefaf707,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-d45934670b68ba9ef8fe.txt,d5ac1ff871915e08e38001b35995cb1d23690ee08b853f5ebd9c4f0dc0cf5b15,59992
TXT378-525f36c01fd620304568,RS556-41c7cd82923e1db70836,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-525f36c01fd620304568.txt,f561c021479c038c90773b83df91b7a60e06a53e50007d06704479606653c3f6,2060
TXT378-694bdffea0087681e37f,RS556-4244546da4331b4eb82a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-694bdffea0087681e37f.txt,2e803239270583b40862e706285eb9f7ee8021514409ff2a384996b7b4b269ec,16860
TXT378-338874fdb07521bbc56a,RS556-48c3f37610925d7e6063,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-338874fdb07521bbc56a.txt,642f833b22fdce93ab90452110e2f33ad245c6988dd4f04d1df920184e95ff72,1974
TXT378-7f8fb969c8971ead18dc,RS556-4eaa26265f0c1bf99f2c,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-7f8fb969c8971ead18dc.txt,c7db6631a677641623a6ec56a1f3e933e0a2119c8fd3d762cc46044ed5b15d75,317989
TXT378-e90c054b61ca5eeaf8d4,RS556-52c4f097c05997889887,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-e90c054b61ca5eeaf8d4.txt,9a2bd4e924c1254a6848f097e248798bcf1e82143729d859909bab1aa62be0cc,450092
TXT378-434386e806eda6d6f18a,RS556-54418227a6c9129900e5,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-434386e806eda6d6f18a.txt,1f32e8d5159d764000e188e593c4e5f1e6bbb0912b783a8bad0abbbe7a086165,140622
TXT378-cc373cae6022e8d1a833,RS556-596673a0d5fe6073b0e6,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-cc373cae6022e8d1a833.txt,9023534d7bd5db9bcb9212c87da45c4893c6c716a2bb889e1371d6caf9652498,43946
TXT378-f42070d954d43bdcdbc8,RS556-666eacb8c8e13180510a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-f42070d954d43bdcdbc8.txt,a40cf572bbe8434e8861583757375b9ee987bfbbda421ef2e1c32c1084ced689,162390
TXT378-985d8ae70f6de102eb6f,RS556-69a5e489b669c2a29ce5,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-985d8ae70f6de102eb6f.txt,58bc485e1d056675d96f32ae732aa231c97f32ea64f7ee777a4da4395c829056,6962
TXT378-6bf70ea3ede3f192aeef,RS556-6b63192148dcf6db983d,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-6bf70ea3ede3f192aeef.txt,34915480ba587665d52ec971d663974c78113b22e8d05bff030d3f35274ca103,24952
TXT378-4c9074fba19ff968b2dd,RS556-6ea0c4d1fe8307e5856e,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4c9074fba19ff968b2dd.txt,da2e1532139f3149c9dca45a847da8488b29d31e4d24b3e7f7bd875879eaac8d,33020
TXT378-44eb56cc970a0c45ba4a,RS556-7127246e72784877cf90,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-44eb56cc970a0c45ba4a.txt,c9480cde24addab85b134fda4853ec00739b8a10e2e740620e2d1daebf9a56e4,130393
TXT378-4889c703397a59005ad4,RS556-74cc557abc483a2dc5df,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-4889c703397a59005ad4.txt,a3b37c0d3189b24a2c0aea4437f189ef2800c2a39732c46fb435fb50b3aa0723,15817
TXT378-82109155a00f59aa3fce,RS556-7996e9ab78499d0644ca,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-82109155a00f59aa3fce.txt,03e46c87b19b369ea07d9b002bb52a0e335880e0126d2c74ec9189c177a7e912,87476
TXT378-8971f9335e55934ead3f,RS556-7c27176b3d07ef63d812,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-8971f9335e55934ead3f.txt,efe20416d675b0f339f20f370b359ac91d1990cdde0cbfc1acd1ec70f4bcfc0c,195586
TXT378-1651afc6e7dbc51aa3d6,RS556-80f85b5a84da84871516,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-1651afc6e7dbc51aa3d6.txt,0dc3544441de2e6fa84a7b1528eb790ec1041328b379540dda7d2f60674af05f,211751
TXT378-a283a22db19b1955b0b5,RS556-8427e3e3b6b9fb6e9ae3,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-a283a22db19b1955b0b5.txt,8147cab24608cae8c20c17a66a6451347da5a297aa6eeb1e84906149f7986211,1435
TXT378-101444986b47d7573594,RS556-8d2a8266788117f1003a,docs/analysis/compensation_extraction/DASHBOARD-DECLUTTER-MAP-CORRECTION-AND-TIER-C-TEXT-SPAN-EXTRACTION-378-2026-07-27/extracted_text/pdf/TXT378-101444986b47d7573594.txt,fb79b207e037d80c43ca811f99cea6e2f6082ede8e56b67ca320b1b51b3dfe64,316317
