missingness_id,municipality,state,compensation_cycle_or_year,side,role_unit,current_claim_family,current_evidence_status,missing_external_variable,why_variable_matters,expected_claim_upgrade,search_priority,search_family,expected_public_availability,likely_source_family,target_query_hints,existing_source_linkage_fields,external_search_executed
EXTMISS-fd22e991d40aefec36ed15cb,Marion,OH,2017,fire,fire,non_base_compensation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2017 fire pension contributions,municipality|state|cycle|side|role,false
EXTMISS-7b59aa7c673f3ba11a6aab40,Marion,OH,2017,fire,fire,non_base_compensation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2017 fire authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-86d58e7425ef31df48a85092,Marion,OH,2017,fire,fire,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2017 fire actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-b60fe2ce2cf35a1a049731d1,Marion,OH,2017,fire,fire,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2017 fire authorized positions,municipality|state|cycle|side|role,false
EXTMISS-7b7a3500d0048de49aab95b9,Marion,OH,2017,fire,fire,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2017 fire applicant counts,municipality|state|cycle|side|role,false
EXTMISS-c7b05176e093c62d9b6a2cca,Marion,OH,2017,fire,fire,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2017 fire employee tenure,municipality|state|cycle|side|role,false
EXTMISS-7bdc3d4bdf8866f67016d3dc,Marion,OH,2017,fire,fire,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2017 fire payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-fd22e991d40aefec36ed15cb,Marion,OH,2017,fire,fire,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2017 fire pension contributions,municipality|state|cycle|side|role,false
EXTMISS-7b59aa7c673f3ba11a6aab40,Marion,OH,2017,fire,fire,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2017 fire authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-2fea42a4cc8863f0b4b12f9a,Marion,OH,2018,fire,fire,non_base_compensation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-92028caad4291699a12d8b05,Marion,OH,2018,fire,fire,non_base_compensation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire authorized positions,municipality|state|cycle|side|role,false
EXTMISS-167fc3343fdfa9a743dc8fab,Marion,OH,2018,fire,fire,non_base_compensation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire applicant counts,municipality|state|cycle|side|role,false
EXTMISS-ce24d8b1f3bd46af9f9bd3e0,Marion,OH,2018,fire,fire,non_base_compensation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire employee tenure,municipality|state|cycle|side|role,false
EXTMISS-3fade0004e614f98b2580f0e,Marion,OH,2018,fire,fire,non_base_compensation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-94520879c9bb1b7becfd0e62,Marion,OH,2018,fire,fire,non_base_compensation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire pension contributions,municipality|state|cycle|side|role,false
EXTMISS-60fe6c97644bc679b8404245,Marion,OH,2018,fire,fire,non_base_compensation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-2fea42a4cc8863f0b4b12f9a,Marion,OH,2018,fire,fire,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-92028caad4291699a12d8b05,Marion,OH,2018,fire,fire,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire authorized positions,municipality|state|cycle|side|role,false
EXTMISS-167fc3343fdfa9a743dc8fab,Marion,OH,2018,fire,fire,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire applicant counts,municipality|state|cycle|side|role,false
EXTMISS-ce24d8b1f3bd46af9f9bd3e0,Marion,OH,2018,fire,fire,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire employee tenure,municipality|state|cycle|side|role,false
EXTMISS-3fade0004e614f98b2580f0e,Marion,OH,2018,fire,fire,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-94520879c9bb1b7becfd0e62,Marion,OH,2018,fire,fire,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire pension contributions,municipality|state|cycle|side|role,false
EXTMISS-60fe6c97644bc679b8404245,Marion,OH,2018,fire,fire,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2018 fire authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-1bf3de60b8228d0eeee25825,Marion,OH,2019,fire,fire,across_the_board_raise,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-d9a6137188c57111c2d1fe46,Marion,OH,2019,fire,fire,across_the_board_raise,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire authorized positions,municipality|state|cycle|side|role,false
EXTMISS-fa1b7f8eb0f9d3b64fda2e6a,Marion,OH,2019,fire,fire,across_the_board_raise,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire applicant counts,municipality|state|cycle|side|role,false
EXTMISS-cbf815d967fb846b2498ce37,Marion,OH,2019,fire,fire,across_the_board_raise,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire employee tenure,municipality|state|cycle|side|role,false
EXTMISS-ae4d86ddf884f0ebdf94d6ce,Marion,OH,2019,fire,fire,across_the_board_raise,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-d7415267611e0f85f3d37108,Marion,OH,2019,fire,fire,across_the_board_raise,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire pension contributions,municipality|state|cycle|side|role,false
EXTMISS-be6683f566677d207231420b,Marion,OH,2019,fire,fire,across_the_board_raise,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-1bf3de60b8228d0eeee25825,Marion,OH,2019,fire,fire,non_base_compensation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-d9a6137188c57111c2d1fe46,Marion,OH,2019,fire,fire,non_base_compensation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire authorized positions,municipality|state|cycle|side|role,false
EXTMISS-fa1b7f8eb0f9d3b64fda2e6a,Marion,OH,2019,fire,fire,non_base_compensation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire applicant counts,municipality|state|cycle|side|role,false
EXTMISS-cbf815d967fb846b2498ce37,Marion,OH,2019,fire,fire,non_base_compensation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire employee tenure,municipality|state|cycle|side|role,false
EXTMISS-ae4d86ddf884f0ebdf94d6ce,Marion,OH,2019,fire,fire,non_base_compensation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-d7415267611e0f85f3d37108,Marion,OH,2019,fire,fire,non_base_compensation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire pension contributions,municipality|state|cycle|side|role,false
EXTMISS-be6683f566677d207231420b,Marion,OH,2019,fire,fire,non_base_compensation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-1bf3de60b8228d0eeee25825,Marion,OH,2019,fire,fire,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-d9a6137188c57111c2d1fe46,Marion,OH,2019,fire,fire,retroactivity_implementation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire authorized positions,municipality|state|cycle|side|role,false
EXTMISS-fa1b7f8eb0f9d3b64fda2e6a,Marion,OH,2019,fire,fire,retroactivity_implementation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire applicant counts,municipality|state|cycle|side|role,false
EXTMISS-cbf815d967fb846b2498ce37,Marion,OH,2019,fire,fire,retroactivity_implementation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire employee tenure,municipality|state|cycle|side|role,false
EXTMISS-ae4d86ddf884f0ebdf94d6ce,Marion,OH,2019,fire,fire,retroactivity_implementation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-d7415267611e0f85f3d37108,Marion,OH,2019,fire,fire,retroactivity_implementation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire pension contributions,municipality|state|cycle|side|role,false
EXTMISS-be6683f566677d207231420b,Marion,OH,2019,fire,fire,retroactivity_implementation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2019 fire authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-f6d6f66e969c421f45341554,Marion,OH,2020,fire,fire,classification_civil_service,formally_adopted,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 fire actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-f884b6a751f1d2c4120c3808,Marion,OH,2020,fire,fire,classification_civil_service,formally_adopted,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 fire authorized positions,municipality|state|cycle|side|role,false
EXTMISS-a4412667047adb2e90e6f0e3,Marion,OH,2020,fire,fire,classification_civil_service,formally_adopted,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 fire applicant counts,municipality|state|cycle|side|role,false
EXTMISS-8f4072b35a4521264adb88c8,Marion,OH,2020,fire,fire,classification_civil_service,formally_adopted,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 fire employee tenure,municipality|state|cycle|side|role,false
EXTMISS-e53b853c340955dadfd87fc0,Marion,OH,2020,fire,fire,classification_civil_service,formally_adopted,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 fire payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-40e24d2536a7b9627c55e858,Marion,OH,2020,fire,fire,classification_civil_service,formally_adopted,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 fire pension contributions,municipality|state|cycle|side|role,false
EXTMISS-47619dc5617acdb6fdcd401b,Marion,OH,2020,fire,fire,classification_civil_service,formally_adopted,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 fire authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-f764f99add08d5f55f6375a1,Marion,OH,2020,police,police,non_base_compensation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 police actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-fee2e24bce292b1128f633d0,Marion,OH,2020,police,police,non_base_compensation,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 police authorized positions,municipality|state|cycle|side|role,false
EXTMISS-beef0b4633bac244cb90072c,Marion,OH,2020,police,police,non_base_compensation,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 police applicant counts,municipality|state|cycle|side|role,false
EXTMISS-eb003273fc3b12df7193d7ee,Marion,OH,2020,police,police,non_base_compensation,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 police employee tenure,municipality|state|cycle|side|role,false
EXTMISS-76ebbf069c38f80472525424,Marion,OH,2020,police,police,non_base_compensation,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 police payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-727d742374b804d8f59db199,Marion,OH,2020,police,police,non_base_compensation,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 police pension contributions,municipality|state|cycle|side|role,false
EXTMISS-e5bb0c02af7f3411fe71abd9,Marion,OH,2020,police,police,non_base_compensation,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 police authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-769f77f0d5ddc88070a60d9c,Marion,OH,2020,unclear,unclear,budget_pay_plan,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 unclear actual wages paid,municipality|state|cycle|side|role,false
EXTMISS-bc52c7d6f2354ccc822c649b,Marion,OH,2020,unclear,unclear,budget_pay_plan,implemented,"authorized positions, filled positions, vacancy rate, layoffs, attrition",tests vacancy and staffing-reduction mechanisms with denominators,tests vacancy and staffing-reduction mechanisms with denominators,Tier 1,staffing_and_headcount,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 unclear authorized positions,municipality|state|cycle|side|role,false
EXTMISS-81777bfcd47975b41e20fa66,Marion,OH,2020,unclear,unclear,budget_pay_plan,implemented,"applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies",tests recruitment and retention pressure with comparable administrative outcomes,tests recruitment and retention pressure with comparable administrative outcomes,Tier 1,recruitment_and_retention,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 unclear applicant counts,municipality|state|cycle|side|role,false
EXTMISS-c166558bc98548cd2d38602d,Marion,OH,2020,unclear,unclear,budget_pay_plan,implemented,"employee tenure, step placement, rank progression, promotion timing, incumbent and new-hire tier",distinguishes contractual progression from compositional or tenure differences,distinguishes contractual progression from compositional or tenure differences,Tier 2,tenure_and_progression,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 unclear employee tenure,municipality|state|cycle|side|role,false
EXTMISS-41ae47c3f9adef96d5e99ead,Marion,OH,2020,unclear,unclear,budget_pay_plan,implemented,"payroll-effective date, ordinance adoption, budget appropriation, contract ratification, payment confirmation",confirms whether negotiated or adopted terms became operative and paid,confirms whether negotiated or adopted terms became operative and paid,Tier 1,implementation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 unclear payroll-effective date,municipality|state|cycle|side|role,false
EXTMISS-7c9d28a4652612847e86ad0d,Marion,OH,2020,unclear,unclear,budget_pay_plan,implemented,"pension contributions, health-cost shares, leave, premium eligibility and take-up, minimum-staffing overtime effects",separates wages from benefits and measures recurring total-compensation effects,separates wages from benefits and measures recurring total-compensation effects,Tier 2,benefits_and_total_compensation,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 unclear pension contributions,municipality|state|cycle|side|role,false
EXTMISS-95d75615456f9078ff775465,Marion,OH,2020,unclear,unclear,budget_pay_plan,implemented,"authoritative coordinates, urbanicity, population, fiscal capacity, labor-law regime",enables hex-density placement and contextual interpretation,enables hex-density placement and contextual interpretation,Tier 2,urbanicity_and_context,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2020 unclear authoritative coordinates,municipality|state|cycle|side|role,false
EXTMISS-da819b93f19b4ad0b0dedddf,Marion,OH,2021,fire,fire,retroactivity_implementation,implemented,"actual wages paid, total earnings, overtime, premiums, retroactive payments",upgrades implementation from documented term to paid outcome,upgrades implementation from documented term to paid outcome,Tier 1,payroll_and_earnings,moderate,"municipal payroll/open data, adopted budget, HR report, Census/USDA",Marion OH 2021 fire actual wages paid,municipality|state|cycle|side|role,false
