implementation_event_id,municipality,state,region,latitude,longitude,compensation_cycle_id,period_start,period_end,mechanism_class,mechanism_subtype,side,beneficiary_unit,implementation_status,pressure_direction,recurring_or_one_time,compensation_type,pay_basis,source_count,evidence_span_count,corroborating_source_count,strongest_evidence_excerpt,human_readable_citation,implementation_confidence,claim_use_status,urbanicity_status,technical_lineage
IMPEVT-3aa3edd69dcde7e71b1ce91e,Brookfield,OH,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,fire,fire,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"EFFECTIVE JANUARY 1, 2024, THE RATE OF BASE PAY IS AS FOLLOWS:","Brookfield, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-40f0cffb58eb0c2aedc62062""]"
IMPEVT-2e9cbe0ea412436dc0e7f223,Brookfield,OH,Midwest,,,2025,2025,2025,across_the_board_raise,across_the_board_raise,fire,fire,implemented,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0,"EFFECTIVE JANUARY 1, 2025 THE RATE OF BASE PAY IS AS FOLLOWS: Firefighter I Paramedic $20.02/hr.","Brookfield, Ohio, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-2bf0d4d476bd83026ff87907""]"
IMPEVT-d2e1f001d687564c8d3951bc,Brookfield,OH,Midwest,,,2025,2025,2025,non_base_compensation,uniform_or_equipment_allowance,police,police,implemented,unclear,recurring_non_base,uniform_or_equipment_allowance,annual_salary,1,1,0,Section 2: All non-probationary employees shall receive an annual uniform allowance,"Brookfield, Ohio, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-a04550be1129d5baf0ec6c6c""]"
IMPEVT-b997b52cab17755fab2bd06a,Brookfield,OH,Midwest,,,2025,2025,2025,step_schedule_seniority,step_progression,police,police,implemented,unclear,scheduled_step,step_progression,annual_salary,1,2,0,"attained the rank of corporal, shall receive an annual $2,350.00 (two thousand three","Brookfield, Ohio, Wage Schedule, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-8a8d3af7c74a60451a6c2d6d"",""WCM-ec840018aa1d5b397004e6a5""]"
IMPEVT-6a77970423d253a85277b66a,Brookfield,OH,Midwest,,,2026,2026,2026,retroactivity_implementation,base_wage,police,police,implemented,unclear,recurring_base,base_wage,annual_salary,1,1,0,"Section 2: The following salary schedule shall become effective January 1, 2026.","Brookfield, Ohio, Wage Schedule, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-1f128e64acf64234f5d60e3b""]"
IMPEVT-6c8d56e362a1dfb61a28bcad,Brunswick Hills,OH,Midwest,,,2023,2023,2023,market_recruitment_retention,mechanism_only,unclear,unclear,implemented,upward,not_applicable,mechanism_only,hourly,1,1,0,Effective upon signing of Agreement in 2023 market adjustment of ($0.70 per hour),"Brunswick Hills, Ohio, Collective Bargaining Agreement, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-e37a6098e300e695f44de33f""]"
IMPEVT-f01f91f257a53ac995444cfb,Brunswick Hills,OH,Midwest,,,2024,2024,2024,across_the_board_raise,across_the_board_raise,police,police,implemented,upward,percentage_adjustment,across_the_board_raise,hourly,1,1,0,39 Newly promoted sergeants will receive rate of pay $2.00/hour above top patrol officer and increase,"Brunswick Hills, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-9cb7f026d0b374076cef8109""]"
IMPEVT-9e8ddf471b561c069f234a5e,Brunswick Hills,OH,Midwest,,,2024,2024,2024,non_base_compensation,longevity,police,police,implemented,unclear,recurring_non_base,longevity,unknown,1,2,0,36 Agreement each full-time employee shall receive effective longevity pay commencing upon,"Brunswick Hills, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-01ee41dc6528d0f75b8f8f0c"",""WCM-46904f85e74af157e179c084""]"
IMPEVT-11d93111220d26c40b72919f,Brunswick Hills,OH,Midwest,,,2024,2024,2024,non_base_compensation,longevity,unclear,unclear,implemented,unclear,recurring_non_base,longevity,unknown,1,2,0,time employee shall receive longevity pay commencing upon completion of five years of,"Brunswick Hills, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-6ae262d3bdccab0288a3602c"",""WCM-9b06cb6340888c9c63e6bf87""]"
IMPEVT-d79418e84fcf80901c988838,Brunswick Hills,OH,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"Effective January 1, 2024 through December 31, 2026","Brunswick Hills, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-46ad31520bbd923d584c92d0"",""WCM-4d7a35eeb6f233bef4a739a7"",""WCM-8364bfa0d43b4b993f8ab043""]"
IMPEVT-cf6512855343da1e0a9a3ead,Bucyrus,OH,Midwest,,,2022,2022,2022,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,13 effective January 1 of the following year.,"Bucyrus, Ohio, Wage Schedule, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-dbfc5ad84c927ff1e9127f83""]"
IMPEVT-e0917ff83989ca07aba0266a,Bucyrus,OH,Midwest,,,2023,2023,2023,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"Effective January 1, 2023, employees shall receive a one-dollar","Bucyrus, Ohio, Wage Schedule, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-4b38984081525f6aca701022""]"
IMPEVT-88245e6e54d1b826c3542dfd,Butler,OH,Midwest,,,2017,2017,2017,step_schedule_seniority,lump_sum,police,police,implemented,upward,one_time_lump_sum,lump_sum,annual_salary,1,1,0,"Employees promoted to the rank of Sergeant prior to November I1, 2017 will receive an annual lump sum payment of$750.00.","Butler, Ohio, Collective Bargaining Agreement, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-e77542ff1526da2dec681219""]"
IMPEVT-4e2b50f186b1bd988d44abf8,Butler,OH,Midwest,,,2018,2018,2018,non_base_compensation,lump_sum,unclear,unclear,implemented,upward,one_time_lump_sum,lump_sum,annual_salary,1,1,0,"January 1, 2018, will receive a grandfathered annual lump sum payment of $500.","Butler, Ohio, Collective Bargaining Agreement, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-181fb8fc454654072003ffbd""]"
IMPEVT-a9039248ad46dc34897171d8,Butler,OH,Midwest,,,2018,2018,2018,retroactivity_implementation,lump_sum,unclear,unclear,implemented,upward,one_time_lump_sum,lump_sum,annual_salary,1,1,0,"Employees with 15 years of service or more, effective January 1, 2018, will receive a grandfathered annual lump sum payment of $500.","Butler, Ohio, Collective Bargaining Agreement, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-5787218441c632f49431c430""]"
IMPEVT-65f7a733b3558112b3cf34ab,Butler,OH,Midwest,,,2020,2020,2020,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,annual_salary,1,2,0,Employees shall receive an annual education incentive based upon the following degrees,"Butler, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-777df3052dec11ee1d8635b6"",""WCM-d0142be375ab54041ce9bfe0""]"
IMPEVT-756c72c23667ab9fc35ae937,Butler,OH,Midwest,,,2023,2023,2023,non_base_compensation,uniform_or_equipment_allowance,police,police,implemented,unclear,recurring_non_base,uniform_or_equipment_allowance,allowance,1,2,0,"will receive a clothing allowance, not to exceed one thousand dollars ($1,000)","Butler, Ohio, Collective Bargaining Agreement, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-919ec6f402dd1b3534646197"",""WCM-f9b0c5fda8310489c59906c3""]"
IMPEVT-1ff7aa0c6b89338591cf106b,Butler,OH,Midwest,,,undated-source-BRMGRS-20260802-5feb5a1c80793ddbf12b1d6d,,,non_base_compensation,other,fire,fire,implemented,unclear,unclear_duration,other,unknown,1,1,0,"EFFECTIVE January 1, 2013","Butler, Ohio, Collective Bargaining Agreement, period not explicit.",high,implementation_event_ready,missing_not_validated,"[""WCM-7e6b304e51dc6f0f69f8d984""]"
IMPEVT-4fc67e247437f24399f3cce8,Canfield,OH,Midwest,,,2022,2022,2022,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"are excluded from the bargaining unit effective January 1, 2022.","Canfield, Ohio, Collective Bargaining Agreement, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-153c3e301ff6ea573e66e7e2"",""WCM-745d68a3fa66c2cd09abb2df""]"
IMPEVT-cfd951e2199bc1c9d5bbefdb,Canfield,OH,Midwest,,,2025,2025,2025,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"Effective January 1, 2025","Canfield, Ohio, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-fd59138685c9287fbb0c0f12""]"
IMPEVT-2363e71e31da13d8b436d50c,Catawba Island,OH,Midwest,,,2026,2026,2026,budget_pay_plan,budget_or_pay_plan,non_safety,non_safety,formally_adopted,mixed,budget_context_only,budget_or_pay_plan,hourly,1,2,0,"Chris Cellier made a motion to hire Jean Hartline as assistant zoning inspector effective March 27, 2026, and then to zoning inspector effective May 4, 2026. Pay to start at $35/hour up to 24 hours per week with the possibility of additional hours as approved by the trustees. There will be a six-month probation period starting May 4, 2026. Quintin Smith seconded the motion. All voted aye. Motion carried.","Catawba Island, Ohio, Council Packet Or Minutes, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-887b384c865507967b1fcfa4"",""WCM-fb9ec0ba5725a02018882f3f""]"
IMPEVT-2ce7dafd23d3a657719a0cd6,Chagrin Falls,OH,Midwest,,,2025,2025,2025,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,mixed,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"effective July 1, 2025, January 1, 2026 and to be effective January 1, 2027, January 1, 2028,","Chagrin Falls, Ohio, Budget Or Pay Plan, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-8ae4762c3161fef5d678c1a9""]"
IMPEVT-faa0841bd7adbb56038a8eec,Chagrin Falls,OH,Midwest,,,2026,2026,2026,budget_pay_plan,budget_or_pay_plan,unclear,unclear,implemented,upward,budget_context_only,budget_or_pay_plan,budget_amount,1,1,0,"The correctly calculated, amended increased rates shall be effective February 10, 2026 and will be reflected on a pro rata basis in the first billing cycle after January","Chagrin Falls, Ohio, Budget Or Pay Plan, 2026.",high,implementation_event_ready,missing_not_validated,"[""WCM-4cdb6dbda0fbd0f2848a6691""]"
IMPEVT-9e97dc66e89322b586faea5e,Champion,OH,Midwest,,,2017,2017,2017,retroactivity_implementation,mechanism_only,unclear,unclear,implemented,unclear,not_applicable,mechanism_only,annual_salary,1,2,0,"Effective May I, 2017 One (I) personal day per year may be cashed out upon","Champion, Ohio, Collective Bargaining Agreement, 2017.",high,implementation_event_ready,missing_not_validated,"[""WCM-8a41f83a503c7f6f7ba33a3e"",""WCM-f987832364d8dccf26a77886""]"
IMPEVT-79ecda0ac6b01bc8e7b86988,Champion,OH,Midwest,,,2020,2020,2020,non_base_compensation,lump_sum,police,police,implemented,upward,one_time_lump_sum,lump_sum,lump_sum,1,3,0,enforcement related field shall receive a lump sum payment of One Hundred,"Champion, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-1557dbdd212abd7d5c140db3"",""WCM-87b0d988d1b69d72ae6868cf"",""WCM-f928182f5843e97af3f91aa4""]"
IMPEVT-d47289a6c018e4381f684ddc,Champion,OH,Midwest,,,2020,2020,2020,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"Section 1: Effective May 1, 2020.","Champion, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-105773a98d855aab9a5b0d52"",""WCM-8fc3a2e0fcc8f39c599b1221""]"
IMPEVT-df078def2fee3eea15b9e3f7,Champion,OH,Midwest,,,2021,2021,2021,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,3,0,increases and prospectively as of the date of each indicated year: Retroactive to,"Champion, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-3f8d1a26d7bc505e9fa93372"",""WCM-586b1a4a0dcd36c349658195"",""WCM-84233ea8d25b34af64747ad2""]"
IMPEVT-c87b5f25953b69f474f90652,Champion,OH,Midwest,,,2024,2024,2024,across_the_board_raise,across_the_board_raise,fire,fire,implemented,upward,percentage_adjustment,across_the_board_raise,hourly,1,1,0,Captains will receive 10% increase per hour above the hourly base rate.,"Champion, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-9219c60c4f633884068a5185""]"
IMPEVT-a94829c8b6d312dac2d75be6,Champion,OH,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,fire,fire,implemented,unclear,not_applicable,mechanism_only,unknown,1,3,0,"Employee medical coverage contribution shall be as follows: Effective June 1st, 2024.","Champion, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-3f10194da67940d19a320e4c"",""WCM-61bf46be3e49e0aebed30958"",""WCM-6b66c086ed36c3b4f8aedcfa""]"
IMPEVT-6e13bfbb76e87ac0db86a81b,Chardon,OH,Midwest,,,2023,2023,2023,budget_pay_plan,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,2,0,"effective date is retroactive to March 27, 2023.","Chardon, Ohio, Factfinding Report, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-7da44c5e2190d3933c65c28b"",""WCM-c00159e217efd2e4aa7bb638""]"
IMPEVT-28a49e71bb6753edd9966c7a,Chardon,OH,Midwest,,,2024,2024,2024,non_base_compensation,other,non_safety,non_safety,implemented,unclear,unclear_duration,other,unknown,1,1,0,"PARK & REcRE1\Tio Effective March 25, 2024 (4/12/24 Pay Check)","Chardon, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-017cee563007cb1f9ad1a399""]"
IMPEVT-0e99a1caf033cc248e03cc78,Chardon,OH,Midwest,,,2024,2024,2024,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"positions represented by OPBA, effective March 25, 2024.","Chardon, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-7267f0e32afe490209fbc149""]"
IMPEVT-e787c35171540a994ed6a0f2,Chester,OH,Midwest,,,2015,2015,2015,non_base_compensation,holiday_pay,police,police,implemented,unclear,recurring_non_base,holiday_pay,unknown,1,3,0,"Effective January 1 of each year, in addition to the holiday time","Chester, Ohio, Collective Bargaining Agreement, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-d04c2f756a6c6d7e29824143"",""WCM-dcf84c2ce53ebb08bc1a4a34"",""WCM-e290b81bf1b98cd85d9ac38a""]"
IMPEVT-8634689758f688b880fb57b0,Chester,OH,Midwest,,,2015,2015,2015,retroactivity_implementation,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,"of the probationary period, seniority shall be retroactive to the date of hire.","Chester, Ohio, Collective Bargaining Agreement, 2015.",high,implementation_event_ready,missing_not_validated,"[""WCM-fa297f24e68cc830fef79342""]"
IMPEVT-4b954410b73e7e2c7e1b6fc9,Chester,OH,Midwest,,,2018,2018,2018,retroactivity_implementation,stipend_or_premium,unclear,unclear,implemented,upward,recurring_non_base,stipend_or_premium,monthly,1,1,0,"Employees shall pay fifteen percent (15%) of the appropriate monthly premium effective January 1, 2018.","Chester, Ohio, Collective Bargaining Agreement, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-e90bd65329d1a0b2b69bb3bc""]"
IMPEVT-64813f9a1678b8fbc2b79650,Chester,OH,Midwest,,,2019,2019,2019,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,percentage,1,1,0,"Effective January 1, 2019, employees shall pay fifteen percent (15%)","Chester, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-abe74862c79d3bba5618f067""]"
IMPEVT-35571664e1b539f31e5e59c0,Chester,OH,Midwest,,,2021,2021,2021,collective_bargaining,mechanism_only,fire,fire,implemented,mixed,not_applicable,mechanism_only,unknown,1,1,0,"Any bargaining unit member that responds to a ""call back11 for manpower will receive a","Chester, Ohio, Wage Schedule, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-4f4fb0a1d03f5222fb0451b7""]"
IMPEVT-94700f23274cc9cc481ab296,Chester,OH,Midwest,,,2021,2021,2021,retroactivity_implementation,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,3,0,"of the probationary period, seniority shall be retroactive to the date of hire.","Chester, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-7207941956c99d5f20bdaed7"",""WCM-7da01a9d3a96866ba56697cf"",""WCM-8cb372314408dc6f1856a4b4""]"
IMPEVT-ac4b38e1830a5f2705646216,Chester,OH,Midwest,,,2022,2022,2022,non_base_compensation,other,fire,fire,implemented,unclear,unclear_duration,other,unknown,1,1,0,"EFFECTIVE JANUARY 1, 2022","Chester, Ohio, Wage Schedule, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-9df30ff6cd07f69cb194a801""]"
IMPEVT-fb756f55c561beb9a536e1c6,Chester,OH,Midwest,,,2024,2024,2024,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,percentage,1,3,0,"Effective January I, 20 I 9, employees shall pay fifteen percent (15%)","Chester, Ohio, Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-000899efedcf8d633c72dea6"",""WCM-93b6e04a0d4b62cc9940a48d"",""WCM-e9aa08b727caa63c91576626""]"
IMPEVT-d6d582e89986d0dec8e8477b,Chester,OH,Midwest,,,2024,2024,2024,retroactivity_implementation,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,"probationary period, seniority shall be retroactive to the date of hire.","Chester, Ohio, Wage Schedule, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-c6027b03864d66a94bc9cf21""]"
IMPEVT-8f1033b4964ee625b58e558e,Chester,OH,Midwest,,,2025,2025,2025,retroactivity_implementation,mechanism_only,fire,fire,implemented,unclear,not_applicable,mechanism_only,unknown,1,1,0,"become effective January 5, 2025, and shall remain in full force and effect until December 31,","Chester, Ohio, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-396f87633a16c10d59399a19""]"
IMPEVT-be18b399dda3cd3fc1323a10,Chester,OH,Midwest,,,2025,2025,2025,retroactivity_implementation,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,2,0,"successful completion of the probationary period, seniority shall be retroactive to the date of","Chester, Ohio, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-0b3bc722478def3e38af29c4"",""WCM-1f0a6dac6c0a32eadcba18ef""]"
IMPEVT-eab3fb814d23cc7f9730802f,Circleville,OH,Midwest,,,2018,2018,2018,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,2,0,"Effective January l , 2018 (2.","Circleville, Ohio, Collective Bargaining Agreement, 2018.",high,implementation_event_ready,missing_not_validated,"[""WCM-3c8ad238a79086122abbeabe"",""WCM-645ca4313786bbc790f17183""]"
IMPEVT-95a8a6b153678d55a2c872d2,Circleville,OH,Midwest,,,2019,2019,2019,non_base_compensation,stipend_or_premium,police,police,implemented,unclear,recurring_non_base,stipend_or_premium,stipend,1,1,0,"Effective January 2019, employees of the rank of Sergeant shall be provided a uniform stipend of","Circleville, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-71ed13285d9a9410efc2fbd1""]"
IMPEVT-46b5d14e9fe1b466a9a1b28f,Circleville,OH,Midwest,,,2019,2019,2019,step_schedule_seniority,stipend_or_premium,police,police,implemented,unclear,recurring_non_base,stipend_or_premium,stipend,1,1,0,"Effective January 2019, employees of the rank of Sergeant shall be provided a uniform stipend of nine hundred dollars ($900) per calendar year, prorated to the nearest month of service for those","Circleville, Ohio, Collective Bargaining Agreement, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-efbad94b9448a053be55b412""]"
IMPEVT-8fb7fba75f5b43809471b693,Circleville,OH,Midwest,,,2024,2024,2024,across_the_board_raise,across_the_board_raise,unclear,unclear,implemented,unclear,percentage_adjustment,across_the_board_raise,hourly,1,1,0,"shall receive thirty cents per hour ($0.30/Hr.): Fire investigator, fire inspector, hazardous","Circleville, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-c09cf43cf1c7a1d4775b8fa9""]"
IMPEVT-031a0ebc4597f7ea4b559588,Circleville,OH,Midwest,,,2025,2025,2025,non_base_compensation,other,unclear,unclear,implemented,unclear,unclear_duration,other,unknown,1,1,0,"EFFECTIVE JANUARY 1, 2025","Circleville, Ohio, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-fba47acb3771914a8dd4a3b6""]"
IMPEVT-d153a69f42ec01f4b3ff5ce6,Clearcreek,OH,Midwest,,,2023,2023,2023,non_base_compensation,holiday_pay,police,police,implemented,unclear,recurring_non_base,holiday_pay,unknown,1,2,0,"a holiday, that employee shall receive payment at the rate of time and one-half (1 1/i) their regular","Clearcreek, Ohio, Collective Bargaining Agreement, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-6738c539baa15bd5a64b60b7"",""WCM-c59d40942c7a9e6832e15792""]"
IMPEVT-5488ab06df4a6732dd417fe7,Clearcreek,OH,Midwest,,,2023,2023,2023,retroactivity_implementation,retroactive_pay,police,police,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,1,0,retroactive to the date of hire upon successful completion of the probationary period.,"Clearcreek, Ohio, Collective Bargaining Agreement, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-7cf0910831bb66d37ac4f9d8""]"
IMPEVT-05416668c1cad62f6089bd85,Clearcreek,OH,Midwest,,,2024,2024,2024,non_base_compensation,other,police,police,implemented,unclear,unclear_duration,other,unknown,1,1,0,"(""Agreement"") effective January 1, 2024 through December 31, 2026.","Clearcreek, Ohio, Memorandum Of Understanding, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-b12d12dcee02fbd1a02fc2ce""]"
IMPEVT-6f5386f692cd207a13213552,Clinton,OH,Midwest,,,2022,2022,2022,step_schedule_seniority,step_progression,police,police,implemented,upward,scheduled_step,step_progression,step_schedule,1,1,0,"not due to discreditable circumstances, the member shall receive the step rate in the pay grade","Clinton, Ohio, Collective Bargaining Agreement, 2022.",high,implementation_event_ready,missing_not_validated,"[""WCM-d34fe3253da9edf15a6dac11""]"
IMPEVT-77efd6a14d3bfc9aecbf44f9,Clinton,OH,Midwest,,,2023,2023,2023,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,hourly,1,1,0,"$59.50 per hour, effective January 1, 2023;","Clinton, Ohio, Collective Bargaining Agreement, 2023.",high,implementation_event_ready,missing_not_validated,"[""WCM-1378f8d92f36e4a8a130a3b6""]"
IMPEVT-7eb7f6dc766a7e28b06f338e,Clinton,OH,Midwest,,,2024,2024,2024,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,hourly,1,1,0,"$59.50 per hour , effective January 1, 2024;","Clinton, Ohio, Collective Bargaining Agreement, 2024.",high,implementation_event_ready,missing_not_validated,"[""WCM-8810d90c9e4c7d707c1ca560""]"
IMPEVT-fcb7d3610cfb9c39db16740d,Clinton,OH,Midwest,,,2025,2025,2025,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,hourly,1,1,0,"$59.50 per hour, effective January July 1, 2025.","Clinton, Ohio, Collective Bargaining Agreement, 2025.",high,implementation_event_ready,missing_not_validated,"[""WCM-67971fe1773e7d851f97e3ce""]"
IMPEVT-cd6e6ab4af57d8602424aa6c,Colerain,OH,Midwest,,,2019,2019,2019,budget_pay_plan,budget_or_pay_plan,non_safety,non_safety,implemented,mixed,budget_context_only,budget_or_pay_plan,hourly,1,4,0,will receive a shift differential of sixty cents ($.60) per hour in,"Colerain, Ohio, Wage Schedule, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-2afff414a2033db790452791"",""WCM-713e9ca3b7fb6c3f98259d96"",""WCM-7a98c632d81f73e891ec01ec"",""WCM-b3a250cbb7a34328b9f5a616""]"
IMPEVT-49aae029a2c989d693c52c08,Colerain,OH,Midwest,,,2019,2019,2019,budget_pay_plan,retroactive_pay,unclear,unclear,implemented,upward,retroactive_back_pay,retroactive_pay,unknown,1,2,0,retroactive to the first day of reporting for full-time work.,"Colerain, Ohio, Wage Schedule, 2019.",high,implementation_event_ready,missing_not_validated,"[""WCM-20cab921322d85e5467c7138"",""WCM-ce4a92827abbc5c3d1fbff18""]"
IMPEVT-a2fad2e432c40795b5f96d94,Copley,OH,Midwest,,,2020,2020,2020,non_base_compensation,lump_sum,police,police,formally_adopted,upward,one_time_lump_sum,lump_sum,lump_sum,1,1,0,"on or before December 31 of each year as approved by the Chief, or (c) as a lump sum payment","Copley, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-b2b903c01f179f8547b4ff25""]"
IMPEVT-f63ba067dd34997c07d4badf,Copley,OH,Midwest,,,2020,2020,2020,retroactivity_implementation,benefit_cost_change,fire,fire,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,2,0,"Effective January 1, 2020, employees receiving health insurance coverage through","Copley, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-0c15bafb30ebf152d60ba0a6"",""WCM-ba073c3bca670b970a177fd4""]"
IMPEVT-c5945b3806a55ee6309684e7,Copley,OH,Midwest,,,2020,2020,2020,retroactivity_implementation,mechanism_only,police,police,implemented,unclear,not_applicable,mechanism_only,unknown,1,2,0,"Effective January 1, 2010, the parties to this Agreement agree that all forms of","Copley, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-3d844e91e67b3a58f58eab43"",""WCM-aed5b6d7da1b0c3dda5053ce""]"
IMPEVT-4b56e3a827776f5c4c199040,Copley,OH,Midwest,,,2020,2020,2020,retroactivity_implementation,benefit_cost_change,unclear,unclear,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,2,0,"Effective January 1, 2020, employees receiving health insurance coverage through the","Copley, Ohio, Collective Bargaining Agreement, 2020.",high,implementation_event_ready,missing_not_validated,"[""WCM-1f0608590b516f378677e9f4"",""WCM-cd12da5223a36fe70650eb7c""]"
IMPEVT-2dd076a048fa5b7109dad1f3,Copley,OH,Midwest,,,2021,2021,2021,retroactivity_implementation,benefit_cost_change,fire,fire,implemented,unclear,benefit_cost_shift,benefit_cost_change,benefit_cost_share,1,1,0,"Effective January 1, 2021, employees receiving health insurance coverage through","Copley, Ohio, Collective Bargaining Agreement, 2021.",high,implementation_event_ready,missing_not_validated,"[""WCM-20efaceec4c197ec8b8f09ac""]"
