candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-b3cd15e29d1c5b09f6fa,lane_1,tier_c,verification_ready_medium,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0951.pdf,"Collective Bargaining Agreement Between the City of Dublin and the Fraternal Order of Police Capital City Lodge No. 9 (Police Officer and Sergeant & Lieutenant Bargaining Units) — TERM OF AGREEMENT: JANUARY 1, 2023 – DECEMBER 31, 2025",Dublin,OH,Midwest,non_safety_comparator,Police (sworn law enforcement),Fraternal Order of Police Capital City Lodge No. 9 — Police Officer Bargaining Unit; Sergeant & Lieutenant Bargaining Unit,"January 1, 2023 – December 31, 2025",2023-01-01,2025-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,exact_city_match,fully_overlapping_expected_period,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Dublin,OH,Midwest,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"January 1, 2023 – December 31, 2025",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:41Z,HEAD only; attempts=1; elapsed_seconds=0.184; identity_score=13; final_locator_hash=0022a0694f44707068dc; no body or raw headers retained.
TS4L-b51db7dd9dc83c620dc4,lane_1,tier_c,verification_ready_medium,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ggcity.org/sites/default/files/salary-schedule-2018.pdf,Salary Schedule 2018 — City of Garden Grove (Resolution-linked salary/pay rates),Garden Grove,CA,West,non_safety_comparator,Non-safety (civilian) general city job classifications covered by salary schedule,Citywide salary ranges/schedule (non-safety comparator reference),"2018 (effective March 14, 2018 per document header)",2018,2018,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Garden Grove (yes, city-hosted)",Overlaps expected period (2018-2022) via 2018 schedule,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Garden Grove,CA,West,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"2018 (effective March 14, 2018 per document header)",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:41Z,HEAD only; attempts=1; elapsed_seconds=0.351; identity_score=13; final_locator_hash=9d9678407ebb8b87a33b; no body or raw headers retained.
TS4L-bac236545e8acebd5996,lane_1,tier_c,verification_ready_medium,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.afscme2975.org/system/files/afscme_contract_2023-2026.pdf,"AGREEMENT Between THE CITY OF CORVALLIS, OREGON and AMERICAN FEDERATION OF STATE, COUNTY, AND MUNICIPAL EMPLOYEES LOCAL 2975 (AFSCME) — Effective July 1, 2023 Through June 30, 2026",Corvallis,OR,West,non_safety_comparator,City of Corvallis employees (bargaining unit represented by AFSCME Local 2975),"AFSCME Local 2975, Council 75","Effective July 1, 2023 through June 30, 2026",2023-07-01,2026-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,match,overlaps_expected_period (overlap: 2023-07-01 to 2026-06-30),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:41Z,HEAD only; attempts=1; elapsed_seconds=1.675; identity_score=0; final_locator_hash=4603ae52238165c7f1e9; no body or raw headers retained.
TS4L-c03469870f01d79b5847,lane_1,tier_c,verification_ready_medium,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.oregonafscme.org/system/files/contract_l2975_city_of_corvallis_18-23_0.pdf,"AGREEMENT Between THE CITY OF CORVALLIS, OREGON and AMERICAN FEDERATION OF STATE, COUNTY, AND MUNICIPAL EMPLOYEES LOCAL 2975 (AFSCME) — (18-23)",Corvallis,OR,West,non_safety_comparator,City of Corvallis employees (bargaining unit represented by AFSCME Local 2975),AFSCME Local 2975 (Council 75),2018-2023 contract (exact term dates not captured in search snippet),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,match,potential_overlap (likely overlap with expected period if term includes 2022-07-01 to 2023-06-30),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:41Z,HEAD only; attempts=1; elapsed_seconds=0.668; identity_score=0; final_locator_hash=0bb41463724b6978ab54; no body or raw headers retained.
TS4L-c5810a7ab9813b26452f,lane_1,tier_c,verification_ready_medium,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ggcity.org/sites/default/files/ft-salary-schedule-2022-07-09.pdf,Full-Time Salary Schedule 2022 (Effective 07/09/2022) — City of Garden Grove,Garden Grove,CA,West,non_safety_comparator,Non-safety (civilian) full-time job classifications covered by salary schedule,Citywide full-time salary schedule (non-safety comparator reference),2022 (effective 07/09/2022 per document context),2022,2022,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Garden Grove (yes, city-hosted)",Overlaps expected period (2018-2022) via 2022 schedule,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Garden Grove,CA,West,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2022 (effective 07/09/2022 per document context),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=1; elapsed_seconds=0.318; identity_score=13; final_locator_hash=1a95dcf09cf5eb7fc961; no body or raw headers retained.
TS4L-d9c010fb5c960dabf862,lane_1,tier_c,verification_ready_medium,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.kalamazoocity.org/files/assets/public/human-resources/benefits-amp-contracts/final-kpsoa-agreement-2018-2021-signed.pdf,City of Kalamazoo — KP“SOA” Agreement (2018-2021 signed PDF hosted on Kalamazoo City HR contracts page),Kalamazoo,MI,Midwest,non_safety_comparator,City employees in the KP“SOA” bargaining unit (job classification/schedule referenced within document),KP“SOA” (as titled in document),2018-2021 (signed; likely contains wage schedule format and automatic renewal provisions to inform comparator searching for the 2022-2026 successor),2018-01-01,2021-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_municipality_kalamazoo,does_not_overlap_expected_2022-2026_period_(but provides a high-specificity procurement/format locator for successor searches),unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=1; elapsed_seconds=0.157; identity_score=0; final_locator_hash=24950bf834870f3e8d89; no body or raw headers retained.
TS4L-e108b6daf43addf6e70b,lane_1,tier_c,verification_ready_medium,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.santacruzcountyca.gov/Portals/0/Personnel%20Files/NegotiationUpdate/2024/County%20and%20SEIU%20Reach%20Agreement%20%28signed%209_26_24%29.pdf,"County and SEIU Reach Agreement (signed 9/26/24) — County of Santa Cruz, CA (PDF)",Santa Cruz,CA,West,non_safety_comparator,SEIU Local 521 (County employees referenced by document context),SEIU Local 521 (County of Santa Cruz bargaining unit referenced by document title/context),Expected to include 2024–(term not confirmed from lead search result snippet),2024,2026,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Santa Cruz, CA (county) URL",Likely overlaps 2023–2026 (signed 9/26/24; term end not confirmed from lead snippet),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Santa Cruz,CA,West,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,Expected to include 2024–(term not confirmed from lead search result snippet),head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=1; elapsed_seconds=0.666; identity_score=13; final_locator_hash=d07a7610d83b56abfc66; no body or raw headers retained.
TS4L-08a39dea03102bd10ede,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://smart-site-02.createthebridgehosting.com/locomotive/weslaco/preview/departments/human-resources?sub=civil-service,Weslaco (Human Resources) - Civil Service (page includes link label: “Collective Bargaining Agreement - Fire”),Weslaco,TX,South,non_safety_comparator,Firefighters (implied by page label),,2019-2021,2019,2021,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same-city match (City of Weslaco, TX). Specific contract years not confirmed by lead alone.",Overlaps expected period 2019-2021 only as a scouting assumption; contract term not shown in the lead result snippet.,blocked_by_transport,ConnectError_bounded_head_failure,,,,,,,ConnectError_bounded_head_failure,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=2; elapsed_seconds=0.342; identity_score=0; final_locator_hash=535b1e91972dac14260e; no body or raw headers retained.
TS4L-1832b974e6926c4eb6c9,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.smusd.org/common/pages/UserFile.aspx?fileId=109446512,San Marcos Unified School District — Certificated Salary Schedule (2025/2026),San Marcos,TX,South,non_safety_comparator,Certificated personnel (teachers/educators),SMUSD certificated salary schedule (linked to SMEA/SMUSD bargaining structure),2025/2026 certificated salary schedule (effective date described on page/file),2025-07-01,2026-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"San Marcos (CA) — same name, not confirmed as TX",Overlaps 2023-2026 (covers 2025-2026).,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=1; elapsed_seconds=0.206; identity_score=0; final_locator_hash=b31c7d7a5ffd7269802a; no body or raw headers retained.
TS4L-2cc8abeb70c94b42f84a,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://epea.psealocals.org/,"East Penn EA (EPEA) website — contracts, salary scales, and forms for EPEA members",Emmaus,PA,Northeast,non_safety_comparator,Education association bargaining unit (EA members; teachers/educators categories implied by EPEA context),East Penn Education Association (EPEA),unclear (site indicates contracts/salary scales; specific dates not visible from search snippet),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match_expected (Emmaus served by East Penn SD; EPEA is East Penn-area),overlapping_cycle_unknown,blocked_by_transport,ConnectError_bounded_head_failure,,,,,,,ConnectError_bounded_head_failure,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=2; elapsed_seconds=0.399; identity_score=0; final_locator_hash=a13745eebf991ca65df4; no body or raw headers retained.
TS4L-36614e09464d63f46838,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://nh-concord.civicplus.com/DocumentCenter/View/14621,"AFSCME Local 1580 Collective Bargaining Agreement (City of Concord, NH) (PDF)",Concord,NH,Northeast,non_safety_comparator,non_safety_comparator,"American Federation of State, County and Municipal Employees (AFSCME) Local 1580",1/1/2025–12/31/2027,2025-01-01,2027-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Concord, NH (matches)",Fully overlapping (covers 1/1/2025–12/31/2027),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=1; elapsed_seconds=0.182; identity_score=0; final_locator_hash=92467a3fa658eab4c80d; no body or raw headers retained.
TS4L-4979f70ab58efeb14248,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.ocalafl.gov/home/showpublisheddocument/21994/638965649839730000,Collective Bargaining Agreement (FOP Officers) — City of Ocala & Florida State Fraternal Order of Police Lodge #129 (PDF),Ocala,FL,South,non_safety_comparator,Police Officer (sworn),"Florida State Lodge, Fraternal Order of Police Lodge #129 — POLICE OFFICER unit","October 1, 2025 through September 30, 2028",2025-10-01,2028-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,match_city_ocala,overlaps_expected_period,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=1; elapsed_seconds=0.158; identity_score=0; final_locator_hash=e7d27897dbdd627ddae3; no body or raw headers retained.
TS4L-4a2c75ec08ba90bd3031,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://nh-concord.civicplus.com/DocumentCenter/View/24,"UAW Local 2322 Collective Bargaining Agreement (City of Concord, NH) (PDF)",Concord,NH,Northeast,non_safety_comparator,non_safety_comparator,"United Automobile, Aerospace, and Agricultural Implement Workers of America (UAW) Local 2322",1/1/2025–12/31/2026,2025-01-01,2026-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Concord, NH (matches)",Partially overlapping (overlaps 1/1/2025–12/31/2026 within expected window),unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=1; elapsed_seconds=0.186; identity_score=0; final_locator_hash=13591528f84911b937f7; no body or raw headers retained.
TS4L-651783aa4f69c6e86f95,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.hialeahfl.gov/DocumentCenter/View/18140/Agreement-Between-City-of-Hialeah-FL-and-FOP-Lodge-No-12-October-1-2023---September-30-2026pdf,"Agreement Between City of Hialeah, FL and FOP Lodge No. 12 (October 1, 2023 - September 30, 2026) - City of Hialeah",Hialeah,FL,South,non_safety_comparator,Police officers (FOP Lodge 12),Fraternal Order of Police Lodge No. 12,"October 1, 2023 - September 30, 2026",2023-10-01,2026-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_fully,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=1; elapsed_seconds=0.139; identity_score=13; final_locator_hash=6dd85a35e11511c9b575; no body or raw headers retained.
TS4L-6e08f8f8a02d5cea025b,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.ocalafl.gov/home/showpublisheddocument/21996/638965650090770000,Collective Bargaining Agreement (Lieutenants & Sergeants) — City of Ocala & Florida State Fraternal Order of Police (PDF),Ocala,FL,South,non_safety_comparator,Police Lieutenants and Sergeants (sworn),"Florida State Lodge, Fraternal Order of Police — Lieutenants and Sergeants unit","October 1, 2025 through September 30, 2028",2025-10-01,2028-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,match_city_ocala,overlaps_expected_period,unavailable,head_http_403,,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=1; elapsed_seconds=0.155; identity_score=0; final_locator_hash=af6a67550674352112d6; no body or raw headers retained.
TS4L-7c83c8ec535ab0491650,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.opramachine.com/request/36582/response/66342/attach/4/EOMA%20MOA%202018%202023.pdf,EOMA MOA 2018–2023 (attachment landing variant without query params),East Orange,NJ,Northeast,non_safety_comparator,Maintenance/municipal non-safety bargaining unit (EOMA),East Orange Maintenance Association (EOMA),"July 1, 2018 – June 30, 2023 (stated in lead snippet)",2018-07-01,2023-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,unknown,blocked_by_transport,ConnectError_bounded_head_failure,,,,,,,ConnectError_bounded_head_failure,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:42Z,HEAD only; attempts=2; elapsed_seconds=0.284; identity_score=0; final_locator_hash=224eca3bd4f76d9f7746; no body or raw headers retained.
TS4L-80dc19f0d38b6abafde9,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ecommons.cornell.edu/items/5a391988-08f1-41ce-8033-c6da338c7ee2,"Rome City School District and Rome Teachers Association, NYSUT/AFT/NEA, AFL-CIO, Local 2961 (2013) (MOA)",Rome,NY,Northeast,non_safety_comparator,instructional staff (teachers),"Rome Teachers Association, NYSUT/AFT/NEA, AFL-CIO, Local 2961",2013 (MOA),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Rome, NY (City School District)",Potential overlap with 2011-2015 (document dated 2013),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Rome,NY,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,2013 (MOA),head_http_202,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.048; identity_score=11; final_locator_hash=c563f09c7c006ba866d3; no body or raw headers retained.
TS4L-96c3fbf014d11e31b1ad,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms5.revize.com/revize/sanford/Document%20Center/Department/Human%20Resources/Human%20Resources%20Department/Sanford%20Police%20Association%20MOUs/Police_Holiday_MOU.pdf,Police Holiday MOU (Sanford Police Association),Sanford,FL,South,non_safety_comparator,Police (represented employees),Sanford Police Association (Police bargaining unit),"Effective starting January 1, 2022 forward; used as part of overall CBA until further notice / until amended into future CBAs (per visible lead text)",2022-01-01,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,unknown,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Sanford,FL,South,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"Effective starting January 1, 2022 forward; used as part of overall CBA until further notice / until amended into future CBAs (per visible lead text)",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.101; identity_score=13; final_locator_hash=9548b0fff23ff343187b; no body or raw headers retained.
TS4L-a7b61d5f97bd0f57a87f,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.fallrivereducators.org/agreements.html,Agreements — Fall River Educators Association (links to multiple CBAs/periods),Fall River,MA,Northeast,non_safety_comparator,Education bargaining units (teacher/educator roles),Fall River Educators Association (multiple units),multiple (site lists current/prior agreements),unknown,unknown,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city=True (Fall River),unknown_overlap_cycle,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Fall River,MA,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,multiple (site lists current/prior agreements),head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.211; identity_score=13; final_locator_hash=fca325d349cc5c00a4b8; no body or raw headers retained.
TS4L-aa70b8e06751ef70b5d7,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://uaw.org/wp-content/uploads/2024/06/Ultium-Highlighter-Final.pdf,"Ultium Highlighter (Final) — UAW (Local Agreement referenced for Ultium Cells in Spring Hill, TN)",Spring Hill,TN,South,non_safety_comparator,non_safety_comparator,"UAW Local 1853 (Ultium Cells / Ultium Cells - Tennessee bargaining unit; Spring Hill, TN)","Local Agreement (expiration mentioned as April 30, 2028; operative/effective date terms mentioned without extracting full details in scout phase)",,2028-04-30 (as refer,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Yes (Spring Hill, TN context indicated)",Unclear (no direct linkage to resolution 23-164 established in scout phase),wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.123; identity_score=13; final_locator_hash=83f7ccc6e34eb1aa0b9a; no body or raw headers retained.
TS4L-b0a1c1632d67f1e6d491,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://hainescity.com/DocumentCenter/View/2867,City of Haines City DocumentCenter entry (collective bargaining agreement referenced; includes COLA adjustment language),Haines City,FL,South,non_safety_comparator,non_safety_comparator,,"through September 30, 2024 (other operative duration terms not verified in scout stage)",,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_municipality_present,unknown_overlap_stage,unavailable,head_http_404,,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.198; identity_score=0; final_locator_hash=f33ae180376d942ebfa0; no body or raw headers retained.
TS4L-c04e6830b2353cc18a26,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.hssd.net/30222,"Hot Springs School District - State Required Info (includes Classified Salary Schedules, 2024-2025)",Hot Springs,AR,South,non_safety_comparator,K-12 classified staff salary schedule users,,"2024-2025 school year (listed as Classified Salary Schedules, 2024-2025)",2024-08-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_municipality_match_likely,overlaps_expected_period_2024_likely,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Hot Springs,AR,South,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"2024-2025 school year (listed as Classified Salary Schedules, 2024-2025)",head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.437; identity_score=11; final_locator_hash=196b6889092c97796a48; no body or raw headers retained.
TS4L-cc7c1cf57d48bb247a49,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.northmiamifl.gov/DocumentCenter/View/5817/Police-Benevolent-Association-Contract---October-1-2021-through-September-30-2024-PDF,"Police Benevolent Association Contract — October 1, 2021 through September 30, 2024 (PDF)",North Miami,FL,South,non_safety_comparator,Police (bargaining unit referenced in the document),South Florida Police Benevolent Association (PBA),"October 1, 2021 through September 30, 2024",2021-10-01,2024-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,exact_overlap,blocked_by_transport,ReadTimeout_bounded_head_failure,,,,,,,ReadTimeout_bounded_head_failure,not_reported,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=2; elapsed_seconds=18.193; identity_score=0; final_locator_hash=ee863b60f3aad5ab80f2; no body or raw headers retained.
TS4L-df753f275aa8b54c379b,lane_1,tier_c,verification_ready_low,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://somervillema.legistar.com/View.ashx?GUID=DA1263D8-6DA5-494E-9981-558AF7B14349&ID=1208750&M=A,"Somerville Legistar attachment (City Council meeting record referencing Collective Bargaining Agreement with E-911 Call Taker/Dispatchers Local 888 for July 1, 2010–June 30, 2013)",Somerville,MA,Northeast,non_safety_comparator,E-911 Call Taker/Dispatchers (Local 888),"E-911 Call Taker/Dispatchers, Local 888 (Somerville)","July 1, 2010 – June 30, 2013",2012-01-01,2013-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,Same city (Somerville) indicated,Overlaps 2012-2013,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Somerville,MA,Northeast,non_safety_comparator,collective_bargaining_agreement_or_moa_or_wage_schedule,"July 1, 2010 – June 30, 2013",head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:59:00Z,HEAD only; attempts=1; elapsed_seconds=0.158; identity_score=13; final_locator_hash=6fb7e97bea08950abc7d; no body or raw headers retained.
