candidate_id,lane_id,priority_tier,gap_priority_score,dry_run_status,live_verification_status,document_download_planned,pdf_page_access_planned,source_review_planned,extraction_planned,model_api_planned
TS4L-fc7ba01e19c9ed25e198,lane_1,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-810fe8621c28d799eb63,lane_1,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-debb8c5b321694d43053,lane_1,tier_c,140,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-05dc4525a5bc3db46686,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-11df7e4f45e8553b14ae,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4f4ea2588f1dbf27665d,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6930c8ebb2d226b99a37,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6f0e2fdc28febcc55e0f,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8431ea13e16987d0376f,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9e67053eeba050f45330,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a57cc95557d8afd9fd2f,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a66bb1878a5774b3d8e4,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-bb5877734e06c5a40721,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-beb917d84ead6976356d,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ea453e3b901a36e1d9a2,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ec1802eaa65739659463,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-02335aaa610656d2497a,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-03a1ceda43322aabe9ac,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-06686020f8fba8886551,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0bbd4602a4b08a27c19f,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-12c8f54420cd991dac8c,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3a205137ccc581237b32,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-42759081deee7e8892bc,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4a417d1a89d21f6a4b22,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-76b35b5b3af07e11e40b,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-82dddf7a38f96f1e445d,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-93dbbbba82a0e02c017f,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-afaa849a40f088f705be,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b5eb4c1c90d567d8d7c4,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c239d44772c3d11c8b40,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c5cd57e8e2b2ed5a3672,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e64dc5b55ea21424f4e2,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f64992999c70bd8bf23c,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f982ab3509345e831d28,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4beb3f7000f7379faac5,lane_1,tier_c,139,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-38a6926da6477f578153,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3d33b1afc1a125dc811d,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-458dae8d3191aac6c2ae,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4c0cc09ece894fcc631c,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5a31d5c55f1140d8381b,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-82242b7d3dcf633f6ae0,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8952ddd669fd3715854a,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9e74b10cebc94da1337e,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ad540e15041fc9c35f8b,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b782a25d7260816a533b,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f9f6d6fc8e550303d2be,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0b270896c8690d3e045f,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-15b89ccf2254f4393ed6,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-184accf9eb3a1bec352b,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4e82b5c2e3e9f2111eef,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-58ce4c536b6910dc766b,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6d2cbd7cd7630a1fb5cb,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-88c3ce8e028c4a02b7fe,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8e59eacfea827bdfc977,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a7b26e69588e277ef85c,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c24e347ea0ff4802b653,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c388940bbfee541380d6,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c7b2fff2356470d61f7b,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c7f21669e779c8a1e9e3,lane_1,tier_c,138,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0f354a5935bad3aee436,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-13011dee35fe595fb7b4,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-1912acc0162402646dd3,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-23ff7e6f5e39f109132d,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2af8663d7d429fba22c8,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2c9db30729c8c539c0b9,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-71aaebf6da8835fd7347,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-787f5aaab955d119ea46,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8b56a8b59824075cf43b,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9c49c589c2540893add3,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b3cd15e29d1c5b09f6fa,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b51db7dd9dc83c620dc4,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-bac236545e8acebd5996,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c03469870f01d79b5847,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c5810a7ab9813b26452f,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d9c010fb5c960dabf862,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e108b6daf43addf6e70b,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-08a39dea03102bd10ede,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-1832b974e6926c4eb6c9,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2cc8abeb70c94b42f84a,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-36614e09464d63f46838,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4979f70ab58efeb14248,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4a2c75ec08ba90bd3031,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-651783aa4f69c6e86f95,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6e08f8f8a02d5cea025b,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7c83c8ec535ab0491650,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-80dc19f0d38b6abafde9,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-96c3fbf014d11e31b1ad,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a7b61d5f97bd0f57a87f,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-aa70b8e06751ef70b5d7,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b0a1c1632d67f1e6d491,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c04e6830b2353cc18a26,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-cc7c1cf57d48bb247a49,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-df753f275aa8b54c379b,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e3a8db3f5820499db52f,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-029313105c05da88a886,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4db29474cf538ed41b66,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8095cdda31b8e71e3b93,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-83cfc728d7d9738d0a5e,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f046e7991997665a56ad,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f34526c802f2ce77a239,lane_1,tier_c,137,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-043b6ad53687431e3b68,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0cb8665dbbcc2d3fd8fb,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-22a60e21a312b77db18c,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2ff88479a29192fca819,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3da9fe4d00edb886cb90,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3efe5bded118698e91ea,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4720eb6bee8c90710aaf,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-487835422fd293368ee9,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5080f8650e1255ab4802,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-746769361cef3ebb7683,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7522cded099919d7d840,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-84174ba21ec5bafc5626,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-86b6874f13264e834f6e,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9b6a7230733050ceab01,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9e01803bf01f926fc4c0,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-bb4dd4487af27b92fa9f,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-bd095e0558b4a91b67a5,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d203b060a0c174b93f1e,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-de76c0d96c179f68c66b,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-de8e7649caddb2ce02df,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ea63f3a26e6168158ab8,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f921d4a2f4cb56b3300c,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fb7736f912edb9cc496c,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fc0d94ee2179fe9825b2,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fdf9e4ad66a3d7434f3d,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-040da6d7942cf410a655,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-288ed6b163f439a8a9e8,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-49907ef258c26a0d3e55,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c26de928c4ed31af2909,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c2f5ecddb47e01f44b1f,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-35c02d09a37af12461d9,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d7eec19fdb1ad9b66b37,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f7d5997308756e59e0e6,lane_1,tier_c,136,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0504938150cccce931e1,lane_3,tier_c,153,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-df78f942a6af3a2324e3,lane_3,tier_c,153,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0de0e8c71ce27d9d9e52,lane_3,tier_c,150,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5ad2b4d124b8884eaf6d,lane_3,tier_c,150,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b56e6d5a673cee669605,lane_3,tier_c,150,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-05cedacc0d28e3ca183a,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0727838641834a3d6a00,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-334f5f1941ca66bbb2a3,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-384bc9ceb81133b27a0d,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4b98ce6a90ae6aaba107,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-631bc9f2876a67b8873c,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-734114e1636d1202d2cb,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7a9516e64b780975875b,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-9aa8014cb41f25417d7b,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b4b450a55fee20e2a543,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c2954e854a5e2f785318,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c98a9eae44887621bc4e,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f293c9b1691296ae1f49,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f7886cf741606ad60c0e,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f8700948de123d45bba3,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fd41cb1e7f7cd1bc16a7,lane_3,tier_c,149,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0125024fd5495b0a5094,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0265661650aac18d3b75,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-0382f8411e5efd7730fb,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-22f4366ab25233778078,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2df4444b10ecbf048584,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-45eff154ce1d20211c92,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4cabe3b70864a3a5942a,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4cb4a14cb78249cf0581,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-50b3e6dd5bca7355e1b9,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5d4d1e130bf4ee3a0cc3,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-63eb94c2681b63bbeb99,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6645504c1f34355e7b71,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7d41290262a3cfb93b87,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8c1cedd8a1b58f705ed4,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-952741b96bec41e4c60d,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-aaf4c018de0957b881a9,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b6790ca04c97fd0a20ee,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b7f4aa217d6625106d12,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b961dfc524d0bef03994,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ba10799fa7ee5438d6d4,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-bb72a36c7f5ec0e5ab0c,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-be8fca601c0c395f676b,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-c25aff63496e7ff1436e,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-cb43163e34b197d15c7b,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-cfe565bc9d9e632352b1,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d87fb9c1f281c57ce12c,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-db0f2854ef999894bce7,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f4ecb15657bf765a98b0,lane_3,tier_c,148,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3a65100850dfbdf19f4e,lane_3,tier_c,147,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5e4bab4d903930a1a4d0,lane_3,tier_c,147,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-61ed2507cc040ea8879b,lane_3,tier_c,147,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7af15d55847a7e7d0248,lane_3,tier_c,147,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a760939cc820ed0bae2d,lane_3,tier_c,147,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-da34f409667080bacc43,lane_3,tier_c,147,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-178850464a773bd8cf6d,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-19044a8d461d6401c23d,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-2349138d766b19f43689,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-256797db105057c776f1,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-362dfbdbd476b6f5cb80,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3acee8bcb25d27d18abf,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-45fff182dae001c72e73,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-4e11dd47dd3dd20dd5f7,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-56571cbf0de17d6a5515,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5b053acd630308d9a7c6,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-5bdcf2d5bef65252c12d,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-61222e26126ff388b069,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-6d937358588d31a3d274,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-7771582d9ea91d2bf78b,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-80d7fd600d58d28aeb97,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8a5d115479f53ecfcb2d,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8d50077c103996c1af94,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-8f76105647b571c97ad7,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-91782bcf2539198f67e6,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a1edb23f62570e7f0187,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-a905d9020a6b4d93f319,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-aaf8c777fbdb82131657,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-addb6384936445c5c914,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b2210bd4fcc71f9b725c,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b3d6cf0c9c181a08123f,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-b8b0231343b5fc4cd5e1,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-cfb417f9afe72e000c88,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d0426efde269a0bbaaf5,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d27c8187c6526d234609,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-d2b5db10904e2b995403,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-e53ae15aea9b0503160d,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ea372a82086ef313b3ac,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-ed50259c71486a7823e5,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f1255263ab8c268d3d54,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f357ecb45ba5f9620fe2,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-f8d64a1c283b8374126d,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-fc9d41f2fdd63c04a29c,lane_3,tier_c,146,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-1d9ebebd4f81e54f3552,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-17db6cf675ddba73d941,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-17ee5837f8c459c47d64,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-19ee02429fde5488e095,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-1f4bc5a7fa97c3cd2bf1,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-320a2ec5c37c6d60b8a1,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-3656e9fbfe15ae494246,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-54cc29d8046cf91fc931,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
TS4L-59931e4999b960b7ea42,lane_3,tier_c,145,ready_for_bounded_head_verification,not_started,no,no,no,no,no
