candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-af4eae8b1071bcbd6921,lane_1,tier_c,verification_ready_low,144,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://nashville.legistar.com/ViewReport.ashx?Extra=WithText&GID=787&GUID=AEE3B94A-C61F-4FCA-963E-ABE54A4FF0F4&ID=6233685&M=R&N=Master&Title=Legislation+Details+%28With+Text%29,"Legislation Details (With Text) - RS2023-2197 (Pay plan effective July 1, 2023; general Metro employees excluding Police/Fire)",Nashville-Davidson County,TN,South,non_safety_comparator,Metro general (non-Police/Fire) employees,,"Effective July 1, 2023 (pay plan adopted via RS2023-2197)",2023-07-01,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_expected_period_2023,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:10Z,HEAD only; attempts=1; elapsed_seconds=0.318; identity_score=9; final_locator_hash=55c844fba6a2b18f79ff; no body or raw headers retained.
TS4L-30d0959a249081f5729c,lane_1,tier_c,verification_ready_medium,143,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://swagit-attachments.granicus.com/uploads/video/agenda_file/140799/9-28_AmarilloCC.pdf,Amarillo City Council agenda packet (9-28-2021) — Meet and Confer agreement ratification (APOA),Amarillo,TX,South,non_safety_comparator,Police (APOA) wage/compensation documentation within council packet (may contain exhibits/wage schedule context),Amarillo Police Officers Association,Meet & Confer agreement effective commencement noted in council discussion as 10/01/2021; expires 09/30/2024 (3-year term referenced),2021-10-01,2024-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_2021_2024,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:13Z,HEAD only; attempts=1; elapsed_seconds=0.139; identity_score=13; final_locator_hash=74e772c9062e34e9e118; no body or raw headers retained.
TS4L-9619504f74827d89afe6,lane_1,tier_c,verification_ready_medium,143,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.egovlink.com/public_documents300/niagarafalls/published_documents/City%20Council/special_meetings/2022/mar_30/7a.Fire-Alarm-Operators.pdf,"Memorandum of Agreement between City of Niagara Falls, NY and Niagara Falls Uniformed Firefighters Assn., Local 714 (work schedule adjustments for Fire Alarm Operators) (PDF)",Niagara Falls,NY,Northeast,non_safety_comparator,Fire Alarm Operators (dispatch/operations; included here as a possible non-line comparator),"Niagara Falls Uniformed Firefighters Assn., Local 714","Retroactive to May 19, 2021 (MOA terms described in document; references effective CBA dates)",2021,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,unknown,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:13Z,HEAD only; attempts=1; elapsed_seconds=0.193; identity_score=13; final_locator_hash=873b9bb416081f28617b; no body or raw headers retained.
TS4L-c8debcf7b9f2ae034c62,lane_1,tier_c,verification_ready_medium,143,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://erd.dli.mt.gov/labor-standards/collective-bargaining/board-of-personnel-appeals/case-decision-index/fact-finder-decisions,"Fact Finder Decisions — includes the Dec 22, 2020 entry “IAFF & Havre FF” (index page)",Havre,MT,West,non_safety_comparator,Firefighters / IAFF bargaining unit (Havre FF),IAFF & Havre FF (index listing),"Index listing for the Dec 22, 2020 factfinding recommendation",2017-07-01,2019-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"match (Havre, MT)","overlaps (points to the Dec 22, 2020 factfinding recommendation relevant to the dispute period containing FY 2018-2019 references)",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:13Z,HEAD only; attempts=1; elapsed_seconds=0.444; identity_score=11; final_locator_hash=4ae9ac8dfe89da225b64; no body or raw headers retained.
TS4L-0ec63cdff26d0407ee5b,lane_1,tier_c,verification_ready_medium,142,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.delaware.gov/wp-content/uploads/sites/127/2017/06/2002-Seaford-Arb-Remand-decision-2.pdf,2002: Seaford Arbitrator Remand Decision - PDF,Seaford,DE,South,non_safety_comparator,City of Seaford bargaining context (remand decision referencing prior CBA provisions),"Not specified as a named union in the search snippet; references the parties’ July 1, 1997 – June 30, 2000 CBA","July 1, 1997 – June 30, 2000 (CBA provisions incorporated into successor/remand decision)",1997-07-01,2000-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same city (City of Seaford referenced),"overlaps target cycle (exact July 1, 1997 – June 30, 2000 term referenced)",wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:13Z,HEAD only; attempts=1; elapsed_seconds=0.215; identity_score=13; final_locator_hash=e446eec90b963391d9e8; no body or raw headers retained.
TS4L-1cc12104f8ecafecc8d2,lane_1,tier_c,verification_ready_medium,142,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.cleat.org/wp-content/uploads/2023/02/Amarillo-MC-Agmt-2021-2024-1st-Dr-U-expires-09302024.pdf,Amarillo M&C Agmt 2021-2024 [1st Dr-U] expires 09302024 (Meet & Confer Agreement),Amarillo,TX,South,non_safety_comparator,Civilian Employee (Police Department) / Police Officers Association agreement references civilian employees (non-sworn comparator within doc),Amarillo Police Officers Association (excludes Police Chief and Civilian Employees per document recognition clause),Effective term referenced as expiring 09/30/2024 (Meet & Confer agreement covering 2021–2024 timeframe),2021-10-01,2024-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_2021_2024,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:13Z,HEAD only; attempts=1; elapsed_seconds=0.252; identity_score=13; final_locator_hash=18ff646c1508cb5ccd56; no body or raw headers retained.
TS4L-61db121957ab25ab860f,lane_1,tier_c,verification_ready_medium,142,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.delaware.gov/wp-content/uploads/sites/127/2017/06/2001-FOP9SeafordBIA121801.pdf,2001: FOP 9 and Seaford Binding Interest Arbitrator (PERB) - PDF,Seaford,DE,South,non_safety_comparator,Police officers (below captain rank),FOP Lodge 9 (Seaford) / Seaford Police officers bargaining unit referenced in decision,"July 1, 1997 – June 30, 2000 (prior CBA term referenced)",1997-07-01,2000-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same city (Seaford, DE) mentioned in document title/body context","overlaps target cycle (exact July 1, 1997 – June 30, 2000 term referenced)",wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:14Z,HEAD only; attempts=1; elapsed_seconds=0.113; identity_score=13; final_locator_hash=a6c902b6329531325486; no body or raw headers retained.
TS4L-66f1df97e5c9f3926937,lane_1,tier_c,verification_ready_medium,142,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.cwgdn.com/AgendaCenter/ViewFile/Agenda/_09122024-1104,City of Winter Garden Agenda Center — 09-12-2024 Agenda File (includes Police Sergeant's Collective Bargaining Agreement text/cover),Winter Garden,FL,South,non_safety_comparator,Police Sergeants,North Central Florida Police Benevolent Association (PBA) — Police Sergeants,"October 1, 2024 to September 30, 2027",2024-10-01,2027-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same_city_expected (Winter Garden, FL)",overlaps_expected_period (Oct 1 2024–Sep 30 2027),wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:14Z,HEAD only; attempts=1; elapsed_seconds=0.816; identity_score=13; final_locator_hash=23a9b99f7a8a676b5834; no body or raw headers retained.
TS4L-b4a9085000a72db4a2b0,lane_1,tier_c,verification_ready_medium,142,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.cariboumaine.org/wp-content/uploads/2026/01/01.26.2026-Regular-City-Council-Meeting-Packet.pdf,"City of Caribou, ME — 01.26.2026 Regular City Council Meeting Packet (includes Memorandum of Agreement, NEPBA Local 605)",Caribou,ME,Northeast,non_safety_comparator,Police Department (patrolmen/dispatchers),"New England Police Benevolent Association (NEPBA), Local 605","January 1, 2026 through December 31, 2028 (extension/changes to CBA stated in MOA)",2026-01-01,2028-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_expected_period,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:14Z,HEAD only; attempts=1; elapsed_seconds=0.351; identity_score=13; final_locator_hash=6a5ab37340f3f5971820; no body or raw headers retained.
TS4L-8fe9ece34ee50f69c767,lane_1,tier_c,verification_ready_medium,142,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.stcharlescitymo.gov/Archive/ViewFile/Item/138,"2020 Annual Budget (City of St. Charles, MO) - Archive/ViewFile/Item/138",St. Charles,MO,Midwest,non_safety_comparator,non_safety_comparator,Fire union agreement (reference in budget narrative),"effective later of date stated / Article 9.05 or ordinance effectiveness; operative period text observed as ending Dec 31, 2022 (start year not confirmed from accessible pages)",,2022-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_expected,mentions_expiry_2022-12-31,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:32Z,HEAD only; attempts=1; elapsed_seconds=0.242; identity_score=13; final_locator_hash=ab82f7138134ef40691e; no body or raw headers retained.
TS4L-776a4dea18cd69f12e3e,lane_1,tier_c,verification_ready_medium,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2015/15-MED-08-0683.pdf,"Memorandum of Understanding / related Wage Schedule Revision materials (City of Findlay / OPBA) — references 2016-2018 wage schedule revision and non-uniformed officers (PDF, SERB-hosted)",Findlay,OH,Midwest,non_safety_comparator,Police (OPBA) — includes references to 'Dispatch' and 'Non-uniformed officers' within wage schedule revision context,Ohio Patrolmen’s Benevolent Association (OPBA) (Patrol/Dispatch-related wage schedule revision context),"2016-2018 wage schedule revision context; tied to the City of Findlay OPBA collective bargaining agreement period (Jan 1, 2016–Dec 31, 2018) per surrounding materials",2016-01-01,2018-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_match,overlaps_target_period,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:32Z,HEAD only; attempts=1; elapsed_seconds=0.236; identity_score=13; final_locator_hash=1da2c2d8dc8730e6c356; no body or raw headers retained.
TS4L-f1409a49f89fd1d57f42,lane_1,tier_c,verification_ready_medium,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1182.pdf,"SERB Contract PDF: City of Brookville, Ohio and Brookville Bargaining Unit (Ohio Patrolmen's Benevolent Association) (file dated 01/11/2021)",Brookville,OH,Midwest,non_safety_comparator,Police patrol officers (commissioned officers),Brookville Bargaining Unit (Ohio Patrolmen's Benevolent Association),"Pay schedule effective pay period including July 1, 2021 (within expected window); broader agreement period not confirmed in lead metadata",2021-07-01,2022-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,overlaps_expected_period,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:32Z,HEAD only; attempts=1; elapsed_seconds=0.256; identity_score=13; final_locator_hash=f95b329e3d4f17ed2d62; no body or raw headers retained.
TS4L-ba04919bcc1709e1857c,lane_1,tier_c,verification_ready_medium,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://newark.legistar.com/LegislationDetail.aspx?FullText=1&G=76B7E664-B393-4911-9914-3B4B31917701&GUID=4076386B-02AE-4677-B8B8-DA3CBE2B09EC&ID=3767699&Options=&Search=,City of Newark - File #: 18-1791 (Ratifies Successor Labor Agreement; attached agreement referenced on Legistar record),Newark,NJ,Northeast,non_safety_comparator,Municipal white-collar/professional workers (as described in snippet),"Newark Council No. 21, NJ Civil Service Association / IFPTE (as described in record snippet)","January 1, 2015 through December 31, 2018 (successor agreement window starts 2015)",2015,2015,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same city (Newark, NJ) lead",Partial overlap only at boundary year (2015 within expected 2013-2015 cycle),wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:34Z,HEAD only; attempts=1; elapsed_seconds=0.38; identity_score=13; final_locator_hash=8aa68de5090582a4ca28; no body or raw headers retained.
TS4L-a786449481297b71940f,lane_1,tier_c,verification_ready_low,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-10-156.pdf,"S-MA-10-156 (ILRB interest arbitration award) — includes bargaining history referencing successor agreement expired April 30, 2010 (Montgomery, Illinois / MAP Chapter #333)",Montgomery,IL,Midwest,non_safety_comparator,Public safety (police) bargaining history reference (target unit type not directly confirmed in visible lead),"Metropolitan Alliance of Police, Chapter #333 (MAP)","Successor collective bargaining agreement history referencing expiry April 30, 2010 (full duration not confirmed in lead snippet)",,2010-04-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same_city_expected (Montgomery, Illinois referenced)",overlap_possible (expected 2012-05-01 to 2013-04-30; only earlier expiry referenced in lead),wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:34Z,HEAD only; attempts=1; elapsed_seconds=0.193; identity_score=13; final_locator_hash=861ec75220f0c22f183c; no body or raw headers retained.
TS4L-eabfcf24345787dd601d,lane_1,tier_c,verification_ready_low,141,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://rmc.library.cornell.edu/EAD/htmldocs/KCL05770.html,"Guide to the Friedman, Clara Arbitration Files, 1975-1985 (Cornell RMC) — entry: ""WHITE PLAINS (CITY OF)/LOCAL 45 6, SANITATION AND INCINERATOR WORKERS""",White Plains,NY,Northeast,non_safety_comparator,Sanitation and incinerator workers,LOCAL 45 6 (Sanitation and Incinerator Workers) (City of White Plains),1976 (entry indicates year; contract cycle not stated in lead),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same-city (White Plains),target_same_or_overlapping_period,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:34Z,HEAD only; attempts=1; elapsed_seconds=0.105; identity_score=11; final_locator_hash=5741632cf910c2350201; no body or raw headers retained.
TS4L-2f8ea76da7f4c41e4606,lane_1,tier_c,verification_ready_medium,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://melbournefirefighters.com/images/downloads/CONTRACTS_/iaff_signed_contract_2021_24_2.pdf,Melbourne Professional Firefighters Local 1951 — Signed contract 2021–2024 (IAFF contract PDF),Melbourne,FL,South,non_safety_comparator,Firefighters / Fire Department bargaining unit,Melbourne Professional Firefighters Local 1951,2021–2024,2021-01-01,2024-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"City of Melbourne, FL likely match (document hosted on Melbourne Professional Firefighters Local 1951 site).",Overlaps expected period at the 2021 endpoint.,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:35Z,HEAD only; attempts=1; elapsed_seconds=0.242; identity_score=13; final_locator_hash=eeb97abf5daa0e376667; no body or raw headers retained.
TS4L-4ea4961e1edf7ce061ef,lane_1,tier_c,verification_ready_medium,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://main.govpilot.com/uuploads/EmailAttachments/6881/7715445f-82025112993_Resolution_No_25-79_Police_Chief_Contract_Agreement.pdf,BOROUGH OF LODI — Resolution No. 25-79 Police Chief Contract Agreement (PDF),Lodi,NJ,Northeast,non_safety_comparator,Police executive (Police Chief),Policemen’s Benevolent Association Local 26 (Lodi Unit) (implied by Borough of Lodi PBA context),"January 1, 2025 to December 31, 2029 (stated in document snippet)",2025-01-01,2029-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city: Borough of Lodi, NJ",overlaps expected period 2025-2029,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:35Z,HEAD only; attempts=1; elapsed_seconds=0.242; identity_score=13; final_locator_hash=0a34e7102c137aab902f; no body or raw headers retained.
TS4L-76f0d161829af32809e4,lane_1,tier_c,verification_ready_medium,140,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://melbournefirefighters.com/images/downloads/CONTRACTS_/iaff_contract_2015_2018.pdf,Melbourne Professional Firefighters Local 1951 — CBA 2015–2018 (IAFF contract PDF),Melbourne,FL,South,non_safety_comparator,Firefighters / Fire Department bargaining unit,Melbourne Professional Firefighters Local 1951,2015–2018,2015-01-01,2018-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"City of Melbourne, FL likely match (document hosted on Melbourne Professional Firefighters Local 1951 site).",Overlaps expected period at the 2018 start.,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:35Z,HEAD only; attempts=1; elapsed_seconds=0.225; identity_score=13; final_locator_hash=ccd7b11e58d2beb840ca; no body or raw headers retained.
TS4L-4f4ea2588f1dbf27665d,lane_1,tier_c,verification_ready_medium,139,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms9files.revize.com/buffalogroveil/IAFF%20Signed%20CBA%202023-2025.pdf,IAFF Signed CBA 2023-2025 (PDF) — Village of Buffalo Grove,Buffalo Grove,IL,Midwest,non_safety_comparator,Firefighter/Paramedic (IAFF Local 3177),"Buffalo Grove Professional Firefighter/Paramedic Association, Local 3177 (IAFF)","May 1, 2023 through April 30, 2025 (as labeled in result snippet)",2023-05-01,2025-04-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Same municipality: Buffalo Grove, IL (city match via buffalo grove IL document host)","Exact overlap with target period May 1, 2023–April 30, 2025",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:35Z,HEAD only; attempts=1; elapsed_seconds=0.264; identity_score=13; final_locator_hash=aad9f8b859fcc12474b7; no body or raw headers retained.
TS4L-6930c8ebb2d226b99a37,lane_1,tier_c,verification_ready_medium,139,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://mccmeetingspublic.blob.core.usgovcloudapi.net/groptwdsmi-meet-2c7f79f292bc422d9ab2f44f5d932813/ITEM-Attachment-001-d2484e9f091c4af199e90e9a5a7c5bf1.pdf,"MEMORANDUM OF AGREEMENT REGARDING K-9 OFFICER COMPENSATION (City of Grosse Pointe Woods / Michigan Fraternal Order of Police Labor Council) — references CBA July 1, 2022 to June 30, 2026",Grosse Pointe Woods,MI,Midwest,non_safety_comparator,Police (K-9 Handler compensation referenced to existing CBA dates),Michigan Fraternal Order of Police Labor Council (Labor Council),"Collective Bargaining Agreement referenced: July 1, 2022 to June 30, 2026; MOA dated Oct. 2025 and in effect from fully signed/ executed date",2022-07-01,2026-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same city (Grosse Pointe Woods, MI)","overlaps target cycle (references July 1, 2022–June 30, 2026 CBA dates)",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:35Z,HEAD only; attempts=1; elapsed_seconds=0.145; identity_score=13; final_locator_hash=3b61570efc4e9f9f099d; no body or raw headers retained.
TS4L-a57cc95557d8afd9fd2f,lane_1,tier_c,verification_ready_medium,139,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://cms3.revize.com/revize/onalaska/Documents/Departments/Human%20Resources/Labor%20Relations/SORD%202023-25%20FINAL%20with%20LOU%20at%20end.pdf,Agreement between City of Onalaska and SORD (2023-2025) (FINAL with LOU at end),Onalaska,WI,Midwest,non_safety_comparator,"Police-related bargaining unit (SORD / Supervisors Police Association, OPPS Division as indicated by document title/intro)",SORD (Wisconsin Professional Police Association Supervisor Officers Relations Division) / Onalaska Supervisors Police Association,2023-2025,2023,2025,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"on_city (Onalaska, WI)",overlaps_expected_period (2023-2025),wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:35Z,HEAD only; attempts=1; elapsed_seconds=0.15; identity_score=13; final_locator_hash=598b3db17ee50402e422; no body or raw headers retained.
TS4L-03a1ceda43322aabe9ac,lane_1,tier_c,verification_ready_low,139,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://sanfordfl.gov/wp-content/uploads/2025/01/Resolution-3313-Police-Union-MOU.pdf,"Resolution 3313 – Police Union MOU (City of Sanford, FL)",Sanford,FL,South,non_safety_comparator,Police (represented employees),Police union / police bargaining unit (as referenced in resolution),Includes language indicating MOU relates to amending the CBA and is effective as part of the overall CBA integration (visible lead is oriented to CBA-related amendment context),2022-01-01 (claimed ,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,unknown,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T12:58:37Z,HEAD only; attempts=1; elapsed_seconds=0.343; identity_score=13; final_locator_hash=fad564c108f07f6be7a0; no body or raw headers retained.
