candidate_id,lane_id,priority_tier,quality_label,target_mechanism_family,state,derived_region,unit_type,gap_priority_score,gap_priority_reason,selected_for_verification
TS4L-ff9210968454a2b9498b,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,94,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-015787e0e04e487fef7a,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,PA,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-05b3c3d0b78d81b81b7a,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,NJ,Northeast,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-06d34cec9d4a9cda6a72,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,CA,West,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-08a39dea03102bd10ede,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,TX,South,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-0b0d75ebc17f50b815e0,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,UT,West,safety_and_non_safety_compensation_units,91,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-0b7ab287d197c94710b2,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,CT,Northeast,safety_and_non_safety_bargaining_units,101,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-0c4a03a5a7df39b48bc2,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,GA,South,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-0e4e88066a235a70ff60,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,PA,Northeast,safety_and_non_safety_bargaining_units,101,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-0f2b9ce83ba7aa0cb527,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-0f9b22fca67ddc3c0824,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-12b3326e134f69bc0c2d,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,CA,West,non_safety_municipal_units,131,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-12d8f9a4a394906ec9c8,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-13e3df1ff2cc7b36100b,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-1429b4218280e8320357,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,AL,South,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1663a6d3d710ddfcc7ca,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,GA,South,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1700ee4a4e6be61b5dc0,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-1728921415ebfc86942d,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,RI,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-17828f13f7d22a7f8baf,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NY,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-179a2e227a955a214535,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-1832b974e6926c4eb6c9,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,TX,South,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-18668779cc469c273309,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,AL,South,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-195616b0ea086393fde0,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,SC,South,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1c19bc53a950172d73ed,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,ID,West,safety_and_non_safety_compensation_units,91,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1d1cc437eefd25898172,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,IN,Midwest,safety_and_non_safety_compensation_units,101,memo_gap_market_or_comparability_pressure|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1d8b1ba7086b3dd84085,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,KY,South,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-1e644000dfc9326af596,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-1eabfa7a296332587e01,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-1f646d1004b9369ee8a3,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-20694ff44ff7c5ac53b6,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,CA,West,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-208d9f11381e387c0cb5,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,TX,South,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-20c5c9eb10d0be72ce09,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,OH,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-2181fb0ebb4b9f42d270,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MA,Northeast,safety_and_non_safety_bargaining_units,109,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-287c357182b80b864250,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,OK,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-2a744aa3e96bf3bdf15b,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-2b8ef548bd9839b4a56f,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,IN,Midwest,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-2c584bcb8cfcd3847b92,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,UT,West,non_safety_municipal_units,131,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-2cc8abeb70c94b42f84a,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,PA,Northeast,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-2da3daf6db71f296a4e1,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,CO,West,safety_and_non_safety_compensation_units,91,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-31ea7739fccc0b46e682,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,PA,Northeast,safety_and_non_safety_bargaining_units,101,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,true
TS4L-32000d7f971794d2ca13,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,IN,Midwest,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-33513a9e54514cf1be83,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,MI,Midwest,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-36614e09464d63f46838,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,NH,Northeast,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-39bed3a9908ba91bedf9,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,IL,Midwest,safety_and_non_safety_compensation_units,91,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-3a167ca8e6936442fb91,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-3a412cd03f2d11bcb036,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-3a65100850dfbdf19f4e,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NC,South,non_safety_municipal_units,147,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-3bfd7d601ee86fb0fc7d,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-3d9dda7b9f0668698ada,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,NY,Northeast,safety_and_non_safety_bargaining_units,109,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-3f18566f6d5c11eabdb9,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-403f0cda6b34aa4dd95c,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,GA,South,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-4110215c11e7d9b8c1dc,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,AZ,West,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-43827418bb5dae7ab3d5,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,NJ,Northeast,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-43f7851d6162091aff52,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,OH,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-460eded2e0fb85e5559f,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,IL,Midwest,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-480dc9118c13c9959d8b,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,RI,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-480ea8c2a9f82c9bb870,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,MI,Midwest,safety_and_non_safety_compensation_units,91,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-4876fc9e4873a8de5998,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-4979f70ab58efeb14248,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,FL,South,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-4a2c75ec08ba90bd3031,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,NH,Northeast,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-4beb3f7000f7379faac5,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,MT,West,non_safety_comparator,139,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-4c25d8d3b3eb11ada934,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,KS,Midwest,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-4c720cf03d848e4b4bc8,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,MI,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-4d75ad3848802f58877a,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,OH,Midwest,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-50461e716a3e9078000b,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,PA,Northeast,safety_and_non_safety_bargaining_units,109,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-507f6875afe55a1a56c3,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,SC,South,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-50f5954fffa579914daa,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,RI,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-51a19ede1789135b7d94,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CO,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-5295db0ac2e430e42265,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NH,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-532246e2a06f50125e35,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-536126a0fb928561c14f,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,RI,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-5436237f6b7844692837,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,OH,Midwest,safety_and_non_safety_compensation_units,91,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-546db936170aba663e3e,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,PA,Northeast,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-56a44dcaafa8a52a4d98,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,GA,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-56e605d9c9ebfb1f5201,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,OH,Midwest,safety_and_non_safety_compensation_units,91,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-572119630142147dea79,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,UT,West,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-57ae3bcd8b1517c738e2,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,IN,Midwest,safety_and_non_safety_compensation_units,91,memo_gap_market_or_comparability_pressure|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-5911f8b6416ab91f4624,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-592cf64d467acfcf1608,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-593bc00c45c8ac46648f,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,TX,South,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-5b010de16bcdcda23e7a,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,IN,Midwest,non_safety_municipal_units,131,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-5d6ab6f86634dbbb5f53,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,CT,Northeast,safety_and_non_safety_compensation_units,99,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-5e4bab4d903930a1a4d0,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NJ,Northeast,non_safety_municipal_units,147,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-5efe011358f4bb3084ff,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NY,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-5fa89182dd49050d1963,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-6154694c8e819130eb9e,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,MI,Midwest,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-61b34495e1278c26eb0d,lane_4,tier_c,verification_ready_low,market_or_comparability_pressure,NJ,Northeast,safety_and_non_safety_compensation_units,109,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-61ed2507cc040ea8879b,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,NC,South,non_safety_municipal_units,147,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-651783aa4f69c6e86f95,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,FL,South,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-6583eb3d77ab47fe398e,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,CA,West,non_safety_comparator,129,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,false
TS4L-670259b42cdf8389cf49,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,IL,Midwest,safety_and_non_safety_bargaining_units,93,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,false
TS4L-68c35c211540d471c211,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,IN,Midwest,non_safety_municipal_units,131,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-6e08f8f8a02d5cea025b,lane_1,tier_c,verification_ready_low,non_safety_constraint_signal,FL,South,non_safety_comparator,137,memo_gap_non_safety_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,true
TS4L-6e502c89516bbd1ee8f8,lane_3,tier_c,verification_ready_low,fiscal_constraint_signal,PA,Northeast,non_safety_municipal_units,139,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,false
TS4L-6ee2e5bf8140fb0b191d,lane_2,tier_c,verification_ready_low,strike_or_no_strike_constraint,GA,South,safety_and_non_safety_bargaining_units,109,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,true
