retained_source_id,candidate_id,local_retained_path,recorded_file_size_bytes,observed_file_size_bytes,recorded_file_sha256,observed_file_sha256,file_exists,path_inside_retained_directory,file_integrity_status
RS429-1af5b9a7b9ecd76d0441,TS4L-6df3c9f0939986b517b5,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-1af5b9a7b9ecd76d0441.pdf,1045590,1045590,33c51d9cfe3ca11287a606ea0cafc9872a5663aa9a54c3b2443d9417fd9eb98a,33c51d9cfe3ca11287a606ea0cafc9872a5663aa9a54c3b2443d9417fd9eb98a,true,true,integrity_pass
RS429-2678f4bf1a37d2de5984,TS4L-dd9f3e0cae2f9809e211,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-2678f4bf1a37d2de5984.pdf,1237593,1237593,54b12189d99be1d572591e8315d6736656d01f3385366aba9767c2cb9a82af68,54b12189d99be1d572591e8315d6736656d01f3385366aba9767c2cb9a82af68,true,true,integrity_pass
RS429-27133b970795bfafcbc5,TS4L-c84e3f49a00a59d530a7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-27133b970795bfafcbc5.html,23878,23878,e77605bd7e0195d1a785050cded256c9e873467a68d2b06e8ec3543e9383d6fa,e77605bd7e0195d1a785050cded256c9e873467a68d2b06e8ec3543e9383d6fa,true,true,integrity_pass
RS429-27808db37f1cafc77068,TS4L-526e5006e48f2145205f,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-27808db37f1cafc77068.pdf,186127,186127,5c72026f8a24fba2806411e8a037c6a13c9ec40e7024cb7b0a078964915aeb43,5c72026f8a24fba2806411e8a037c6a13c9ec40e7024cb7b0a078964915aeb43,true,true,integrity_pass
RS429-2da81ae3d24d71622e0c,TS4L-72b0c841677d1a4745c0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-2da81ae3d24d71622e0c.pdf,422997,422997,1b1b118f59b71ba9640785029d3a601314347bb216119876437faa4e421516fe,1b1b118f59b71ba9640785029d3a601314347bb216119876437faa4e421516fe,true,true,integrity_pass
RS429-344836bfb658dc462b6d,TS4L-24345dbc0ab57dcf3d1e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-344836bfb658dc462b6d.pdf,2562242,2562242,a42e03292bec92846e8ad97ffe867cf0312773578b4ee646f47e2a45b4490157,a42e03292bec92846e8ad97ffe867cf0312773578b4ee646f47e2a45b4490157,true,true,integrity_pass
RS429-38915ee02e523e6494b8,TS4L-e7c8a018693abb7f88e2,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-38915ee02e523e6494b8.pdf,313816,313816,b0d8ab3299e31c4e342032d0117b548d762236d21126112f83e69020672d0eb0,b0d8ab3299e31c4e342032d0117b548d762236d21126112f83e69020672d0eb0,true,true,integrity_pass
RS429-38c66f52a97752150772,TS4L-8c09429772620a1fae12,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-38c66f52a97752150772.pdf,2709879,2709879,bf50a4914500c43a81032d86462d8052caace53f1672877cdb679a0a9c02640d,bf50a4914500c43a81032d86462d8052caace53f1672877cdb679a0a9c02640d,true,true,integrity_pass
RS429-39096d2d7439c515388a,TS4L-652060bfaf21d47fa725,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-39096d2d7439c515388a.pdf,413467,413467,166284b5d27d4bf678c7a1b0ab237d8c7f6e7ee245227c47a4c6a3e6273e0a2f,166284b5d27d4bf678c7a1b0ab237d8c7f6e7ee245227c47a4c6a3e6273e0a2f,true,true,integrity_pass
RS429-43069126527fe98d3b6c,TS4L-ebe871bdd8c0b550dff7,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-43069126527fe98d3b6c.pdf,6176011,6176011,b45a75423132799f86c7200ce02f453e4356eb5b5e04724b52273ab0d927aaea,b45a75423132799f86c7200ce02f453e4356eb5b5e04724b52273ab0d927aaea,true,true,integrity_pass
RS429-45ddd3d67388cac673f2,TS4L-4f072b6ea1f4c3e8bb62,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-45ddd3d67388cac673f2.pdf,313996,313996,c2d35e13ab004551c84087064857e22e9239e945f1ede7d05af5908ec7cb1d32,c2d35e13ab004551c84087064857e22e9239e945f1ede7d05af5908ec7cb1d32,true,true,integrity_pass
RS429-4906dd93b9de31a30e9f,TS4L-0c03013d44e4063f6dc0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-4906dd93b9de31a30e9f.pdf,127636,127636,266488f6a6c49e3295d19db38ea6e008457217a5d7ed8f2b145507761a2e16cc,266488f6a6c49e3295d19db38ea6e008457217a5d7ed8f2b145507761a2e16cc,true,true,integrity_pass
RS429-49c177ab897f0f14676b,TS4L-aa025692b3f0df067262,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-49c177ab897f0f14676b.pdf,342092,342092,ab8c8b625305ab106283a52250ab0c57bfaec26ace24442e24e0afd4f4885998,ab8c8b625305ab106283a52250ab0c57bfaec26ace24442e24e0afd4f4885998,true,true,integrity_pass
RS429-4f87b7d353ecd315e45f,TS4L-3ef2ee30930d402eb4ec,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-4f87b7d353ecd315e45f.pdf,538407,538407,b928c02285022b78545a8a82b5232992d1318bbc0afef522585d1edfee246cf9,b928c02285022b78545a8a82b5232992d1318bbc0afef522585d1edfee246cf9,true,true,integrity_pass
RS429-51761c5c61c0a7ae550d,TS4L-d4a73fd883b96ecde879,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-51761c5c61c0a7ae550d.pdf,803438,803438,f134e47b117ced2c130f348a0287fff22518634f14b1e7533b7269d42c262e8a,f134e47b117ced2c130f348a0287fff22518634f14b1e7533b7269d42c262e8a,true,true,integrity_pass
RS429-51cded369adfc9504e83,TS4L-f4e9996571c751b1f4c0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-51cded369adfc9504e83.pdf,115504,115504,92c4ea9adc64c1cc0f0d103392fcd74fb14f3494fdea870e5e656ce8587a076f,92c4ea9adc64c1cc0f0d103392fcd74fb14f3494fdea870e5e656ce8587a076f,true,true,integrity_pass
RS429-51e6f4507be1ce43e61d,TS4L-beb020c6317b96e3f7f0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-51e6f4507be1ce43e61d.pdf,1434172,1434172,0ae7119d60116a90859852f35555a924711ff64a8d4c5d638a6dcfd7f34a1864,0ae7119d60116a90859852f35555a924711ff64a8d4c5d638a6dcfd7f34a1864,true,true,integrity_pass
RS429-522519045e4759655715,TS4L-2b475cdfc6b0388a2571,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-522519045e4759655715.html,113633,113633,1a0cd0f7bedaa53d8bc6fe7e19aa27b2ef9769254514ac522f545b60449f56a6,1a0cd0f7bedaa53d8bc6fe7e19aa27b2ef9769254514ac522f545b60449f56a6,true,true,integrity_pass
RS429-532cbab4ec3d77f57f94,TS4L-954305cdcb283841279b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-532cbab4ec3d77f57f94.pdf,386087,386087,383471af6afa2627e2c8b715712fdf387db34fd47064d499fcf248aa9c717169,383471af6afa2627e2c8b715712fdf387db34fd47064d499fcf248aa9c717169,true,true,integrity_pass
RS429-545076f2f39cd0ced7f9,TS4L-c56896186b3e34951ba4,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-545076f2f39cd0ced7f9.html,191313,191313,d03a5a4af4c405bc90b7d7bcf907c1f1c3472bceb07459dd46fd1b64f5163932,d03a5a4af4c405bc90b7d7bcf907c1f1c3472bceb07459dd46fd1b64f5163932,true,true,integrity_pass
RS429-5565dd705e6b1e6695c8,TS4L-2e2a0724b88d46e188cc,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5565dd705e6b1e6695c8.pdf,119363,119363,d9006f3828a3d8e427a6d7e66b8e2bfc1cb7be9119d8c460dfbb90fe0137773e,d9006f3828a3d8e427a6d7e66b8e2bfc1cb7be9119d8c460dfbb90fe0137773e,true,true,integrity_pass
RS429-55bd7381b301f9f74ab8,TS4L-91fa45faf804be91e7ee,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-55bd7381b301f9f74ab8.pdf,102482,102482,0e88626e270c1fda699da4c68154ae418d193b9e88e015dbe03c70da06cbf856,0e88626e270c1fda699da4c68154ae418d193b9e88e015dbe03c70da06cbf856,true,true,integrity_pass
RS429-5655252c0176ed5d50a1,TS4L-12682f61a5df8c0f4f31,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5655252c0176ed5d50a1.html,91960,91960,867a1cf906d87a8180b0be1920d7f74162a9d1ee807da5e9942fdf08d3176a1d,867a1cf906d87a8180b0be1920d7f74162a9d1ee807da5e9942fdf08d3176a1d,true,true,integrity_pass
RS429-58dd5defc8efa4d4540d,TS4L-7fe1aa060f2c81a0851d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-58dd5defc8efa4d4540d.pdf,737237,737237,2b28bd6c196eadcf6097347c3364c54ab241da9efa98e44667d7db3e22ad4ebc,2b28bd6c196eadcf6097347c3364c54ab241da9efa98e44667d7db3e22ad4ebc,true,true,integrity_pass
RS429-5b146a2d1e934f4bfcf6,TS4L-5b09bca682db3f4c12ad,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5b146a2d1e934f4bfcf6.pdf,195867,195867,85970be0a1df848b0d1b8e0abdf763086622a443f10e303d1507e6beb468a7a6,85970be0a1df848b0d1b8e0abdf763086622a443f10e303d1507e6beb468a7a6,true,true,integrity_pass
RS429-5cd5d4456a123feae185,TS4L-b819851f99a60d4e200f,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5cd5d4456a123feae185.pdf,649303,649303,c6985b46c15bd0dad2cbe2c400ead62b5142ccee7ba4e488fde34af0004dbcc2,c6985b46c15bd0dad2cbe2c400ead62b5142ccee7ba4e488fde34af0004dbcc2,true,true,integrity_pass
RS429-5df13a3fe4cae56b2af4,TS4L-8f5e1d1b86e3bce3d7f2,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5df13a3fe4cae56b2af4.pdf,725724,725724,f39a7885d0394451988c409e59c60c991d0778100345444e7daffa2b292294e6,f39a7885d0394451988c409e59c60c991d0778100345444e7daffa2b292294e6,true,true,integrity_pass
RS429-5f29a0fe0527c9f9b6d1,TS4L-bcfb80b849d5f366ae95,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-5f29a0fe0527c9f9b6d1.pdf,322236,322236,39afd01bd8963941e8aefc73a2dd3bfc18c1ec281f330e3aa0453a5ad3617237,39afd01bd8963941e8aefc73a2dd3bfc18c1ec281f330e3aa0453a5ad3617237,true,true,integrity_pass
RS429-62e0c5e22d8765ae0249,TS4L-e16b6fa15d23c831631b,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-62e0c5e22d8765ae0249.pdf,7334784,7334784,7cf971fe868bea54c897d050725749f8d3210cc6c1e7c8c15f32a67c8d7318b1,7cf971fe868bea54c897d050725749f8d3210cc6c1e7c8c15f32a67c8d7318b1,true,true,integrity_pass
RS429-66fa6f654cb677ff7e4e,TS4L-b35f887ea07f8d108ef0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-66fa6f654cb677ff7e4e.pdf,742970,742970,9ca8ebd58b5734146f04c653cc775e2be10e204e8c9a6e294df61d204b8df806,9ca8ebd58b5734146f04c653cc775e2be10e204e8c9a6e294df61d204b8df806,true,true,integrity_pass
RS429-6ba2a952f5fdfea35bcf,TS4L-0b4106c58196f61fae52,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6ba2a952f5fdfea35bcf.pdf,479337,479337,eae1a059658a4c69ef3100d3bfbcac63ef9354c698805c37a5548ebb197a0839,eae1a059658a4c69ef3100d3bfbcac63ef9354c698805c37a5548ebb197a0839,true,true,integrity_pass
RS429-6d5cfe6d79ae7af4ce1b,TS4L-1cad58835412642d9173,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6d5cfe6d79ae7af4ce1b.pdf,2377417,2377417,f406bbae1d435cce4267727e69af850d922b03a6cc832bbe6180d4f2610d18e7,f406bbae1d435cce4267727e69af850d922b03a6cc832bbe6180d4f2610d18e7,true,true,integrity_pass
RS429-6e8a479c3002532653bc,TS4L-d64b7a5e3cd3fd608979,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6e8a479c3002532653bc.pdf,570225,570225,00e460774862dfce8e3897fbf41bbe1cd580b4ee90e6cf3e7506e31f6788ef7f,00e460774862dfce8e3897fbf41bbe1cd580b4ee90e6cf3e7506e31f6788ef7f,true,true,integrity_pass
RS429-6f58e72bcada7ae53e72,TS4L-8feef858d081f1836282,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-6f58e72bcada7ae53e72.pdf,1277984,1277984,a38a5431a8d392b99bb20273a874a308ee8a1d15d2dbb73765b018872d22f8f4,a38a5431a8d392b99bb20273a874a308ee8a1d15d2dbb73765b018872d22f8f4,true,true,integrity_pass
RS429-707c34876407db7dbda8,TS4L-1df40ff88b7f3e987c7e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-707c34876407db7dbda8.pdf,1086425,1086425,5888904bc73732d3a59d99279a46b52e3d9ac544d182433114abca3787d656a5,5888904bc73732d3a59d99279a46b52e3d9ac544d182433114abca3787d656a5,true,true,integrity_pass
RS429-7428b901edb3ce4ed023,TS4L-46b38ea2c8a767d795e0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-7428b901edb3ce4ed023.pdf,8090459,8090459,d20553463e512e11d8f9bd54ab19d6e1c1f25913e254942fa41ca461ec585d3d,d20553463e512e11d8f9bd54ab19d6e1c1f25913e254942fa41ca461ec585d3d,true,true,integrity_pass
RS429-7460e98a6e1ea96185fe,TS4L-851d781de98837dff4eb,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-7460e98a6e1ea96185fe.pdf,114617,114617,e0e10c94c9ffabaa6ba2d1def8aa65b4f62ab5aa35c0336be6616686f686e953,e0e10c94c9ffabaa6ba2d1def8aa65b4f62ab5aa35c0336be6616686f686e953,true,true,integrity_pass
RS429-769e79f112c8071eaad6,TS4L-87da16ee320ec62aad7f,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-769e79f112c8071eaad6.pdf,2248129,2248129,0d0bbe3b7ec4c7d7a46c830763085861621e589d3e6035b9de6f01cfbcd76b77,0d0bbe3b7ec4c7d7a46c830763085861621e589d3e6035b9de6f01cfbcd76b77,true,true,integrity_pass
RS429-773cefcbf02cb2939f20,TS4L-5a9c67b82e7e68ae1331,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-773cefcbf02cb2939f20.html,366521,366521,9113fb1b914a5e08e7fef8cceebcf98e961cc08de34b037b37a64ef8542118b2,9113fb1b914a5e08e7fef8cceebcf98e961cc08de34b037b37a64ef8542118b2,true,true,integrity_pass
RS429-789d77c97b66329716a1,TS4L-cb6da7be5f0f4c76d347,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-789d77c97b66329716a1.pdf,3256454,3256454,9d019e0fea08730800195fe3961c82bcec3e19228dabba988ff72d6c19f77830,9d019e0fea08730800195fe3961c82bcec3e19228dabba988ff72d6c19f77830,true,true,integrity_pass
RS429-79f4d52337952b6594c7,TS4L-f650c6fd04d0862a546f,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-79f4d52337952b6594c7.pdf,490968,490968,250ab63b2ac39c3a099f1ca3251acddd995651a5977ede19b6ea95d11ac1143e,250ab63b2ac39c3a099f1ca3251acddd995651a5977ede19b6ea95d11ac1143e,true,true,integrity_pass
RS429-7e37005ce6c93f93eb35,TS4L-15fec28f95b7d7f4168e,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-7e37005ce6c93f93eb35.pdf,208501,208501,cf5795ec0769099ab5d90451ffdea86902561512c51dbf57e8207c18d9b3d275,cf5795ec0769099ab5d90451ffdea86902561512c51dbf57e8207c18d9b3d275,true,true,integrity_pass
RS429-82372559f2e4c74656ec,TS4L-4db5ed3abe3298faed6d,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-82372559f2e4c74656ec.pdf,1507988,1507988,ce501dfdc7944b0cd5572086170a42d410ca8cec8c88c931e036c45f4921f584,ce501dfdc7944b0cd5572086170a42d410ca8cec8c88c931e036c45f4921f584,true,true,integrity_pass
RS429-84572d32706a5f123b69,TS4L-6f16f57240a347254f76,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-84572d32706a5f123b69.pdf,568288,568288,2e9f33115ec18630f709ee5b16a5e8228624d92464ec6caae71480d08c9fccc1,2e9f33115ec18630f709ee5b16a5e8228624d92464ec6caae71480d08c9fccc1,true,true,integrity_pass
RS429-88d233473375f09b5751,TS4L-a8ba7c297d868e5f3809,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-88d233473375f09b5751.pdf,27453,27453,521d12e5086b39be20d024cb5030c55625e1fb56e42a5a77034f69c2b12ea642,521d12e5086b39be20d024cb5030c55625e1fb56e42a5a77034f69c2b12ea642,true,true,integrity_pass
RS429-8941a232e1d79e3edb8c,TS4L-ec0ee49bff59a4402ab2,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8941a232e1d79e3edb8c.pdf,193549,193549,0d46c71946a3f15cb96caece8d51cd0b0312bee95850c79a12faecfe0c5a4562,0d46c71946a3f15cb96caece8d51cd0b0312bee95850c79a12faecfe0c5a4562,true,true,integrity_pass
RS429-8d8a4b5c9618c8798ef0,TS4L-126405992b11dd87ffc4,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8d8a4b5c9618c8798ef0.pdf,9944398,9944398,64a2abed7db5778446873412db25d7724d9ed28ee8902432c63a489d47394f92,64a2abed7db5778446873412db25d7724d9ed28ee8902432c63a489d47394f92,true,true,integrity_pass
RS429-8e2915cb9ad9a064768c,TS4L-47bc35df77cb459f9100,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8e2915cb9ad9a064768c.pdf,6002933,6002933,36b8931396dd959fb8849f0276955c247608745467fd42a40442a2d76f3c71c9,36b8931396dd959fb8849f0276955c247608745467fd42a40442a2d76f3c71c9,true,true,integrity_pass
RS429-8f933243a02762451883,TS4L-77d7ffa473078182a4d6,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-8f933243a02762451883.pdf,12781872,12781872,092bdc1e8693567f867902f8ddbbc29df3d12922f92ce395e8574ccc4a4f465b,092bdc1e8693567f867902f8ddbbc29df3d12922f92ce395e8574ccc4a4f465b,true,true,integrity_pass
RS429-904d75e5f0c6489a7a4c,TS4L-15ee8aea347cd6f19f73,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-904d75e5f0c6489a7a4c.pdf,1088096,1088096,1d348d9a33d6bf49ca0605979d716af4423fe3809e2df3a9aadd24cd9960a516,1d348d9a33d6bf49ca0605979d716af4423fe3809e2df3a9aadd24cd9960a516,true,true,integrity_pass
RS429-923e437f46f7785ffc2f,TS4L-749a617d404866ff93bd,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-923e437f46f7785ffc2f.pdf,984990,984990,3f9d123a918737b6008e02566179b39bb78ed056d59cddb0b3d53f7528738b14,3f9d123a918737b6008e02566179b39bb78ed056d59cddb0b3d53f7528738b14,true,true,integrity_pass
RS429-94ae681f6f038acba78b,TS4L-a87b8b8449d028cc65e0,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-94ae681f6f038acba78b.html,16543,16543,9c88023decd7c0702008ae46e3eb94eb12df2b66a4f41df333c1b7a2c45cc914,9c88023decd7c0702008ae46e3eb94eb12df2b66a4f41df333c1b7a2c45cc914,true,true,integrity_pass
RS429-94d0eff8ffa1df6361ff,TS4L-b21f1a9452910a919fef,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-94d0eff8ffa1df6361ff.pdf,1208539,1208539,75aef5561dab4cdc695aa7932542d1405fc8fe43a840903966a07c9b612259cb,75aef5561dab4cdc695aa7932542d1405fc8fe43a840903966a07c9b612259cb,true,true,integrity_pass
RS429-95d3e40bd83110f48c09,TS4L-14b8ef0a6d8d55d517ca,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-95d3e40bd83110f48c09.pdf,960050,960050,551284c385e33a4cdc2817e08bd386b814ee27ea36d95ebba7260e124a803949,551284c385e33a4cdc2817e08bd386b814ee27ea36d95ebba7260e124a803949,true,true,integrity_pass
RS429-960c8d3409236a312742,TS4L-df3fa512e0e25bc6bf1a,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-960c8d3409236a312742.html,114170,114170,1dcbd2658a1e6d7686363d07fa1926e0d31184e546797589521fbdd0d7cbfc06,1dcbd2658a1e6d7686363d07fa1926e0d31184e546797589521fbdd0d7cbfc06,true,true,integrity_pass
RS429-9742dcd0457668d7c5e0,TS4L-d42c88a8a55d50db9039,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-9742dcd0457668d7c5e0.html,239276,239276,29cf37afd8207c907a18cc4578cbd3be58c834af89a0aaae816a4fb62cf47de8,29cf37afd8207c907a18cc4578cbd3be58c834af89a0aaae816a4fb62cf47de8,true,true,integrity_pass
RS429-98c70cf2aeecb8f230c1,TS4L-5e172c0886e7033b3f82,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-98c70cf2aeecb8f230c1.pdf,2731847,2731847,75cdf67bb2c1c15acaf803a2a99b0694119896e8347c6af9fdb607f8b8713061,75cdf67bb2c1c15acaf803a2a99b0694119896e8347c6af9fdb607f8b8713061,true,true,integrity_pass
RS429-98c9c15e73373b56303b,TS4L-3bb92eb78617d70a41ee,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-98c9c15e73373b56303b.pdf,133435,133435,9f9fb342c70a516b64dc4f8cf001d7dfd1dc2fbdc7c8337c1e3e06eae1052b93,9f9fb342c70a516b64dc4f8cf001d7dfd1dc2fbdc7c8337c1e3e06eae1052b93,true,true,integrity_pass
RS429-98f40994f88588d761a0,TS4L-520a07ebf4561f009575,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-98f40994f88588d761a0.pdf,339495,339495,50396655804ee1349a6e13e87845bc9b2e3dd663ce7f5284d5a27bcabf6b3b80,50396655804ee1349a6e13e87845bc9b2e3dd663ce7f5284d5a27bcabf6b3b80,true,true,integrity_pass
RS429-992ef0e89126e71fd1cb,TS4L-38e99e8f52612d0633ec,docs/analysis/compensation_extraction/TARGETED-SOURCE-REVIEW-DOWNLOAD-429-VERIFIED-LEADS-2026-07-26/retained_sources/RS429-992ef0e89126e71fd1cb.pdf,300550,300550,3ec806708ede3069b2044f3a8178ec640b87a38d048c5d8f7294a1427f0ff0ff,3ec806708ede3069b2044f3a8178ec640b87a38d048c5d8f7294a1427f0ff0ff,true,true,integrity_pass
