record_id,qa_stratum,raw_value_preserved,coordinate_valid,uncertainty_not_forced,conflict_integrity,claim_link_basis_preserved,span_disposition_supported,passed,mechanical_invariant_review,independent_human_gold_review
EXTRECON-a0194e65861257f7e7db250b,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-83e5eee7282e198bc05449fa,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-4d7d01bec9d1e3d3bdcdbc48,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-024569c5afb35b129a8a3924,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-ff7b94dd6298fa4b99165412,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-1d4f58dbae8581f5dd7d7c93,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-422332b2e3d44286dd5fb9f9,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-9d295e2dd88ad799dd8c58bc,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-03f8b11a6e0a8cb59cdd6918,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-11c7e5d7c9aed3b991f30efe,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-7f9831eee22a419fc3fa1f78,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-e499c7e11af9a83204590cf1,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-c0de4c324c215b005c2f9aff,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-bb525f8043ae83c972dbc560,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-66caf21be4e6739a7b9f5208,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-7326aa932f583c5d9166fe62,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-ece951d6fc7655e267a461f7,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-bea9c2bf6b12a40e63c68364,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-edf631929590ad2a0c2f7c4a,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-17c46ca6a5a7eb04a569e5de,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-8110dd1ba3ba22b135f3b457,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-eac39d8a6bf373f2b057ca1e,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-16c706d1b7fd12bfd7a06ba0,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-765a5d1a1b72c81aeb96ca46,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-bfc0290569bb7c33e64dee61,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-0f65a9eda8e645d98ba08787,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-85c7da9e8bfd8d25543214f7,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-99649bcbcffe55e8eb22bebe,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-059de0f1a26a51368202885d,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-429d04279c0b6fec2f2bd770,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-2f8de24c3b11900f97dca16d,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-f2831cea7bfdda7e12610148,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-df9780e74951e27511666ee7,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-709d847ed0665706a0b9c383,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-9350624b41c805c36269cd71,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-92080df0009ce1ebb7bd3deb,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-3e997bc9426e4aca685fdf7d,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-5a0d268557452b23bd5bcb02,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-750622742f79d8d5e73a75fb,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-7aa889763c7e80718f38180b,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-f9317c2a0fc2be5f7cadc43d,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-6d4ac3c82a9da9e2e89ebc3b,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-992cb637e0e2ec6070598b36,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-2ada84d7d12d96d1381d444d,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-842837cb27537b890dd95278,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-727e0a15a468462dfa01b3cb,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-2050d7166fcb6cc9dc7ec893,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-398e910d34df3a1a618b9ea9,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-664eaf29034048e6cc4fba96,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-c1c2d5ead301d99112614ca7,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-b4de0c5750bd84096796a3d4,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-7a9efafc50fce04924f7e2c6,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-2a8a1c7fd4c45af0c860596f,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-914f0ce356badcbda6f96059,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-332f0b57f1ac6ae842d3edfa,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-8b4c13455d717e49990b2b16,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-0cecd695bae5bec703c87e16,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-3c867fddb57a5eacb4dcabd6,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-8fe1771638575ef35eb76736,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-ba4867634a26aad56d399d23,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-2ac788ba1662df80bb0cdb9c,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-88e9200fe56e8865eb74d0b1,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-9daf95342b8ec6df0003ddf9,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-cb0ab4665372c4b6211d2ca3,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-dad20c9d46e7753d00df8314,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-4a6fa75e802f94743a663fb4,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-07e038e7ddb541fcbc5bca91,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-8f650cb5dd66004661a45a6e,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-2e05a8075616055b8504c4e3,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-6707adbba9d8ae2d92365a9b,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-05bc80932d7954bbb842871d,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-5a90273d6696916a2b265f29,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-8f9e602b571d3fe3ded438f4,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-d5f1adfd48d0ef1105a47f5d,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-67b8e2ae809210ff585ebb2a,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-890d9a802e3da039bf12a9fe,lifecycle,True,True,True,True,True,True,True,True,False
EXTRECON-63cf6123cc86e4c977ba887d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a41d409361b9b7a66c42f4c9,identity,True,True,True,True,True,True,True,True,False
EXTRECON-ff2c233d86cacdb3ea447007,identity,True,True,True,True,True,True,True,True,False
EXTRECON-35cff35bd96ff040e11be113,identity,True,True,True,True,True,True,True,True,False
EXTRECON-f046fd1887e13b09c0b0f050,identity,True,True,True,True,True,True,True,True,False
EXTRECON-caf521fe93c9cfc5bcd80d12,identity,True,True,True,True,True,True,True,True,False
EXTRECON-76f9b02376656750bf565429,identity,True,True,True,True,True,True,True,True,False
EXTRECON-744d3fba6490f8e3bfa9d0ed,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3a5ff8cd8c4769f6cbdb7d66,identity,True,True,True,True,True,True,True,True,False
EXTRECON-54c3cc8611bae45dc5f9585f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-fceaa9615a47baad1e2dbcbc,identity,True,True,True,True,True,True,True,True,False
EXTRECON-6cc7bd8250a61302261cad6a,identity,True,True,True,True,True,True,True,True,False
EXTRECON-70be072964e383223de78249,identity,True,True,True,True,True,True,True,True,False
EXTRECON-57bd845e6281f5fdad9ee3de,identity,True,True,True,True,True,True,True,True,False
EXTRECON-c50a0aedf1fa17f9e0f5b914,identity,True,True,True,True,True,True,True,True,False
EXTRECON-fbe04c4c5ee149636fdae546,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a2d74c2ca448595e2a7a941d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-13b8e024327130296f5e69f0,identity,True,True,True,True,True,True,True,True,False
EXTRECON-283fec7d504eff37ab05a9ec,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3b5bb4ff26dd9165c3c88802,identity,True,True,True,True,True,True,True,True,False
EXTRECON-7b9328aea8f4cb8c214b208c,identity,True,True,True,True,True,True,True,True,False
EXTRECON-239bfda3df595d9fb62e2fa8,identity,True,True,True,True,True,True,True,True,False
EXTRECON-d75a4ca20894ffc77f0654ba,identity,True,True,True,True,True,True,True,True,False
EXTRECON-406410395fa17b8e9ad5193e,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3fbfe1b5622d55bdc9ece6e0,identity,True,True,True,True,True,True,True,True,False
EXTRECON-0ebeff5eea4b25ac1ae3ce6b,identity,True,True,True,True,True,True,True,True,False
EXTRECON-8bc9392cec593e92c7abde00,identity,True,True,True,True,True,True,True,True,False
EXTRECON-909e09e36041e720f95c6489,identity,True,True,True,True,True,True,True,True,False
EXTRECON-872de970ede69dbe08fa59c2,identity,True,True,True,True,True,True,True,True,False
EXTRECON-c41953a2550bbd75c325b1a9,identity,True,True,True,True,True,True,True,True,False
EXTRECON-7d520176c49dadd21fbd0f3f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-51d673c6101b681caf1a9949,identity,True,True,True,True,True,True,True,True,False
EXTRECON-77a4dea82c418edacd4cfe7a,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b0ddceffd6ac7206b0577b36,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e485959ed77771dbc1ae2bcb,identity,True,True,True,True,True,True,True,True,False
EXTRECON-c4ab2d460a7346807a64f5f5,identity,True,True,True,True,True,True,True,True,False
EXTRECON-893491161bc829d4df7e2623,identity,True,True,True,True,True,True,True,True,False
EXTRECON-f406cd8b6462c24b313a960d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-d416daede57f887c93a70fa6,identity,True,True,True,True,True,True,True,True,False
EXTRECON-80664c75c9e3fee9ba38423f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-70725287f44befb7199c6bfa,identity,True,True,True,True,True,True,True,True,False
EXTRECON-4b53a9f04d3d3f9c2efe7b5b,identity,True,True,True,True,True,True,True,True,False
EXTRECON-6c176b5c56e8ad326bad6aa1,identity,True,True,True,True,True,True,True,True,False
EXTRECON-5f439103bd2199d75116c4be,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e95cf4247d55d27d92abbc97,identity,True,True,True,True,True,True,True,True,False
EXTRECON-ca2b3fa0e07ef25af3b0bade,identity,True,True,True,True,True,True,True,True,False
EXTRECON-f02611b1da2c641916ed8d01,identity,True,True,True,True,True,True,True,True,False
EXTRECON-cb5844d772cfe8baeff8ef03,identity,True,True,True,True,True,True,True,True,False
EXTRECON-15b570a0b3125bb4e1c84c6d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-66058704991f425aa2e80621,identity,True,True,True,True,True,True,True,True,False
EXTRECON-4710afb032ddd67d3f0a85bd,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e118af7ab0325f8b44d28d54,identity,True,True,True,True,True,True,True,True,False
EXTRECON-6f42bed8959b3f9dadc71311,identity,True,True,True,True,True,True,True,True,False
EXTRECON-45084147ef88886593718bb5,identity,True,True,True,True,True,True,True,True,False
EXTRECON-7594772db666fa42e3c80f15,identity,True,True,True,True,True,True,True,True,False
EXTRECON-9d204c6e87291120db4a9587,identity,True,True,True,True,True,True,True,True,False
EXTRECON-c0b1e80890b01e579af86053,identity,True,True,True,True,True,True,True,True,False
EXTRECON-981438e411c73f5eae13f4f2,identity,True,True,True,True,True,True,True,True,False
EXTRECON-01668aa91b12720ba6c9c88a,identity,True,True,True,True,True,True,True,True,False
EXTRECON-29886690e8f5f73714550c1d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-7b75b6362fc8914c7a19bc95,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3b34dbd1a3a3903b4409d9ff,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3d420eb5a73971f5e961fe96,identity,True,True,True,True,True,True,True,True,False
EXTRECON-bbe4f72ddc848a49a131e505,identity,True,True,True,True,True,True,True,True,False
EXTRECON-9da0abbcc3c025e8ecc1c90b,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e3a1d2260526bc8c0daa6148,identity,True,True,True,True,True,True,True,True,False
EXTRECON-208f025c753697495e662e17,identity,True,True,True,True,True,True,True,True,False
EXTRECON-0f4014036a19b22999e20f62,identity,True,True,True,True,True,True,True,True,False
EXTRECON-6e690656ef08dd953ae26a5d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-82374149b4c7819ac42dd00e,identity,True,True,True,True,True,True,True,True,False
EXTRECON-ed10cc6777ff5914fe23298f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b5ff359aa7c597b97f65bc4c,identity,True,True,True,True,True,True,True,True,False
EXTRECON-c5d3c67c5118e7f529ad8aa9,identity,True,True,True,True,True,True,True,True,False
EXTRECON-4c4c2dbd7ca344a48a08f376,identity,True,True,True,True,True,True,True,True,False
EXTRECON-1286eee8e94bb432aa11a95a,identity,True,True,True,True,True,True,True,True,False
EXTRECON-089171cf057615e70d340605,identity,True,True,True,True,True,True,True,True,False
EXTRECON-d179910c1104d2ae1f139a7e,identity,True,True,True,True,True,True,True,True,False
EXTRECON-c5d6319b85fd416dc5ffa820,identity,True,True,True,True,True,True,True,True,False
EXTRECON-d70c9c05d2a971eb3b82795b,identity,True,True,True,True,True,True,True,True,False
EXTRECON-24a485cd7526b1ebca596490,identity,True,True,True,True,True,True,True,True,False
EXTRECON-01ad4930c346df21d9d4b4b9,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a10f3280aa0da0bcccdf7a66,identity,True,True,True,True,True,True,True,True,False
EXTRECON-0e247c8066897b271a365c4f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-660968cff4550a690f41958c,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b6401d96c0270e26d4dd5d77,identity,True,True,True,True,True,True,True,True,False
EXTRECON-2d4b537c5e06999b97f20642,identity,True,True,True,True,True,True,True,True,False
EXTRECON-8452e834b12559f59dab4638,identity,True,True,True,True,True,True,True,True,False
EXTRECON-bba2a45e84b8957b8f05fac1,identity,True,True,True,True,True,True,True,True,False
EXTRECON-aadea17271e70eab2e6e5b3f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-2c782d410a69ad04217d3a9e,identity,True,True,True,True,True,True,True,True,False
EXTRECON-da245c9f997d0c5548a819b4,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b033ef6ae61aac7f2e8dbeaf,identity,True,True,True,True,True,True,True,True,False
EXTRECON-921a7c93c76f5936ab07a15e,identity,True,True,True,True,True,True,True,True,False
EXTRECON-9ffecd0dd29e70015a35225d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e656f738cd9c4ab2fc6e70e1,identity,True,True,True,True,True,True,True,True,False
EXTRECON-6281fc6182bebaf280ed043c,identity,True,True,True,True,True,True,True,True,False
EXTRECON-d5bdc8ab8f53ffd81178a307,identity,True,True,True,True,True,True,True,True,False
EXTRECON-aa1856c6353272eec5551bee,identity,True,True,True,True,True,True,True,True,False
EXTRECON-fb5da7e4ed1534c8d970dfbd,identity,True,True,True,True,True,True,True,True,False
EXTRECON-7d32b04f990db5301ab34736,identity,True,True,True,True,True,True,True,True,False
EXTRECON-42524b28b1ca6936ca6402ee,identity,True,True,True,True,True,True,True,True,False
EXTRECON-d5b11a1cc6fa988e35d93f66,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b78d4bc5b22f6d85607ff572,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3c410a9f8cf2b9076187534e,identity,True,True,True,True,True,True,True,True,False
EXTRECON-914ef1c145b7401e9c109fce,identity,True,True,True,True,True,True,True,True,False
EXTRECON-bf7aab513b6cc1b70d2af712,identity,True,True,True,True,True,True,True,True,False
EXTRECON-65f6c4f4368c909bb1d429b4,identity,True,True,True,True,True,True,True,True,False
EXTRECON-4e6d6243f284205110b92b35,identity,True,True,True,True,True,True,True,True,False
EXTRECON-c04826986c3b6e5acc5114a1,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a79251f2447d8d972f09d42d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-699bfc415b537352c5bdf74b,identity,True,True,True,True,True,True,True,True,False
EXTRECON-8b753d8798d9316b55b772ab,identity,True,True,True,True,True,True,True,True,False
EXTRECON-246803bd70f609d539551389,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a73f0d52820d7058b629c57a,identity,True,True,True,True,True,True,True,True,False
EXTRECON-596b89f9b80ab41dce0af562,identity,True,True,True,True,True,True,True,True,False
EXTRECON-c3e358906ce7dcdccbdbe3bb,identity,True,True,True,True,True,True,True,True,False
EXTRECON-30cd59d539a591df203cefbc,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a113573403b5fd5b3aa0039d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-35f78028838ca27ddb3a823f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e28bee5f6454352420a889ba,identity,True,True,True,True,True,True,True,True,False
EXTRECON-f09a07427c18933141a68701,identity,True,True,True,True,True,True,True,True,False
EXTRECON-224b9ceb1b39bdbbb5c9fb42,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b7ece5ff496b86d4c57e295c,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b90cd88947f33fb4a5eda716,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b18329a1c10a02ebc578ad75,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e5584ab5d7ce1aa8850d2ccb,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3151b2ab7d57133555d6710b,identity,True,True,True,True,True,True,True,True,False
EXTRECON-ed4c2aebcfecb02091a9478a,identity,True,True,True,True,True,True,True,True,False
EXTRECON-99590aa4d077c30811e32795,identity,True,True,True,True,True,True,True,True,False
EXTRECON-fb05b631970c430a3cf61e09,identity,True,True,True,True,True,True,True,True,False
EXTRECON-d76f9ac288dffe6ef4fe1fe5,identity,True,True,True,True,True,True,True,True,False
EXTRECON-cae8362093a73930447905b0,identity,True,True,True,True,True,True,True,True,False
EXTRECON-aab538a1bda933858e835a0b,identity,True,True,True,True,True,True,True,True,False
EXTRECON-8e71a41a11d7f69a04a42b52,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a825a0dabed511f40d2cadec,identity,True,True,True,True,True,True,True,True,False
EXTRECON-1259f9802994b25b091f231e,identity,True,True,True,True,True,True,True,True,False
EXTRECON-34fc3518e714aae4e219e65c,identity,True,True,True,True,True,True,True,True,False
EXTRECON-5a00c34dcec408563fa25355,identity,True,True,True,True,True,True,True,True,False
EXTRECON-5f957e0a6b964924feb30f90,identity,True,True,True,True,True,True,True,True,False
EXTRECON-250108b82568714ff4ab48fc,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3a3278a8f49b185c91c80fa8,identity,True,True,True,True,True,True,True,True,False
EXTRECON-748a670ec0c61c7c68d20e67,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e3216dddd4c8044c1b66df3c,identity,True,True,True,True,True,True,True,True,False
EXTRECON-092bfe3e78fc6e18f439ca0d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-db9bc088c87a16bf63f81826,identity,True,True,True,True,True,True,True,True,False
EXTRECON-4a40aef68018d969250c395b,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e418d821d52dd37a46ceb95e,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e92b9d9d2ec05153ac1c5475,identity,True,True,True,True,True,True,True,True,False
EXTRECON-471e44d1ea6e804f74d7a881,identity,True,True,True,True,True,True,True,True,False
EXTRECON-89bda92d8a76c58f7e1ca970,identity,True,True,True,True,True,True,True,True,False
EXTRECON-8f03a0fd72fb4f65cb2a29df,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b81b52e8bb59cce6a8cf096f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-d9d1cd99d4f0c4af95433441,identity,True,True,True,True,True,True,True,True,False
EXTRECON-2a9c5d936d31a199ea400179,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b4b609212c50b5f3734bb534,identity,True,True,True,True,True,True,True,True,False
EXTRECON-c00219d964310febd81077e9,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a806241dd6489fff99d94761,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a69e3587aa6432f9145b8d15,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3375a98b3132d3581f69b37a,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a4527322f534ee44021e24cb,identity,True,True,True,True,True,True,True,True,False
EXTRECON-bc89585989d66c0e467c6f42,identity,True,True,True,True,True,True,True,True,False
EXTRECON-441c2b160fa65c4c27f7485b,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a2a7730a448b3689a91bf4c2,identity,True,True,True,True,True,True,True,True,False
EXTRECON-0cb9ebb4fd34b6abb1203d42,identity,True,True,True,True,True,True,True,True,False
EXTRECON-6b8e3d816b567bd9d8496e61,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b190effb13f4e0ab2e6f086d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a928527f495702d6c3e94b10,identity,True,True,True,True,True,True,True,True,False
EXTRECON-dd3e80c49ff7a0a60b6e117d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e68f4c0e0c545082ea771f22,identity,True,True,True,True,True,True,True,True,False
EXTRECON-887be85fd39d07a11d515559,identity,True,True,True,True,True,True,True,True,False
EXTRECON-5062e17bdf36f01f48aa75f5,identity,True,True,True,True,True,True,True,True,False
EXTRECON-220ea5275793446de94d8506,identity,True,True,True,True,True,True,True,True,False
EXTRECON-9dadfe5ee62e7ad8413cc8ed,identity,True,True,True,True,True,True,True,True,False
EXTRECON-fab5f0e9a30ba4b7f3b5ab8a,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b7c423a33936244dbb8abcd7,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3b1308425902b5094b7eddb3,identity,True,True,True,True,True,True,True,True,False
EXTRECON-47b8ca18d777da968a3fb3ec,identity,True,True,True,True,True,True,True,True,False
EXTRECON-2d011faf6ef0562f851345fa,identity,True,True,True,True,True,True,True,True,False
EXTRECON-1afdb32257a4436f5e49f87c,identity,True,True,True,True,True,True,True,True,False
EXTRECON-d376f03221537c6c7c6a8c20,identity,True,True,True,True,True,True,True,True,False
EXTRECON-4473f08f637852d8e2872228,identity,True,True,True,True,True,True,True,True,False
EXTRECON-f696d30738f6ea0ca5921e90,identity,True,True,True,True,True,True,True,True,False
EXTRECON-7210a78946daea7287c2194e,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3a750bfd118275249daf267b,identity,True,True,True,True,True,True,True,True,False
EXTRECON-fae1c4515bdf281606163db1,identity,True,True,True,True,True,True,True,True,False
EXTRECON-59b31d2672143d38563e7da5,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b43fcb642553804643b711ce,identity,True,True,True,True,True,True,True,True,False
EXTRECON-28f12913f969e98eba6bcac8,identity,True,True,True,True,True,True,True,True,False
EXTRECON-5beca8ead742ea99fac42eeb,identity,True,True,True,True,True,True,True,True,False
EXTRECON-94b389eaea4a6eadb49f8caa,identity,True,True,True,True,True,True,True,True,False
EXTRECON-2167297b56149f049ffff5b1,identity,True,True,True,True,True,True,True,True,False
EXTRECON-401ee7fc3ef453e1e08f1bf3,identity,True,True,True,True,True,True,True,True,False
EXTRECON-4bfed8c3b79e313bdf8af6e8,identity,True,True,True,True,True,True,True,True,False
EXTRECON-7a9f218a9e18756c556219bb,identity,True,True,True,True,True,True,True,True,False
EXTRECON-61741d0d79ad3212d300e230,identity,True,True,True,True,True,True,True,True,False
EXTRECON-7887b7d0f4abd0c866ca3d8f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-617a487b5baeb0f19f25936d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-005af4fb5e9342e6621ead0f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-8682f788eeeee34f37794bbd,identity,True,True,True,True,True,True,True,True,False
EXTRECON-0479258be5de73bbea7c5044,identity,True,True,True,True,True,True,True,True,False
EXTRECON-3e5a5ab9b0f7a9c4f49235cd,identity,True,True,True,True,True,True,True,True,False
EXTRECON-addf5e90989d8c371483963d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-aedffe9d0fe9b413e5e88f84,identity,True,True,True,True,True,True,True,True,False
EXTRECON-aba01b922eb0aba0aae4fcd2,identity,True,True,True,True,True,True,True,True,False
EXTRECON-30e13115f4761e629945fcb8,identity,True,True,True,True,True,True,True,True,False
EXTRECON-0a45e30500b93cb6c512b9b4,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e7697d4dc8ce0182435efa19,identity,True,True,True,True,True,True,True,True,False
EXTRECON-73a982d737adbcc47ab6fea1,identity,True,True,True,True,True,True,True,True,False
EXTRECON-5f9648e30deb8dbe29b2bdba,identity,True,True,True,True,True,True,True,True,False
EXTRECON-ed3481a45d8c4549a7d70acb,identity,True,True,True,True,True,True,True,True,False
EXTRECON-bec10bd2add147878d8b2a43,identity,True,True,True,True,True,True,True,True,False
EXTRECON-f76536ef69bd83b68b97fa0f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-edad100d689cd306131a3182,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b22893460a9856dc4f1ef7e6,identity,True,True,True,True,True,True,True,True,False
EXTRECON-8b001f799caf8a8b632ad34e,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e242d1e5cac348f71874f2dc,identity,True,True,True,True,True,True,True,True,False
EXTRECON-bd2bd7daa2bcf6ce21db7eb5,identity,True,True,True,True,True,True,True,True,False
EXTRECON-de2bc58c9a24a6dae7b3b2ce,identity,True,True,True,True,True,True,True,True,False
EXTRECON-9beec04983a4d8e2e4e18081,identity,True,True,True,True,True,True,True,True,False
EXTRECON-ae60fba11ce01ee9a97974cc,identity,True,True,True,True,True,True,True,True,False
EXTRECON-7cdf022ce06078e58d532d02,identity,True,True,True,True,True,True,True,True,False
EXTRECON-b855f30c3d86cf45aa2d50f2,identity,True,True,True,True,True,True,True,True,False
EXTRECON-41662fba3cfea170d3768c2f,identity,True,True,True,True,True,True,True,True,False
EXTRECON-152fd05df63ba1a90ce36e88,identity,True,True,True,True,True,True,True,True,False
EXTRECON-a5a8e974a96d43ef111b4bb3,identity,True,True,True,True,True,True,True,True,False
EXTRECON-e31028eae81ffb3e77babb0d,identity,True,True,True,True,True,True,True,True,False
EXTRECON-19624e0f6bf4ba6c5688f183,identity,True,True,True,True,True,True,True,True,False
