adjudication_performed,ambiguity_flags,canonical_external_ingestion_id,conflict_flags,expected_consequence_if_rejected,expected_consequence_if_upheld,external_administrative_observation_id,linked_claim_ids,proposed_analytical_role,reason_for_cross_examination,recommended_review_type,source_SHA_256,source_character_end,source_character_start,source_excerpt_or_table_row,source_page,source_row,source_table_id,reconciled_external_observation_id,municipality_after,department_after,side_after,period_after,pay_basis_after,compensation_basis_after,conflict_reconciliation_status,claim_linkage_status_after
False,,EXTINGEST-e13773015ee870a8692a81c4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-226c7f7828c0ef49740fa11f,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,3ccdc728afa32087340a64b3c4f11c1524c05c253a81d499b7ac6e9857bca2dd,4207,4205,08,,,,EXTRECON-368e4e11d2812b25938dca05,cog_2025_173234,parks_and_recreation,non_safety,2026,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-50b4300df0c82cf89b4a2c0c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-537f841e24d0f96b1e9bc69f,,total_compensation_candidate,total_compensation_component,direct manual source review,b068b5d0bdadeb181e2b93c4683879f8ce183184f27d72fea3e820c9b100ccff,118424,118418,"88,000",37,,,EXTRECON-cecbbb3c3f4a4f7f2714e566,cog_2025_209428,not_applicable,side_independent,2023,benefit_contribution,benefit_component,not_applicable,event_linked_claim_pending
False,,EXTINGEST-cc1445cb52f7791e8a745137,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-85e78a2030ef5a3dfd00924d,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,b4919cd5cf39ced51328522e1ceead000bb6569fb9d8750e1dc76205fc4eea06,415428,415425,-19,159,,,EXTRECON-2a3afb1739393edb279731c9,cog_2025_106593,unclear,unclear,2021,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-0656771634d3e8dbcf7e8008,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-53d0acc5584d77e7397abcb1,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,a3d89f19afa9b14ebee847a6a0e0c7d6b24d0a4808b6150b8e5a96d19a3e0476,27931,27929,13,,,,EXTRECON-bac5007fdc9b95dbad14c20d,cog_2025_167531,unclear,unclear,2026,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-5025364d5a6bcd50b1abbef0,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e537ad40eb745fab2565a22e,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,90004bcccf7691dabf882ae2209b807137b8f595de242da02ef63f72ad000a4a,241011,241009,33,88,,,EXTRECON-01c954efb498f7e013c69724,cog_2025_167532,unclear,unclear,undated-source-B4X2500LIVE-20260729-007971,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-60f7f6af43813d85696392ae,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c4302c4a14092151084277b5,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,90004bcccf7691dabf882ae2209b807137b8f595de242da02ef63f72ad000a4a,269506,269504,$1,96,,,EXTRECON-26cdc8f7859f4e7f023c7ebe,cog_2025_167532,unclear,unclear,undated-source-B4X2500LIVE-20260729-007971,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-cd62083c0faf47b1c7148209,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3f4dbc51f31874ff7ab1921e,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,90004bcccf7691dabf882ae2209b807137b8f595de242da02ef63f72ad000a4a,284372,284370,$1,100,,,EXTRECON-aae890b41b1914d868ff6688,cog_2025_167532,unclear,unclear,undated-source-B4X2500LIVE-20260729-007971,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-5d32d171e7fcbd5ca4aef8c1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ba9941b7a751ef58e8ba7734,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,ae7c557e1ac30c9ad08fc60609d6e40550740db429ac167e3a8a473acdb1770f,7977,7972,3.63%,7,,,EXTRECON-aa3af3bf633b02942f419632,cog_2025_208470,not_applicable,side_independent,2023,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-4cb20f579e4be3313e0b6ce0,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-59553744490f0a5867a65bef,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,381557d9997bfd66388843ad6eee805fca3b738a953b43b3c02205a672dbed1b,845333,845329,2026,410,,,EXTRECON-3cd4ff5ca0bcb38d128759be,cog_2025_194692,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-a19f558461aea19137a9050b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c14fe20f1463c9bbe2bf53e9,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,070a916d8c58ed8d7b4592f903e695227d4333a90c28dfe55e1aed56c08411c8,310258,310254,2026,188,,,EXTRECON-b3e25d45e7242bfcb68d721c,cog_2025_168447,unclear,unclear,2026,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-820c8a07a137949ff3dac15f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3e63a1e661bf78c1b679436d,,growth_candidate,headline_or_local_comparison_candidate,direct manual source review,070a916d8c58ed8d7b4592f903e695227d4333a90c28dfe55e1aed56c08411c8,325339,325335,2028,199,,,EXTRECON-7314c16713f8eed19ba0c5f2,cog_2025_168447,unclear,unclear,2026,unclear,salary_schedule_rate,not_applicable,event_linked_claim_pending
False,,EXTINGEST-c4318d2a199bd47ac177050c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-c25a68e2297bacec09ac3327,MECH-06,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,2da68d3347902a7857585650cde0d77fcb646760bc63b1fc42ac54547ea0701b,251976,251972,2023,,,,EXTRECON-1cca223a9b6bea52dfc20a73,cog_2025_167531,unclear,unclear,2026,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-d2b95d8a4656b0b700021c01,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-57fda908dd69db009723caa5,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,54be7f173d2014f2d40feb6004ab97641d0e67a928355de6857cbd771d8ad50d,87104,87102,14,74,,,EXTRECON-21f4a28d12a6f7336fdd698e,cog_2025_106320,unclear,unclear,undated-source-B4X2500LIVE-20260729-000393,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-40a0f055efe1f649bd3e0164,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-bfa947734600c74afc6abd00,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,b9f8ab564bd51d7166b3b3de6cc33b0277be56d0d56b9e127d8ae66d7d73a45c,10882035,10882032,"30,",,,,EXTRECON-74bd7848b295ef9d112b753a,cog_2025_190414,unclear,unclear,2020,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-87cc2a29d10a8b65eab37c0b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-843d5cfb7423e8bf33a5793a,,implementation_confirmation_candidate,lifecycle_sequence_relevance,direct manual source review,b6dbbe21aa27b86568b2f6f2f51f39b8594e423cd938965029208283dc5f8506,,,RESOLUTION OF SYMPATHY,,10759,html_table_3,EXTRECON-1c643261e21523bfda7b7e6a,cog_2025_207659,unclear,unclear,2020,not_applicable,not_applicable,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9744ff3de490243bfe26caa3,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e4cfed14b97c938a0d661152,MECH-03,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,64dc4f8836db8e8482d7cae4dee9ada333eab72dc581712f8c659d90a161a214,244888,244885,416,185,,,EXTRECON-21f93dd22bda4c603c1067f0,cog_2025_177787,unclear,unclear,2019,unclear,premium_pay,not_applicable,exact_claim_id_link
False,,EXTINGEST-8eac53728e5b997cd95eae39,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-896df14a7ec0beedccbc437b,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,f83758e8fe40f64a45f889caf5085636f4c325f41388f7598fd395296c3f6aff,920268,920262,311.00,472,,,EXTRECON-cab3aa3225bed799ccd1bece,cog_2025_190200,police,police,undated-source-BRMGRS-20260802-b9e543c91933b26b74a8f15d,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-32c13325c708a76ff7712df1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-126d724bfb70eae539ffd658,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,d9a89a7770c4fabd9f85e7bcebb28b9611eac6265b5e3a878135ea721069b0b8,11979,11978,0,13,,,EXTRECON-edd1aed0a9275d5b05171a68,cog_2025_170601,unclear,unclear,2020,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-f97da425b6e7bad6c7abe081,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ccb6d468d0e599c26d8a1d9f,MECH-08,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,b7c7e253ec9b3f8866ffa2bcf44af9bf9c9cd5c2108e9ac9541831aff03d9c8e,249022,249020,25,,,,EXTRECON-222f76edb4bca0a28f844a98,cog_2025_172407,unclear,unclear,2026,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-c830f6f81985f5bd897fb9eb,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-b790339e3e3f1aaf341ce8b9,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,cc8ca7811b179c0033a38bfe9fee10feff631b0d1dfb8df85e146d3f4d156319,,,Margin of Error!!Native!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate,,707,html_table_1,EXTRECON-1f474ed37eb91679955862a5,cog_2025_209813,unclear,unclear,2021,unclear,unclear,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-e2934b28d8bf3bb2c2e5bb69,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-4ab372b9c9046a580f817bba,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,d527e63a4185d9e6bfba0a3e9380764fc280eb18fefa07c772806a252d9de98c,555714,555713,2,,,,EXTRECON-67b306365d68219b3df501dd,cog_2025_161653,unclear,unclear,undated,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-14176bad030f3cf9aa31c7a5,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3b99978dffd8fdde27e5ce6b,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,1057433,1057432,3,,,,EXTRECON-d4eb5c16eaf62d6daf64f255,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-6e49c1f3d0dbcfa62284403f,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-e4433ede2999f30770d9e364,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,095ccb2c80fe4c3c9bcfd92258e82d9f1334da2a7cc1c548093e97d29c7fece0,,,81526,,5,html_table_1026,EXTRECON-d6105d5dce5b3e1fa0420a0a,cog_2025_191195,unclear,unclear,2022,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-5e024cb2d902524d7f489885,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-05b42b239694a5fc7d171cbc,MECH-09,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,704038d39ae3a8052861f825af91d61eeec036f4cb73728d00200ee0119b7e30,108244,108240,1976,80,,,EXTRECON-1010ef6bcc418f89b892732c,cog_2025_137163,unclear,unclear,2015,unclear,unclear,not_applicable,exact_claim_id_link
False,,EXTINGEST-448212903be5a03b070b5f60,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-547b0676342910f745acf272,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,f014abdbc7cc383caf4de86ff3af7bfe8a994ba8c598ceffa864dc9d070ac4cf,749,747,33,1,,,EXTRECON-d9ad66969eb6e294af6f1a04,cog_2025_173041,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-e9c9a85cfa667aff26bb2c28,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-11aabafd57a01440451edd18,MECH-03,local_comparison_candidate,exact_claim_id_linked_direct_observation,direct manual source review,201761fb2c6898555531609366f339b96dbd3492b82ad1506b36ca327b2e7a31,336482,336464,"5,9005,9003,861217",246,,,EXTRECON-41fe19b3e14887ae54a1aa5c,cog_2025_167402,unclear,unclear,undated,unclear,premium_pay,not_applicable,exact_claim_id_link
False,,EXTINGEST-fd72e26e057f1c9aa2811a40,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-364b7fb93a6a5a4d80830921,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,ffa2e6066ec904d7394064d57d9b99a1b6815ddab73778c8e5934e5ad23e3322,223951,223946,3.38%,122,,,EXTRECON-ddf1ede0977e31662d2bcb6b,cog_2025_170900,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-1b842ebfeb3089501df2abd2,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-56a52ba5c6224a2f0414da70,,staffing_hypothesis_candidate,staffing_or_vacancy_claim_relevance,direct manual source review,a8f9d5e728b80a07d35d54024a07aaf0517f9e728899cb1d47422ede6ae6dbdc,230775,230773,5%,,,,EXTRECON-4309b86b571723ba8d8fe86b,cog_2025_209355,unclear,unclear,2023,staffing_count,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-123a7ffe44406c5b609c6f45,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f7447785273149200fa7ba38,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,38a6e932c8a55a4fa278b5aec241284942b2543e0ca6900d964268ceb9c44f04,,,Public Safety DCI,,839,html_table_1,EXTRECON-7ceafc405574b6e2b16cc670,cog_2025_164297,public_safety_combined,safety_combined,2020,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-50c0dbd1888c2f7a5ac3419b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-8fc0e462cb36a0406222b62d,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,a15a36e82e362d2dd61aa88599c9aa20b6735f83bf5bfc7bd5af1e75d46b26c1,225870,225863,3451287,95,,,EXTRECON-40443dc35e14b8c66e5addbf,cog_2025_173662,unclear,unclear,2017,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-4627a7c1645f1e7c5215b8e4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-83bf8fc47883d79c8d992ec1,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,a15a36e82e362d2dd61aa88599c9aa20b6735f83bf5bfc7bd5af1e75d46b26c1,273044,273043,2,121,,,EXTRECON-9a71e768a06980b140d716fe,cog_2025_173662,unclear,unclear,2017,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-a87de1cd3ef0da801a0ca9a4,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-291ef38dd7a5aac5a8275ca0,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,07adeba793435f667fb82dfce44b773b382dfff7d492f66cffd56e25d0d9e0d4,50892,50890,16,,,,EXTRECON-39642dc00200ef16310a4f83,cog_2025_209122,not_applicable,side_independent,2022,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-aee3b6ec7dbcbfe463c8295c,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-148bdc121e32e718b8ec2092,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,6d8eede2ee8588b20a62996d7bf4f498e4534632425ac89b71acce039f7e5857,,,Address:,,3,html_table_212,EXTRECON-b14047f261db21c4d4b12d01,cog_2025_194555,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-092e32cd15a6682c22e50c15,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7b1150127e9d326881a8e92a,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,76997,,2,html_table_270,EXTRECON-3936497e734d0988420142d6,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-2353bbd872177cc3eedabce1,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-adc06e60e6443006e16c21d9,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,"EQUIPMENT, FACILITIES, AND SERVICES",,8,html_table_923,EXTRECON-ec349f3a811f09c9fcb15cf2,cog_2025_209824,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-b5bfe33968a36500de578295,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-7caca167d86026d22ac5a7a0,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,112619,,2,html_table_978,EXTRECON-8da57f4e13c2d97dd7a6fba8,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-9ff16b0a634726037e948fa9,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-2495d01b452b7b4702b98434,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,61115,,3,html_table_1066,EXTRECON-26b054d85ad92db071ccb5c0,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-23e959eaab37fc2438914296,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-3d27616e8177badabcde60f6,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,X,,16,html_table_1176,EXTRECON-2211730cc393dadf85ba89d5,cog_2025_209824,not_applicable,side_independent,2024,contextual_value,staffing_or_non_compensation,genuine_unresolved_value_conflict,event_linked_claim_pending
False,,EXTINGEST-a51c3c0bb7dc623a2901d90e,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-1f0c85f59c8b23dd8820f7d4,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,48124,,2,html_table_1210,EXTRECON-5efa7996dc4175cf3043380a,cog_2025_209824,unclear,unclear,2024,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-4a7b2b3d32a01539499a0ae7,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-14527a99e9af73e4b1fe7c8d,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,X,,33,html_table_1464,EXTRECON-43c8fd32317ebe33d9ddd0cd,cog_2025_209824,not_applicable,side_independent,2024,contextual_value,staffing_or_non_compensation,genuine_unresolved_value_conflict,event_linked_claim_pending
False,,EXTINGEST-25214a94160996e5714fba0d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-ac12163459e906e2ba8f95fd,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,9de1b111e9fa15356c73a5e35abe877ad8657a4decc9b4f41b281fdef3028b92,,,INFORMATION TECHNOLOGY MANAGEMENT,,4,html_table_1607,EXTRECON-1df72ef291384fb3d8a7cef9,cog_2025_209824,unclear,unclear,2024,unclear,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-892652dc20d0f3b478db642b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-11bfee8f7d269c2c4401922d,MECH-09,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,d472a15f60653208b2a38ecc144fa4b1ee08dc2b985da70b803717481e50e7a0,233128,233124,2025,125,,,EXTRECON-34bf7d232407f3f04e04ed17,cog_2025_194555,unclear,unclear,2025,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-59b1b2602d4efc53091579fa,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-cbdfa9f5238d924321b72168,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,1648648cae1d07eecaa46490c24e6fc38efbf2aa2d85a0442eed3ddb4a947981,2138386,2138384,40,669,,,EXTRECON-d4144d7cfdf0b049a38cc784,cog_2025_189922,unclear,unclear,2021,annual_salary,unclear,not_applicable,event_linked_claim_pending
False,,EXTINGEST-4c96d394f9eec5471b086290,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-f9f1f3bad81d219bc84294e5,MECH-07,implementation_confirmation_candidate,exact_claim_id_linked_direct_observation|lifecycle_sequence_relevance,direct manual source review,33632900b5d233f61f1b4738189054fac36e47f64b29ed31f255903d81449dc7,53347,53345,24,31,,,EXTRECON-8a4f586296dbfe00afcaaab0,cog_2025_167204,unclear,unclear,2025,not_applicable,not_applicable,not_applicable,exact_claim_id_link
False,,EXTINGEST-997917e771fd47ec1c16e510,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-fdc4b924d896d3bdd8ef1a9d,,total_compensation_candidate,total_compensation_component,direct manual source review,2b7b439a86d288edc99afa670111d1981d9c4aab178fdbf9325b914e69208106,51615,51614,0,37,,,EXTRECON-48f5ff7d804873ed2877cdde,cog_2025_131431,not_applicable,side_independent,2023,benefit_contribution,benefit_component,not_applicable,event_linked_claim_pending
False,,EXTINGEST-9f9e75fdbd1d0fad596af83f,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-670f5ba7ecd1111bb6d9fe28,,total_compensation_candidate,total_compensation_component,direct manual source review,2b7b439a86d288edc99afa670111d1981d9c4aab178fdbf9325b914e69208106,310430,310424,"10,750",172,,,EXTRECON-6c869a3ef65235d8a5c5ec7e,cog_2025_131431,not_applicable,side_independent,2023,benefit_contribution,benefit_component,not_applicable,event_linked_claim_pending
False,,EXTINGEST-dc9f07fffc13b1ca0d8e5eda,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-260da7d962a3aa87262f6df6,,contextual_only,headline_or_local_comparison_candidate,direct manual source review,a450fd07e5e250cc055853a6d826835fc55fa1e6d482fab7745fe13520b2d02e,,,PHILADELPHIA,,627,html_table_1,EXTRECON-930ccab5ff7edbf01e4bca6a,cog_2025_202496,not_applicable,side_independent,undated,contextual_value,staffing_or_non_compensation,not_applicable,event_linked_claim_pending
False,,EXTINGEST-acaaad062c0f7cbd13fa9711,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-2abaa6855e86be8f0629e9b6,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,384965c8028868c2e60933f7168b8b6096b33e421baafada6a780e31080b21c0,31434,31433,2,18,,,EXTRECON-58a9165b9b5ecbeba57ba4f9,cog_2025_162829,unclear,unclear,2023,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-11357ba932b9025302c8ecfc,source_local_incompatible_literal_values,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-90f459352badce28fd3fde06,,pending_reconciliation,conflicting_value_or_identity,conflict adjudication,e49fe879c9b99ab72c762be975203a954512c10837c0beb04664a509eb72317b,,,9855,,57,html_table_92,EXTRECON-16f009041c3ede558bc4e38d,cog_2025_212005,unclear,unclear,2023,unclear,salary_schedule_rate,genuine_unresolved_basis_conflict,event_linked_claim_pending
False,,EXTINGEST-327a1ccc7e6b95e5e24c95c9,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-229bce54fea0b91cc6f7be59,MECH-09,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,db3b1bd9cfa61a78e15aa4a0a274dbdb449fe4147ad5c547f5a8b848b179fa57,612588,612587,0,316,,,EXTRECON-e622cfd322f1b228277d17ff,cog_2025_137163,unclear,unclear,2015,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-a47e5b1b8ed8d2c4b2282e2b,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-57265c075e57b2718fa5d9cf,MECH-09,staffing_hypothesis_candidate,exact_claim_id_linked_direct_observation|staffing_or_vacancy_claim_relevance,direct manual source review,db3b1bd9cfa61a78e15aa4a0a274dbdb449fe4147ad5c547f5a8b848b179fa57,784162,784160,12,429,,,EXTRECON-cc18074dd36224dd2dee85cb,cog_2025_137163,unclear,unclear,2015,staffing_count,staffing_or_non_compensation,not_applicable,exact_claim_id_link
False,,EXTINGEST-231400a099e2c132be22b55d,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-9edba83cc34512305ab91304,MECH-04,growth_candidate,exact_claim_id_linked_direct_observation,direct manual source review,6c3e50a59d8a09091d05f8a9afb7056e980f3e4bf24f1c19a7758962818ba0c8,8091,8090,2,3,,,EXTRECON-e340f5b4fa41fa3ca7767ffe,cog_2025_212039,unclear,unclear,2022,unclear,salary_schedule_rate,not_applicable,exact_claim_id_link
False,,EXTINGEST-ecc459dabcb759534e6c1bb9,,removes candidate from later analytical support,retains candidate for later claim comparison,EXTOBS-475dace5132d64161af29452,,local_comparison_candidate,headline_or_local_comparison_candidate,direct manual source review,35c96d0681e3961fb0aa4e5b28e91ae1a078a30e5034929d2efdc2512f181037,,,Licensed Practical Nurse,,856,html_table_1,EXTRECON-c39462f33c7104dccdba74ca,cog_2025_109687,unclear,unclear,2026,unclear,unclear,not_applicable,event_linked_claim_pending
