retained_source_id,candidate_id,local_retained_path,recorded_file_size_bytes,observed_file_size_bytes,recorded_file_sha256,observed_file_sha256,file_exists,path_inside_retained_directory,file_integrity_status
RS556-e3d686b4033c3260e79d,TS4L-0004eda460008d8c0843,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e3d686b4033c3260e79d.pdf,4140325,4140325,1e8bc69cc02db394d679c597430f41dae85b9356fcc7cdef0802e42c18118f15,1e8bc69cc02db394d679c597430f41dae85b9356fcc7cdef0802e42c18118f15,true,true,integrity_pass
RS556-e51f412d6649cee4e5b0,TS4L-8952ddd669fd3715854a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e51f412d6649cee4e5b0.pdf,1022392,1022392,dd671dc058254e3113823180dfc9e7117600d9d4cd0362ed33ab7d301aaf2882,dd671dc058254e3113823180dfc9e7117600d9d4cd0362ed33ab7d301aaf2882,true,true,integrity_pass
RS556-e84f40f74057a77edbc6,TS4L-f7d5997308756e59e0e6,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-e84f40f74057a77edbc6.pdf,82719,82719,75933ad258772a129e8e691214e2aa6aeaafab2bc0c625080f24e401766ad8b4,75933ad258772a129e8e691214e2aa6aeaafab2bc0c625080f24e401766ad8b4,true,true,integrity_pass
RS556-ec1a1a4b0a67404cc922,TS4L-9b6a7230733050ceab01,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ec1a1a4b0a67404cc922.pdf,1726837,1726837,b5c0601c3d99e557fbac13f28a3460cbfda9320b28cd9c35f850db7a85158d84,b5c0601c3d99e557fbac13f28a3460cbfda9320b28cd9c35f850db7a85158d84,true,true,integrity_pass
RS556-ef065ba53618adb57ba8,TS4L-d70610060b543010bf20,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ef065ba53618adb57ba8.pdf,13657,13657,2f09740a271d50511220a5af5c33d47af325734df83ef7bc6b9cd8bd04863aac,2f09740a271d50511220a5af5c33d47af325734df83ef7bc6b9cd8bd04863aac,true,true,integrity_pass
RS556-ef13f01c6217bd469f69,TS4L-4c0cc09ece894fcc631c,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ef13f01c6217bd469f69.pdf,6792480,6792480,5564674dbd83c51df7e0b319fe4d48512520c193aa6f8dbf3c378cf2683aa480,5564674dbd83c51df7e0b319fe4d48512520c193aa6f8dbf3c378cf2683aa480,true,true,integrity_pass
RS556-efe63c962e406b1b8801,TS4L-061275e55166380a5524,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-efe63c962e406b1b8801.pdf,1251639,1251639,da97a92e113eef20c697455708c473e50ae4fd4164beab91d60cefb114e9ac01,da97a92e113eef20c697455708c473e50ae4fd4164beab91d60cefb114e9ac01,true,true,integrity_pass
RS556-f37e655d663470bb4938,TS4L-c7b2fff2356470d61f7b,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f37e655d663470bb4938.pdf,612193,612193,96dfd8c043fb106e898ae5b207742e29ebede405a919c0ec1cc794a99b8182a4,96dfd8c043fb106e898ae5b207742e29ebede405a919c0ec1cc794a99b8182a4,true,true,integrity_pass
RS556-f4bf6cb1c9b5297bb544,TS4L-8aa7fe920c90c171f6c4,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f4bf6cb1c9b5297bb544.pdf,698303,698303,99c1eb22616153f73d78536f4d5902a9764631976d2aca4301ba0e70f484eb40,99c1eb22616153f73d78536f4d5902a9764631976d2aca4301ba0e70f484eb40,true,true,integrity_pass
RS556-f4f688a5a4f753ec9679,TS4L-f64992999c70bd8bf23c,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-f4f688a5a4f753ec9679.pdf,1929406,1929406,6042e65f4fbc3edad5bceb89cf5bbed526168c2c28be343b153d1a3e3ee3aade,6042e65f4fbc3edad5bceb89cf5bbed526168c2c28be343b153d1a3e3ee3aade,true,true,integrity_pass
RS556-fb0b3a65dcb158dac287,TS4L-c316c2bc49da98c2c91f,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-fb0b3a65dcb158dac287.pdf,740609,740609,edd9ff88d7a5b6df34613de66acd2752ba4f47da88fec4dee8b35e9977aade9b,edd9ff88d7a5b6df34613de66acd2752ba4f47da88fec4dee8b35e9977aade9b,true,true,integrity_pass
RS556-fb87e6fe262107cd3169,TS4L-ecc5fe71c587788b7664,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-fb87e6fe262107cd3169.html,141268,141268,200fd8e7b26ea79cfb746dea81a0b7e349fe09baf79ba5815714338696c90e3d,200fd8e7b26ea79cfb746dea81a0b7e349fe09baf79ba5815714338696c90e3d,true,true,integrity_pass
RS556-fcfc118a958a15d7273b,TS4L-b51db7dd9dc83c620dc4,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-fcfc118a958a15d7273b.pdf,1423795,1423795,b610f6db41d51ef1f46182b81c732760744dab3d1b4d9420470b9c124c91e64c,b610f6db41d51ef1f46182b81c732760744dab3d1b4d9420470b9c124c91e64c,true,true,integrity_pass
RS556-ff25607a2538788da5a5,TS4L-beb917d84ead6976356d,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ff25607a2538788da5a5.pdf,2348944,2348944,7ab52404f7c1ed72d7332df69c7bfd192c4b883591d4af294fabe3460e9abfce,7ab52404f7c1ed72d7332df69c7bfd192c4b883591d4af294fabe3460e9abfce,true,true,integrity_pass
RS556-00056396aedcbc3640a8,TS4L-6b242bbc34c97322e576,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-00056396aedcbc3640a8.html,96289,96289,c539a81773e74c38658e9ff8c1d5b15e2fc82ea5a1b49bd022eb1bfba78193a2,c539a81773e74c38658e9ff8c1d5b15e2fc82ea5a1b49bd022eb1bfba78193a2,true,true,integrity_pass
RS556-03448d3461bd9485384d,TS4L-3cf16f6fd1fb9aeeb02d,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-03448d3461bd9485384d.pdf,223737,223737,364036fe21295bfb6d8a0b09950addd5edfd03599b31a11600ad5085a5ce0c18,364036fe21295bfb6d8a0b09950addd5edfd03599b31a11600ad5085a5ce0c18,true,true,integrity_pass
RS556-0553f41b6122c6e0ca4d,TS4L-e1be638024c6c3fa0267,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-0553f41b6122c6e0ca4d.html,70345,70345,9a03eb7fea00631ac16672a09fe725641fef5ff7733a5eb51362397c36ab7362,9a03eb7fea00631ac16672a09fe725641fef5ff7733a5eb51362397c36ab7362,true,true,integrity_pass
RS556-078471f69dd3964283a9,TS4L-692f455d86aebcca6e95,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-078471f69dd3964283a9.pdf,3882221,3882221,bc1a1a7b050b058ecb328dff34acf74d8bde02a73284bed3df7d3b327131aa2d,bc1a1a7b050b058ecb328dff34acf74d8bde02a73284bed3df7d3b327131aa2d,true,true,integrity_pass
RS556-07e4bcb36aaa07ac2638,TS4L-522da8adaa9096e6c603,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-07e4bcb36aaa07ac2638.pdf,136274,136274,350be47c7b5747bff3e17a62962c14f93773eb05ffbede89f7f9e0e9c7212e1f,350be47c7b5747bff3e17a62962c14f93773eb05ffbede89f7f9e0e9c7212e1f,true,true,integrity_pass
RS556-0ad9c12c0e9ef7444d05,TS4L-11ddad3bce7c4878ddf5,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-0ad9c12c0e9ef7444d05.pdf,3979691,3979691,e068c85e845ca0fdba1534a0064a1f60be83916fe2494077d00e48695cf17571,e068c85e845ca0fdba1534a0064a1f60be83916fe2494077d00e48695cf17571,true,true,integrity_pass
RS556-0e8ce358e26158fea498,TS4L-4207c829bf7c304d5022,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-0e8ce358e26158fea498.pdf,108287,108287,68b6eb34ba23fac7768378b3ae6c9924bd008376cc28ba154915d5c561317a62,68b6eb34ba23fac7768378b3ae6c9924bd008376cc28ba154915d5c561317a62,true,true,integrity_pass
RS556-105b6b38f0440b5e24c2,TS4L-f10bd3ead51eefcf032f,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-105b6b38f0440b5e24c2.html,172638,172638,961cc68befdc6b31639070acbe373e8abf775417c8e963230df86bb9d12036c2,961cc68befdc6b31639070acbe373e8abf775417c8e963230df86bb9d12036c2,true,true,integrity_pass
RS556-11d8c03e2d61eafa719c,TS4L-afa05c440788c7a436b5,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-11d8c03e2d61eafa719c.pdf,268298,268298,84e132fdd6c92fe4e1a55797a0003c1b449e1132bcb97c4e78f3051c7231705a,84e132fdd6c92fe4e1a55797a0003c1b449e1132bcb97c4e78f3051c7231705a,true,true,integrity_pass
RS556-1414d98585bf67e1141e,TS4L-31ee2d57f210fed90057,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-1414d98585bf67e1141e.html,95591,95591,404dd82ee428bb5f1753c650fbff1b79b16e809a8935a8b60343ca0c0be34c9d,404dd82ee428bb5f1753c650fbff1b79b16e809a8935a8b60343ca0c0be34c9d,true,true,integrity_pass
RS556-179f4564926e6589c7fd,TS4L-8af41e97631316c1cce1,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-179f4564926e6589c7fd.html,324048,324048,33b3a63b1d2ff98e94cf8c10aac2c173ccb011a3d380cc89d8c7d26f940fcf21,33b3a63b1d2ff98e94cf8c10aac2c173ccb011a3d380cc89d8c7d26f940fcf21,true,true,integrity_pass
RS556-18aac014014a525fba15,TS4L-c5eb7a83c877ae3b978e,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-18aac014014a525fba15.pdf,1201136,1201136,472d23af79527fef2d66994530fe5cb7062ab6bf4f413c5c80a166ce8721ad42,472d23af79527fef2d66994530fe5cb7062ab6bf4f413c5c80a166ce8721ad42,true,true,integrity_pass
RS556-1bb6bd2d0997a0ffa290,TS4L-8fd111d3d86df418c258,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-1bb6bd2d0997a0ffa290.pdf,356083,356083,4e28e1dbad175971f4238dce1f581a1cf977ff018f1d1b4e8f7e87138e92ad50,4e28e1dbad175971f4238dce1f581a1cf977ff018f1d1b4e8f7e87138e92ad50,true,true,integrity_pass
RS556-1cc2580fb891e4b1526e,TS4L-b59f8f9d1a611102addc,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-1cc2580fb891e4b1526e.html,9331,9331,6c03a7253af7985f7f99bf75ed0ef2ce8bb595910cb651438f95ec34990da3df,6c03a7253af7985f7f99bf75ed0ef2ce8bb595910cb651438f95ec34990da3df,true,true,integrity_pass
RS556-1d040c0101fcdc0fe3e4,TS4L-50abf7cf4763d1fb7c62,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-1d040c0101fcdc0fe3e4.pdf,2701490,2701490,3133e858266c258ddcf84b8ae5eafffa34b4f7e7acb7d8be035b15c98bdba05b,3133e858266c258ddcf84b8ae5eafffa34b4f7e7acb7d8be035b15c98bdba05b,true,true,integrity_pass
RS556-1d0cad66158d0045d648,TS4L-31ea7739fccc0b46e682,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-1d0cad66158d0045d648.html,81336,81336,a1fc122cf6f94aa96e18cd2c6d5d0c05e8731c133961347c0cefd7da9e12800f,a1fc122cf6f94aa96e18cd2c6d5d0c05e8731c133961347c0cefd7da9e12800f,true,true,integrity_pass
RS556-1dca0c2a65a1aeada24a,TS4L-87f79f5040f21023d8d8,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-1dca0c2a65a1aeada24a.html,97039,97039,6340f89f500ec9dd9c7a8148c3ab7ebb1893c17919e7f0003a72b4ead875d85f,6340f89f500ec9dd9c7a8148c3ab7ebb1893c17919e7f0003a72b4ead875d85f,true,true,integrity_pass
RS556-215c19ad827b6733ab6c,TS4L-6457e802212d6d965f42,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-215c19ad827b6733ab6c.pdf,921134,921134,a9091a55012a78ffb3c3b28298751b9d871d06926d9d17ca16cc91b412c297f8,a9091a55012a78ffb3c3b28298751b9d871d06926d9d17ca16cc91b412c297f8,true,true,integrity_pass
RS556-219343f790452966e6ec,TS4L-d7f92861fb5121e236d8,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-219343f790452966e6ec.pdf,344642,344642,328de78bbf9efa8c430b4d6592bd10e93adab1501adc061fd09838a6cd5b6d20,328de78bbf9efa8c430b4d6592bd10e93adab1501adc061fd09838a6cd5b6d20,true,true,integrity_pass
RS556-25de18978bba9611adff,TS4L-e38e51917dfe3383010d,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-25de18978bba9611adff.html,822392,822392,f9545fd3602f8c2974cd0ab3c5b5144dc41a728b20c31fd7589fc020cac0c42b,f9545fd3602f8c2974cd0ab3c5b5144dc41a728b20c31fd7589fc020cac0c42b,true,true,integrity_pass
RS556-26bb04ddafe19af24ee5,TS4L-6edb8d6c837151de7ee7,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-26bb04ddafe19af24ee5.pdf,3917852,3917852,2209802349e5c6bcad1e8e08aecb5bdb939888265795aa42a94c2ec6b9dae2da,2209802349e5c6bcad1e8e08aecb5bdb939888265795aa42a94c2ec6b9dae2da,true,true,integrity_pass
RS556-2d6c57db651dfb0b27cb,TS4L-3f1fdbc5bfc43bba3c37,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-2d6c57db651dfb0b27cb.pdf,14268565,14268565,e19a4d424bbfca007b825450f6c11bff519cedd7743f5474360f4ef29680fb12,e19a4d424bbfca007b825450f6c11bff519cedd7743f5474360f4ef29680fb12,true,true,integrity_pass
RS556-2ec2e53a8d0226a0b826,TS4L-68d9967c322bec0b3847,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-2ec2e53a8d0226a0b826.pdf,103401,103401,e90a5c058d09561c7817a9d8dba522ffc52bf1ae47baf0ce6934df67116aca28,e90a5c058d09561c7817a9d8dba522ffc52bf1ae47baf0ce6934df67116aca28,true,true,integrity_pass
RS556-30164074ba0e0324e1a0,TS4L-8a3b59885450dedb34d1,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-30164074ba0e0324e1a0.pdf,142891,142891,48c594e45f16a2528c4fd88b35b362054f326538100190fb322b1b87304373af,48c594e45f16a2528c4fd88b35b362054f326538100190fb322b1b87304373af,true,true,integrity_pass
RS556-3042817b0c9b6993ddcd,TS4L-812e414a85803df42608,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3042817b0c9b6993ddcd.html,94332,94332,774133fba310beb09630ccc8dec15e5a62ddb61a0dc5a19f15ba13b481eb06a7,774133fba310beb09630ccc8dec15e5a62ddb61a0dc5a19f15ba13b481eb06a7,true,true,integrity_pass
RS556-32d018c840478c551ec7,TS4L-d8ac274f1b6376578d3f,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-32d018c840478c551ec7.pdf,671837,671837,ac36de52d5524b27eaef6ff417aa81be15b682ba85589283bb034e9d47676b11,ac36de52d5524b27eaef6ff417aa81be15b682ba85589283bb034e9d47676b11,true,true,integrity_pass
RS556-338dd3eaa9bba61f6fa1,TS4L-ca61ab81e2c619cd71cc,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-338dd3eaa9bba61f6fa1.pdf,325379,325379,6044e7a3959772a3fead580aec370be984dea777f7d870a4930c32a9645915ab,6044e7a3959772a3fead580aec370be984dea777f7d870a4930c32a9645915ab,true,true,integrity_pass
RS556-3571125b6cfceaafccf7,TS4L-d1d315c16e317be1178b,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3571125b6cfceaafccf7.pdf,171058,171058,0503eac3612b140675362ef83276ca83becb91ef654f9c5c5ddbc511ee88cc1f,0503eac3612b140675362ef83276ca83becb91ef654f9c5c5ddbc511ee88cc1f,true,true,integrity_pass
RS556-35c3b744ab047447fbdc,TS4L-3a971fb93837705eb027,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-35c3b744ab047447fbdc.pdf,204810,204810,374a8591fa410689a2ccc5b314385879085769310fa2637327a859490e1d711a,374a8591fa410689a2ccc5b314385879085769310fa2637327a859490e1d711a,true,true,integrity_pass
RS556-36155c5da0f6f4a0bc25,TS4L-5add75b527a041d03bb9,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-36155c5da0f6f4a0bc25.html,92037,92037,d04323e80316b95413584edb3c84743e5f9eae34d39872011c810b002fada081,d04323e80316b95413584edb3c84743e5f9eae34d39872011c810b002fada081,true,true,integrity_pass
RS556-361902457fdd69ddf600,TS4L-cdb5fa6d5d6a5e1c2869,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-361902457fdd69ddf600.html,112715,112715,a2d84ef30c5a8f679e0f39d70babe8c1c35b762a3903a4ab2a41145af626e99d,a2d84ef30c5a8f679e0f39d70babe8c1c35b762a3903a4ab2a41145af626e99d,true,true,integrity_pass
RS556-36eaa2416e765b1640da,TS4L-3a9e3d6a07ff0bc230b0,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-36eaa2416e765b1640da.pdf,3282929,3282929,0b665cb2d54e575d955e69c5d20535cd2d679ae54d7f6de24e32fdc8daebcf4a,0b665cb2d54e575d955e69c5d20535cd2d679ae54d7f6de24e32fdc8daebcf4a,true,true,integrity_pass
RS556-37667299f14eaf264ae9,TS4L-0c6ddde88e4816eecb2e,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-37667299f14eaf264ae9.pdf,1612232,1612232,d9426a76aebd1a95fdb766dc2ee1f9822a99f4bcbff05b4242b76964d4148f54,d9426a76aebd1a95fdb766dc2ee1f9822a99f4bcbff05b4242b76964d4148f54,true,true,integrity_pass
RS556-39ed086a86c4af747b45,TS4L-f66d025da77c732069af,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-39ed086a86c4af747b45.pdf,175695,175695,f8f6cbcb05f49bf79cc3634ad7b348cbd55d8d87f344764d98f39f81c27bb0f5,f8f6cbcb05f49bf79cc3634ad7b348cbd55d8d87f344764d98f39f81c27bb0f5,true,true,integrity_pass
RS556-3bb2f6ca7717b75dac61,TS4L-13dee3ba7e4e39857528,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3bb2f6ca7717b75dac61.pdf,31739,31739,02b501db9a736a4006d9f71ea7b1f80a84a3e52be67dce45a398d700bb838505,02b501db9a736a4006d9f71ea7b1f80a84a3e52be67dce45a398d700bb838505,true,true,integrity_pass
RS556-3c1af260b48940b1adfc,TS4L-61fa8c42d7b67e446075,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3c1af260b48940b1adfc.pdf,11863483,11863483,9cccaa08daa6b49c45d4a479750b4451accade054f99ac1a002f76eb89fdf259,9cccaa08daa6b49c45d4a479750b4451accade054f99ac1a002f76eb89fdf259,true,true,integrity_pass
RS556-3e7a308af62b0c66e678,TS4L-3d658f09d33d25ffc2ec,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3e7a308af62b0c66e678.pdf,677409,677409,e84efc8854f27d8a46d5d7c29142d81ee0ab3a2ce88a10c329db1bc644d554e5,e84efc8854f27d8a46d5d7c29142d81ee0ab3a2ce88a10c329db1bc644d554e5,true,true,integrity_pass
RS556-3ec7e016a8465b142104,TS4L-dbe8fa9089712456c5d5,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-3ec7e016a8465b142104.pdf,5219027,5219027,c11c42e17b2c7eda0c8b1793ad82f453b8f0208bf1168a130d058654d30645ec,c11c42e17b2c7eda0c8b1793ad82f453b8f0208bf1168a130d058654d30645ec,true,true,integrity_pass
RS556-41618035f184208c78fa,TS4L-b8842348268de930a7d2,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-41618035f184208c78fa.pdf,1477487,1477487,c361b556aa6b1dbe976bbf355f193d199d539bc3d910bf5b831c8a52d6841b65,c361b556aa6b1dbe976bbf355f193d199d539bc3d910bf5b831c8a52d6841b65,true,true,integrity_pass
RS556-47a5d7ed7a83403e9f57,TS4L-7f01b9e30858da921459,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-47a5d7ed7a83403e9f57.pdf,2484730,2484730,3a68195d08da4fbd9748346dffb553f85adb4fc0ed2b511c7788516ed1751e1a,3a68195d08da4fbd9748346dffb553f85adb4fc0ed2b511c7788516ed1751e1a,true,true,integrity_pass
RS556-4922acff87fd53d7d25d,TS4L-67d6887c63536ca592cf,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-4922acff87fd53d7d25d.pdf,154970,154970,f268e4cbc37f56553a9f4e196750012c0dc8ff3da06c2b82109636440fd3c5ba,f268e4cbc37f56553a9f4e196750012c0dc8ff3da06c2b82109636440fd3c5ba,true,true,integrity_pass
RS556-502346ec8d3fff20d064,TS4L-bb0d3abd1daf4a82f21b,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-502346ec8d3fff20d064.html,201514,201514,37443237481f5ff7ee5df90bc5cfa766855324cb3558dd5837e0386abd696580,37443237481f5ff7ee5df90bc5cfa766855324cb3558dd5837e0386abd696580,true,true,integrity_pass
RS556-54200f09175c0516624c,TS4L-afa4c28d5e57ed164940,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-54200f09175c0516624c.pdf,1920564,1920564,97b7aa4baafcdb049d559b1abd3055731733fb241838638fd12c21804beffb35,97b7aa4baafcdb049d559b1abd3055731733fb241838638fd12c21804beffb35,true,true,integrity_pass
