gate3_compensation_id,calibration_id,gabriel_request_id,gabriel_backend,gabriel_model,request_status,prompt_sha256,prompt_chars,input_page_count,input_text_chars,image_input_requested,image_input_used,input_image_count,input_image_bytes,prior_labels_in_prompt,raw_prompt_saved,raw_response_saved,raw_images_saved,response_chars,response_sha256,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_message,credential_value_saved,authorization_header_saved
auto_adj_43b3450c58cd3ab72603,cal_721ee1673b96b88435bc23bb,resp_024d18bccd0f3bb9006a651662ee188195aa4ec1899c967d1f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,63eb72b3d1deec3a51f29c886a3518a13aa4c3b34255df1810467a15d9c6c0c0,6477,1,1500,True,True,1,256658,False,False,False,False,1094,817cb06ad9c48853f7ba42f60707e6a6030349f3dbe1f74594d14cad94795400,3664,520,4184,637.610413,,,False,False
auto_adj_c1a3fed4a2be2bcf4e69,cal_72371735c99169c73d808454,resp_068f49c8ca3649ac006a65166760c48190a92448589b06b92c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,03e20bb54792268f70249bbfcfbadf57b2af273b139caaac3416f3ebaf4af3ec,13681,6,5654,True,True,5,803543,False,False,False,False,973,bc44d3065cd54c4e693143fc408de2d7cb3f69bfcdfcfe215522b69088c1a546,10761,595,11356,642.790141,,,False,False
auto_adj_80fc81bc64a08f4860e0,cal_756e7caed96960ff002c0ed8,resp_077574983467a90b006a65166c813c81978a959e2634951341,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,26acf72344ddfcbd3cdc5a21c55db134e52b3e8ec372e10c1e4cb2405385db4a,7596,2,2046,True,True,2,257987,False,False,False,False,1075,1616dc71247e5d834f6e0c119e202af54f9949ab611c04c64be50be414a81677,6098,430,6528,646.552574,,,False,False
auto_adj_01e6080f27a37fca594f,cal_7849c4c177ef5602a1f03e63,resp_0fe71fbe90b5b74e006a6516705df48193a99d2db844a2f61b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,63d97972daed103072dc788cc0572f2f2b53db6e840960c667385b987bf749bb,11622,6,3763,True,True,5,864721,False,False,False,False,1011,ce2e64e9b6625e5e5996b408130cd7bd325ef733b947730e4daab00955c97130,10131,566,10697,651.622441,,,False,False
auto_adj_3ade4df5d6e23e8aba97,cal_8329a0a9084d026768f49536,resp_05f0ceb323b01c23006a65167574a88194bb27bb877a0e15cd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,412fd4881620bd80fc89d1e56474bffd249ee1dbce3ab42a2b253f117b927ce1,13268,5,6000,True,True,5,898958,False,False,False,False,1030,494329b3cc17188b6bab266beeeb68b0cb229294413dbec1ea95cd93303126a7,10629,400,11029,655.926474,,,False,False
auto_adj_298697e7a809f04ffed0,cal_85631411808b69e6dcd54348,resp_04ecf382a2f6b579006a651679c10c81908f734517c2c9abb5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,7f5a556e1e41203cd35b87abe53432bd851289b5d80fc4ae450fc97b0013d800,7930,6,160,True,True,6,918346,False,False,False,False,1085,615d11c75678ca7ece712d90f4afdb231788d1a2e9c6da5aede11a9fac10b1a6,11106,613,11719,661.512528,,,False,False
auto_adj_6d10a1c02c783b402298,cal_9c592860c65cb52d54f0eaf9,resp_0e2a996272d31ff7006a65167f5b40819583b2faaa33a0214c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,aff18e99e62038d80c131c17f31bbb383ac1a653cbfebfa0ac41c337d7780f7d,7777,6,0,True,True,6,1101069,False,False,False,False,895,799c3d2ef0697e7efdca021ade38791d738151a924aacd56c5163f1229a6510c,10775,347,11122,665.22088,,,False,False
auto_adj_264f17c67bfbf4b7a0d2,cal_a35c98e8b52c47a5f129435f,resp_0cb6257c48d0f42a006a651682f6fc8196ab712146ffb452ba,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,57571c48541a06d95216ddac12e175634385d235b904a8522c194d9ee41f1541,12389,5,5118,True,True,4,559435,False,False,False,False,999,58523d9e39f667a85053ed372aba6ea427a6fe4164c8f356c89a7f4d59401a6d,9045,470,9515,670.337788,,,False,False
auto_adj_a4d3bc5b42ee08ac63f3,cal_a418b8af9c3f67e690c4d6a8,resp_0a036661160e8670006a65168807b08190a6bc8b4a454dc894,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,de6e78912292d7d2cdd7864ea18a2db9a51f96719880f442a3e68110bdb40fbe,7606,2,2066,True,True,2,285570,False,False,False,False,1023,8d22daab9a357e83cf8d9887a9526f509a715677b391e6be67e14c1e68f82720,5170,407,5577,673.956106,,,False,False
auto_adj_c24829375a1a796899fb,cal_a50d6d888fe00de9dc7e09db,resp_039ed44b2c8a129e006a65168bb68081948f03494c75923ad6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,8de54e8b5bd45707776a90d5d9c67285b5e780195758fdcc8872c3557919cd22,11566,4,4789,True,True,4,592275,False,False,False,False,840,75724ee84b9ec5b101dd1383db4b45dc7d7b9e91843c7da67e0f749f60157481,10818,251,11069,677.438404,,,False,False
auto_adj_ad8f2b13dbdb3958fb76,cal_b4777a90d0509a26c8911894,resp_09dba7807f602024006a65168f39e88194b2c64270f47ee923,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,3fcb7befe5e2622cd0e514bf1fd039178fc8d3aa32427a622d483babe9821d36,12646,6,4827,True,True,5,765847,False,False,False,False,1100,0884cd850678108be27f5483e62fa3db3f9cbcbbc5caa1a69ff3bdedbb93c812,10330,598,10928,682.724104,,,False,False
auto_adj_16889ab022ab87e333dd,cal_b9205eed0ec3938ece2f9fd4,resp_078d1fddb9e87d4b006a651694760881958e9b53649ecda905,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,b8febf715512ee0c26976469b0d1c82d73cc8537b8cfd0735b3a75f6a993fb6c,13836,6,6000,True,True,5,701264,False,False,False,False,1015,09269c80267ca05c4a4b4acc106d39b70cd8058d665ef1a15595d25ccabeb43e,10768,462,11230,687.404497,,,False,False
auto_adj_f6df36776693facde72d,cal_c645403fd5fd2f680fdd3958,resp_03316cc12a92a690006a651699517081969c2556d9ca11acb5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e61ae1af73a67330bb2b77792db8d28ddfb086a2358de3818922b0e194ffc62a,13970,6,6000,True,True,5,652946,False,False,False,False,1091,7fc2f3d17d41b769a5a1bb8c7ac4f9bc7acd89b0f80c91a956c3f18388037063,10793,546,11339,693.479387,,,False,False
auto_adj_7463e90891cef1f02e77,cal_c83b9d01e07e2dabe00e6f51,resp_05235b8218aff6fd006a65169f46c48193b430e87f240c6520,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,f35c7e0f35c49d7407b087a7424579ae81881c27cc18c79bae51952578778f43,13547,6,5677,True,True,5,577583,False,False,False,False,1000,576ad3efa95de012e8be7ae1c589dc14798a1ada3345c14c269271b16e913340,10934,538,11472,698.290887,,,False,False
auto_adj_95936ae8dcf1284ad700,cal_d08ebb86455c7331bb8c32c6,resp_0b0b41d78ecd501f006a6516a3f02881939263058d7fe75fee,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,ab540a54fdc38744203acc530debf3222f405ac48d28a42e93ace9a6d4e237b2,5507,1,533,True,True,1,50970,False,False,False,False,896,4f0a70ea7311af6adb6c6f6b03453d7ac89e5f4168d74c9acc7dc990acb8eafd,3465,276,3741,701.173319,,,False,False
auto_adj_2ee60ebabefb0edc18a8,cal_d4182e8a949c9391932e7658,resp_06c745f7cdc4b0bd006a6516a7834481968c0e37d5122e56ad,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,140493f9b442ad168982e26cbd52ae0ee187bf4bb646ff0e1429ef6572e4bf2a,12319,6,4497,True,True,5,769098,False,False,False,False,944,2608ade38431f75e18a0bb0aee6324488b1d6af40bb5d271f24ffc6b42586fa1,10515,330,10845,716.680601,,,False,False
auto_adj_54b9826bc7554591f164,cal_d6db8625cf091a6f5530800e,resp_095d5ac4d096cb91006a6516b67b44819492b72a1bb39b08f5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,49bbfed1c937d50a36fe61ed87f75580051e6e3419054d05533d545d4099e992,12879,6,4954,True,True,5,746953,False,False,False,False,981,1ac6c8708cee7e8e937ae21d34ee3c28d20e957ba5b39e9be5b29999756ffd36,10525,473,10998,721.528936,,,False,False
auto_adj_a2143ed3542f3ce709cb,cal_dfc29c196ce08425ffae9c64,resp_008da042ac131b3a006a6516bb83b481968a5aa47b60ba7bbd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,29ae439bc2e72ca219a59ddac3e370df37fcba539fe31d987c26a08cc2d49140,13955,6,6000,True,True,6,897952,False,False,False,False,1058,bb339b66ff9c9a4c6325a69320bd5650950c4e5accca37d2f1f9ae5d22ac4a83,12202,629,12831,729.810832,,,False,False
auto_adj_cd9699c8ec251d88c367,cal_e053fd0727a992a0b1a44bc7,resp_0e38df1d5c141a8e006a6516c3b4588193b91eed3d5bb70a72,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,6fc560c2f43c1a97874e7bf6a277f92594685280a52305dc156d28352d87611e,13431,6,5572,True,True,5,650568,False,False,False,False,939,870236d30d9c18982d350ea6b86c04566b5119f6a0db36878c564e29b48f4ef0,10656,553,11209,734.949644,,,False,False
auto_adj_6991a1b813f1c604e9fe,cal_e0594174be1efac431317ba4,resp_0640532662495c7f006a6516c8af4c819494750f48fd266354,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,fd993721a25fb7290b7a1d1ca855c079617b972563f75279fdfe92bcd26972c8,13346,6,5550,True,True,5,703452,False,False,False,False,1051,084f9d82ba56bf5c3ea80413514dfd86fc7068f1817a8255dae64286f44df959,10441,727,11168,740.670863,,,False,False
auto_adj_ec868703a230b306433a,cal_e4f5b1e57a13a096588f6e51,resp_06300a3f89443079006a6516ce5a4481948f2f1cc93c247e8a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,a42f7809a277ae617da5cde6bb27915b9e9696d4530c4810d4abc20a5db7160a,13858,6,6000,True,True,5,429708,False,False,False,False,1071,cc22cd37d5dde4c433f5643205d08ce460170cf092a4312d66678f41cc8d5653,10869,545,11414,745.395015,,,False,False
auto_adj_dd591a51d6b262295342,cal_ed5099d4fecae6f4f32146de,resp_0411fd1b590025d8006a6516d320d08193bdbfaff897f5f14a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,f6864e3c37532aa271862152f059d86b48260d89cb62715dc231d7c01ce0a3d2,6625,4,0,True,True,4,491706,False,False,False,False,1012,9a637f68e3b2b53fd5fb99bddf5bd97143993f2d2db45483b89c5ffe583cd6b0,7969,546,8515,750.18736,,,False,False
auto_adj_2168a5df41670748b01f,cal_f380c785bb181d6af78e9da4,resp_0c6f237e5f2d1532006a6516d7feb88194af94b6a7e9375c8a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,7458d702aac8e0995c057135ca55a8f50986f8613d796840fcba901d8757a4d7,11785,6,3956,True,True,5,883911,False,False,False,False,1027,1ffa2788d83fd235c18db8c66af4676770c85d63458b417363f884f0758dcdf9,10260,604,10864,755.908853,,,False,False
auto_adj_930abd9c758cdabefd52,cal_03d7428f4019e5bbf4596191,resp_039a17942b73cd92006a6516dd9c3881938c5eedd0e6431cc3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,4a98a39d267179404c4982abbcf968e5703a080c91d695dee2426e0b1b2c7db3,9352,3,3244,True,True,3,462552,False,False,False,False,1049,6b71d52c666e99a28354b529bc3fd73b4e3614bcc8f7a918032265369276ba57,6902,286,7188,759.424392,,,False,False
auto_adj_a561b0ef0eb4f75c8f0b,cal_06a195b37f6ec5b2402d7d78,resp_073155159d31c0c7006a6516e129948193b1941c5ccc9db003,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,068c8248cd9acd38dd8b545268b163b4839c640e712495842ffd68f4f441518f,6771,4,135,True,True,4,229188,False,False,False,False,957,c245383f5b2f921c93168e2da1022e8e3cb3f00c0d49890f75c0a9d187e866c5,7780,482,8262,763.724603,,,False,False
auto_adj_3f18c28e2f6dd3f70844,cal_1a64d49cf0f616075b51efa6,resp_069d10c97527dcdf006a6516e578308197b6c90feb5eceea00,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,6c258b590f7bcdc7c6f12cae4ae547536b4b8fd50a502e15f325114585d3cf81,7858,4,1200,True,True,4,531195,False,False,False,False,919,85232faa61190ca25c57e30d7aaa22c0dc8b26f7a4e186409fbf70524e57d9a1,10279,321,10600,766.97257,,,False,False
auto_adj_40a369eda12881444df8,cal_22de015af1d83548293f582d,resp_0f2a6de5e8b8ea92006a6516e8a6048190b8999faeb46dea62,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e15925494fa5eee70d036e24abead5b3081e23c73f7fd2b6976f0a41992e8ee5,6620,4,0,True,True,4,336976,False,False,False,False,920,e77de83a7a928e14cfdc620afe896ae5d9b4d2ae0f4190ca7cf20f4c472fb472,7736,327,8063,770.572703,,,False,False
auto_adj_76418080cec7260e6c17,cal_42644d72570e92753dc0c39b,resp_057319a0f88968c4006a6516ec41408193bb9fc525caca7584,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,1298cd3f0fc2a029d9a2a66f30aa755c8129b2339f467be48d4adf9378deb66a,6790,4,162,True,True,4,211952,False,False,False,False,948,773c0c95a2309975532021badfd08f60107b643f33ad80bcf8164e86a7f07f1f,7835,504,8339,775.074932,,,False,False
auto_adj_04e15977d083df3ddeeb,cal_85c9ba206759d1b599cce539,resp_01d719aa1fd0c251006a6516f0c9108190b254c8fc2a355b8f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,58bec6c96167e6404cb8b233d4c3d23fdb1109f255ff8460aa97a0f349a811ba,6634,4,3,True,True,4,536549,False,False,False,False,1026,d060e09607e96e6aa61a2012d04add1f36e5ea3a2c62c9f7786ef085e6904d36,7743,549,8292,779.970689,,,False,False
auto_adj_4f5a2418900c631807f5,cal_89c1b9619fe6cc4e626cfadf,resp_013952f2755b91a0006a6516f5afa0819092d10db24b675da5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,9e480f60b6358e9f6de7329b4cbc309b90ef96aa300a261063a0688340ba12af,6624,4,0,True,True,4,471318,False,False,False,False,902,826d15f1e6311eb31d5bd5dc523d2effab8095cbfca4e929ac22ac1e9ddc82dd,7739,386,8125,783.748797,,,False,False
auto_adj_2d33c40156a205bc6db3,cal_a1fb3965ab3e3565c1ace456,resp_012bd16bb2f2ae4a006a6516f9724881978fbb52fb34e08801,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,c6f67cc14f28c22a3dc4902468c40d412cd33b5c81528b4c7ed81c7ebdf88f14,6835,4,207,True,True,4,315444,False,False,False,False,981,a0cd81dca487f38892311a71bff6bb0ac91253bd5826093c743361f294f05c85,7813,462,8275,787.948125,,,False,False
auto_adj_33114d7b61a7aa9bd4b0,cal_a8060adcdb502a4219ca05c9,resp_0a938f1c72c59ee3006a6516fd99d48196b63bb830b070f8b7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,499e4ffaf43dfb4dc2331b351a6106f01f94a459680a1e64fc2beaa481cf1ae9,6455,1,1500,True,True,1,132173,False,False,False,False,877,9c002da14d49debee445f330514b94cfe35d2d0b7200dbb444829da48c074679,3546,442,3988,791.886292,,,False,False
auto_adj_6710e6422ff63d7433df,cal_ae9fbbec16d7d486289555d1,resp_0f6892b292345fb1006a651701a15881959539e6f8f5ada9dd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,4b23734f1fd7ea9fb17d2201d37a7e38348de9be3f9aeaf43e4356e77d1b4be1,9578,4,2904,True,True,4,370627,False,False,False,False,957,769ebda31ab090296dce5f8ed98ee1d8aea2b59699b2730cba8f7e8c18a4c6ad,8332,404,8736,797.312539,,,False,False
auto_adj_7c735e356da592923b8a,cal_be0f3b35b2659d3bb577343b,resp_0c6016606a52ff41006a6517070e2c81908e2cb2d07812d62d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,06db910b24d12b4eda194b71d580d5b72ecdda8218408460e6a9b2d9a0611d9c,6825,4,185,True,True,4,588670,False,False,False,False,864,532ce2d844e331e7311426ff2eabf16a7d73e131544014a3e7f09fd91c53829a,7816,296,8112,800.710994,,,False,False
auto_adj_605a9ff01a90e046d078,cal_da3e2c381ee1e242b0e4f679,resp_0893c7b9bca45c57006a65170a67088195871ea6443a2506b6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,1c38777a1469b07358a83d545bb29c0e685275bf758845b066ca9a529bc3e76a,8557,4,1880,True,True,4,330829,False,False,False,False,895,e8e30b4bf364165674f94e0793690ce1be19c861b1cbf3839af0facbb1dffb20,8172,456,8628,823.066849,,,False,False
