worker_id,future_live_queue_id,state,municipality,municipality_id,census_gov_id,government_name,government_type,geography_type,population,county_relationship_count,multi_county_flag,county_context_summary,priority_rank,selection_bucket,selection_reason,claim_or_source_need_connection,expected_units_to_search,verification_notes,recommended_scout_status,already_scouted_status,coverage_status_before_run
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Chicago Heights,cog_2025_184922,184922,CITY OF CHICAGO HEIGHTS,municipal,place,26184,1,no,Cook County [17031; county; government-units-primary=yes; basis=2020_place_by_county],23,high_population_place_expansion,"Population-ranked eligible city employer (26,184; batch rank 23) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF CHICAGO HEIGHTS (Census government ID 184922; internal municipality ID cog_2025_184922). County context: Cook County [17031; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Woodstock,cog_2025_194708,194708,CITY OF WOODSTOCK,municipal,place,25699,1,no,McHenry County [17111; county; government-units-primary=yes; basis=2020_place_by_county],24,high_population_place_expansion,"Population-ranked eligible city employer (25,699; batch rank 24) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF WOODSTOCK (Census government ID 194708; internal municipality ID cog_2025_194708). County context: McHenry County [17111; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,West Chicago,cog_2025_193190,193190,CITY OF WEST CHICAGO,municipal,place,25116,1,no,DuPage County [17043; county; government-units-primary=yes; basis=2020_place_by_county],25,high_population_place_expansion,"Population-ranked eligible city employer (25,116; batch rank 25) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF WEST CHICAGO (Census government ID 193190; internal municipality ID cog_2025_193190). County context: DuPage County [17043; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Yorkville,cog_2025_162417,162417,CITY OF YORKVILLE,municipal,place,24693,1,no,Kendall County [17093; county; government-units-primary=yes; basis=2020_place_by_county],26,regional_municipal_employer_expansion,"Population-ranked eligible city employer (24,693; batch rank 26) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF YORKVILLE (Census government ID 162417; internal municipality ID cog_2025_162417). County context: Kendall County [17093; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Homer Glen,cog_2025_198293,198293,VILLAGE OF HOMER GLEN,municipal,place,24546,2,yes,Cook County [17031; county; government-units-primary=no; basis=2020_place_by_county] | Will County [17197; county; government-units-primary=yes; basis=2020_place_by_county],27,regional_municipal_employer_expansion,"Population-ranked eligible village employer (24,546; batch rank 27) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF HOMER GLEN (Census government ID 198293; internal municipality ID cog_2025_198293). County context: Cook County [17031; county; government-units-primary=no; basis=2020_place_by_county] | Will County [17197; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,South Elgin,cog_2025_207815,207815,VILLAGE OF SOUTH ELGIN,municipal,place,24277,1,no,Kane County [17089; county; government-units-primary=yes; basis=2020_place_by_county],28,regional_municipal_employer_expansion,"Population-ranked eligible village employer (24,277; batch rank 28) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF SOUTH ELGIN (Census government ID 207815; internal municipality ID cog_2025_207815). County context: Kane County [17089; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Zion,cog_2025_124970,124970,CITY OF ZION,municipal,place,24206,1,no,Lake County [17097; county; government-units-primary=yes; basis=2020_place_by_county],29,regional_municipal_employer_expansion,"Population-ranked eligible city employer (24,206; batch rank 29) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF ZION (Census government ID 124970; internal municipality ID cog_2025_124970). County context: Lake County [17097; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Morton Grove,cog_2025_124890,124890,VILLAGE OF MORTON GROVE,municipal,place,24131,1,no,Cook County [17031; county; government-units-primary=yes; basis=2020_place_by_county],30,regional_municipal_employer_expansion,"Population-ranked eligible village employer (24,131; batch rank 30) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF MORTON GROVE (Census government ID 124890; internal municipality ID cog_2025_124890). County context: Cook County [17031; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Westmont,cog_2025_162301,162301,VILLAGE OF WESTMONT,municipal,place,23933,1,no,DuPage County [17043; county; government-units-primary=yes; basis=2020_place_by_county],31,regional_municipal_employer_expansion,"Population-ranked eligible village employer (23,933; batch rank 31) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF WESTMONT (Census government ID 162301; internal municipality ID cog_2025_162301). County context: DuPage County [17043; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Collinsville,cog_2025_162511,162511,CITY OF COLLINSVILLE,municipal,place,23779,2,yes,Madison County [17119; county; government-units-primary=yes; basis=2020_place_by_county] | St. Clair County [17163; county; government-units-primary=no; basis=2020_place_by_county],32,regional_municipal_employer_expansion,"Population-ranked eligible city employer (23,779; batch rank 32) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly CITY OF COLLINSVILLE (Census government ID 162511; internal municipality ID cog_2025_162511). County context: Madison County [17119; county; government-units-primary=yes; basis=2020_place_by_county] | St. Clair County [17163; county; government-units-primary=no; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Melrose Park,cog_2025_162256,162256,VILLAGE OF MELROSE PARK,municipal,place,23666,1,no,Cook County [17031; county; government-units-primary=yes; basis=2020_place_by_county],33,regional_municipal_employer_expansion,"Population-ranked eligible village employer (23,666; batch rank 33) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF MELROSE PARK (Census government ID 162256; internal municipality ID cog_2025_162256). County context: Cook County [17031; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Elmwood Park,cog_2025_162242,162242,VILLAGE OF ELMWOOD PARK,municipal,place,23369,1,no,Cook County [17031; county; government-units-primary=yes; basis=2020_place_by_county],34,regional_municipal_employer_expansion,"Population-ranked eligible village employer (23,369; batch rank 34) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF ELMWOOD PARK (Census government ID 162242; internal municipality ID cog_2025_162242). County context: Cook County [17031; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Lisle,cog_2025_204276,204276,VILLAGE OF LISLE,municipal,place,23222,1,no,DuPage County [17043; county; government-units-primary=yes; basis=2020_place_by_county],35,regional_municipal_employer_expansion,"Population-ranked eligible village employer (23,222; batch rank 35) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF LISLE (Census government ID 204276; internal municipality ID cog_2025_204276). County context: DuPage County [17043; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Maywood,cog_2025_162255,162255,VILLAGE OF MAYWOOD,municipal,place,22880,1,no,Cook County [17031; county; government-units-primary=yes; basis=2020_place_by_county],36,regional_municipal_employer_expansion,"Population-ranked eligible village employer (22,880; batch rank 36) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF MAYWOOD (Census government ID 162255; internal municipality ID cog_2025_162255). County context: Cook County [17031; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Machesney Park,cog_2025_125095,125095,VILLAGE OF MACHESNEY PARK,municipal,place,22630,1,no,Winnebago County [17201; county; government-units-primary=yes; basis=2020_place_by_county],37,regional_municipal_employer_expansion,"Population-ranked eligible village employer (22,630; batch rank 37) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF MACHESNEY PARK (Census government ID 125095; internal municipality ID cog_2025_125095). County context: Winnebago County [17201; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
worker_3,COORD-SERIAL150-WAVE2-2026-07-22,IL,Roselle,cog_2025_162300,162300,VILLAGE OF ROSELLE,municipal,place,22508,2,yes,Cook County [17031; county; government-units-primary=no; basis=2020_place_by_county] | DuPage County [17043; county; government-units-primary=yes; basis=2020_place_by_county],38,regional_municipal_employer_expansion,"Population-ranked eligible village employer (22,508; batch rank 38) for high-yield Illinois municipal labor-relations expansion, after excluding 74 successfully scout-covered municipalities, all current failure-only rows, queue/canonical overlap, and prohibited employer types.",CLM-2026-07-12-01; CLM-2026-07-12-04; CLM-2026-07-12-05; CLM-2026-07-12-06; CLM-2026-07-12-07; H1; H2; H3; H4; H5; H7,"municipal police; municipal fire only when the exact target municipality is the employer; at least one ordinary general-municipal non-safety unit (clerical_admin/public_works/sanitation/library); public arbitration, factfinding, impasse, compensation-plan, or other authoritative wage-setting material when available; prioritize mutually overlapping 2014-2024 cycles","Scout-stage only. Target exactly VILLAGE OF ROSELLE (Census government ID 162300; internal municipality ID cog_2025_162300). County context: Cook County [17031; county; government-units-primary=no; basis=2020_place_by_county] | DuPage County [17043; county; government-units-primary=yes; basis=2020_place_by_county]. Exclude counties, school districts, transit agencies, port/airport authorities, housing authorities, park districts, township governments, industrial districts, fire/water/utility and other special districts, regional bodies, universities, state/federal employers, and private providers. If safety service is supplied by another employer, do not attribute that unit to the municipality. A safety agreement cannot satisfy the non-safety request. Do not make or recommend a public-records request. Allow an empty candidate list. Apply exact employer, unit, cycle, and duplicate controls; do not invent or repeat a known source. No source URL was opened during selection. Later verification—not this scout—must confirm employer, unit, provenance, execution/completeness, visible 2014-2024 dates, wage content, duplicates, access, and mutual cycle overlap.",locked_for_wave2_worker_prep_dry_run_only,no,not_scouted
