queue_id,source_wave,source_candidate_file,scout_run_id,scout_date,state,municipality,municipality_id,unit_type_scouted,document_title,union_name,employer,contract_years_scouted,source_url,source_owner_type,document_type_scouted,document_completeness_scouted,comparator_role,wrong_employer_risk,context_only_flag,visible_year_evidence,overlap_with_anchor_cycle,duplicate_risk,blocked_or_unreadable_flag,cycle_match_notes,why_relevant,confidence,candidate_stage,needs_verification_reason,scout_stage_status,verification_priority,triage_bucket,triage_score,later_verification_recommendation,later_ingestion_queue_status,calibration_status,calibration_verification_id,calibration_notes,raw_response_ref,notes
NSCQ-OH-20260720-0106,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Brunswick,cog_2025_132483,police,"Collective Bargaining Agreement (Fraternal Order of Police Lodge #15, Patrol Officers) — 3-year term",Fraternal Order of Police Lodge #15,"CITY OF BRUNSWICK municipal government (City of Brunswick, OH)","Jan 1, 2014 to Dec 31, 2016",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2013/13-MED-08-0941.pdf,state_labor_board,cba,full_document,safety_target,none,no,"cover_or_title; duration_clause (ordinance acceptance text referencing effective Jan 1, 2014 through Dec 31, 2016)",overlap,none,no,Operative period includes 2014-2016 (overlaps anchor 2014-2024).,CBA for Brunswick patrol officers (sworn police) with explicit duration and wage/terms content.,medium,qualifying_candidate,Scout-stage lead; must later confirm where/how police wages are set (tables/articles) and ensure the document is binding/complete for wage comparison.,unverified_scout_candidate,high,high_priority_later_verify,86,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_132483,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-OH-20260720-0107,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Brunswick,cog_2025_132483,non_safety,"Collective Bargaining Agreement (Teamsters Local 244 — Division of Finance, Parks and Recreation, Permits and Inspections and Clerical Employees of the Division of Fire) — 3-year term","City, County and Waste Paper Driver's Union Local 244 / Teamsters Local 244 (as labeled in acceptance)","CITY OF BRUNSWICK municipal government (City of Brunswick, OH)","Jan 1, 2014 to Dec 31, 2016",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2013/13-MED-10-1468.pdf,state_labor_board,cba,full_document,ordinary_non_safety_comparator,possible,no,"duration_clause (ordinance acceptance text explicitly states Jan 1, 2014 through Dec 31, 2016)",overlap,none,no,Operative period includes 2014-2016 (overlaps anchor 2014-2024).,Ordinary (clerical/administrative) city employees with explicit 2014-2016 CBA duration and wage/terms content.,low,qualifying_candidate,"Scout-stage lead; unit is clerical employees (ordinary/non-safety), but later verification needed that the wage provisions are applicable for ordinary civilian wage comparison (and not a safety-only component).",unverified_scout_candidate,high,high_priority_later_verify,78,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_132483,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-OH-20260720-0108,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Brunswick,cog_2025_132483,non_safety,Collective Bargaining Agreement (International Brotherhood of Teamsters Local 52 — Division of Streets) — 3-year term,International Brotherhood of Teamsters Local 52,"CITY OF BRUNSWICK municipal government (City of Brunswick, OH)","Jan 1, 2017 to Dec 31, 2019",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-1057.pdf,state_labor_board,cba,full_document,ordinary_non_safety_comparator,possible,no,"cover_or_title (EFFECTIVE/EXPIRES on first page: Jan 1, 2017 / Dec 31, 2019)",overlap,none,no,Operative period includes 2017-2019 (overlaps anchor 2014-2024).,Non-safety city employees (Division of Streets) with explicit contract duration and negotiated compensation content.,medium,qualifying_candidate,"Scout-stage lead; later check needed that wage-setting sections (e.g., pay rates/tables) are present and usable for ordinary non-safety civilian comparison.",unverified_scout_candidate,high,high_priority_later_verify,85,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_132483,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-WA-20260720-0096,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,WA,Burien,cog_2025_176843,non_safety,2024 Salary Schedule - City of Burien,,CITY OF BURIEN,2024 (effective 01/01/2023 shown on schedule; titled as 2024 Salary Schedule),https://www.burienwa.gov/UserFiles/Servers/Server_11045935/File/City%20Hall/Working%20with%20Us/Job%20Descriptions%20%26%20Salary%20Schedules/2024%20Salary%20Schedule%20-%20City%20of%20Burien.pdf,city,wage_schedule_or_compensation_plan,full_document,authoritative_civilian_wage_setting,none,no,cover_or_title; Page 1 shows 'City of Burien 2024 Salary Schedule' and 'Effective 01/01/2023',unclear,none,no,"Non-safety wage-setting schedule titled 2024; operative effective date shown as 01/01/2023 (still within 2014-2024 window, but overlap-with-anchor-cycle years not supplied by user).",Direct city-issued wage schedule (hours/month/annual pay rates by grade and title) for ordinary municipal/civilian employees.,medium,qualifying_candidate,Scout-stage lead only; further review needed to confirm whether the schedule is used for represented vs non-represented classes and whether any amendments affect 2014-2024 comparison cycles.,unverified_scout_candidate,high,high_priority_later_verify,71,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_176843,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-WA-20260720-0097,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,WA,Burien,cog_2025_176843,non_safety,2021-2022 Teamsters Collective Bargaining Contract (City of Burien) - Public Works Maintenance Employees (L.U. 763),"PUBLIC, PROFESSIONAL & OFFICE-CLERICAL EMPLOYEES AND DRIVERS LOCAL UNION NO. 763 (Teamsters)",CITY OF BURIEN,"January 1, 2021 through December 31, 2022",https://burienwa.civicweb.net/document/53298/2021-2022%20Teamsters%20Collective%20Bargaining%20Contr.pdf?handle=2E8BC2C15E8C45E1ADA93C6CB9B01882,city,cba,full_document,ordinary_non_safety_comparator,none,no,"cover/title includes 'January 1, 2021 through December 31, 2022'; includes operative wage language and rates of pay (Appendix A.1 classifications and monthly rates).",unclear,none,no,Falls within the requested 2014-2024 search window (though specific anchor cycle years were not supplied).,Binding municipal CBA for a non-safety public works maintenance bargaining unit with covered pay rates by classification/step.,high,qualifying_candidate,"Scout-stage lead only; further review needed to confirm wage/step rules, effective date mechanics, and whether the bargaining unit should be treated as ordinary non-safety civilian work for the user’s intended comparator.",unverified_scout_candidate,high,high_priority_later_verify,74,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_176843,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-OH-20260720-0109,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Lima,cog_2025_186920,police,"Collective Bargaining Agreement (Unit A: Sergeants and Lieutenants) - City of Lima, Ohio and Fraternal Order of Police, Ohio Labor Council, Inc.","Fraternal Order of Police, Ohio Labor Council, Inc. (Unit A: Sergeants and Lieutenants)",CITY OF LIMA (Census gov ID 186920),"January 1, 2022 through December 31, 2024",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1440.pdf,state_labor_board,cba,full_document,safety_target,none,no,"EFFECTIVE: January 1, 2022, through December 31, 2024; Article 30.1(A) Duration; and wage schedule effective dates (e.g., Effective January 1, 2023/2024).",overlap,none,no,"CBA operative period includes 2022-2024, overlapping anchor cycle window 2014-2024.",Authoritative CITY OF LIMA employee wage-setting text in an FOP police unit with an explicit CBA effective period overlapping 2014-2024.,high,qualifying_candidate,"Scout-stage lead: confirm bargaining unit scope (sworn police classifications covered) and any relationship to other Lima police units/cycles (e.g., dispatchers/other FOP units) during later review.",unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_186920,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-OH-20260720-0110,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Lima,cog_2025_186920,fire,"Collective Bargaining Agreement - City of Lima, Ohio and IAFF Local 334",International Association of Fire Fighters (IAFF) Local 334,CITY OF LIMA (Census gov ID 186920),"Effective upon signing; remains in full force and effect through June 30, 2026 (salary schedule appendix includes 2024 and 2026 wage schedules)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-03-0268.pdf,state_labor_board,cba,full_document,safety_target,none,no,"Article 33.01 Duration: effective through the 30th day of June 2026; Appendix wage schedule references include Effective January 1, 2024 and Effective January 1, 2026.",overlap,none,no,Fire CBA includes operative salary schedule years 2024 and extends through 2026; overlaps anchor window 2014-2024 via 2024 salary schedule.,Authoritative CITY OF LIMA wage-setting text for a fire unit with explicit duration and salary schedule years overlapping 2014-2024.,medium,qualifying_candidate,Scout-stage lead: confirm the exact bargaining unit description (sworn firefighters and any EMS/other classifications) and whether wage/comp provisions align to the requested police/fire comparison scope during later review.,unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_186920,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-OH-20260720-0111,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Lima,cog_2025_186920,non_safety,"Collective Bargaining Agreement - City of Lima, Ohio and AFSCME Ohio Council 8, Local 1002","American Federation of State, County and Municipal Employees (AFSCME), Ohio Council 8, Local 1002",CITY OF LIMA (Census gov ID 186920),"January 1, 2020 through December 31, 2022 (with article effective times for wage schedules beginning Jan 1 of subsequent years within that term)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-09-1018.pdf,state_labor_board,cba,full_document,ordinary_non_safety_comparator,none,no,"Article 50.01 Duration: effective at 12:01 a.m. January 1, 2020 and remains until 11:59:59 p.m. on December 31, 2022; wage-setting references for Effective January 1, 2020/2021/2022 in Article 39; Arbitration Procedure exists (Article 47).",overlap,none,no,"Non-safety CBA spans 2020-2022, overlapping anchor cycle window 2014-2024.",Authoritative CITY OF LIMA general (non-police/non-fire) municipal employee wage-setting CBA with explicit duration within 2014-2024 and an arbitration procedure for contract enforcement/wage-related disputes.,medium,qualifying_candidate,"Scout-stage lead: confirm this AFSCME unit is an ordinary general-municipal non-safety bargaining unit for the requested comparator categories (e.g., clerical/admin/public works/sanitation/library) and extract the wage-setting mechanism relevant to later overlap (e.g., schedules/steps) during later review.",unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_186920,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-WA-20260720-0098,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,WA,Lake Stevens,cog_2025_176876,police,Police Guild Non-Commissioned Collective Bargaining Agreement (2022-2024),Lake Stevens Police Guild,CITY OF LAKE STEVENS,"January 7, 2022 through December 31, 2024 (operative pay and duration text present; exact agreement duration clause observed as 2022-2024 based on appendix header)",https://www.lakestevenswa.gov/DocumentCenter/View/10353/Police-Guild-Non-Commissioned-Collective-Bargaining-Agreement-2022-2024-,city,cba,full_document,safety_target,none,no,duration_clause,overlap,none,no,Covers 2022-2024 (overlaps anchor window 2014-2024).,Authoritative wage-setting via a city-executed police CBA (sworn police bargaining unit).,medium,qualifying_candidate,Scout-stage lead: wage-setting details and whether pay is fully covered for all classifications should be confirmed against operative duration/pay articles.,unverified_scout_candidate,high,high_priority_later_verify,97,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_176876,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-WA-20260720-0099,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,WA,Lake Stevens,cog_2025_176876,police,Police Guild Commissioned CBA (2024-2026),Lake Stevens Police Guild,CITY OF LAKE STEVENS,"January 1, 2024 through December 31, 2026",https://www.lakestevenswa.gov/DocumentCenter/View/13176/Police-Guild-Commissioned-CBA-2024-2026,city,cba,full_document,safety_target,none,no,duration_clause,overlap,none,no,Operative period includes 2024 (overlap with anchor window 2014-2024).,Authoritative wage-setting via a city-executed police CBA (sworn police bargaining unit).,high,qualifying_candidate,Scout-stage lead: confirm which pay provisions/applicable classifications are most relevant for wage comparators.,unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_176876,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-WA-20260720-0100,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,WA,Lake Stevens,cog_2025_176876,non_safety,Parks and Public Works Agreement (Teamsters Local 763) — 2023-2025,"Public, Professional & Office-Clerical Employees and Drivers Local Union No. 763 (International Brotherhood of Teamsters)",CITY OF LAKE STEVENS,"January 1, 2023 through December 31, 2025",https://www.lakestevenswa.gov/DocumentCenter/View/12768/2023-2025-Teamsters-CBA,city,cba,full_document,ordinary_non_safety_comparator,none,no,duration_clause,overlap,none,no,Operative period includes 2023-2024 (overlaps anchor window 2014-2024).,Authoritative wage-setting via a city-executed Teamsters CBA for parks/public works employees (ordinary non-safety unit requested).,high,qualifying_candidate,Scout-stage lead: confirm pay-setting mechanisms/steps and which job classifications correspond to ordinary non-safety clerical/public works sanitation/library-like comparators for the later comparator review.,unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_176876,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-OH-20260720-0112,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Upper Arlington,cog_2025_194847,police,Collective Bargaining Agreement (Upper Arlington Police Dispatchers 2014-2017),"Fraternal Order of Police, Ohio Labor Council, Inc. (FOP/OLC)",CITY OF UPPER ARLINGTON,2015-2017,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2014/14-MED-09-1196.pdf,state_labor_board,cba,full_document,safety_target,none,no,other_operative_text,overlap,none,no,"Operative duration text shows effective Jan 1, 2015 through Dec 31, 2017 (within 2014-2024 cycle).",Contains negotiated wage scales/appendix and an operative duration clause for City of Upper Arlington police bargaining-unit compensation.,medium,qualifying_candidate,"Scout-stage lead only; later wage/overlap reconciliation required (e.g., exact classification scope beyond dispatchers).",unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_194847,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-OH-20260720-0113,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Upper Arlington,cog_2025_194847,police,Collective Bargaining Agreement (Police; Capital City Lodge #9 / Fraternal Order of Police),"Fraternal Order of Police, Capital City Lodge #9",CITY OF UPPER ARLINGTON,2022-2024,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-07-0856.pdf,state_labor_board,cba,full_document,safety_target,none,no,duration_clause,overlap,none,no,"Operative duration text: effective Jan 1, 2022 through Dec 31, 2024 (covers 2014-2024 anchor window end).",Contains negotiated police compensation provisions and an operative duration clause for the exact employer (City of Upper Arlington).,medium,qualifying_candidate,"Scout-stage lead only; later wage/role scoping required (e.g., sworn ranks/units covered).",unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_194847,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-OH-20260720-0114,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Upper Arlington,cog_2025_194847,fire,"Collective Bargaining Agreement (International Association of Firefighters, Local 1521)","International Association of Firefighters, Local 1521",CITY OF UPPER ARLINGTON,2023-2025,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0890.pdf,state_labor_board,cba,full_document,safety_target,none,no,duration_clause,overlap,none,no,"Title-page operative dates: effective Jan 1, 2023 through Dec 31, 2025 (includes calendar-year 2024 overlap with anchor window).",Exact-employer fire CBA with authoritative wage-setting terms and an operative duration clause.,medium,qualifying_candidate,Scout-stage lead only; later confirmation needed that wages being used for any comparator are not misapplied as ordinary (non-safety) material.,unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_194847,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-OH-20260720-0115,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Upper Arlington,cog_2025_194847,non_safety,Collective Bargaining Agreement (Teamsters Local Union No. 284),Teamsters Local Union No. 284,CITY OF UPPER ARLINGTON,2017-2020,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-09-1072.pdf,state_labor_board,cba,full_document,ordinary_non_safety_comparator,none,no,duration_clause,overlap,none,no,"Operative duration clause: effective as provided in agreement and remain in effect until Dec 31, 2020 (covers 2017-2020 within 2014-2024 cycle).",Teamsters CBA for the City of Upper Arlington with operative duration and negotiated wage/compensation terms suitable for ordinary non-safety comparator review (subject to unit scoping confirmation).,medium,qualifying_candidate,Scout-stage lead only; later verification required to confirm bargaining-unit classifications are ordinary municipal/non-safety (not police/fire) for the wage/award comparison window.,unverified_scout_candidate,high,high_priority_later_verify,100,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_194847,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-OH-20260720-0116,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,OH,Upper Arlington,cog_2025_194847,non_safety,"Codified Compensation Plan / Salary Schedule Framework (Upper Arlington Personnel Code, §155.15; salary schedule and compensation plan components)",,CITY OF UPPER ARLINGTON,unclear,https://library.municode.com/oh/upper_arlington/codes/code_of_ordinances?nodeId=PT1ADCO_CH155PECO_S155.15SECRCO,city,ordinance_or_policy,full_document,authoritative_civilian_wage_setting,none,no,other_operative_text,no_anchor_supplied,none,no,This is a codified wage/compensation framework (not a specific 2014-2024 collective bargaining cycle contract). Later review needed to map to specific wage adjustments in the anchor years.,Provides an authoritative municipal compensation plan structure (basic salary schedule plus compensation components) that can support ordinary non-safety wage-setting comparison after version/year mapping.,low,qualifying_candidate,Scout-stage lead only; must later verify effective dates/versions for the 2014-2024 window and whether any cited salary schedule adjustments correspond to non-safety bargaining/comparator years.,unverified_scout_candidate,medium,high_priority_later_verify,75,include_in_earliest_coordinated_verification_wave,ingestion_deferred_pending_coordinated_verification,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_194847,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
NSCQ-FL-20260720-0114,POST-PI-PARALLEL-ROUND1-LANE1-2026-07-23,docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv,all_2026-07-23_152836,2026-07-23,FL,Winter Haven,cog_2025_124283,police,"Police Benevolent Association, Inc. and City of Winter Haven Collective Bargaining Agreement (CBA) (police unit)","Police Benevolent Association, Inc. (PBA)",CITY OF WINTER HAVEN,"unclear (snippet indicates CBA expires September 30, 2024, but full operative duration terms not scout-verified)",https://d3n9y02raazwpg.cloudfront.net/winterhaven-fl/5e1363e1-8d42-11ed-9024-0050569183fa-a7964dfc-4738-43fa-98f1-f661db3c73ab-1724699036.pdf,city,cba,unclear,safety_target,none,no,other_operative_text,unclear,none,yes,"Snippet indicates an expiration date of September 30, 2024; exact start/end and wage-setting sections not inspected due to fetch failure during scouting.",CBA for City of Winter Haven police bargaining unit; likely contains wages/compensation language relevant to safety contract cycle overlap.,medium,context_only_candidate,Scout-stage lead only: could not fetch/inspect PDF contents during scouting (tool fetch error). Duration/wage-setting operative text not confirmed.,unverified_scout_candidate,low,context_only_hold,28,hold_as_locator_or_mechanism_context; verify only with linked qualifying need,not_queued_for_ingestion,not_calibrated,,,tmp/parallel_scout_rounds/POST-PI-PARALLEL-ROUND1-2026-07-23/lane_1_live_direct_sdk_attempt1/raw_outputs.csv#identifier=gabriel_state_source_scout_all_2026-07-23_152836_cog_2025_124283,"Built from docs/analysis/gabriel_state_source_scout_candidates_all_2026-07-23_152836.csv. Triage uses preserved scout metadata and, where present, explicitly non-final TX/MA calibration findings; no new URL review."
