verification_row_id,source_candidate_id,candidate_origin,lane_id,lane_sequence,state,region,municipality,county,source_title,source_locator_or_url,canonical_locator_before_verification,source_domain,source_family_hint,document_type_hint,candidate_quality_tier,possible_mechanism_hints,prior_seen_locator_flag,prior_verification_status,verification_status,http_status_code,redirect_count,final_canonical_locator,content_type_header,content_length_header,transport_error_type,verification_attempt_count,verification_started_at,verification_completed_at,worker_id,checkpoint_id,download_status,source_review_status,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,notes,queue_disposition,queue_exclusion_reason,input_row_number
,TS4L-9b83962d07f5d64b9ef5,targeted_prior_unrouted,,,TX,South,Allen,,City of Allen — FY2025 General Pay Plan (General Employee Pay Plan),https://cms3.revize.com/revize/allentx/Images/Documents/Departments/Human%20Resources/Compensation/General%20Employee%20Pay%20Plan.pdf,https://cms3.revize.com/revize/allentx/Images/Documents/Departments/Human%20Resources/Compensation/General%20Employee%20Pay%20Plan.pdf,cms3.revize.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=General employees (non-safety comparator wage schedule).,excluded,already_present_in_prior_verification_results,1154
,TS4L-9d4fb416edd8335ec617,targeted_prior_unrouted,,,IL,Midwest,Capital,,"S-MA-18-326 Arb Award (City of Springfield & Police Benevolent and Protective Association, Unit #5) — Illinois Labor Relations Board",https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-18-326-arb-award.pdf,https://ilrb.illinois.gov/content/dam/soi/en/web/ilrb/arbitration/documents/s-ma-18-326-arb-award.pdf,ilrb.illinois.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record (interest arbitration award),cba_or_arbitration_award_or_factfinding_or_impasse_record (interest arbitration award),verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=police (patrol officers, sergeants, detectives).",excluded,already_present_in_prior_verification_results,1155
,TS4L-a09d04c75877b4945b84,targeted_prior_unrouted,,,MI,Midwest,Monroe charter,,"POAM Police Collective Bargaining Agreement 2021-2026 (City of Monroe, MI) — PDF",https://www.monroemi.gov/UserFiles/Servers/Server_10126506/File/City%20Hall/Departments/Human_Resources/Union%20Agreements/2021/POAM%20Police%20Collective%20Bargaining%20Agreement%202021-2026.pdf,https://monroemi.gov/UserFiles/Servers/Server_10126506/File/City%20Hall/Departments/Human_Resources/Union%20Agreements/2021/POAM%20Police%20Collective%20Bargaining%20Agreement%202021-2026.pdf,monroemi.gov,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,verification_ready_medium,market_or_comparability_pressure,false,reachable_pdf_or_document,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_compensation_units; occupation_hint=Police / Public Safety.,excluded,already_present_in_prior_verification_results,1157
,TS4L-a47516b38d9178a7ec1e,targeted_prior_unrouted,,,KY,South,Fort Thomas,,"May 20, 2024 Minutes (City of Fort Thomas) referencing Ordinance O-03-2024: 24/25 Pay Classification Plan",https://fortthomasky.org/wp-content/uploads/2024/07/5.20.2024-Minutes.pdf,https://fortthomasky.org/wp-content/uploads/2024/07/5.20.2024-Minutes.pdf,fortthomasky.org,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,verification_ready_medium,market_or_comparability_pressure,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_compensation_units; occupation_hint=City employees covered by Personnel and Pay Classification Plan (exact roles not extracted).,excluded,already_present_in_prior_verification_results,1159
,TS4L-a816d84aa15b9d3d260b,targeted_prior_unrouted,,,MT,West,Helena,,Records-07.01.25-06.30.28 CBA (City of Helena / Support Services Division – Records / Helena Police Protective Association),https://www.helenamt.gov/files/assets/helena/v/1/records-07.01.25-06.30.28-cba.pdf,https://helenamt.gov/files/assets/helena/v/1/records-07.01.25-06.30.28-cba.pdf,helenamt.gov,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,reachable_pdf_or_document,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Support Services Division – Records section employees (police department records).,excluded,already_present_in_prior_verification_results,1161
,TS4L-b3b5244d5f7d65b03a59,targeted_prior_unrouted,,,TX,South,Denton,,Denton ISD Employee Compensation Plan 2024–25 (PDF),https://www.dentonisd.org/cms/lib/TX21000245/Centricity/Domain/13518/Compensation%20Plan-2024-25-032725.pdf,https://dentonisd.org/cms/lib/TX21000245/Centricity/Domain/13518/Compensation%20Plan-2024-25-032725.pdf,dentonisd.org,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Teachers and non-safety staff pay schedules (district compensation plan).,excluded,already_present_in_prior_verification_results,1164
,TS4L-b4a9085000a72db4a2b0,targeted_prior_unrouted,,,ME,Northeast,Caribou,,"City of Caribou, ME — 01.26.2026 Regular City Council Meeting Packet (includes Memorandum of Agreement, NEPBA Local 605)",https://www.cariboumaine.org/wp-content/uploads/2026/01/01.26.2026-Regular-City-Council-Meeting-Packet.pdf,https://cariboumaine.org/wp-content/uploads/2026/01/01.26.2026-Regular-City-Council-Meeting-Packet.pdf,cariboumaine.org,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,wrong_unit,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Police Department (patrolmen/dispatchers).,excluded,already_present_in_prior_verification_results,1165
,TS4L-b8842348268de930a7d2,targeted_prior_unrouted,,,RI,Northeast,North Kingstown,,North Kingstown Police collective bargaining agreement — contract expiring 6/30/2021,https://municipalfinance.ri.gov/sites/g/files/xkgbur546/files/documents/contracts/North-Kingstown-Police-Exp-6-30-21.pdf,https://municipalfinance.ri.gov/sites/g/files/xkgbur546/files/documents/contracts/North-Kingstown-Police-Exp-6-30-21.pdf,municipalfinance.ri.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police (Public Safety).,excluded,already_present_in_prior_verification_results,1166
,TS4L-b8fe43b8f28a5276f9d3,targeted_prior_unrouted,,,FL,South,Pembroke Pines,,Pembroke Pines (FL) — Spotlight 03_17_2021 (agenda coverage; includes “Proposed Collective Bargaining Agreement — PBA — General Employees”),https://www.ppines.com/DocumentCenter/View/13140/Spotlight_03_17_2021,https://ppines.com/DocumentCenter/View/13140/Spotlight_03_17_2021,ppines.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=General Employees (agenda-listed labor unit).,excluded,already_present_in_prior_verification_results,1167
,TS4L-c9484ae25ae25724ef1b,targeted_prior_unrouted,,,PA,Northeast,Whitehall,,"Whitehall Township Commissioners Minutes (Feb 13, 2017) - ratification of collective bargaining agreement term beginning January 1, 2017 expiring December 31, 2019",https://www.whitehalltownship.org/minutes/13feb17.pdf,https://whitehalltownship.org/minutes/13feb17.pdf,whitehalltownship.org,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police (uniformed public safety).,excluded,already_present_in_prior_verification_results,1175
,TS4L-c97ed560ec886c0216f7,targeted_prior_unrouted,,,IL,Midwest,Aurora,,"City of Aurora Legistar File 18-0560 — Resolution Authorizing Execution of a Labor Agreement Between the City of Aurora and Local 461 of the International Brotherhood of Electrical Workers (Jan 1, 2018–Dec 31, 2021)",https://aurora-il.legistar.com/LegislationDetail.aspx?From=RSS&FullText=1&GUID=D0A4B062-9A22-488E-BB4E-6BC1C89F5EA9&ID=3552860,https://aurora-il.legistar.com/LegislationDetail.aspx,aurora-il.legistar.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Electrical workers (per resolution background).,excluded,cross_origin_canonical_locator_duplicate,1176
,TS4L-ce008cb4c99268ee3529,targeted_prior_unrouted,,,PA,Northeast,Upper Dublin,,Pennsylvania Labor Relations Board (PLRB) Fact Finding Report and Recommendation (Case # ACT 88-14-15-E): Upper Dublin School District and Upper Dublin Education Association PSEA/NEA,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/fact-finding/2014/documents/upper%20dublin%20sd-upper%20dulblin%20ea%20act%2088-14-15-e.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/fact-finding/2014/documents/upper%20dublin%20sd-upper%20dulblin%20ea%20act%2088-14-15-e.pdf,pa.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record (factfinding),cba_or_arbitration_award_or_factfinding_or_impasse_record (factfinding),verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Professional educators (PSEA/NEA unit).,excluded,already_present_in_prior_verification_results,1178
,TS4L-d0e2e662bbf9ec13840d,targeted_prior_unrouted,,,NY,Northeast,Peekskill,,PERB interest arbitration award (City of Peekskill) referencing Local 456 wage schedule for 2006–2010 (includes 2009–2010 years),https://perb.ny.gov/system/files/documents/2024/03/ia2009-023-award-11-29-11.pdf,https://perb.ny.gov/system/files/documents/2024/03/ia2009-023-award-11-29-11.pdf,perb.ny.gov,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,"Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=White-collar and blue-collar employees (Local 456, International Brotherhood of Teamsters, Chauffeurs, Warehousemen and Helpers of America).",excluded,already_present_in_prior_verification_results,1179
,TS4L-d1d315c16e317be1178b,targeted_prior_unrouted,,,PA,Northeast,Swatara,,"Pennsylvania Labor Relations Board — Final Order (Case No. PF-R-18-13-E), Lower Swatara Township",https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2018/documents/lower-swatara-twp-pf-r-18-13-e.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2018/documents/lower-swatara-twp-pf-r-18-13-e.pdf,pa.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police (Act 111 / Act 111-eligible police officers).,excluded,already_present_in_prior_verification_results,1180
,TS4L-d455e60b21f29338ea54,targeted_prior_unrouted,,,PA,Northeast,Middletown,,Commonwealth of Pennsylvania PLRB Final Order PDF — “middletown borough pf-c-13-109-e”,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2015/documents/middletown%20borough%20pf-c-13-109-e.pdf,https://pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/final-orders/2015/documents/middletown%20borough%20pf-c-13-109-e.pdf,pa.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=public_safety (police).,excluded,already_present_in_prior_verification_results,1181
,TS4L-d58a24920420d2edbe83,targeted_prior_unrouted,,,OH,Midwest,Washington,,"Collective Bargaining Agreement — City of Washington (OH) & Fraternal Order of Police, OLC, Inc. — Dispatcher, Secretary/Dispatcher (SERB Case No. 2018-MED-12-1225)",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1225.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2018/18-MED-12-1225.pdf,dam.assets.ohio.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,wrong_period,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Public Safety dispatch/clerical within police bargaining unit.,excluded,already_present_in_prior_verification_results,1182
,TS4L-d5bc23238bd53576d0f7,targeted_prior_unrouted,,,WI,Midwest,Pewaukee,,COLLECTIVE BARGAINING AGREEMENT (City of Pewaukee and International Association of Firefighters Local 407) — 2016-2018,https://www.cityofpewaukee.us/DocumentCenter/View/2305,https://cityofpewaukee.us/DocumentCenter/View/2305,cityofpewaukee.us,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,reachable_pdf_or_document,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Firefighting employees (excluding supervisors/confidential/managerial/executive and certain other categories as described in the agreement).,excluded,already_present_in_prior_verification_results,1183
,TS4L-d6fd8e3b696e88b1b0d6,targeted_prior_unrouted,,,MI,Midwest,Independence charter,,STATE OF MICHIGAN — Employment Relations Commission — Independence Township v. IAFF / MAFF — Decision and Order on Representation Petition (Case No. 21-A-0108-RC),https://www.michigan.gov/leo/-/media/Project/Websites/leo/Documents/BER/Decisions/2021/21A0108RCIndependenceTwpIAFFMFFA-ISSUED12-17-21.pdf?hash=39F1D0409AA155C8428CE10486FE962B&rev=e784be82134b4338bc80312f8d1ef49a,https://michigan.gov/leo/-/media/Project/Websites/leo/Documents/BER/Decisions/2021/21A0108RCIndependenceTwpIAFFMFFA-ISSUED12-17-21.pdf,michigan.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=safety (firefighters / fire department captains context).,excluded,already_present_in_prior_verification_results,1184
,TS4L-d88d0dacf2f4c38aafdd,targeted_prior_unrouted,,,PA,Northeast,Lower Makefield,,Lower Makefield Township — 1/15/2025 BOS Agenda (authorizes collective bargaining agreement execution; public works employees referenced),https://www.lmt.org/media/5378/011525-bos-agenda.pdf,https://lmt.org/media/5378/011525-bos-agenda.pdf,lmt.org,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,wrong_period,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=non-safety (public works) bargaining unit lead.,excluded,already_present_in_prior_verification_results,1186
,TS4L-dbf8df546a95e9b490a3,targeted_prior_unrouted,,,MA,Northeast,North Reading,,"North Reading Library Staff Association (Local 4928, MLSA/AFT) — CBA (2018-2021)",https://mlsa.ma.aft.org/sites/default/files/article_pdf_files/2020-02/north_reading_cba_2018-2021.pdf,https://mlsa.ma.aft.org/sites/default/files/article_pdf_files/2020-02/north_reading_cba_2018-2021.pdf,mlsa.ma.aft.org,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,verification_ready_medium,market_or_comparability_pressure,false,,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_compensation_units; occupation_hint=Library staff (non-safety public employees).,excluded,cross_origin_canonical_locator_duplicate,1190
,TS4L-dcb25fe59e09d3a9618b,targeted_prior_unrouted,,,PA,Northeast,Whitehall,,"Whitehall Township Police Pension Plan - Lehigh County (Audit Period January 1, 2015 to December 31, 2018) - PA Auditor General (includes statement about Act 111 arbitration scheduled for April 29, 2020)",https://www.paauditor.gov/wp-content/uploads/audits-archive/Media/Default/Reports/MunWhitehallTwpPPP030420.pdf,https://paauditor.gov/wp-content/uploads/audits-archive/Media/Default/Reports/MunWhitehallTwpPPP030420.pdf,paauditor.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Police (uniformed public safety).,excluded,already_present_in_prior_verification_results,1191
,TS4L-e5905788624118f7ac45,targeted_prior_unrouted,,,CA,West,Garden Grove,,League MOU 2019-22 (Memorandum of Understanding) — City of Garden Grove / Employees League (OCEA chapter),https://ggcity.org/sites/default/files/League-MOU-2019-22.pdf,https://ggcity.org/sites/default/files/League-MOU-2019-22.pdf,ggcity.org,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,reachable_pdf_or_document,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=Non-safety (civilian) represented city employees.,excluded,already_present_in_prior_verification_results,1196
,TS4L-e5b3cfdd87b92b1f0f9b,targeted_prior_unrouted,,,MA,Northeast,Brookline,,"JLMC Interest Arbitration Award (Case No. JLMC 22-9158): Brookline Police Union — April 25, 2023 (PDF)",https://www.mass.gov/doc/jlm-22-9158-brookline-police-union-april-25-2023/download,https://mass.gov/doc/jlm-22-9158-brookline-police-union-april-25-2023/download,mass.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Municipal Police (police officers/union).,excluded,already_present_in_prior_verification_results,1197
,TS4L-ef23eb80d954c5ab87e1,targeted_prior_unrouted,,,NJ,Northeast,Middlesex,,OPRA machine: Middlesex Borough School District & the Middlesex Education Association Contract (attachment: “FINAL MEA 2021 2024 Agreement.pdf”),https://opramachine.com/request/middlesex_borough_school_distric?unfold=1,https://opramachine.com/request/middlesex_borough_school_distric,opramachine.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=K-12 educators (MEA) — non-safety unit for comparison.,excluded,already_present_in_prior_verification_results,1199
,TS4L-f17855c0a061b570dff8,targeted_prior_unrouted,,,MA,Northeast,Arlington,,AGREEMENT — TOWN OF ARLINGTON SCHOOL COMMITTEE (PDF attachment; filename indicates AFSCME Local 680 (Sch. Bus Operators) 7-1-18 to 6-30-21),https://statereference-attachments-production.nyc3.digitaloceanspaces.com/a3/f9/a3f9e43c89b5309adb93b64831a7afbd69f3a5f3b4d3accbba5d8e93ea815173,https://statereference-attachments-production.nyc3.digitaloceanspaces.com/a3/f9/a3f9e43c89b5309adb93b64831a7afbd69f3a5f3b4d3accbba5d8e93ea815173,statereference-attachments-production.nyc3.digitaloceanspaces.com,collective_bargaining_agreement_or_moa_or_wage_schedule,collective_bargaining_agreement_or_moa_or_wage_schedule,verification_ready_medium,non_safety_constraint_signal,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=non_safety_comparator; occupation_hint=School Bus Operators (AFSCME Local 680 indicated by filename).,excluded,already_present_in_prior_verification_results,1200
,TS4L-fe0f46351a93bc4487b4,targeted_prior_unrouted,,,OH,Midwest,Deerfield,,"Collective Bargaining Agreement (Deerfield Township; Deerfield Professional Firefighters Union, IAFF Local #4286) — SERB Case 19-MED-06-0577",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-06-0577.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-06-0577.pdf,dam.assets.ohio.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Firefighters (IAFF Local 4286).,excluded,already_present_in_prior_verification_results,1203
,TS4L-04e879983aab5b636ec5,targeted_prior_unrouted,,,MI,Midwest,Bath charter,,Bath Charter Township 2025 Budget for Public Hearing Adoption (includes notes “INCREASES PER BARGAINING AGREEMENT” in Dept 301 Police Department),https://bathtownship.us/wp-content/uploads/2025/05/2025-Budget-Public-Hearing-Adoption.pdf,https://bathtownship.us/wp-content/uploads/2025/05/2025-Budget-Public-Hearing-Adoption.pdf,bathtownship.us,cba_or_compensation_study_or_classification_study_or_wage_schedule,cba_or_compensation_study_or_classification_study_or_wage_schedule,verification_ready_medium,market_or_comparability_pressure,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_compensation_units; occupation_hint=Police (public safety) / township personnel.,excluded,already_present_in_prior_verification_results,1205
,TS4L-075f86ddabc2104191ed,targeted_prior_unrouted,,,NJ,Northeast,Willingboro,,COLLECTIVE BARGAINING AGREEMENT (IAFF Local 3091 Superior Fire Officers and Township of Willingboro),https://www.willingboronj.gov/home/showpublisheddocument/5160/638640026252800000,https://willingboronj.gov/home/showpublisheddocument/5160/638640026252800000,willingboronj.gov,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Fire department officers — IAFF Local 3091.,excluded,already_present_in_prior_verification_results,1206
,TS4L-0e2d906db542f42acc78,targeted_prior_unrouted,,,MI,Midwest,Delta charter,,"September 5, 2023 Agenda Packet — Delta Charter Township (includes UAW tentative agreement)",https://cms9files.revize.com/deltatwpmi/Document_Center/Township%20Board%20Agendas%20and%20Minutes/2023/September%205%2C%202023%20Agenda%20Packet.pdf,https://cms9files.revize.com/deltatwpmi/Document_Center/Township%20Board%20Agendas%20and%20Minutes/2023/September%205%2C%202023%20Agenda%20Packet.pdf,cms9files.revize.com,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,verified_source_lead,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=General municipal/technical services (non-public-safety unit).,excluded,already_present_in_prior_verification_results,1208
,TS4L-10631c7a5b1490397cb6,targeted_prior_unrouted,,,IL,Midwest,Peoria City,,Firefighters Union Local 50 Agreement 2013-2016 (City of Peoria),https://www.peoriagov.org/DocumentCenter/View/1581/Firefighters-Union-Local-50-Agreement-2013---2016,https://peoriagov.org/DocumentCenter/View/1581/Firefighters-Union-Local-50-Agreement-2013---2016,peoriagov.org,cba_or_arbitration_award_or_factfinding_or_impasse_record,cba_or_arbitration_award_or_factfinding_or_impasse_record,verification_ready_medium,strike_or_no_strike_constraint,false,unavailable,verification_not_run,,,,,,,0,,,,,not_downloaded,not_source_reviewed,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,Candidate metadata only; unit_hint=safety_and_non_safety_bargaining_units; occupation_hint=Public safety (firefighters).,excluded,already_present_in_prior_verification_results,1210
