pdf_sha256,artifact_pointer,page_number,approved_page,page_access_status,pdf_page_count,text_layer_char_count,qualitative_row_count,error_type_sanitized,ocr_used,rendered_image_used,page_text_persisted
698622f06a64352067dd3cab7d3f39c4f5d105687194f495a7037085d439bef9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0095_sr_d8df8f178d8fcf7c72635f70.pdf,34,true,text_layer_present,63,1910,1,,false,false,false
698622f06a64352067dd3cab7d3f39c4f5d105687194f495a7037085d439bef9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0095_sr_d8df8f178d8fcf7c72635f70.pdf,35,true,text_layer_present,63,1587,2,,false,false,false
69c53bbe7c04a08c1aa83a952dc69fcbd340207f03c97f0596feeb17d4d240e2,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0295_sr_ad78972d31fb8fd55bfb3801.pdf,19,true,text_layer_present,58,1294,1,,false,false,false
69e2e237bfb95d879cfafae462ca293e585aada50a5494d1edc4e947a9a34281,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0462_sr_375a318dd7ce24b48569c434.pdf,1,true,text_layer_present,4,1753,3,,false,false,false
69e2e237bfb95d879cfafae462ca293e585aada50a5494d1edc4e947a9a34281,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0462_sr_375a318dd7ce24b48569c434.pdf,2,true,text_layer_present,4,2282,2,,false,false,false
69f02c0fdf66f6ba26fb20e35a84e30404e120fc7e8b829297e1b3ec62d75c30,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0010_sr_55bdc3d4dad1ccf66dd114e4.pdf,1,true,text_layer_present,1,1004,2,,false,false,false
69fe748cf524c950e0d2dce840d28a57fb8289735119e8a8cc2b29346b36e2b7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0114_sr_f847ca618f89c06acca6275c.pdf,16,true,text_layer_present,42,2506,1,,false,false,false
6a702a253eb9563b2190af669e365b7068de4bab5f394875a614bbcc880b91e1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0170_sr_e3c3fb68abe8820f5d18924d.pdf,6,true,text_layer_present,44,3325,2,,false,false,false
6a702a253eb9563b2190af669e365b7068de4bab5f394875a614bbcc880b91e1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0170_sr_e3c3fb68abe8820f5d18924d.pdf,7,true,text_layer_present,44,2763,2,,false,false,false
6afa9bfe4cbbd04c58ba27de875938fb9275551ecb1bb6da0c7df22ae9c5564e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0176_sr_2093e877de9b031d91d5d350.pdf,12,true,text_layer_present,51,3489,1,,false,false,false
6b05cc936f53bc0d02b53e80d24d406542a39d4de4478cffd7149fac3c459d31,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0485_sr_54d4733da5d100e386d52091.pdf,2,true,text_layer_present,5,2321,1,,false,false,false
6b05cc936f53bc0d02b53e80d24d406542a39d4de4478cffd7149fac3c459d31,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0485_sr_54d4733da5d100e386d52091.pdf,4,true,text_layer_present,5,2001,1,,false,false,false
6b107e0c645367f7fcd9eb9a249e723fd4f3342e3ba0a1e7cbb63749e6dd63cb,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0159_sr_e40c7dc4fa2485562c189b15.pdf,12,true,text_layer_present,53,2315,3,,false,false,false
6b107e0c645367f7fcd9eb9a249e723fd4f3342e3ba0a1e7cbb63749e6dd63cb,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0159_sr_e40c7dc4fa2485562c189b15.pdf,13,true,text_layer_present,53,2138,2,,false,false,false
6bcfd3d0e67c53f936324d8e7b94ac0659d76f02a3363a51b7f78c25e3c54858,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0113_sr_b1cedc1105bcc90c1611ad78.pdf,8,true,text_layer_present,19,3624,1,,false,false,false
6bcfd3d0e67c53f936324d8e7b94ac0659d76f02a3363a51b7f78c25e3c54858,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0113_sr_b1cedc1105bcc90c1611ad78.pdf,9,true,text_layer_present,19,2580,1,,false,false,false
6d03105741db3489fb064a83ab0189453a14aea1625524232371f42a9ba41381,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0372_sr_cb1f7d077c71c782a0121ef0.pdf,10,true,text_layer_present,26,2355,2,,false,false,false
6d03105741db3489fb064a83ab0189453a14aea1625524232371f42a9ba41381,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0372_sr_cb1f7d077c71c782a0121ef0.pdf,14,true,text_layer_present,26,1834,1,,false,false,false
6d4a313c67f39ab19f3a245953a7c93f1bbf5bb438fc9797c270eb79c13ce086,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0283_sr_11a860c2f629b7c7524e426d.pdf,6,true,text_layer_present,28,2640,1,,false,false,false
6d4a313c67f39ab19f3a245953a7c93f1bbf5bb438fc9797c270eb79c13ce086,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0283_sr_11a860c2f629b7c7524e426d.pdf,7,true,text_layer_present,28,3718,1,,false,false,false
6dede2fc18124731394212791e256f78e80cca7deca9add6db1c6b6582656e52,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0025_sr_b709f6a342d73381626a5e74.pdf,8,true,text_layer_present,61,2427,1,,false,false,false
6dede2fc18124731394212791e256f78e80cca7deca9add6db1c6b6582656e52,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0025_sr_b709f6a342d73381626a5e74.pdf,9,true,text_layer_present,61,3298,1,,false,false,false
6dfd5187a4902f54acb99c84736da2539ce37df9b9710d5498310870d8b85c89,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0059_sr_deb449119ea8a5e603bd489d.pdf,12,true,text_layer_present,56,3016,3,,false,false,false
6dfd5187a4902f54acb99c84736da2539ce37df9b9710d5498310870d8b85c89,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0059_sr_deb449119ea8a5e603bd489d.pdf,13,true,text_layer_present,56,2680,2,,false,false,false
6e173fd4d7bc8606181f3058d68b427427fe670b832aaafc6a9c23d4f5a13385,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0442_sr_e502cbf1452fd01f3ef87efc.pdf,10,true,text_layer_present,18,2834,4,,false,false,false
6e173fd4d7bc8606181f3058d68b427427fe670b832aaafc6a9c23d4f5a13385,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0442_sr_e502cbf1452fd01f3ef87efc.pdf,8,true,text_layer_present,18,3239,1,,false,false,false
6e19517afd7034f983c35a14bd18d65435298a00c0c1b36a14c594da8fcb760d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0146_sr_46563ad156388775f30f3a6c.pdf,1,true,text_layer_present,56,197,3,,false,false,false
6ef4c05d6699c7539b4d87a291240b731645b7c9f7e72a2964577957a3795441,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0080_sr_c40ef0b5b5d00b2e25dc7cb7.pdf,10,true,text_layer_present,85,2403,1,,false,false,false
6ef4c05d6699c7539b4d87a291240b731645b7c9f7e72a2964577957a3795441,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0080_sr_c40ef0b5b5d00b2e25dc7cb7.pdf,9,true,text_layer_present,85,3431,2,,false,false,false
6fa700a467865e8356e9e6cf47f379f8705c634bcabab71137142c0d76de3bf4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0099_sr_a925a781be81468ae85e6da1.pdf,9,true,text_layer_present,28,2804,2,,false,false,false
6fe3a2914d14823875c2cfbe295ea7584390ee1ae1e224e73c96992a598c12a1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0491_sr_5abc1a5f700332e68a383dd9.pdf,1,true,text_layer_present,8,846,1,,false,false,false
700fe9c1531d2134dfdee60e563e577b8484d9a6b847337f652cb57b679d74ad,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf,10,true,text_layer_present,48,2564,2,,false,false,false
700fe9c1531d2134dfdee60e563e577b8484d9a6b847337f652cb57b679d74ad,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf,11,true,text_layer_present,48,1539,2,,false,false,false
700fe9c1531d2134dfdee60e563e577b8484d9a6b847337f652cb57b679d74ad,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0247_sr_7a1e7e179be6878c489ecadf.pdf,12,true,text_layer_present,48,2377,1,,false,false,false
70bfb372d1f9405abb124ac2fabd01847ff365cedbc7a9a5c1d7e78139ba465d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0260_sr_d16f4923de223f420aaaa691.pdf,4,true,text_layer_present,24,3082,1,,false,false,false
70bfb372d1f9405abb124ac2fabd01847ff365cedbc7a9a5c1d7e78139ba465d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0260_sr_d16f4923de223f420aaaa691.pdf,5,true,text_layer_present,24,2362,2,,false,false,false
71e2cb6ba5b398944f8dd72ec1e124b67991f685deb0725da5d0ba0f329e98f1,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0198_sr_9657d18561768713b3889f4d.pdf,3,true,text_layer_present,63,1524,1,,false,false,false
7251090d3df2b898a74fb9aa149fdf4435e3df2eccbafaf16c190979c64acb73,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0320_sr_9e5ccfe3872f02a4de9ef717.pdf,11,true,text_layer_present,47,3002,3,,false,false,false
72698fd929c00507261701167ca3d0c82ebff6864069d78a32ae8005336fbddf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0050_sr_8cdb6ccab3663d30d4acaa57.pdf,8,true,text_layer_present,63,2449,1,,false,false,false
72698fd929c00507261701167ca3d0c82ebff6864069d78a32ae8005336fbddf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0050_sr_8cdb6ccab3663d30d4acaa57.pdf,9,true,text_layer_present,63,2490,1,,false,false,false
7279a2a4d0b3b7ef67b37e1c5711c2119a33b7876b75a1e670eae2334e7963a8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0258_sr_436ca63dd33aee3827229e80.pdf,10,true,text_layer_present,41,2807,1,,false,false,false
7279a2a4d0b3b7ef67b37e1c5711c2119a33b7876b75a1e670eae2334e7963a8,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0258_sr_436ca63dd33aee3827229e80.pdf,9,true,text_layer_present,41,2402,2,,false,false,false
74ce71720763cc4b889ea0636fd3ea2a4d308319f568b76b2088022582f01174,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0314_sr_1de48a4b668acb88a0005aa5.pdf,14,true,text_layer_present,42,2446,1,,false,false,false
74ce71720763cc4b889ea0636fd3ea2a4d308319f568b76b2088022582f01174,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0314_sr_1de48a4b668acb88a0005aa5.pdf,15,true,text_layer_present,42,2755,1,,false,false,false
74ce71720763cc4b889ea0636fd3ea2a4d308319f568b76b2088022582f01174,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0314_sr_1de48a4b668acb88a0005aa5.pdf,16,true,text_layer_present,42,2435,1,,false,false,false
74ce71720763cc4b889ea0636fd3ea2a4d308319f568b76b2088022582f01174,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0314_sr_1de48a4b668acb88a0005aa5.pdf,19,true,text_layer_present,42,1487,1,,false,false,false
74f865e2d5cc41c39ca3ea5c93f6a9c5de6a8ab5d7046b5168e3873c59bf230e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0077_sr_48e7e10d6c99898c959d021c.pdf,25,true,text_layer_present,109,2657,3,,false,false,false
751ee6e22fbc8d85318a5664fb962bee23b3a306b1e7898ed94a6c0453ae2b12,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0060_sr_4bce6f73a25e957d2bf68381.pdf,9,true,text_layer_present,37,2951,3,,false,false,false
7573e89c93ec9808f8f65190700dd03832819cbb7d6c4c251061b2e3795ab592,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0327_sr_5663274907dd494fe38d07f3.pdf,17,true,text_layer_present,37,2196,3,,false,false,false
75aef5561dab4cdc695aa7932542d1405fc8fe43a840903966a07c9b612259cb,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0125_sr_e3f782c1b244705b4efdf866.pdf,15,true,text_layer_present,46,2765,1,,false,false,false
75aef5561dab4cdc695aa7932542d1405fc8fe43a840903966a07c9b612259cb,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0125_sr_e3f782c1b244705b4efdf866.pdf,16,true,text_layer_present,46,3259,1,,false,false,false
75b9d5ad940b2d41cc6949786eedc7b1f5202ccece783c5187b46999d431aee9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0386_sr_9501f16206fb264fa30ed394.pdf,13,true,text_layer_present,53,3691,2,,false,false,false
75b9d5ad940b2d41cc6949786eedc7b1f5202ccece783c5187b46999d431aee9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0386_sr_9501f16206fb264fa30ed394.pdf,24,true,text_layer_present,53,2746,1,,false,false,false
76b1162b11bd6462cddfcf9c5db93bc35f65b223ee1d77cb75ee10cabb13d4e7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0352_sr_bf92ffb19d13e48cd912321e.pdf,10,true,text_layer_present,36,2952,1,,false,false,false
76b1162b11bd6462cddfcf9c5db93bc35f65b223ee1d77cb75ee10cabb13d4e7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0352_sr_bf92ffb19d13e48cd912321e.pdf,13,true,text_layer_present,36,2837,1,,false,false,false
76b1162b11bd6462cddfcf9c5db93bc35f65b223ee1d77cb75ee10cabb13d4e7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0352_sr_bf92ffb19d13e48cd912321e.pdf,9,true,text_layer_present,36,2571,1,,false,false,false
76b3fc9cbe83267baa375d936400a7fc8ef5c1badb80bf4a47d9b248be5b21b0,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0016_sr_5a68f7ce834db3f837e61216.pdf,13,true,text_layer_present,110,2293,2,,false,false,false
76fe7e464fb0ef9b904d5fa7892acc368d776512746bf9eb7eaf278ada53441e,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_1_live_attempt2_httpx/candidate_artifacts/content/0070_sr_24ff79c65fbb53b6aa2c6706.pdf,38,true,text_layer_present,74,1996,1,,false,false,false
7733cf197b211b3ce8af48d74aab24bc89b522fafaffaabbca1d348a2f1f6856,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0493_sr_0790cb6555feae013b4c9b2b.pdf,31,true,text_layer_present,71,2481,1,,false,false,false
7733cf197b211b3ce8af48d74aab24bc89b522fafaffaabbca1d348a2f1f6856,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0493_sr_0790cb6555feae013b4c9b2b.pdf,32,true,text_layer_present,71,834,1,,false,false,false
775f03571d41114360d8523e67ffedbff977822d7b63dfafcb280e3050b700e6,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0153_sr_50d0e087cb7382bb18caa53e.pdf,19,true,text_layer_present,52,2867,1,,false,false,false
7867ba960d75541da132cb05ecec94419e90a4b5acdf7571bfb969d0c2fcf0ec,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0209_sr_77b67714d14cb264f07a14e8.pdf,3,true,text_layer_present,22,2168,1,,false,false,false
788b342eea26fb6e580a3d9c9e21b3fcb7fea789412edb2d04c880d96cbb1e04,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0147_sr_5f19f82f3b02944a64d6bc5f.pdf,41,true,text_layer_present,91,2415,1,,false,false,false
78ba40bb2007108a1d38a040d60a41fef4f50133653d410e9408e9fa87285c3d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0171_sr_d8a132477f09effcb39c4cec.pdf,11,true,text_layer_present,24,2517,1,,false,false,false
791defd36ce762f1baa967d2abcbe8eeec9c6d71c8610cbc0d395bfc819df57d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0090_sr_330099fef71d4920a4c02a0f.pdf,21,true,text_layer_present,64,2121,3,,false,false,false
791defd36ce762f1baa967d2abcbe8eeec9c6d71c8610cbc0d395bfc819df57d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0090_sr_330099fef71d4920a4c02a0f.pdf,22,true,text_layer_present,64,2106,1,,false,false,false
79647790f41139aff95de67f696697bbd79be3d8ed0ea835b4d3e6994f17caae,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_e3a2f570b334093b920b1758.pdf,12,true,text_layer_present,55,1492,1,,false,false,false
79647790f41139aff95de67f696697bbd79be3d8ed0ea835b4d3e6994f17caae,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_e3a2f570b334093b920b1758.pdf,13,true,text_layer_present,55,1956,1,,false,false,false
79647790f41139aff95de67f696697bbd79be3d8ed0ea835b4d3e6994f17caae,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_e3a2f570b334093b920b1758.pdf,14,true,text_layer_present,55,2187,1,,false,false,false
79d3fecbf90fb9abf2d6e32608c9618de3dd4e8b09f0d1ca94d07c0a8e297cd5,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0060_sr_0d60608a63f5a0142b7e515b.pdf,11,true,text_layer_present,24,3254,2,,false,false,false
7a7ccc35314af1f85958158071c95cd8fab44e9485f78c29cf626d3f6b7bf6b4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0155_sr_334b3d37f04e2c9c7a82ce51.pdf,1,true,text_layer_present,82,1822,1,,false,false,false
7b0b941271cf95426f8878afebba29401709d283cf2dec4c186bdd932ff2f36e,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0104_sr_3bc800aac2f942c5b76641ce.pdf,14,true,text_layer_present,30,2457,1,,false,false,false
7b1da16c4ad9d7e2b2818b0d36788fb3dec1dc88246d3557e06e96b819066287,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0087_sr_8cb6411a735b99bb72396e3b.pdf,12,true,text_layer_present,50,2893,1,,false,false,false
7b1da16c4ad9d7e2b2818b0d36788fb3dec1dc88246d3557e06e96b819066287,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0087_sr_8cb6411a735b99bb72396e3b.pdf,17,true,text_layer_present,50,2577,1,,false,false,false
7b9d23f9ead5a182f97554f81ba818d600660b9a62df39ac77ad6f453a543faf,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0271_sr_0ad86ef2d051f7e70f884ec7.pdf,11,true,text_layer_present,48,2744,1,,false,false,false
7bc5fe5c3f2fc66b377c26304d27768f8e08b740f64d041590724c61a3193eb0,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0306_sr_dbcb06f34ca45de921d3e037.pdf,10,true,text_layer_present,41,3439,2,,false,false,false
7be1df81208ac369f952fff20d03c529b8611d4f9e6f5f1ace189b7dd8470740,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0108_sr_6db0266452bdac3732fcab05.pdf,11,true,text_layer_present,34,2876,1,,false,false,false
7be1df81208ac369f952fff20d03c529b8611d4f9e6f5f1ace189b7dd8470740,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0108_sr_6db0266452bdac3732fcab05.pdf,12,true,text_layer_present,34,3215,1,,false,false,false
7bfb7a01d73ad96f78f3f33258978af1ce0c9bccc67a02e982c10b9e38f3f8c9,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0132_sr_6a86aa2e010e34bbf01b3910.pdf,10,true,text_layer_present,43,2173,5,,false,false,false
7c0a227254b965a109b00d4e38fe780b66e6b67fae8466ccbddbcc6f9a0b6cf4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0117_sr_d4658be66cceeb0922c21e23.pdf,13,true,text_layer_present,40,1672,3,,false,false,false
7c0a227254b965a109b00d4e38fe780b66e6b67fae8466ccbddbcc6f9a0b6cf4,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0117_sr_d4658be66cceeb0922c21e23.pdf,18,true,text_layer_present,40,1368,1,,false,false,false
7c13206e8843ded835d2ad382fdec3302acfa624a6930a340d875c3837609cb7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf,12,true,text_layer_present,54,2806,2,,false,false,false
7c13206e8843ded835d2ad382fdec3302acfa624a6930a340d875c3837609cb7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0218_sr_a7f9d97071b761d1975ad5f8.pdf,13,true,text_layer_present,54,2628,1,,false,false,false
7cc50f0d3fe9c9ba57385459169c567a39e61234a77b22fe7ce644703bf4b553,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0280_sr_752b8f675de30a8d4cc0b9c4.pdf,13,true,text_layer_present,53,3186,2,,false,false,false
7cf022306f7d260f8ae3d8b645709122b45a2a0db85b0dedfcacb8c6aee6ead7,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0069_sr_109c0a6a52316b256a3af46d.pdf,26,true,text_layer_present,76,2907,1,,false,false,false
7d74dbdac66a89c8a6392fef88e9d22b497072f468f6b5406c2ea7cdd47e303a,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0111_sr_4e26f13d32a0aedeadc48bd1.pdf,5,true,text_layer_present,32,3642,1,,false,false,false
7d85775cea6b81eb299776be55198400369d0c7906548184f1f7cf53f84abb56,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0123_sr_659c8a726fa0903e3e938f70.pdf,5,true,text_layer_present,34,1522,1,,false,false,false
7da84387964a3ed53db1b28c43bb2070dde7d0bce3babd7954b4540a3c69089d,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0462_sr_7e2342e487db6889b2e3f0b1.pdf,1,true,text_layer_present,1,1952,5,,false,false,false
