quantitative_observation_id,extraction_case_id,mixed_join_key,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,compensation_type,occupation_unit_classification_rank,rate_value,salary_value,hourly_rate,annual_salary,pay_band,step,grade,percentage_increase,effective_date,currency_or_unit,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status,normalized_scalar_value,normalized_range_minimum,normalized_range_maximum,normalized_currency,normalized_frequency,normalized_wage_concept,annualization_status,normalized_effective_date,effective_date_parse_status,quantitative_transformation_reason_code,analysis_candidate_eligible,analysis_promotion_eligible,analysis_quarantine_reasons,unresolved_conflict_resolution_id,followup_cycle_bridge_status,followup_cycle_source_fields,followup_occupation_bridge_status,followup_occupation_support_fields,followup_retrieval_bridge_status,followup_retrieval_support_fields,followup_normalized_effective_date,followup_effective_date_parse_status,followup_analysis_candidate_eligible,followup_analysis_quarantine_reasons,followup_parse_improvement_reason_code
qobs_1fbcdd0beeba62898093a71a,cexrem_727ccf6f9454b7a990b89bf1,,doc_1bf67256e61a793e552418ad,ttd_b662351991716effa09a195e,sr_8010905df12ecfa135c7c747,NSCQ-MN-20260720-0084,MN,Brooklyn Center,CITY OF BROOKLYN CENTER,non_safety,cba,,,9,hourly_rate,Crime Analyst and Crime Prevention Specialist (after 6 months),$32.619,,$32.619,,,After 6 months (85% of 36 month's rate),,,"May 22, 2022",USD per hour,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_8010905df12ecfa135c7c747.pdf#page=9,medium,WAGE_13_1_A_CRIME_ANALYST_AFTER_6MO_85P,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_1fbcdd0beeba62898093a71a,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_1fbcdd0beeba62898093a71a,true,,not_in_targeted_queue,not_applicable,,qobs_1fbcdd0beeba62898093a71a,true,eca8bfb324c08eb7f5812727fa2492499e242e7a071f2042c06c3f7e8b2b974b,pr_81d7136907e05a0b4cb850b8,,quarantined_no_controlled_explicit_label,cba,causal,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67239d811bccfe6f1f80d081/1730387331487/ActiveContract%2B-%2BBrooklyn%2BCenter%2BNon-Licensed%2BSupport%2BStaff%2B12-31-2024.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_8010905df12ecfa135c7c747.pdf,2022-05-22,2024-12-31,cycle_6f2c86adc612a022dda11af0,cuc_feb2c0a72f36c34f167fca8c,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,32.619,,,USD,hourly,hourly_rate,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2022-05-22,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_ac7cb1102cf25fdaa8034acf,cexrem_727ccf6f9454b7a990b89bf1,,doc_1bf67256e61a793e552418ad,ttd_b662351991716effa09a195e,sr_8010905df12ecfa135c7c747,NSCQ-MN-20260720-0084,MN,Brooklyn Center,CITY OF BROOKLYN CENTER,non_safety,cba,,,9,hourly_rate,Crime Analyst and Crime Prevention Specialist (after 12 months),$34.538,,$34.538,,,After 12 months (90% of 36 month's rate),,,"May 22, 2022",USD per hour,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_8010905df12ecfa135c7c747.pdf#page=9,medium,WAGE_13_1_A_CRIME_ANALYST_AFTER_12MO_90P,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_ac7cb1102cf25fdaa8034acf,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_ac7cb1102cf25fdaa8034acf,true,,not_in_targeted_queue,not_applicable,,qobs_ac7cb1102cf25fdaa8034acf,true,eca8bfb324c08eb7f5812727fa2492499e242e7a071f2042c06c3f7e8b2b974b,pr_81d7136907e05a0b4cb850b8,,quarantined_no_controlled_explicit_label,cba,causal,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67239d811bccfe6f1f80d081/1730387331487/ActiveContract%2B-%2BBrooklyn%2BCenter%2BNon-Licensed%2BSupport%2BStaff%2B12-31-2024.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_8010905df12ecfa135c7c747.pdf,2022-05-22,2024-12-31,cycle_6f2c86adc612a022dda11af0,cuc_feb2c0a72f36c34f167fca8c,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,34.538,,,USD,hourly,hourly_rate,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2022-05-22,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_e577e3121333c90fa508eb3f,cexrem_727ccf6f9454b7a990b89bf1,,doc_1bf67256e61a793e552418ad,ttd_b662351991716effa09a195e,sr_8010905df12ecfa135c7c747,NSCQ-MN-20260720-0084,MN,Brooklyn Center,CITY OF BROOKLYN CENTER,non_safety,cba,,,9,hourly_rate,Crime Analyst and Crime Prevention Specialist (after 24 months),95% of the 36 month's rate $36.456,,$36.456,,,After 24 months (95% of 36 month's rate),,,"May 22, 2022",USD per hour,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_8010905df12ecfa135c7c747.pdf#page=9,medium,WAGE_13_1_A_CRIME_ANALYST_AFTER_24MO_95P,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_e577e3121333c90fa508eb3f,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_e577e3121333c90fa508eb3f,true,,not_in_targeted_queue,not_applicable,,qobs_e577e3121333c90fa508eb3f,true,eca8bfb324c08eb7f5812727fa2492499e242e7a071f2042c06c3f7e8b2b974b,pr_81d7136907e05a0b4cb850b8,,quarantined_no_controlled_explicit_label,cba,causal,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67239d811bccfe6f1f80d081/1730387331487/ActiveContract%2B-%2BBrooklyn%2BCenter%2BNon-Licensed%2BSupport%2BStaff%2B12-31-2024.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_8010905df12ecfa135c7c747.pdf,2022-05-22,2024-12-31,cycle_6f2c86adc612a022dda11af0,cuc_feb2c0a72f36c34f167fca8c,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,36.456,,,USD,hourly,hourly_rate,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2022-05-22,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_4228e01b42e594ec8ba8cb9c,cexrem_727ccf6f9454b7a990b89bf1,,doc_1bf67256e61a793e552418ad,ttd_b662351991716effa09a195e,sr_8010905df12ecfa135c7c747,NSCQ-MN-20260720-0084,MN,Brooklyn Center,CITY OF BROOKLYN CENTER,non_safety,cba,,,9,hourly_rate,Crime Analyst and Crime Prevention Specialist (after 36 months),$38.375,,$38.375,,,After 36 months (36-month rate),,,"May 22, 2022",USD per hour,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_8010905df12ecfa135c7c747.pdf#page=9,medium,WAGE_13_1_A_CRIME_ANALYST_AFTER_36MO_36R,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_4228e01b42e594ec8ba8cb9c,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_4228e01b42e594ec8ba8cb9c,true,,not_in_targeted_queue,not_applicable,,qobs_4228e01b42e594ec8ba8cb9c,true,eca8bfb324c08eb7f5812727fa2492499e242e7a071f2042c06c3f7e8b2b974b,pr_81d7136907e05a0b4cb850b8,,quarantined_no_controlled_explicit_label,cba,causal,https://static1.squarespace.com/static/66b147b5fbc8bf54fa5072be/t/67239d811bccfe6f1f80d081/1730387331487/ActiveContract%2B-%2BBrooklyn%2BCenter%2BNon-Licensed%2BSupport%2BStaff%2B12-31-2024.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_8010905df12ecfa135c7c747.pdf,2022-05-22,2024-12-31,cycle_6f2c86adc612a022dda11af0,cuc_feb2c0a72f36c34f167fca8c,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,38.375,,,USD,hourly,hourly_rate,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2022-05-22,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_980aba06a198d2473df9ba6d,cexrem_c643d99030e4662aa1f2b597,mix_32db066bbe3f7716192e3188,doc_45cae9acac70a142ffeeaa1e,ttd_c03a9b63dea16c16cce60662,sr_c40ef0b5b5d00b2e25dc7cb7,NSCQ-MN-20260720-0015,MN,Duluth,CITY OF DULUTH,non_safety,cba,,,9,percentage_increase,,2%,,,,,,,2%,"January 1, 2023",percent,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0080_sr_c40ef0b5b5d00b2e25dc7cb7.pdf#page=9,high,DOC_8_1_BASIC_HOURLY_RATE_INCREASE_2023,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_980aba06a198d2473df9ba6d,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_980aba06a198d2473df9ba6d,true,,not_in_targeted_queue,not_applicable,,qobs_980aba06a198d2473df9ba6d,true,6ef4c05d6699c7539b4d87a291240b731645b7c9f7e72a2964577957a3795441,pr_327f8850c93beb59c0783df2,,quarantined_no_controlled_explicit_label,cba,causal,https://duluthmn.gov/media/13564/2022-2024-basic.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0080_sr_c40ef0b5b5d00b2e25dc7cb7.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,active,2,,,PERCENT,percentage_change,percentage_increase,not_performed,,unparsed_or_ambiguous,exact_percentage_token,false,false,effective_date_not_exactly_parseable,,quarantined_no_exact_full_date_pair,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2023-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_b7ea68152aa5cef6c00a54dd,cexrem_c643d99030e4662aa1f2b597,mix_32db066bbe3f7716192e3188,doc_45cae9acac70a142ffeeaa1e,ttd_c03a9b63dea16c16cce60662,sr_c40ef0b5b5d00b2e25dc7cb7,NSCQ-MN-20260720-0015,MN,Duluth,CITY OF DULUTH,non_safety,cba,,,9,percentage_increase,,3.5%,,,,,,,3.5%,"January 1, 2024",percent,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0080_sr_c40ef0b5b5d00b2e25dc7cb7.pdf#page=9,high,DOC_8_1_BASIC_HOURLY_RATE_INCREASE_2024,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_b7ea68152aa5cef6c00a54dd,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_b7ea68152aa5cef6c00a54dd,true,,not_in_targeted_queue,not_applicable,,qobs_b7ea68152aa5cef6c00a54dd,true,6ef4c05d6699c7539b4d87a291240b731645b7c9f7e72a2964577957a3795441,pr_327f8850c93beb59c0783df2,,quarantined_no_controlled_explicit_label,cba,causal,https://duluthmn.gov/media/13564/2022-2024-basic.pdf,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0080_sr_c40ef0b5b5d00b2e25dc7cb7.pdf,,,,,,complete_one_to_one,incomplete_or_ambiguous_cycle,true,provisional_unverified,qa_status,active,3.5,,,PERCENT,percentage_change,percentage_increase,not_performed,,unparsed_or_ambiguous,exact_percentage_token,false,false,effective_date_not_exactly_parseable,,quarantined_no_exact_full_date_pair,,quarantined_no_controlled_explicit_label,candidate_queue.unit_type_scouted|candidate_queue.document_title|candidate_queue.union_name,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2024-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_948e7f293daec76181406d4d,cexrem_65513363112c5c6dab0b51f4,,doc_69f2cea27961a60151bea70c,ttd_f38e0a7cf01ccdb1f4d871c5,sr_2ac4006249d5a81b5b2810be,NSCQ-MN-20260720-0025,MN,Eagan,CITY OF EAGAN,fire,memorandum_or_settlement,,,1,annual_salary,Firefighter - Step 1 - Hire,,"82,392.12",,"82,392.12",,Step 1 - Hire,,,"January 1, 2025",annual rate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0480_sr_2ac4006249d5a81b5b2810be.pdf#page=1,high,MEMO_2025_ARTICLE5_AMENDS_WAGE_RATES_FI,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_948e7f293daec76181406d4d,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_948e7f293daec76181406d4d,true,,not_in_targeted_queue,not_applicable,,qobs_948e7f293daec76181406d4d,true,398df8113894ecb5fa9412756110a794569babe9d88d885ef93b1be38ef39ed1,pr_5050983619a7e08ca2034f23,fire,exact_public_safety_unit_type,memorandum_or_settlement,causal,https://eagan.granicus.com/MetaViewer.php?clip_id=2602&meta_id=147525&view_id=8,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0480_sr_2ac4006249d5a81b5b2810be.pdf,2025-01-01,2025-12-31,cycle_fe9802496423b76ec3bd694e,cuc_7e7cca50dd129d3ad6ea37e6,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,82392.12,,,,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2025-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_30b16631cd0836497d588afd,cexrem_65513363112c5c6dab0b51f4,,doc_69f2cea27961a60151bea70c,ttd_f38e0a7cf01ccdb1f4d871c5,sr_2ac4006249d5a81b5b2810be,NSCQ-MN-20260720-0025,MN,Eagan,CITY OF EAGAN,fire,memorandum_or_settlement,,,1,annual_salary,Firefighter - Step 2 - 6 Months,,"85,687.80",,"85,687.80",,Step 2 - 6 Months,,,"January 1, 2025",annual rate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0480_sr_2ac4006249d5a81b5b2810be.pdf#page=1,high,MEMO_2025_ARTICLE5_AMENDS_WAGE_RATES_FI,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_30b16631cd0836497d588afd,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_30b16631cd0836497d588afd,true,,not_in_targeted_queue,not_applicable,,qobs_30b16631cd0836497d588afd,true,398df8113894ecb5fa9412756110a794569babe9d88d885ef93b1be38ef39ed1,pr_5050983619a7e08ca2034f23,fire,exact_public_safety_unit_type,memorandum_or_settlement,causal,https://eagan.granicus.com/MetaViewer.php?clip_id=2602&meta_id=147525&view_id=8,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0480_sr_2ac4006249d5a81b5b2810be.pdf,2025-01-01,2025-12-31,cycle_fe9802496423b76ec3bd694e,cuc_7e7cca50dd129d3ad6ea37e6,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,85687.80,,,,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2025-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_4451be5af811d98e56278802,cexrem_65513363112c5c6dab0b51f4,,doc_69f2cea27961a60151bea70c,ttd_f38e0a7cf01ccdb1f4d871c5,sr_2ac4006249d5a81b5b2810be,NSCQ-MN-20260720-0025,MN,Eagan,CITY OF EAGAN,fire,memorandum_or_settlement,,,1,annual_salary,Firefighter - Step 3 - 12 Months,,"89,115.32",,"89,115.32",,Step 3 - 12 Months,,,"January 1, 2025",annual rate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0480_sr_2ac4006249d5a81b5b2810be.pdf#page=1,high,MEMO_2025_ARTICLE5_AMENDS_WAGE_RATES_FI,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_4451be5af811d98e56278802,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_4451be5af811d98e56278802,true,,not_in_targeted_queue,not_applicable,,qobs_4451be5af811d98e56278802,true,398df8113894ecb5fa9412756110a794569babe9d88d885ef93b1be38ef39ed1,pr_5050983619a7e08ca2034f23,fire,exact_public_safety_unit_type,memorandum_or_settlement,causal,https://eagan.granicus.com/MetaViewer.php?clip_id=2602&meta_id=147525&view_id=8,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0480_sr_2ac4006249d5a81b5b2810be.pdf,2025-01-01,2025-12-31,cycle_fe9802496423b76ec3bd694e,cuc_7e7cca50dd129d3ad6ea37e6,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,89115.32,,,,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2025-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_f46b8a1ff7f0ab06b62ae2d5,cexrem_65513363112c5c6dab0b51f4,,doc_69f2cea27961a60151bea70c,ttd_f38e0a7cf01ccdb1f4d871c5,sr_2ac4006249d5a81b5b2810be,NSCQ-MN-20260720-0025,MN,Eagan,CITY OF EAGAN,fire,memorandum_or_settlement,,,1,annual_salary,Firefighter - Step 4 - 24 Months,,"92,679.93",,"92,679.93",,Step 4 - 24 Months,,,"January 1, 2025",annual rate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0480_sr_2ac4006249d5a81b5b2810be.pdf#page=1,high,MEMO_2025_ARTICLE5_AMENDS_WAGE_RATES_FI,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_f46b8a1ff7f0ab06b62ae2d5,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_f46b8a1ff7f0ab06b62ae2d5,true,,not_in_targeted_queue,not_applicable,,qobs_f46b8a1ff7f0ab06b62ae2d5,true,398df8113894ecb5fa9412756110a794569babe9d88d885ef93b1be38ef39ed1,pr_5050983619a7e08ca2034f23,fire,exact_public_safety_unit_type,memorandum_or_settlement,causal,https://eagan.granicus.com/MetaViewer.php?clip_id=2602&meta_id=147525&view_id=8,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0480_sr_2ac4006249d5a81b5b2810be.pdf,2025-01-01,2025-12-31,cycle_fe9802496423b76ec3bd694e,cuc_7e7cca50dd129d3ad6ea37e6,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,92679.93,,,,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2025-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
qobs_bedead00d707acf210ff3dfd,cexrem_65513363112c5c6dab0b51f4,,doc_69f2cea27961a60151bea70c,ttd_f38e0a7cf01ccdb1f4d871c5,sr_2ac4006249d5a81b5b2810be,NSCQ-MN-20260720-0025,MN,Eagan,CITY OF EAGAN,fire,memorandum_or_settlement,,,1,annual_salary,Firefighter - Step 5 - 36 Months,,"96,387.13",,"96,387.13",,Step 5 - 36 Months,,,"January 1, 2025",annual rate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0480_sr_2ac4006249d5a81b5b2810be.pdf#page=1,high,MEMO_2025_ARTICLE5_AMENDS_WAGE_RATES_FI,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,qobs_bedead00d707acf210ff3dfd,,true,,not_in_1000_targeted_qa,not_applicable,,qobs_bedead00d707acf210ff3dfd,true,,not_in_targeted_queue,not_applicable,,qobs_bedead00d707acf210ff3dfd,true,398df8113894ecb5fa9412756110a794569babe9d88d885ef93b1be38ef39ed1,pr_5050983619a7e08ca2034f23,fire,exact_public_safety_unit_type,memorandum_or_settlement,causal,https://eagan.granicus.com/MetaViewer.php?clip_id=2602&meta_id=147525&view_id=8,2026-07-24,public_download,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0480_sr_2ac4006249d5a81b5b2810be.pdf,2025-01-01,2025-12-31,cycle_fe9802496423b76ec3bd694e,cuc_7e7cca50dd129d3ad6ea37e6,,complete_one_to_one,exact_period_unmatched,true,provisional_unverified,qa_status,none,96387.13,,,,annual,annual_salary,not_performed,,unparsed_or_ambiguous,exact_scalar_token,false,false,effective_date_not_exactly_parseable,,established_single_exact_pair,candidate_queue.contract_years_scouted|text_table_detection.candidate_contract_period_text,exact_public_safety_unit_type,prior_bridge.unit_type,established_from_explicit_successful_verification_and_saved_artifact_fields,verification.verified_at|verification.verification_status|verification.url_reachable|verification.bytes_read|verification.artifact_path|source_review.download_status|source_review.url_access_status|source_review.documents_downloaded|source_review.content_artifact_path,2025-01-01,exact_expanded_token,true,,exact_expanded_effective_date_token
