adjudication_case_id,calibration_id,page_number,page_role,content_artifact_path,rendered_image_path,render_status,rendered_bytes,rendered_sha256,render_error
adj_086c70ae8754da01e22d,cal_e9ae50613e39147b2a14096b,1,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0012_sr_7b8e1bbe47dcd265b6bc4b5d.pdf,rendered_pages/adj_086c70ae8754da01e22d/page_0001.jpg,rendered,74222,670b39dce86b39f4fa0ca29b7bdb5a05184c5c4b0fe8279bbcaf9eb154bc6a3f,
adj_086c70ae8754da01e22d,cal_e9ae50613e39147b2a14096b,5,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0012_sr_7b8e1bbe47dcd265b6bc4b5d.pdf,rendered_pages/adj_086c70ae8754da01e22d/page_0005.jpg,rendered,122928,bdb22fd058b092ed25e10c2419ef00e83c587eb41ffbb6a95e97b48699defac2,
adj_086c70ae8754da01e22d,cal_e9ae50613e39147b2a14096b,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0012_sr_7b8e1bbe47dcd265b6bc4b5d.pdf,rendered_pages/adj_086c70ae8754da01e22d/page_0006.jpg,rendered,119801,9a80c90eb86dc52c4428962e26d6efb91c19ff944eacb0bf43f9ff462e52a29f,
adj_086c70ae8754da01e22d,cal_e9ae50613e39147b2a14096b,19,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0012_sr_7b8e1bbe47dcd265b6bc4b5d.pdf,rendered_pages/adj_086c70ae8754da01e22d/page_0019.jpg,rendered,127293,d2ccf4f95ff34daac1a7503e7ac36fa28dae94416142fdcffdacca62e7768295,
adj_086c70ae8754da01e22d,cal_e9ae50613e39147b2a14096b,24,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0012_sr_7b8e1bbe47dcd265b6bc4b5d.pdf,rendered_pages/adj_086c70ae8754da01e22d/page_0024.jpg,rendered,94720,0e193334e346c5a9804a83cbc792a6b6f768fa6054d7e8aa2fab9ff813041749,
adj_086c70ae8754da01e22d,cal_e9ae50613e39147b2a14096b,25,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0012_sr_7b8e1bbe47dcd265b6bc4b5d.pdf,rendered_pages/adj_086c70ae8754da01e22d/page_0025.jpg,rendered,108496,ef17b2d5059c3b70d343f53ad671e49e92ad2d71ffbbc82806df58250f369c32,
adj_5fc2ab672e1e31179de8,cal_eb354ab8c721227b54d0a28f,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0485_sr_29f9947a9564b665e638555b.pdf,rendered_pages/adj_5fc2ab672e1e31179de8/page_0001.jpg,rendered,109720,94f4fd262b0833b8ddf41b048ee63f080920f01339fa904183b10d664a1d829d,
adj_5fc2ab672e1e31179de8,cal_eb354ab8c721227b54d0a28f,2,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0485_sr_29f9947a9564b665e638555b.pdf,rendered_pages/adj_5fc2ab672e1e31179de8/page_0002.jpg,rendered,192374,d2c22435b97429dd1b72adc73a3092033410fdfcd8b2f47e6a1373a956d8f20d,
adj_5fc2ab672e1e31179de8,cal_eb354ab8c721227b54d0a28f,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0485_sr_29f9947a9564b665e638555b.pdf,rendered_pages/adj_5fc2ab672e1e31179de8/page_0009.jpg,rendered,182052,f5a8fad29a8242509da44d9312154d0688b1acbce7680ed04793b55848106a26,
adj_5fc2ab672e1e31179de8,cal_eb354ab8c721227b54d0a28f,13,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0485_sr_29f9947a9564b665e638555b.pdf,rendered_pages/adj_5fc2ab672e1e31179de8/page_0013.jpg,rendered,218769,ff42786de5dc5f8b211dd70c77afdc4c248335a589ac2eafad8c472bb18cd15e,
adj_5fc2ab672e1e31179de8,cal_eb354ab8c721227b54d0a28f,17,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0485_sr_29f9947a9564b665e638555b.pdf,rendered_pages/adj_5fc2ab672e1e31179de8/page_0017.jpg,rendered,211821,1cb9f066a8d0e894a039bbe17a0864300450496136022641c1d7977e48e86e02,
adj_5fc2ab672e1e31179de8,cal_eb354ab8c721227b54d0a28f,19,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0485_sr_29f9947a9564b665e638555b.pdf,rendered_pages/adj_5fc2ab672e1e31179de8/page_0019.jpg,rendered,146655,2feea23553234bd75d8e8626782ddb49b1564dd6e79e89f1af546cb3686fe611,
adj_6e6d19ff41f66149f419,cal_edf9016b25b0df9f5b462d13,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0474_sr_3d68f4097ccc84a3acb89761.pdf,rendered_pages/adj_6e6d19ff41f66149f419/page_0001.jpg,rendered,74517,fa8aaaf261edccc907de44e40198bc2b72e4b259a813b2476c7cb509d5ead6da,
adj_6e6d19ff41f66149f419,cal_edf9016b25b0df9f5b462d13,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0474_sr_3d68f4097ccc84a3acb89761.pdf,rendered_pages/adj_6e6d19ff41f66149f419/page_0003.jpg,rendered,78670,9a8acaf874fb10fd4a952cab642655c8e44d88c0408846279161fd7f390a77fe,
adj_6e6d19ff41f66149f419,cal_edf9016b25b0df9f5b462d13,4,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0474_sr_3d68f4097ccc84a3acb89761.pdf,rendered_pages/adj_6e6d19ff41f66149f419/page_0004.jpg,rendered,20798,bbf6f218f79e0486c5e38d7cf28b5c8919c8a647af0762cf9d1a8d7d8c7e3f20,
adj_6e6d19ff41f66149f419,cal_edf9016b25b0df9f5b462d13,155,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0474_sr_3d68f4097ccc84a3acb89761.pdf,rendered_pages/adj_6e6d19ff41f66149f419/page_0155.jpg,rendered,142838,e3233ea752eccaa05e916b6c54b809d7728174f54c973494040a985514ccccd2,
adj_6e6d19ff41f66149f419,cal_edf9016b25b0df9f5b462d13,461,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0474_sr_3d68f4097ccc84a3acb89761.pdf,rendered_pages/adj_6e6d19ff41f66149f419/page_0461.jpg,rendered,202368,6858cba4369f2877f19221e55b8c8bdee7b02e93e87a1f47c413dddbc9d9bcc0,
adj_6e6d19ff41f66149f419,cal_edf9016b25b0df9f5b462d13,463,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0474_sr_3d68f4097ccc84a3acb89761.pdf,rendered_pages/adj_6e6d19ff41f66149f419/page_0463.jpg,rendered,83064,1706a499804c66c12f49d8b5bece7256999e3def5bc738564c91d29b96269298,
adj_ecfda7988839be8f1267,cal_f71f1c34d4baf51bd51872b3,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0470_sr_08bc5efd4c47ef86d5a3ad37.pdf,rendered_pages/adj_ecfda7988839be8f1267/page_0001.jpg,rendered,37960,60b1c908634bf8d0e7bd0d4c20c7d2772b6417a47c229751345d74fb4493b28c,
adj_ecfda7988839be8f1267,cal_f71f1c34d4baf51bd51872b3,3,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0470_sr_08bc5efd4c47ef86d5a3ad37.pdf,rendered_pages/adj_ecfda7988839be8f1267/page_0003.jpg,rendered,194397,54b99782f24eb82bbc71c1cda6d7690a4a6a04cc6e830d3d8096db7858cfe2ad,
adj_ecfda7988839be8f1267,cal_f71f1c34d4baf51bd51872b3,4,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0470_sr_08bc5efd4c47ef86d5a3ad37.pdf,rendered_pages/adj_ecfda7988839be8f1267/page_0004.jpg,rendered,228081,6f867301f9f7bf5d7d6ebb691ac5f2f832913f82fe5060ac67898b55c65a3f6d,
adj_ecfda7988839be8f1267,cal_f71f1c34d4baf51bd51872b3,42,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0470_sr_08bc5efd4c47ef86d5a3ad37.pdf,rendered_pages/adj_ecfda7988839be8f1267/page_0042.jpg,rendered,102854,2ef8f670acd1ece260d67272dfbdccc9a3e1fd20aab520f2609609d437132137,
adj_ecfda7988839be8f1267,cal_f71f1c34d4baf51bd51872b3,91,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0470_sr_08bc5efd4c47ef86d5a3ad37.pdf,rendered_pages/adj_ecfda7988839be8f1267/page_0091.jpg,rendered,67543,de54785e368ac1f8688a38402810f526abcd8b1de35231d041917138a22c108b,
adj_ecfda7988839be8f1267,cal_f71f1c34d4baf51bd51872b3,93,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0470_sr_08bc5efd4c47ef86d5a3ad37.pdf,rendered_pages/adj_ecfda7988839be8f1267/page_0093.jpg,rendered,123480,bba603f79c0d2d37a7e47d5e2536619db6b507c5c5d74b1621263860363f62ae,
adj_dd2406898fc6d8f3ca5f,cal_f9b59d9031b046874a02e461,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0490_sr_afc1fc081e6a8d2f3e96038b.pdf,rendered_pages/adj_dd2406898fc6d8f3ca5f/page_0001.jpg,rendered,121507,75964809bc20973974e1ffc73e324b11298bb64de555f90810636cf62f2fc644,
adj_dd2406898fc6d8f3ca5f,cal_f9b59d9031b046874a02e461,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0490_sr_afc1fc081e6a8d2f3e96038b.pdf,rendered_pages/adj_dd2406898fc6d8f3ca5f/page_0002.jpg,rendered,87928,a939f2ae3d8df4dae5a97023b97ef13854559734305b5c7174ea68474ac6e7a9,
adj_dd2406898fc6d8f3ca5f,cal_f9b59d9031b046874a02e461,3,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0490_sr_afc1fc081e6a8d2f3e96038b.pdf,rendered_pages/adj_dd2406898fc6d8f3ca5f/page_0003.jpg,rendered,89534,70612ee36eaae302f272799bc194eb90051f8e1ba6d15bac7d372557a849b16d,
adj_dd2406898fc6d8f3ca5f,cal_f9b59d9031b046874a02e461,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0490_sr_afc1fc081e6a8d2f3e96038b.pdf,rendered_pages/adj_dd2406898fc6d8f3ca5f/page_0004.jpg,rendered,84821,d988791cf67a15a54ca4b76d954221beef109e9253c50b5ebcf441e08b0b4182,
adj_dd2406898fc6d8f3ca5f,cal_f9b59d9031b046874a02e461,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0490_sr_afc1fc081e6a8d2f3e96038b.pdf,rendered_pages/adj_dd2406898fc6d8f3ca5f/page_0006.jpg,rendered,117363,127434d783a8d3b963c36e4399ce3cd7395fe8005d11f3f417eeb209ed6f3cd8,
adj_dd2406898fc6d8f3ca5f,cal_f9b59d9031b046874a02e461,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0490_sr_afc1fc081e6a8d2f3e96038b.pdf,rendered_pages/adj_dd2406898fc6d8f3ca5f/page_0009.jpg,rendered,57351,c7499fe773fddb70143aba385128d17b8708434b1b7f013a87ee16573eb50598,
adj_c555d07847f008e304f3,cal_f9dd92181970ff43c93bf3fb,1,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0467_sr_40322db1cd615a2939187ba4.pdf,rendered_pages/adj_c555d07847f008e304f3/page_0001.jpg,rendered,111374,acb1911d121adc3c5eb3ecb55cb61d7d6e7763c36a380fb0782ce1d801857189,
adj_c555d07847f008e304f3,cal_f9dd92181970ff43c93bf3fb,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0467_sr_40322db1cd615a2939187ba4.pdf,rendered_pages/adj_c555d07847f008e304f3/page_0002.jpg,rendered,149079,6c50a90ab312776ec471bfca4b5c1ead009143d4aa7fae11826044e6eff7370b,
adj_c555d07847f008e304f3,cal_f9dd92181970ff43c93bf3fb,3,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0467_sr_40322db1cd615a2939187ba4.pdf,rendered_pages/adj_c555d07847f008e304f3/page_0003.jpg,rendered,97558,033d71f05b64005de93f6eeaeb458ee818feb4a3783a3b35dd5830bc6d799252,
adj_c555d07847f008e304f3,cal_f9dd92181970ff43c93bf3fb,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0467_sr_40322db1cd615a2939187ba4.pdf,rendered_pages/adj_c555d07847f008e304f3/page_0004.jpg,rendered,99297,6c2e82dad652fc95b52404e43f0b60d8e51c8bacc2b62cc2b8053db2a828a8c4,
adj_c555d07847f008e304f3,cal_f9dd92181970ff43c93bf3fb,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0467_sr_40322db1cd615a2939187ba4.pdf,rendered_pages/adj_c555d07847f008e304f3/page_0005.jpg,rendered,220983,f9f33335690fa6486afe37ccc4f0029789bb91c8ddf1763fc7684d132823e012,
adj_c555d07847f008e304f3,cal_f9dd92181970ff43c93bf3fb,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0467_sr_40322db1cd615a2939187ba4.pdf,rendered_pages/adj_c555d07847f008e304f3/page_0006.jpg,rendered,58125,01020ff0494427bace05cdc4804c42e23404a6b71303a41b4b292e72fc3aadbc,
adj_c5f5bdea5a87653e0883,cal_ffe9a37048bdd1c20e3c8ca9,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,rendered_pages/adj_c5f5bdea5a87653e0883/page_0001.jpg,rendered,193543,d59bb8c7719cfb2efb345d6260fdde7368cdb2d398901d1719d005f6e12eafea,
adj_c5f5bdea5a87653e0883,cal_ffe9a37048bdd1c20e3c8ca9,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,rendered_pages/adj_c5f5bdea5a87653e0883/page_0002.jpg,rendered,171294,32abab6fbd6d5417108be958b7e18f3d7500a6626b2393029c28387fe863f9d6,
adj_c5f5bdea5a87653e0883,cal_ffe9a37048bdd1c20e3c8ca9,5,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,rendered_pages/adj_c5f5bdea5a87653e0883/page_0005.jpg,rendered,149849,479d56f8807393f79cc82691400001f7bb17041196049137750c6fe45f8cbed2,
adj_c5f5bdea5a87653e0883,cal_ffe9a37048bdd1c20e3c8ca9,6,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,rendered_pages/adj_c5f5bdea5a87653e0883/page_0006.jpg,rendered,150256,e54843e4bed73ed70e6f731437d4bace2dc1633d4cc7f3da3b1993acbb514020,
adj_c5f5bdea5a87653e0883,cal_ffe9a37048bdd1c20e3c8ca9,7,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,rendered_pages/adj_c5f5bdea5a87653e0883/page_0007.jpg,rendered,183330,755f008b5455d21c2a5eab8dc19240223dc9584baa89dcaf58cd994566b44c9a,
adj_c5f5bdea5a87653e0883,cal_ffe9a37048bdd1c20e3c8ca9,8,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0223_sr_e843a3c1b57bc0692b4c6d48.pdf,rendered_pages/adj_c5f5bdea5a87653e0883/page_0008.jpg,rendered,204957,f3e788c5618379ebb09ae9274d46b3163c786e215c7fa492ca22327dadcfd2bb,
adj_3c461247c8092ad7d22e,cal_0040c3a549555da713b42502,1,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0101_sr_a2439ed09d17982bc0a576be.pdf,rendered_pages/adj_3c461247c8092ad7d22e/page_0001.jpg,rendered,81918,e7aaa3ab95daf98b6d42489134ec9d3702ee6aaee1ce70a0ac3e483e52cf5d05,
adj_3c461247c8092ad7d22e,cal_0040c3a549555da713b42502,2,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0101_sr_a2439ed09d17982bc0a576be.pdf,rendered_pages/adj_3c461247c8092ad7d22e/page_0002.jpg,rendered,178498,7a8684b3517a8f4c901135edb02ecb71bfb4c028402c4e71e74a3a9eb9a68df9,
adj_3c461247c8092ad7d22e,cal_0040c3a549555da713b42502,26,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0101_sr_a2439ed09d17982bc0a576be.pdf,rendered_pages/adj_3c461247c8092ad7d22e/page_0026.jpg,rendered,141560,215607680f4f5903383f00f93753953a5415d4d886c4a85cc11de4663dd6f0e9,
adj_3c461247c8092ad7d22e,cal_0040c3a549555da713b42502,27,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0101_sr_a2439ed09d17982bc0a576be.pdf,rendered_pages/adj_3c461247c8092ad7d22e/page_0027.jpg,rendered,39236,612fde9b4296eed67a3f6ccae7b241c1641244f711e77aaf58f1443162108e8d,
adj_5771dac02792fdd24669,cal_008080f3b7ff1303edafede6,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0006_sr_51013523ac2ea4795e56a721.pdf,rendered_pages/adj_5771dac02792fdd24669/page_0001.jpg,rendered,54343,9994cd0734c6c6b58c57bf6c62e27ef5647f7bceb50fbe0df902c0ae9d8e95ef,
adj_5771dac02792fdd24669,cal_008080f3b7ff1303edafede6,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0006_sr_51013523ac2ea4795e56a721.pdf,rendered_pages/adj_5771dac02792fdd24669/page_0002.jpg,rendered,138753,40aa7e08e15ff30c3490d328053ebdf835279da5c2c08ab75433e6418cafc630,
adj_5771dac02792fdd24669,cal_008080f3b7ff1303edafede6,6,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0006_sr_51013523ac2ea4795e56a721.pdf,rendered_pages/adj_5771dac02792fdd24669/page_0006.jpg,rendered,195768,58ac598d94bd27886ebfa646b959ee264a1325dd5e11c980f7c17c5fceeb3570,
adj_5771dac02792fdd24669,cal_008080f3b7ff1303edafede6,12,candidate,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0006_sr_51013523ac2ea4795e56a721.pdf,rendered_pages/adj_5771dac02792fdd24669/page_0012.jpg,rendered,277485,3352a0b946c899ac4d1f54342b210c685dedfb40f062399f519c998c646185ff,
adj_5771dac02792fdd24669,cal_008080f3b7ff1303edafede6,13,nearby,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0006_sr_51013523ac2ea4795e56a721.pdf,rendered_pages/adj_5771dac02792fdd24669/page_0013.jpg,rendered,230477,c5d5b5c58a8cc8892eecb9dff05c3284f29e95bce0acf294147b597fb0ce0841,
adj_5771dac02792fdd24669,cal_008080f3b7ff1303edafede6,14,navigation,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0006_sr_51013523ac2ea4795e56a721.pdf,rendered_pages/adj_5771dac02792fdd24669/page_0014.jpg,rendered,236413,7c5ff1ac57a8bd3d4e3c7a7ac3c36afe130891bcc4c5827f21f4294307023c15,
adj_d9a9b857f51fc9a1c5f4,cal_00fa74a685b40b8d5aa3ba95,1,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0473_sr_66f1bcfc906b687ba2b5f6b1.pdf,rendered_pages/adj_d9a9b857f51fc9a1c5f4/page_0001.jpg,rendered,152231,95927422f86b28e60b496408832a366e45aa1319304de8c60aa70cda812bf9a1,
adj_d9a9b857f51fc9a1c5f4,cal_00fa74a685b40b8d5aa3ba95,2,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0473_sr_66f1bcfc906b687ba2b5f6b1.pdf,rendered_pages/adj_d9a9b857f51fc9a1c5f4/page_0002.jpg,rendered,108873,4242518c1b71e921c5bbacd860d9fe54abf48e9c78c4f4ba78b571e5dd9ce62c,
adj_d9a9b857f51fc9a1c5f4,cal_00fa74a685b40b8d5aa3ba95,4,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0473_sr_66f1bcfc906b687ba2b5f6b1.pdf,rendered_pages/adj_d9a9b857f51fc9a1c5f4/page_0004.jpg,rendered,125147,490c74d0b3a9f3b87d7693aa50f389bfe13bf7cf6d93664a925df033ceae7676,
adj_d9a9b857f51fc9a1c5f4,cal_00fa74a685b40b8d5aa3ba95,6,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0473_sr_66f1bcfc906b687ba2b5f6b1.pdf,rendered_pages/adj_d9a9b857f51fc9a1c5f4/page_0006.jpg,rendered,64508,3372fc1343fde1718a5696f9f96e7e212e498dda001bdc400780cc8d1e7a3541,
adj_d9a9b857f51fc9a1c5f4,cal_00fa74a685b40b8d5aa3ba95,9,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0473_sr_66f1bcfc906b687ba2b5f6b1.pdf,rendered_pages/adj_d9a9b857f51fc9a1c5f4/page_0009.jpg,rendered,84922,353f50290f51dbf131816e240b3ab2fc901b21874ace31f5f7c4f80b9b4f6b1c,
adj_d9a9b857f51fc9a1c5f4,cal_00fa74a685b40b8d5aa3ba95,10,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0473_sr_66f1bcfc906b687ba2b5f6b1.pdf,rendered_pages/adj_d9a9b857f51fc9a1c5f4/page_0010.jpg,rendered,39562,caada390e0e74cc425164148f9e29f094d0ebba78bc8b5a88ef2836f12608a6f,
adj_7d0eb2acdf155ee5669c,cal_01b501e66b32cf45fd24174e,1,navigation,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0476_sr_0d78f79614e34a7ada7dceb1.pdf,rendered_pages/adj_7d0eb2acdf155ee5669c/page_0001.jpg,rendered,78131,def8ae31c3200659b74337f7143a845e06e38183f12b157a3c42106cc3c76db8,
adj_7d0eb2acdf155ee5669c,cal_01b501e66b32cf45fd24174e,9,nearby,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0476_sr_0d78f79614e34a7ada7dceb1.pdf,rendered_pages/adj_7d0eb2acdf155ee5669c/page_0009.jpg,rendered,170334,01dce85848b60664bac97f94e209344f6cdfee565fc33e4ffe17872bbfa5ba55,
adj_7d0eb2acdf155ee5669c,cal_01b501e66b32cf45fd24174e,10,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0476_sr_0d78f79614e34a7ada7dceb1.pdf,rendered_pages/adj_7d0eb2acdf155ee5669c/page_0010.jpg,rendered,161823,0110f0ffe3450836e2472d3de0fb5859490cbf18c6a7b6ada3ab9abe1560c76d,
adj_7d0eb2acdf155ee5669c,cal_01b501e66b32cf45fd24174e,37,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0476_sr_0d78f79614e34a7ada7dceb1.pdf,rendered_pages/adj_7d0eb2acdf155ee5669c/page_0037.jpg,rendered,173336,d7fe5893e2c1cbcdf111801d158f1a558e3f6e3eed30149a56266b0802417282,
adj_7d0eb2acdf155ee5669c,cal_01b501e66b32cf45fd24174e,82,candidate,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0476_sr_0d78f79614e34a7ada7dceb1.pdf,rendered_pages/adj_7d0eb2acdf155ee5669c/page_0082.jpg,rendered,168232,612a312d019425e953b8f07af0bbd696c5c2d74f66f1fbfddfafe423aed13a02,
