source_review_id,triage_id,candidate_queue_row_id,verification_id,municipality_id,census_gov_id,state,municipality,government_name,candidate_url,final_url,source_locator,candidate_title,candidate_source_type,candidate_status_before_verification,verification_status,content_type,triage_status,priority_for_content_review,recommended_next_action,candidate_priority,verification_round_id,content_triage_round_id,source_owner_type,unit_type_scouted,population,matched_set_potential,official_domain_signal,duplicate_source_group_id,duplicate_group_size,duplicate_group_role_for_triage,pilot_selection_rank,source_review_lane_id,source_review_stage,pilot_selection_reason,source_review_status,source_review_status_detail,url_access_status,download_status,content_artifact_path,content_hash,content_byte_size,content_type_observed,text_layer_status,pdf_page_count,source_officialness_rating,source_relevance_rating,municipality_match_rating,employer_match_rating,bargaining_unit_match_rating,safety_unit_match_signal,non_safety_unit_match_signal,document_type_rating,contract_or_document_period_start,contract_or_document_period_end,wage_table_signal,wage_growth_signal,mechanism_language_signal,extraction_readiness_rating,extraction_mode_recommended,duplicate_canonical_decision,reviewer_notes,reviewer,reviewed_at,urls_opened,network_calls,documents_downloaded,documents_parsed,pdfs_parsed,ocr_runs,content_artifacts_written,final_access_url_sanitized,http_status_code,redirect_count,content_length_header,response_metadata_path,content_sample_path,error_type,transport_exception_type,error_message_sanitized,source_review_pilot_id,source_review_merge_id,source_review_merged_at
sr_c3c59ac01b9d59d9f09219d4,TRI-b9e2e8f199d667570ca3,NSCQ-OH-20260720-0564,VER-a848fe4152d777db943e,cog_2025_110700,110700,OH,Wapakoneta,CITY OF WAPAKONETA,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-08-0943.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-08-0943.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-08-0943.pdf,Collective Bargaining Agreement (City of Wapakoneta – OPBA),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,state_labor_board,police,,yes,likely_official,URL-4045cde21872d5092f45,1,canonical_representative,119,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0044_sr_c3c59ac01b9d59d9f09219d4.pdf,f7d2ce6abc9119cbe8b4421ea5b3634859b2047584e360df91c90945f5f11288,4323726,application/pdf,unknown,unknown,official_state_repository,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:10Z,1,1,1,0,0,0,1,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-08-0943.pdf,200,0,4323726,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0044_sr_c3c59ac01b9d59d9f09219d4.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_18f364ece4f31d0af7ea187c,TRI-ab6522a8f5ae175f18dc,NSCQ-CA-20260720-0707,VER-495c2a27a546db051892,cog_2025_100656,100656,CA,El Cerrito,CITY OF EL CERRITO,https://www.elcerrito.gov/DocumentCenter/View/22250/ECPEA_MOU_2024-2026_Final_Website,https://www.elcerrito.gov/DocumentCenter/View/22250/ECPEA_MOU_2024-2026_Final_Website,https://www.elcerrito.gov/DocumentCenter/View/22250/ECPEA_MOU_2024-2026_Final_Website,Memorandum of Understanding Between the City of El Cerrito and the El Cerrito Police Employees’ Association,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-3bd5c421209b534e3935,1,canonical_representative,120,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0045_sr_18f364ece4f31d0af7ea187c.pdf,dc7c6013a88ff6755592b1657dbceaf688f4790e910ce6092f58aea874bc062b,814067,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:11Z,1,1,1,0,0,0,1,https://www.elcerrito.gov/DocumentCenter/View/22250/ECPEA_MOU_2024-2026_Final_Website,200,0,814067,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0045_sr_18f364ece4f31d0af7ea187c.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_71a5b91af9c74bfbaf5c0867,TRI-3dade52371920fd6fa57,NSCQ-IL-20260720-0224,VER-105a09a1d41342a424bf,cog_2025_102670,102670,IL,Woodridge,VILLAGE OF WOODRIDGE,https://cms9files.revize.com/woodridgeil/Document%20Center/Government/Human%20Resources/Metropolitan%20Alliance%20of%20Police%20Chapter%2051%20Bargaining%20Contract.pdf,https://cms9files.revize.com/woodridgeil/Document%20Center/Government/Human%20Resources/Metropolitan%20Alliance%20of%20Police%20Chapter%2051%20Bargaining%20Contract.pdf,https://cms9files.revize.com/woodridgeil/Document%20Center/Government/Human%20Resources/Metropolitan%20Alliance%20of%20Police%20Chapter%2051%20Bargaining%20Contract.pdf,NEGOTIATED AGREEMENT BETWEEN METROPOLITAN ALLIANCE OF POLICE WOODRIDGE CHAPTER #51 AND VILLAGE OF WOODRIDGE,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-6b4d26ac02bac8f0ad0b,1,canonical_representative,121,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0046_sr_71a5b91af9c74bfbaf5c0867.pdf,8f16a2b3c2f1d199b8eda75560695b844a13f4f22c88f7091bb7bbee7b3ca849,3064143,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:11Z,1,1,1,0,0,0,1,https://cms9files.revize.com/woodridgeil/Document%20Center/Government/Human%20Resources/Metropolitan%20Alliance%20of%20Police%20Chapter%2051%20Bargaining%20Contract.pdf,200,0,3064143,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0046_sr_71a5b91af9c74bfbaf5c0867.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_c1260dc8bd77922df89b71a9,TRI-56aedb0139b3a451819f,NSCQ-FL-20260720-0035,VER-bf1a0bf7757147b0a9dd,cog_2025_101927,101927,FL,Miramar,CITY OF MIRAMAR,https://www.miramarfl.gov/files/assets/public/v/1/human-resources/documents/pba-contract-2021-2024.pdf,https://www.miramarfl.gov/files/assets/public/v/1/human-resources/documents/pba-contract-2021-2024.pdf,https://www.miramarfl.gov/files/assets/public/v/1/human-resources/documents/pba-contract-2021-2024.pdf,Collective Bargaining Agreement Between The Broward County PBA & City of Miramar,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-a19633af746f5a53a1e3,1,canonical_representative,122,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0047_sr_c1260dc8bd77922df89b71a9.pdf,b285b49ef679a824a58fcad0d9dd3f04601560ab0ff5159973b59071e4320495,1051206,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:11Z,1,1,1,0,0,0,1,https://www.miramarfl.gov/files/assets/public/v/1/human-resources/documents/pba-contract-2021-2024.pdf,200,0,1051206,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0047_sr_c1260dc8bd77922df89b71a9.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_c6a6b74f39aabb4edc4c2a43,TRI-d28ff18f40dbad802688,NSCQ-MI-20260720-0048,VER-44f549aded55c62312cb,cog_2025_106387,106387,MI,Novi,CITY OF NOVI,https://cityofnovi.org/media/bqajynoj/251201matter1.pdf,https://cityofnovi.org/media/bqajynoj/251201matter1.pdf,https://cityofnovi.org/media/bqajynoj/251201matter1.pdf,Labor Agreement between the City of Novi and the Police Officers Labor Council (POLC) (with effective period and operative wage terms),cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-525360cb24abca803c24,1,canonical_representative,123,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0048_sr_c6a6b74f39aabb4edc4c2a43.pdf,f046d39a2461d97bae90005aa99221b375cfc32e9a513666899092c648cb8bc0,2909265,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:11Z,1,1,1,0,0,0,1,https://cityofnovi.org/media/bqajynoj/251201matter1.pdf,200,0,2909265,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0048_sr_c6a6b74f39aabb4edc4c2a43.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_b82e6e907b6827c3b1f5d874,TRI-06b8a049830e3462b9c0,NSCQ-WA-20260720-0011,VER-0f094457e5e9084776a0,cog_2025_114624,114624,WA,Bellevue,CITY OF BELLEVUE,https://bellevuewa.gov/sites/default/files/media/pdf_document/2023/BPOG_2022-2025_CBA_080223_sig_ready.pdf,https://bellevuewa.gov/sites/default/files/media/pdf_document/2023/BPOG_2022-2025_CBA_080223_sig_ready.pdf,https://bellevuewa.gov/sites/default/files/media/pdf_document/2023/BPOG_2022-2025_CBA_080223_sig_ready.pdf,"Collective Bargaining Agreement; City of Bellevue & Bellevue Police Officers’ Guild (Contract Term: January 1, 2022 – December 31, 2025)",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-af183064e45b56c917b9,1,canonical_representative,124,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0049_sr_b82e6e907b6827c3b1f5d874.pdf,92ed911f4bdfe235a76f720335f8be53f204cbfe88e34982362c1c31b0717a94,1213930,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:12Z,1,1,1,0,0,0,1,https://bellevuewa.gov/sites/default/files/media/pdf_document/2023/BPOG_2022-2025_CBA_080223_sig_ready.pdf,200,0,1213930,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0049_sr_b82e6e907b6827c3b1f5d874.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_cfebc2e709eee752393f0e5f,TRI-7687b769e2447d40451f,NSCQ-MA-20260720-0026,VER-d566611bdbf37cfa7040,cog_2025_106061,106061,MA,Springfield,CITY OF SPRINGFIELD,https://www.springfield-ma.gov/hr/fileadmin/Personnel/public/Union_Contracts/Police_Supervisors_2013-2016,https://www.springfield-ma.gov/hr/fileadmin/Personnel/public/Union_Contracts/Police_Supervisors_2013-2016,https://www.springfield-ma.gov/hr/fileadmin/Personnel/public/Union_Contracts/Police_Supervisors_2013-2016,Police_Supervisors_2013-2016,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-929771fdb0b3a8b00435,1,canonical_representative,125,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0050_sr_cfebc2e709eee752393f0e5f.pdf,fa8748e8d900851fb1119d4a04adb93ffb9a0e15fd8be60004dc003d6603347c,518322,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:12Z,1,1,1,0,0,0,1,https://www.springfield-ma.gov/hr/fileadmin/Personnel/public/Union_Contracts/Police_Supervisors_2013-2016,200,0,518322,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0050_sr_cfebc2e709eee752393f0e5f.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_d19d96bb44c9cfe754395f5b,TRI-e945759d3a8020e87c62,NSCQ-OR-20260720-0109,VER-10bb77c7fb3221f9c18b,cog_2025_111610,111610,OR,Ontario,CITY OF ONTARIO,https://www.ontariooregon.org/uploads/1/2/2/6/122600994/opa_cba_21-23.pdf,https://www.ontariooregon.org/uploads/1/2/2/6/122600994/opa_cba_21-23.pdf,https://www.ontariooregon.org/uploads/1/2/2/6/122600994/opa_cba_21-23.pdf,"Collective Bargaining Agreement between Ontario Police Association and City of Ontario Police Department for the Period January 1, 2021 through December 31, 2023",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-9f2fdd3ad9db48d4b3f5,1,canonical_representative,126,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0051_sr_d19d96bb44c9cfe754395f5b.pdf,98fb8293516e11259f5e2dbb6aa5c4db046f388b48c309d89ee0f50feafcd954,8387155,application/pdf,unknown,unknown,uncertain,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:12Z,1,1,1,0,0,0,1,https://www.ontariooregon.org/uploads/1/2/2/6/122600994/opa_cba_21-23.pdf,200,0,8387155,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0051_sr_d19d96bb44c9cfe754395f5b.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_dea8d66ddcc53a1f487634c7,TRI-a6bb75df41d701ff5f8f,NSCQ-WI-20260720-0110,VER-a2d68f3ba5a6b51cb641,cog_2025_115128,115128,WI,Wisconsin Rapids,CITY OF WISCONSIN RAPIDS,https://www.wirapids.gov/DocumentCenter/View/213/2022-Through-2024-WRPPA-PDF?bidId=,https://www.wirapids.gov/DocumentCenter/View/213/2022-Through-2024-WRPPA-PDF?bidId=,https://www.wirapids.gov/DocumentCenter/View/213/2022-Through-2024-WRPPA-PDF?bidId=,Labor Agreement (WRPPA) — 2022 Through 2024,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-82cf84c5c27795bdee95,1,canonical_representative,127,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0052_sr_dea8d66ddcc53a1f487634c7.pdf,5dc004136aa1764045ceeb0c7dcf84089bd47d3ab3a1188bb179757636e77ffc,546821,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:13Z,1,1,1,0,0,0,1,https://www.wirapids.gov/DocumentCenter/View/213/2022-Through-2024-WRPPA-PDF?bidId=,200,0,546821,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0052_sr_dea8d66ddcc53a1f487634c7.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_273c74cced8cde57935fbd76,TRI-27cf1cf6220922480462,NSCQ-MN-20260720-0035,VER-e9172e4178143dbc6f57,cog_2025_128678,128678,MN,Apple Valley,CITY OF APPLE VALLEY,https://www.applevalleymn.gov/DocumentCenter/View/13863/LELS-71-Police-Officers-2020-2021-CBA,https://www.applevalleymn.gov/DocumentCenter/View/13863/LELS-71-Police-Officers-2026-2027?bidId=,https://www.applevalleymn.gov/DocumentCenter/View/13863/LELS-71-Police-Officers-2026-2027?bidId=,LABOR AGREEMENT City of Apple Valley LELS-71 Police Officers 2020-2021 CBA,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND2-3X1000-REMAINDER-2026-07-24,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-3959b577b55873d28b8d,1,canonical_representative,128,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0053_sr_273c74cced8cde57935fbd76.pdf,6d7f7bddc0fd4800cdab41ac4784a93b86f29f00ab90d84f9caffc48cf824f43,1458366,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:13Z,1,1,1,0,0,0,1,https://www.applevalleymn.gov/DocumentCenter/View/13863/LELS-71-Police-Officers-2026-2027?bidId=,200,0,1458366,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0053_sr_273c74cced8cde57935fbd76.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_da0db2f07ff26ac92c570a89,TRI-c1273b691b6e533894b8,NSCQ-CT-20260720-0019,VER-de731d19140cb369d3ea,cog_2025_124039,124039,CT,Norwalk,CITY OF NORWALK,https://norwalkct.gov/DocumentCenter/View/625/Police-Contract,https://norwalkct.gov/DocumentCenter/View/625/Police-Contract,https://norwalkct.gov/DocumentCenter/View/625/Police-Contract,"AGREEMENT BY AND BETWEEN THE CITY OF NORWALK AND NORWALK POLICE UNION, LOCAL 1727, COUNCIL #4, AFSCME, AFL-CIO (JULY 1, 2024 - JUNE 30, 2029) — includes police salary schedules",cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-ROUND1-1000-2026-07-24,city,police,,yes,likely_official,URL-c26b518843428cf1ed86,1,canonical_representative,129,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0054_sr_da0db2f07ff26ac92c570a89.pdf,e6d11c721a55d7fd0aa358bcea914bba83bfd68dcb799e2ebb382cfe0e4606fb,1209624,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:13Z,1,1,1,0,0,0,1,https://norwalkct.gov/DocumentCenter/View/625/Police-Contract,200,0,1209624,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0054_sr_da0db2f07ff26ac92c570a89.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
sr_44aff2eead8aefcd88f83f89,TRI-4b430f952283734b4409,NSCQ-IA-20260720-0030,VER-b6ae4a8f8014701d451d,cog_2025_126690,126690,IA,Ankeny,CITY OF ANKENY,https://www.ankenyiowa.gov/DocumentCenter/View/453/Police-Union-Contract-PDF,https://www.ankenyiowa.gov/DocumentCenter/View/453/Police-Union-Contract-PDF,https://www.ankenyiowa.gov/DocumentCenter/View/453/Police-Union-Contract-PDF,Labor Agreement (Ankeny Police Department Employees' Union – Teamsters Local 238) between the City of Ankeny and Ankeny Police Department Employees' Union,cba,scheduled,reachable_pdf_or_document,application/pdf,high_priority_content_review,p1,content_review_download_allowed_later,high,VERIFICATION-SCALE-ROUND1-3X750-2026-07-23,CONTENT-TRIAGE-REMAINDER-ALL-ROUTED-2026-07-24,city,police,,yes,likely_official,URL-69a456ed910fe0d0fe3f,1,canonical_representative,130,lane_2,bounded_artifact_review_not_parsed,p1 scheduled CBA candidate with reachable PDF/document routing; selected from committed metadata only,reviewed_metadata_and_artifact_saved,bounded artifact saved; ratings remain preliminary pending content review,reached,artifact_saved,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/content/0055_sr_44aff2eead8aefcd88f83f89.pdf,5f28363e51250452f683a47e9de90e057a911356e167c176ef2707d32af4618a,9712976,application/pdf,unknown,unknown,official_municipal,possible,possible,possible,possible,unknown,unknown,cba_candidate,,,unknown,unknown,unknown,medium,manual_review,not_assessed,"Bounded source review; no wage extraction, OCR, ingestion, codification, or final empirical finding.",script_bounded_source_review,2026-07-24T19:38:14Z,1,1,1,0,0,0,1,https://www.ankenyiowa.gov/DocumentCenter/View/453/Police-Union-Contract-PDF,200,0,9712976,tmp/source_review_pilots/SOURCE-REVIEW-PILOT1-150-2026-07-24/lane_2_live_attempt2_httpx/candidate_artifacts/metadata/0055_sr_44aff2eead8aefcd88f83f89.json,,,,,SOURCE-REVIEW-PILOT1-150-2026-07-24,SOURCE-REVIEW-PILOT1-HTTPX-MERGE-2026-07-24,2026-07-24T20:14:24Z
