whole_corpus_source_record_id,source_batch,original_source_id,municipality,state,region,source_type,source_family,cba_non_cba_hint,rated_span_count,source_lineage,validation_status
WCSR-93b0fd501d7baa875c112668,remaining_municipalities,BRMGRS-20260802-28aa39a6a7882275d057759a,Findlay,PA,Northeast,pdf,agenda_packet_or_minutes,cba_arbitration_factfinding_hint,6,"{""candidate_id"": ""BRM5C-BRM5-20260731-18188-01"", ""final"": ""https://findlay.pa.us/AgendaCenter/ViewFile/Minutes/_01122022-644"", ""original"": ""https://www.findlay.pa.us/AgendaCenter/ViewFile/Minutes/_01122022-644"", ""scout_target_id"": ""BRM5-20260731-18188""}",canonical_valid_input
WCSR-52378d3388896daed1bc4ea2,remaining_municipalities,BRMGRS-20260802-28b3fe5e737753152d676b7f,Windham,NY,Northeast,pdf,mou_or_memorandum,non_cba_or_unresolved_hint,7,"{""candidate_id"": ""BRM5C-BRM5-20260731-18063-02"", ""final"": ""https://townofwindhamny.com/wp-content/uploads/2022/02/Minutes-Town-Board-Meeting-January-27-2022.pdf"", ""original"": ""https://townofwindhamny.com/wp-content/uploads/2022/02/Minutes-Town-Board-Meeting-January-27-2022.pdf"", ""scout_target_id"": ""BRM5-20260731-18063""}",canonical_valid_input
WCSR-f55c228af2aa53b4a7abecaf,remaining_municipalities,BRMGRS-20260802-28b484234fe54da2ad028c4a,Kearney,MI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,3,"{""candidate_id"": ""BRM5C-BRM5-20260731-04887-01"", ""final"": ""https://kearneytownship.org/wp-content/uploads/2024/04/Kearney-Twp.-Budget-Hearing-Special-Mtg.-Minutes-3.4.24.pdf"", ""original"": ""https://kearneytownship.org/wp-content/uploads/2024/04/Kearney-Twp.-Budget-Hearing-Special-Mtg.-Minutes-3.4.24.pdf"", ""scout_target_id"": ""BRM5-20260731-04887""}",canonical_valid_input
WCSR-fbeaa8d809b8713c441a5221,remaining_municipalities,BRMGRS-20260802-28c1551e53e52863c9f4ce06,Luxemburg,IA,Midwest,html,agenda_packet_or_minutes,non_cba_or_unresolved_hint,2,"{""candidate_id"": ""BRM5C-BRM5-20260731-03793-01"", ""final"": ""https://luxemburgiowa.com/copy-of-24"", ""original"": ""https://www.luxemburgiowa.com/copy-of-24"", ""scout_target_id"": ""BRM5-20260731-03793""}",canonical_valid_input
WCSR-e534ebffabcb17d7c5533f11,remaining_municipalities,BRMGRS-20260802-29ae011e24565b48e296f2df,Caratunk,ME,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,8,"{""candidate_id"": ""BRM5C-BRM5-20260731-06630-01"", ""final"": ""https://caratunkmaine.gov/wp-content/uploads/2025/06/Caratunk-Annual-Report-2024.pdf"", ""original"": ""https://caratunkmaine.gov/wp-content/uploads/2025/06/Caratunk-Annual-Report-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-06630""}",canonical_valid_input
WCSR-e02048ad1dbae43b56eada1f,remaining_municipalities,BRMGRS-20260802-29c76e2c5fa1608b488e0490,Wayne,NE,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,6,"{""candidate_id"": ""BRM5C-BRM5-20260731-05919-01"", ""final"": ""https://cityofwayne.org/ArchiveCenter/ViewFile/Item/4460"", ""original"": ""https://cityofwayne.org/ArchiveCenter/ViewFile/Item/4460"", ""scout_target_id"": ""BRM5-20260731-05919""}",canonical_valid_input
WCSR-783a026040c41209937b377d,remaining_municipalities,BRMGRS-20260802-29cadc4d414ac9eda8034d00,Kingsbury,ME,Northeast,pdf,wage_schedule,non_cba_or_unresolved_hint,5,"{""candidate_id"": ""BRM5C-BRM5-20260731-17851-01"", ""final"": ""https://kingsburyplantation.com/wp-content/uploads/2026/04/2025-Kingsbury-Plantation-Town-Report.pdf"", ""original"": ""https://kingsburyplantation.com/wp-content/uploads/2026/04/2025-Kingsbury-Plantation-Town-Report.pdf"", ""scout_target_id"": ""BRM5-20260731-17851""}",canonical_valid_input
WCSR-caed20e70b0ba3f39931e914,remaining_municipalities,BRMGRS-20260802-29f1ee63caea4019d87f6d96,Clear Lake,SD,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,5,"{""candidate_id"": ""BRM5C-BRM5-20260731-02495-02"", ""final"": ""https://clearlakesd.com/wp-content/uploads/2022/09/2022-Sept-12-Minutes.pdf"", ""original"": ""https://clearlakesd.com/wp-content/uploads/2022/09/2022-Sept-12-Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-02495""}",canonical_valid_input
WCSR-9f597ccd4aaf119bda24630d,remaining_municipalities,BRMGRS-20260802-29f822e8948b6f1434c5646a,New Munich,MN,Midwest,pdf,cba,cba_arbitration_factfinding_hint,5,"{""candidate_id"": ""BRM5C-BRM5-20260731-12774-01"", ""final"": ""https://gamma.creativecirclecdn.com/starpub/files/20240109-110021-2024-01-10_legals.pdf"", ""original"": ""https://zeta.creativecirclecdn.com/starpub/files/20240109-110021-2024-01-10_legals.pdf"", ""scout_target_id"": ""BRM5-20260731-12774""}",canonical_valid_input
WCSR-bd82a60a5b846cfbe9b08ed0,remaining_municipalities,BRMGRS-20260802-2a1924142c84bc475d9e5919,Detroit,MN,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,24,"{""candidate_id"": ""BRM5C-BRM5-20260731-16326-01"", ""final"": ""https://cityofdetroitlakes.com/vertical/Sites/%7BF991A069-E23D-412C-8132-49318B273050%7D/uploads/2022-12-13_Packet_-_FINAL.pdf"", ""original"": ""https://cityofdetroitlakes.com/vertical/Sites/%7BF991A069-E23D-412C-8132-49318B273050%7D/uploads/2022-12-13_Packet_-_FINAL.pdf"", ""scout_target_id"": ""BRM5-20260731-16326""}",canonical_valid_input
WCSR-2ed0accb034299afeef78227,remaining_municipalities,BRMGRS-20260802-2a2bad3d7442f77bc06ee8b5,South Padre Island,TX,South,pdf,compensation_study,non_cba_or_unresolved_hint,21,"{""candidate_id"": ""BRM5C-BRM5-20260731-03714-01"", ""final"": ""https://myspi.org/egov/documents/1651501107_08033.pdf"", ""original"": ""https://www.myspi.org/egov/documents/1651501107_08033.pdf"", ""scout_target_id"": ""BRM5-20260731-03714""}",canonical_valid_input
WCSR-960a5caa02337cf5d5773b07,remaining_municipalities,BRMGRS-20260802-2a3b9ec1605b358d73cab067,Shiloh,NJ,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,2,"{""candidate_id"": ""BRM5C-BRM5-20260731-14122-01"", ""final"": ""https://shilohborough.com/wp-content/uploads/2022/05/SHL_2022BUDGET_adopted.pdf"", ""original"": ""https://shilohborough.com/wp-content/uploads/2022/05/SHL_2022BUDGET_adopted.pdf"", ""scout_target_id"": ""BRM5-20260731-14122""}",canonical_valid_input
WCSR-ba078a8cef6dea109ff0196a,remaining_municipalities,BRMGRS-20260802-2a42bbd6f23102b467f1e5e4,Jackson,MO,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-16741-02"", ""final"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/jacksonmo-meet-17885d53d2904e29b22f18daaeea80bc/ITEM-Attachment-001-3250fcc4341246e8a37f52579caa21c6.pdf"", ""original"": ""https://mccmeetingspublic.blob.core.usgovcloudapi.net/jacksonmo-meet-17885d53d2904e29b22f18daaeea80bc/ITEM-Attachment-001-3250fcc4341246e8a37f52579caa21c6.pdf"", ""scout_target_id"": ""BRM5-20260731-16741""}",canonical_valid_input
WCSR-a8bac32f1e5fdda07174ecec,remaining_municipalities,BRMGRS-20260802-2a8fd6f4faa044a1459a4c56,Newman,IL,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,9,"{""candidate_id"": ""BRM5C-BRM5-20260731-11592-01"", ""final"": ""https://webgen1files1.revize.com/newmanil/6%20-%20ADMINISTRATION%20-%20CHAPTER%201%20-%202022.pdf"", ""original"": ""https://webgen1files1.revize.com/newmanil/6%20-%20ADMINISTRATION%20-%20CHAPTER%201%20-%202022.pdf"", ""scout_target_id"": ""BRM5-20260731-11592""}",canonical_valid_input
WCSR-3f390a4bd7e25edb3ac106fd,remaining_municipalities,BRMGRS-20260802-2aad6805c11164cddb4d2e98,Springvale,WI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-17796-02"", ""final"": ""https://tn.springvale.wi.gov/CMS/files/Minutes08-06-2024.pdf"", ""original"": ""https://tn.springvale.wi.gov/CMS/files/Minutes08-06-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-17796""}",canonical_valid_input
WCSR-2b337eec543f55f7776794d4,remaining_municipalities,BRMGRS-20260802-2ab3e04ee79e9ef382886503,Decatur,MI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,14,"{""candidate_id"": ""BRM5C-BRM5-20260731-04835-02"", ""final"": ""https://cms5.revize.com/revize/decatur/Document_Center/Forms/Financial%20Transparency/Approved-FY-2020-Budget.pdf"", ""original"": ""https://cms5.revize.com/revize/decatur/Document_Center/Forms/Financial%20Transparency/Approved-FY-2020-Budget.pdf"", ""scout_target_id"": ""BRM5-20260731-04835""}",canonical_valid_input
WCSR-84ef9b9d0d968e15cf53ede6,remaining_municipalities,BRMGRS-20260802-2b2998e1e1c4115f1754bea0,Rosendale,NY,Northeast,pdf,cba,cba_arbitration_factfinding_hint,23,"{""candidate_id"": ""BRM5C-BRM5-20260731-10541-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/15/36/47/153647756793643489640406846733048428033"", ""original"": ""https://ecommons.cornell.edu/bitstreams/5c86d581-78d0-48b6-b9bb-e1ae4e665bfe/download"", ""scout_target_id"": ""BRM5-20260731-10541""}",canonical_valid_input
WCSR-c0d2891e8fe5659aad4d3857,remaining_municipalities,BRMGRS-20260802-2b367c84aaf1d32fc6d93968,Arena,WI,Midwest,pdf,personnel_policy,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-06373-01"", ""final"": ""https://webgen1files.revize.com/arenawi/Document_Center/Agenda%20%26%20Minutes/Personnel/2021/19.%2011-8-21%20Personnel%20Meeting%20Minutes.pdf"", ""original"": ""https://webgen1files.revize.com/arenawi/Document_Center/Agenda%20%26%20Minutes/Personnel/2021/19.%2011-8-21%20Personnel%20Meeting%20Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-06373""}",canonical_valid_input
WCSR-fffbd4b96983225e5882ec69,remaining_municipalities,BRMGRS-20260802-2b81252c3444b25006a1a311,Woodcreek,TX,South,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,8,"{""candidate_id"": ""BRM5C-BRM5-20260731-18701-01"", ""final"": ""https://woodcreektx.gov/AgendaCenter/ViewFile/Agenda/_03112026-254"", ""original"": ""https://www.woodcreektx.gov/AgendaCenter/ViewFile/Agenda/_03112026-254?packet=true"", ""scout_target_id"": ""BRM5-20260731-18701""}",canonical_valid_input
WCSR-6c17e2a751b8000a80d90936,remaining_municipalities,BRMGRS-20260802-2b9b90def45f199c6aeb30be,Franklin,OH,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,9,"{""candidate_id"": ""BRM5C-BRM5-20260731-05998-01"", ""final"": ""https://cms2.revize.com/revize/franklinoh/Legislation/Resolutions/2025/R-25-88%20Pay%20Rates%202026.pdf"", ""original"": ""https://cms2.revize.com/revize/franklinoh/Legislation/Resolutions/2025/R-25-88%20Pay%20Rates%202026.pdf?t=202512171012090"", ""scout_target_id"": ""BRM5-20260731-05998""}",canonical_valid_input
WCSR-24aa5145b78bbcb848c866e4,remaining_municipalities,BRMGRS-20260802-2ba6264bb9f445da58246a81,Silver Lake,PA,Northeast,html,agenda_packet_or_minutes,non_cba_or_unresolved_hint,8,"{""candidate_id"": ""BRM5C-BRM5-20260731-10907-01"", ""final"": ""https://silverlaketwp.org/min_2013-01.html"", ""original"": ""https://silverlaketwp.org/min_2013-01.html"", ""scout_target_id"": ""BRM5-20260731-10907""}",canonical_valid_input
WCSR-05cdd9d4e6bd13265f7e6f18,remaining_municipalities,BRMGRS-20260802-2bc9f5b176b0e1e4bbf2251a,Bernville,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,5,"{""candidate_id"": ""BRM5C-BRM5-20260731-14354-01"", ""final"": ""https://bernvilleborough.org/wp-content/uploads/2024/03/Amended-Agenda-01-02-2024-1.pdf"", ""original"": ""https://bernvilleborough.org/wp-content/uploads/2024/03/Amended-Agenda-01-02-2024-1.pdf"", ""scout_target_id"": ""BRM5-20260731-14354""}",canonical_valid_input
WCSR-0a252f950809b3cac058eb93,remaining_municipalities,BRMGRS-20260802-2be8833be7255dfd42bb4032,Ticonderoga,NY,Northeast,pdf,mou_or_memorandum,non_cba_or_unresolved_hint,10,"{""candidate_id"": ""BRM5C-BRM5-20260731-18045-01"", ""final"": ""https://townofticonderoga.gov/wp-content/uploads/2025-12-11-Agenda4-RTB-Mtg.pdf"", ""original"": ""https://townofticonderoga.gov/wp-content/uploads/2025-12-11-Agenda4-RTB-Mtg.pdf"", ""scout_target_id"": ""BRM5-20260731-18045""}",canonical_valid_input
WCSR-1b71bf0746b578b98a30a93d,remaining_municipalities,BRMGRS-20260802-2bfbea2d7d286b4de0b33ead,Bazetta,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,24,"{""candidate_id"": ""BRM5C-BRM5-20260731-17159-03"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-10-1287.pdf"", ""scout_target_id"": ""BRM5-20260731-17159""}",canonical_valid_input
WCSR-49f143744d9eba140b33c0b6,remaining_municipalities,BRMGRS-20260802-2c2adca077ebefe59dc3685b,Hamilton,WI,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-02718-01"", ""final"": ""https://townofhamiltonwi.org/assets/files/2026/01/nov-minutes-2025.pdf"", ""original"": ""https://www.townofhamiltonwi.org/assets/files/2026/01/nov-minutes-2025.pdf"", ""scout_target_id"": ""BRM5-20260731-02718""}",canonical_valid_input
WCSR-ba14059bde644adbc5775b61,remaining_municipalities,BRMGRS-20260802-2c8568a77cde0f52b59d68bc,Greenbush,MN,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,9,"{""candidate_id"": ""BRM5C-BRM5-20260731-01435-01"", ""final"": ""https://greenbushmn.govoffice2.com/vertical/sites/%7B597068FB-D7A0-4264-8FC4-DBD6F1AF221B%7D/uploads/Agenda_August_19_2019_-_Pdf.pdf"", ""original"": ""https://greenbushmn.govoffice2.com/vertical/sites/%7B597068FB-D7A0-4264-8FC4-DBD6F1AF221B%7D/uploads/Agenda_August_19_2019_-_Pdf.pdf"", ""scout_target_id"": ""BRM5-20260731-01435""}",canonical_valid_input
WCSR-fff3982cf8e5e8246b6ea1c7,remaining_municipalities,BRMGRS-20260802-2ce59ba39975d2b68248a422,Washington,PA,Northeast,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,13,"{""candidate_id"": ""BRM5C-BRM5-20260731-14711-03"", ""final"": ""https://washingtonpa.us/wp-content/uploads/2021/11/Regular-Meeting-Minutes-10-7-21-.pdf"", ""original"": ""https://washingtonpa.us/wp-content/uploads/2021/11/Regular-Meeting-Minutes-10-7-21-.pdf"", ""scout_target_id"": ""BRM5-20260731-14711""}",canonical_valid_input
WCSR-bbeefa0ebabaf5750139d5f8,remaining_municipalities,BRMGRS-20260802-2d055658cac6a293ba22179d,Bazetta,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,26,"{""candidate_id"": ""BRM5C-BRM5-20260731-17159-02"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-12-1409.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-12-1409.pdf"", ""scout_target_id"": ""BRM5-20260731-17159""}",canonical_valid_input
WCSR-897a735da50f09f242a1ff01,remaining_municipalities,BRMGRS-20260802-2d6032fe7cd02eed272ddf75,Washington,MI,Midwest,html,cba,cba_arbitration_factfinding_hint,9,"{""candidate_id"": ""BRM5C-BRM5-20260731-05009-01"", ""final"": ""https://maff.org/contracts/337-washington-township-part-time-fire-firefighters-2"", ""original"": ""https://www.maff.org/contracts/337-washington-township-part-time-fire-firefighters-2"", ""scout_target_id"": ""BRM5-20260731-05009""}",canonical_valid_input
WCSR-49b504d2199d6f4c5b96b8fc,remaining_municipalities,BRMGRS-20260802-2d858ced4fcd0a47376e1c26,Franklin,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,26,"{""candidate_id"": ""BRM5C-BRM5-20260731-13483-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0017.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2020/20-MED-01-0017.pdf"", ""scout_target_id"": ""BRM5-20260731-13483""}",canonical_valid_input
WCSR-d35d851f83f30e0ddced84a3,remaining_municipalities,BRMGRS-20260802-2d99db9c5d98380c4c599bff,Huntington Bay,NY,Northeast,pdf,arbitration_award,cba_arbitration_factfinding_hint,19,"{""candidate_id"": ""BRM5C-BRM5-20260731-06749-01"", ""final"": ""https://cf003.cdn.4science.cloud/4s-assetstore-prod--cornell--ecommons/11/48/35/114835632741267016876244147932674503753"", ""original"": ""https://ecommons.cornell.edu/bitstreams/ebba92ec-261c-4c0a-a3c1-247ee85766ce/download"", ""scout_target_id"": ""BRM5-20260731-06749""}",canonical_valid_input
WCSR-bab7cbd60480f1170a85167e,remaining_municipalities,BRMGRS-20260802-2dc83207ac3f6af47d4e6313,Jameson,MO,Midwest,pdf,other_local_government_pay_policy,non_cba_or_unresolved_hint,13,"{""candidate_id"": ""BRM5C-BRM5-20260731-16743-01"", ""final"": ""https://jamesonmo.org/wp-content/uploads/go-x/u/c614b455-d199-4a1a-83f4-c05092daa4f1/ALL-CURRENT-ORDINANCES-2018-10-18.pdf"", ""original"": ""https://www.jamesonmo.org/wp-content/uploads/go-x/u/c614b455-d199-4a1a-83f4-c05092daa4f1/ALL-CURRENT-ORDINANCES-2018-10-18.pdf"", ""scout_target_id"": ""BRM5-20260731-16743""}",canonical_valid_input
WCSR-f1ced076db8cbd931ff8a8c1,remaining_municipalities,BRMGRS-20260802-2dd91bc62a3522f5a4f5b0be,Hanover,OH,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,4,"{""candidate_id"": ""BRM5C-BRM5-20260731-09759-01"", ""final"": ""https://hanoverohio.net/wp-content/uploads/2024/12/2024-11-13-VOH-Council-Meeting-Minutes-Nov-13-2024.pdf"", ""original"": ""https://hanoverohio.net/wp-content/uploads/2024/12/2024-11-13-VOH-Council-Meeting-Minutes-Nov-13-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-09759""}",canonical_valid_input
WCSR-fef2e2799179a979ca4d7efd,remaining_municipalities,BRMGRS-20260802-2de613a38c633cf20d5d5948,Franklin Grove,IL,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-15201-01"", ""final"": ""https://franklingrove.org/minutes/aug2024.pdf"", ""original"": ""https://franklingrove.org/minutes/aug2024.pdf"", ""scout_target_id"": ""BRM5-20260731-15201""}",canonical_valid_input
WCSR-a3fa73fe0fb992f474d9304b,remaining_municipalities,BRMGRS-20260802-2e2837ddc7693bac7b658951,Spurgeon,IN,Midwest,pdf,budget_or_pay_plan,non_cba_or_unresolved_hint,17,"{""candidate_id"": ""BRM5C-BRM5-20260731-11926-01"", ""final"": ""https://ind15rpc.org/wp-content/themes/region15/codes/spurgeon/Spurgeon-Title1.pdf"", ""original"": ""https://www.ind15rpc.org/wp-content/themes/region15/codes/spurgeon/Spurgeon-Title1.pdf"", ""scout_target_id"": ""BRM5-20260731-11926""}",canonical_valid_input
WCSR-c646eee5be0634ca67686c86,remaining_municipalities,BRMGRS-20260802-2e3638d4ad77aba2c5d46a30,Hazel Green,WI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,8,"{""candidate_id"": ""BRM5C-BRM5-20260731-06473-01"", ""final"": ""https://cms2.revize.com/revize/hazelgreen/Documents/Government/Meeting%20Minutes/2023/2023.09.20%20HG%20Regular%20Minutes.pdf"", ""original"": ""https://cms2.revize.com/revize/hazelgreen/Documents/Government/Meeting%20Minutes/2023/2023.09.20%20HG%20Regular%20Minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-06473""}",canonical_valid_input
WCSR-e282ba3fe65e2240804cc719,remaining_municipalities,BRMGRS-20260802-2e45c749807df7e17bb690c0,Rockefeller,PA,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-14629-02"", ""final"": ""https://rockefellertownship.org/wp-content/uploads/2025/01/Meeting-Minutes-12-10-24.pdf"", ""original"": ""https://rockefellertownship.org/wp-content/uploads/2025/01/Meeting-Minutes-12-10-24.pdf"", ""scout_target_id"": ""BRM5-20260731-14629""}",canonical_valid_input
WCSR-fbd916fa6fbb964a1f0c8882,remaining_municipalities,BRMGRS-20260802-2e4bb5d248e8c7ca72eb8198,Butler,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,24,"{""candidate_id"": ""BRM5C-BRM5-20260731-02206-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-08-0579.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2023/23-MED-08-0579.pdf"", ""scout_target_id"": ""BRM5-20260731-02206""}",canonical_valid_input
WCSR-cc29acb3f8cb35aacd8cd251,remaining_municipalities,BRMGRS-20260802-2e5df187cc3878d1ae52e7f2,Coldsprings,MI,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,3,"{""candidate_id"": ""BRM5C-BRM5-20260731-04818-03"", ""final"": ""https://coldspringstownshipmi.gov/download/15338/board-meeting-minutes-01-13-2025-approved.pdf"", ""original"": ""https://www.coldspringstownshipmi.gov/download/15338/board-meeting-minutes-01-13-2025-approved.pdf"", ""scout_target_id"": ""BRM5-20260731-04818""}",canonical_valid_input
WCSR-6ee8d6830e6c9c2492a90057,remaining_municipalities,BRMGRS-20260802-2ec941ae34fe175699bf9638,Elmore,MN,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,2,"{""candidate_id"": ""BRM5C-BRM5-20260731-16351-02"", ""final"": ""https://elmoremn.com/vertical/sites/%7BC2E7BC0F-12D9-43C2-9BB6-6B5954200784%7D/uploads/01-13-25_Reg_Meeting.pdf"", ""original"": ""https://www.elmoremn.com/vertical/sites/%7BC2E7BC0F-12D9-43C2-9BB6-6B5954200784%7D/uploads/01-13-25_Reg_Meeting.pdf"", ""scout_target_id"": ""BRM5-20260731-16351""}",canonical_valid_input
WCSR-27475c8938e99589f77d9166,remaining_municipalities,BRMGRS-20260802-2ef10cb1536fd22e6f274399,Big Rapids charter,MI,Midwest,pdf,mou_or_memorandum,non_cba_or_unresolved_hint,18,"{""candidate_id"": ""BRM5C-BRM5-20260731-04789-02"", ""final"": ""https://cms6.revize.com/revize/bigrapids/Document%20Center/Goverment/Boards%20And%20Commission/Agendas%20And%20Minutes/City%20Commission/Packets/2025/06-June%2016%2C%202025%20Commission%20Packet.pdf"", ""original"": ""https://cms6.revize.com/revize/bigrapids/Document%20Center/Goverment/Boards%20And%20Commission/Agendas%20And%20Minutes/City%20Commission/Packets/2025/06-June%2016%2C%202025%20Commission%20Packet.pdf"", ""scout_target_id"": ""BRM5-…",canonical_valid_input
WCSR-0475bf74ba67fee9e7f918a9,remaining_municipalities,BRMGRS-20260802-2f411e6f5059fcdd8208a088,Warren,OH,Midwest,pdf,cba,cba_arbitration_factfinding_hint,26,"{""candidate_id"": ""BRM5C-BRM5-20260731-06188-01"", ""final"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""original"": ""https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2019/19-MED-10-1056.pdf"", ""scout_target_id"": ""BRM5-20260731-06188""}",canonical_valid_input
WCSR-04c6ed72980d3746321db8bf,remaining_municipalities,BRMGRS-20260802-2f4ddaba2c9bfd31de1fb99f,Harrietstown,NY,Northeast,pdf,mou_or_memorandum,non_cba_or_unresolved_hint,17,"{""candidate_id"": ""BRM5C-BRM5-20260731-17946-01"", ""final"": ""https://files.heygov.com/saranaclakeny.gov/meetings/me_01jc63m5v5xqv8z1sawvs26pdp/11-11-2024.pdf"", ""original"": ""https://files.heygov.com/saranaclakeny.gov/meetings/me_01jc63m5v5xqv8z1sawvs26pdp/11-11-2024.pdf"", ""scout_target_id"": ""BRM5-20260731-17946""}",canonical_valid_input
WCSR-7dbc3c45238202b504baec52,remaining_municipalities,BRMGRS-20260802-2f4e0f4f234ee5fcf342841a,Yates,IL,Midwest,pdf,wage_schedule,non_cba_or_unresolved_hint,10,"{""candidate_id"": ""BRM5C-BRM5-20260731-08007-01"", ""final"": ""https://yatestownship.com/wp-content/uploads/2022/06/board-policies-manual.pdf"", ""original"": ""https://yatestownship.com/wp-content/uploads/2022/06/board-policies-manual.pdf"", ""scout_target_id"": ""BRM5-20260731-08007""}",canonical_valid_input
WCSR-3e4d2b43d03f62a1f770de79,remaining_municipalities,BRMGRS-20260802-2f70b9aa1524815e80dedb17,Germantown,NY,Northeast,pdf,factfinding_report,cba_arbitration_factfinding_hint,1,"{""candidate_id"": ""BRM5C-BRM5-20260731-02983-02"", ""final"": ""https://germantownny.gov/wp-content/uploads/2025/09/2025-08-12-tbminutes.pdf"", ""original"": ""https://germantownny.gov/wp-content/uploads/2025/09/2025-08-12-tbminutes.pdf"", ""scout_target_id"": ""BRM5-20260731-02983""}",canonical_valid_input
WCSR-0387c4b692f3d4135b3e7e90,remaining_municipalities,BRMGRS-20260802-2f74324da45ca6a6848a2483,Richmond,IL,Midwest,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,3,"{""candidate_id"": ""BRM5C-BRM5-20260731-04167-02"", ""final"": ""https://richmond-il.com/wp-content/uploads/2022/03/01-20-2022-Board-Minutes-1.pdf"", ""original"": ""https://richmond-il.com/wp-content/uploads/2022/03/01-20-2022-Board-Minutes-1.pdf"", ""scout_target_id"": ""BRM5-20260731-04167""}",canonical_valid_input
WCSR-45a6c6c47c26f43fb25b0838,remaining_municipalities,BRMGRS-20260802-2f825431e5d6bb83c2557c83,New Lebanon,NY,Northeast,pdf,agenda_packet_or_minutes,non_cba_or_unresolved_hint,20,"{""candidate_id"": ""BRM5C-BRM5-20260731-10512-02"", ""final"": ""https://townofnewlebanon.com/wp-content/uploads/2024/07/2023-12-28-tb-end-of-year-meeting-minutes.pdf"", ""original"": ""https://townofnewlebanon.com/wp-content/uploads/2024/07/2023-12-28-tb-end-of-year-meeting-minutes.pdf"", ""scout_target_id"": ""BRM5-20260731-10512""}",canonical_valid_input
