retained_source_id,candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_title,municipality,state,derived_region,source_family,target_mechanism_family,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness
RS556-9e8a6fcebe7d12518f9f,TS4L-fe0f46351a93bc4487b4,lane_2,tier_c,verification_ready_medium,98,memo_gap_strike_or_no_strike_constraint|non_cba_or_special_source_signal|cycle_metadata_value,"Collective Bargaining Agreement (Deerfield Township; Deerfield Professional Firefighters Union, IAFF Local #4286) — SERB Case 19-MED-06-0577",Deerfield,OH,Midwest,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,application/pdf,.pdf,657765,47251a29964ac5edf5d6f22f122dd4309023d4fb731699b6cdf7c974ebf22cfc,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-9e8a6fcebe7d12518f9f.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-c9c0e07a76774a74f1ac,TS4L-0125024fd5495b0a5094,lane_3,tier_c,verification_ready_low,148,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Resolution 2024-69 (Barnegat Township) — OPEIU Local 32 / White Collar Employees (CBA acceptance),Barnegat,NJ,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,190567,47067d728a227c294b348198a7b08e1e83bd4ace15e391eabe1747a2c3cd971c,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-c9c0e07a76774a74f1ac.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-41c7cd82923e1db70836,TS4L-014cc3f9d0bf51d001fa,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,TOWNSHIP OF MOORESTOWN — Resolution authorizing signing of three-year labor agreement with Communications Workers of America - Local 1036,Moorestown,NJ,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,83532,302f77dbf0a7f684a598d68a1707a77b4575bc2d97bd82001117bf10ab11c30e,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-41c7cd82923e1db70836.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-48c3f37610925d7e6063,TS4L-0382f8411e5efd7730fb,lane_3,tier_c,verification_ready_low,148,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Resolution 2020-51 (Barnegat Township) — OPEIU Local 32 / White Collar Employees (CBA acceptance),Barnegat,NJ,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,203781,570558f0505f063e8afbf427f9cb007f2cfe43263dcc64dd47d72d7cd906a956,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-48c3f37610925d7e6063.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-42410be3a4fcad22a804,TS4L-040d597cee643bcc2e53,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Tentative Agreement by and between (City of Lockport, NY) — Contract Agreement 2017 (wages and benefit contribution terms listed; includes multi-year wage increases effective dates)",Lockport,NY,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,2259683,4017c92c4a3feb11b678bae7d91f6833a6bfd608c1bb0a0a89af9673dafe520a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-42410be3a4fcad22a804.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-74cc557abc483a2dc5df,TS4L-047ba99c8c6a410fdab8,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Minutes of a Regular Meeting of the Zion City Council (Nov. 6, 2018) — Clerical IUOE Local 150 contract period",Zion,IL,Midwest,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,150886,9a62915c3d48bec84d3ffd21cf78a95de6ca4cbdbeaf0b336e1d159f04da1c44,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-74cc557abc483a2dc5df.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-cd7519f0863c010d8be0,TS4L-0504938150cccce931e1,lane_3,tier_c,verification_ready_medium,153,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Lower Township (NJ) - Signed Resolutions Feb 20, 2024 (includes Teamsters MOA re: new CBA effective 1/1/24)",Lower,NJ,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,754942,eca5d4f91ffddc9c0a5ffd6a54b3b641e5a538c29f0580c321dd5c569de7af4c,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-cd7519f0863c010d8be0.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-666eacb8c8e13180510a,TS4L-0727838641834a3d6a00,lane_3,tier_c,verification_ready_low,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,City of Bryant (AR) — 2020 Budget (Budget Book PDF),Bryant,AR,South,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,4792568,f1c298a42fd4df6b00b855e06476d50b0b8a49fc5290229bb855406f1cc1cfe3,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-666eacb8c8e13180510a.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-6ea0c4d1fe8307e5856e,TS4L-0de0e8c71ce27d9d9e52,lane_3,tier_c,verification_ready_medium,150,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Unrepresented Contract 2023 update (City of Lockport, NY) — salary/graded schedule and effective-date provisions",Lockport,NY,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,276895,2c4557c9bdebf67760c0d77b4f6ac66be9e7f628b2578f7dc93d7b0eb6645b06,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-6ea0c4d1fe8307e5856e.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-69a5e489b669c2a29ce5,TS4L-131e66fb0bce5a2d8574,lane_3,tier_c,verification_ready_low,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,TOWNSHIP OF MOORESTOWN — Memorandum of Agreement (Public Works Supervisory Employees),Moorestown,NJ,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,192971,b76715e2662f966049d473b46945bc81b9831a96b9093ce592cfeba4e6da6ae3,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-69a5e489b669c2a29ce5.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-8427e3e3b6b9fb6e9ae3,TS4L-1495cc2ca9a22c0c1772,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,TOWN ADMINISTRATOR’S REPORT — 2025 Proposed Wage Matrix Adjustment For Regular Non-Union (implemented 07/01/2024 referenced in background),Goffstown,NH,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,45434,9be1e841c6729c4f148a4d639c427f068b3079132333a107dd9fb0704dde3d19,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-8427e3e3b6b9fb6e9ae3.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-ab984b578e4c67fb8c32,TS4L-178850464a773bd8cf6d,lane_3,tier_c,verification_ready_low,146,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"2019 Final Budget (Merged) - Warwick Township (Bucks County, PA)",Warwick,PA,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,3526700,74d1ed89d57c8c8a9d28fb51bf16360fe484859af0817d23228ea7f9053cbd3d,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ab984b578e4c67fb8c32.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-b850af5abe99d2393581,TS4L-17ee5837f8c459c47d64,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Randolph Township, NJ - Archive item ADID=113 (NON-POLICE AND FIRE collective negotiations agreement summary form)",Randolph,NJ,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,847350,ba38dfe994af86d4d0abe41cf4a0638d1f63fcf43d0d16dc89ac38835497b3b7,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-b850af5abe99d2393581.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-03b9aea497cfe9801f55,TS4L-19e4f89f2e311e6856a1,lane_3,tier_c,verification_ready_low,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Archive Center • City Financial Reports (includes “City Financial Report - 2016 (PDF)”),West Memphis,AR,South,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,text/html,.html,100065,084218ab220af5b47e85057b2917e1662386f24174224256f5cc96c0896850e4,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-03b9aea497cfe9801f55.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-104793c806c260fb023f,TS4L-1d9ebebd4f81e54f3552,lane_3,tier_c,verification_ready_medium,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,Town of Guilford – Employee Association collective bargaining agreement (2016–2020) (PDF),Guilford,CT,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,2524653,be9a882c983ed5416123437fe30c9e319fedee3948c2d6cb191b92ab94082098,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-104793c806c260fb023f.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-874d9086c5649eb37d4a,TS4L-21bf91753fac25987d09,lane_3,tier_c,verification_ready_low,141,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Adopted Budgets | Hope Mills, NC - Official Website",Hope Mills,NC,South,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,text/html,.html,106415,6e759c05e1d4f1180f3767cad00b951233a18011c18672b880584cc842a6d131,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-874d9086c5649eb37d4a.html,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-937d22df8b461f03975d,TS4L-22f4366ab25233778078,lane_3,tier_c,verification_ready_low,148,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Town of Horizon City — FY2021 Approved Budget (Recorded Copy / Operating Budget),Horizon City,TX,South,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,25054300,b1b8e3d016b46524a7c58d8c018a297dfad722aafa7e1c3cf84f34efe817088a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-937d22df8b461f03975d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-d42cbfe9b221697f1018,TS4L-2349138d766b19f43689,lane_3,tier_c,verification_ready_low,146,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"City of Cartersville, GA — FY2022 to 2023 City Budget (Archive PDF)",Cartersville,GA,South,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,8568219,a25423daf037324f5bec6b90154427f7e5697d0caa63fd9e567d7f436c0bf644,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-d42cbfe9b221697f1018.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-0ef1be83158519b83df8,TS4L-235cb1326ff3db9e1028,lane_3,tier_c,verification_ready_low,143,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"PUBLIC NOTICE / City Council Meeting Packet (04-20-2017) — FY 2016–2017 City of Corinth Budget & Annual Program of Services; Compensation Plan and Pay Schedules (General Government included) — Corinth, Texas",Corinth,TX,South,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,9238413,35f6d0b7954776aba057b5220cd868d3d46e8cc56ae092d434aa61f483371b00,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-0ef1be83158519b83df8.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-596673a0d5fe6073b0e6,TS4L-274792ae54d6f6cedb5f,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"Township of West Deptford Committee Meeting Minutes (Oct 19, 2016) — references O-2016-19 and O-2016-21 ""2016 Salaries and Compensation""",West Deptford,NJ,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,326624,9bcae89ee8fc87dee977cdda2fde0fbbeff02cc6c97190aafa90199b5e1c1e8f,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-596673a0d5fe6073b0e6.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-df5ee30429fabbd8cb15,TS4L-29055d0be7f6c4193235,lane_3,tier_c,verification_ready_medium,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,Town of Guilford – Dispatch (UNITED Public Service Employees Union) collective bargaining agreement (PDF),Guilford,CT,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,1447712,9e74c2c0d7392876c030bad1b725a8874f252dfa58d2d3995111f1b0873c4d2a,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-df5ee30429fabbd8cb15.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-0e824d58cbca674d563d,TS4L-2df4444b10ecbf048584,lane_3,tier_c,verification_ready_low,148,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Delran Township 2014 Municipal Budget (public packet / resolution to introduce CY 2014 municipal budget),Delran,NJ,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,129076,dce7a2e5fcaaaf611c7b43c8673c3215686738d6a788e2299fd4bc3224ff3c62,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-0e824d58cbca674d563d.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-ada985702e0f686d8d7e,TS4L-3018615e40e7cbb6d036,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,AFSCME Clerical and COA 2021-2024 (PDF),Middleborough,MA,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,4326303,55f0ad8305b0d44de4cd6bd8faab4c72f71b73126d01d5bbfca9f285769c9edb,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ada985702e0f686d8d7e.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-d29cf3d89b1186ec1cc6,TS4L-31fcc7bd3825ad6b154d,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|cycle_metadata_value,Township of Lyndhurst (NJ) — 2016 Adopted Budget (PDF),Lyndhurst,NJ,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,1034184,5c810e5319a54cfd23a8e2e01f25f803dd3e7b551e5ddb15b533cc3c807cdfaa,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-d29cf3d89b1186ec1cc6.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-ee60609791340aa7a9ac,TS4L-320a2ec5c37c6d60b8a1,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Village of Owego - Board Oversight and Financial Operations (OSC audit PDF),Owego,NY,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,1638559,a41e687b7b87a95a4d6edb4a6748e2b491a82ba13db2dd2f8f4ed26b18c89a21,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-ee60609791340aa7a9ac.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-39cbece61d06224bb0c7,TS4L-34cdd7b820bbaf07376f,lane_3,tier_c,verification_ready_low,140,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Upper Allen Township PA — Annual Comprehensive Financial Report (ACFR) 2021 (contains section describing Upper Allen Township Non-Uniformed Employees Retirement Plan),Upper Allen,PA,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,5267798,c210500ee53433c152b7b1e16a747904d8e979537a77d147545b66fab7273424,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-39cbece61d06224bb0c7.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-07793198556a4ed21224,TS4L-3656e9fbfe15ae494246,lane_3,tier_c,verification_ready_low,145,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"City of Claremore Council Agenda (includes item: FY-17 Collective Bargaining Agreement between City of Claremore and Claremore Police Union, FOP Lodge #112)",Claremore,OK,South,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,242666,1a8e93591186b38b75beeab43c324d1f042a94932d8532e095c416abe5c9dd8d,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-07793198556a4ed21224.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-fba60652d2a0d69b0994,TS4L-37c17a5180d254c4ac57,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,"NYS PERB Contract Collection – metadata header/content for a Town of Southold CSEA agreement (force through Dec 31, 2016 indicated in snippet)",Southold,NY,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,2543793,dca766888025ad14ae3f9fd14cd27bfd805cbbb88b3bf0c9242b1835ace2c9cf,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-fba60652d2a0d69b0994.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-09c201aef3f8146d43a5,TS4L-3a65100850dfbdf19f4e,lane_3,tier_c,verification_ready_low,147,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,City of Elizabeth City Personnel Policy Manual (includes Pay Plan / Position Classification administration sections),Elizabeth City,NC,South,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,1508575,27f24d917a33bb2ab22a186822992784438f3306506a4f3bdf4566d09e2ba1f2,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-09c201aef3f8146d43a5.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
RS556-4d140c44d56325cf269e,TS4L-3acee8bcb25d27d18abf,lane_3,tier_c,verification_ready_low,146,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,Lower Allen Township Non-Uniformed Pension Plan (MunLowerAllenTwpNUPP040225.pdf) (PA Auditor General) [PDF],Lower Allen,PA,Northeast,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,application/pdf,.pdf,317836,3040d9de435923a8188c05c4510fdaa697a87b7ee59cecd70e192acc9b1ac301,docs/analysis/compensation_extraction/DASHBOARD-DEPLOYMENT-FIX-AND-TIER-C-SOURCE-REVIEW-DOWNLOAD-556-2026-07-27/retained_sources/RS556-4d140c44d56325cf269e.pdf,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false
