candidate_id,lane_id,priority_tier,quality_label,gap_priority_score,gap_priority_reason,source_url_or_locator,source_title,municipality,state,derived_region,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_region,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,verification_timestamp,candidate_only_lineage_status,retained_source_id,source_review_download_status,download_status,http_status,content_type_hint,file_extension,file_size_bytes,file_sha256,local_retained_path,duplicate_file_group_id,extraction_status,rating_status,ingestion_status,codification_status,causal_status,global_analysis_readiness,source_review_timestamp,notes
TS4L-f8f0676caa2dda38919a,lane_2,tier_c,verification_ready_medium,113,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/fact-finding-reports?f%5B0%5D=filter_term%3A476&page=1,"PERB Fact-Finding Reports (filtered listing) containing the entry for Town of Mt. Pleasant, Westchester County / International Brotherhood of Teamsters Local 456 (Mt. Pleasant)",Mount Pleasant,NY,Northeast,safety_and_non_safety_bargaining_units,Police and non-safety bargaining units included in the Mount Pleasant impasse matter context (via referenced underlying PERB fact-finding record),"Town of Mt. Pleasant, Westchester County and International Brotherhood of Teamsters Local 456 (Mt. Pleasant)",Impose-process listing page; underlying record includes Declaration of Impasse in 2014 and fact-finding within the 2016 period,2014-01-01,2016-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match,overlaps_expected_window_(2014-2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Mount Pleasant,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record,Impose-process listing page; underlying record includes Declaration of Impasse in 2014 and fact-finding within the 2016 period,head_http_200,2026-07-27T12:57:06Z,verified_source_lead_not_downloaded,RS556-9bdda7325772f3f6e787,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:11Z,"get_http_403; attempts=1; elapsed_seconds=0.100; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-fd34424f1896c25e6560,lane_2,tier_c,verification_ready_low,101,memo_gap_strike_or_no_strike_constraint|south_or_northeast_gap|non_cba_or_special_source_signal|cycle_metadata_value,https://www.perb.ny.gov/system/files/documents/2025/05/5-14-2025-minutes.pdf,"PERB Minutes (May 14, 2025) — Agenda/minutes listing “E-2676 – Town of Salina & Teamsters Local 317”",Salina,NY,Northeast,safety_and_non_safety_bargaining_units,public sector employer / bargaining unit listing (specific unit type not specified in snippet),Teamsters Local 317 (referenced with Town of Salina as “E-2676”),Not stated in snippet; document dated 2025-05-14 (case identifier E-2676 referenced),,,cba_or_arbitration_award_or_factfinding_or_impasse_record (lead via PERB case identifier listing; not an award text itself),strike_or_no_strike_constraint,"City/Town match: Town of Salina, NY (Onondaga County context implied by “Town of Salina” references)",Unknown (case identifier only; no explicit 2014–2024 cycle dates in snippet),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Salina,NY,Northeast,safety_and_non_safety_bargaining_units,cba_or_arbitration_award_or_factfinding_or_impasse_record (lead via PERB case identifier listing; not an award text itself),Not stated in snippet; document dated 2025-05-14 (case identifier E-2676 referenced),head_http_200,2026-07-27T12:57:29Z,verified_source_lead_not_downloaded,RS556-3cf46efc7006b6137eee,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:11Z,"get_http_403; attempts=1; elapsed_seconds=0.139; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-02f6d60be99bd3cb0b9f,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.scarboroughmaine.org/departments/human-resources/employee-benefits-personnel-policies,"Employee Benefits & Personnel Policies - Scarborough, Town of (Collective Bargaining Agreements list)",Scarborough,ME,Northeast,non_safety_municipal_units,Public Works / municipal non-safety employees (bargaining-unit related),Scarborough Public Works Teamsters Union Local #340,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Same municipality (Scarborough, ME) indicated by source context",Potentially overlapping (agreements cover multiple years; specific cycle not shown on this listing page),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Scarborough,ME,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2014-2024 target window,head_http_200,2026-07-27T12:59:20Z,verified_source_lead_not_downloaded,RS556-26ab644bfdec4e047400,weak_or_needs_review,not_downloaded,200,text/html,,88331,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:19Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=8.039; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-197bab0b375e66eae52a,lane_3,tier_c,verification_ready_low,141,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://library.municode.com/ar/van_buren/codes/municipal_code?nodeId=TIT2CLADPE_CH2.64HIDICO,"Municipal Code | Van Buren, AR | Municode Library (Title 2; includes CH 2.52 - Salaries of City Employees and related compensation policy sections)",Van Buren,AR,South,non_safety_municipal_units,Non-safety city employees (non-uniformed / classified employees implied by CH 2.52/vehicle allowances/sick leave payout rules),,"Ongoing code provisions; includes ordinance updates such as Ord. No. 13-2024 (May 28, 2024) referenced within compensation sections",2024,2024,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Likely same municipality (City of Van Buren, AR)","Overlaps 2014-2024 window (via ordinance-coded compensation mechanics, incl. 2024 updates)",verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Van Buren,AR,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Ongoing code provisions; includes ordinance updates such as Ord. No. 13-2024 (May 28, 2024) referenced within compensation sections",head_http_200,2026-07-27T12:59:23Z,verified_source_lead_not_downloaded,RS556-6949b909d9e10fe3a691,weak_or_needs_review,not_downloaded,200,text/html,,6095,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:25Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=2.391; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-544af53f5ad8016e983a,lane_3,tier_c,verification_ready_low,141,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://library.municode.com/GA/Forest_Park/codes/Code_of_Ordinances?nodeId=COOR_TIT3FI_CH6BU,"CHAPTER 6 - BUDGET (Municode - Forest Park, GA)",Forest Park,GA,South,non_safety_municipal_units,Municipal employees (budget process context relevant to compensation adoption and fiscal constraint signaling),,2014-2024 target window,,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city_match_expected,unknown_cycle_overlap,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Forest Park,GA,South,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2014-2024 target window,head_http_200,2026-07-27T12:59:23Z,verified_source_lead_not_downloaded,RS556-757e71b98d7e0c3c3c71,weak_or_needs_review,not_downloaded,200,text/html,,6095,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:43Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.150; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-5ad2b4d124b8884eaf6d,lane_3,tier_c,verification_ready_medium,150,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.foxboroughma.gov/UserFiles/Servers/Server_15207780/File/Boards%20and%20Committees/Annual%20Town%20Meeting%20Warrant_050922.pdf,Foxborough MA Annual Town Meeting Warrant (050922) (includes DPW contract funding article for FY2023-FY2025),Foxborough,MA,Northeast,non_safety_municipal_units,Highway/Water (DPW employees),"Foxborough Highway and Water Employees Union, AFSCME","Referenced fiscal years 2023, 2024, 2025 (DPW contract cost items)",,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlapping_2014_2024_window_expected,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Foxborough,MA,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Referenced fiscal years 2023, 2024, 2025 (DPW contract cost items)",head_http_200,2026-07-27T12:59:03Z,verified_source_lead_not_downloaded,RS556-119fedfc968354652ec9,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:45Z,"get_http_403; attempts=1; elapsed_seconds=1.193; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-7a9516e64b780975875b,lane_3,tier_c,verification_ready_low,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.pressherald.com/2021/12/22/scarborough-public-works-union-reach-long-awaited-agreement/,"Scarborough, public works union reach long-awaited agreement (Press Herald, Dec 22, 2021)",Scarborough,ME,Northeast,non_safety_municipal_units,Public Works / municipal non-safety employees,Teamsters Local Union 340 (Public Works unit referenced in article),Three-year contract (ratified in late 2021; pay mechanism described as 2.5% wage increase every other year),2021-07-01 (inferred,2024-06-30 (inferred,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"Same municipality (Scarborough, ME) explicitly stated",Overlapping (late-2021 agreement; within target 2014-2024 window),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Scarborough,ME,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,Three-year contract (ratified in late 2021; pay mechanism described as 2.5% wage increase every other year),head_http_200,2026-07-27T12:59:04Z,verified_source_lead_not_downloaded,RS556-2092490421131b87a85b,weak_or_needs_review,not_downloaded,200,text/html,,218816,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:54Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=2.026; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-8d0514fe27c0efb8f566,lane_3,tier_c,verification_ready_low,142,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.millburn.org/documents/departments/business-office/employee-contracts/22961770,Millburn Township Public Schools — Documents: Employee Contracts (CWA 2024-2028),Millburn,NJ,Northeast,non_safety_municipal_units,Non-safety public employees represented by CWA (school district unit; city-affiliated locality),CWA,2024-2028,2024,2028,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,"same_city_match (Millburn, NJ)",overlaps_2014_2024 (overlap: 2024),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Millburn,NJ,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,2024-2028,head_http_200,2026-07-27T12:59:21Z,verified_source_lead_not_downloaded,RS556-ffcd9c8165581cf291d5,weak_or_needs_review,not_downloaded,200,text/html,,1314359,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:40:59Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.728; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-a760939cc820ed0bae2d,lane_3,tier_c,verification_ready_low,147,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.foxboroughma.gov/UserFiles/Servers/Server_15207780/File/Departments/Administration/FINAL%20WEB%20ATR%202021.pdf,Town of Foxborough Annual Report 2021 (includes Annual Town Meeting articles funding cost items for collective bargaining contracts),Foxborough,MA,Northeast,non_safety_municipal_units,Highway/Water (DPW employees),"Foxborough Highway and Water Employees Union, AFSCME","Contract dated July 1, 2021 to June 30, 2022 (referenced in Annual Town Meeting articles)",2021-07-01,2022-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_city,overlapping_2014_2024_window_expected,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Foxborough,MA,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"Contract dated July 1, 2021 to June 30, 2022 (referenced in Annual Town Meeting articles)",head_http_200,2026-07-27T12:59:06Z,verified_source_lead_not_downloaded,RS556-42d67afa183c445fe096,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:01Z,"get_http_403; attempts=1; elapsed_seconds=0.113; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-c98a9eae44887621bc4e,lane_3,tier_c,verification_ready_low,149,memo_gap_fiscal_constraint_signal|parity_internal_equity_gap|gap_narrowing_gap|non_safety_unit_gap|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://saugerties.ny.us/application/files/4616/9610/2265/2015_Adopted_Budget.PDF,"Town of Saugerties — 2015 Adopted Budget (approved as of Aug 31, 2014)",Saugerties,NY,Northeast,non_safety_municipal_units,Municipal employees / general fund & town department staffing (non-safety),,"2015 Adopted Budget (approved as of Aug 31, 2014)",,,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,same_municipality,within_2014_2024_target_window,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Saugerties,NY,Northeast,non_safety_municipal_units,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,"2015 Adopted Budget (approved as of Aug 31, 2014)",head_http_200,2026-07-27T12:59:04Z,verified_source_lead_not_downloaded,RS556-041aba66cf097df6d076,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:10Z,"get_http_403; attempts=1; elapsed_seconds=4.905; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-0ba6dcb11970dbcce6de,lane_4,tier_c,verification_ready_low,113,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.plainvillect.com/procurement-opportunities/pages/rfp-2025-04-classification-and-total-compensation-study,RFP 2025-04 Classification and Total Compensation Study | Town of Plainville CT,Plainville,CT,Northeast,safety_and_non_safety_compensation_units,Municipal positions (classification/total compensation study coverage),,RFP issued for study (associated timeframe not explicitly fixed in the page snippet),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_match,no_overlap_target_window_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Plainville,CT,Northeast,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,RFP issued for study (associated timeframe not explicitly fixed in the page snippet),head_http_200,2026-07-27T12:59:34Z,verified_source_lead_not_downloaded,RS556-0903d2a40b75c9d0735f,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:21Z,"get_http_403; attempts=1; elapsed_seconds=3.299; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-10675e9c5e13b011f016,lane_4,tier_c,verification_ready_low,114,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.goeldorado.com/news/quorum-court-approves-pay-raise-funds-upgrades-for-coroner/,"Quorum Court approves pay raise funds, upgrades for coroner (Union County / El Dorado, AR)",El Dorado,AR,South,safety_and_non_safety_compensation_units,county employees (non-safety) + coroner’s office functions (safety-adjacent public safety role),,2019-02-26 publication (pay raise ordinance context; exact effective dates need follow-up),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city,likely_overlap_unconfirmed,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,El Dorado,AR,South,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,2019-02-26 publication (pay raise ordinance context; exact effective dates need follow-up),head_http_200,2026-07-27T12:59:33Z,verified_source_lead_not_downloaded,RS556-d5217d8aef61fb5a9ccc,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:21Z,"get_http_403; attempts=1; elapsed_seconds=1.302; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-8f65bb90d51ff4e7cd14,lane_4,tier_c,verification_ready_low,115,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.jacksonville-al.org/media/6266,City of Jacksonville (AL) — Personnel Policies and Procedures Manual (includes Pay Plan section),Jacksonville,AL,South,safety_and_non_safety_compensation_units,Police/Fire (public safety) and non-safety city job classifications (via the city’s classification/pay plan structure),,2014-2024 target window,,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Same municipality (Jacksonville, AL) — strong match",Unknown (document appears to contain structural pay-plan rules rather than a dated 2014-2024 compensation cycle),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Jacksonville,AL,South,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,2014-2024 target window,head_http_200,2026-07-27T12:59:32Z,verified_source_lead_not_downloaded,RS556-3fafe784bce332034a5a,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:40Z,"get_http_403; attempts=1; elapsed_seconds=4.362; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-a87ebf56b522db2cc1ba,lane_4,tier_c,verification_ready_low,113,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.townofarlington.org/documents/departments/administration/annual-budget/495335,Town of Arlington TN — Documents: Annual Budget (Document Depot entry point),Arlington,TN,South,safety_and_non_safety_compensation_units,Police/Fire and other municipal employee groups (via annual budget documents),,Expected period target: 2014-2024 (annual budgets); specific years/documents not visible in captured listing,,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same municipality match (Arlington, TN)",unknown (needs locating specific FY 2014-2024 budget PDFs within the depot),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Arlington,TN,South,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,Expected period target: 2014-2024 (annual budgets); specific years/documents not visible in captured listing,head_http_200,2026-07-27T12:59:35Z,verified_source_lead_not_downloaded,RS556-ad8d83c25c002358b0ab,weak_or_needs_review,not_downloaded,200,text/html,,1467418,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:44Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.974; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-d60010e51d0684bb1f3e,lane_4,tier_c,verification_ready_low,112,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.townofarlington.org/documents/government/municipal-codes-and-ordinances/arlington%27s-municipal-code/495430,Town of Arlington TN — Documents: Arlington's Municipal Code (municipal codes & ordinances),Arlington,TN,South,safety_and_non_safety_compensation_units,Municipal personnel / classification & pay administration (code-defined personnel framework),,Municipal code (versions/sections may apply across multiple years; 2014-2024 applicability needs confirmation per section revision dates),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same municipality match (Arlington, TN)",unknown (code sections may span multiple years; specific relevant titles/editions need to be identified),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Arlington,TN,South,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,Municipal code (versions/sections may apply across multiple years; 2014-2024 applicability needs confirmation per section revision dates),head_http_200,2026-07-27T12:59:35Z,verified_source_lead_not_downloaded,RS556-db03c29464289c578b11,weak_or_needs_review,not_downloaded,200,text/html,,1465018,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:47Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.733; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-ec1c0024f76a0aabb45b,lane_4,tier_c,verification_ready_low,112,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://www.townofarlington.org/page/community-profile-data,Town of Arlington TN — Community Profile & Data (includes Town Budget table),Arlington,TN,South,safety_and_non_safety_compensation_units,Public safety & non-safety (town workforce / department staffing),,Updated in 2022 (Community Profile document); Town Budget table shows FY2025-2026 amount (period coverage not guaranteed for 2014-2024),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same municipality match (Arlington, TN)",unknown (does not explicitly provide 2014-2024 compensation units),verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,Arlington,TN,South,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,Updated in 2022 (Community Profile document); Town Budget table shows FY2025-2026 amount (period coverage not guaranteed for 2014-2024),head_http_200,2026-07-27T12:59:35Z,verified_source_lead_not_downloaded,RS556-e433e997fb931116a774,weak_or_needs_review,not_downloaded,200,text/html,,1557313,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:48Z,"embedded_secret_pattern_excluded_from_retention; attempts=1; elapsed_seconds=0.425; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
TS4L-fe11eb6733a0c96c4315,lane_4,tier_c,verification_ready_low,117,memo_gap_market_or_comparability_pressure|south_or_northeast_gap|non_cba_or_special_source_signal|quantitative_linkage_signal|same_city_counterpart_value|cycle_metadata_value,https://perb.ny.gov/north-greenbush-town-north-greenbush-pba,PERB — North Greenbush Town of and North Greenbush Police Benevolent Association (PBA) (Opinion and Award / arbitration panel document page),North Greenbush,NY,Northeast,safety_and_non_safety_compensation_units,Police / law enforcement,North Greenbush Police Benevolent Association (PBA),"PERB Case No. IA2003-010; M2002-284 (older than the requested window, but may include wage/benefit classification and comparability rationale useful for method/structure)",,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_match,likely_no_overlap_to_2014_2024,verified_source_lead,reachable_head_response_and_consistent_candidate_metadata,North Greenbush,NY,Northeast,safety_and_non_safety_compensation_units,cba_or_compensation_study_or_classification_study_or_wage_schedule,"PERB Case No. IA2003-010; M2002-284 (older than the requested window, but may include wage/benefit classification and comparability rationale useful for method/structure)",head_http_200,2026-07-27T12:59:30Z,verified_source_lead_not_downloaded,RS556-3e563ead3c2ab76947ff,weak_or_needs_review,not_downloaded,403,text/html,,,,,,not_extracted,not_rated,not_ingested,not_codified,not_causal_evidence,false,2026-07-27T14:41:49Z,"get_http_403; attempts=1; elapsed_seconds=0.092; bytes only retained for accepted source files; no PDF page parsing, text extraction, or OCR."
