target_id,municipality_id,municipality,state,region,county,government_type,population,population_band,official_website_available,expected_query_difficulty,lane_id,lane_sequence,source_family_query_family,source_corpus_routing_hint,growth_continuity_query_hint,primary_query,secondary_query,allowed_search_scope,eligible_universe_lineage,covered_union_lineage,prior_coverage_status,unscouted_selection_reason,prior_durable_exclusion_flag,prior_durable_exclusion_reason,planned_status,live_status,checkpoint_status,global_analysis_readiness
BRM5-20260731-12815,cog_2025_190558,Richwood,MN,Midwest,Becker County (27005; primary),township,648,under_1000,false,limited_official_site,scout_lane_004,1593,compensation_classification_plan,causal_or_pay_record,bargaining settlement factfinding terms,"""Richwood"" MN compensation classification plan job grades","""Richwood"" MN bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12816,cog_2025_128937,Riverside,MN,Midwest,Lac qui Parle County (27073; primary),township,279,under_1000,false,limited_official_site,scout_lane_004,1594,personnel_policy,causal_or_pay_record,market recruitment retention pay review,"""Riverside"" MN personnel policy employee wages compensation","""Riverside"" MN market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12817,cog_2025_138655,Riverton,MN,Midwest,Clay County (27027; primary),township,436,under_1000,false,limited_official_site,scout_lane_004,1595,civil_service_hr,causal_or_pay_record,cycle wage schedules prior current,"""Riverton"" MN civil service HR pay classification","""Riverton"" MN cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12818,cog_2025_193547,Riverton,MN,Midwest,Crow Wing County (27035; primary),municipal,117,under_1000,false,limited_official_site,scout_lane_004,1596,agenda_minutes_packet,causal_or_pay_record,percentage raise across the board,"""Riverton"" MN council agenda minutes packet labor pay","""Riverton"" MN percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12819,cog_2025_129016,Rocksbury,MN,Midwest,Pennington County (27113; primary),township,1047,1000_4999,false,limited_official_site,scout_lane_004,1597,arbitration_factfinding_labor_relations,causal,COLA CPI wage increase,"""Rocksbury"" MN interest arbitration factfinding labor relations award","""Rocksbury"" MN COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12820,cog_2025_138636,Roosevelt,MN,Midwest,Roseau County (27135; primary); Lake of the Woods County (27077),municipal,153,under_1000,false,limited_official_site,scout_lane_004,1598,local_pay_policy_payroll,causal_or_pay_record,step schedule progression grades,"""Roosevelt"" MN local pay policy payroll wage rates","""Roosevelt"" MN step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12821,cog_2025_167652,Roscoe,MN,Midwest,Stearns County (27145; primary),municipal,129,under_1000,false,limited_official_site,scout_lane_004,1599,broad_pay_employee_compensation_index,discovery_route_separate_corpora,retroactive wage implementation effective date,"""Roscoe"" MN employee compensation labor pay documents index","""Roscoe"" MN retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12822,cog_2025_129064,Ross,MN,Midwest,Roseau County (27135; primary),township,437,under_1000,false,limited_official_site,scout_lane_004,1600,cba_agreement,causal,longevity shift specialty non-base pay,"""Ross"" MN collective bargaining agreement labor contract","""Ross"" MN longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12823,cog_2025_167731,Round Lake,MN,Midwest,Becker County (27005; primary),township,212,under_1000,false,limited_official_site,scout_lane_004,1601,mou_memorandum_settlement,causal,bargaining settlement factfinding terms,"""Round Lake"" MN memorandum MOU settlement labor agreement","""Round Lake"" MN bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12824,cog_2025_205751,Russell,MN,Midwest,Lyon County (27083; primary),municipal,351,under_1000,false,limited_official_site,scout_lane_004,1602,wage_salary_schedule,causal_or_pay_record,market recruitment retention pay review,"""Russell"" MN wage schedule salary schedule employee pay","""Russell"" MN market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12825,cog_2025_186118,Sacred Heart,MN,Midwest,Renville County (27129; primary),township,238,under_1000,false,limited_official_site,scout_lane_004,1603,salary_pay_ordinance,causal_or_pay_record,cycle wage schedules prior current,"""Sacred Heart"" MN salary ordinance pay ordinance compensation","""Sacred Heart"" MN cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12826,cog_2025_208500,Sacred Heart,MN,Midwest,Renville County (27129; primary),municipal,490,under_1000,true,standard_official_site,scout_lane_004,1604,budget_pay_plan,causal_or_pay_record,percentage raise across the board,"""Sacred Heart"" MN municipal budget pay plan compensation","""Sacred Heart"" MN percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12827,cog_2025_106977,Salem,MN,Midwest,Cass County (27021; primary),township,119,under_1000,false,limited_official_site,scout_lane_004,1605,compensation_classification_plan,causal_or_pay_record,COLA CPI wage increase,"""Salem"" MN compensation classification plan job grades","""Salem"" MN COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12828,cog_2025_190588,Salem,MN,Midwest,Olmsted County (27109; primary),township,1065,1000_4999,false,limited_official_site,scout_lane_004,1606,personnel_policy,causal_or_pay_record,step schedule progression grades,"""Salem"" MN personnel policy employee wages compensation","""Salem"" MN step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12829,cog_2025_167710,Salo,MN,Midwest,Aitkin County (27001; primary),township,91,under_1000,false,limited_official_site,scout_lane_004,1607,civil_service_hr,causal_or_pay_record,retroactive wage implementation effective date,"""Salo"" MN civil service HR pay classification","""Salo"" MN retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12830,cog_2025_128833,San Francisco,MN,Midwest,Carver County (27019; primary),township,862,under_1000,true,standard_official_site,scout_lane_004,1608,agenda_minutes_packet,causal_or_pay_record,longevity shift specialty non-base pay,"""San Francisco"" MN council agenda minutes packet labor pay","""San Francisco"" MN longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12831,cog_2025_168003,Sand Lake,MN,Midwest,Itasca County (27061; primary),township,184,under_1000,true,standard_official_site,scout_lane_004,1609,arbitration_factfinding_labor_relations,causal,bargaining settlement factfinding terms,"""Sand Lake"" MN interest arbitration factfinding labor relations award","""Sand Lake"" MN bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12832,cog_2025_168254,Sanders,MN,Midwest,Pennington County (27113; primary),township,290,under_1000,false,limited_official_site,scout_lane_004,1610,local_pay_policy_payroll,causal_or_pay_record,market recruitment retention pay review,"""Sanders"" MN local pay policy payroll wage rates","""Sanders"" MN market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12833,cog_2025_168299,Sandsville,MN,Midwest,Polk County (27119; primary),township,46,under_1000,false,limited_official_site,scout_lane_004,1611,broad_pay_employee_compensation_index,discovery_route_separate_corpora,cycle wage schedules prior current,"""Sandsville"" MN employee compensation labor pay documents index","""Sandsville"" MN cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12834,cog_2025_129080,Santiago,MN,Midwest,Sherburne County (27141; primary),township,1909,1000_4999,false,limited_official_site,scout_lane_004,1612,cba_agreement,causal,percentage raise across the board,"""Santiago"" MN collective bargaining agreement labor contract","""Santiago"" MN percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12835,cog_2025_167560,Sargeant,MN,Midwest,Mower County (27099; primary),municipal,64,under_1000,false,limited_official_site,scout_lane_004,1613,mou_memorandum_settlement,causal,COLA CPI wage increase,"""Sargeant"" MN memorandum MOU settlement labor agreement","""Sargeant"" MN COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12836,cog_2025_168171,Sargeant,MN,Midwest,Mower County (27099; primary),township,291,under_1000,false,limited_official_site,scout_lane_004,1614,wage_salary_schedule,causal_or_pay_record,step schedule progression grades,"""Sargeant"" MN wage schedule salary schedule employee pay","""Sargeant"" MN step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12837,cog_2025_202013,Schroeder,MN,Midwest,Cook County (27031; primary),township,181,under_1000,false,limited_official_site,scout_lane_004,1615,salary_pay_ordinance,causal_or_pay_record,retroactive wage implementation effective date,"""Schroeder"" MN salary ordinance pay ordinance compensation","""Schroeder"" MN retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12838,cog_2025_128867,Sciota,MN,Midwest,Dakota County (27037; primary),township,453,under_1000,true,standard_official_site,scout_lane_004,1616,budget_pay_plan,causal_or_pay_record,longevity shift specialty non-base pay,"""Sciota"" MN municipal budget pay plan compensation","""Sciota"" MN longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12839,cog_2025_168458,Scott,MN,Midwest,Stevens County (27149; primary),township,117,under_1000,false,limited_official_site,scout_lane_004,1617,compensation_classification_plan,causal_or_pay_record,bargaining settlement factfinding terms,"""Scott"" MN compensation classification plan job grades","""Scott"" MN bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12840,cog_2025_167615,Seaforth,MN,Midwest,Redwood County (27127; primary),municipal,83,under_1000,false,limited_official_site,scout_lane_004,1618,personnel_policy,causal_or_pay_record,market recruitment retention pay review,"""Seaforth"" MN personnel policy employee wages compensation","""Seaforth"" MN market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12841,cog_2025_167921,Seely,MN,Midwest,Faribault County (27043; primary),township,163,under_1000,false,limited_official_site,scout_lane_004,1619,civil_service_hr,causal_or_pay_record,cycle wage schedules prior current,"""Seely"" MN civil service HR pay classification","""Seely"" MN cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12842,cog_2025_167873,Selma,MN,Midwest,Cottonwood County (27033; primary),township,166,under_1000,false,limited_official_site,scout_lane_004,1620,agenda_minutes_packet,causal_or_pay_record,percentage raise across the board,"""Selma"" MN council agenda minutes packet labor pay","""Selma"" MN percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12843,cog_2025_128850,Shafer,MN,Midwest,Chisago County (27025; primary),township,1142,1000_4999,false,limited_official_site,scout_lane_004,1621,arbitration_factfinding_labor_relations,causal,COLA CPI wage increase,"""Shafer"" MN interest arbitration factfinding labor relations award","""Shafer"" MN COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12844,cog_2025_168072,Shaokatan,MN,Midwest,Lincoln County (27081; primary),township,205,under_1000,false,limited_official_site,scout_lane_004,1622,local_pay_policy_payroll,causal_or_pay_record,step schedule progression grades,"""Shaokatan"" MN local pay policy payroll wage rates","""Shaokatan"" MN step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12845,cog_2025_138624,Shelly,MN,Midwest,Norman County (27107; primary),municipal,176,under_1000,false,limited_official_site,scout_lane_004,1623,broad_pay_employee_compensation_index,discovery_route_separate_corpora,retroactive wage implementation effective date,"""Shelly"" MN employee compensation labor pay documents index","""Shelly"" MN retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12846,cog_2025_107093,Shetek,MN,Midwest,Murray County (27101; primary),township,313,under_1000,false,limited_official_site,scout_lane_004,1624,cba_agreement,causal,longevity shift specialty non-base pay,"""Shetek"" MN collective bargaining agreement labor contract","""Shetek"" MN longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12847,cog_2025_138657,Shevlin,MN,Midwest,Clearwater County (27029; primary),township,477,under_1000,false,limited_official_site,scout_lane_004,1625,mou_memorandum_settlement,causal,bargaining settlement factfinding terms,"""Shevlin"" MN memorandum MOU settlement labor agreement","""Shevlin"" MN bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12848,cog_2025_106956,Shotley,MN,Midwest,Beltrami County (27007; primary),township,32,under_1000,false,limited_official_site,scout_lane_004,1626,wage_salary_schedule,causal_or_pay_record,market recruitment retention pay review,"""Shotley"" MN wage schedule salary schedule employee pay","""Shotley"" MN market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12849,cog_2025_208574,Silver Creek,MN,Midwest,Wright County (27171; primary),township,2580,1000_4999,true,standard_official_site,scout_lane_004,1627,salary_pay_ordinance,causal_or_pay_record,cycle wage schedules prior current,"""Silver Creek"" MN salary ordinance pay ordinance compensation","""Silver Creek"" MN cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12850,cog_2025_128811,Silver Leaf,MN,Midwest,Becker County (27005; primary),township,519,under_1000,false,limited_official_site,scout_lane_004,1628,budget_pay_plan,causal_or_pay_record,percentage raise across the board,"""Silver Leaf"" MN municipal budget pay plan compensation","""Silver Leaf"" MN percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12851,cog_2025_167864,Sinclair,MN,Midwest,Clearwater County (27029; primary),township,145,under_1000,false,limited_official_site,scout_lane_004,1629,compensation_classification_plan,causal_or_pay_record,COLA CPI wage increase,"""Sinclair"" MN compensation classification plan job grades","""Sinclair"" MN COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12852,cog_2025_129101,Six Mile Grove,MN,Midwest,Swift County (27151; primary),township,146,under_1000,false,limited_official_site,scout_lane_004,1630,personnel_policy,causal_or_pay_record,step schedule progression grades,"""Six Mile Grove"" MN personnel policy employee wages compensation","""Six Mile Grove"" MN step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12853,cog_2025_168522,South Branch,MN,Midwest,Watonwan County (27165; primary),township,248,under_1000,false,limited_official_site,scout_lane_004,1631,civil_service_hr,causal_or_pay_record,retroactive wage implementation effective date,"""South Branch"" MN civil service HR pay classification","""South Branch"" MN retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12854,cog_2025_106935,South Haven,MN,Midwest,Wright County (27171; primary),municipal,183,under_1000,false,limited_official_site,scout_lane_004,1632,agenda_minutes_packet,causal_or_pay_record,longevity shift specialty non-base pay,"""South Haven"" MN council agenda minutes packet labor pay","""South Haven"" MN longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12855,cog_2025_168045,South Red River,MN,Midwest,Kittson County (27069; primary),township,20,under_1000,false,limited_official_site,scout_lane_004,1633,arbitration_factfinding_labor_relations,causal,bargaining settlement factfinding terms,"""South Red River"" MN interest arbitration factfinding labor relations award","""South Red River"" MN bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12856,cog_2025_167711,Spalding,MN,Midwest,Aitkin County (27001; primary),township,332,under_1000,false,limited_official_site,scout_lane_004,1634,local_pay_policy_payroll,causal_or_pay_record,market recruitment retention pay review,"""Spalding"" MN local pay policy payroll wage rates","""Spalding"" MN market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12857,cog_2025_167831,Sparta,MN,Midwest,Chippewa County (27023; primary),township,710,under_1000,false,limited_official_site,scout_lane_004,1635,broad_pay_employee_compensation_index,discovery_route_separate_corpora,cycle wage schedules prior current,"""Sparta"" MN employee compensation labor pay documents index","""Sparta"" MN cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12858,cog_2025_167853,Spring Prairie,MN,Midwest,Clay County (27027; primary),township,509,under_1000,false,limited_official_site,scout_lane_004,1636,cba_agreement,causal,percentage raise across the board,"""Spring Prairie"" MN collective bargaining agreement labor contract","""Spring Prairie"" MN percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12859,cog_2025_167983,Springvale,MN,Midwest,Isanti County (27059; primary),township,1609,1000_4999,false,limited_official_site,scout_lane_004,1637,mou_memorandum_settlement,causal,COLA CPI wage increase,"""Springvale"" MN memorandum MOU settlement labor agreement","""Springvale"" MN COLA CPI wage increase",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12860,cog_2025_168372,Spruce,MN,Midwest,Roseau County (27135; primary),township,568,under_1000,false,limited_official_site,scout_lane_004,1638,wage_salary_schedule,causal_or_pay_record,step schedule progression grades,"""Spruce"" MN wage schedule salary schedule employee pay","""Spruce"" MN step schedule progression grades",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12861,cog_2025_167654,St. Martin,MN,Midwest,Stearns County (27145; primary),municipal,310,under_1000,false,limited_official_site,scout_lane_004,1639,salary_pay_ordinance,causal_or_pay_record,retroactive wage implementation effective date,"""St. Martin"" MN salary ordinance pay ordinance compensation","""St. Martin"" MN retroactive wage implementation effective date",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12862,cog_2025_168443,St. Wendel,MN,Midwest,Stearns County (27145; primary),township,2171,1000_4999,false,limited_official_site,scout_lane_004,1640,budget_pay_plan,causal_or_pay_record,longevity shift specialty non-base pay,"""St. Wendel"" MN municipal budget pay plan compensation","""St. Wendel"" MN longevity shift specialty non-base pay",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12863,cog_2025_128894,Stanton,MN,Midwest,Goodhue County (27049; primary),township,1129,1000_4999,true,standard_official_site,scout_lane_004,1641,compensation_classification_plan,causal_or_pay_record,bargaining settlement factfinding terms,"""Stanton"" MN compensation classification plan job grades","""Stanton"" MN bargaining settlement factfinding terms",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12864,cog_2025_107187,Staples,MN,Midwest,Todd County (27153; primary),township,610,under_1000,false,limited_official_site,scout_lane_004,1642,personnel_policy,causal_or_pay_record,market recruitment retention pay review,"""Staples"" MN personnel policy employee wages compensation","""Staples"" MN market recruitment retention pay review",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12865,cog_2025_168257,Star,MN,Midwest,Pennington County (27113; primary),township,96,under_1000,false,limited_official_site,scout_lane_004,1643,civil_service_hr,causal_or_pay_record,cycle wage schedules prior current,"""Star"" MN civil service HR pay classification","""Star"" MN cycle wage schedules prior current",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
BRM5-20260731-12866,cog_2025_168245,Star Lake,MN,Midwest,Otter Tail County (27111; primary),township,447,under_1000,false,limited_official_site,scout_lane_004,1644,agenda_minutes_packet,causal_or_pay_record,percentage raise across the board,"""Star Lake"" MN council agenda minutes packet labor pay","""Star Lake"" MN percentage raise across the board",public official and public labor sources; licensed sources prohibited,docs/analysis/national_municipality_universe.csv,canonical+broad20260727+4x1000+4x2500_parseable,not_scout_covered,eligible municipality absent from authoritative covered-ID union,false,,locked_no_call,not_run,not_started,false
