extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,disposition,page_relationship,bounded_evidence_pointer,confidence,reason_codes,short_rationale,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_reference_id,source_quantitative_observation_id,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status,control_only,analysis_outcome_eligible
cexrem_7546b6d91ee60157465dd94d,doc_40b66f59a87a26144cfafde3,ttd_376148d6e80a5689697c3fdd,sr_f50475f3bc1eedce3f9b23ab,NSCQ-MN-20260720-0129,MN,Worthington,CITY OF WORTHINGTON,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0434_sr_f50475f3bc1eedce3f9b23ab.pdf#page=21,unknown,NO_VISIBLE_COMPENSATION_AMOUNTS_OR_RULES|ONLY_DEFINITION_OF_REGULAR_BASE_PAY_WITH|NO_APPENDIX_A_WAGES_VALUES_PRESENT_IN_BN|PAGE_RELATIONSHIP_TO_EVIDENCE_UNCLEAR,"The packet shows only section headings and a definition of “regular base pay” without any schedule amounts or pay-setting/mechanism details (e.g., rates, steps, effective dates) tied to Appendix A wages.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_7546b6d91ee60157465dd94d,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_7546b6d91ee60157465dd94d,true,,not_in_targeted_queue,not_applicable,,,true,58823acea7ba0388c9feb5bdca9457f5d47ff0efe2c16591eae7cad97193e29e,pr_a844e3ef6e8d4097a1aca33e,police,exact_controlled_public_safety_class,cba,causal,https://www.worthingtonmn.gov/files/assets/city/v/1/city-council/packets/2025/1-27-25-council-packet.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0434_sr_f50475f3bc1eedce3f9b23ab.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_2040f6a86af28c963bb47e5e,doc_7a091a26c12910bfeb77a58d,ttd_f217413c8206a7b9b615ac5b,sr_bd55f1faa95ddc1bb9009f9b,NSCQ-MT-20260720-0006,MT,Missoula,CITY OF MISSOULA,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0088_sr_bd55f1faa95ddc1bb9009f9b.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0088_sr_bd55f1faa95ddc1bb9009f9b.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0088_sr_bd55f1faa95ddc1bb9009f9b.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0088_sr_bd55f1faa95ddc1bb9009f9b.pdf#page=15,unknown,NO_VISIBLE_BASE_WAGE_COMPENSATION_EVIDN|NO_VISIBLE_COMPENSATION_MECHANISM_EVIDN|NO_VISIBLE_NON_BASE_WAGE_EVIDN,"The provided page packet includes table of contents and non-wage contract sections; no explicit base wage amounts, wage formulas, or non-base pay/benefit provisions are visible.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_2040f6a86af28c963bb47e5e,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_2040f6a86af28c963bb47e5e,true,,not_in_targeted_queue,not_applicable,,,true,5288d08b56768e5b98d8f2222f829d688536ada6899ffb93a69f0655224d2042,pr_10a400e785648683420b79e7,,non_safety_subclass_not_supported_without_inference,cba,causal,https://mt-missoula3.civicplus.com/DocumentCenter/View/53277/Building-Inspectors---MFPE,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0088_sr_bd55f1faa95ddc1bb9009f9b.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_9bd60e1d91d447eaf7f159c0,doc_ef1ea6c1982d4cd9d2245aef,ttd_3c1bb4fdfb092d793539525c,sr_a4b5a8e94c8f1d5c5135f52b,NSCQ-NJ-20260720-0043,NJ,North Plainfield,BOROUGH OF NORTH PLAINFIELD,non_safety,cba,exclude,no_candidate_page,,unknown,PAGE_CONTAINS_ONLY_AGREEMENT_COVER_TEXT,"The provided page is a cover/introductory agreement header showing the parties and contract period, with no visible wage terms or compensation mechanisms.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_9bd60e1d91d447eaf7f159c0,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_9bd60e1d91d447eaf7f159c0,true,,not_in_targeted_queue,not_applicable,,,true,79fc78f649360c18d284459da55c46d962cef6810ce8edebfbd38ccd8c85bb30,pr_cc5b44b60254756747d7d2cd,,non_safety_subclass_not_supported_without_inference,cba,causal,https://northplainfieldnj.gov/government/labor-agreements/1053-2025-2027-north-plainfield-teamsters-white-collar/file,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0381_sr_a4b5a8e94c8f1d5c5135f52b.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_fdff1b9a179877007f3ae770,doc_271a0cde463e04b29c12e88f,ttd_a0e9f087cb23308681ad1dfa,sr_91a2ef7e278965c28e17c143,NSCQ-NM-20260720-0031,NM,Las Vegas,CITY OF LAS VEGAS,fire,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0062_sr_91a2ef7e278965c28e17c143.pdf#page=75,unknown,PAGE_TEXT_CONTAINS_PROJECT_SCOPE_AND_SCI,"The provided pages describe categories and tasks for engineering/architectural services (design, bidding, construction, planning), with no wage rates, pay terms, or compensation mechanisms shown.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_fdff1b9a179877007f3ae770,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_fdff1b9a179877007f3ae770,true,,not_in_targeted_queue,not_applicable,,,true,b9cefbd1fb9f23080a588454beeb11fd532efada2406d9ee8e7f72aa6b2a1d75,pr_abe97dba9e320a1021ae54d5,fire,exact_controlled_public_safety_class,cba,causal,https://www.lasvegasnm.gov/_files/ugd/0f47dc_1dbcdfd8270d44f6a1389b0b4908393e.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0062_sr_91a2ef7e278965c28e17c143.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_854ceb025803c239d87067fc,doc_f1f81d05c74893cec1a8f5c1,ttd_f8bc903c6f4186c975a0491a,sr_c9b2487d994b68bd7b917206,NSCQ-NV-20260720-0021,NV,Elko,CITY OF ELKO,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=26|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=39|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=52|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf#page=58,unknown,NO_VISIBLE_COMPENSATION_EVIDENCE_BASE_WA|NO_VISIBLE_COMPENSATION_EVIDENCE_NONBASE|TEXT_DOMINATED_BY_CITY_CODE_NUISANCE_AND,"The provided pages contain City Council nuisance-abatement discussion and CBA articles on recognition/application (bargaining unit eligibility and statutory references), with no visible base wage amounts/rates/steps/grades or non-base compensation provisions.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_854ceb025803c239d87067fc,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_854ceb025803c239d87067fc,true,,not_in_targeted_queue,not_applicable,,,true,28b1b39b80d7e62af78f2c8f093c73f014dc03e6d1bba10c7c8b38278df0c350,pr_ec6ac0a66ccb2a49ad363c90,police,exact_controlled_public_safety_class,cba,causal,https://cms4files.revize.com/elko/10-22-2019.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0122_sr_c9b2487d994b68bd7b917206.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_09402ae5404396ed4b2e505e,doc_ac77456700b8d9086d10ae7d,ttd_aa1f7451b5ac22f2d40de9f1,sr_a2439ed09d17982bc0a576be,NSCQ-NV-20260720-0018,NV,Fernley,CITY OF FERNLEY,non_safety,cba,exclude,unknown,,unknown,NO_VISIBLE_BASE_WAGE_OR_MECHANISM_VALUES|PAGE_APPEARS_TO_BE_TABLE_OF_CONTENTS_OR_|TEXT_IN_BOUNDED_PACKET_IS_GARBLED_AND_DO|NOT_REVEAL_COMPENSATION_TERMS,The provided page content does not include any readable base-wage values or pay-setting mechanism details (appears to be a non-substantive front/table-of-contents page with garbled extracted text).,excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_09402ae5404396ed4b2e505e,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_09402ae5404396ed4b2e505e,true,,not_in_targeted_queue,not_applicable,,,true,9b69a1a93f38e27811e43fd486be0d4fb5229c8962afb236ce44df9ae1e5f16d,pr_1fbbd7fbeaf4adf1f1942790,,non_safety_subclass_not_supported_without_inference,cba,causal,https://emrb.nv.gov/uploadedFiles/emrbnvgov/content/Resources/cities/City%20of%20Fernley%20and%20Local%201245%281%29.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0101_sr_a2439ed09d17982bc0a576be.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_c55a3bd222b42fc0be959bb8,doc_31575d304698812e4407920a,ttd_c6165c12c88bc9d7cad1d6a6,sr_e0aa4fdc62abe8ca4645262f,NSCQ-OH-20260720-0450,OH,Amherst,CITY OF AMHERST,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0361_sr_e0aa4fdc62abe8ca4645262f.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0361_sr_e0aa4fdc62abe8ca4645262f.pdf#page=4|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0361_sr_e0aa4fdc62abe8ca4645262f.pdf#page=11|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0361_sr_e0aa4fdc62abe8ca4645262f.pdf#page=14,low,BOUNDARY_PACKET_HAS_ONLY_ARTICLE_TABLES_,This page packet contains only cover/TOC/article headings and union/dues procedural language; no visible wage/salary amounts or compensation rules were presented to extract as base wage or compensation mechanisms.,excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_c55a3bd222b42fc0be959bb8,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_c55a3bd222b42fc0be959bb8,true,,not_in_targeted_queue,not_applicable,,,true,c76ca6d0b12f31eca940ce0c895fd1243fa3e97ec465bc9a7233ceeb7273ffd6,pr_72ba43d4272dc75742bc5bcf,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0966.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0361_sr_e0aa4fdc62abe8ca4645262f.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_51e098389b1dbfc19e726090,doc_f849c1dc5c92ec28fe4881fd,ttd_fe7f11ac57467bc855f293d7,sr_8f463436164e9f45fcc5bd09,NSCQ-OH-20260720-0192,OH,Athens,CITY OF ATHENS,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0001_sr_8f463436164e9f45fcc5bd09.pdf#page=7|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0001_sr_8f463436164e9f45fcc5bd09.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0001_sr_8f463436164e9f45fcc5bd09.pdf#page=28|tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0001_sr_8f463436164e9f45fcc5bd09.pdf#page=54,unknown,NO_VISIBLE_COMPENSATION_TERMS_IN_BOUNDED,"The provided pages discuss contract coverage, negotiation/savings clauses, union dues deduction mechanics, and grievance procedure, but do not show any base wage rates/steps/salary amounts or any explicit non-base compensation components (e.g., overtime, benefits amounts, premiums, stipends).",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_51e098389b1dbfc19e726090,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_51e098389b1dbfc19e726090,true,,not_in_targeted_queue,not_applicable,,,true,870bdec71e1c5843fe5f9213050455564dd05c8f275f5deb32b8ef20cb33c396,pr_eeecd178bcfcbb84390de595,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2017/17-MED-10-1301.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0001_sr_8f463436164e9f45fcc5bd09.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_7f08f4e3726fbb7737dc27cc,doc_9220ea99f793af9fec9cc310,ttd_be5b146783f3709a6bb57825,sr_dd7101cdc117e33ac4b966ce,NSCQ-OH-20260720-0400,OH,Bellefontaine,CITY OF BELLEFONTAINE,police,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0059_sr_dd7101cdc117e33ac4b966ce.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0059_sr_dd7101cdc117e33ac4b966ce.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0059_sr_dd7101cdc117e33ac4b966ce.pdf#page=13|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0059_sr_dd7101cdc117e33ac4b966ce.pdf#page=17|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0059_sr_dd7101cdc117e33ac4b966ce.pdf#page=19|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0059_sr_dd7101cdc117e33ac4b966ce.pdf#page=20,unknown,NO_VISIBLE_PROVISIONAL_COMPENSATION_AMTS|NO_BASE_WAGE_SCHEDULE_OR_RATE_VALUES_IN_,"The provided page packet contains administrative/contractual provisions and a reference to “no loss in pay or benefits,” but no visible base-wage amounts, pay-rate values, or compensation mechanisms sufficient to record structured compensation evidence.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_7f08f4e3726fbb7737dc27cc,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_7f08f4e3726fbb7737dc27cc,true,,not_in_targeted_queue,not_applicable,,,true,7f342f55c840590d69418be914eac842818b18134fdad6791a21b319dfcbb6d4,pr_9a971ba037943e1f9aa12cba,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-10-1344.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0059_sr_dd7101cdc117e33ac4b966ce.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_dac4c1afa81fdf9f1897043b,doc_3b5bfa3c49fbb1437703b5cd,ttd_3f06ea7fd7367fca9075ee5b,sr_e40d4b05b3aa2c1cff239af4,NSCQ-OH-20260720-0642,OH,Belpre,CITY OF BELPRE,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0331_sr_e40d4b05b3aa2c1cff239af4.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0331_sr_e40d4b05b3aa2c1cff239af4.pdf#page=12|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0331_sr_e40d4b05b3aa2c1cff239af4.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0331_sr_e40d4b05b3aa2c1cff239af4.pdf#page=33|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0331_sr_e40d4b05b3aa2c1cff239af4.pdf#page=34,unknown,NO_VISIBLE_COMPENSATION_TERMS_IN_PACKET,"The provided pages show mostly non-compensation contract sections (e.g., seniority definitions/rights and disciplinary/grievance procedures) without any visible base-wage amounts or pay-setting mechanisms, and no explicit non-base wage provisions.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_dac4c1afa81fdf9f1897043b,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_dac4c1afa81fdf9f1897043b,true,,not_in_targeted_queue,not_applicable,,,true,28160f53a8f8c6437159b53b3a11f031e51f80d59c300211621a714783c3a19f,pr_b245b2468aafa073749b8557,,non_safety_subclass_not_supported_without_inference,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-0986.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0331_sr_e40d4b05b3aa2c1cff239af4.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_0f2180b2411262030f5420e6,doc_99976b4f5a00452372509246,ttd_2a51ae2c0c0a50a3f2f9827c,sr_ad3bb34de99c985e5bd96ad9,NSCQ-OH-20260720-0641,OH,Belpre,CITY OF BELPRE,non_safety,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0182_sr_ad3bb34de99c985e5bd96ad9.pdf#page=1|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0182_sr_ad3bb34de99c985e5bd96ad9.pdf#page=8|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0182_sr_ad3bb34de99c985e5bd96ad9.pdf#page=15|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0182_sr_ad3bb34de99c985e5bd96ad9.pdf#page=32,unknown,BOUND_PACKET_CONTAINS_NO_VISIBLE_BASE_WA,"In the provided pages, there is no visible base wage figure or base pay formula. No supported qualitative wage mechanism for compensation terms is shown, and no non-base compensation terms (e.g., overtime/benefits/pension) with value or rules are visible.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_0f2180b2411262030f5420e6,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_0f2180b2411262030f5420e6,true,,not_in_targeted_queue,not_applicable,,,true,9604cebd8f439d6872680f98ceeca4603eedcdbc50eca66b1df645707be1b665,pr_28a8c02d89f2677276d93f1b,,non_safety_subclass_not_supported_without_inference,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2022/22-MED-09-0946.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0182_sr_ad3bb34de99c985e5bd96ad9.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_a7865e7c167d3264259b52d7,doc_777e9324f49cf2bd544659bd,ttd_122260d9ce952978904fc5d0,sr_6e2d2e01714f578c91c414f6,NSCQ-OH-20260720-0108,OH,Brunswick,CITY OF BRUNSWICK,non_safety,cba,exclude,no_candidate_page,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0331_sr_6e2d2e01714f578c91c414f6.pdf#page=2|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0331_sr_6e2d2e01714f578c91c414f6.pdf#page=5|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0331_sr_6e2d2e01714f578c91c414f6.pdf#page=9|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0331_sr_6e2d2e01714f578c91c414f6.pdf#page=14|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0331_sr_6e2d2e01714f578c91c414f6.pdf#page=18|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0331_sr_6e2d2e01714f578c91c414f6.pdf#page=20|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0331_sr_6e2d2e01714f578c91c414f6.pdf#page=22,unknown,NO_BASE_WAGE_VALUES_VISIBLE|NO_COMPENSATION_MECHANISM_DESCRIBED_IN_P,"The provided pages are a cover page/table of contents and general contract articles (e.g., management rights, dues deductions). No base-wage rates/steps/grades, wage formulas, or compensation mechanism terms are shown in the bounded text.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_a7865e7c167d3264259b52d7,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_a7865e7c167d3264259b52d7,true,,not_in_targeted_queue,not_applicable,,,true,aaf1801241c4e51144c299cfc27f363f6b2e84ac943e2162b5a700cc5e8f7896,pr_318265c889378886dacb28d3,,non_safety_subclass_not_supported_without_inference,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-09-1057.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0331_sr_6e2d2e01714f578c91c414f6.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
cexrem_894b3e8698b9b81b4d2ae1dd,doc_6bf1ba6ec94cd64152ec9c06,ttd_4c7ad7e9b720f314a67ac3d8,sr_e9a643e1aa50f9ff3246ecb3,NSCQ-OH-20260720-0556,OH,Cambridge,CITY OF CAMBRIDGE,police,cba,exclude,unknown,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0310_sr_e9a643e1aa50f9ff3246ecb3.pdf#page=10|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0310_sr_e9a643e1aa50f9ff3246ecb3.pdf#page=21|tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0310_sr_e9a643e1aa50f9ff3246ecb3.pdf#page=23,unknown,NO_VISIBLE_COMPENSATION_RATE_OR_WAGE_PRO,"This page packet contains grievance procedure and general hours/overtime section text, with no visible base wage amounts, wage formulas, or compensation mechanisms/rates.",excluded_provisional,remaining_parse_text_826_new,,excluded_provisional,pending_readable_parse_text_qa,pending,cexrem_894b3e8698b9b81b4d2ae1dd,,true,,,,not_in_1000_targeted_qa,not_applicable,,cexrem_894b3e8698b9b81b4d2ae1dd,true,,not_in_targeted_queue,not_applicable,,,true,9445c007e480b1a73fe6bc67ac16a6f7a755960448205209c33e04436789d248,pr_2f2bc0fd13e1d91a59ec4fef,police,exact_controlled_public_safety_class,cba,causal,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-08-0927.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0310_sr_e9a643e1aa50f9ff3246ecb3.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,excluded_provisional,qa_status,none,true,false
