mixed_join_key,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,quantitative_observation_ids,qualitative_observation_ids,quantitative_observation_count,qualitative_observation_count,confidence,reason_codes,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane,targeted_qa_original_quantitative_observation_ids,targeted_qa_corrected_quantitative_observation_ids,readable_conflict_qa_resolution_id,readable_conflict_qa_classification,readable_conflict_qa_status,readable_conflict_qa_reason_codes,readable_conflict_qa_source_observation_id,active_in_readable_conflict_qa_lane,readable_conflict_qa_original_quantitative_observation_ids,readable_conflict_qa_corrected_quantitative_observation_ids,raw_retained_content_hash,pdf_readiness_id,controlled_occupation_class,occupation_class_bridge_status,source_type_bridge,source_corpus_bridge,source_cite_bridge,retrieval_date_bridge,retrieval_method_bridge,artifact_pointer_bridge,contract_period_start_bridge,contract_period_end_bridge,negotiation_cycle_id,city_unit_negotiation_cycle_key,matched_set_id,identity_bridge_status,analysis_matching_status,current_active,current_qa_status,current_qa_status_source,mixed_membership_status
mix_278c2304172d2fa7399229a4,cexrem_53f7d7a6d38a13ee3606dc3f,doc_0d688c12b5d03b08cfdd8649,ttd_081061b4075b4fc5151a8b0c,sr_ccde8b30071dd714a82e0058,NSCQ-CA-20260720-0406,CA,Gilroy,CITY OF GILROY,police,cba,qobs_3356b95de18206b909e72dfe|qobs_33218ec9f0bbcea89c2d6f20|qobs_29b9003ba9977c6f9ce46780|qobs_d4457570f194d912377a370e|qobs_2baa193a4dbb4d4fe4eb2f8c,lobs_3356b95de18206b909e72dfe|lobs_33218ec9f0bbcea89c2d6f20,5,2,medium,ARTICLE_IV_1_SALARY_INCREASE_THREE_PCT_1|ARTICLE_IV_2_SALARY_INCREASE_THREE_PCT_2|ARTICLE_IV_3_SALARY_INCREASE_THREE_PCT_3|ARTICLE_IV_EQ_ADJ_ONE_PCT_EFFECTIVE_JULY|ARTICLE_IV_EQ_ADJ_ONE_PCT_EFFECTIVE_JULY|ARTICLE_STEP_F_G_ADD_AND_MOVE_RULES|EFFECTIVE_DATE_MOVED_TO_NEXT_FULL_PAYPER|EMPLOYEE_CONTRIBUTION_PRETAX_DEDUCTION,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_278c2304172d2fa7399229a4,,true,,not_in_1000_targeted_qa,not_applicable,,mix_278c2304172d2fa7399229a4,true,,,,not_in_targeted_queue,not_applicable,,mix_278c2304172d2fa7399229a4,true,qobs_3356b95de18206b909e72dfe|qobs_33218ec9f0bbcea89c2d6f20|qobs_29b9003ba9977c6f9ce46780|qobs_d4457570f194d912377a370e|qobs_2baa193a4dbb4d4fe4eb2f8c,qobs_3356b95de18206b909e72dfe|qobs_33218ec9f0bbcea89c2d6f20|qobs_29b9003ba9977c6f9ce46780|qobs_d4457570f194d912377a370e|qobs_2baa193a4dbb4d4fe4eb2f8c,e9abc20c491409e8f061689a9323ce0d0f0391e54ef00be2512e74a6099ddfb6,pr_cbc0e1daf6bf8c9c4cad81e8,police,exact_controlled_public_safety_class,cba,causal,https://www.cityofgilroy.org/DocumentCenter/View/16582/GPOA-MOU-July-2025---June-2028-v2-LM-DRAFT?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0183_sr_ccde8b30071dd714a82e0058.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_4d7670671f929ac6ad2d885a,cexrem_a3dc4a6f2373532e9cd6f5c1,doc_d211ec7bac57c08da12b2a72,ttd_54888ebb65f7d388f938ee93,sr_bdc9a9282b63194877a5a254,NSCQ-CA-20260720-0070,CA,Huntington Beach,CITY OF HUNTINGTON BEACH,police,cba,qobs_def30e7b0204510114b2d23b|qobs_30f1c43f7e4d758b6c83883d|qobs_dddaee1daf7f84f5d64a61ea,lobs_def30e7b0204510114b2d23b,3,1,medium,MOUA1_MIDTERM_BASE_SALARY_INCREASE|MOUA1_BASE_SALARY_INCREASE_PAY_PERIOD_IN|MOUA1_IMPLEMENTATION_EFFECTIVE_DATE_RULE|MOUA1_CLASSIC_SAFETY_PENSION_FORMULA|MOUA1_CALPERS_MEMBER_CONTRIBUTION_RATE,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_4d7670671f929ac6ad2d885a,,true,,not_in_1000_targeted_qa,not_applicable,,mix_4d7670671f929ac6ad2d885a,true,,,,not_in_targeted_queue,not_applicable,,mix_4d7670671f929ac6ad2d885a,true,qobs_def30e7b0204510114b2d23b|qobs_30f1c43f7e4d758b6c83883d|qobs_dddaee1daf7f84f5d64a61ea,qobs_def30e7b0204510114b2d23b|qobs_30f1c43f7e4d758b6c83883d|qobs_dddaee1daf7f84f5d64a61ea,ad07c603e8314bfca4ce45a83ac84ba0b7578bd3937f192b9257a707d4c2eced,pr_dd20091046d4fff4ce19de61,police,exact_controlled_public_safety_class,cba,causal,https://huntingtonbeach.legistar.com/View.ashx?GUID=37C5ECF5-A97A-4B4A-966B-ED47769370F7&ID=12118761&M=F,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0249_sr_bdc9a9282b63194877a5a254.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_fe99a1abfd044b5d85441f5b,cexrem_af52a83b90feb45a6204424f,doc_d4e8f84a7ff11a0fc59fba54,ttd_aaf653d34ebeaf4622f40676,sr_8de8098f7bc623f4c9ee9182,NSCQ-CA-20260720-0542,CA,La Puente,CITY OF LA PUENTE,non_safety,cba,qobs_d22db99a2a33779a88482f87,lobs_d22db99a2a33779a88482f87|lobs_29bb0fb351222567c446af2f,1,2,medium,MOU_RESOLUTION_REFLECTS_SALARY_INCREASE_|MOU_EFFECTIVE_FROM_OCT_28_2014_THROUGH_M|RESOLUTION_MOU_TERM_JUL_1_2014_TO_JUN_30|EMPLOYEE_RETIREMENT_CONTRIBUTION_TOTAL_4|CALPERS_EMPLOYEE_CONTRIBUTION_4_PERCENT,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_fe99a1abfd044b5d85441f5b,,true,,not_in_1000_targeted_qa,not_applicable,,mix_fe99a1abfd044b5d85441f5b,true,,,,not_in_targeted_queue,not_applicable,,mix_fe99a1abfd044b5d85441f5b,true,qobs_d22db99a2a33779a88482f87,qobs_d22db99a2a33779a88482f87,024a882c6805d083884eab65acea7b545fda4e0715d3401ed0c2ac08e5e714db,pr_5f1e3e291f83b64b22204082,,non_safety_subclass_not_supported_without_inference,cba,causal,https://lapuente.granicus.com/MetaViewer.php?clip_id=1600&meta_id=181714&view_id=2,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0459_sr_8de8098f7bc623f4c9ee9182.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_19313ca2cccbb861eb44ad23,cexrem_dab56921778c4897f80f92b3,doc_f92c0a5df6e357a25558e348,ttd_bf8844d61ac7b178f65c4627,sr_e6f58ede919b66be21b31521,NSCQ-CA-20260720-0734,CA,Laguna Hills,CITY OF LAGUNA HILLS,non_safety,cba,qobs_385b65477fc10d7f7e75ea04|qobs_807ac4fbdef04119190cea92|qobs_95786186242c9fff037a037d,lobs_385b65477fc10d7f7e75ea04,3,1,medium,BASE_SALARY_SCHEDULE_VALUE|COLA_PERCENTAGE_INCREASE_APPLIED_TO_SALR|COLA_CPI_U_WITH_FLOOR_CEILING|OVERTIME_PAY_RULE_PRESENT|WORKING_OUT_OF_CLASS_PAY_DERIVATION|VACATION_PAYOUT_BASIS_NOT_ACTING_PAY,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_19313ca2cccbb861eb44ad23,,true,,not_in_1000_targeted_qa,not_applicable,,mix_19313ca2cccbb861eb44ad23,true,,,,not_in_targeted_queue,not_applicable,,mix_19313ca2cccbb861eb44ad23,true,qobs_385b65477fc10d7f7e75ea04|qobs_807ac4fbdef04119190cea92|qobs_95786186242c9fff037a037d,qobs_385b65477fc10d7f7e75ea04|qobs_807ac4fbdef04119190cea92|qobs_95786186242c9fff037a037d,c72f822d1f17a0fc2eb6f7e576dad40665497ba8176cfce730c2667ecd1f2127,pr_63819921cde58cc6d3fe8130,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.lagunahillsca.gov/DocumentCenter/View/9171/Laguna-Hills-City-Employees-Association-MOU-2025-2029?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0459_sr_e6f58ede919b66be21b31521.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_13494fa92fb31ecc104028cf,cexrem_9912821b51d9e593a00167ac,doc_73a1d0ae2d4d7e5f3790314a,ttd_a1e979df1c2ef43b41f6b365,sr_27e4f78bb051a0b5d663a0c9,NSCQ-CA-20260720-0733,CA,Laguna Hills,CITY OF LAGUNA HILLS,non_safety,cba,qobs_4a1c3ca7714c258dd0a0454e|qobs_d873c5dda67baac7c3527d57|qobs_720b28cb3bdcab6c4c14bb7a|qobs_00404927aa0bcef6e91e9a53|qobs_da3a99c999e5977d01aef733,lobs_4a1c3ca7714c258dd0a0454e|lobs_d873c5dda67baac7c3527d57,5,2,medium,S_ALARY_SCHEDULE_VALUE_VISIBLE|COLA_3_PERCENT_EFFECTIVE_PAY_PERIODS|MARKET_STUDY_MARKER_MARCH_2025|WORK_OUT_OF_CLASS_ADDITIONAL_5_PERCENT|OVERTIME_ONE_AND_ONE_HALF_OR_COMP_TIME|COMP_TIME_OFF_PER_OVERTIME_HOUR|COMP_TIME_ACCRUAL_CAP_120_CASH_OUT_AFTER|VACATION_BUY_BACK_CASH_OUT_EXCESS_320,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_13494fa92fb31ecc104028cf,,true,,not_in_1000_targeted_qa,not_applicable,,mix_13494fa92fb31ecc104028cf,true,,,,not_in_targeted_queue,not_applicable,,mix_13494fa92fb31ecc104028cf,true,qobs_4a1c3ca7714c258dd0a0454e|qobs_d873c5dda67baac7c3527d57|qobs_720b28cb3bdcab6c4c14bb7a|qobs_00404927aa0bcef6e91e9a53|qobs_da3a99c999e5977d01aef733,qobs_4a1c3ca7714c258dd0a0454e|qobs_d873c5dda67baac7c3527d57|qobs_720b28cb3bdcab6c4c14bb7a|qobs_00404927aa0bcef6e91e9a53|qobs_da3a99c999e5977d01aef733,1bc40aab49cb30db2ff1ad30afadfd9492b8bdb8833a7bae69e6dee4a31b1569,pr_329ff3a8ef9c8b428e78e5df,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.lagunahillsca.gov/DocumentCenter/View/8122/2023-2025-LHCEA-MOU,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0254_sr_27e4f78bb051a0b5d663a0c9.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_568866e6c281b32008a998b6,cexrem_dddfbff18efa9f5a9a1df240,doc_d938ff366a5433503e5bd3ca,ttd_81d81f436f646ddf81f5f278,sr_d76dc558c2ff9ab87f37160e,NSCQ-CA-20260720-0291,CA,Lake Elsinore,CITY OF LAKE ELSINORE,non_safety,cba,qobs_46983205c2e812a6f5cee715|qobs_5fcf81d93b02b3a4066cde87|qobs_c0b5784beb20227d7400fa7b|qobs_38d1dc7ca772c7f2f8e6c5da,lobs_46983205c2e812a6f5cee715,4,1,medium,ARTICLE_V_F_CLASSES_AND_RANGES_SALARY_IN|ARTICLE_V_G_SALARY_STEPS_STEP_MOVEMENT|ARTICLE_V_D_HOURS_AND_PAY_OVERTIME_RULE|ARTICLE_V_D_HOURS_AND_PAY_ANNUAL_LEAVE_T,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_568866e6c281b32008a998b6,,true,,not_in_1000_targeted_qa,not_applicable,,mix_568866e6c281b32008a998b6,true,,,,not_in_targeted_queue,not_applicable,,mix_568866e6c281b32008a998b6,true,qobs_46983205c2e812a6f5cee715|qobs_5fcf81d93b02b3a4066cde87|qobs_c0b5784beb20227d7400fa7b|qobs_38d1dc7ca772c7f2f8e6c5da,qobs_46983205c2e812a6f5cee715|qobs_5fcf81d93b02b3a4066cde87|qobs_c0b5784beb20227d7400fa7b|qobs_38d1dc7ca772c7f2f8e6c5da,030e21fbca1dedd0fbaa707f74bbbb39296b968b0dabc494675ec65e7ff7c1ae,pr_9e5d8011fe65d9e8c08d2520,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.lake-elsinore.org/ArchiveCenter/ViewFile/Item/93,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0257_sr_d76dc558c2ff9ab87f37160e.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_25081819425ab10747b23ec4,cexrem_8b1900fe10e3a34b565b61c5,doc_c854feaf7e3f2a541be18a63,ttd_caa63bd5a8b08f2e8f11f729,sr_f824c6dabf4e677b5c377f1a,NSCQ-CA-20260720-0760,CA,Lomita,CITY OF LOMITA,non_safety,cba,qobs_778674ac086ee12689d528e8|qobs_75fb93a403775f6bb1cfd6bb,lobs_778674ac086ee12689d528e8|lobs_75fb93a403775f6bb1cfd6bb|lobs_64662c6eafbe526b00b71c2f|lobs_3d161113f583862ee653fc30,2,4,medium,MOU2_3_SALARY_RANGES_AND_CLASS_TITLES_JU|MOU2_5_GENERAL_SALARY_SCHEDULE_JUL2020_J|MOU2_1_2PCT_BASE_SALARY_INCREASE_EFFECT|MOU2_2A_1PCT_BASE_SALARY_INCREASE_EFFECT|MOU2_2B_1PCT_BASE_SALARY_INCREASE_EFFECT|MOU_GENERAL_SALARY_SCHEDULE_SECTION_2_5_|MOU2_2C_ONE_TIME_PAYMENT_2PCT_NON_PERS_L|MOU2_2C_ONE_TIME_PAYMENT_1PCT_NON_PERS_L,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_25081819425ab10747b23ec4,,true,,not_in_1000_targeted_qa,not_applicable,,mix_25081819425ab10747b23ec4,true,,,,not_in_targeted_queue,not_applicable,,mix_25081819425ab10747b23ec4,true,qobs_778674ac086ee12689d528e8|qobs_75fb93a403775f6bb1cfd6bb,qobs_778674ac086ee12689d528e8|qobs_75fb93a403775f6bb1cfd6bb,89d43fdd52502fed3a142622015cd7cc82d10b417633ad5553db33f5ffa15088,pr_977822146ede019dad8cfa5e,,non_safety_subclass_not_supported_without_inference,cba,causal,https://lomitacity.com/wp-content/uploads/2021/10/MOUs_Administrative_Unit-2018-2022.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0263_sr_f824c6dabf4e677b5c377f1a.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_368275ecc89302fecfe7a2a5,cexrem_3137f74419900715150e8d00,doc_f503edff03a0e0266bdb7e25,ttd_c37906d5df983e8c72e9633e,sr_ca364c6b65b0cdcf31ca73fd,NSCQ-CA-20260720-0019,CA,Long Beach,CITY OF LONG BEACH,fire,cba,qobs_27bb3b7ad77468fb1f7f665b|qobs_d2f1ca0b79705f0182a89ffe|qobs_b96b856177399b91ecbdc447|qobs_bf52ba1b6a80d4e0510183b6|qobs_1c182b44b530ff10ac11e056,lobs_27bb3b7ad77468fb1f7f665b,5,1,medium,MOU_A2SIIIA_B_SALARY_INCREASE_2019_3PCT|MOU_A2SIIIA_B_SALARY_INCREASE_2021_3PCT|MOU_A2SIIIA_B_SALARY_INCREASE_2022_3PCT|MOU_A2SIB_ADDITIONAL_STEP_6_2P5PCT_ABOVE|MOU_FISCAL_HARDSHIP_MEASURE_B_REOPENER_M|MOU_A2SIC_ADHOC_LUMP_SUM_2000|MOU_A2SII_LONEVITY_PAR1_15PCT_20Y|MOU_A2SII_LONEVITY_PAR2_10PCT_15Y,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_368275ecc89302fecfe7a2a5,,true,,not_in_1000_targeted_qa,not_applicable,,mix_368275ecc89302fecfe7a2a5,true,,,,not_in_targeted_queue,not_applicable,,mix_368275ecc89302fecfe7a2a5,true,qobs_27bb3b7ad77468fb1f7f665b|qobs_d2f1ca0b79705f0182a89ffe|qobs_b96b856177399b91ecbdc447|qobs_bf52ba1b6a80d4e0510183b6|qobs_1c182b44b530ff10ac11e056,qobs_27bb3b7ad77468fb1f7f665b|qobs_d2f1ca0b79705f0182a89ffe|qobs_b96b856177399b91ecbdc447|qobs_bf52ba1b6a80d4e0510183b6|qobs_1c182b44b530ff10ac11e056,7eccb9062111403734c1d7fb1008e4b1415de5144e78bc969a94d44cf0a22520,pr_1d35dec4b2e046aba35f8019,fire,exact_controlled_public_safety_class,cba,causal,https://www.longbeach.gov/globalassets/hr/media-library/documents/about-us/what-we-do/labor-relations/ffa/2019-2022-ffa-mou---city--ffa-changes-10-9-19---signed-accepted-final,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0044_sr_ca364c6b65b0cdcf31ca73fd.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_4f6a4adc8078661d645919d8,cexrem_d864ddde826ea7c57ffc9bb9,doc_a28153cd4a52a889fb1c7835,ttd_fa9952fc9043c801be3c5c62,sr_f9903c1e872a382ef6514c51,NSCQ-CA-20260720-0579,CA,Manhattan Beach,CITY OF MANHATTAN BEACH,non_safety,cba,qobs_53809af8d9e219a43f6cb067|qobs_699a417bf2abe486b6c7c737|qobs_c1c4d526a1c3bbc88c368c55|qobs_2575d58fc963222e1d12c32d,lobs_53809af8d9e219a43f6cb067,4,1,high,BASE_WAGE_PERCENT_INCREASE_FROM_SALARY_R|STEP_MOVEMENT_RULE_FOR_BASE_SALARY|OVERTIME_RATE_DESCRIBED_FOR_NON_EXEMPT,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_4f6a4adc8078661d645919d8,,true,,not_in_1000_targeted_qa,not_applicable,,mix_4f6a4adc8078661d645919d8,true,,,,not_in_targeted_queue,not_applicable,,mix_4f6a4adc8078661d645919d8,true,qobs_53809af8d9e219a43f6cb067|qobs_699a417bf2abe486b6c7c737|qobs_c1c4d526a1c3bbc88c368c55|qobs_2575d58fc963222e1d12c32d,qobs_53809af8d9e219a43f6cb067|qobs_699a417bf2abe486b6c7c737|qobs_c1c4d526a1c3bbc88c368c55|qobs_2575d58fc963222e1d12c32d,4d00967c36321307a9fc545700c86c5ebeb6920f50e5b0bd0e7c58edb0821883,pr_7743d82089edbb4628d6a7f3,,non_safety_subclass_not_supported_without_inference,cba,causal,https://manhattanbeach.legistar.com/View.ashx?GUID=C857041A-D511-4E38-B625-E2F12159A1BB&ID=10429034&M=F,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0038_sr_f9903c1e872a382ef6514c51.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_395d5dc7e98443f647f679ce,cexrem_893dabfc3aee4d329bb55867,doc_e25855c301d53a996247e392,ttd_c0f37d7e0d400c343649077a,sr_fbf239c04e7132ff0ba59438,NSCQ-CA-20260720-0152,CA,Menifee,CITY OF MENIFEE,police,cba,qobs_5e1400bfe8b982339a020812,lobs_5e1400bfe8b982339a020812|lobs_d747f6635df37dbd318a8904,1,2,medium,STEP_PERCENT_INCREASE_BASE_WAGE|REVENUE_BASED_SALARY_INCREASE_CONDITION|ONE_YEAR_STEP_ADVANCEMENT_RULE|DONNING_DOFFING_STRAIGHT_TIME_OR_OVERTI0|BILINGUAL_PAY_PERCENT_OF_BASE|SPECIAL_ASSIGNMENT_PAY_PERCENT_OF_BASE_S,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_395d5dc7e98443f647f679ce,,true,,not_in_1000_targeted_qa,not_applicable,,mix_395d5dc7e98443f647f679ce,true,,,,not_in_targeted_queue,not_applicable,,mix_395d5dc7e98443f647f679ce,true,qobs_5e1400bfe8b982339a020812,qobs_5e1400bfe8b982339a020812,4a9a141f3dafedaa495e8f620377d74e47c1d65dfdb7997028e8c8b6cdc04506,pr_b5774c74f6f7c5180d511180,police,exact_controlled_public_safety_class,cba,causal,https://www.menifee.ca.gov/DocumentCenter/View/21914/PMA-2024---2027,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0255_sr_fbf239c04e7132ff0ba59438.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_e33e4977d8d4cebed73b497c,cexrem_26f2b135dc5d8a2bd1f1a0e5,doc_49749b82cf06eecf0bc3ca65,ttd_4c2c9ae2a5dea11964ab0567,sr_0c39899118ec6a5846bec1c9,NSCQ-CA-20260720-0295,CA,Redlands,CITY OF REDLANDS,non_safety,cba,qobs_57f25264dab6407666fcddc7|qobs_311905e447fae3d7a5e41d4f|qobs_1c02d6a1155e4cf9efd4c330,lobs_57f25264dab6407666fcddc7,3,1,medium,ARTICLE_5_A_INCREASE_TO_BASE_SALARY|ARTICLE_5_B_INCREASE_TO_BASE_SALARY|ARTICLE_5_C_INCREASE_TO_BASE_SALARY|ARTICLE_5_EFFECTIVE_DATE_IMPLEMENTATION|ARTICLE_6_RETIREMENT_PENSION_COMPONENTS|ARTICLE_32_CTO_ACCRUAL_RATE_FROM_OVERTI|ARTICLE_31_HOLIDAY_PAY_STRAIGHT_TIME,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_e33e4977d8d4cebed73b497c,,true,,not_in_1000_targeted_qa,not_applicable,,mix_e33e4977d8d4cebed73b497c,true,,,,not_in_targeted_queue,not_applicable,,mix_e33e4977d8d4cebed73b497c,true,qobs_57f25264dab6407666fcddc7|qobs_311905e447fae3d7a5e41d4f|qobs_1c02d6a1155e4cf9efd4c330,qobs_57f25264dab6407666fcddc7|qobs_311905e447fae3d7a5e41d4f|qobs_1c02d6a1155e4cf9efd4c330,ef86523d1697ff7e13124df9161c6c2d37ae6d0654a3c575f8e2f3e7ad72f94e,pr_b68ae4323fded1fd1263baae,,non_safety_subclass_not_supported_without_inference,cba,causal,https://www.teamsters1932.org/app/uploads/2023/10/REDLANDS-GENERAL-UNIT-MOU_2023-2026.pdf,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0150_sr_0c39899118ec6a5846bec1c9.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_2d527f9968402bf211205d55,cexrem_7bad44470df012d8f55204ce,doc_efae382fbd904a05352da2ad,ttd_44f51059f6fdb480b8ade20e,sr_6c1e66549d88fff2b43a7b88,NSCQ-CA-20260720-0526,CA,San Gabriel,CITY OF SAN GABRIEL,fire,cba,qobs_e4165ffcac2bf3b3db87d0ba|qobs_76d2e9c9827378219ac67508|qobs_f85f954ee2f10efef7429bda|qobs_3e7705549ffcc074eedd51b3|qobs_cad9b5effce27f216822a96e,lobs_e4165ffcac2bf3b3db87d0ba|lobs_76d2e9c9827378219ac67508,5,2,medium,ARTICLE_10_SALARY_INCREASE_COMPOSED_BASE|ARTICLE_10_OVERALL_SALARY_INCREASE|ARTICLE_10_EXTERNAL_EQUITY_ADJUSTMENT_AS|ARTICLE_10_COMMAND_STAFF_ADDITIONAL_BASE|ARTICLE_10_EFFECTIVE_JUNE_27_2015_BASE_1|REOPENER_COMPREHENSIVE_MOU_EFFECT|MEET_AND_CONFER_ON_IMPACT_ON_WAGES_HOURS,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_2d527f9968402bf211205d55,,true,,not_in_1000_targeted_qa,not_applicable,,mix_2d527f9968402bf211205d55,true,,,,not_in_targeted_queue,not_applicable,,mix_2d527f9968402bf211205d55,true,qobs_e4165ffcac2bf3b3db87d0ba|qobs_76d2e9c9827378219ac67508|qobs_f85f954ee2f10efef7429bda|qobs_3e7705549ffcc074eedd51b3|qobs_cad9b5effce27f216822a96e,qobs_e4165ffcac2bf3b3db87d0ba|qobs_76d2e9c9827378219ac67508|qobs_f85f954ee2f10efef7429bda|qobs_3e7705549ffcc074eedd51b3|qobs_cad9b5effce27f216822a96e,7f6dd757a7a76aba3c3a76e08510bb3309e6a54faacabf96685ba11bc4cf0b16,pr_9534dc00926e534eacea9462,fire,exact_controlled_public_safety_class,cba,causal,https://sangabrielcity.com/DocumentCenter/View/3851/2014-2017-SGFMG-MOU?bidId=,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0053_sr_6c1e66549d88fff2b43a7b88.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
mix_ef2113711dd7b83d9a982a76,cexrem_6ecc6e7f3862e29e38090e10,doc_420af9db4d2e4b74f4b16257,ttd_ad68d23c5c63b33ce66a9bd9,sr_bdecf3c984d4a512964eddab,NSCQ-CA-20260720-0523,CA,San Gabriel,CITY OF SAN GABRIEL,police,cba,qobs_f816a9efae8e7ce025aee783|qobs_005bbdbb045bd75b04c02c43|qobs_93957ccee874234d8a58e510,lobs_f816a9efae8e7ce025aee783|lobs_005bbdbb045bd75b04c02c43,3,2,medium,BASE_SALARY_MARKET_ADJUSTMENT_PERCENTAGE|PROMOTION_BASE_SALARY_INCREASE_MINIMUM|STEP_INCREASE_EFFECTIVE_DATE_RULE|Y_RATING_FROZEN_UNTIL_RANGE_MATCHES,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,mix_ef2113711dd7b83d9a982a76,,true,,not_in_1000_targeted_qa,not_applicable,,mix_ef2113711dd7b83d9a982a76,true,,,,not_in_targeted_queue,not_applicable,,mix_ef2113711dd7b83d9a982a76,true,qobs_f816a9efae8e7ce025aee783|qobs_005bbdbb045bd75b04c02c43|qobs_93957ccee874234d8a58e510,qobs_f816a9efae8e7ce025aee783|qobs_005bbdbb045bd75b04c02c43|qobs_93957ccee874234d8a58e510,fec5dfe7d645a707408bb89a77262507d5729b884331872d02691e7d1a7d04f6,pr_5e945e04476b1f52b831e4df,police,exact_controlled_public_safety_class,cba,causal,https://sangabrielcity.com/DocumentCenter/View/23936/PMG_2025-2027-MOU_Final_091625_v2,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0139_sr_bdecf3c984d4a512964eddab.pdf,,,,,,complete_one_to_one,incomplete_no_inference,true,provisional_unverified,qa_status,active
