readiness_id,lane_id,lane_sequence,source_type,detected_file_type,source_review_download_id,verification_row_id,candidate_id,scout_target_id,state,region,municipality,source_title,source_locator_or_url,final_download_locator,source_family_hint,priority_bucket,cba_non_cba_hint,possible_mechanism_hints,source_review_status,retained_file_type,file_extension,retained_local_artifact_path,artifact_storage_scheme,artifact_storage_pointer,artifact_object_key_or_content_address,artifact_availability_status,artifact_replication_or_backup_status,artifact_access_scope,retained_file_size_bytes,retained_file_sha256
RMRDY-20260802-3c027d3e559aa0f68c99,readiness_lane_003,276,pdf,pdf,RMSRD-20260802-136608dc0f3f0aabf53d,RMV-20260801-02773,BRM5C-BRM5-20260731-18194-01,BRM5-20260731-18194,PA,Northeast,Franklin,"Ordinance 149: Police Rights, Powers, Duties and Responsibilities (includes reference to Collective Bargaining Agreement; Off-Duty Officers' Wages not altered by ordinance)",https://franklinpa.gov/vertical/sites/{F77C763A-0B03-4958-9700-0CD5AF92AB14}/uploads/Ordinance149.pdf,https://franklinpa.gov/vertical/sites/%7BF77C763A-0B03-4958-9700-0CD5AF92AB14%7D/uploads/Ordinance149.pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-136608dc0f3f0aabf53d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-136608dc0f3f0aabf53d.pdf,sha256:036c72618a4094b64abb18e87e732abe25c259912cb1b4867f1da311967382e1,locally_available,local_only_not_replicated,local_research_workspace,12200,036c72618a4094b64abb18e87e732abe25c259912cb1b4867f1da311967382e1
RMRDY-20260802-9a4e4a02c1e49817ad37,readiness_lane_003,277,pdf,pdf,RMSRD-20260802-0a22e627d6fc59d59538,RMV-20260801-02796,BRM5C-BRM5-20260731-06196-04,BRM5-20260731-06196,OH,Midwest,Washington,"Collective Bargaining Agreement (FOP/Ohio Labor Council, Inc.) — City of Washington Court House",https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-12-1581.pdf,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2021/21-MED-12-1581.pdf,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0a22e627d6fc59d59538.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0a22e627d6fc59d59538.pdf,sha256:6dfb0ed12886fe357d2cdffe7f1a79831805fa1fccfb9b21c7de6241538548ca,locally_available,local_only_not_replicated,local_research_workspace,5293833,6dfb0ed12886fe357d2cdffe7f1a79831805fa1fccfb9b21c7de6241538548ca
RMRDY-20260802-1a74758d940c09f99556,readiness_lane_003,278,pdf,pdf,RMSRD-20260802-76a114386b375930671f,RMV-20260801-03502,BRM5C-BRM5-20260731-13930-01,BRM5-20260731-13930,WI,Midwest,Ephraim,"2024 Village of Ephraim Budget (Fire Protection; salaries shown in budget worksheets, not a standalone wage plan/CBA)",https://storage.googleapis.com/juniper-media-library/416/2025/09/2024-VOE-Budget.pdf,https://storage.googleapis.com/juniper-media-library/416/2025/09/2024-VOE-Budget.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-76a114386b375930671f.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-76a114386b375930671f.pdf,sha256:23f0ace23072f205d10ef15792ae9571a6c4c4fbb27cc3006efcacc3285ff08a,locally_available,local_only_not_replicated,local_research_workspace,1308967,23f0ace23072f205d10ef15792ae9571a6c4c4fbb27cc3006efcacc3285ff08a
RMRDY-20260802-644c89e427ccd1213df3,readiness_lane_003,279,pdf,pdf,RMSRD-20260802-b677de0a981d60514884,RMV-20260801-03444,BRM5C-BRM5-20260731-10401-02,BRM5-20260731-10401,NY,Northeast,Blenheim,"Town Board Meeting Minutes (Oct 1, 2025) - Motion to Adopt Town of Blenheim 2026 Budget",https://www.blenheimny.org/uploads/1/4/1/2/141280925/oct_2025__meeting_minutes.pdf,https://blenheimny.org/uploads/1/4/1/2/141280925/oct_2025__meeting_minutes.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-b677de0a981d60514884.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-b677de0a981d60514884.pdf,sha256:d28912153aa1b339294b49204ad67329c07fb35e2de67471a635c4e68d8ba5d8,locally_available,local_only_not_replicated,local_research_workspace,181006,d28912153aa1b339294b49204ad67329c07fb35e2de67471a635c4e68d8ba5d8
RMRDY-20260802-f4c3e8248b3fc7834059,readiness_lane_003,280,pdf,pdf,RMSRD-20260802-35bbce1c02565049795d,RMV-20260801-02452,BRM5C-BRM5-20260731-14216-01,BRM5-20260731-14216,NY,Northeast,Kirkwood,"Town Board Meeting Minutes (Jan 7, 2025) — DPW Pay Rates (Teamsters 317 CBA effective Jan 1, 2025; rate sheet referenced)",https://townofkirkwood.org/assets/pdf/minutes/town-board/2025/20250107_Minutes.pdf,https://townofkirkwood.gov/assets/pdf/minutes/town-board/2025/20250107_Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-35bbce1c02565049795d.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-35bbce1c02565049795d.pdf,sha256:b0872747850c3f52e8ef9c2055b84b602c19e2cc43fc477a603c1a95e826c8c3,locally_available,local_only_not_replicated,local_research_workspace,107933,b0872747850c3f52e8ef9c2055b84b602c19e2cc43fc477a603c1a95e826c8c3
RMRDY-20260802-bba1610a1088921341a6,readiness_lane_003,281,pdf,pdf,RMSRD-20260802-523661b0a94c6951eeab,RMV-20260801-03141,BRM5C-BRM5-20260731-11458-01,BRM5-20260731-11458,IL,Midwest,Germantown,"Village of Germantown Board Meeting Minutes (Employee raises: Yr 1–5%, Yr 2–5%, Yr 3–3%)",https://germantownil.net/wp-content/uploads/April-15-2025.pdf,https://germantownil.net/wp-content/uploads/April-15-2025.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-523661b0a94c6951eeab.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-523661b0a94c6951eeab.pdf,sha256:964023ce8b957326db2fe26c964eb178a7492c784778e7d204f70308512ef7b1,locally_available,local_only_not_replicated,local_research_workspace,187866,964023ce8b957326db2fe26c964eb178a7492c784778e7d204f70308512ef7b1
RMRDY-20260802-486070e08f246926a12a,readiness_lane_003,282,pdf,pdf,RMSRD-20260802-a15cc305cea123dded87,RMV-20260801-03772,BRM5C-BRM5-20260731-06613-01,BRM5-20260731-06613,WI,Midwest,Waterloo,"City of Waterloo Employee Handbook (Effective May 19, 2022) — Article VI Wage and Salary Administration; Appendix B Longevity Pay",https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf,https://waterloowi.us/documents/689/EmployeeHandbookApproved06-06-2022AMENDMENTS.pdf,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-a15cc305cea123dded87.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-a15cc305cea123dded87.pdf,sha256:022e4aaa3e14511a33e4a64ee5faad53f5f2d841c4e08aa51566d0626d51aa66,locally_available,local_only_not_replicated,local_research_workspace,772885,022e4aaa3e14511a33e4a64ee5faad53f5f2d841c4e08aa51566d0626d51aa66
RMRDY-20260802-64847228aa607392c4f0,readiness_lane_003,283,pdf,pdf,RMSRD-20260802-896afd37aaf512921561,RMV-20260801-02696,BRM5C-BRM5-20260731-18379-01,BRM5-20260731-18379,PA,Northeast,Rose Valley,Borough of Rose Valley — Proposed Revenue Budget 2026 (includes Office Assistant Salary/Expenses line items),https://www.rosevalleyborough.org/_files/ugd/3ee588_7a7871cb197d4478aedc150c0be25eff.pdf,https://rosevalleyborough.org/_files/ugd/3ee588_7a7871cb197d4478aedc150c0be25eff.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-896afd37aaf512921561.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-896afd37aaf512921561.pdf,sha256:b3ae9c1a3dce01169db24d1c603c22fe35d094020fd3e260224ba047996f9081,locally_available,local_only_not_replicated,local_research_workspace,1106382,b3ae9c1a3dce01169db24d1c603c22fe35d094020fd3e260224ba047996f9081
RMRDY-20260802-888b7715ad5e1db6d267,readiness_lane_003,284,pdf,pdf,RMSRD-20260802-88d36643e1ef846c140a,RMV-20260801-02686,BRM5C-BRM5-20260731-10649-01,BRM5-20260731-10649,PA,Northeast,Charlestown,Charlestown Township Proposed Budget 2026 (draft last revised 11/3/2025; adopted 12/1/2025) — includes COLA rate assumption,https://www.charlestowntwp.org/ArchiveCenter/ViewFile/Item/354,https://charlestowntwp.org/ArchiveCenter/ViewFile/Item/354,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-88d36643e1ef846c140a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-88d36643e1ef846c140a.pdf,sha256:896b7e8b47e0427bc062bd69c0ce4b0d1c8ba36e5a87210bd1adb4662d9fb92b,locally_available,local_only_not_replicated,local_research_workspace,89550,896b7e8b47e0427bc062bd69c0ce4b0d1c8ba36e5a87210bd1adb4662d9fb92b
RMRDY-20260802-3eab8f698548e92b1433,readiness_lane_003,285,pdf,pdf,RMSRD-20260802-0961861acd08c735d773,RMV-20260801-03143,BRM5C-BRM5-20260731-11678-01,BRM5-20260731-11678,IL,Midwest,South Rock Island,"Minutes of the Meeting (South Rock Island Township Board) — September 30, 2024",https://www.sritownship.net/minutes/20240930.pdf,https://sritownship.net/minutes/20240930.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0961861acd08c735d773.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-0961861acd08c735d773.pdf,sha256:77ef3e46d0b7a5ea20e3d6c41dfa64bee346603a289bb2946b598e7737429cee,locally_available,local_only_not_replicated,local_research_workspace,6867164,77ef3e46d0b7a5ea20e3d6c41dfa64bee346603a289bb2946b598e7737429cee
RMRDY-20260802-2dcc5cd0507948c36dcc,readiness_lane_003,286,html,html,RMSRD-20260802-fbd23199afd5a8d0fdd4,RMV-20260801-02202,BRM5C-BRM5-20260731-14253-01,BRM5-20260731-14253,NY,Northeast,Ohio,"City of Columbus Ordinance File #: 2779-2024 — Approves Collective Bargaining Agreement (FOP, Ohio Labor Council) (Sept 1, 2024 through Sept 1, 2027)",https://columbus.legistar.com/LegislationDetail.aspx?GUID=5C39296A-0C87-4994-8FAF-3949BCFF512E&ID=6898436&Options=&Search=,https://columbus.legistar.com/LegislationDetail.aspx,salary_ordinance,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-fbd23199afd5a8d0fdd4.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-fbd23199afd5a8d0fdd4.html,sha256:db3194faa729d9d69e9aa6909d1d354358d5cb8907f156847af90d4ce4bdd675,locally_available,local_only_not_replicated,local_research_workspace,19,db3194faa729d9d69e9aa6909d1d354358d5cb8907f156847af90d4ce4bdd675
RMRDY-20260802-4649bec598250fe721d1,readiness_lane_003,287,pdf,pdf,RMSRD-20260802-bbcaabb856ceab6e582a,RMV-20260801-02274,BRM5C-BRM5-20260731-08802-01,BRM5-20260731-08802,MN,Midwest,Brownsville,Wages & Appointments: 2021 2022 2023,https://www.brownsvillemn.gov/wp-content/uploads/2023-Wages-and-Appt.-Word-Update.pdf,https://brownsvillemn.gov/wp-content/uploads/2023-Wages-and-Appt.-Word-Update.pdf,wage_schedule,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-bbcaabb856ceab6e582a.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-bbcaabb856ceab6e582a.pdf,sha256:e4e94a1fdd3951f73b1ac82535959c139d49f57e3ca3c2af43d22a8f4c04d09b,locally_available,local_only_not_replicated,local_research_workspace,69255,e4e94a1fdd3951f73b1ac82535959c139d49f57e3ca3c2af43d22a8f4c04d09b
RMRDY-20260802-3cc03483882e834ab4f0,readiness_lane_003,288,pdf,pdf,RMSRD-20260802-a31c9ffb6389afc9f241,RMV-20260801-03182,BRM5C-BRM5-20260731-16027-02,BRM5-20260731-16027,MI,Midwest,Casnovia,11-May-2026 Minutes - Village of Casnovia Village Council,https://villageofcasnovia.org/wp-content/uploads/2026/05/11-May-Meeting-Minutes.pdf,https://villageofcasnovia.org/wp-content/uploads/2026/05/11-May-Meeting-Minutes.pdf,agenda_packet_or_minutes,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a31c9ffb6389afc9f241.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-a31c9ffb6389afc9f241.pdf,sha256:8b5a593ae2a72405a05783dfd7fa111727623d9f680a401ae761320300da5c5b,locally_available,local_only_not_replicated,local_research_workspace,224284,8b5a593ae2a72405a05783dfd7fa111727623d9f680a401ae761320300da5c5b
RMRDY-20260802-6f35924ea05e69763fb7,readiness_lane_003,289,pdf,pdf,RMSRD-20260802-129b5db458fc8f986ae8,RMV-20260801-00264,BRM5C-BRM5-20260731-06435-02,BRM5-20260731-06435,WI,Midwest,Eland,"MINUTES OF THE VILLAGE OF ELAND BOARD MEETING (April 14, 2025) — bills include “Maintenance Salary”",https://villageofeland.wi.gov/files/minutes/2025/04.pdf,https://villageofeland.wi.gov/files/minutes/2025/04.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-129b5db458fc8f986ae8.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-129b5db458fc8f986ae8.pdf,sha256:bc4ebf2ee1b9e31c14e6570b4f577fcd62db2bef38f9f5fb80491f088fc677bb,locally_available,local_only_not_replicated,local_research_workspace,71992,bc4ebf2ee1b9e31c14e6570b4f577fcd62db2bef38f9f5fb80491f088fc677bb
RMRDY-20260802-c156a929535f508ff0fd,readiness_lane_003,290,pdf,pdf,RMSRD-20260802-651654e8301a46ffdbd3,RMV-20260801-00516,BRM5C-BRM5-20260731-06797-02,BRM5-20260731-06797,NY,Northeast,Pittsfield,"2024 Organizational Meeting (Jan 9, 2024) — Appointments and Wages (highway employees: per union contract) + CDL-related wage language",https://www.pittsfieldny.com/uploads/1/3/6/1/136153317/2024_organizational_meeting_1-9-24_approved.pdf,https://pittsfieldny.com/uploads/1/3/6/1/136153317/2024_organizational_meeting_1-9-24_approved.pdf,mou_or_memorandum,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-651654e8301a46ffdbd3.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-651654e8301a46ffdbd3.pdf,sha256:cbeb181d467a849b7dd43e934536221823571b5592a6f7632035abfc44755389,locally_available,local_only_not_replicated,local_research_workspace,178599,cbeb181d467a849b7dd43e934536221823571b5592a6f7632035abfc44755389
RMRDY-20260802-4d4e8c7acd17df3bc2df,readiness_lane_003,291,pdf,pdf,RMSRD-20260802-5569d2fe71148a4649b9,RMV-20260801-02673,BRM5C-BRM5-20260731-06719-01,BRM5-20260731-06719,NY,Northeast,Fleming,Town of Fleming 2025 Budget (general fund budget PDF),https://webgen1files1.revize.com/flemingny/2025%20Budget.pdf,https://webgen1files1.revize.com/flemingny/2025%20Budget.pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-5569d2fe71148a4649b9.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-5569d2fe71148a4649b9.pdf,sha256:7d49f117072d9adc2395e0a87cd4eff361d9b55906aaf04134dab6d44be6297d,locally_available,local_only_not_replicated,local_research_workspace,3205599,7d49f117072d9adc2395e0a87cd4eff361d9b55906aaf04134dab6d44be6297d
RMRDY-20260802-6ae0bb5a90b65d0ce41b,readiness_lane_003,292,html,html,RMSRD-20260802-6a59ea550477dbe4acbd,RMV-20260801-03523,BRM5C-BRM5-20260731-00156-01,BRM5-20260731-00156,IL,Midwest,Camargo,"Ordinances (Camargo, IL) - salaries and wages policy text",https://camargoinfo.com/ordinances/,https://camargoinfo.com/ordinances,cba,high_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_html,html,.html,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-6a59ea550477dbe4acbd.html,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-6a59ea550477dbe4acbd.html,sha256:d2f889c5ab51004102d62d851dcdb7f5d6ae0b92a746a20caae3929348aa186c,locally_available,local_only_not_replicated,local_research_workspace,361706,d2f889c5ab51004102d62d851dcdb7f5d6ae0b92a746a20caae3929348aa186c
RMRDY-20260802-837ede340acdf4b8798d,readiness_lane_003,293,pdf,pdf,RMSRD-20260802-83279986da597a580409,RMV-20260801-02022,BRM5C-BRM5-20260731-10181-01,BRM5-20260731-10181,WI,Midwest,Fifield,"Town of Fifield, Dec. No. 29403-A (WERC) — Operating Engineers Local 139 dispute (includes CBA wage appendix and duration clause)",https://werc.wi.gov/decisions/29403-A.pdf,https://werc.wi.gov/decisions/29403-A.pdf,factfinding_report,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-83279986da597a580409.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-83279986da597a580409.pdf,sha256:d17e6ad58e961dba3655ea04f06756a5440e2a91dce20097ac5cf79bccd80a6b,locally_available,local_only_not_replicated,local_research_workspace,147679,d17e6ad58e961dba3655ea04f06756a5440e2a91dce20097ac5cf79bccd80a6b
RMRDY-20260802-0f054b244e41987f4c00,readiness_lane_003,294,pdf,pdf,RMSRD-20260802-6e2726d98392b3dfa789,RMV-20260801-00365,BRM5C-BRM5-20260731-11099-02,BRM5-20260731-11099,TX,South,Bonney,Signed Ordinance 2-2025 Amending Budget (ORD 4-2024),https://www.bonneytexas.gov/wp-content/uploads/2025/02/Signed-Ordinance-2-2025-Amending-Budget-ORD-4-2024.pdf,https://bonneytexas.gov/wp-content/uploads/2025/02/Signed-Ordinance-2-2025-Amending-Budget-ORD-4-2024.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,non_safety_constraint_signal,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-6e2726d98392b3dfa789.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_005/RMSRD-20260802-6e2726d98392b3dfa789.pdf,sha256:046f813a7054b7a89ea1d0c41168f622d2f415b53738c0776767df70d9e8a267,locally_available,local_only_not_replicated,local_research_workspace,1029155,046f813a7054b7a89ea1d0c41168f622d2f415b53738c0776767df70d9e8a267
RMRDY-20260802-5ae44648625b988596da,readiness_lane_003,295,pdf,pdf,RMSRD-20260802-e58da554a8b02000cddc,RMV-20260801-01921,BRM5C-BRM5-20260731-18676-01,BRM5-20260731-18676,TX,South,San Leanna,"Packet for September 16, 2021 (Council meeting packet; includes action to finalize employee and contractor compensation budget lines)",https://sanleannatx.com/wp-content/uploads/2021/09/Packet-for-September-16-2021.pdf,https://sanleannatx.com/wp-content/uploads/2021/09/Packet-for-September-16-2021.pdf,budget_or_pay_plan,high_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-e58da554a8b02000cddc.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_001/RMSRD-20260802-e58da554a8b02000cddc.pdf,sha256:7c25aac6609970e950baa7b8602f6c052fc23aa05d6f2b5775cc1e2b76619e7d,locally_available,local_only_not_replicated,local_research_workspace,2665183,7c25aac6609970e950baa7b8602f6c052fc23aa05d6f2b5775cc1e2b76619e7d
RMRDY-20260802-f1a24fe7f48f5ce08277,readiness_lane_003,296,pdf,pdf,RMSRD-20260802-f8af500a2db63f9477bc,RMV-20260801-00104,BRM5C-BRM5-20260731-05492-04,BRM5-20260731-05492,MO,Midwest,Eolia,"Notice of Open Board Meeting (May 11, 2026) - Agenda",https://files.secure.website/wscfus/10824068/33603483/agenda-5-11-26.pdf,https://origin.secure.website/wscfus/10824068/33603483/agenda-5-11-26.pdf,agenda_packet_or_minutes,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-f8af500a2db63f9477bc.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_003/RMSRD-20260802-f8af500a2db63f9477bc.pdf,sha256:9afbe2ad15855e740f3e44fafcfcedbb1238038ba59460827ec557fd8c49753c,locally_available,local_only_not_replicated,local_research_workspace,137553,9afbe2ad15855e740f3e44fafcfcedbb1238038ba59460827ec557fd8c49753c
RMRDY-20260802-e5b72bdc183ff92f512f,readiness_lane_003,297,pdf,pdf,RMSRD-20260802-1ebd9b4fcaf721b4b104,RMV-20260801-01843,BRM5C-BRM5-20260731-11564-01,BRM5-20260731-11564,IL,Midwest,Mazon,"FY 2026 Village of Mazon Budgeted Total Compensation Report over $75,000.00",https://villageofmazon.org/documents/475/2026_Compensation_Report.pdf,https://villageofmazon.org/documents/475/2026_Compensation_Report.pdf,budget_or_pay_plan,medium_priority_verification_ready,non_cba_or_unresolved_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-1ebd9b4fcaf721b4b104.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_004/RMSRD-20260802-1ebd9b4fcaf721b4b104.pdf,sha256:3db2d66ce1ea140cb97ff9d86eb4792b5e4b01d6e3603b1bd1f5ff558af9aed0,locally_available,local_only_not_replicated,local_research_workspace,24853,3db2d66ce1ea140cb97ff9d86eb4792b5e4b01d6e3603b1bd1f5ff558af9aed0
RMRDY-20260802-f72deccc6a13b6826e42,readiness_lane_003,298,pdf,pdf,RMSRD-20260802-deb42451e031bff64992,RMV-20260801-02749,BRM5C-BRM5-20260731-06640-01,BRM5-20260731-06640,NJ,Northeast,Long Beach,Township of Long Beach Resolution approving execution of Long Beach PBA Local #373 collective bargaining unit agreements (Superior Officers and Rank & File),https://www.longbeachtownship.com/wp-content/uploads/2020/05/ag12162019.pdf,https://longbeachtownship.com/wp-content/uploads/2020/05/ag12162019.pdf,cba,medium_priority_verification_ready,cba_arbitration_factfinding_hint,,retained_pdf,pdf,.pdf,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-deb42451e031bff64992.pdf,ignored_local_artifact_store,artifacts/local_retained_sources/broad_state_remaining_municipalities_source_review_download_2026-08-02/source_review_lane_002/RMSRD-20260802-deb42451e031bff64992.pdf,sha256:8680f9ae05c6605a8f43bfabbbb6edbe15624e2526f4258bb4c7142e6922b75f,locally_available,local_only_not_replicated,local_research_workspace,169749,8680f9ae05c6605a8f43bfabbbb6edbe15624e2526f4258bb4c7142e6922b75f
