candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-846e87815c1d4c7fb3a9,lane_4,tier_b,verification_ready_medium,https://www.lebanonmissouri.org/DocumentCenter/View/35800/Council-Bill-No-6227--Side-Letter-Agreement-International-Association-of-Fire-Fighters-Local-2921,"Council Bill No. 6227 — Side Letter Agreement (International Association of Fire Fighters, Local 2921) — City of Lebanon, Missouri",Lebanon,MO,safety_and_non_safety_compensation_units,Fire,"International Association of Fire Fighters, Local 2921",2014-2024 target window,,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Same municipality match (Lebanon, MO) suggested by site context/title.",Likely within 2014–2024 window based on publication recency shown in search result.,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.175; identity_score=0; final_host_hash=2daa0cedc370; final_locator_hash=b4f03131a5153def76ca; no body or raw headers retained.
TS4L-876a8c1512ef76344a52,lane_4,tier_b,verification_ready_medium,https://www.burrillville.org/finance/files/burrillville-police-fop-lodge-27-labor-agreement-2019-2022,Burrillville Police FOP Lodge 27 Labor Agreement 2019-2022 (Town of Burrillville),Burrillville,RI,safety_and_non_safety_compensation_units,Police / Law Enforcement (safety),Fraternal Order of Police (FOP) Lodge 27,2019-2022,2019 (inferred from ,2022 (inferred from ,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,exact city (Burrillville),overlaps 2014-2024 window (2019-2022),unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.112; identity_score=0; final_host_hash=c292b1dbedca; final_locator_hash=d595fcf4f45e3b81119c; no body or raw headers retained.
TS4L-8e26444543eb1b927906,lane_4,tier_b,verification_ready_medium,https://www.fentontownship.org/media/1156,"Minutes for Regular Meeting of November 20, 2017 (Proposed 2017-2022 Collective Bargaining Agreement approval)",Fenton charter,MI,safety_and_non_safety_compensation_units,bargaining unit employees (scope not specified in minutes),"Fenton Township Employees Union, Local 1918.30 (AFSCME, AFL-CIO)",2017-2022 (agreement approval referenced),2017-01-01,2022-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city,overlaps_target_window_2014_2024,unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.068; identity_score=0; final_host_hash=1ea23d6cc1c6; final_locator_hash=8f5a61f038f625c7c1a8; no body or raw headers retained.
TS4L-95bef1a3cda13b5ee09b,lane_4,tier_b,verification_ready_medium,https://www.mofd.org/home/showpublisheddocument/196/637154102559530000,"MOFD Board item: Approval of Salary Schedules Effective July 1, 2019 (includes wage increase allocations by represented groups)",Moraga,CA,safety_and_non_safety_compensation_units,Public safety (represented fire service bargaining groups + chief officers association),Moraga-Orinda Fire Chief Officers’ Association (plus Local 1230/2700 referenced in same staff report),"Salary schedules effective July 1, 2019 (yearly compensation adjustment context)",2019-07-01,2020-06-30,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,Not exact municipality match (district serves Moraga; source jurisdiction includes Moraga),Overlaps target window (2019-2020 portion),unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.568; identity_score=0; final_host_hash=4f6897f8a220; final_locator_hash=e4b41f660e3c2e368fc7; no body or raw headers retained.
TS4L-b0ef8cec409011a28395,lane_2,tier_b,verification_ready_medium,https://www.falmouthma.gov/DocumentCenter/View/21514/AFSCME---C-Union---July-1-2024---June-30-2027,"AFSCME — C Union — July 1, 2024 — June 30, 2027 (Falmouth AFSCME Local bargaining unit C CBA)",Falmouth,MA,safety_and_non_safety_bargaining_units,Non-public-safety municipal employees (AFSCME unit),AFSCME Local 1636 (Unit C) — CBA unit designation per document,"July 1, 2024–June 30, 2027 (spans 2024 in the target window)",2024-07-01,2027-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match,overlaps_2014_2024,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.295; identity_score=0; final_host_hash=5f08d0eca5be; final_locator_hash=0fcbdf8ab1487d84c047; no body or raw headers retained.
TS4L-b1c85ef41821ced1b4e6,lane_2,tier_b,verification_ready_medium,https://www.townofguilderland.gov/DocumentCenter/View/2546/United-Public-Service-Employees-Union-UPSEU-Contract-January-1-2024---December-31-2026-PDF,"United Public Service Employees Union (UPSEU) Contract — January 1, 2024 to December 31, 2026 (Guilderland)",Guilderland,NY,safety_and_non_safety_bargaining_units,UPSEU (occupation group not specified in locator),United Public Service Employees Union (UPSEU),01/01/2024–12/31/2026,2024,2026,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,exact_city_match (Town of Guilderland),overlaps_2014-2024_window (starts 2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.259; identity_score=0; final_host_hash=a04fe7e82838; final_locator_hash=a99b6fb2ef0814a019ae; no body or raw headers retained.
TS4L-b2b9f8cb34b1cc154cf0,lane_3,tier_b,verification_ready_medium,https://www.londonderrynh.gov/DocumentCenter/View/304/2020-Warrant---Post-Deliberative-Session-PDF,Londonderry 2020 Warrant - Post-Deliberative Session (Article: Ratify new CBA cost items for LEEA),Londonderry,NH,non_safety_municipal_units,Executive employees (non-safety municipal leadership/administrative roles),Londonderry Executive Employees Association (LEEA),Warrant article includes estimated cost/tax impact by fiscal year (FY 2021–FY 2025) for ratifying CBA cost items,2021-07-01,2025-06-30,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact_city_match,overlaps_expected_2014_2024_window,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.328; identity_score=0; final_host_hash=8021913d2e30; final_locator_hash=86ff2c9308bce423abe1; no body or raw headers retained.
TS4L-b73e35940126f8cc610e,lane_4,tier_b,verification_ready_medium,https://townofevansny.gov/~documents/town-clerk/2024-independent-auditors-report/?auth_player=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJlbnRpdHkiOiJlM2M2MWVlNS01NWIzLTQzMTgtOTgxZi03ZjM0YTA1NTYyMTMiLCJvcmlnaW4iOiJodHRwczpcL1wvdG93bm9mZXZhbnNueS5nb3YiLCJpYXQiOjE3NzQxMzAzNTgsImV4cCI6MTc3NDIxNjc1OH0.G5xFkRVvqJsf5O4mbWxfFSMJlBqzpR3TwT5FW2OP6H4&layout=file,"Town of Evans, NY — 2024 Independent Auditors Report (Labor Contracts note includes PBA settlement dates through Dec 31 2027)",Evans,NY,safety_and_non_safety_compensation_units,Safety (PBA police) and non-safety bargaining units (CSEA/ UAW/ IBEW/ SEIU) referenced,"SEIU Local 200 United (listed), CSEA Local 1000 (listed), UAW No. 55 (listed), IBEW Local 41 (listed), Town of Evans Police Benevolent Association (PBA) (listed)","Settlement periods referenced for each bargaining unit; PBA settled through December 31, 2027 (document is for FY ending 12/31/2024)",2014-01-01,2027-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same_city_expected (Town of Evans, NY referenced)",overlaps_target_window (document covers 2014-2024 period context via listed settlement/contract timelines; explicit PBA timeline extends beyond 2024),unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.203; identity_score=0; final_host_hash=f8d24759a05f; final_locator_hash=b17cd28bbdc022db05cc; no body or raw headers retained.
TS4L-b7b87b0073f265215254,lane_2,tier_b,verification_ready_medium,https://www.cantonmi.gov/DocumentCenter/View/1176,"LOCAL 2289 OF THE IAFF — Collective Bargaining Agreement (Fire) (Jan 1, 2024 - Dec 31, 2028)",Canton charter,MI,safety_and_non_safety_bargaining_units,Fire (public safety),Local 2289 of the IAFF (International Association of Fire Fighters),"January 1, 2024 - December 31, 2028",2024-01-01,2028-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"likely_same_municipality_match (Charter Township of Canton, MI)",overlaps_expected_window (includes 2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.247; identity_score=0; final_host_hash=7be534631023; final_locator_hash=f92e3533f0362666bb2a; no body or raw headers retained.
TS4L-bb22d49d8ec7d169d04f,lane_1,tier_b,verification_ready_medium,https://www.cityofdoral.com/Departments/Human-Resources/Collective-Bargaining-Agreements/Police-Officers-and-Police-Sergeants-Collective-Bargaining-Agreement,Police Officers and Police Sergeants Collective Bargaining Agreement - City of Doral,Doral,FL,non_safety_comparator,Police (Officers & Police Sergeants),South Florida Police Benevolent Association (PBA) - Police Officers and Police Sergeants (City of Doral bargaining unit),"Successor CBA term corresponding to Oct 1, 2022 to Sep 30, 2025 (exact dates to be confirmed in the linked agreement documents)",2022-10-01,2025-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,City of Doral (yes),"Overlaps expected period (inferred from successor relationship to term ending Sep 30, 2022)",unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.497; identity_score=0; final_host_hash=df86500aada4; final_locator_hash=12b8afca270fc5423cc2; no body or raw headers retained.
TS4L-bc72506aeb30b2b93a0c,lane_4,tier_b,verification_ready_medium,https://townofevansny.gov/~documents/agendas-recordings-minutes/town-board-minutes-agenda/2024-town-board-minutes/november-6-2024-town-bd-mtg-min/?layout=file,"Town of Evans Town Board minutes/agendas (Nov 6, 2024) — Resolution 2024 #368 Approve IBEW #41 MOU for Jan 1 2018 to Dec 31 2025",Evans,NY,safety_and_non_safety_compensation_units,Non-safety skilled trades (IBEW Local 41) potentially relevant comparability baseline,IBEW #41,"January 1, 2018 to December 31, 2025 (MOU referenced/approved)",2018-01-01,2025-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same_city_expected (Town of Evans, NY referenced)",overlaps_target_window (2014-2024 overlap via 2018-2024 portion),unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.211; identity_score=0; final_host_hash=f8d24759a05f; final_locator_hash=a84ba9073decd0414306; no body or raw headers retained.
TS4L-c4034890421ea3c60da7,lane_4,tier_b,verification_ready_medium,https://www.mashpeema.gov/DocumentCenter/View/561/May-1-2023-Finance-Committee-Report-and-Town-Meeting-Warrant,"May-1-2023 Finance Committee Report and Town Meeting Warrant (mentions IAFF Local 2519 effective July 1, 2023 for FY2024 expenditures)",Mashpee,MA,safety_and_non_safety_compensation_units,Fire (Firefighters),"Mashpee Permanent Fire Fighters Association, International Association of Fire Fighters (IAFF) Local 2519","Effective July 1, 2023 (for Fiscal Year 2024 expenditures related to a newly negotiated contract)",2023-07-01,2024-06-30 (inferred,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Same municipality match (Mashpee, MA) indicated by mashpeema.gov domain.",Overlaps target window (2023-2024).,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.254; identity_score=0; final_host_hash=0152eb76740e; final_locator_hash=86dad09d341bd4da050c; no body or raw headers retained.
TS4L-c583f65a09b5b0038934,lane_4,tier_b,verification_ready_medium,https://www.hopewelltwp.org/DocumentCenter/View/4901/PBA-Contract-1-1-2019-through-12-31-2021,"PBA Contract 1-1-2019 through 12-31-2021 (Hopewell Township, NJ)",Hopewell,NJ,safety_and_non_safety_compensation_units,Police (safety),PBA (appears to be police unit; commonly PBA Local 342 per municipality contract listing),1-1-2019 through 12-31-2021,2019-01-01,2021-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same_municipality_expected_match: Hopewell Township, NJ (document hosted on municipality site)",overlaps_target_window_2014_2024: yes,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:11Z,HEAD only; attempts=1; elapsed_seconds=0.245; identity_score=0; final_host_hash=9363415631d2; final_locator_hash=109b317be689e4890290; no body or raw headers retained.
TS4L-cadf60750a02ffa0e7f7,lane_4,tier_b,verification_ready_medium,https://www.longmeadowma.gov/DocumentCenter/View/7915/Union-Contract-Patrol-Officers-July-1-2022---June-30-2025,"Union Contract - Patrol Officers (July 1, 2022 - June 30, 2025) - Longmeadow, MA",Longmeadow,MA,safety_and_non_safety_compensation_units,Police Patrol Officers (Public Safety),Patrol Officers bargaining unit (union contract),"July 1, 2022 - June 30, 2025",2014-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,Exact municipality match (Longmeadow),Overlaps target window (covers 2022-2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:13Z,HEAD only; attempts=1; elapsed_seconds=1.948; identity_score=0; final_host_hash=4af5abfefe2f; final_locator_hash=ab28730daf243ff85f84; no body or raw headers retained.
TS4L-d4d9ed8c0d64cb5e61ed,lane_4,tier_b,verification_ready_medium,https://www.cityofripon.org/DocumentCenter/View/779,RESOLUTION NO. 23-5 (City of Ripon) — Memorandum of Understanding (compensation references),Ripon,CA,safety_and_non_safety_compensation_units,Public safety (police officers),RPOA (Ripon Police Officers’ Association) (implied by context/snippet),2014-2024 (exact term not determined from search snippet),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"same municipality (Ripon, CA) indicated",overlaps 2014-2024 (term not confirmed),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:13Z,HEAD only; attempts=1; elapsed_seconds=0.305; identity_score=0; final_host_hash=ebdf56749e37; final_locator_hash=22d3e02f031b1b7a0afa; no body or raw headers retained.
TS4L-d895984103b013528204,lane_3,tier_b,verification_ready_medium,https://opramachine.com/request/65165/response/111712/attach/6/IBT%20No.469%20MOU%20and%20Contract%20DPW%202022%202025.pdf?cookie_passthrough=1,IBT No.469 MOU and Contract DPW 2022 2025.pdf (OPRAmachine attachment to Cranford Township OPRA request),Cranford,NJ,non_safety_municipal_units,Department of Public Works (DPW) employees,IBT Local No. 469 (DPW),2022-2025 (as labeled in attachment name),2022,2025,cba_or_budget_pay_plan_with_explicit_compensation_mechanism,fiscal_constraint_signal,exact municipality match (Cranford Township),overlaps expected window (2014-2024),unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:13Z,HEAD only; attempts=1; elapsed_seconds=0.326; identity_score=0; final_host_hash=e2928ddb2eec; final_locator_hash=d671a736ca65815ab07d; no body or raw headers retained.
TS4L-edfc4be7ce0c011b5090,lane_4,tier_b,verification_ready_medium,https://bedford.in.gov/Docs/MeetingMinutes/CityCouncil/Council%20Minutes%20-%209-19-2022%20Regular%20Meeting%20%20Public%20Hearing.pdf,"City of Bedford (IN) City Council meeting minutes (contains Ordinance 18-2022: approving base salaries for Police, Firefighters, Appointive Officials, and Employees; Year 2023)",Bedford,IN,safety_and_non_safety_compensation_units,"Police, Firefighters, Dispatchers and other city employee classifications included in base salary ordinance",,"Ordinance 18-2022 (approving base salaries for Year 2023; effective on/after Jan 1, 2023 as stated in minutes excerpt)",2023-01-01,2023-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Exact municipality match (Bedford, IN).",Overlaps target window (2014-2024) for the 2023 compensation cycle.,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:13Z,HEAD only; attempts=1; elapsed_seconds=1.146; identity_score=0; final_host_hash=7a57c5660e85; final_locator_hash=8cc216d15862fad17d02; no body or raw headers retained.
TS4L-f6d246894aaffdd76e1b,lane_4,tier_b,verification_ready_medium,https://www.cityofmillvalley.gov/DocumentCenter/View/8014/Police-Officers-Association-MOU-PDF,MEMORANDUM OF UNDERSTANDING (Police Officers Association) – (PDF; includes additional salary/adjustment references across term),Mill Valley,CA,safety_and_non_safety_compensation_units,safety (police),Police Officers Association,MOU term references (includes 2024 and later effective-period language),unknown (exact start,unknown (exact end n,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_municipality,overlaps_target_window_expected,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:13Z,HEAD only; attempts=1; elapsed_seconds=0.288; identity_score=0; final_host_hash=9d3e2e3805f1; final_locator_hash=d2267a5f0fe449a3af1d; no body or raw headers retained.
TS4L-fa30897414b6d7e0c8b8,lane_2,tier_b,verification_ready_medium,https://www.falmouthma.gov/DocumentCenter/View/21170/Police-Patrol-Union---July-1-2024---June-30-2027,"Police Patrol Union — July 1, 2024 — June 30, 2027 (Falmouth police patrol CBA)",Falmouth,MA,safety_and_non_safety_bargaining_units,Police (Public Safety),Falmouth Police Patrol (union),"July 1, 2024–June 30, 2027 (spans 2024 in the target window)",2024-07-01,2027-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,same_municipality_match,overlaps_2014_2024,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:13Z,HEAD only; attempts=1; elapsed_seconds=0.245; identity_score=0; final_host_hash=5f08d0eca5be; final_locator_hash=48829b009da940b045d1; no body or raw headers retained.
TS4L-fb0443ac02b62634edc9,lane_4,tier_b,verification_ready_medium,https://www.mass.gov/doc/jlm-14-3960-town-of-clinton-and-massachusetts-coalition-of-police-afl-cio-local-151-november-29/download,"JLM-14-3960 Town of Clinton and Massachusetts Coalition of Police, AFL-CIO, Local 151 (November 29) — Arbitration Award",Clinton,MA,safety_and_non_safety_compensation_units,Police (public safety),"Massachusetts Coalition of Police, AFL-CIO, Local 151","JLM-14-3960 arbitration award (dated November 29, 2016)",,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,town_of_clinton_ma,overlaps_2014_2024,unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:13Z,HEAD only; attempts=1; elapsed_seconds=0.332; identity_score=0; final_host_hash=bb491bfb4999; final_locator_hash=2c5918cfb79519d33494; no body or raw headers retained.
TS4L-0293650179527b177627,lane_2,tier_b,verification_ready_medium,https://www.newtrier.k12.il.us/cms/lib/IL50000651/Centricity/Domain/318/NTEA%20Agreement%202019-2023.pdf,New Trier Township High School District 203 — NTEA Agreement 2019–2023,New Trier,IL,safety_and_non_safety_bargaining_units,Teachers / education staff represented by NTEA,New Trier Education Association (NTEA),2019–2023,2019,2023,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,New Trier (District 203) match,Overlaps expected window (2014–2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:15Z,HEAD only; attempts=1; elapsed_seconds=1.461; identity_score=0; final_host_hash=bee716c166d4; final_locator_hash=c7a8325b7a43409d05cc; no body or raw headers retained.
TS4L-0fff9896f8184ffe404a,lane_2,tier_b,verification_ready_medium,https://www.southkingstownri.gov/DocumentCenter/View/11703/IBPO-Local-489-Contract-July-1-2022---June-30-2025,"IBPO Local 489 Contract (Town of South Kingstown) — July 1, 2022 to June 30, 2025",South Kingstown,RI,safety_and_non_safety_bargaining_units,public safety (police),IBPO Local 489,"July 1, 2022 - June 30, 2025",2022-07-01,2025-06-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,South Kingstown municipality match (strong),Overlaps target window (overlapping years: 2022-2024),unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:15Z,HEAD only; attempts=1; elapsed_seconds=0.288; identity_score=0; final_host_hash=dc74b5d10d00; final_locator_hash=81e96983eb795e343497; no body or raw headers retained.
TS4L-16a94298fa66205c069f,lane_1,tier_b,verification_ready_medium,https://www.cityofdelano.org/DocumentCenter/View/6542/2022-40-Revised-Bargaining-Group-Agreements---MISC-Salary-Schedule,City of Delano “2022-40 Revised Bargaining Group Agreements — MISC Salary Schedule” (salary table/wage schedule attachment),Delano,CA,non_safety_comparator,"MISCellaneous bargaining classifications listed in salary schedule (e.g., clerical/support and other non-safety/“misc” classes as shown on schedule)",MISC (Miscellaneous bargaining group) — salary schedule attachment,"Expected wage schedule cycle aligned to the 2022-2025 bargaining agreement period (July 1, 2022 – June 30, 2025) as targeted",2022-07-01,2025-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,match,overlaps_expected_period,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:15Z,HEAD only; attempts=1; elapsed_seconds=0.285; identity_score=0; final_host_hash=382328171b34; final_locator_hash=bcafb8b88c3b047cac96; no body or raw headers retained.
TS4L-186e2ba04dea88e39117,lane_2,tier_b,verification_ready_medium,https://www.wheelingil.gov/DocumentCenter/View/1032/Sergeants---2023-thru-2027-PDF,"Agreement Between the Village of Wheeling and the Metropolitan Alliance of Police (MAP) — Sergeants (signed PDF) — May 1, 2023 to April 30, 2027",Wheeling,IL,safety_and_non_safety_bargaining_units,Police Sergeants (safety),"Metropolitan Alliance of Police, Chapter 781, Sergeants","May 1, 2023 to April 30, 2027",2023-05-01,2027-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,match,overlaps_2014_2024_window,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:15Z,HEAD only; attempts=1; elapsed_seconds=0.295; identity_score=0; final_host_hash=141beb6046e5; final_locator_hash=ea67f81f56e5e6f73e52; no body or raw headers retained.
TS4L-2726c149a2f623c3f664,lane_2,tier_b,verification_ready_medium,https://www.quincyil.gov/Government/City-Departments/Human-Resources/Labor-Agreements,"Labor Agreements — City of Quincy, IL (listing multiple bargaining units and contract PDFs, including police and fire)",Quincy,IL,safety_and_non_safety_bargaining_units,Mixed (Safety and Non-safety bargaining units represented by City employees),"Multiple (page lists at least: Policemen's Benevolent and Protective Association, Local Unit 12; International Association of Fire Fighters Local 63; plus other bargaining units)",Includes multiple contract periods; snippet indicates an example: May 2022–April 2026 for a listed police unit (exact other periods depend on linked PDFs on the page),2014-01-01,2024-12-31,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Quincy, IL match (explicit City of Quincy HR page)",Designed to surface CBA PDFs within 2014-2024 (and adjacent) window via linked documents on the page,unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:15Z,HEAD only; attempts=1; elapsed_seconds=0.55; identity_score=0; final_host_hash=e53de8914543; final_locator_hash=8e7ece65e76e79c235bb; no body or raw headers retained.
TS4L-384f73915f225953dbf7,lane_2,tier_b,verification_ready_medium,https://www.shelbytwp.org/home/showpublisheddocument/9224/638950925690300000,Agreement (Charter Township of Shelby – Police Officers Labor Council; includes 911 Police/Fire Communication Technicians Association),Shelby charter,MI,safety_and_non_safety_bargaining_units,Police Officers; 911 Police/Fire Communication Technicians (safety-support communications),Charter Township of Shelby – Police Officers Labor Council; 911 Police/Fire Communication Technicians Association,"Unknown from search snippet (contains references to Act 312 arbitration context and longevity/pay provisions keyed to June 30, 2014)",,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"direct municipality match (Shelby Charter Township, MI)","likely overlaps 2014-2024 (contains 2014-related contract terms, but exact term dates not confirmed from snippet)",unavailable,head_http_403,,,,,,head_http_403,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:23Z,HEAD only; attempts=1; elapsed_seconds=0.437; identity_score=0; final_host_hash=f008d30ef6b5; final_locator_hash=7c3dcf7621f05bdc90c5; no body or raw headers retained.
TS4L-407104b9f31bf321984b,lane_2,tier_b,verification_ready_medium,https://www.wheelingil.gov/DocumentCenter/View/1030/Police---Non-Sworn---May-1-2023-to-April-30-2025-PDF?,"Agreement Between the Village of Wheeling and the Metropolitan Alliance of Police (MAP) — Police Non-Sworn (signed PDF) — May 1, 2023 to April 30, 2025",Wheeling,IL,safety_and_non_safety_bargaining_units,Police Non-Sworn (safety support/dispatch-type roles),"Metropolitan Alliance of Police, Chapter 780 (Police Non-Sworn)","May 1, 2023 to April 30, 2025",2023-05-01,2025-04-30,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,match,overlaps_2014_2024_window,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:23Z,HEAD only; attempts=1; elapsed_seconds=0.189; identity_score=0; final_host_hash=141beb6046e5; final_locator_hash=bd68fbc2f71b3ab7d67d; no body or raw headers retained.
TS4L-474a7675fc74db003ad7,lane_4,tier_b,verification_ready_medium,https://www.chicagoridge.org/DocumentCenter/View/461,Service Employees International Public Works Union Local 73 2014-2017 (Public Works) — Village of Chicago Ridge DocumentCenter (View/461),Chicago Ridge,IL,safety_and_non_safety_compensation_units,Public Works / non-safety municipal workers (SEIU Local 73 unit),Service Employees International Public Works Union Local 73,2014-2017,2014-01-01,2017-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,match,overlaps_2014_2024,unavailable,head_http_404,,,,,,head_http_404,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:23Z,HEAD only; attempts=1; elapsed_seconds=0.224; identity_score=0; final_host_hash=985e2da25de7; final_locator_hash=e0fa177d7d2b119a0f76; no body or raw headers retained.
