candidate_id,lane_id,priority_tier,quality_label,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,same_city_match_status,overlapping_cycle_status,verification_status,verification_reason,verified_municipality,verified_state,verified_unit_type,verified_source_family,verified_contract_or_document_period,locator_accessibility_status,content_type_hint,download_status,extraction_status,rating_status,causal_status,verification_timestamp,notes
TS4L-401ba4933dfe466c29a5,lane_4,tier_b,verification_ready_medium,https://www.statereference.com/items?page=12&query=date+%3E%3D+2021-06-01+AND+date+%3C%3D+2021-06-30&sort=oldest_first,"StateReference listing includes: ""Charlton Police Alliance 7-1-15 to 6-30-18 (Charlton, Town of)"" (Department of Labor Relations contracts entry)",Charlton,MA,safety_and_non_safety_compensation_units,Sworn police officers & sergeants (police bargaining unit),Charlton Police Alliance,"July 1, 2015 – June 30, 2018",2014-01-01,2024-12-31,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Charlton match (listed as Charlton, Town of)",Overlaps target window fully (2015-2018 within 2014-2024),wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:07Z,HEAD only; attempts=1; elapsed_seconds=7.097; identity_score=13; final_host_hash=ce0f435a9030; final_locator_hash=77f07319c94b24eb5dea; no body or raw headers retained.
TS4L-f8d12903b75acf991b00,lane_2,tier_b,verification_ready_medium,https://neptunetownship.org/sites/default/files/Legals%20July%2025%202019.pdf,Township of Neptune (NJ) legal/contract document pack (includes “No Strike” clause section),Neptune,NJ,safety_and_non_safety_bargaining_units,safety_and_non_safety_bargaining_units,,"July 25, 2019 document pack (within target window framing for no-strike clause discovery)",,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Neptune Township (same city),likely overlaps 2014-2024 timeframe (exact CBA cycle not inferred),wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:13Z,HEAD only; attempts=1; elapsed_seconds=0.207; identity_score=11; final_host_hash=f3364709231a; final_locator_hash=4cedb141b052c7a11a30; no body or raw headers retained.
TS4L-1b3a33dff46a406fe8a8,lane_1,tier_b,verification_ready_medium,https://www.amarillopoa.org/about/our-history,Amarillo Police Officers Association — About / History (navigation/entry point to labor agreement materials),Amarillo,TX,non_safety_comparator,Police (APOA) — potential gateway to agreement documents including compensation schedules,Amarillo Police Officers Association,2021–2024 (historical context page; used only as a lead entry point to locate the term-specific agreement materials),2021-10-01,2024-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,unknown_overlap_from_lead_only,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:15Z,HEAD only; attempts=1; elapsed_seconds=0.369; identity_score=13; final_host_hash=0494082cb313; final_locator_hash=8205f499a01b4e82898f; no body or raw headers retained.
TS4L-7914bb0dbb776c0c3ce3,lane_1,tier_b,verification_ready_medium,https://www2.elpasotexas.gov/municipal-clerk/agenda/08-21-18/minutes.html,City of El Paso Municipal Clerk agenda/minutes (08-21-2018) referencing Articles of Agreement between the City and Local 51 (contract period covering 09/01/2018–08/31/2022),El Paso,TX,non_safety_comparator,Firefighters (IAFF Local 51),"Local 51, International Association of Fire Fighters","September 1, 2018 through August 31, 2022",2018-09-01,2022-08-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"El Paso, TX (municipal)",Likely non-overlapping if target expected period is after 2022 (exact expected period unclear),wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:40Z,HEAD only; attempts=1; elapsed_seconds=0.617; identity_score=13; final_host_hash=687b288698e9; final_locator_hash=766d6363dcda9396c894; no body or raw headers retained.
TS4L-c94f96dc0214c5660b24,lane_1,tier_b,verification_ready_medium,https://perb.ny.gov/system/files/documents/2024/03/ia93-028-award-10-11-94.pdf,PERB Compulsory Interest Arbitration Award (includes exhibits referencing a City of Oswego/Lake City Police Club collective bargaining agreement) — PDF (New York PERB),Oswego,NY,non_safety_comparator,Mixed (document includes exhibits; targeted for potential wage schedule text depending on embedded exhibits/exhibit coverage),Lake City Police Club (referenced via exhibits in the arbitration award document),unclear,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same_city_expected (City of Oswego, NY referenced in award context/exhibits)",target_same_or_overlapping_period,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:41Z,HEAD only; attempts=1; elapsed_seconds=0.251; identity_score=13; final_host_hash=fe5c18e2b1c7; final_locator_hash=805ca1d59d55c9a6109d; no body or raw headers retained.
TS4L-d1557ccb1cd7d597cadd,lane_1,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2024/24-CON-07-1715.pdf,Collective Bargaining Agreement (SERB) — 24-CON-07-1715 (City of Dublin),Dublin,OH,non_safety_comparator,non_safety_comparator,,"January 1, 2023 – December 31, 2025",,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,likely_city_match,possible_overlap_with_expected_period,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:42Z,HEAD only; attempts=1; elapsed_seconds=0.321; identity_score=11; final_host_hash=38f5c35142de; final_locator_hash=d480a1e1b6378251147d; no body or raw headers retained.
TS4L-e443c8b645da03398c1f,lane_2,tier_b,verification_ready_medium,https://www.pacourts.us/assets/opinions/Supreme/out/J-30-2019mo%20-%2010406635968835312.pdf?cb=1,"Millcreek Township School District v. Millcreek Township Educational Support Personnel Association (Pa. Supreme Court, July 17, 2019) – Opinion PDF",Millcreek,PA,safety_and_non_safety_bargaining_units,Educational support personnel (public school bargaining unit),Millcreek Township Educational Support Personnel Association,"Successor agreement deadline tied to June 30, 2015; references arbitration decision dated 11/7/2016",2014,2017,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Millcreek (Township), PA match indicated in caption",Likely overlaps 2014–2024 window via successor/arb timeline referenced,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:58Z,HEAD only; attempts=1; elapsed_seconds=0.479; identity_score=13; final_host_hash=316b933c1626; final_locator_hash=7f4c107c705f1e5e0d16; no body or raw headers retained.
TS4L-085798987d8ad11afda6,lane_4,tier_b,verification_ready_medium,https://royalexaminer.com/wp-content/uploads/2019/02/Final-Report-Compensation-and-Benefits-Study.pdf,Final Report: Compensation and Benefits Study (includes Town of Front Royal per listing),Front Royal,VA,safety_and_non_safety_compensation_units,mixed (market/total compensation across roles; includes police/public safety and other municipal roles per study framing),,2014-2024 target window (study report; date indicates late 2010s),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_mentioned_in_source_listing,unknown_overlap_within_2014-2024_without_investigation,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:58Z,HEAD only; attempts=1; elapsed_seconds=0.511; identity_score=11; final_host_hash=9aeaf239bd5b; final_locator_hash=e075adef07ef4259633e; no body or raw headers retained.
TS4L-12522f68488b12a742c6,lane_4,tier_b,verification_ready_medium,https://www.collegeparkga.gov/AgendaCenter/ViewFile/Agenda/_06012026-481,"College Park, GA Council Workshop Agenda Memo (Doc ID: 13287) — Citywide Classification and Compensation Study (Market results / proposed pay plans)",College Park,GA,safety_and_non_safety_compensation_units,safety_and_non_safety_compensation_units,,2014-2024 target window,,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,same_city_match,cycle_overlap_unknown,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:32:59Z,HEAD only; attempts=1; elapsed_seconds=0.307; identity_score=11; final_host_hash=c620232fd75b; final_locator_hash=15f11b187d6024b078f8; no body or raw headers retained.
TS4L-56535da275255bdcb22c,lane_1,tier_b,verification_ready_medium,https://cms7files1.revize.com/birmingham/Document_Center/Agenda%20%26%20Minutes/City%20Commission/Full%20Agenda%20Packet/2020/09212020%20Agenda%20Packet.pdf,City of Birmingham City Commission Full Agenda Packet (09/21/2020) — includes references to collective bargaining settlements and wage increases,Birmingham,AL,non_safety_comparator,Teamsters DPS employees; Police Command Association (as referenced in agenda packet text),Teamsters DPS employees; Police Command Association (as referenced),Referenced in 09/21/2020 agenda packet (exact CBA/MOA period not captured here),,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city,unknown,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:00Z,HEAD only; attempts=1; elapsed_seconds=0.169; identity_score=13; final_host_hash=fbbb0ae9fa1b; final_locator_hash=e76964e747708c4aa0e6; no body or raw headers retained.
TS4L-8e61e84a894eb09fa128,lane_2,tier_b,verification_ready_medium,https://www.njcourts.gov/system/files/court-opinions/2018/a0532-15.pdf,New Jersey Courts — Appellate Division opinion referencing Irvington negotiations/impasse and compulsory interest arbitration (discusses factfinding and arbitration context),Irvington,NJ,safety_and_non_safety_bargaining_units,police (or police/fire bargaining context),inferred: Irvington police bargaining unit (PBA context suggested by typical Irvington interest arbitration cases),inferred: 2014-2016 (snippet mentions negotiations around 2014 and interest arbitration context; factfinding mentioned in context),2014,2016,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,unknown,overlaps_expected_window_2014_2024,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:02Z,HEAD only; attempts=1; elapsed_seconds=0.427; identity_score=13; final_host_hash=8cba8c416dad; final_locator_hash=27729845a11e8926dc4e; no body or raw headers retained.
TS4L-0a3c45a5959a9ebed98f,lane_2,tier_b,verification_ready_medium,https://www.nj.gov/perc/documents/2016.03.31%20Synopses.pdf,P.E.R.C. No. 2016-66 — Synopses of Recent Commission Decisions (Woodbridge Township / PBA Local 38) (PDF),Woodbridge,NJ,safety_and_non_safety_bargaining_units,Police (PBA),Woodbridge Township Policemen’s Benevolent Association (PBA) Local 38,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Woodbridge municipality named in document,"Document date within 2014-2024 window, but cycle dates not specified in snippet",wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:04Z,HEAD only; attempts=1; elapsed_seconds=0.111; identity_score=13; final_host_hash=5a3543267331; final_locator_hash=bfbdaca6099a15554b43; no body or raw headers retained.
TS4L-456b975d5439aae281c1,lane_1,tier_b,verification_ready_medium,https://ecommons.cornell.edu/server/api/core/bitstreams/18460429-025f-4ef9-ac65-2dc53350d601/content,"Oswego, City of and Oswego City Employees Unit, SEIU, AFL-CIO, Local 200-United (2003) — Agreement (Cornell eCommons)",Oswego,NY,non_safety_comparator,City of Oswego employees (non-police unit; union-represented city employees),"Oswego City Employees Unit, SEIU, AFL-CIO, Local 200-United",unclear,,,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same_city_expected (City of Oswego, NY referenced in source)",target_same_or_overlapping_period,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:04Z,HEAD only; attempts=1; elapsed_seconds=0.337; identity_score=13; final_host_hash=7c78ba302958; final_locator_hash=7a8b2e108ed3443e44ae; no body or raw headers retained.
TS4L-4cb2b7f380ce57f4e47b,lane_4,tier_b,verification_ready_medium,https://mccmeetingspublic.blob.core.usgovcloudapi.net/douglasaz-meet-f5c0cbf598b844b7bcc71e98a525ea2e/ITEM-Attachment-001-1a9811d607fb4619805355f024e66bba.pdf,"Personnel Rules & Regulations (City of Douglas, AZ)",Douglas,AZ,safety_and_non_safety_compensation_units,safety_and_non_safety_compensation_units,,2014-2024 target window,,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,likely_same_city,unknown,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:04Z,HEAD only; attempts=1; elapsed_seconds=0.187; identity_score=11; final_host_hash=30e3116e7f58; final_locator_hash=e7217c291d40da8c8c42; no body or raw headers retained.
TS4L-76fa7abd6f652810dbe2,lane_1,tier_b,verification_ready_medium,https://mesquite.legistar.com/LegislationDetail.aspx?FullText=1&GUID=1C94FBE7-5929-420C-A675-18CA3CF522A4&ID=6434203,"Mesquite, TX Legistar File: 23-6953 – First Amendment to Memorandum of Understanding with Mesquite Police Association",Mesquite,TX,non_safety_comparator,public safety (police; potential non-safety counterpart scouting anchor),Mesquite Police Association,"Effective December 4, 2023; remaining in effect through September 30, 2026",2023-12-04,2026-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Mesquite, TX (yes)",overlaps expected period (2022-2026) (yes),wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:05Z,HEAD only; attempts=1; elapsed_seconds=0.32; identity_score=11; final_host_hash=922f1259cac7; final_locator_hash=2032a2ee984ad780bd2a; no body or raw headers retained.
TS4L-b6e958169ae86ae75a44,lane_4,tier_b,verification_ready_medium,https://springfield-nj.us/wp-content/uploads/2021/10/Salary-Ordinance.pdf,"Salary Ordinance (Township of Springfield, Union County, NJ) — pdf (uploaded 2021/10)",Springfield,NJ,safety_and_non_safety_compensation_units,municipal employees (includes public safety roles as covered by salary ordinance ranges),,2014-2024 (exact covered period not confirmed from search snippet),,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Township of Springfield, Union County, NJ (city match strong, inferred from domain/site naming)","uncertain (document is within 2014-2024, but exact wage-year coverage not confirmed)",wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:08Z,HEAD only; attempts=1; elapsed_seconds=0.459; identity_score=11; final_host_hash=aaf1aacf7fc4; final_locator_hash=9f8dacd44ed874646162; no body or raw headers retained.
TS4L-cfe067593ebbe6357156,lane_2,tier_b,verification_ready_medium,https://www.pa.gov/content/dam/copapwp-pagov/en/dli/documents/individuals/labor-management-relations/plrb/fact-finding/2019/documents/bensalem-twp-sd-88-18-15-e.pdf,Bensalem Township School District — Factfinding Report (PA Labor Relations Board) — 2019 (Bensalem-twp-sd-88-18-15-e),Bensalem,PA,safety_and_non_safety_bargaining_units,Education support/teachers (school district association; non-safety unit),Bensalem Township Education Association (per document title/content),"Six (6) year agreement expired June 30, (year not fully confirmed in lead snippet); factfinding hearing held Dec 12, 2018",,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Exact (Bensalem Township, Bensalem, PA)",Likely overlaps 2014-2024 (factfinding requested/heard in 2018 with report filed in 2019),wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:08Z,HEAD only; attempts=1; elapsed_seconds=0.611; identity_score=13; final_host_hash=e028955c6bd1; final_locator_hash=0054e99564f8de6a7420; no body or raw headers retained.
TS4L-d05bbd6d38def242fdd2,lane_1,tier_b,verification_ready_medium,https://psl.legistar.com/LegislationDetail.aspx?GUID=28E3F66A-B497-4051-B2F0-6B5C353C9681&ID=6888374&Options=&Search=,Legistar item: Approval of Collective Bargaining Agreement (City of Port St. Lucie) — effective 10/1/2024 through 9/30/2027 (IUPA Local 6015 Officers),Port St. Lucie,FL,non_safety_comparator,Officers bargaining unit (public-safety unit; included only as a structured locator for the 2024–2027 contract cycle within the City’s records),International Union of Police Associations (IUPA) Local 6015 (Officers),"Effective October 1, 2024 through September 30, 2027 (as stated in Legistar executive summary; verify linked attachments if needed)",2024-10-01,2027-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,exact_city_expected,expected_overlap_2024-2027,wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:08Z,HEAD only; attempts=1; elapsed_seconds=0.221; identity_score=13; final_host_hash=057e25e643d5; final_locator_hash=7c1643c1eb172617559d; no body or raw headers retained.
TS4L-f732f7fdbd7cee02fb4b,lane_2,tier_b,verification_ready_medium,https://www.nj.gov/perc/documents/2020.04.30%20Synopses.pdf,"NJ PERC Synopses (includes P.E.R.C. No. 2020-49) — Township of Piscataway & PBA Local 93, Docket No. SN-2020-032",Piscataway,NJ,safety_and_non_safety_bargaining_units,Police (law enforcement),PBA Local 93,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Piscataway municipality match,2014-2024 window (2020 docket/decision),wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:09Z,HEAD only; attempts=1; elapsed_seconds=0.158; identity_score=13; final_host_hash=5a3543267331; final_locator_hash=8fc46c33f22a73dfe99f; no body or raw headers retained.
TS4L-0c3b3a1cfef64545f82d,lane_2,tier_b,verification_ready_medium,https://www.openrecords.pa.gov/Appeals/DocketSheet.cfm?docket=20201038,Pennsylvania Office of Open Records (OOR) — Docket Sheet for Lower Makefield Township Police Department (AP 2020-1038),Lower Makefield,PA,safety_and_non_safety_bargaining_units,public-safety (police) bargaining unit lead,Lower Makefield Township Police Department (records request lead for police labor/CBA/impasse materials),2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,Lower Makefield match (explicitly shown as the police department in the docket),"Not direct (docket is 2020), but potentially leads to records covering earlier CBA/impasse/arbitration history in the 2014–2024 window",wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,text/html,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:09Z,HEAD only; attempts=1; elapsed_seconds=0.4; identity_score=11; final_host_hash=04fffe18cf51; final_locator_hash=6149c893b777ba418524; no body or raw headers retained.
TS4L-0e8d4020f0a5dd329cd6,lane_4,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/Contracts/2016/16-MED-08-0794.pdf,Collective Bargaining Agreement (SERB) — Poland Township Police Department (FOP) (document locator: 16-MED-08-0794),Poland,OH,safety_and_non_safety_compensation_units,"police (full-time patrol officers, per recognition clause)","Fraternal Order of Police (FOP), Ohio Labor Council, Inc. (recognized for patrol officers in Poland Township Police Department)",2014-2024 target window,,,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,"Poland Township, OH (safety compensation unit lead)",2014-2024 likely (year-encoded SERB contract locator: 2016),wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:09Z,HEAD only; attempts=1; elapsed_seconds=0.436; identity_score=13; final_host_hash=38f5c35142de; final_locator_hash=ebf00a654066fa84b994; no body or raw headers retained.
TS4L-57ff1a7c5d3e7d5a7f58,lane_2,tier_b,verification_ready_medium,https://www.delhitownshipmi.gov/AgendaCenter/ViewFile/Agenda/_12202022-499?packet=true,"Delhi Charter Township (MI) – Agenda packet (includes Collective Bargaining Agreement for Ingham County Employees Assoc/Public Employees Representative Assn, Local 1107)",Delhi charter,MI,safety_and_non_safety_bargaining_units,Non-safety/general township employees (Local 1107; PERA-related employee unit),"Ingham County Employees Association / Public Employees Representative Association, Local 1107","Effective January 1, 2023 through December 31, 2024 (CBA period stated in agenda packet)",2023,2024,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Delhi Charter Township, MI (Ingham County) match",Overlaps target window (2014-2024),wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:12Z,HEAD only; attempts=1; elapsed_seconds=0.362; identity_score=13; final_host_hash=e7357b8cf987; final_locator_hash=0c54f7d87d3896fedd51; no body or raw headers retained.
TS4L-bdee274c0506006b6d09,lane_1,tier_b,verification_ready_medium,https://www.shreveportla.gov/AgendaCenter/ViewFile/Minutes/06122012-46,"Council Proceedings of the City of Shreveport, Louisiana (Minutes) — 06/12/2012",Shreveport,LA,non_safety_comparator,City of Shreveport classified employees represented by AFSCME Local 13-25 (department coverage referenced in document),"AFSCME Local 13-25 (American Federation of State, County and Municipal Employees)",Resolution ratifying recognition / bargaining-unit establishment (contract details not shown in snippet),2010-09-28 (referenc,2011-01-14 (referenc,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,same_city_expected_match,likely_overlapping_to_later_initial_contract_cycle,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:30Z,HEAD only; attempts=1; elapsed_seconds=0.233; identity_score=11; final_host_hash=723ad79ca99a; final_locator_hash=419e09cb2be83525e9a7; no body or raw headers retained.
TS4L-c504514c0dec188c96cb,lane_1,tier_b,verification_ready_medium,https://www.fremontne.gov/ArchiveCenter/ViewFile/Item/1112,"City of Fremont, Nebraska — Collective Bargaining Agreement (archive file item 1112)",Fremont,NE,non_safety_comparator,"Firefighters (Professional Firefighters Association of Fremont, Local No. 1015 referenced in document snippet)","Professional Firefighters Association of Fremont, Local No. 1015","October 1, 2010 to September 30, 2013 (covers the target year October 1, 2010 to September 30, 2011)",2010-10-01,2011-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"same-city (Fremont, NE)","overlaps target period (October 1, 2010–September 30, 2011 included within October 1, 2010–September 30, 2013)",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:30Z,HEAD only; attempts=1; elapsed_seconds=0.387; identity_score=13; final_host_hash=8210cdbc0ccc; final_locator_hash=47e5e8fa480e175c397e; no body or raw headers retained.
TS4L-caffd9b385306ff11e29,lane_4,tier_b,verification_ready_medium,https://www.utah.gov/pmn/files/986359.pdf,ORDINANCE NO. 2023-12 — Updating and Amending the Centerville Positions and Compensation (FY24: Salary Ranges table),Centerville,UT,safety_and_non_safety_compensation_units,Municipal positions (includes safety roles reflected in salary range tables),,FY 24 (Centerville Positions and Compensation / Salary Ranges table in ordinance PDF),FY 2024 (approx. 202,FY 2024 (approx. 202,cba_or_compensation_study_or_classification_study_or_wage_schedule,market_or_comparability_pressure,match,overlaps_2014_2024_target_window,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:30Z,HEAD only; attempts=1; elapsed_seconds=0.44; identity_score=11; final_host_hash=3612d5bff48a; final_locator_hash=9874548d4cf63b944935; no body or raw headers retained.
TS4L-de7d08189b0f551b08e5,lane_2,tier_b,verification_ready_medium,https://dam.assets.ohio.gov/image/upload/serb.ohio.gov/PDF/FF_Reports/2016/16-MED-03-0375.pdf,"Fact-Finding Report (Ohio SERB) — 16-MED-03-0375 (mentions ""Liberty"")",Liberty,OH,safety_and_non_safety_bargaining_units,Public safety (likely firefighters based on SERB FF context; exact unit not confirmed),,2014-2024 target window,,,cba_or_arbitration_award_or_factfinding_or_impasse_record,strike_or_no_strike_constraint,"Mentions ""Liberty"" in report narrative (municipality match not fully confirmed from snippet)",Within target window (2014-2024) based on 2016 report path/identifier,wrong_period,title_or_locator_years_conflict_with_candidate_period_metadata,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:33Z,HEAD only; attempts=1; elapsed_seconds=0.494; identity_score=11; final_host_hash=38f5c35142de; final_locator_hash=d9b059361f4d9884916f; no body or raw headers retained.
TS4L-e589f6b5a1ff9e2fbcb2,lane_1,tier_b,verification_ready_medium,https://archive.lib.msu.edu/LIR/contracts/c10805.pdf,"COLLECTIVE BARGAINING AGREEMENT — City of Sterling Heights / Michigan Association of Police (MAP) — Sterling Heights Police Officers Association (Contract July 1, 2006–June 30, 2011)",Sterling Heights,MI,non_safety_comparator,Law enforcement / Police officers association,Sterling Heights Police Officers Association (Michigan Association of Police),"July 1, 2006–June 30, 2011",2006-07-01,2011-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,"Title indicates City of Sterling Heights, MI","Document period matches expected cycle (July 1, 2006–June 30, 2011)",wrong_unit,candidate_metadata_identifies_only_a_safety_unit_for_non_safety_target,,,,,,head_http_200,application/pdf,not_downloaded,not_extracted,not_rated,not_causal_evidence,2026-07-27T01:33:33Z,HEAD only; attempts=1; elapsed_seconds=0.096; identity_score=13; final_host_hash=4ad45a91896b; final_locator_hash=3a32616a15ab1af383e0; no body or raw headers retained.
