source_SHA_256,physical_path,page_count,reason,canonical_page_count,resolution_status,resolution_basis,bounded_parser_output
5819ab827b0409301ff4b4ac0219b3a71689322c506ffca82e34afe188415dce,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5819ab827b0409301ff4b4ac0219b3a71689322c506ffca82e34afe188415dce.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,434,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           FY 2026 Enacted Financial Plan | FY 2026 NYS Enacted Budget
Subject:
Author:          NYS Division of the Budget
Creator:         Acrobat PDFMaker 25 for Word
Producer:        Adobe PDF Library 25.1.250
CreationDate:    Thu Jun 12 10:41:11 2025 EDT
ModDate:         Thu Jun 12 11:49:01 2025 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           434
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       9154031 bytes
Optimized:       yes
PDF version:     1.7

Syntax Error: Expected the optional content group list, but wasn't able to find it, or it isn't an Array
"
5822010d3ae0dbdd9b535744a7636e04d329594f8cf6e08619a2252ce206bb09,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5822010d3ae0dbdd9b535744a7636e04d329594f8cf6e08619a2252ce206bb09.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,463,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Financial Plan (PDF) | NYS FY 2023 Executive Budget
Subject:
Keywords:
Author:          NYS Division of the Budget
Creator:         Acrobat PDFMaker 21 for Word
Producer:        Adobe PDF Library 21.1.177
CreationDate:    Tue Jan 18 18:00:12 2022 EST
ModDate:         Fri Jan 21 15:59:21 2022 EST
Custom Metadata: yes
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           463
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       5070463 bytes
Optimized:       yes
PDF version:     1.6

"
5858f6f142a24bae119bcc5c93c49050826a8e2ae9a92901f634ccf53b063839,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5858f6f142a24bae119bcc5c93c49050826a8e2ae9a92901f634ccf53b063839.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,247,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Creator:         Toolkit http://www.activepdf.com
Producer:        Toolkit http://www.activepdf.com
CreationDate:    Thu Dec 22 12:06:02 2022 EST
ModDate:         Thu Dec 22 12:36:56 2022 EST
Custom Metadata: yes
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           247
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       18657174 bytes
Optimized:       yes
PDF version:     1.7

"
58828b6cf1229779a6b04e69b0420db4bc39efbacab40f482ee73b9514e05492,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/58828b6cf1229779a6b04e69b0420db4bc39efbacab40f482ee73b9514e05492.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,73,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Author:          lhannigan
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 11.0 (Windows)
CreationDate:    Wed Mar 13 11:17:04 2019 EDT
ModDate:         Wed Mar 13 13:34:40 2019 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           73
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1225614 bytes
Optimized:       yes
PDF version:     1.6

"
59ef5b1484c11cbee487c63cb999b68ac8aa2af7fcaf010d8df493539cc99a41,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/59ef5b1484c11cbee487c63cb999b68ac8aa2af7fcaf010d8df493539cc99a41.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,106,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Microsoft Word - {9B5D1ED0-8E65-425D-9C0D-4FEC64C82A79}
Author:          Sue E. Madden
Producer:        Microsoft: Print To PDF
CreationDate:    Fri Mar 15 18:05:50 2024 EDT
ModDate:         Sat Mar 16 11:04:59 2024 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           106
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1066333 bytes
Optimized:       yes
PDF version:     1.7

"
5a79b0e98a63ebccb67fa420b48586f9848492861fac707720feefd2170c4363,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5a79b0e98a63ebccb67fa420b48586f9848492861fac707720feefd2170c4363.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,344,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           2021 Minnesota City Finances Report
Subject:         2021 City Finances
Keywords:        City Finances
Author:          Office of the State Auditor
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 15.0 (Windows)
CreationDate:    Fri Dec 15 13:45:23 2017 EST
ModDate:         Tue Mar  7 08:47:13 2023 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           344
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       5924677 bytes
Optimized:       no
PDF version:     1.7

"
5af58a32e83b69125188f2d37d5fdcde5a3b20f5d03672c9ea315bed374a19cb,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5af58a32e83b69125188f2d37d5fdcde5a3b20f5d03672c9ea315bed374a19cb.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,72,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"CreationDate:    Tue Aug 25 08:40:07 2020 EDT
ModDate:         Tue Feb  9 16:16:00 2021 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           72
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       601357 bytes
Optimized:       no
PDF version:     1.7

"
5c0ed23815c783450c95963beaa97f7f579d0ffd8c2fbc030f70a2420c82fa6e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/5c0ed23815c783450c95963beaa97f7f579d0ffd8c2fbc030f70a2420c82fa6e.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,44,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Michigan
Author:          Carissa L. Hedley
Creator:         Acrobat PDFMaker 15 for Word
Producer:        Adobe PDF Library 15.0
CreationDate:    Thu Aug  5 13:53:34 2021 EDT
ModDate:         Fri Aug  6 09:41:38 2021 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           44
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       653291 bytes
Optimized:       no
PDF version:     1.6

"
62474384084968c0cb9a1d8568dfed10403ac54b91375cf364fa2f0191c1be63,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/62474384084968c0cb9a1d8568dfed10403ac54b91375cf364fa2f0191c1be63.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,126,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Author:          LaroueS
Creator:         Adobe Acrobat Pro 2020 20.5.30636
Producer:        Adobe Acrobat Pro 2020 20.5.30636
CreationDate:    Wed Jun  5 15:14:53 2024 EDT
ModDate:         Fri Jun  7 16:05:25 2024 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           126
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       6700960 bytes
Optimized:       yes
PDF version:     1.7

"
62d3874338174908160c5e8fe880f56646fead5ee4a9a8eaef634b27d78058c2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/62d3874338174908160c5e8fe880f56646fead5ee4a9a8eaef634b27d78058c2.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,488,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           February 2014 Preliminary Budget Expense Revenue Contract
Subject:         February 2014 Preliminary Budget Expense Revenue Contract
Keywords:        V1.0
Author:          New York City Office of Management and Budget
Creator:         PScript5.dll Version 5.2
Producer:        Acrobat Distiller 5.0.5 (Windows)
CreationDate:    Thu Aug  7 18:07:43 2003 EDT
ModDate:         Tue Feb 11 23:53:18 2014 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           488
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1504208 bytes
Optimized:       yes
PDF version:     1.6

"
62d807b81e5490570766bcc5d2868a58e16e0c828fcd736423aa6d560c6fff2f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/62d807b81e5490570766bcc5d2868a58e16e0c828fcd736423aa6d560c6fff2f.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,12,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Subject:
Keywords:
Author:          JulieH
Creator:         Acrobat PDFMaker 23 for Word
Producer:        Acrobat Sign
CreationDate:    Thu Aug  3 16:06:20 2023 EDT
ModDate:         Wed Aug  9 12:29:22 2023 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           12
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       515881 bytes
Optimized:       no
PDF version:     1.7

"
6430b46ce1a7535d341d5d64022072abd5ad2c20ee0d9f40ca34eb43bd1c46a8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6430b46ce1a7535d341d5d64022072abd5ad2c20ee0d9f40ca34eb43bd1c46a8.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,248,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Creator:         Toolkit http://www.activepdf.com
Producer:        Toolkit http://www.activepdf.com
CreationDate:    Mon Dec 27 08:33:34 2021 EST
ModDate:         Mon Dec 27 13:49:55 2021 EST
Custom Metadata: yes
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           248
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       6362881 bytes
Optimized:       yes
PDF version:     1.7

"
645ff31dd0724fa4b570cb041fe92bac8ded48cbefc0a8c0736addfbc4af4df2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/645ff31dd0724fa4b570cb041fe92bac8ded48cbefc0a8c0736addfbc4af4df2.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,60,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Author:          Report Alliance1
Creator:         Microsoft® Word for Microsoft 365
Producer:        Microsoft® Word for Microsoft 365
CreationDate:    Wed Jul 30 13:36:07 2025 EDT
ModDate:         Wed Jul 30 13:36:23 2025 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           60
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       603079 bytes
Optimized:       yes
PDF version:     1.7

"
64a3341a765bacf936fb4786d5b1d4ed39f53f0485d16f8ae75f87d0f8cc5e15,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/64a3341a765bacf936fb4786d5b1d4ed39f53f0485d16f8ae75f87d0f8cc5e15.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,174,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Fiscal Year 2023 Annual Comprehensive Financial Report of Employees' Retirement System of Georgia as of June 30, 2023
Author:          ERS
Creator:         Workiva
Producer:        Wdesk Fidelity Content Translations Version 008.011.012
CreationDate:    Fri Sep 29 12:47:56 2023 EDT
ModDate:         Fri Sep 29 13:28:38 2023 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           174
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       5814484 bytes
Optimized:       yes
PDF version:     1.7

"
65b020bcf0901a37cb774e09552c32729d10aab18e9a835fdaf2c8e771f278e5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/65b020bcf0901a37cb774e09552c32729d10aab18e9a835fdaf2c8e771f278e5.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,12,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Author:          Bill Friedel
Creator:         Microsoft® Word for Microsoft 365
Producer:        Acrobat Sign
CreationDate:    Thu Apr 23 17:50:34 2026 EDT
ModDate:         Mon Apr 27 12:15:27 2026 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           12
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1089739 bytes
Optimized:       no
PDF version:     1.7

"
66d67fc0236c1ab9425a3f2502e3f9eaadd1fcaeb8549e807613c15545d19fb5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/66d67fc0236c1ab9425a3f2502e3f9eaadd1fcaeb8549e807613c15545d19fb5.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,14,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Bedminster Township Police Pension Plan - Bucks County - Audit Period January 1, 2017 to December 31, 2020
Author:          paul.predmore
Creator:         Acrobat PDFMaker 22 for Word
Producer:        Adobe PDF Library 22.1.117
CreationDate:    Thu May  5 13:43:50 2022 EDT
ModDate:         Thu May  5 13:43:52 2022 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           14
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       343189 bytes
Optimized:       yes
PDF version:     1.6

"
6726c13fb224d494f5c9be64f1cb03963d833f7276800a16ad17a16b27420164,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6726c13fb224d494f5c9be64f1cb03963d833f7276800a16ad17a16b27420164.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,57,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Final Financial Statements - Village of Springville, New York (2023)
Subject:         Final Financial Statements - Village of Springville, New York (2023)
Author:          BST & Co. CPAs, LLP
Creator:         PScript5.dll Version 5.2.2
Producer:        Acrobat Distiller 23.0 (Windows)
CreationDate:    Fri Oct 27 11:37:54 2023 EDT
ModDate:         Tue Oct 31 08:18:28 2023 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           57
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       610320 bytes
Optimized:       yes
PDF version:     1.7

"
681e11034f87c0879f572948cf5bb291c638cd6eff48b3ac4ed0663d6ff200f2,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/681e11034f87c0879f572948cf5bb291c638cd6eff48b3ac4ed0663d6ff200f2.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,11,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Montoursville Borough Non-Uniformed Pension Plan - Lycoming County - Audit Period January 1, 2019 to December 31, 2023
Subject:
Keywords:
Author:          paul.predmore
Creator:         Acrobat PDFMaker 24 for Word
Producer:        Adobe PDF Library 24.1.163
CreationDate:    Wed May 29 14:30:35 2024 EDT
ModDate:         Wed May 29 14:30:36 2024 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           11
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       279954 bytes
Optimized:       yes
PDF version:     1.6

"
69c6f6d095b41ff5f108b23e9a76fda88d7ed537c22921d04bb8ba54f0abf75e,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/69c6f6d095b41ff5f108b23e9a76fda88d7ed537c22921d04bb8ba54f0abf75e.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,12,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Shippingport Borough Non-Uniformed Union Pension Plan - Beaver County - Audit Period January 1, 2016 to December 31, 2019
Subject:
Keywords:
Author:          paul.predmore
Creator:         Acrobat PDFMaker 20 for Word
Producer:        Adobe PDF Library 20.12.75
CreationDate:    Wed Dec  9 12:03:38 2020 EST
ModDate:         Wed Dec  9 12:03:43 2020 EST
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           12
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       349860 bytes
Optimized:       yes
PDF version:     1.6

"
6aa7cc323fa3b70743865cf418a032fda774419f0d8618dd2d6c8c660dc313a3,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6aa7cc323fa3b70743865cf418a032fda774419f0d8618dd2d6c8c660dc313a3.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,135,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Subject:
Keywords:
Author:          LS2796
Creator:         Acrobat PDFMaker 24 for Word
Producer:        Adobe PDF Library 24.1.135
CreationDate:    Thu May  9 11:49:43 2024 EDT
ModDate:         Mon Jul  1 08:37:56 2024 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           135
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       2360977 bytes
Optimized:       no
PDF version:     1.7

"
6e707981cd5b554848b788406ee1979dfa5ecf3f992489862ddb72c04743a0e0,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6e707981cd5b554848b788406ee1979dfa5ecf3f992489862ddb72c04743a0e0.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,12,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Microsoft Word - 8523ChesterTownship_Report Format_SCE Report 2401_sh1_BDW2
Author:          Fanelli, Melissa
Producer:        Microsoft: Print To PDF
CreationDate:    Mon Jul 22 11:06:57 2024 EDT
ModDate:         Thu Jul 25 13:37:17 2024 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           12
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       2610855 bytes
Optimized:       yes
PDF version:     1.7

"
6e846a1ee71563a49fddd8d855636dc4871f0ce0039bafb021d91980f2dae35f,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/6e846a1ee71563a49fddd8d855636dc4871f0ce0039bafb021d91980f2dae35f.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,4660,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Supporting Schedule - All Volumes
Subject:         June 2024 Adopted Budget, Fiscal Year 2025
Keywords:        V 1.0
Author:          New York City Mayor's Office of Management and Budget (OMB)
Creator:         PScript5.dll Version 5.2
Producer:        Acrobat Distiller 5.0.5 (Windows)
CreationDate:    Wed Jan 14 12:20:58 2004 EST
ModDate:         Wed Jul  3 16:45:05 2024 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           4660
Encrypted:       yes (print:yes copy:yes change:no addNotes:no algorithm:AES-256)
Page size:       792 x 612 pts (letter)
Page rot:        0
File size:       5512351 bytes
Optimized:       yes
PDF version:     1.7

Syntax Error: Expected the optional content group list, but wasn't able to find it, or it isn't an Array
"
703ebdf493680d4d9400a19ba481e3eee0018367aa08148c87f847d8748d300a,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/703ebdf493680d4d9400a19ba481e3eee0018367aa08148c87f847d8748d300a.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,216,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           2021 Approved Budget
Author:          dlcobill
Creator:         Adobe Acrobat Pro 2017 17.11.30180
Producer:        Adobe Acrobat Pro 2017 17.11.30180
CreationDate:    Wed Nov 25 13:32:14 2020 EST
ModDate:         Tue Dec  8 13:02:57 2020 EST
Custom Metadata: no
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           216
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       1906439 bytes
Optimized:       no
PDF version:     1.7

"
72d516589f126c7db47c5fedfb498a198746ce69bef950c41ccba5a3b6cf43a8,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/72d516589f126c7db47c5fedfb498a198746ce69bef950c41ccba5a3b6cf43a8.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,36,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           Beaver County - Liquid Fuels Tax Fund, Act 44 Tax Fund, Act 89 Tax Fund, and County Fee for Local Use Fund for the Period January 1, 2021 to December 31, 2022
Subject:         Attest Program
Keywords:
Author:          Chadwick E. Ragan, CPA CISA CFE
Creator:         Acrobat PDFMaker 24 for Word
Producer:        Adobe PDF Library 24.1.163
CreationDate:    Fri May 31 09:38:28 2024 EDT
ModDate:         Fri May 31 09:38:33 2024 EDT
Custom Metadata: yes
Metadata Stream: yes
Tagged:          yes
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           36
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       421881 bytes
Optimized:       yes
PDF version:     1.6

"
74782ea16e90c879be3b7d0a1713c8f7aee6833eaae2b981c223d8edeb1f46e5,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/74782ea16e90c879be3b7d0a1713c8f7aee6833eaae2b981c223d8edeb1f46e5.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,215,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:
Author:          Camacho, Stacey@DSH
Creator:         Adobe Acrobat Pro 10.1.16
Producer:        Adobe Acrobat Pro 10.1.16
CreationDate:    Wed May 13 17:15:59 2020 EDT
ModDate:         Thu May 14 15:21:56 2020 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           215
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       5796064 bytes
Optimized:       yes
PDF version:     1.7

Syntax Error: Expected the optional content group list, but wasn't able to find it, or it isn't an Array
"
75ad7e62e961abd0372e0897614e66ede8a2596e59d0486275c32ed1f3243ffa,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/75ad7e62e961abd0372e0897614e66ede8a2596e59d0486275c32ed1f3243ffa.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,28,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"CreationDate:    Fri Sep 23 13:57:25 2016 EDT
ModDate:         Fri Sep 23 13:57:25 2016 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            AcroForm
JavaScript:      no
Pages:           28
Encrypted:       yes (print:yes copy:no change:no addNotes:no algorithm:AES)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       4386885 bytes
Optimized:       yes
PDF version:     1.7

"
76906cb7aecb7bf1eb5d00a8da34d8bef70fb0bb5d7d9a69b5fc55799910998b,artifacts/local_retained_sources/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/76906cb7aecb7bf1eb5d00a8da34d8bef70fb0bb5d7d9a69b5fc55799910998b.pdf,,DependencyError:cryptography>=3.1 is required for AES algorithm,74,resolved_canonical_local_pdf_count,local SHA-256 verification plus pdfinfo physical-page parser,"Title:           1025.01 - Report PDF (Arkansas Fire Safety Update SPSA61421 [6/30/2021] (In Process))
Author:          msimpson
Creator:         Aspose Ltd.
Producer:        Aspose.Pdf for .NET 17.9
CreationDate:    Tue Jul 12 13:55:59 2022 EDT
ModDate:         Thu Jul 28 08:27:51 2022 EDT
Custom Metadata: no
Metadata Stream: yes
Tagged:          no
UserProperties:  no
Suspects:        no
Form:            none
JavaScript:      no
Pages:           74
Encrypted:       yes (print:yes copy:no change:no addNotes:yes algorithm:AES-256)
Page size:       612 x 792 pts (letter)
Page rot:        0
File size:       2007684 bytes
Optimized:       no
PDF version:     1.7

"
