candidate_id,lane_id,scout_target_id,source_url_or_locator,source_title,municipality,state,unit_type,occupation_group,bargaining_unit_name,contract_or_document_period,inferred_cycle_start,inferred_cycle_end,source_family,target_mechanism_family,secondary_mechanism_families,match_priority_tier,matched_safety_or_non_safety_counterpart_id,same_city_match_status,overlapping_cycle_status,duplicate_risk,prior_seen_status,reason_selected,search_query_used,retrieval_status,verification_status,extraction_status,rating_status,causal_status,notes
TS4L-ed930e10d5c4a3b15f14,lane_1,TS4-1-8b9d4170dd3d04a4,https://publicdocs.santa-ana.org/WebLink/DocView.aspx?dbid=1&id=113132&repo=Clerk,"CONFIDENTIAL ASSOCIATION OF SANTA ANA (CASA) MOU: JANUARY 1, 2019 THROUGH JUNE 30, 2022 (City of Santa Ana)",Santa Ana,CA,non_safety_comparator,Confidential City employees (non-safety classification group; includes full-time and designated PTCS),Confidential Association of Santa Ana (CASA),"January 1, 2019 – June 30, 2022",2022-01-01,2022-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0067,"Exact city match: Santa Ana, CA",Overlaps expected period (2022-01-01 to 2022-12-31) via active term through 2022-06-30,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Santa Ana CA non_safety_comparator January 1, 2022 – December 31, 2022 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for non-safety comparator triad (CASA MOU runs across 2022).
TS4L-d9c8d3d3515592a0a6fa,lane_1,TS4-1-8b9d4170dd3d04a4,https://cc-publicdocs.santa-ana.org/WebLink/1/doc/141342/Page20.aspx,"Adoption of a Memorandum of Understanding Establishing the Terms and Conditions of Employment for Classifications Represented by the Santa Ana Management Association; Effective July 1, 2022 through June 30, 2025 (City of Santa Ana agenda page)",Santa Ana,CA,non_safety_comparator,Management / administrative classifications represented by SAMA (non-safety comparator lead),Santa Ana Management Association (SAMA),"July 1, 2022 – June 30, 2025",2022-01-01,2022-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0067,"Exact city match: Santa Ana, CA",Overlaps expected period (2022-07-01 through 2022-12-31 within the term),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Santa Ana CA non_safety_comparator January 1, 2022 – December 31, 2022 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for non-safety comparator via management unit term beginning 2022-07-01.
TS4L-fc6971b3934c1a78a3f3,lane_1,TS4-1-8b9d4170dd3d04a4,https://santaana.granicus.com/GeneratedAgendaViewer.php?clip_id=02a8edbe-f6d7-4aa2-97c3-77204be1d483&embedded=1&is_archiving=0&suppressToolbar=1,"Agenda viewer: Memorandum of Understanding with the Part-Time Civil Service Employees’ Unit (PTCS), Service Employees International Union Local 721 (SEIU) (City of Santa Ana)",Santa Ana,CA,non_safety_comparator,Part-time civil service employees (SEIU Local 721 PTCS unit; non-safety comparator lead),Service Employees International Union (SEIU) Local 721 - Part-Time Civil Service Employees’ Unit (PTCS),"July 1, 2019 – June 30, 2022",2022-01-01,2022-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0067,"Exact city match: Santa Ana, CA",Overlaps expected period (2022-01-01 through 2022-06-30 within the term),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Santa Ana CA non_safety_comparator January 1, 2022 – December 31, 2022 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for non-safety comparator via PTCS MOU active through 2022-06-30.
TS4L-8f77600024c128fb7978,lane_1,TS4-1-a6a09af74ae8ff2a,https://www.cityofpsl.com/files/assets/public/v/1/departments/human-resources/documents/collective-bargaining-agreement-fope-general-employees.pdf,"Collective Bargaining Agreement (FOPE) - General Employees (City of Port St. Lucie, FL)",Port St. Lucie,FL,non_safety_comparator,General Employees (bargaining unit covered by FOPE),Federation of Public Employees (FOPE) - General Employees,10/1/2024 through 9/30/2027 (term inference to match expected period 2024–2027; verify on document if needed),2024-10-01,2027-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-FL-20260720-0015,exact_city_expected,expected_overlap_2024-2027,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Port St. Lucie FL non_safety_comparator 2024-2027 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead: PDF located in City of Port St. Lucie Human Resources “Unions & Contracts” document set; FOPE General Employees CBA is the non-safety comparator counterpart candidate.
TS4L-25fa914b7ad06a894978,lane_1,TS4-1-a6a09af74ae8ff2a,https://www.cityofpsl.com/Government/Your-City-Government/Departments/Human-Resources/Careers-Benefits/Unions-Contracts,"Unions & Contracts | City of Port St. Lucie, FL",Port St. Lucie,FL,non_safety_comparator,"Multiple (navigation hub to specific bargaining-unit PDFs, including General Employees)",Unions & Contracts listings (includes General Employees CBA PDF),Access point for documents covering 2024–2027 cycles (must select exact unit PDF for period match),2024-01-01,2027-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-FL-20260720-0015,exact_city_expected,likely_overlap_via_linked_cba_pdfs,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Port St. Lucie FL non_safety_comparator 2024-2027 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead: official page enumerating Port St. Lucie CBA PDFs (includes General Employees). Use to confirm the specific non-safety comparator bargaining unit and period.
TS4L-d05bbd6d38def242fdd2,lane_1,TS4-1-a6a09af74ae8ff2a,https://psl.legistar.com/LegislationDetail.aspx?GUID=28E3F66A-B497-4051-B2F0-6B5C353C9681&ID=6888374&Options=&Search=,Legistar item: Approval of Collective Bargaining Agreement (City of Port St. Lucie) — effective 10/1/2024 through 9/30/2027 (IUPA Local 6015 Officers),Port St. Lucie,FL,non_safety_comparator,Officers bargaining unit (public-safety unit; included only as a structured locator for the 2024–2027 contract cycle within the City’s records),International Union of Police Associations (IUPA) Local 6015 (Officers),"Effective October 1, 2024 through September 30, 2027 (as stated in Legistar executive summary; verify linked attachments if needed)",2024-10-01,2027-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-FL-20260720-0015,exact_city_expected,expected_overlap_2024-2027,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Port St. Lucie FL non_safety_comparator 2024-2027 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead: Legistar record provides a cycle-specific index/anchor for Port St. Lucie CBA approvals in the 2024–2027 window; may help locate the non-safety comparator CBA via related items/attachments search in subsequent steps.
TS4L-18782c7d348f0bc6a824,lane_1,TS4-1-8b77a5cfb0c712aa,https://www.norfolk.gov/DocumentCenter/View/61364/R-2-Compensation-Plan--FY-21,"Ordinance 1655 - Compensation Plan - FY'21 (City of Norfolk, VA) (Item R-2)",Norfolk,VA,non_safety_comparator,City employee pay plans / compensation grades (non-public safety comparator unit),,"FY 2021 (Effective July 1, 2020)",2020-07-01,2021-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-VA-20260720-0001,match,expected_overlap,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Norfolk VA non_safety_comparator FY2021 (visible: Effective July 1, 2020; FY 2021 schedule shown) non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Public Norfolk City document labeled “FY 2021 Compensation Plan” with Effective July 1, 2020; includes pay plan/grade tables that may function as a non-safety wage schedule counterpart."
TS4L-ca4f6fc6f0ea0fb32e9e,lane_1,TS4-1-8b77a5cfb0c712aa,https://www.norfolk.gov/DocumentCenter/View/62277/R-6-Amendment-to-FY-2021-Compensation-Plan,1st Amendment to FY-2021 Compensation Plan (Attachment: Exhibit A - Alphabetical Classification Listing) (Item R-6),Norfolk,VA,non_safety_comparator,City employee classifications / pay grades (non-safety comparator),,"FY 2021 (Effective July 1, 2020) - amendment/exhibit",2020-07-01,2021-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-VA-20260720-0001,match,expected_overlap,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Norfolk VA non_safety_comparator FY2021 (visible: Effective July 1, 2020; FY 2021 schedule shown) non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,"Norfolk public document explicitly shows “FY 2021 Compensation Plan” and “Effective: July 1, 2020” and includes an attachment (Exhibit A alphabetical classification listing) that can serve as a wage/grade schedule lead for non-safety comparator roles."
TS4L-0b270896c8690d3e045f,lane_1,TS4-1-daea252ea36f6b2b,https://pub-capecoral.escribemeetings.com/FileStream.ashx?DocumentId=21943,"Exhibit A — Collective Bargaining Agreement (Blue Collar Unit, IUPAT Local 2301), City of Cape Coral",Cape Coral,FL,non_safety_comparator,Blue Collar Unit,"BLUE COLLAR UNIT (International Union of Painters and Allied Trades, AFL-CIO District Council #78 – Local 2301)","October 1, 2024 through September 30, 2026",2024-10-01,2026-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-FL-20260720-0017,match,overlaps (with other listed IUPAT Local 2301 exhibits in the same date range),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Cape Coral FL non_safety_comparator unclear non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public source lead located via City Council meeting attachment exhibits; non-safety counterpart candidate for general (non-safety) bargaining evidence.
TS4L-c388940bbfee541380d6,lane_1,TS4-1-daea252ea36f6b2b,https://pub-capecoral.escribemeetings.com/FileStream.ashx?DocumentId=21944,"Exhibit B — Collective Bargaining Agreement (White Collar Unit, IUPAT Local 2301), City of Cape Coral",Cape Coral,FL,non_safety_comparator,White Collar Unit,"WHITE COLLAR UNIT (International Union of Painters and Allied Trades, AFL-CIO District Council #78 – Local 2301)","October 1, 2024 through September 30, 2026",2024-10-01,2026-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-FL-20260720-0017,match,overlaps (with other listed IUPAT Local 2301 exhibits in the same date range),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Cape Coral FL non_safety_comparator unclear non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public source lead for non-safety bargaining counterpart evidence; identified as a City of Cape Coral IUPAT Local 2301 White Collar Unit agreement.
TS4L-15b89ccf2254f4393ed6,lane_1,TS4-1-daea252ea36f6b2b,https://pub-capecoral.escribemeetings.com/FileStream.ashx?DocumentId=21945,"Exhibit C — Collective Bargaining Agreement (Non-Supervisory Professional Unit, IUPAT Local 2301), City of Cape Coral",Cape Coral,FL,non_safety_comparator,Non-Supervisory Professional Unit,"Non-Supervisory PROFESSIONAL UNIT (International Union of Painters and Allied Trades, AFL-CIO District Council #78 – Local 2301)","October 1, 2024 through September 30, 2026",2024-10-01,2026-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-FL-20260720-0017,match,overlaps (with other listed IUPAT Local 2301 exhibits in the same date range),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Cape Coral FL non_safety_comparator unclear non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public source lead for the non-safety professional counterpart (non-supervisory) within the same IUPAT Local 2301 2-year period.
TS4L-1a89573516a13b4fc876,lane_1,TS4-1-9cd7b5a962ff9ffb,https://sanbernardino.gov/DocumentCenter/View/4854/Side-Letter-Agreement-Between-the-City-and-the-General-Unit-Employees-PDF,Side Letter Agreement Between the City and the General Unit Employees (International Union of Operating Engineers) — references MOU (2020-2025),San Bernardino,CA,non_safety_comparator,General Unit employees (represented by International Union of Operating Engineers),General Unit Employees,Referenced as modifying Memorandum of Understanding (2020-2025),2020,2025,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0132,San Bernardino city (exact municipality match),Document is a side letter that explicitly references an MOU covering 2020-2025 (cycle overlap expected),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,San Bernardino CA non_safety_comparator 2020-2025 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Side letter agreement between the City of San Bernardino and the International Union of Operating Engineers representing the General Unit Employees; text indicates it modifies terms set forth in the Memorandum of Understanding (2020-2025).
TS4L-1912acc0162402646dd3,lane_1,TS4-1-b36ec8fcde82d827,https://cms.cityoftacoma.org/CBA/Collective_Bargaining_Agreements/JLC_2015_2016_Final_signed.pdf,2015-2016 Collective Bargaining Agreement (Tacoma Joint Labor Committee) - Final signed (PDF),Tacoma,WA,non_safety_comparator,City of Tacoma represented employees (Joint Labor Committee; non-public-safety comparator lead),Joint Labor Committee of Tacoma (JLC) - member unions (common terms),"January 1, 2015 to December 31, 2016",2015-01-01,2016-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-WA-20260720-0008,Tacoma match,Overlaps expected period (2015-2016),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Tacoma WA non_safety_comparator 2015-2016 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity public source lead located via Tacoma city-hosted CBA repository; intended as non-safety counterpart to safety triad.
TS4L-0f354a5935bad3aee436,lane_1,TS4-1-b36ec8fcde82d827,https://cms.tacoma.gov/HR/Collective_Bargaining_Agreements/2013-2016_120_General_final_signed.pdf,2013-2016 Agreement by and between (Tacoma) - General (Final signed) (PDF),Tacoma,WA,non_safety_comparator,City of Tacoma general bargaining unit (non-public-safety comparator lead),General bargaining unit (identifier indicates 'General'),"January 1, 2013 to December 31, 2016 (includes 2015-2016)",2015-01-01,2016-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-WA-20260720-0008,Tacoma match,Overlaps expected period (2015-2016),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Tacoma WA non_safety_comparator 2015-2016 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public source lead for a Tacoma 'General' agreement whose term spans 2015-2016; useful for non-safety comparator wage/schedule provisions.
TS4L-9c49c589c2540893add3,lane_1,TS4-1-b36ec8fcde82d827,https://cms.tacoma.gov/CBA/Collective_Bargaining_Agreements/PPSMA_2015-2018_Final_signed.pdf,2015-2018 Agreement by and between City of Tacoma - PPSMA (Final signed) (PDF),Tacoma,WA,non_safety_comparator,Tacoma represented employees (PPSMA; non-public-safety comparator lead),PPSMA (as labeled in document title),"January 1, 2015 to December 31, 2018 (includes 2015-2016)",2015-01-01,2016-12-31,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-WA-20260720-0008,Tacoma match,Overlaps expected period (2015-2016),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Tacoma WA non_safety_comparator 2015-2016 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Public source lead for a Tacoma agreement with term covering 2015-2016; intended as a non-safety comparator candidate for wage/schedule-related terms.
TS4L-fc7ba01e19c9ed25e198,lane_1,TS4-1-36ccafea6cc4c664,https://www.hialeahfl.gov/DocumentCenter/View/19745/Collective-Bargaining-Agreement-AFSCME-October-1-2023---September-30-2026,"Collective Bargaining Agreement AFSCME (October 1, 2023 - September 30, 2026) - City of Hialeah",Hialeah,FL,non_safety_comparator,City employees (represented by AFSCME),AFSCME (Local designation not captured in locator snippet),"October 1, 2023 - September 30, 2026",2023-10-01,2026-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-FL-20260720-0020,same_city,overlaps_fully,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Hialeah FL non_safety_comparator 2023-2026 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity lead for Hialeah FL CBA spanning 2023-2026 (AFSCME).
TS4L-651783aa4f69c6e86f95,lane_1,TS4-1-36ccafea6cc4c664,https://www.hialeahfl.gov/DocumentCenter/View/18140/Agreement-Between-City-of-Hialeah-FL-and-FOP-Lodge-No-12-October-1-2023---September-30-2026pdf,"Agreement Between City of Hialeah, FL and FOP Lodge No. 12 (October 1, 2023 - September 30, 2026) - City of Hialeah",Hialeah,FL,non_safety_comparator,Police officers (FOP Lodge 12),Fraternal Order of Police Lodge No. 12,"October 1, 2023 - September 30, 2026",2023-10-01,2026-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-FL-20260720-0020,same_city,overlaps_fully,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Hialeah FL non_safety_comparator 2023-2026 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity lead for Hialeah FL CBA spanning 2023-2026 (FOP Lodge 12).
TS4L-0fd2dec237c5abbb39a5,lane_1,TS4-1-36ccafea6cc4c664,https://www.hialeahfl.gov/DocumentCenter/View/21219/Agreement-between-COH-FL-and-IAFF-2025-2026pdf,"Agreement Between COH, FL and IAFF (Effective October 1, 2025 - September 30, 2026) - City of Hialeah",Hialeah,FL,non_safety_comparator,Firefighters (IAFF Local 1102),Hialeah Association of Fire Fighters I.A.F.F. Local 1102,"October 1, 2025 - September 30, 2026",2025-10-01,2026-09-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-FL-20260720-0020,same_city,overlaps_partially,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Hialeah FL non_safety_comparator 2023-2026 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,High-specificity lead for Hialeah FL CBA that overlaps the 2023-2026 expected period (2025-2026 portion).
TS4L-f903fda3327f74bfea5d,lane_1,TS4-1-1fa8a37b3eb79b5c,https://www.fontanaca.gov/DocumentView.aspx?DID=2042,"MEMORANDUM OF UNDERSTANDING BETWEEN CITY OF FONTANA AND TEAMSTERS LOCAL 1932, CITY HALL BARGAINING UNIT (JULY 1, 2024 – JUNE 30, 2027)",Fontana,CA,non_safety_comparator,Teamsters (City Hall unit) — non-safety public employment,"Teamsters Local 1932, City Hall Bargaining Unit","July 1, 2024 – June 30, 2027",2024-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0133,matches_City_of_Fontana_official_document,overlaps_expected_2024-2027_cycle,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Fontana CA non_safety_comparator 2024-2027 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for non-safety comparator: City of Fontana Teamsters Local 1932 City Hall Unit MOU covering the expected 2024–2027 period.
TS4L-eee9c36e922e4067dd0a,lane_1,TS4-1-1fa8a37b3eb79b5c,https://www.fontanaca.gov/DocumentView.aspx?DID=2047,"MEMORANDUM OF UNDERSTANDING BETWEEN CITY OF FONTANA AND TEAMSTERS LOCAL 1932, PUBLIC WORKS UNIT (JULY 1, 2024 – JUNE 30, 2027)",Fontana,CA,non_safety_comparator,Teamsters (Public Works unit) — non-safety public employment,"Teamsters Local 1932, Public Works Unit","July 1, 2024 – June 30, 2027",2024-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0133,matches_City_of_Fontana_official_document,overlaps_expected_2024-2027_cycle,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Fontana CA non_safety_comparator 2024-2027 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead for non-safety comparator: City of Fontana Teamsters Local 1932 Public Works Unit MOU covering the expected 2024–2027 period.
TS4L-4d93c87c7337857463d8,lane_1,TS4-1-1fa8a37b3eb79b5c,https://www.fontanaca.gov/326/City-Salary-Tables-MOUs,"City Salary Tables & MOUs | Fontana, CA (Official Website)",Fontana,CA,non_safety_comparator,Citywide bargaining-unit salary tables / MOUs listing (includes non-safety units),City Salary Tables & MOUs index (bargaining units listed per document set),Index page includes MOUs/salary tables covering multiple periods (includes at least 2024–2027 items),2024-07-01,2027-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-CA-20260720-0133,matches_City_of_Fontana_official_site_page,likely_contains_2024-2027_MOUs_salary_tables,medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,Fontana CA non_safety_comparator 2024-2027 non safety constraint collective bargaining agreement or moa or wage schedule,candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead as an index for finding additional non-safety comparator MOUs/wage schedules for 2024–2027 within City of Fontana.
TS4L-9772db5f0737831c79f9,lane_1,TS4-1-1169c686e36d8a0c,https://www.worcesterma.gov/human-resources/collective-bargaining-agreements/local-170-moa-2017-2020.pdf,"Local 170, Teamsters (DPW Clerks) — Memorandum of Agreement (July 1, 2017 - June 30, 2020)",Worcester,MA,non_safety_comparator,Clerks (DPW Clerks),"Local 170, Teamsters","July 1, 2017 - June 30, 2020",2017-07-01,2020-06-30,collective_bargaining_agreement_or_moa_or_wage_schedule,non_safety_constraint_signal,gap_narrowing_signal|parity_or_internal_equity_signal|fiscal_constraint_signal|safety_advantage_signal,tier_1_strengthen_incomplete_scout_triad,NSCQ-MA-20260720-0007,"Exact match (City of Worcester, MA)",Exact period overlap (matches 7/1/2017–6/30/2020),medium,municipality_and_non_safety_lead_seen_mechanism_target_is_new,Prior scouting did not establish a complete safety/non-safety triad; strengthen the non-safety counterpart.,"Worcester MA non_safety_comparator July 1, 2017 through June 30, 2020 non safety constraint collective bargaining agreement or moa or wage schedule",candidate_only,not_verified,not_extracted,not_rated,not_causal_evidence,Lead MOA for Worcester; unit described in document as (DPW CLERKS).
