pdf_readiness_id,source_review_id,candidate_queue_row_id,triage_id,verification_id,source_review_pilot_id,state,municipality,government_name,unit_type,candidate_source_type,priority_for_content_review,source_officialness_rating,source_relevance_rating,document_type_rating,extraction_readiness_rating,content_artifact_path,content_hash,content_byte_size,content_type_observed,pdf_readiness_pilot_id,pdf_readiness_lane_id,pilot_selection_rank,artifact_byte_size_bin,sample_selection_reason
pr_1dc2f9fe04a6531cc65d0b20,sr_f4607fdc88525c066ba9a232,NSCQ-MI-20260720-0007,TRI-c9ea3e28836d81ab0947,VER-d2911dcf0514fab7320f,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Grand Rapids,CITY OF GRAND RAPIDS,non_safety,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0093_sr_f4607fdc88525c066ba9a232.pdf,65b4e2b568d4d2036887d3b24ca0d8854cf4a1ebd896218809236f80ae766099,1131904,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1698,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_2efe1755706997b32869f9de,sr_2226cacd22ef3d0311d74e4d,NSCQ-MI-20260720-0016,TRI-526c42371486cd2c310c,VER-545aa1a3d2ce482ae610,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,East Lansing,CITY OF EAST LANSING,non_safety,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0030_sr_2226cacd22ef3d0311d74e4d.pdf,c9d8822242d472d1b7eef0cfca6a9737cdb2199da321c994d74039b367d0533e,2196973,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1699,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_1f65505136c8d37aaa680251,sr_37edaaae0dbcd794bff1d26f,NSCQ-MI-20260720-0144,TRI-8291f99dd48e868896e6,VER-55986d7996f2ceed1d9a,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Grandville,CITY OF GRANDVILLE,non_safety,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0039_sr_37edaaae0dbcd794bff1d26f.pdf,093aa7351891222f48a03616553722a78885830d8fa3dda3f2dff67884c7d9b5,594455,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1700,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_16eeb7df2dd5fbb30598ad25,sr_a25dbdb1f52158a0502cbc35,NSCQ-MI-20260720-0057,TRI-9af384862b1ad90df052,VER-a0a2831e56509504120e,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MI,Taylor,CITY OF TAYLOR,non_safety,cba,p1,uncertain,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0089_sr_a25dbdb1f52158a0502cbc35.pdf,20b688a325b48b247dfaabaa4b315f9aa6f4b3d356035df1d2f24e977ba1712e,5527046,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1701,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_81d7136907e05a0b4cb850b8,sr_8010905df12ecfa135c7c747,NSCQ-MN-20260720-0084,TRI-1d27837e0ad7cc23e3f7,VER-bf4ddff1bf95a70fb289,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,MN,Brooklyn Center,CITY OF BROOKLYN CENTER,non_safety,cba,p1,official_union,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0028_sr_8010905df12ecfa135c7c747.pdf,eca8bfb324c08eb7f5812727fa2492499e242e7a071f2042c06c3f7e8b2b974b,1337287,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1702,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_65c2273eed615384e93ec4cf,sr_5359776829de0a4988b1cfe0,NSCQ-OH-20260720-0639,TRI-d1db026933bcbb921d0f,VER-383fa54c5f4a5c96494f,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Cortland,CITY OF CORTLAND,non_safety,cba,p1,official_municipal,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0277_sr_5359776829de0a4988b1cfe0.pdf,eddf03ea282e298f761dfd1b06e210991e9c18b57e4e20332ef1f0f440e5736d,234111,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1703,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_36de5d6290bee955762b960b,sr_0c80518269ae6be0a0415c79,NSCQ-OH-20260720-0272,TRI-f446a9a82bdf6ac5f029,VER-ebb7933ff8c892b90e76,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Broadview Heights,CITY OF BROADVIEW HEIGHTS,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0311_sr_0c80518269ae6be0a0415c79.pdf,a7081661292f93f617870b9455307324741080590e6896a48475c2a7b2cda6d6,3316079,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1704,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_bf29bc7eeb560be0a485317f,sr_24056ec6156c2a09746e3c87,NSCQ-OH-20260720-0293,TRI-9f14decfcf56aed41cd6,VER-2d918453e46e3d60a282,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Sylvania,CITY OF SYLVANIA,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0303_sr_24056ec6156c2a09746e3c87.pdf,9139f4d61d5960432aba6a2d5a5a31708c11d6fe6a1ad558747bf983546db359,2873316,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1705,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_7c50badb6d789c8f9aad247f,sr_308226216f11d2128431fd98,NSCQ-OH-20260720-0246,TRI-703443f1833bd3eeac91,VER-496844d072bc3f7b6b22,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Rocky River,CITY OF ROCKY RIVER,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0317_sr_308226216f11d2128431fd98.pdf,bdcc8a84eb0a137b96a239116ff30f40e6a730f796c0c113851bae59d5628d5d,2249374,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1706,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_30883267ea819b059dd40e2f,sr_3d94b9ff5f0e3dbfad2d3f27,NSCQ-OH-20260720-0136,TRI-ab5ae70f4b57fb165edf,VER-c5022cc763583c4a0b62,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,North Olmsted,CITY OF NORTH OLMSTED,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0330_sr_3d94b9ff5f0e3dbfad2d3f27.pdf,041b6bd24fe97fdb807d86607c75349f09b84a2ff15b55cdfec673e71c0716f4,3301477,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1707,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_7e4daf5001783d06e583bc99,sr_4ed46bbf15362c12e5f7a313,NSCQ-OH-20260720-0104,TRI-2712d17c292b46091c2d,VER-813f76389782d5b4f7cc,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Marion,CITY OF MARION,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0260_sr_4ed46bbf15362c12e5f7a313.pdf,3e95d4e32e6c4380c669651571ba6689ce54032aab7a0463a58bb37185666bee,4231276,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1708,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_05740fe5fc89493dfbe6b588,sr_6c4682458be278340f324657,NSCQ-OH-20260720-0384,TRI-f93a1b06f74ce0e62dde,VER-da592bf4e3cf781afd3e,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Middleburg Heights,CITY OF MIDDLEBURG HEIGHTS,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0212_sr_6c4682458be278340f324657.pdf,32c6b53617beba4357eed5ea9b52ddd8b2f1b1ab81f7ca42f1f364d25a4f5fa8,5224321,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1709,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_338d149ee614c573ba21f714,sr_8c08f7a848eacc78614f6d86,NSCQ-OH-20260720-0707,TRI-e3650d82558f79f404fe,VER-ed1d35bc1b9436ca65aa,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,St. Clairsville,CITY OF ST CLAIRSVILLE,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0332_sr_8c08f7a848eacc78614f6d86.pdf,5cce9b8330f67a3c463ca9e9e45d04754b6c7f87326a7e81a5597a7b1a5e3147,2323963,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1710,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_9347fafbe214716e294e87a1,sr_a1aeda0348210602eda0a1a2,NSCQ-OH-20260720-0563,TRI-1b79a8e854451a6504c2,VER-f98e71c6fb8a77cea80d,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Willoughby Hills,CITY OF WILLOUGHBY HILLS,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0252_sr_a1aeda0348210602eda0a1a2.pdf,54bb9c6114aae0554dfcc2abf899a5201fbf4eb1fe74e8ddbf6eff9daf142a8f,2662654,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1711,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_ba2ae80ffc62ddbebdaf1ba5,sr_abfb5ff1b3a42a60b7f91048,NSCQ-OH-20260720-0119,TRI-4e8d31227257d6e75063,VER-4eb190b80258b6e7b363,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Westlake,CITY OF WESTLAKE,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0307_sr_abfb5ff1b3a42a60b7f91048.pdf,165693fbdb40c632a7b5e6e972c4b1d5b532b93e624c80c56657d201975e5f6e,3333856,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1712,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_8561a0a167e348431ea7d855,sr_c84eaaba11f7cdf1bbabec2f,NSCQ-OH-20260720-0257,TRI-010a3357b0b98e1eaa88,VER-56c7d539752314342b3d,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Parma Heights,CITY OF PARMA HEIGHTS,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0218_sr_c84eaaba11f7cdf1bbabec2f.pdf,04d6beffccf4efafdea3879295cd7a5ded89253f3352fa907f5767a3c63950a7,2605341,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1713,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_b7463c1f20eef312a25a884f,sr_d4359b50179a608a008b5492,NSCQ-OH-20260720-0115,TRI-6fdbf1626022c7034cb4,VER-8dc69e2c51535a96629c,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Upper Arlington,CITY OF UPPER ARLINGTON,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0296_sr_d4359b50179a608a008b5492.pdf,fe60edfc44dbf6f09cfef8f34b39feb7fdc87531e24ced7879173e409d280125,3610973,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1714,large_2_to_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_15de983b607a4a335617e592,sr_03da8b49364241f1f654635e,NSCQ-OH-20260720-0578,TRI-5383a9b12ed501443e42,VER-f2238c237bcf58ea578e,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Napoleon,CITY OF NAPOLEON,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0137_sr_03da8b49364241f1f654635e.pdf,6ebbe309080c7d463e168dee3a97a86bcf5bd6597291afa93fb3c8e888f1b67a,1051476,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1715,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_319c09e54ae2a9dcc42a3f7c,sr_14bc4785b6b82b82c0cb7027,NSCQ-OH-20260720-0360,TRI-bd0866a850facde92a17,VER-11c18c9e844c756722f8,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Miamisburg,CITY OF MIAMISBURG,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0164_sr_14bc4785b6b82b82c0cb7027.pdf,2a140599a68277a69ddbd28835fd646ee5504055d4312eae83e81c3113aa7519,811017,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1716,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_5ad0e08b20c0b34af99cc24a,sr_26beecf62dde5af1af527b63,NSCQ-OH-20260720-0308,TRI-a556cef1bc241bb966be,VER-fec93e30061e9dc91e1f,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Pataskala,CITY OF PATASKALA,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0329_sr_26beecf62dde5af1af527b63.pdf,31eb2903d4144383343efcece60539c21bbef7d2cd843b76078196b63dffa358,610061,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1717,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_3750bb872402f811dea99970,sr_345c001c4c0a9de7dee8a4df,NSCQ-OH-20260720-0663,TRI-ccc0286747be7d2b7ff0,VER-565a334341182eeddfaf,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Rossford,CITY OF ROSSFORD,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0100_sr_345c001c4c0a9de7dee8a4df.pdf,b6540281f5313d4867861f688223d38c38baeb1c3e485d705f1275ebaf9f210b,1715299,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1718,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_bcb0866a1ac39b5d781bba25,sr_4a3966097a2bd3607d0cce7b,NSCQ-OH-20260720-0200,TRI-195cdb15b91c5c8612a9,VER-c990b019829663bcc326,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Zanesville,CITY OF ZANESVILLE,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0167_sr_4a3966097a2bd3607d0cce7b.pdf,3ed6daad330ae6a2585feaa4e46418e2e38d05a3b41908e97ce9cf75feccfd8c,609731,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1719,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_2edcebcf54d0f1d638a5f3ae,sr_5ec4b607c0d7b1296cbc72a6,NSCQ-OH-20260720-0745,TRI-a5824faaee6b08c956d3,VER-2db0c1eecb8e3650b1e9,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Deer Park,CITY OF DEER PARK,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0018_sr_5ec4b607c0d7b1296cbc72a6.pdf,51161abc36bef9802e2742952fcd4cda135d7062a3685ba79ba80d4b7b4ed1f7,904899,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1720,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_38d09ec107bf8cccb195a3fa,sr_7045a301fde32cda73bc576f,NSCQ-OH-20260720-0574,TRI-f427410f2e94c1468bf3,VER-99cad5b64e5bfe324016,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Milford,CITY OF MILFORD,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0191_sr_7045a301fde32cda73bc576f.pdf,e9342719afb14259741d945b5aedd06b33c30d279db7f6c072c1ef78213007b7,1444484,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1721,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_aafcf5e1f557b0a8dc0cb273,sr_91a4672c947664bdf6a4b3b3,NSCQ-OH-20260720-0503,TRI-0a74677c7bccca57d245,VER-75735a44d609cbcf3416,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Urbana,CITY OF URBANA,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0310_sr_91a4672c947664bdf6a4b3b3.pdf,2f21b5d5654868e2a3b236a9447b32d6b3e69c57a4652df9ab6f150cb25640d2,1429386,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1722,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_81708460400e020ff674c098,sr_9b0246e9a81b59a2039cffd7,NSCQ-OH-20260720-0367,TRI-a80af12aedc1fdedf246,VER-6e6a7ea0074ad02ad571,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Fairview Park,CITY OF FAIRVIEW PARK,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0206_sr_9b0246e9a81b59a2039cffd7.pdf,2951dae23847bdd8a75ab529cefad629e494a15aae10012a51ae32e71a6b7d53,639558,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1723,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_70286f1fea16a45001287779,sr_a7847916dd615bec4d7d7735,NSCQ-OH-20260720-0107,TRI-b6d61b6564da94c3ce74,VER-a4d4e5b3fcbf95ffd1cf,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Brunswick,CITY OF BRUNSWICK,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0160_sr_a7847916dd615bec4d7d7735.pdf,54b35610d9c8f8f95dc06228f3aeaa62c988e0ea6d57db9cbf5508e33efeffee,1047864,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1724,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_c1ed3429390dbca41daf0c18,sr_ba30b76f782e4bddbd6dbbdd,NSCQ-OH-20260720-0549,TRI-692e4b25f4e74be50f8b,VER-b5fc8db30f05863539e1,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Reading,CITY OF READING,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0246_sr_ba30b76f782e4bddbd6dbbdd.pdf,4d00518361569a13632b5dcd1ec037ee7b50b29d0418da7b087790f317e39315,1069822,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1725,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_25bd49c031e839aab7a15b51,sr_df236f2ba9f989ad149c3beb,NSCQ-OH-20260720-0616,TRI-f1e0249139593ca055ba,VER-bbcc2a3a3c1118201ac0,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Sheffield Lake,CITY OF SHEFFIELD LAKE,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0283_sr_df236f2ba9f989ad149c3beb.pdf,dc5404c8540208bf8466b5e6b8e7df42e6e05e0d73012c799219904bccb54753,2000587,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1726,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_b5b2ddcf87facdc6eac26709,sr_efc6fcbd7422406b0ee17149,NSCQ-OH-20260720-0078,TRI-376b25b55806c4434009,VER-1f85c69e23f4903c0fec,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Lancaster,CITY OF LANCASTER,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0132_sr_efc6fcbd7422406b0ee17149.pdf,0bbab063300185c42b5b618e267784d5434deab9f69148c48ce80cdb0a149c01,532549,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1727,medium_512_kib_to_2_mib,complete retained-PDF remainder after readiness identity exclusion
pr_f5b54a7670f0cc8d2a9e274d,sr_0eec129eee2104b632879c39,NSCQ-OH-20260720-0307,TRI-889649eadb7be2a6c37b,VER-8219895a513d7284cf13,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Pataskala,CITY OF PATASKALA,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0064_sr_0eec129eee2104b632879c39.pdf,512386e04cd13ea5b9060dd9d6ff02b9159f13c54f8563f6cc4df0d0f75b68bf,258224,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1728,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_4db78a5aeab2fc7ed6fa02f8,sr_7eaac2f8b3a74580b11806f4,NSCQ-OH-20260720-0083,TRI-9dc097622e7cf18a14f6,VER-6f30c95d57817a246bba,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Grove City,CITY OF GROVE,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0308_sr_7eaac2f8b3a74580b11806f4.pdf,2c4fa9563cbfa9b0377b8e39bdcc5b2e8b18ca1d716586cf2fa921f21d7b3b31,454716,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1729,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_b245b2468aafa073749b8557,sr_e40d4b05b3aa2c1cff239af4,NSCQ-OH-20260720-0642,TRI-95c16ffa81eaf940a71c,VER-23539073439ef82ec4aa,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Belpre,CITY OF BELPRE,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0331_sr_e40d4b05b3aa2c1cff239af4.pdf,28160f53a8f8c6437159b53b3a11f031e51f80d59c300211621a714783c3a19f,350500,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1730,small_le_512_kib,complete retained-PDF remainder after readiness identity exclusion
pr_5b9272cf696c5164294724fd,sr_0ad9375efa82b4edfb95b372,NSCQ-OH-20260720-0190,TRI-456e3cf1c389999a46e6,VER-9a27163162e070f2ce42,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Wadsworth,CITY OF WADSWORTH,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0072_sr_0ad9375efa82b4edfb95b372.pdf,4f5015d9c0063b52daf721a032631b111c9a76e187391cabdc2cb2abcfeb598a,8184205,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1731,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
pr_7e3036dbb10b693c6c09a1f5,sr_41669d559a682bce656cd4aa,NSCQ-OH-20260720-0076,TRI-f57a1f644c7e473f3d81,VER-165574bb29f427f336a8,SOURCE-REVIEW-BATCH3-3X500-2026-07-24,OH,Cleveland Heights,CITY OF CLEVELAND HEIGHTS,non_safety,cba,p1,official_state_repository,possible,cba_candidate,medium,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0325_sr_41669d559a682bce656cd4aa.pdf,560bc723cd9de947ba5f9ae1f66501346240c75aeaef94e40d83010194881bd1,6690659,application/pdf,PDF-READINESS-REMAINDER-ALL-RETAINED-2026-07-24,lane_4,1732,very_large_gt_5_mib,complete retained-PDF remainder after readiness identity exclusion
