evidence_id,row_document_id,source_lane,primary_category,gabriel_claim_rating_eligible,direct_text_support_type,evidence_span_sha256,evidence_span_chars,attribute_taxonomy_version,selected_for_preflight,prompt_sha256,raw_prompt_saved,raw_response_saved,global_analysis_readiness
qualitative:lobs_7e106e44d0c775d490df91a9,lobs_7e106e44d0c775d490df91a9,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,31882efb889295b5d126c9fb673532c674c491db346bf34000175d65e6f6e5b0,88,v1.1,false,3b33d9ff2bb78e72b1bdfc662ef5d8aed95a22ba638f9db5b0c31baa4838b0cf,false,false,false
qualitative:lobs_7e35dcf8c8b73538dffba0b5,lobs_7e35dcf8c8b73538dffba0b5,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,e1f9f891a2fbe1f16df39633b4be1fbad2cbef09fd034c2167a7983cac5ba372,37,v1.1,false,3a7be9f73fccf58bd9b8ca20412b096d82fed1601829ac7329d120f3d8a12d6a,false,false,false
qualitative:lobs_7e4788c6ccdf6c22f4786645,lobs_7e4788c6ccdf6c22f4786645,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,4847989786f32781d025db74070ff39cc838b5dea076884ac755b6bd6f9fb0d1,76,v1.1,false,24cb393da127ff7b18fcffe810b0c62602c6b7e812c6e5dcf50b95fe52fafdf5,false,false,false
qualitative:lobs_7e6dfa8a35c9512167c97797,lobs_7e6dfa8a35c9512167c97797,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,085584651e9481cdf338dee09b18be1fd4dbf463a7784b479582eccfc4683b2c,100,v1.1,false,c6951cdb6fbf7240f2647a776fb8d41897c0320eefc59af4792e41c08e439f20,false,false,false
qualitative:lobs_7ee2011cb6dcfe2fc1014a5d,lobs_7ee2011cb6dcfe2fc1014a5d,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,0b8c6f7d397fddb4fa6e68c50cccf0694c8ba523b0de9cc3bb9e084a75c1b42f,76,v1.1,false,02b4789c7195f46f3449f35593511a49bc95a7cdd2c88fba901f51f26fa3b54a,false,false,false
qualitative:lobs_7f2431bdbc1f074e02cdb4cc,lobs_7f2431bdbc1f074e02cdb4cc,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,acea5d81e9231b181569740951ab605d56cda09df620d4df754e9ff0b0679404,27,v1.1,false,75fd7da83cd45ab3fdfabc83b9f095a2c42bb051695ffdc21c15eb54f9c475a1,false,false,false
qualitative:lobs_7f413447e16e6e9ced9a7088,lobs_7f413447e16e6e9ced9a7088,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,040f73008ebd8e2138aa7f2be64c811e4f77d43b4736fd6068d3d97548926208,84,v1.1,false,b0700fd4e363c08a178ed46835dad83d34b6061496d911cd2ec1bfd5de452bf6,false,false,false
qualitative:lobs_7fb9e9cda70cf3908089444b,lobs_7fb9e9cda70cf3908089444b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a5c6630b9d33a3d0b2f071f62b1d90c3afd3c9816c9e5f93bc5f61c8b8919732,95,v1.1,false,38528338fb30f7bd64d90baf28bcf20f6d325f64e20b2262096d852f572b1b41,false,false,false
qualitative:lobs_7fecafb01c53a1379f89eea9,lobs_7fecafb01c53a1379f89eea9,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,578bad22dbcf00f5b1674b8f82fea25c6e2d13278a1c173ac14b2c0a43fe6dd3,60,v1.1,false,e510b7ca9844c0817a4aa61c2488f7375846fd26b399569f14a5d9b733148b15,false,false,false
qualitative:lobs_7ff382c367e1cb689d9b87c6,lobs_7ff382c367e1cb689d9b87c6,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,4c0496a8babd9fdbc851d8ab54b9071aeb9125c8d92749eebc195948c509afc1,100,v1.1,false,9eac01df5f6c6684cb58faf053ea01cdda6891e186c8c6e43a51c2c477ab71dc,false,false,false
qualitative:lobs_7ff42a4d482dc53a041392fc,lobs_7ff42a4d482dc53a041392fc,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,e81c42104cd21c6c9662d7efbbfb0e5c8e45655f6cdb011abc311bcf6d8a1d1e,86,v1.1,false,103e743ab19e75c385fac22d383e0cc1a349b056c40ffc9d218f9eb5ebe3f1a9,false,false,false
qualitative:lobs_7ff941f624029bd554bae3d8,lobs_7ff941f624029bd554bae3d8,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,7bf59341705540913c677377a608f2e2beabb8508fdd44df3bac230ae7518b2f,94,v1.1,false,c39b1038a581d3712a73ac63b21ab2c31a9923b2699e076dd83f82428c5bed31,false,false,false
qualitative:lobs_8065b9911f03e70d66221ab5,lobs_8065b9911f03e70d66221ab5,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,eb080f560485a0078e51288442cd224795797a86660ff65c0e8d9b7aeb9f2f13,61,v1.1,false,88c199cd16b8cc27027e8a68c39e828188874b43698e6f9f284316f02e2a9657,false,false,false
qualitative:lobs_806837945d0338c5b7d55171,lobs_806837945d0338c5b7d55171,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,c980cb55912b645a92c0315e835bac7d0b5eade57f8a8225d0ee6eead1578ef4,110,v1.1,false,f37a95344454f4e0150da79ea2f98d03bbcd6af0fbc46c999fd3e7ead789b5bc,false,false,false
qualitative:lobs_80ae8925d0a6644875c78467,lobs_80ae8925d0a6644875c78467,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,c7f210939e317448f25be60fdb864aff4f18dc3f771ed525565da982c930bcc4,44,v1.1,false,40443110301f6d7a4bbf6cd383ef1ed5a5549755a09b57519a36f2284c4e1362,false,false,false
qualitative:lobs_8250fa7d015b2118d4f5d437,lobs_8250fa7d015b2118d4f5d437,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,9efeda9772284312f3d68036ee556cea043b5d7c1541fd3c7f3035ee25bae7db,83,v1.1,false,ca15c6d4b9f0400232d661c727245d575f4b7f638cb1cbe6d451f5dd6b5ed615,false,false,false
qualitative:lobs_826b3991eb23e4f3560477de,lobs_826b3991eb23e4f3560477de,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a3e9a0211393cb0d800d04deac288d081ab41ccbb4781a6bff991bcec86280e2,42,v1.1,false,865a7d888a2d60cec778c0124d9a9f6ecb60e788124ac69e1a6244936e241eb7,false,false,false
qualitative:lobs_82b923a9599401a6e3ef683e,lobs_82b923a9599401a6e3ef683e,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,cda59dd7a0ece8a57c6eb9844459f577f51c42f615d221a709d10da3c8b4cf2c,91,v1.1,false,630e587042678d5a5d59b002d29b3db1da71d8f00295598f4af6e8a3c50fc570,false,false,false
qualitative:lobs_835149ee462e6637e8f8700f,lobs_835149ee462e6637e8f8700f,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,f222269b3553c8e0a5f5dde986fdc203c4304fac5085a3e63cb937c183c73d76,53,v1.1,false,b1ef42e3001447b065f7ec9842f5061c834860484aac96635b8469e1d78b3dd5,false,false,false
qualitative:lobs_84052d45d0840412dbeea30e,lobs_84052d45d0840412dbeea30e,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,c0bad0c3f4b58852eb98a8ad06b1c3b7be1b847385bfdbfd5e18558b3986bfdf,9,v1.1,false,e86010c0d84e64ec36ca3518f16edb9ca5c1c075f5edaacf8ea1ddc074d42196,false,false,false
qualitative:lobs_854450aadf611a5228a07026,lobs_854450aadf611a5228a07026,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,e20a548f23fa36bc8d5ba48237ec3ee4d4f00087841d3614f81749e3c6c1b47e,8,v1.1,false,5937ebba344e28078d52a9429126a3a1aee487ee181236ea72873c199ae797dd,false,false,false
qualitative:lobs_85b5a82c21a92ddefa7a43eb,lobs_85b5a82c21a92ddefa7a43eb,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,7e41daaaea30f46b3733c7f2428bfe1ad6c351049fb5155c11b88b0da202637e,90,v1.1,false,b54c933248f56abb08f9e84a9e0be9486e0b48f6d5d062780284d358f26a32ef,false,false,false
qualitative:lobs_8623c8df1363dd9c571c7a1b,lobs_8623c8df1363dd9c571c7a1b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,b6fbef102e5a9fe676db00ae69c461854b673f03276916b938a28d6f61723860,58,v1.1,false,cfc84a8a05c939de41dd58d6811bb962ffe369ae58a6753c22791e7064064452,false,false,false
qualitative:lobs_863c3111652bf3c925800421,lobs_863c3111652bf3c925800421,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,e4c35ae6cee0425965781adab78ea0532d3f28e4e8299705adfdaf659dd0bc8f,85,v1.1,false,e21de33bd3a594efb3a3fbbadb6edab865860b67dcbc0378c4985b7a6a248515,false,false,false
qualitative:lobs_872c9b81c68c6f8ba4cb105a,lobs_872c9b81c68c6f8ba4cb105a,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,612448248fc8676c6cea97d1f1dc12f5494c298815bdbf6cfec6b5c0f0b0e52b,57,v1.1,false,5b28fe95baf717357abb90ef71182f96cc4e78ab385ae5b41c47785ecc0b95bc,false,false,false
qualitative:lobs_888b6ff05f7060f14bee6769,lobs_888b6ff05f7060f14bee6769,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,8c989e34034989f6157b0211ba265bf714867b3f1e5d70d8869872606954b84d,95,v1.1,false,b7fe48c60f4b2b4f90b90625cf963eb45ccd6c46f33e5c158a8ef14b81b1017c,false,false,false
qualitative:lobs_88d3cceb6c517b68d53dc53e,lobs_88d3cceb6c517b68d53dc53e,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,0f8a6de9bedecb08f8d7560ebf5345908634959235e6147720ce171ea152f9c8,89,v1.1,false,0b0e7aa03b3b90e32a1ee0eddd3bc80eff26be02535cb2dbc245e7eb3e9043e7,false,false,false
qualitative:lobs_88e1a5d71f874189492b0ee7,lobs_88e1a5d71f874189492b0ee7,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a097499a3a855f947400611945cf695caa58a0edec4e6640e133b66e15983d34,89,v1.1,false,8e8f4e658c8184b3065c3be8c69df0bf71a3980fa43c148d0b7bc4726237ca28,false,false,false
qualitative:lobs_895ed5bd5dee0e3d876d864a,lobs_895ed5bd5dee0e3d876d864a,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,01dbf05e668233dfd105a07e8701372dd8aa29252858bca69b8336d8214b2cb2,18,v1.1,false,c5031711beeb3012c1797b89283c7c60461e5185fff775b38f89a0262d6d4fe1,false,false,false
qualitative:lobs_897cd44ebc428d0786d98667,lobs_897cd44ebc428d0786d98667,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a700836d9e672a76dce8a568ce7fd0388e81e66184b99e300663153f0667266a,74,v1.1,false,6529763560bfb497d12ffd930a3d78203caaa667e1883bbac4f3f4f538acc883,false,false,false
qualitative:lobs_89a1d162c5be68ad49f12332,lobs_89a1d162c5be68ad49f12332,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,e516debc1c67d20529680d48360f4706da7477000796207ad0c68f8394bfc978,74,v1.1,false,9a3390c66f979a2e387c47ad4ff2f89e2262baab808a45676d1f55f7347aea68,false,false,false
qualitative:lobs_8afd840319a4f94e4c5adeb7,lobs_8afd840319a4f94e4c5adeb7,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,feb48f796da644c8c7f410d65fabc4450faeea3a7c2d1de49784e721ad67ca91,50,v1.1,false,4ba3d83b38793a4d34514d47e5bdf2374c14957f95dec794b9646e2ba3326803,false,false,false
qualitative:lobs_8b3a4ce362e7cb2ddcecb189,lobs_8b3a4ce362e7cb2ddcecb189,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a7fb1e825d95891107ba0d6d2a4a64cbe6e3ca13688134880d121f18f459afa6,79,v1.1,false,7eab6a8dbc3c64af375003cef396d1f5b383e542ba8383d730d29c96a32ac759,false,false,false
qualitative:lobs_8bb8df4b50223bdb72476174,lobs_8bb8df4b50223bdb72476174,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,b11af93a53fccd72ef006d153aaa6bef0df4439298d625183b69657791388625,83,v1.1,false,b13657e8b92f80103909fe8bfd390120c4398c035627b9e02e2dec56ad1d51a1,false,false,false
qualitative:lobs_8bbffc6adcadad16c7db0077,lobs_8bbffc6adcadad16c7db0077,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,992621753cad47f0035563961aba4c6cd377748c2f48342d049d98f71494a5f3,69,v1.1,false,96aa8d5c97fb30f51c4093084b99cc1c5256b4647e2f8531069e60a61f5591bc,false,false,false
qualitative:lobs_8dcb8f75d6dbe7a260ee01f6,lobs_8dcb8f75d6dbe7a260ee01f6,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,03b569f45c1e3f068298051face50295fe0ceccd20e2641b9542c84f6e6ca848,92,v1.1,false,ceafd09469bb440fab3d3a784ed1c788f1d79e21aa9b783dff44f3a0a714bf37,false,false,false
qualitative:lobs_8e3b82e239811d34e80402b9,lobs_8e3b82e239811d34e80402b9,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a50201139d3ad055e1c2628742134c5aff22a99fa9f90b77e769f14eac4d763c,80,v1.1,false,c77f5d7fb5cbd6f5a811f350ee7f9e5edc9c767f406b90c81f03f529c6c9c468,false,false,false
qualitative:lobs_8e78c1f4e193499293c04f38,lobs_8e78c1f4e193499293c04f38,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,b75718b011144b1a337e8c0aa811447401844d31c41861571e0d5ed0b0bd6f46,38,v1.1,false,f9d6946f8ec20886d38e68fd943a3c407d3802a18924519011d7731cf150a8d9,false,false,false
qualitative:lobs_8eb978d47a96e84005c5fbef,lobs_8eb978d47a96e84005c5fbef,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,f9b5497747e4fe9b7a63f83430a04e5569181961d829542f50ecd828af409c5c,99,v1.1,false,526964aa1be3a5ff36b6dc40673dceded6c3d9cf20d878188c90e52383f27976,false,false,false
qualitative:lobs_8f15eacd6fcdb9d3c60f7d1e,lobs_8f15eacd6fcdb9d3c60f7d1e,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,fd37cec3ebcacebf241ca30256568b24bc1ac96d04b7e1ab0f2f2a6e95a522b6,69,v1.1,false,5a9c70a450970ae48ac34da40f8331ab8f6ac679818645b96de65f1415566e56,false,false,false
qualitative:lobs_8f63135e175c240c73de2e1e,lobs_8f63135e175c240c73de2e1e,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,e0300db766e3c59f52ca792aee10ae57a413772200bb56f28d6cf6ce9518bda7,36,v1.1,false,e6847e44e9130ecae790874df804a8db5a00559f25ecf7e9ba1d78846960b7fa,false,false,false
qualitative:lobs_901494548e01973066b43215,lobs_901494548e01973066b43215,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,8db616d96aa61e3d926e4f7e46810343d6b62739efeca6244c95d53f5d4e2c28,94,v1.1,false,f0dea3768a49a340ca3ab10bbda1da209c30f6e5a4f4dcdfe655a427c57ca32c,false,false,false
qualitative:lobs_904db59b8ca4f6270cbbfef2,lobs_904db59b8ca4f6270cbbfef2,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,c122a8f44ca4f6b0718cea4bd374b9b2091f342ea25ceb085380e3249a6872f7,45,v1.1,false,e87682b5b1ee3389c405763f58a3fec1d7c02d6a8fea20812808022dc5717297,false,false,false
qualitative:lobs_9096ca37a928824445354efc,lobs_9096ca37a928824445354efc,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,35ae5397228c2b2a9fd92e323a60011744a5aff435ee189daee51272b7109c2b,108,v1.1,false,f76136eefd204f6a574e460d95cbcff2dad24c53e703ef8f3d417cb37e4f40a0,false,false,false
qualitative:lobs_91da617f882026a9a20ab3d5,lobs_91da617f882026a9a20ab3d5,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,3b21a83edc5643e07fbc668e502d03e62dda18a70886824413038504a318bea6,91,v1.1,false,60992ab1fb1dd4294386959f2fca7e09bf3f18ae8b94db5b3f70f3cbc0b9e270,false,false,false
qualitative:lobs_91eb521aa649eb907ca1fb28,lobs_91eb521aa649eb907ca1fb28,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,116cbb156567896433ec61238a73837ff6260623affb7cfa74e372c638f3d3cf,29,v1.1,false,574d3d268fc62446163ce129926d57e49d927355bc3f798b6ab15ce61ded84e1,false,false,false
qualitative:lobs_92008d60e2fb5bad81007465,lobs_92008d60e2fb5bad81007465,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,20e620cc8631ff5565869a0bc448a95cccca1342a7fc36fe854aac1759127f9b,32,v1.1,false,c1c8ed7c5c8d537952075e114564a207f658a737fdb90160aaac794390d79e5b,false,false,false
qualitative:lobs_92114c5068e1cd4a0598725a,lobs_92114c5068e1cd4a0598725a,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,e02b0ddf005e87bc23f6583803e0bdd0ed9c5170be6f772a43f1daecc495aecc,87,v1.1,false,3aaeffd26ffb3deb2aa47684dfc5c326c1be36a3e5fae54d4e89b965edc74b09,false,false,false
qualitative:lobs_923b5c3d59ed8125744ab90f,lobs_923b5c3d59ed8125744ab90f,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,b14d9a2a3c9e2cf756a80fce9a92f0bd7033b4e872d2aad8b64d09f709a82ebf,96,v1.1,false,89706b0c7a1ab47b8da4c75cde837960c7ee0037af0ee6363205029a3dc52623,false,false,false
qualitative:lobs_94260810184cddc7981a7793,lobs_94260810184cddc7981a7793,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,c234a1d16c1943af639fe7afab53df69638ed7df8557c9c2f71b26599e20bf96,92,v1.1,false,bbf1c939c91efbd785e0d69ff4cc2701481eb26ed7f70f2303992c528527b002,false,false,false
qualitative:lobs_948ac510c282bbf11c373e0c,lobs_948ac510c282bbf11c373e0c,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a2dee32636c45f15e878a725d1d2d22045bd91f7d6883d8c4cf263f1d10080dd,18,v1.1,false,83c479c6051fc5a8dde929d2270df6337d7d71314b5bcad77ee7068c1ff06bf1,false,false,false
qualitative:lobs_94c44b6eb491075e940ef471,lobs_94c44b6eb491075e940ef471,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,244ae21d4c7b061e26628a88a45d12b9e5a8a385b929fab318982e5573790e2c,84,v1.1,false,ac06ac8f176c383278f21bd12c42bedd652efceed6a5a952521a668ead4c4a2a,false,false,false
qualitative:lobs_94d5c6f9f3a3563edd4bbe0a,lobs_94d5c6f9f3a3563edd4bbe0a,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,55e8b9b8faf2db2e32efccba870e12829ae1173ce2bb5f32b2a8a6a072ae5ad2,79,v1.1,false,05a8e47f53918329ae4d5b461ebd06211906b1d5c10a91705687d2a84bbcc46d,false,false,false
qualitative:lobs_95bdd64c7a0562271046a114,lobs_95bdd64c7a0562271046a114,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,08d852837ada636ee785e7b8a41f8c97eeb1ffeea81d4a975eadac3fce2f59c7,29,v1.1,false,a74289b3755b41ae9ccc8dab4332f2e089d7af50be9259f8954a8fc6faf5dce8,false,false,false
qualitative:lobs_95c2a00c2abf3e66ffdcee5c,lobs_95c2a00c2abf3e66ffdcee5c,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,ec6498287899f1eec2123c77f98f3cd1cb38af2c1ffeb0628e6e393b42287670,104,v1.1,false,917d11dab3b8261d758bd6423b8ad0baf05ba6bf74c4a0edc356c4f0ef375d77,false,false,false
qualitative:lobs_95f1fdcd916d793921457bd2,lobs_95f1fdcd916d793921457bd2,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,75a9762496fd8e29d09a4d1b740d7210383b766b33e42305f97c382a566080f8,48,v1.1,false,ef3a8e38b0c90e9b311922e6d88e02d76d168412c64bd6c206500cca6ea3748b,false,false,false
qualitative:lobs_960fee8ad86f50d115ca3c3d,lobs_960fee8ad86f50d115ca3c3d,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,862fac2e65cd099e7a259341a883308c9cc89de2adaa613b2f91073005974fe4,79,v1.1,false,7491ca6d290877fe3121c378aceea35bc6773bdfdc6aee41d6ae4612e65f567c,false,false,false
qualitative:lobs_96398ff219787394c2d49676,lobs_96398ff219787394c2d49676,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,66b0f7bb393eeb5f41e39190e45c12ffef5076b74f95e14231ba2ff1f3e5ca92,29,v1.1,false,dd7105194a0add1abdbeebe4371065a9ff1c2d0f4a82352f73f1fc2e4d177798,false,false,false
qualitative:lobs_968a71b31a8ece8bd353811e,lobs_968a71b31a8ece8bd353811e,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,211c20d3b62a5a6aa550119e2f4d679fbb5b9c8ddc271e5ded4dfbe043a35c75,92,v1.1,false,a927585cc12a7adbf8b26fcebca0ac73866e203766d68c2b726ec529b8159829,false,false,false
qualitative:lobs_9716b6ee502d38c5a17d6cda,lobs_9716b6ee502d38c5a17d6cda,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,c0b2f8503efe1cd44ef0f435ceeffbb43763fafddc207cd9f2979e179d068889,56,v1.1,false,e1cc8dd7d9e497962b857ed2d3ba5f88a0f96008d35c4cb4318644a273ff1217,false,false,false
qualitative:lobs_9736a3eac6ceb4b0fb588a40,lobs_9736a3eac6ceb4b0fb588a40,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,8f832283f17365df5f2157f0f7b39d5e782da291832ce68f82376f9f0781f809,57,v1.1,false,d4c6d62ffc8e4163ab088e3809ce94801245a124def2b5cb442571567474397a,false,false,false
qualitative:lobs_973cc48d12376907f576cf13,lobs_973cc48d12376907f576cf13,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,3abc8b0c9009f9a0fd2eae7146ed703acea1714dee109385dacbbf3239a76668,25,v1.1,false,5e9e729e7832440d6f6409556da6d4354fe190210aad3691df242f1930146242,false,false,false
qualitative:lobs_977739e1747108a24cdaed97,lobs_977739e1747108a24cdaed97,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,c7c58873e6bb86ec4be83608ead55f1d473658c497376ff207fb2d2fcc3afa44,79,v1.1,false,86ea6ea7e78390f6b6b59734280abb6c87d7af5b2bfeacf6dba2189b6122cad5,false,false,false
qualitative:lobs_97ebeeb8edfda8cd800808ac,lobs_97ebeeb8edfda8cd800808ac,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,a84f4b433df4951a0cd0fce124949f9d25318ff452f7337aa39f0a230e115a1c,84,v1.1,false,0e68677e47ba91689e71c2511fe699a28b5e783cdddf9630cc1ab19ade4d998f,false,false,false
qualitative:lobs_982a77e3393d944971e7b536,lobs_982a77e3393d944971e7b536,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,01223176c2e13a9189062287b19029b469369379ab6b9418c09206f3f9be1702,75,v1.1,false,e9b63639c0317d274af1ea34875320a0bb6ad34641665563159500d068081669,false,false,false
qualitative:lobs_985ddb7a53fed53c92361fdb,lobs_985ddb7a53fed53c92361fdb,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,8544979713ab8ada23663c55f37dd75f08640b6062d7a32dee10ff5db4c8d2d2,89,v1.1,false,f073399c94846d106fb8dda22aee2482fd8a6d7e093231a534ba37a86d40db2d,false,false,false
qualitative:lobs_99cf7beb989ae0e4661996fc,lobs_99cf7beb989ae0e4661996fc,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,3ccbd629a2c8cd5722ef6f70de05ed29cdb833b7fa520db9a268c7732fc7b4e4,94,v1.1,false,4e1a9d99a09f1a8cf75aa1bd73c06dfca5622b05fcf8d0c59d5298e000c40f36,false,false,false
qualitative:lobs_9a37f94fb1db45d1c1492422,lobs_9a37f94fb1db45d1c1492422,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,e9213436fc825b25e0cbd044a19ceccfd33b8b65d530fef89d12d6c246d49d0d,91,v1.1,false,fbfc361c0d6386dcb878269c10a8dc4d496be75679ecbcf9898c5afaa98bb6c7,false,false,false
qualitative:lobs_9a5740356c42c9b72b4b97fc,lobs_9a5740356c42c9b72b4b97fc,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,8e1830fa223c2d8905bfb48ceecdca9e249f25154da6fb652d740ad946227e8e,96,v1.1,false,5828681096285a57f9a21921e2c02b2c47dcb8a59770979905ece38df98d6799,false,false,false
qualitative:lobs_9ac3076cd5d6b962469c0361,lobs_9ac3076cd5d6b962469c0361,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,96a56ebf559bd6b1cdab1f0a18361e18d6570e010e7e4243748086c0ca2c37f5,50,v1.1,false,59275f7d50329901c01db9095d56147e8754a828ec664de1a8536685b1d4059d,false,false,false
qualitative:lobs_9acc212069edc2c6837a841b,lobs_9acc212069edc2c6837a841b,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,87a4ebecca07f81cddb9d1c5b093daf8665677ce446e5ec5e81d8ffb8bf81410,56,v1.1,false,354b15e0234d560b6bc9bff8168b03f8810e9d8eca3f0b49f7aefc5df66b3213,false,false,false
qualitative:lobs_9ad0a31aa7f75dd280692c72,lobs_9ad0a31aa7f75dd280692c72,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,fe7c3023325dd4b37a7c0b9c0dcb5f42f9916ee80249655653418f8ecc6405dd,81,v1.1,false,83d6acb79322baa72240d21a32f000488e3ca1970f1ca983121e03370ca6066a,false,false,false
qualitative:lobs_9b50901ca6bd7c4fc68707c0,lobs_9b50901ca6bd7c4fc68707c0,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,5f0c91eab5e2db3f0b4d77cc4279c9cd5a3e591a19a82d4440a8c5e024a5ea71,86,v1.1,false,a4c3c57dff221370f6e5660177c1c969f5654c876385e991ab77bcf677ccaf64,false,false,false
qualitative:lobs_9b8d9e069f8dca56660caded,lobs_9b8d9e069f8dca56660caded,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,ab82024de96cbe0ec29287f9d8a125a06fb63d3c8414a6f36884a49478823d69,76,v1.1,false,0e3f890c8f0bc1f349f87d2d630c31228682eb36bc3a52b8f05096f3495c64fc,false,false,false
qualitative:lobs_9bf90efa4c1fc0f620cba15e,lobs_9bf90efa4c1fc0f620cba15e,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,366c17a2611d404c80d241f4a0d0a830dce8645c5e2d9c61c1afe41e65df04e1,101,v1.1,false,2eb50e715dc63fc827cdf2fef53886776d76dc800e86261bea0eb3a6741c8b6a,false,false,false
qualitative:lobs_9c39f50ba59e2d9c914219c8,lobs_9c39f50ba59e2d9c914219c8,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,76c78863092038f1671ceb6796fc2a681a829014df31b6e7c31f8e8c112fd734,68,v1.1,false,f8ccc2f2d5e07552e50a81882a232d94b37f938c6f33607994f863edf15a8097,false,false,false
qualitative:lobs_9e3abffd61bedc96934afc19,lobs_9e3abffd61bedc96934afc19,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,dde4c5bb8b6571e8ee780900673c67a83e6c16525afeaf6d52dfac71e93f8048,16,v1.1,false,d9b03997737de47572ffb0c1a8567e7cc4fcabb6ee17d1b1e1688ac714f9a6e3,false,false,false
qualitative:lobs_9f454a74ab2ba08892e0f861,lobs_9f454a74ab2ba08892e0f861,qualitative_exact,gabriel_attribute_ready,true,exact_verified_span,505bc85e4a6ab7809539d9b5546cae5dc008797a3995dabb5b9e0767a439ed78,76,v1.1,false,efcb9a00f2522769faeec906ecb9173b21748221601f45820179c590445c2fe5,false,false,false
