evidence_id,stage,attempt,request_id,backend,model,status,schema_valid,input_chars,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_code,raw_prompt_saved,raw_response_saved
qualitative:lobs_43a7846e89603da41c27d274,live,2,resp_0052d9ff4dce1d1a006a66572c7d208193879d2305b24f3737,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4604,3067,1039,4106,7.143491,,,false,false
qualitative:lobs_4472eac39e6c0828869b04c5,live,2,resp_0268bfdcd5767603006a66573393988190aead824572707c24,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4627,3075,1085,4160,16.320952,,,false,false
qualitative:lobs_45f9bb1f79974120114eff79,live,1,resp_0b3623fee5e4f017006a66573cd04c8195890fd363043ff11d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4463,3040,1394,4434,10.149983,,,false,false
qualitative:lobs_471ae21535a904b4e065db61,live,1,resp_01a8e8a76b37e228006a6657429c9c8197ab0309465e3ccff6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4471,3038,989,4027,14.314000,,,false,false
qualitative:lobs_471b7c79c1dced442861bbfc,live,1,resp_00be51376b4d84a4006a66573cdb4c819597f7ae8faa534227,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4494,3048,995,4043,7.587131,,,false,false
qualitative:lobs_471e86276f1c082dbed2707d,live,1,resp_05cb6e06609625df006a66573cdac481968967c6fb7128e9e8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4451,3036,1355,4391,9.753989,,,false,false
qualitative:lobs_480d164ff63b1726210aedc7,live,1,resp_03042b027082c3f1006a66574468448196863a959303cfece7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4420,3031,969,4000,16.036866,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_482d36b6448e69623975b5c7,live,1,resp_04b34159c04e1360006a66574693888195ab3283f81a0a19c6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4498,3046,1655,4701,21.759616,,,false,false
qualitative:lobs_4840342c784590df022125ea,live,1,resp_0719f61dfc400044006a665746ee688197b40c3a5cd0166023,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4491,3038,1586,4624,21.208625,,,false,false
qualitative:lobs_4878cf1eb7c0a0821532d9e1,live,1,resp_06dfe3c7e1764e48006a66574b0f208194b9985e53c462ee29,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4452,3042,1349,4391,23.666726,,,false,false
qualitative:lobs_48cd10e39a57a0f90e18d629,live,1,resp_00b977ed63b8eded006a66574ccd5c8196a25331516c50cf6f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4512,3053,1262,4315,25.716613,,,false,false
qualitative:lobs_48f3428b7a191e7211bf0604,live,1,resp_062792027a6fca9d006a665751fb408196b5b1e17558bb6e6a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4443,3034,1073,4107,29.501180,,,false,false
qualitative:lobs_4917b6e99309266ef7a6dee3,live,1,resp_088816e12eb9ae5f006a6657528a348195aa87dac986a98ad2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4486,3047,1656,4703,33.240307,,,false,false
qualitative:lobs_49726b03989fbd90cbdb44e0,live,1,resp_011a6419d271cf63006a665754736c8194b071222d856695af,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4485,3060,1119,4179,31.761449,,,false,false
qualitative:lobs_49a552741bf36e8228aa8094,live,1,resp_0eb072de5232a3fb006a66575674dc8193be3efb161035974d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4480,3051,1133,4184,33.934590,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_49be6444cf72fe1b725ec748,live,1,resp_0a10cb8ec073e2e0006a66575a46088190af9156af6e65ee8c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4458,3034,1083,4117,37.795453,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_4a1c3ca7714c258dd0a0454e,live,1,resp_0ed3318354fefa6b006a66575c8c80819592bd6db5b5c52977,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4429,3035,1030,4065,39.374590,,,false,false
qualitative:lobs_4a3de13b5fb7f05ac75fb3d5,live,1,resp_00e276397de468bf006a66575df84c8196b836627700cc0584,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4426,3032,1242,4274,41.961124,,,false,false
qualitative:lobs_4a6b8943d4fd820bdad42ca3,live,1,resp_046f436e5786c5fe006a66575eaf64819594eeb99af5130680,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4456,3040,1557,4597,45.207691,,,false,false
qualitative:lobs_4a77505aa71d72285154f766,live,1,resp_078545bfb26abc2a006a6657628ca88197ac81b9ab71950b56,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4488,3050,1873,4923,50.668246,,,false,false
qualitative:lobs_4a8b566dbb772ff241a2db30,live,1,resp_04160aa662cf2832006a665764212c81968e06861aaa3ddbab,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4474,3045,1544,4589,50.596351,,,false,false
qualitative:lobs_4acb97a2a833d1e3502a2232,live,1,resp_0b892e821c0293a8006a665766c0548194a6be40d335de2340,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4470,3041,1595,4636,53.598845,,,false,false
qualitative:lobs_4ada1841e5d80992ccbc2deb,live,1,resp_0e73b9efac079603006a665769f6b8819480215ce0da9de68d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4461,3036,1021,4057,52.902915,,,false,false
qualitative:lobs_4b1be2acba49d24ebd6afe0c,live,1,resp_0feef340c456656e006a66576f6f0881978263110ef016e35e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4423,3031,929,3960,58.005472,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_4b5db992df89fc51db7bae19,live,1,resp_0d257b7b950ecac8006a66576f6b5481968b86134ac8fe353d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4484,3042,1635,4677,62.664735,,,false,false
qualitative:lobs_4b79e29bf0a682989ccb7aa6,live,1,resp_060f8e7ea4054f5f006a665771a9c4819391cffe25aafb1caa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4451,3033,1029,4062,60.550486,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_4b7fa2ac4dc2c0441ed90118,live,1,resp_07d97fe64930fe60006a66577255908193af44771bc3c75548,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4484,3042,1110,4152,61.705241,,,false,false
qualitative:lobs_480d164ff63b1726210aedc7,live,2,resp_0e8f97647304e066006a66577b85bc8197b71eb9333d40eb79,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4563,3061,1528,4589,11.268510,,,false,false
qualitative:lobs_49a552741bf36e8228aa8094,live,2,resp_07bcea9ea78e1b27006a66577b7bc08190b2511c2eab9d4f7f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4623,3081,1549,4630,11.305587,,,false,false
qualitative:lobs_49be6444cf72fe1b725ec748,live,2,resp_0826a3caebcbdead006a66577b7aec8190b4ba0926314be5ff,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4601,3064,1650,4714,12.067303,,,false,false
qualitative:lobs_4b1be2acba49d24ebd6afe0c,live,2,resp_0ceb2e3094978d68006a66577b7c4c8195b2c600ad11096edf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4566,3061,1483,4544,10.701099,,,false,false
qualitative:lobs_4b79e29bf0a682989ccb7aa6,live,2,resp_04a3cbfc37100559006a66578623388197a5f7d7a57ea3cc82,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4594,3063,1456,4519,21.290887,,,false,false
qualitative:lobs_4b8b9bf18414f33de27065ac,live,1,resp_0860b167adc82600006a665790d60c8196b7ca246a60dd18e5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4415,3035,1024,4059,7.826002,,,false,false
qualitative:lobs_4bb5a1594319d7ea34946c34,live,1,resp_0893f7c40cac9624006a665790d638819091718eb3fc950744,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4465,3046,1569,4615,11.254564,,,false,false
qualitative:lobs_4bc8f4be7da6b27f94abdd20,live,1,resp_0c1887155090e77f006a665790d0508193a4dad617c2786867,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4494,3047,1485,4532,10.704239,,,false,false
qualitative:lobs_4bdb947000ca58336737dabb,live,1,resp_00ccfdf5a11e4e6d006a665790d2d48194af9374438b325205,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4467,3036,1027,4063,7.706299,,,false,false
qualitative:lobs_4c054f9e72080158a9b0f11d,live,1,resp_0540ee636fe172b9006a66579872c88196ba9b50c5cbf66494,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4491,3043,1375,4418,18.359023,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_4c3bc327d067d59fb7763e23,live,1,resp_03c2e2754cdb3ca9006a6657988f288194a67c2ec2ec3eac1e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4428,3031,1313,4344,17.363102,,,false,false
qualitative:lobs_4c7f4861f0a6c8b7f0c038b9,live,1,resp_033d5f8be98bbcef006a66579b7d1481909a6d839b5f1a4ba9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4490,3046,1403,4449,21.564796,,,false,false
qualitative:lobs_4c8b0b982bb55812874ad60c,live,1,resp_064316353e6b8bb8006a66579c021c8190b386bd4c7d28916d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4446,3033,1563,4596,22.541012,,,false,false
qualitative:lobs_4d58950a8e7886b42bbf01e1,live,1,resp_069e180b403adbde006a6657a21cd8819097b72731be1ae461,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4501,3053,1569,4622,28.868666,,,false,false
qualitative:lobs_4e5e8a0f107cf52a5e21551c,live,1,resp_0a3d69de1fce8633006a6657a315a88197bd6f6ce417cc674c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4479,3042,1040,4082,26.217416,,,false,false
qualitative:lobs_4e91745215ca541267eab474,live,1,resp_06353b7c2a701f3d006a6657a64e2881979008763918eba81a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4423,3030,1120,4150,29.741326,,,false,false
qualitative:lobs_4ec1d8e42eace5043acc9323,live,1,resp_00448bdb23b8e1eb006a6657a745548195b1d0f3fc9f5f9084,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4442,3040,1421,4461,32.972734,,,false,false
qualitative:lobs_4eccb7887656c2d01ed5891a,live,1,resp_0a16e978f75d0dcb006a6657aaf9008194877639f80dde7ce3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4495,3043,1096,4139,34.107897,,,false,false
qualitative:lobs_4f2a90d77e431fa982eb64c2,live,1,resp_0a10becfbf76a5f6006a6657ad9bd481948a44cb2158c4c0d4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4483,3047,1633,4680,40.535177,,,false,false
qualitative:lobs_4f5fe627fb05d46a49439328,live,1,resp_0ad3d52444f01c2c006a6657ae7e30819496b42ff58c35a69e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4452,3040,1149,4189,38.097008,,,false,false
qualitative:lobs_4f998b47b6287d43c2674cfa,live,1,resp_09618e48d34d74e4006a6657b1b2e481948dfef7a9c93ec4c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4491,3042,973,4015,40.535122,,,false,false
qualitative:lobs_51298764caf5c3199386f98a,live,1,resp_0a53de8114b03332006a6657b2e14c8196b4205d3a687658b2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4482,3038,1042,4080,41.873201,,,false,false
qualitative:lobs_5134aee29b95eec65fd66202,live,1,resp_0dbb97db5a3dc08f006a6657b6d4f8819793c9d07f3daa58e8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4494,3040,1113,4153,46.357946,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_5172a401abe1bed7cd3104c3,live,1,resp_0e894c5cda9591e5006a6657b9478881909a6e2254c7cfdc55,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4490,3050,1476,4526,51.306373,,,false,false
qualitative:lobs_51753ef59e0d255ff5949fcc,live,1,resp_002cf6a58757b696006a6657b943348193bd997450c1d7027a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4504,3040,1564,4604,52.030360,,,false,false
qualitative:lobs_51d5b08940fb49b9b653b73f,live,1,resp_09f06a28f60cecad006a6657ba98dc81958e582dd516c91d64,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4469,3042,1151,4193,50.449039,StrictValidationError,response_identity_or_version_invalid,false,false
qualitative:lobs_52309de89deae3b98afe70ea,live,1,resp_04a1a63886a7a132006a6657bf194081978515998cc3acb8ac,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4469,3040,1043,4083,54.092998,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_53809af8d9e219a43f6cb067,live,1,resp_07319f20604c6c7e006a6657c337608195a0ebc8830ddd5b37,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4486,3043,1555,4598,61.404297,,,false,false
qualitative:lobs_538ae3e666236c72b44b5f57,live,1,resp_08cfce105fb2e3a6006a6657c418c48196a8b410af65789831,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4456,3035,1480,4515,61.915552,,,false,false
qualitative:lobs_53c2e6713eba586585db1104,live,1,resp_0d3b2c03776e0303006a6657c4dd248197bd9d0e27028d3f21,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4413,3025,909,3934,58.845876,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_4c054f9e72080158a9b0f11d,live,2,resp_0b4fa80ebeecb698006a6657cec4e88195a1ac3c68b2b076ec,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4634,3073,1620,4693,12.832336,,,false,false
qualitative:lobs_5134aee29b95eec65fd66202,live,2,resp_0f3f2f56d01c5905006a6657ceb94481909d5d5e57ca96a278,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4637,3070,1518,4588,10.204728,,,false,false
qualitative:lobs_51d5b08940fb49b9b653b73f,live,2,resp_09531bcda6bafdf8006a6657cec1a8819682d57397aad08872,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4612,3072,1651,4723,11.786089,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_52309de89deae3b98afe70ea,live,2,resp_0fb02ab168833943006a6657cec3f081959f3ceaf9cc58b2d4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4612,3070,1063,4133,7.679543,,,false,false
qualitative:lobs_53c2e6713eba586585db1104,live,2,resp_03d10b031b986a4d006a6657d6640481908df0a9931d38baa9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4556,3055,971,4026,14.893312,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_554540a34d5ed509e836dcaa,live,1,resp_01adf43df00de539006a6657dda5608194a31bb8679318a4f7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4460,3035,1541,4576,11.009298,,,false,false
qualitative:lobs_5579ddbea4432c6a4c90f4b2,live,1,resp_0ea2c7fab3db1eac006a6657dda8c0819795a256fe4df0beea,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4463,3038,971,4009,7.647062,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_558c2627051aa4c2f6388954,live,1,resp_04a0f347c32435fd006a6657dda730819594553068d9b486eb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4467,3034,1195,4229,8.752071,,,false,false
qualitative:lobs_560f40023e0fbd0498e9d4e8,live,1,resp_0293363d043a1fd1006a6657dec9808197b6ec12d4269267a1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4481,3045,1526,4571,14.092759,,,false,false
qualitative:lobs_562749c5193058ade4f85093,live,1,resp_09d2a38d86530751006a6657e53c708194882a3227f8f04e49,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4491,3039,1067,4106,15.494142,,,false,false
qualitative:lobs_568d80573ef214e69ecb42ea,live,1,resp_0fb675b52844498f006a6657e6525481939a061b928144f292,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4468,3039,1175,4214,17.128252,,,false,false
qualitative:lobs_56be8e43a4a87a8204b1386b,live,1,resp_02a9be2c4fd14c41006a6657e895948197a3ce14d8003ed449,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4423,3035,1112,4147,19.135238,,,false,false
qualitative:lobs_5703c38b02f96d25e787bcc8,live,1,resp_01e8500bf1317a0d006a6657ebb0788194811b49b4eac5169c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4478,3041,1047,4088,21.734586,,,false,false
qualitative:lobs_57274a92e0a125cc63235393,live,1,resp_048d351d86f60004006a6657ed145c819388c785e01f62578b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4455,3034,1490,4524,26.107937,,,false,false
qualitative:lobs_57a24d866fe77c8c522743d1,live,1,resp_0506527bcfa5e728006a6657eeb66c81979e45f17041e77ac5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4796,3158,1652,4810,28.531536,,,false,false
qualitative:lobs_57f25264dab6407666fcddc7,live,1,resp_0237ce60a020b7b2006a6657f0c8f48196a00a6c7b0cad5500,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4500,3048,974,4022,26.350536,,,false,false
qualitative:lobs_587cd80bc41ec46adcb166c7,live,1,resp_0743c3f5c7f276d6006a6657f364148197b3812e5e7e2652f0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4481,3041,1637,4678,32.856204,,,false,false
qualitative:lobs_588d740e8273685f6286c62a,live,1,resp_03031c10ae990c22006a6657f7b24081959e4dbc8c37deab1e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4457,3033,1557,4590,36.402963,,,false,false
qualitative:lobs_58fad53dbaf82b213a10ef0c,live,1,resp_026054c727d22b0e006a6657f7ee948195a67d021eeabf3c7a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4440,3035,1423,4458,36.502545,,,false,false
qualitative:lobs_59307c66d1d1145e1d21c85b,live,1,resp_0081e9958467977f006a6657fa1b54819791e0438e7e4de0ac,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4495,3044,1462,4506,38.507297,,,false,false
qualitative:lobs_59a0ee99e42d0caa0e4946ab,live,1,resp_0b4882bea6da71f7006a6657fe7d0081969ac2e485edef1fa3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4471,3040,1124,4164,41.046619,,,false,false
qualitative:lobs_59ee594079f1c30e06e8a54a,live,1,resp_0bb23ced3fb0441d006a665802070481959f49278981e73e9b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4481,3043,1013,4056,43.878766,,,false,false
qualitative:lobs_59eef1485b4bb4bb0c63a9a9,live,1,resp_05641d306fdb4c56006a6658022ac08193810c1c6e12747a43,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4488,3046,1039,4085,44.413974,,,false,false
qualitative:lobs_5abb9d2b53ff570048ee43ef,live,1,resp_04171d22f1e84d22006a6658041648819494b177baa870b149,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4515,3048,1410,4458,48.174460,,,false,false
qualitative:lobs_5acc818d200c9d10414dc226,live,1,resp_064bd52fd08059a3006a665806a69c8197a777de81eaf95e82,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4429,3034,1534,4568,51.568944,,,false,false
qualitative:lobs_5b4a25b940701a155e388ea0,live,1,resp_0e6ed30be1a57c32006a665809746081909b444136a03c01c5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4424,3034,1524,4558,54.447424,,,false,false
qualitative:lobs_5b8b4e56e7f4ff32075078cf,live,1,resp_0989b10305b9b992006a66580a0988819094e7203c610d91b8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4489,3051,1135,4186,52.721950,,,false,false
qualitative:lobs_5c4877714b63793d0ad1cd75,live,1,resp_04d0954fa80d9c89006a66580dc03c8195b23c6d3cbcd5e35b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4436,3034,1576,4610,59.134844,,,false,false
qualitative:lobs_5ca9514eecaf9520b40c67e1,live,1,resp_004d2d7ae1799754006a66581139208190afc685e080c63a82,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4463,3041,1386,4427,61.275261,,,false,false
qualitative:lobs_5d2d95b233b1f94cda9d44a7,live,1,resp_05d952e836f9ab04006a6658124f048196be0fecf3224d9b84,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4482,3044,1034,4078,61.566672,,,false,false
qualitative:lobs_5579ddbea4432c6a4c90f4b2,live,2,resp_0956f6cf37dfa520006a66581b359481949a75d9e6087f5331,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4606,3068,1393,4461,10.443830,,,false,false
qualitative:lobs_5d359baa7cef447b3fe8d31d,live,1,resp_04b3233bcb9b6473006a665825b8c48193a3a732ebf5314766,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4453,3036,1308,4344,10.012516,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_5d3eb673fb3ac877e6cf9747,live,1,resp_007cd41482a784b1006a665825ba308195b75dd51a2b37134e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4493,3043,953,3996,7.211966,,,false,false
qualitative:lobs_5d59f01a5abe1b48f6061330,live,1,resp_0752570f59ec2799006a665825b9508190b62e404d0a511698,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4464,3044,1586,4630,11.840539,,,false,false
qualitative:lobs_5dbb6ac05b47d4f26753c4a5,live,1,resp_087d8beea955e981006a665825bc308190be5cbd6079b46e36,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4458,3043,1069,4112,8.221363,,,false,false
qualitative:lobs_5df1e13966b89aaf1db5f711,live,1,resp_067a27f4dc5c56d9006a66582cdf8081969d158eda3e9dc465,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4466,3042,1045,4087,15.098025,,,false,false
qualitative:lobs_5e1400bfe8b982339a020812,live,1,resp_0ba8052f3148c254006a66582de050819586c3a80e3cdfed59,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4482,3039,1437,4476,18.712397,,,false,false
qualitative:lobs_5e2b04f2073ee962d7430a5e,live,1,resp_0ebfc1a8e2c1df00006a66582fa58c8193ac105e99932ee402,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4469,3051,981,4032,17.355412,,,false,false
qualitative:lobs_5e2e20d674ef52cf7e60f735,live,1,resp_047c434d1bc48137006a665831760881959f334bdd733489c0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4493,3042,1335,4377,21.371887,,,false,false
qualitative:lobs_5e725b0940b7f4134543e205,live,1,resp_0f853134c017b817006a665834c13c81948169586de480822c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4422,3030,1091,4121,23.055406,,,false,false
qualitative:lobs_5f1a160f481df08aba10c209,live,1,resp_0887e340eddb3191006a665837033c8193b4ee59a2a831d4cf,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4468,3039,962,4001,25.753906,,,false,false
qualitative:lobs_5ffe25a4a4a10636f39b14d1,live,1,resp_025f49a4f5686f63006a6658385e1c81938ec369ad6a9be526,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4419,3036,1029,4065,26.252856,,,false,false
qualitative:lobs_60e861c8491a12331fbea1bf,live,1,resp_048a4222dbfb9675006a66583c4634819080b5b0e2d9a04e9d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4455,3034,1534,4568,33.561106,,,false,false
qualitative:lobs_622a3bcc02ac766500979c43,live,1,resp_04bbb5d539a2af1f006a66583cb2988197bf9926426111c6d4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4453,3032,1505,4537,33.742035,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_6249ef3cdf7b905d51728288,live,1,resp_0fdc638730195279006a66583f63e88195856d77bf9fc817c1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4483,3038,1574,4612,36.938460,,,false,false
qualitative:lobs_626a31b27c1f9eaa39014daa,live,1,resp_0f0e0a236a7b48cd006a66583feecc819793cb36f54ff89d45,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4501,3047,1120,4167,34.731712,,,false,false
qualitative:lobs_633fcbd3aba92b7d0282d1e2,live,1,resp_0346ecb445c15b3a006a6658473c788195b14fb66dbeb12da5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4492,3043,1505,4548,44.721055,,,false,false
qualitative:lobs_6353c506c40bb09da777c839,live,1,resp_047a8c902435a03a006a665847653c819790c40c7bbac3bd8b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4481,3040,1043,4083,41.622905,,,false,false
qualitative:lobs_6368d6ae0a0c2efe58049169,live,1,resp_09693529c0936b44006a6658485fe48195a23e847559e255b9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4489,3039,1523,4562,45.747739,,,false,false
qualitative:lobs_63b128cc7e2b945f1b1db364,live,1,resp_0609ad1bbf48497a006a66584a96388197a993b2d5b0c3b4db,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4488,3042,984,4026,44.472467,,,false,false
qualitative:lobs_6511afaf990490a9ff10daa2,live,1,resp_048cdb8e238214a3006a66584f4a388195abe53cc656ff902a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4473,3041,1571,4612,52.816009,,,false,false
qualitative:lobs_652c4a90d752471fa8b9e4f2,live,1,resp_0a79fb52de906492006a66585224fc8195adb8b5637fd9e596,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4475,3040,1047,4087,52.198253,,,false,false
qualitative:lobs_678af02f833771c27c65df1d,live,1,resp_00dc10f86ae802f1006a6658526bdc819387355607a5237b5f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4437,3037,1040,4077,52.349697,StrictValidationError,supporting_quote_not_exact_substring,false,false
qualitative:lobs_6812c011a98a5651ad497a7a,live,1,resp_0e6f398c6897bd36006a66585365bc8190b9c86bc7db162a75,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4481,3046,1222,4268,54.815787,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_692d3f4ff59f7f898526abb6,live,1,resp_0228cfdc172f9a43006a665859deb88196966c3cfe20157b0e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4495,3045,1604,4649,63.672370,,,false,false
qualitative:lobs_69493378b3464d410eab1c73,live,1,resp_0d1b59c65602d567006a665859fde48190a36e9189bc54d992,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4445,3043,1593,4636,63.803164,StrictValidationError,weak_attribute_controls_invalid,false,false
qualitative:lobs_5d359baa7cef447b3fe8d31d,live,2,resp_063247e566318fc5006a66586588b88197a51346449a7cd6a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,true,4596,3066,1600,4666,11.610942,,,false,false
qualitative:lobs_622a3bcc02ac766500979c43,live,2,resp_09deda9f8386e32e006a6658658db8819785d43e5e9ffe49b1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,false,4596,3062,1077,4139,9.775913,StrictValidationError,weak_attribute_controls_invalid,false,false
