non_base_wage_observation_id,extraction_case_id,document_identity_id,text_table_detection_id,source_review_id,candidate_queue_row_id,state,municipality,government_name,unit_type,candidate_source_type,contract_period_start,contract_period_end,page_number,non_base_wage_type,value_text,effective_date,eligibility_or_implementation_rule,bounded_evidence_pointer,confidence,reason_code,qa_status,cumulative_cohort,source_seed_observation_id,qa_original_status,qa_resolution_classification,qa_resolution_status,canonical_observation_id,duplicate_of,active_in_provisional_lane,source_quantitative_observation_id,source_mixed_join_key,targeted_qa_resolution_ids,targeted_qa_resolution_classification,targeted_qa_resolution_status,targeted_qa_reason_codes,targeted_qa_source_observation_id,active_in_qa_corrected_lane
nobs_432d3c921361784a2e723820,cexrem_7976b7bc63e1f1714e7c9fd9,doc_0204ad65859ef7655f0afd53,ttd_49f5982012a31b1e4bd435e1,sr_e4e8dd7813d98c4a8a3b835e,NSCQ-AK-20260720-0017,AK,Ketchikan,CITY OF KETCHIKAN,fire,cba,,,4,other,Out of Classification Pay: premium of five percent (5%) of regular rate of pay,,temporarily assigned to a position less than three (3) pay grades higher,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0382_sr_e4e8dd7813d98c4a8a3b835e.pdf#page=4,medium,OUT_OF_CLASSIFICATION_PREMIUM_5_PERCENT,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_432d3c921361784a2e723820,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_432d3c921361784a2e723820,true
nobs_3c1985588d2b53a2dec18388,cexrem_55a1aa9edee2455edb807f61,doc_678e04748b29da50c6e1bcad,ttd_b804ace850e92c271c760ee2,sr_acb5ecbffecbf0b6b5bb75dd,NSCQ-AK-20260720-0014,AK,Sitka,CITY AND BOROUGH OF SITKA,police,cba,,,9,leave,transfer from one hour (1) to eight (8) hours from each Employee’s personal leave account to the Association Leave Bank,,Transfers of leave into the Association Leave Bank,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0133_sr_acb5ecbffecbf0b6b5bb75dd.pdf#page=9,medium,CBA_FMLA_LEAVE_BANK_CONVERSION_RATIO,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_3c1985588d2b53a2dec18388,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_3c1985588d2b53a2dec18388,true
nobs_5e434d99d6e0dd31d60f662a,cexrem_55a1aa9edee2455edb807f61,doc_678e04748b29da50c6e1bcad,ttd_b804ace850e92c271c760ee2,sr_acb5ecbffecbf0b6b5bb75dd,NSCQ-AK-20260720-0014,AK,Sitka,CITY AND BOROUGH OF SITKA,police,cba,,,9,leave,cash value by multiplying hours deducted from the member’s leave balance by the regular hourly pay rate of the donor; to,,Cash value then divided by regular hourly rate of the recipient to establish value in hours as business leave,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0133_sr_acb5ecbffecbf0b6b5bb75dd.pdf#page=9,low,CBA_LEAVE_BANK_BUSINESS_LEAVE_CASH_VALUE,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_5e434d99d6e0dd31d60f662a,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_5e434d99d6e0dd31d60f662a,true
nobs_c36eee36125a40ed4d3fefde,cexrem_55a1aa9edee2455edb807f61,doc_678e04748b29da50c6e1bcad,ttd_b804ace850e92c271c760ee2,sr_acb5ecbffecbf0b6b5bb75dd,NSCQ-AK-20260720-0014,AK,Sitka,CITY AND BOROUGH OF SITKA,police,cba,,,9,leave,Association Leave Bank requests for absences made in writing at the end of each calendar year not later than January 31,,Request timing for absences from duty for business leave,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0133_sr_acb5ecbffecbf0b6b5bb75dd.pdf#page=9,low,CBA_ASSOC_LEAVE_BANK_REQUEST_DEADLINE,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_c36eee36125a40ed4d3fefde,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_c36eee36125a40ed4d3fefde,true
nobs_5d1ee8eeb73f665b556f2d0d,cexrem_55a1aa9edee2455edb807f61,doc_678e04748b29da50c6e1bcad,ttd_b804ace850e92c271c760ee2,sr_acb5ecbffecbf0b6b5bb75dd,NSCQ-AK-20260720-0014,AK,Sitka,CITY AND BOROUGH OF SITKA,police,cba,,,8,leave,Up to 10 Days: leave-without-pay not to exceed a total of ten (10) working days in any calendar year (after using/presum,,Granted after accrued personal leave used; approval/conditions referenced by Department Head,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0133_sr_acb5ecbffecbf0b6b5bb75dd.pdf#page=8,medium,CBA_LEAVE_WITHOUT_PAY_10_DAYS_LIMIT,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_5d1ee8eeb73f665b556f2d0d,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_5d1ee8eeb73f665b556f2d0d,true
nobs_9b258f536ac8105fcc1c9a68,cexrem_55a1aa9edee2455edb807f61,doc_678e04748b29da50c6e1bcad,ttd_b804ace850e92c271c760ee2,sr_acb5ecbffecbf0b6b5bb75dd,NSCQ-AK-20260720-0014,AK,Sitka,CITY AND BOROUGH OF SITKA,police,cba,,,8,leave,More than 10 Days: allowed to be absent from duty without pay in excess of ten (10) days; return to same position or any,,Based on application for leave-without-pay approved by the Department Head; return terms referenced,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0133_sr_acb5ecbffecbf0b6b5bb75dd.pdf#page=8,medium,CBA_LEAVE_WITHOUT_PAY_MORE_THAN_10_DAYS,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_9b258f536ac8105fcc1c9a68,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_9b258f536ac8105fcc1c9a68,true
nobs_8bcc5cdf605f969a3f748b6e,cexrem_407722e872d3febebc274451,doc_dbad9cd1fc2560c993df7346,ttd_5ea9e73b5c1f986ce8cebe11,sr_9c5d52dc460ebd5cfc4ce342,NSCQ-AK-20260720-0028,AK,Soldotna,CITY OF SOLDOTNA,police,cba,,,32,leave,Personal leave earned and used in lieu of all sick and annual leave; computed monthly. Accrual rates: 0 through 2 years=,,Personal leave earned and used in lieu of all sick and annual leave; accrues upon hire on a proportional basis for a fraction of a month. May only be taken for reasons of illness or injury during the first six (6) months of employment; not],tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0098_sr_9c5d52dc460ebd5cfc4ce342.pdf#page=32,medium,LEAVE_EARNED_MONTHLY_RATES_VISIBLE,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_8bcc5cdf605f969a3f748b6e,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_8bcc5cdf605f969a3f748b6e,true
nobs_b83eaa184cf59f1f61a0e023,cexrem_407722e872d3febebc274451,doc_dbad9cd1fc2560c993df7346,ttd_5ea9e73b5c1f986ce8cebe11,sr_9c5d52dc460ebd5cfc4ce342,NSCQ-AK-20260720-0028,AK,Soldotna,CITY OF SOLDOTNA,police,cba,,,32,leave,Full time regular members accrue personal leave at: 0 through 2 years 16 hours; over 2 years less than 5 years 18 hours;,,Personal leave begins to accrue immediately upon hire on a proportional basis for a fraction of a month. Personal leave will not accrue while on leave without pay. Personal leave may be taken only on authorization of the Chief of Police or/,tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0098_sr_9c5d52dc460ebd5cfc4ce342.pdf#page=32,medium,LEAVE_MONTHLY_ACCRUAL_HOURS_VISIBLE,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_b83eaa184cf59f1f61a0e023,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_b83eaa184cf59f1f61a0e023,true
nobs_96a330569c20bf2e7129e45e,cexrem_407722e872d3febebc274451,doc_dbad9cd1fc2560c993df7346,ttd_5ea9e73b5c1f986ce8cebe11,sr_9c5d52dc460ebd5cfc4ce342,NSCQ-AK-20260720-0028,AK,Soldotna,CITY OF SOLDOTNA,police,cba,,,32,leave,"Personal leave will begin to accrue immediately upon hire, on a proportional basis for a fraction of a month. May only]",,"Personal leave may be taken only on the authorization of the Chief of Police or their designee, except in case of illness or injury explained in writing if requested by the member.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH2-500-2026-07-24/lane_1_live_attempt1/candidate_artifacts/content/0098_sr_9c5d52dc460ebd5cfc4ce342.pdf#page=32,medium,LEAVE_AUTHORIZATION_AND_LIMITATIONS_WITH,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_96a330569c20bf2e7129e45e,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_96a330569c20bf2e7129e45e,true
nobs_a28daf1ce723c67f8fa0529d,cexrem_56b3d5daebde7331c06eefb4,doc_30ce550c927f1fcb2f312232,ttd_984937e82f2fde639f0273bd,sr_89c242d47c5db20e7e11cc87,NSCQ-AR-20260720-0014,AR,Russellville,CITY OF RUSSELLVILLE,non_safety,wage_schedule_or_compensation_plan,,,21,other,"If an employee is off for less than 14 days, workers’ compensation will not pay for the first 7 calendar days.",,Workers’ compensation coverage excludes first 7 calendar days when absence is less than 14 days.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0487_sr_89c242d47c5db20e7e11cc87.pdf#page=21,medium,WORKERS_COMP_DUTY_LIMIT_FIRST_7_DAYS,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_a28daf1ce723c67f8fa0529d,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_a28daf1ce723c67f8fa0529d,true
nobs_306b20d71fce23d46ca716c4,cexrem_56b3d5daebde7331c06eefb4,doc_30ce550c927f1fcb2f312232,ttd_984937e82f2fde639f0273bd,sr_89c242d47c5db20e7e11cc87,NSCQ-AR-20260720-0014,AR,Russellville,CITY OF RUSSELLVILLE,non_safety,wage_schedule_or_compensation_plan,,,21,leave,Law enforcement officers accumulate sick leave at the rate of twenty (20) working days per year beginning one (1) year (,,Sick leave accumulation rate and start timing for law enforcement officers.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0487_sr_89c242d47c5db20e7e11cc87.pdf#page=21,medium,SICK_LEAVE_ACCUMULATION_20_DAYS_PER_YEAR,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_306b20d71fce23d46ca716c4,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_306b20d71fce23d46ca716c4,true
nobs_7892c85d18a16b182648f2d6,cexrem_56b3d5daebde7331c06eefb4,doc_30ce550c927f1fcb2f312232,ttd_984937e82f2fde639f0273bd,sr_89c242d47c5db20e7e11cc87,NSCQ-AR-20260720-0014,AR,Russellville,CITY OF RUSSELLVILLE,non_safety,wage_schedule_or_compensation_plan,,,21,pension,Upon retirement (fully vested in a work related pension plan and: age 62 or fully vested with at least twenty (20) years,,Unused sick leave payout eligibility tied to retirement criteria and vested status; paid at regular rate of pay in effect at retirement/death.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0487_sr_89c242d47c5db20e7e11cc87.pdf#page=21,low,SICK_LEAVE_PAYOUT_RETIREMENT_PENSION_VE5,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_7892c85d18a16b182648f2d6,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_7892c85d18a16b182648f2d6,true
nobs_d982a2b0a6d750bd1157f154,cexrem_56b3d5daebde7331c06eefb4,doc_30ce550c927f1fcb2f312232,ttd_984937e82f2fde639f0273bd,sr_89c242d47c5db20e7e11cc87,NSCQ-AR-20260720-0014,AR,Russellville,CITY OF RUSSELLVILLE,non_safety,wage_schedule_or_compensation_plan,,,21,leave,Payment for unused sick leave for a police officer upon retirement or death shall not exceed sixty (60) days' salary (A.,,Cap on unused sick leave payout amount for police officers at retirement/death.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0487_sr_89c242d47c5db20e7e11cc87.pdf#page=21,medium,SICK_LEAVE_PAYOUT_CAP_60_DAYS_SALARY,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_d982a2b0a6d750bd1157f154,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_d982a2b0a6d750bd1157f154,true
nobs_f70fe3f3963eade6ea35ce80,cexrem_56b3d5daebde7331c06eefb4,doc_30ce550c927f1fcb2f312232,ttd_984937e82f2fde639f0273bd,sr_89c242d47c5db20e7e11cc87,NSCQ-AR-20260720-0014,AR,Russellville,CITY OF RUSSELLVILLE,non_safety,wage_schedule_or_compensation_plan,,,21,leave,Firefighters accumulate sick leave at the rate of twenty (20) working days per year beginning one (1) year after date of,,Sick leave accumulation rate and start timing for firefighters.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0487_sr_89c242d47c5db20e7e11cc87.pdf#page=21,medium,FIREFIGHTER_SICK_LEAVE_ACCUMULATION_20_D,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_f70fe3f3963eade6ea35ce80,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_f70fe3f3963eade6ea35ce80,true
nobs_fff87dba6fdf19a7eec283d2,cexrem_ed66a11a045084e7c067223f,doc_4cfedd1b271871a2e03f2da8,ttd_46bca05ef946acfe58c1fc3a,sr_f1c1f91cf127870028e6233a,NSCQ-CA-20260720-0025,CA,Anaheim,CITY OF ANAHEIM,fire,cba,,,9,leave,Employees with an average regular work week of fifty-six (56) hours have four (4) hours of Paid Leave deducted from the-,,Deduction occurs in the first pay period of each calendar year (per Section 6.6.2).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_f1c1f91cf127870028e6233a.pdf#page=9,medium,ART6_6_2_PAID_LEAVE_DEDUCTION_FIRST_PAY6,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_fff87dba6fdf19a7eec283d2,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_fff87dba6fdf19a7eec283d2,true
nobs_269a59bdda7f6d45f169e994,cexrem_ed66a11a045084e7c067223f,doc_4cfedd1b271871a2e03f2da8,ttd_46bca05ef946acfe58c1fc3a,sr_f1c1f91cf127870028e6233a,NSCQ-CA-20260720-0025,CA,Anaheim,CITY OF ANAHEIM,fire,cba,,,9,leave,Four (4) hours deposited in a Union Leave Bank; Union Leave is used for time off without loss of compensation or other-,,"For every Union Leave hour(s) utilized, an equivalent amount of hour(s) is deducted from the Union Leave Bank; Union Leave Bank is separate and in addition to other time-off categories listed in the agreement.",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0141_sr_f1c1f91cf127870028e6233a.pdf#page=9,medium,ART6_6_2_UNION_LEAVE_BANK_DEPOSIT_AND_DE,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_269a59bdda7f6d45f169e994,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_269a59bdda7f6d45f169e994,true
nobs_ee4c5a05ccd7b4d59e5a38dc,cexrem_4561c8f9a774443c87be4edc,doc_768bdab4abe4cb82cfef7102,ttd_2574304542d0ac3503a69293,sr_b5e4cbf91b4ca5579bedb541,NSCQ-CA-20260720-0670,CA,Arcata,CITY OF ARCATA,police,cba,,,36,leave,Sick leave shall accrue at the rate of eight (8) hours per month of service; unlimited accumulation of sick leave,,"Employee resigns after fifteen or receiving, from the City, cash payout of 50% of their entire final sick leave balance at their current base salary rate; remaining 50% credited as service credit under the PERS optional provision 20965",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0001_sr_b5e4cbf91b4ca5579bedb541.pdf#page=36,medium,SICK_LEAVE_ACCRUAL_AND_PAYOUT_TOKENS,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_ee4c5a05ccd7b4d59e5a38dc,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_ee4c5a05ccd7b4d59e5a38dc,true
nobs_6b2f65bf0033c7364a89dc16,cexrem_4561c8f9a774443c87be4edc,doc_768bdab4abe4cb82cfef7102,ttd_2574304542d0ac3503a69293,sr_b5e4cbf91b4ca5579bedb541,NSCQ-CA-20260720-0670,CA,Arcata,CITY OF ARCATA,police,cba,,,36,leave,Advance of sick leave of up to forty-eight (48) hours may be granted,,Granted by the City Manager,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0001_sr_b5e4cbf91b4ca5579bedb541.pdf#page=36,high,SICK_LEAVE_ADVANCE_MAX_48_HOURS,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_6b2f65bf0033c7364a89dc16,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_6b2f65bf0033c7364a89dc16,true
nobs_2c2df1f5367afa0cc32045f9,cexrem_4561c8f9a774443c87be4edc,doc_768bdab4abe4cb82cfef7102,ttd_2574304542d0ac3503a69293,sr_b5e4cbf91b4ca5579bedb541,NSCQ-CA-20260720-0670,CA,Arcata,CITY OF ARCATA,police,cba,,,36,leave,Sick leave must be taken in increments of not less than one quarter (.25) of an hour,,,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0001_sr_b5e4cbf91b4ca5579bedb541.pdf#page=36,high,SICK_LEAVE_INCREMENT_0_25_HOUR,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_2c2df1f5367afa0cc32045f9,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_2c2df1f5367afa0cc32045f9,true
nobs_86b022f766270f21a5f01e85,cexrem_4561c8f9a774443c87be4edc,doc_768bdab4abe4cb82cfef7102,ttd_2574304542d0ac3503a69293,sr_b5e4cbf91b4ca5579bedb541,NSCQ-CA-20260720-0670,CA,Arcata,CITY OF ARCATA,police,cba,,,37,leave,Family illness leave: up to forty-eight (48) hours per year with pay; Bereavement leave: up to forty (40) hours per fisk,,"Family illness applicable when employee's presence is necessary to provide or arrange the employee’s accumulated sick leave; bereavement leave applicable when death occurs in sick leave; immediate family includes spouse, domestic partner, ?",tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_2_live_attempt1/candidate_artifacts/content/0001_sr_b5e4cbf91b4ca5579bedb541.pdf#page=37,low,FAMILY_ILLNESS_BEREAVEMENT_HOURS_WITHIN_,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_86b022f766270f21a5f01e85,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_86b022f766270f21a5f01e85,true
nobs_14861bf513159c968b4ed4f1,cexrem_f96568a560c125afaeb3d35f,doc_c6abc6dabeaed9ac7c51df04,ttd_2747a81a56c813f2858c7a44,sr_90c2fe897b9b2d05ed41e5d2,NSCQ-CA-20260720-0021,CA,Bakersfield,CITY OF BAKERSFIELD,police,cba,,,6,overtime,Travel time for required training will be paid ... all travel time for training or other department operational needs is,,overtime per MOU language incorporated municipal code provisions unless modified,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0201_sr_90c2fe897b9b2d05ed41e5d2.pdf#page=6,medium,NON_BASE_OVERTIME_TRAVEL_TIME_TRAINING,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_14861bf513159c968b4ed4f1,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_14861bf513159c968b4ed4f1,true
nobs_2c9ee96903e3a87d9a0149eb,cexrem_f96568a560c125afaeb3d35f,doc_c6abc6dabeaed9ac7c51df04,ttd_2747a81a56c813f2858c7a44,sr_90c2fe897b9b2d05ed41e5d2,NSCQ-CA-20260720-0021,CA,Bakersfield,CITY OF BAKERSFIELD,police,cba,,,6,overtime,Minimum time of pay increased to 4 hours at time and one half the employee’s regular rate (effective upon ratification),Effective upon ratification,minimum time or pay for callbacks,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0201_sr_90c2fe897b9b2d05ed41e5d2.pdf#page=6,high,NON_BASE_CALLBACKS_MIN_TIME_4_HOURS_T1_2,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_2c9ee96903e3a87d9a0149eb,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_2c9ee96903e3a87d9a0149eb,true
nobs_9ada343fb4b5ef05affdcbb6,cexrem_f96568a560c125afaeb3d35f,doc_c6abc6dabeaed9ac7c51df04,ttd_2747a81a56c813f2858c7a44,sr_90c2fe897b9b2d05ed41e5d2,NSCQ-CA-20260720-0021,CA,Bakersfield,CITY OF BAKERSFIELD,police,cba,,,6,pension,Explore possible discontinuance of City payment of the employee’s PERS payments in exchange for an equivalent wage,,agreement to explore in good faith,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0201_sr_90c2fe897b9b2d05ed41e5d2.pdf#page=6,low,NON_BASE_PERS_PAYMENT_DISCONTINUANCE_FOR,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_9ada343fb4b5ef05affdcbb6,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_9ada343fb4b5ef05affdcbb6,true
nobs_af6341fc198f8c497b969ee5,cexrem_6b61dfa45e8a6c081a62b29b,doc_f9cd1bbc95e98a6e9d0eef0c,ttd_9051c1e0a2f9872d02acf8f9,sr_8464163e220b283b926c1314,NSCQ-CA-20260720-0601,CA,Bell,CITY OF BELL,police,cba,,,5,other,additional ten percent (10%) of their base salary (K-9) but only while the Officer or Sergeant,,Department Lateral Movement Policy; applies while assigned as K-9.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0231_sr_8464163e220b283b926c1314.pdf#page=5,medium,K9_SPECIAL_ASSIGNMENT_PERCENT_OF_BASE,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_af6341fc198f8c497b969ee5,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_af6341fc198f8c497b969ee5,true
nobs_68689a1cac152bff58e8d347,cexrem_6b61dfa45e8a6c081a62b29b,doc_f9cd1bbc95e98a6e9d0eef0c,ttd_9051c1e0a2f9872d02acf8f9,sr_8464163e220b283b926c1314,NSCQ-CA-20260720-0601,CA,Bell,CITY OF BELL,police,cba,,,6,other,ten percent (10%) of their base pay,,Extra Training Duties Pay; effective only while assigned additional training duties.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0231_sr_8464163e220b283b926c1314.pdf#page=6,high,EXTRA_TRAINING_DUTIES_10_PERCENT_BASE,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_68689a1cac152bff58e8d347,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_68689a1cac152bff58e8d347,true
nobs_be925869453d3907b133d528,cexrem_6b61dfa45e8a6c081a62b29b,doc_f9cd1bbc95e98a6e9d0eef0c,ttd_9051c1e0a2f9872d02acf8f9,sr_8464163e220b283b926c1314,NSCQ-CA-20260720-0601,CA,Bell,CITY OF BELL,police,cba,,,6,overtime,overtime paid at one and one half (1 1/2) times the aggregate hourly pay for hours worked in excess of eighty (80) ... (,,Overtime Pay; cash at 1.5x aggregate pay rate or compensatory time off at 1.5 hours for each overtime hour.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0231_sr_8464163e220b283b926c1314.pdf#page=6,medium,OVERTIME_1_5_OF_AGGREGATE_HOURLY_PAY,provisional_unverified,remaining_parse_text_826_new,,provisional_unverified,pending_readable_parse_text_qa,pending,nobs_be925869453d3907b133d528,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_be925869453d3907b133d528,true
nobs_b7ecf4ff20148b06d18eafc3,cexrem_6b61dfa45e8a6c081a62b29b,doc_f9cd1bbc95e98a6e9d0eef0c,ttd_9051c1e0a2f9872d02acf8f9,sr_8464163e220b283b926c1314,NSCQ-CA-20260720-0601,CA,Bell,CITY OF BELL,police,cba,,,6,other,guaranteed a minimum of four (4) hours,,Special Event Pay (text truncated; minimum guarantee stated).,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0231_sr_8464163e220b283b926c1314.pdf#page=6,low,SPECIAL_EVENT_PAY_MINIMUM_FOUR_HOURS,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_b7ecf4ff20148b06d18eafc3,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_b7ecf4ff20148b06d18eafc3,true
nobs_705232001cf3f92947d3f192,cexrem_6b61dfa45e8a6c081a62b29b,doc_f9cd1bbc95e98a6e9d0eef0c,ttd_9051c1e0a2f9872d02acf8f9,sr_8464163e220b283b926c1314,NSCQ-CA-20260720-0601,CA,Bell,CITY OF BELL,police,cba,,,6,uniform_or_equipment,uniform allowance pay (allowance paid on the first pay period of each September),,Paid on first pay period of each September for the duration of the MOU; first pay period considered the period which dates fall in September.,tmp/source_review_pilots/SOURCE-REVIEW-BATCH3-3X500-2026-07-24/lane_3_live_attempt1/candidate_artifacts/content/0231_sr_8464163e220b283b926c1314.pdf#page=6,low,UNIFORM_ALLOWANCE_TIMING_SEPTEMBER,needs_review,remaining_parse_text_826_new,,needs_review,pending_readable_parse_text_qa,pending,nobs_705232001cf3f92947d3f192,,true,,,,not_in_1000_targeted_qa,not_applicable,,nobs_705232001cf3f92947d3f192,true
